ID;Geslacht;GestandaardiseerdInkomen;Herkomstgroepering;AanwezigheidOuders;Perioden;CitoscoreGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
2755;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;4;2006/'07;531.0;-59;-21;-26
2756;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;4;2007/'08;531.0;-50;-15;-26
2757;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;4;2008/'09;534.0;-16;11;-15
2758;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;4;2009/'10;528.0;-79;-46;-68
2759;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;4;2010/'11;532.0;-76;-2;-21
2760;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2005/'06;529.0;-84;-2;-51
2761;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2006/'07;536.0;-10;26;8
2762;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2007/'08;530.0;-75;-26;-25
2763;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2008/'09;536.0;16;5;-10
2764;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2009/'10;533.0;-36;16;-44
2765;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;5;2010/'11;527.0;-47;-129;-53
2766;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2005/'06;531.0;-37;-39;-28
2767;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2006/'07;527.0;-59;-98;-42
2768;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2007/'08;529.0;-58;-43;-65
2769;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2008/'09;536.0;10;9;-18
2770;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2009/'10;542.0;21;99;56
2771;Jongens;Gestandaardiseerd inkomen, 3e 20%-groep;Overig niet-westers;6;2010/'11;532.0;-25;-46;-40
2772;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2005/'06;537.0;20;35;23
2773;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2006/'07;537.0;9;32;18
2774;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2007/'08;537.0;6;30;16
2775;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2008/'09;537.0;11;32;19
2776;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2009/'10;537.0;5;32;19
2777;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;0;2010/'11;538.0;11;31;21
2778;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2005/'06;537.0;21;37;25
2779;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2006/'07;537.0;11;34;20
2780;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2007/'08;537.0;7;32;18
2781;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2008/'09;537.0;12;34;21
2782;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2009/'10;537.0;7;34;22
2783;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;1;2010/'11;538.0;12;33;22
2784;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2005/'06;537.0;20;33;24
2785;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2006/'07;536.0;8;26;14
2786;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2007/'08;537.0;10;27;18
2787;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2008/'09;537.0;9;23;14
2788;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2009/'10;536.0;-5;22;3
2789;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;2;2010/'11;538.0;23;35;27
2790;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2005/'06;536.0;12;19;6
2791;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2006/'07;536.0;3;28;10
2792;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2007/'08;536.0;-6;22;1
2793;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2008/'09;536.0;-6;19;3
2794;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2009/'10;537.0;-4;30;16
2795;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;3;2010/'11;536.0;0;17;8
2796;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2005/'06;535.0;0;11;1
2797;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2006/'07;534.0;-17;8;-9
2798;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2007/'08;534.0;-17;7;-7
2799;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2008/'09;535.0;-12;6;-7
2800;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2009/'10;535.0;-16;8;-2
2801;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;4;2010/'11;536.0;-9;13;5
2802;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2005/'06;534.0;-17;5;-14
2803;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2006/'07;535.0;-13;13;-4
2804;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2007/'08;534.0;-13;3;0
2805;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2008/'09;535.0;-17;14;-5
2806;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2009/'10;535.0;-15;7;-8
2807;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;5;2010/'11;536.0;-6;15;-1
2808;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2005/'06;529.0;-48;-42;-45
2809;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2006/'07;527.0;-63;-79;-75
2810;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2007/'08;532.0;-24;-19;-41
2811;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2008/'09;532.0;-31;-19;-26
2812;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2009/'10;533.0;-30;-17;-11
2813;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Totaal herkomst;6;2010/'11;528.0;-80;-74;-64
2814;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2005/'06;538.0;22;37;25
2815;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2006/'07;537.0;11;35;21
2816;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2007/'08;537.0;8;32;19
2817;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2008/'09;537.0;13;34;21
2818;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2009/'10;537.0;8;33;22
2819;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;0;2010/'11;538.0;13;32;23
2820;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2005/'06;538.0;23;39;27
2821;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2006/'07;537.0;13;36;22
2822;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2007/'08;537.0;10;34;20
2823;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2008/'09;538.0;14;35;23
2824;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2009/'10;538.0;9;34;24
2825;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;1;2010/'11;538.0;13;34;24
2826;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2005/'06;537.0;21;33;25
2827;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2006/'07;537.0;15;37;21
2828;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2007/'08;538.0;13;34;26
2829;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2008/'09;537.0;13;27;20
2830;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2009/'10;536.0;-1;25;8
2831;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;2;2010/'11;539.0;26;37;28
2832;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2005/'06;536.0;13;22;9
2833;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2006/'07;536.0;3;27;11
2834;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2007/'08;536.0;-3;21;2
2835;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2008/'09;536.0;-7;19;3
2836;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2009/'10;537.0;1;34;22
2837;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;3;2010/'11;537.0;7;25;15
2838;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2005/'06;535.0;3;14;7
2839;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2006/'07;534.0;-17;9;-9
2840;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2007/'08;535.0;-14;10;-3
2841;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2008/'09;535.0;-11;8;-5
2842;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2009/'10;535.0;-12;13;3
2843;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;4;2010/'11;536.0;-7;14;7
2844;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2005/'06;533.0;-21;-1;-13
2845;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2006/'07;535.0;-11;21;0
2846;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2007/'08;534.0;-13;1;-3
2847;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2008/'09;535.0;-10;18;1
2848;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2009/'10;536.0;0;18;5
2849;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;5;2010/'11;536.0;1;18;-1
2850;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2005/'06;530.0;-44;-53;-25
2851;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2006/'07;528.0;-60;-68;-62
2852;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2007/'08;533.0;-16;-3;-32
2853;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2008/'09;535.0;3;3;7
2854;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2009/'10;532.0;-29;-40;-22
2855;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Autochtoon;6;2010/'11;533.0;-37;-22;-22
2856;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2005/'06;536.0;4;21;4
2857;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2006/'07;535.0;-8;17;2
2858;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2007/'08;535.0;-15;16;-1
2859;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2008/'09;535.0;-6;17;-1
2860;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2009/'10;536.0;-9;24;2
2861;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;0;2010/'11;536.0;-2;22;9
2862;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2005/'06;536.0;6;23;7
2863;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2006/'07;535.0;-7;21;4
2864;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2007/'08;535.0;-15;19;2
2865;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2008/'09;536.0;-4;21;2
2866;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2009/'10;536.0;-5;28;6
2867;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;1;2010/'11;537.0;-1;25;11
2868;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2005/'06;537.0;16;31;21
2869;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2006/'07;534.0;-14;-9;-7
2870;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2007/'08;535.0;2;10;-5
2871;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2008/'09;535.0;-4;9;-5
2872;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2009/'10;535.0;-13;17;-7
2873;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;2;2010/'11;538.0;17;31;24
2874;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2005/'06;534.0;3;1;-9
2875;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2006/'07;536.0;0;32;4
2876;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2007/'08;535.0;-22;28;-5
2877;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2008/'09;536.0;6;21;8
2878;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2009/'10;534.0;-34;13;-21
2879;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;3;2010/'11;533.0;-32;-19;-25
2880;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2005/'06;533.0;-11;-3;-22
2881;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2006/'07;534.0;-16;4;-8
2882;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2007/'08;533.0;-31;-2;-22
2883;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2008/'09;534.0;-15;-2;-13
2884;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2009/'10;533.0;-34;-11;-24
2885;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;4;2010/'11;535.0;-20;8;-5
2886;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2005/'06;536.0;5;37;-19
2887;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2006/'07;532.0;-23;-34;-25
2888;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2007/'08;535.0;-11;12;14
2889;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2008/'09;532.0;-48;-5;-29
2890;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2009/'10;526.0;-107;-59;-91
2891;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;5;2010/'11;534.0;-30;4;-1
2892;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2005/'06;529.0;-55;-24;-77
2893;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2006/'07;526.0;-66;-92;-90
2894;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2007/'08;530.0;-38;-45;-55
2895;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2008/'09;529.0;-67;-42;-60
2896;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2009/'10;535.0;-30;12;3
2897;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Allochtoon;6;2010/'11;523.0;-122;-127;-106
2898;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2005/'06;538.0;22;39;23
2899;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2006/'07;537.0;12;32;21
2900;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2007/'08;537.0;9;34;22
2901;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2008/'09;538.0;18;33;24
2902;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2009/'10;538.0;16;42;30
2903;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;0;2010/'11;538.0;20;39;28
2904;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2005/'06;538.0;24;40;26
2905;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2006/'07;537.0;14;34;23
2906;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2007/'08;537.0;10;35;25
2907;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2008/'09;538.0;20;35;25
2908;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2009/'10;539.0;21;44;33
2909;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;1;2010/'11;539.0;23;41;30
2910;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2005/'06;540.0;44;62;55
2911;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2006/'07;538.0;19;31;37
2912;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2007/'08;540.0;42;49;33
2913;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2008/'09;538.0;21;33;32
2914;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2009/'10;538.0;9;49;30
2915;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;2;2010/'11;540.0;34;58;49
2916;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2005/'06;538.0;22;35;33
2917;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2006/'07;536.0;-6;32;3
2918;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2007/'08;538.0;25;29;19
2919;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2008/'09;539.0;41;36;8
2920;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2009/'10;538.0;6;55;1
2921;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;3;2010/'11;535.0;1;-6;-2
2922;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2005/'06;534.0;-11;13;-17
2923;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2006/'07;535.0;-11;12;0
2924;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2007/'08;535.0;-17;18;-13
2925;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2008/'09;538.0;19;32;28
2926;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2009/'10;536.0;-10;16;9
2927;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;4;2010/'11;536.0;-11;26;8
2928;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2005/'06;536.0;20;37;-23
2929;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2006/'07;539.0;52;17;53
2930;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2007/'08;534.0;-20;1;8
2931;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2008/'09;530.0;-70;-23;-35
2932;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2009/'10;528.0;-77;-41;-76
2933;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;5;2010/'11;536.0;12;3;12
2934;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2005/'06;;0;0;0
2935;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2006/'07;526.0;-106;-83;16
2936;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2007/'08;535.0;-21;26;-13
2937;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2008/'09;530.0;-61;-38;-48
2938;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2009/'10;535.0;-37;8;22
2939;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Westerse allochtoon;6;2010/'11;517.0;-178;-179;-207
2940;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2005/'06;534.0;-11;7;-12
2941;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2006/'07;533.0;-24;6;-14
2942;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2007/'08;533.0;-33;2;-18
2943;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2008/'09;534.0;-23;6;-18
2944;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2009/'10;534.0;-27;10;-18
2945;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;0;2010/'11;535.0;-17;10;-4
2946;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2005/'06;534.0;-11;9;-10
2947;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2006/'07;534.0;-23;11;-11
2948;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2007/'08;533.0;-34;6;-16
2949;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2008/'09;534.0;-21;10;-15
2950;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2009/'10;535.0;-23;16;-13
2951;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;1;2010/'11;535.0;-17;13;-2
2952;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2005/'06;535.0;1;14;4
2953;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2006/'07;532.0;-29;-28;-27
2954;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2007/'08;533.0;-16;-7;-21
2955;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2008/'09;533.0;-19;-6;-27
2956;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2009/'10;533.0;-26;-3;-30
2957;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;2;2010/'11;537.0;9;18;12
2958;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2005/'06;533.0;-7;-16;-29
2959;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2006/'07;536.0;7;31;4
2960;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2007/'08;533.0;-54;28;-21
2961;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2008/'09;535.0;-7;15;8
2962;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2009/'10;531.0;-62;-17;-38
2963;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;3;2010/'11;530.0;-69;-32;-49
2964;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2005/'06;533.0;-12;-17;-27
2965;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2006/'07;533.0;-19;-4;-14
2966;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2007/'08;532.0;-41;-17;-29
2967;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2008/'09;531.0;-44;-31;-48
2968;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2009/'10;530.0;-55;-35;-54
2969;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;4;2010/'11;533.0;-29;-9;-17
2970;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2005/'06;535.0;-12;37;-15
2971;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2006/'07;527.0;-70;-66;-74
2972;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2007/'08;537.0;11;35;29
2973;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2008/'09;533.0;-33;7;-24
2974;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2009/'10;525.0;-120;-67;-98
2975;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;5;2010/'11;533.0;-68;6;-13
2976;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;6;2005/'06;529.0;-55;-24;-77
2977;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;6;2006/'07;526.0;-61;-93;-104
2978;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;6;2007/'08;527.0;-47;-85;-78
2979;Jongens;Gestandaardiseerd inkomen, 4e 20%-groep;Niet-westerse allochtoon;6;2008/'09;528.0;-77;-48;-78
