ID;KenmerkenFinancien;Cijfersoort;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidFinancieleSituatie_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreZorgenOverFinancieleToekomst_13;GeenZorgen_14;WeinigZorgen_15;VeelZorgen_16
282;Vermogen: 3e 25%-groep;Standaardfout;2016;0.0;0.3;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.5;0.9;0.9;0.1;1.2;1.0;1.0
283;Vermogen: 3e 25%-groep;Standaardfout;2017;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.5;0.8;0.9;0.1;1.1;1.0;1.0
284;Vermogen: 3e 25%-groep;Standaardfout;2018;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.4;0.8;0.9;0.1;1.1;0.9;0.9
285;Vermogen: 3e 25%-groep;Standaardfout;2019;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.1;1.1;1.0;0.9
286;Vermogen: 3e 25%-groep;Standaardfout;2020;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.0;0.4;0.7;0.8;0.1;1.1;0.9;0.9
287;Vermogen: 3e 25%-groep;Standaardfout;2021;0.0;0.3;0.7;0.7;0.0;0.4;0.7;0.8;0.0;0.4;0.7;0.8;0.1;1.2;0.9;0.9
288;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2013;7.9;1.1;7.7;91.2;7.8;1.7;9.2;89.2;7.6;2.8;14.5;82.8;4.5;50.5;25.4;24.2
289;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2014;7.8;1.5;7.6;90.8;7.7;2.1;8.6;89.3;7.7;3.1;11.5;85.4;4.2;56.2;22.3;21.5
290;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2015;7.9;1.3;7.6;91.1;7.8;2.0;9.1;88.9;7.7;2.8;13.1;84.2;4.2;56.1;21.2;22.7
291;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2016;7.9;1.2;6.5;92.4;7.8;1.3;8.8;89.9;7.8;2.3;11.3;86.4;4.1;57.8;21.6;20.7
292;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2017;7.9;2.0;6.2;91.8;7.8;2.3;8.1;89.6;7.8;1.9;11.2;86.9;3.9;61.3;20.0;18.7
293;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2018;7.8;1.8;6.6;91.6;7.7;1.7;8.3;89.9;7.9;2.1;10.5;87.4;3.9;62.7;19.3;17.9
294;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2019;7.9;1.3;6.2;92.5;7.8;1.3;7.3;91.4;8.0;1.9;8.0;90.0;3.8;64.3;16.6;19.1
295;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2020;7.9;1.3;6.6;92.1;7.8;1.6;7.9;90.5;8.1;2.3;6.1;91.6;3.7;66.0;17.2;16.8
296;Vermogen: 4e 25%-groep;Gemiddelde/Percentage;2021;7.8;1.8;8.6;89.6;7.7;1.7;11.4;86.9;8.1;1.8;6.5;91.7;3.5;69.4;14.3;16.3
297;Vermogen: 4e 25%-groep;Standaardfout;2013;0.0;0.2;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.4;0.8;0.8;0.1;1.1;1.0;0.9
298;Vermogen: 4e 25%-groep;Standaardfout;2014;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.1;1.1;0.9;0.9
299;Vermogen: 4e 25%-groep;Standaardfout;2015;0.0;0.2;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.4;0.7;0.8;0.1;1.1;0.9;0.9
300;Vermogen: 4e 25%-groep;Standaardfout;2016;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.8;0.1;1.1;0.9;0.9
301;Vermogen: 4e 25%-groep;Standaardfout;2017;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.1;1.1;0.9;0.9
302;Vermogen: 4e 25%-groep;Standaardfout;2018;0.0;0.3;0.5;0.6;0.0;0.3;0.6;0.7;0.0;0.3;0.7;0.7;0.1;1.1;0.9;0.8
303;Vermogen: 4e 25%-groep;Standaardfout;2019;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.1;1.1;0.8;0.9
304;Vermogen: 4e 25%-groep;Standaardfout;2020;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.3;0.5;0.6;0.1;1.0;0.8;0.8
305;Vermogen: 4e 25%-groep;Standaardfout;2021;0.0;0.3;0.7;0.7;0.0;0.3;0.7;0.8;0.0;0.3;0.6;0.6;0.1;1.1;0.8;0.9
306;Woningbezit: eigen woning;Gemiddelde/Percentage;2013;7.8;1.5;7.8;90.8;7.7;2.0;10.4;87.6;7.3;5.8;17.9;76.3;4.9;43.8;27.3;28.9
307;Woningbezit: eigen woning;Gemiddelde/Percentage;2014;7.8;1.6;7.1;91.4;7.7;2.1;9.3;88.6;7.4;5.2;16.3;78.5;4.7;48.6;24.9;26.5
308;Woningbezit: eigen woning;Gemiddelde/Percentage;2015;7.8;1.5;7.7;90.8;7.7;2.1;9.4;88.4;7.4;4.8;17.2;77.9;4.6;49.4;24.4;26.2
309;Woningbezit: eigen woning;Gemiddelde/Percentage;2016;7.9;1.5;7.0;91.5;7.7;1.9;9.1;89.0;7.5;3.9;15.4;80.8;4.5;52.2;24.1;23.7
310;Woningbezit: eigen woning;Gemiddelde/Percentage;2017;7.9;1.5;6.5;92.0;7.8;1.9;8.3;89.8;7.6;3.3;13.4;83.2;4.3;55.1;23.3;21.6
311;Woningbezit: eigen woning;Gemiddelde/Percentage;2018;7.8;2.0;7.2;90.8;7.7;1.8;8.9;89.3;7.6;3.5;13.4;83.1;4.2;57.6;21.4;21.0
312;Woningbezit: eigen woning;Gemiddelde/Percentage;2019;7.8;1.8;6.7;91.6;7.8;1.6;8.0;90.5;7.7;3.6;11.6;84.8;4.2;56.4;21.6;22.0
313;Woningbezit: eigen woning;Gemiddelde/Percentage;2020;7.8;1.8;7.8;90.4;7.7;1.8;9.4;88.8;7.8;3.0;10.2;86.9;4.1;59.7;20.1;20.2
314;Woningbezit: eigen woning;Gemiddelde/Percentage;2021;7.8;2.0;8.1;89.9;7.7;2.0;10.5;87.5;8.0;2.1;8.4;89.5;3.8;65.0;17.1;17.9
315;Woningbezit: eigen woning;Standaardfout;2013;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.5;0.0;0.3;0.6;0.6;0.0;0.7;0.7;0.7
316;Woningbezit: eigen woning;Standaardfout;2014;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.5;0.0;0.3;0.5;0.6;0.0;0.7;0.6;0.6
317;Woningbezit: eigen woning;Standaardfout;2015;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.5;0.0;0.3;0.6;0.6;0.0;0.7;0.6;0.6
318;Woningbezit: eigen woning;Standaardfout;2016;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.5;0.0;0.3;0.5;0.6;0.0;0.7;0.6;0.6
319;Woningbezit: eigen woning;Standaardfout;2017;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.4;0.0;0.3;0.5;0.5;0.0;0.7;0.6;0.6
320;Woningbezit: eigen woning;Standaardfout;2018;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.4;0.0;0.3;0.5;0.5;0.0;0.7;0.6;0.6
321;Woningbezit: eigen woning;Standaardfout;2019;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.4;0.0;0.3;0.5;0.5;0.0;0.7;0.6;0.6
322;Woningbezit: eigen woning;Standaardfout;2020;0.0;0.2;0.4;0.4;0.0;0.2;0.4;0.5;0.0;0.2;0.4;0.5;0.0;0.7;0.6;0.6
323;Woningbezit: eigen woning;Standaardfout;2021;0.0;0.2;0.4;0.5;0.0;0.2;0.5;0.5;0.0;0.2;0.4;0.5;0.0;0.7;0.6;0.6
324;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2013;7.1;6.9;20.0;73.1;6.9;9.2;22.0;68.8;5.5;25.8;39.4;34.8;6.0;25.5;30.2;44.3
325;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2014;7.3;4.7;18.7;76.6;7.1;6.7;22.0;71.3;5.8;25.0;32.0;43.0;5.8;30.5;25.3;44.2
326;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2015;7.2;7.6;18.8;73.6;6.9;11.4;21.6;67.1;5.7;25.5;32.8;41.8;5.9;29.8;26.3;43.9
327;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2016;7.2;8.5;15.4;76.0;7.0;8.4;23.3;68.3;5.8;22.7;35.1;42.2;5.8;29.2;27.1;43.6
328;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2017;7.2;7.4;18.2;74.4;7.1;9.1;19.2;71.7;5.9;21.7;33.3;45.0;5.8;31.5;25.7;42.8
329;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2018;7.2;7.0;16.0;77.0;7.2;5.3;21.7;73.0;6.2;19.7;30.4;49.9;5.4;33.5;29.7;36.9
330;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2019;7.4;4.7;15.9;79.4;7.3;5.3;18.8;76.0;6.1;18.4;31.4;50.2;5.3;36.8;27.9;35.2
331;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2020;7.0;7.2;22.2;70.6;7.0;6.4;27.1;66.5;6.1;20.1;27.8;52.0;5.5;34.0;27.5;38.5
332;Woningbezit: huurwoning met huurtoeslag;Gemiddelde/Percentage;2021;7.0;7.6;20.5;71.9;7.0;8.5;22.2;69.3;6.3;19.7;28.3;52.0;5.2;40.1;23.8;36.1
333;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2013;0.1;0.9;1.4;1.6;0.1;1.0;1.5;1.6;0.1;1.5;1.7;1.7;0.1;1.5;1.6;1.8
334;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2014;0.1;0.7;1.3;1.5;0.1;0.9;1.4;1.6;0.1;1.5;1.6;1.7;0.1;1.6;1.5;1.7
335;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2015;0.1;0.9;1.3;1.5;0.1;1.1;1.4;1.6;0.1;1.5;1.6;1.7;0.1;1.5;1.5;1.7
336;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2016;0.1;1.0;1.2;1.5;0.1;0.9;1.4;1.6;0.1;1.4;1.6;1.7;0.1;1.6;1.5;1.7
337;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2017;0.1;0.9;1.3;1.4;0.1;0.9;1.3;1.5;0.1;1.4;1.6;1.7;0.1;1.5;1.4;1.6
338;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2018;0.1;0.8;1.2;1.4;0.1;0.7;1.4;1.5;0.1;1.3;1.5;1.7;0.1;1.6;1.5;1.6
339;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2019;0.1;0.7;1.3;1.4;0.1;0.8;1.3;1.5;0.1;1.3;1.6;1.7;0.1;1.7;1.5;1.6
340;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2020;0.1;0.9;1.5;1.6;0.1;0.9;1.6;1.7;0.1;1.4;1.6;1.7;0.1;1.6;1.6;1.7
341;Woningbezit: huurwoning met huurtoeslag;Standaardfout;2021;0.1;1.1;1.6;1.8;0.1;1.1;1.7;1.8;0.1;1.6;1.8;2.0;0.1;1.9;1.7;1.9
342;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2013;7.6;3.2;11.4;85.3;7.4;4.9;15.9;79.2;6.7;11.2;27.0;61.8;5.4;35.2;28.5;36.3
343;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2014;7.6;3.5;12.7;83.8;7.4;5.2;15.0;79.9;6.7;11.5;25.3;63.3;5.1;40.1;28.3;31.7
344;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2015;7.5;3.8;11.2;85.0;7.4;4.8;15.1;80.0;6.8;10.4;25.0;64.6;5.0;41.2;28.4;30.4
345;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2016;7.6;2.9;11.6;85.5;7.5;3.5;13.7;82.8;6.9;8.6;24.3;67.1;5.0;41.1;28.6;30.3
346;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2017;7.5;3.7;14.5;81.9;7.4;5.2;14.3;80.5;6.9;9.2;23.2;67.6;4.9;44.0;26.3;29.7
347;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2018;7.6;2.8;12.5;84.7;7.5;2.6;14.7;82.7;7.0;8.8;20.9;70.4;4.8;46.6;23.4;30.0
348;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2019;7.6;3.8;9.8;86.4;7.5;3.1;12.7;84.1;7.0;9.3;21.5;69.2;4.8;45.7;25.9;28.4
349;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2020;7.5;3.5;12.4;84.1;7.5;3.8;13.5;82.7;7.2;7.2;20.7;72.1;4.8;48.0;23.4;28.7
350;Woningbezit: huurwoning geen huurtoeslag;Gemiddelde/Percentage;2021;7.5;4.7;12.5;82.8;7.3;4.2;17.0;78.8;7.3;7.2;18.4;74.3;4.7;47.2;24.2;28.5
351;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2013;0.0;0.5;0.8;0.9;0.0;0.6;0.9;1.0;0.0;0.8;1.1;1.2;0.1;1.2;1.2;1.2
352;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2014;0.0;0.5;0.8;0.9;0.0;0.6;0.9;1.0;0.0;0.8;1.1;1.2;0.1;1.2;1.1;1.2
353;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2015;0.0;0.5;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.8;1.1;1.2;0.1;1.2;1.1;1.2
354;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2016;0.0;0.4;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.7;1.1;1.2;0.1;1.3;1.2;1.2
355;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2017;0.0;0.5;0.9;1.0;0.0;0.6;0.9;1.0;0.0;0.7;1.1;1.2;0.1;1.3;1.1;1.2
356;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2018;0.0;0.4;0.9;0.9;0.0;0.4;0.9;1.0;0.0;0.7;1.0;1.2;0.1;1.3;1.1;1.2
357;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2019;0.0;0.5;0.8;0.9;0.0;0.4;0.9;0.9;0.0;0.7;1.1;1.2;0.1;1.3;1.1;1.2
358;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2020;0.0;0.5;0.8;0.9;0.0;0.5;0.9;1.0;0.0;0.7;1.0;1.1;0.1;1.3;1.1;1.2
359;Woningbezit: huurwoning geen huurtoeslag;Standaardfout;2021;0.0;0.6;0.9;1.1;0.0;0.6;1.0;1.1;0.1;0.7;1.1;1.2;0.1;1.4;1.2;1.3
