ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93BeginPeriode;SBI93EindePeriode;Perioden;WerknemersBlijvers_1
5974;Totaal mannen en vrouwen;0;1;3;74501 Uitzendbureaus;29 september 2006 tot 28 september 2007;0.0
5975;Totaal mannen en vrouwen;0;1;3;74501 Uitzendbureaus;28 september 2007 tot 26 september 2008;0.0
5976;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;24 september 1999 tot 29 september 2000;0.0
5977;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;29 september 2000 tot 28 september 2001;0.0
5978;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;28 september 2001 tot 27 september 2002;0.0
5979;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;27 september 2002 tot 26 september 2003;0.0
5980;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;26 september 2003 tot 24 september 2004;0.0
5981;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;24 september 2004 tot 30 september 2005;0.0
5982;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;30 september 2005 tot 29 september 2006;0.0
5983;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;29 september 2006 tot 28 september 2007;0.0
5984;Totaal mannen en vrouwen;0;1;3;747 Reiniging gebouwen,transportmiddelen;28 september 2007 tot 26 september 2008;0.0
5985;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;0.2
5986;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;0.3
5987;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;0.1
5988;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;0.1
5989;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;0.1
5990;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;0.1
5991;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;0.1
5992;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;0.1
5993;Totaal mannen en vrouwen;0;1;3;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;0.1
5994;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;24 september 1999 tot 29 september 2000;0.1
5995;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;29 september 2000 tot 28 september 2001;0.1
5996;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;28 september 2001 tot 27 september 2002;0.0
5997;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;27 september 2002 tot 26 september 2003;0.0
5998;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;26 september 2003 tot 24 september 2004;0.0
5999;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;24 september 2004 tot 30 september 2005;0.0
6000;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;30 september 2005 tot 29 september 2006;0.0
6001;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;29 september 2006 tot 28 september 2007;0.0
6002;Totaal mannen en vrouwen;0;1;3;75-99 Niet-commerciële dienstverlening;28 september 2007 tot 26 september 2008;0.0
6003;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;24 september 1999 tot 29 september 2000;0.0
6004;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;29 september 2000 tot 28 september 2001;0.0
6005;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;28 september 2001 tot 27 september 2002;0.0
6006;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;27 september 2002 tot 26 september 2003;0.0
6007;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;26 september 2003 tot 24 september 2004;0.0
6008;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;24 september 2004 tot 30 september 2005;0.0
6009;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;30 september 2005 tot 29 september 2006;0.0
6010;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;29 september 2006 tot 28 september 2007;0.0
6011;Totaal mannen en vrouwen;0;1;3;75 Openbaar bestuur, soc. verzekeringen;28 september 2007 tot 26 september 2008;0.0
6012;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;24 september 1999 tot 29 september 2000;0.0
6013;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;29 september 2000 tot 28 september 2001;0.0
6014;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;28 september 2001 tot 27 september 2002;0.0
6015;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;27 september 2002 tot 26 september 2003;0.0
6016;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;26 september 2003 tot 24 september 2004;0.0
6017;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;24 september 2004 tot 30 september 2005;0.0
6018;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;30 september 2005 tot 29 september 2006;0.0
6019;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;29 september 2006 tot 28 september 2007;0.0
6020;Totaal mannen en vrouwen;0;1;3;80 Onderwijs;28 september 2007 tot 26 september 2008;0.0
6021;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;24 september 1999 tot 29 september 2000;0.0
6022;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;29 september 2000 tot 28 september 2001;0.0
6023;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;28 september 2001 tot 27 september 2002;0.0
6024;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;27 september 2002 tot 26 september 2003;0.0
6025;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;26 september 2003 tot 24 september 2004;0.0
6026;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;24 september 2004 tot 30 september 2005;0.0
6027;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;30 september 2005 tot 29 september 2006;0.0
6028;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;29 september 2006 tot 28 september 2007;0.0
6029;Totaal mannen en vrouwen;0;1;3;85 Gezondheids- en welzijnszorg;28 september 2007 tot 26 september 2008;0.0
6030;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 1999 tot 29 september 2000;0.0
6031;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2000 tot 28 september 2001;0.0
6032;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2001 tot 27 september 2002;0.0
6033;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;27 september 2002 tot 26 september 2003;0.0
6034;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;26 september 2003 tot 24 september 2004;0.0
6035;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 2004 tot 30 september 2005;0.0
6036;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;30 september 2005 tot 29 september 2006;0.0
6037;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2006 tot 28 september 2007;0.0
6038;Totaal mannen en vrouwen;0;1;3;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2007 tot 26 september 2008;0.0
6039;Totaal mannen en vrouwen;0;1;3;Onbekend;24 september 1999 tot 29 september 2000;0.0
6040;Totaal mannen en vrouwen;0;1;3;Onbekend;29 september 2000 tot 28 september 2001;0.0
6041;Totaal mannen en vrouwen;0;1;3;Onbekend;28 september 2001 tot 27 september 2002;0.0
6042;Totaal mannen en vrouwen;0;1;3;Onbekend;27 september 2002 tot 26 september 2003;0.0
6043;Totaal mannen en vrouwen;0;1;3;Onbekend;26 september 2003 tot 24 september 2004;0.0
6044;Totaal mannen en vrouwen;0;1;3;Onbekend;24 september 2004 tot 30 september 2005;0.0
6045;Totaal mannen en vrouwen;0;1;3;Onbekend;30 september 2005 tot 29 september 2006;0.0
6046;Totaal mannen en vrouwen;0;1;3;Onbekend;29 september 2006 tot 28 september 2007;0.0
6047;Totaal mannen en vrouwen;0;1;3;Onbekend;28 september 2007 tot 26 september 2008;0.0
6048;Totaal mannen en vrouwen;0;1;4;0;24 september 1999 tot 29 september 2000;768.7
6049;Totaal mannen en vrouwen;0;1;4;0;29 september 2000 tot 28 september 2001;764.5
6050;Totaal mannen en vrouwen;0;1;4;0;28 september 2001 tot 27 september 2002;756.7
6051;Totaal mannen en vrouwen;0;1;4;0;27 september 2002 tot 26 september 2003;726.7
6052;Totaal mannen en vrouwen;0;1;4;0;26 september 2003 tot 24 september 2004;699.9
6053;Totaal mannen en vrouwen;0;1;4;0;24 september 2004 tot 30 september 2005;682.5
6054;Totaal mannen en vrouwen;0;1;4;0;30 september 2005 tot 29 september 2006;665.9
6055;Totaal mannen en vrouwen;0;1;4;0;29 september 2006 tot 28 september 2007;647.8
6056;Totaal mannen en vrouwen;0;1;4;0;28 september 2007 tot 26 september 2008;645.7
6057;Totaal mannen en vrouwen;0;1;4;1;24 september 1999 tot 29 september 2000;1.3
6058;Totaal mannen en vrouwen;0;1;4;1;29 september 2000 tot 28 september 2001;1.0
6059;Totaal mannen en vrouwen;0;1;4;1;28 september 2001 tot 27 september 2002;0.9
6060;Totaal mannen en vrouwen;0;1;4;1;27 september 2002 tot 26 september 2003;1.1
6061;Totaal mannen en vrouwen;0;1;4;1;26 september 2003 tot 24 september 2004;0.8
6062;Totaal mannen en vrouwen;0;1;4;1;24 september 2004 tot 30 september 2005;0.7
6063;Totaal mannen en vrouwen;0;1;4;1;30 september 2005 tot 29 september 2006;0.7
6064;Totaal mannen en vrouwen;0;1;4;1;29 september 2006 tot 28 september 2007;0.7
6065;Totaal mannen en vrouwen;0;1;4;1;28 september 2007 tot 26 september 2008;0.7
6066;Totaal mannen en vrouwen;0;1;4;2;24 september 1999 tot 29 september 2000;705.2
6067;Totaal mannen en vrouwen;0;1;4;2;29 september 2000 tot 28 september 2001;702.5
6068;Totaal mannen en vrouwen;0;1;4;2;28 september 2001 tot 27 september 2002;698.2
6069;Totaal mannen en vrouwen;0;1;4;2;27 september 2002 tot 26 september 2003;675.4
6070;Totaal mannen en vrouwen;0;1;4;2;26 september 2003 tot 24 september 2004;656.6
6071;Totaal mannen en vrouwen;0;1;4;2;24 september 2004 tot 30 september 2005;645.6
6072;Totaal mannen en vrouwen;0;1;4;2;30 september 2005 tot 29 september 2006;598.7
6073;Totaal mannen en vrouwen;0;1;4;2;29 september 2006 tot 28 september 2007;597.1
6074;Totaal mannen en vrouwen;0;1;4;2;28 september 2007 tot 26 september 2008;593.7
6075;Totaal mannen en vrouwen;0;1;4;3;24 september 1999 tot 29 september 2000;0.5
6076;Totaal mannen en vrouwen;0;1;4;3;29 september 2000 tot 28 september 2001;0.2
6077;Totaal mannen en vrouwen;0;1;4;3;28 september 2001 tot 27 september 2002;0.1
6078;Totaal mannen en vrouwen;0;1;4;3;27 september 2002 tot 26 september 2003;0.1
6079;Totaal mannen en vrouwen;0;1;4;3;26 september 2003 tot 24 september 2004;0.1
6080;Totaal mannen en vrouwen;0;1;4;3;24 september 2004 tot 30 september 2005;0.1
6081;Totaal mannen en vrouwen;0;1;4;3;30 september 2005 tot 29 september 2006;0.1
6082;Totaal mannen en vrouwen;0;1;4;3;29 september 2006 tot 28 september 2007;0.1
6083;Totaal mannen en vrouwen;0;1;4;3;28 september 2007 tot 26 september 2008;0.1
6084;Totaal mannen en vrouwen;0;1;4;4;24 september 1999 tot 29 september 2000;698.1
6085;Totaal mannen en vrouwen;0;1;4;4;29 september 2000 tot 28 september 2001;695.4
6086;Totaal mannen en vrouwen;0;1;4;4;28 september 2001 tot 27 september 2002;692.9
6087;Totaal mannen en vrouwen;0;1;4;4;27 september 2002 tot 26 september 2003;671.5
6088;Totaal mannen en vrouwen;0;1;4;4;26 september 2003 tot 24 september 2004;653.3
6089;Totaal mannen en vrouwen;0;1;4;4;24 september 2004 tot 30 september 2005;642.1
6090;Totaal mannen en vrouwen;0;1;4;4;30 september 2005 tot 29 september 2006;594.0
6091;Totaal mannen en vrouwen;0;1;4;4;29 september 2006 tot 28 september 2007;592.8
6092;Totaal mannen en vrouwen;0;1;4;4;28 september 2007 tot 26 september 2008;589.2
6093;Totaal mannen en vrouwen;0;1;4;5;24 september 1999 tot 29 september 2000;80.8
6094;Totaal mannen en vrouwen;0;1;4;5;29 september 2000 tot 28 september 2001;81.5
6095;Totaal mannen en vrouwen;0;1;4;5;28 september 2001 tot 27 september 2002;82.9
6096;Totaal mannen en vrouwen;0;1;4;5;27 september 2002 tot 26 september 2003;82.7
6097;Totaal mannen en vrouwen;0;1;4;5;26 september 2003 tot 24 september 2004;83.2
6098;Totaal mannen en vrouwen;0;1;4;5;24 september 2004 tot 30 september 2005;85.3
6099;Totaal mannen en vrouwen;0;1;4;5;30 september 2005 tot 29 september 2006;79.3
6100;Totaal mannen en vrouwen;0;1;4;5;29 september 2006 tot 28 september 2007;78.9
6101;Totaal mannen en vrouwen;0;1;4;5;28 september 2007 tot 26 september 2008;79.9
6102;Totaal mannen en vrouwen;0;1;4;6;24 september 1999 tot 29 september 2000;617.2
6103;Totaal mannen en vrouwen;0;1;4;6;29 september 2000 tot 28 september 2001;613.9
6104;Totaal mannen en vrouwen;0;1;4;6;28 september 2001 tot 27 september 2002;610.1
6105;Totaal mannen en vrouwen;0;1;4;6;27 september 2002 tot 26 september 2003;588.8
6106;Totaal mannen en vrouwen;0;1;4;6;26 september 2003 tot 24 september 2004;570.1
6107;Totaal mannen en vrouwen;0;1;4;6;24 september 2004 tot 30 september 2005;556.8
6108;Totaal mannen en vrouwen;0;1;4;6;30 september 2005 tot 29 september 2006;514.7
6109;Totaal mannen en vrouwen;0;1;4;6;29 september 2006 tot 28 september 2007;513.9
6110;Totaal mannen en vrouwen;0;1;4;6;28 september 2007 tot 26 september 2008;509.2
6111;Totaal mannen en vrouwen;0;1;4;7;24 september 1999 tot 29 september 2000;0.2
6112;Totaal mannen en vrouwen;0;1;4;7;29 september 2000 tot 28 september 2001;0.2
6113;Totaal mannen en vrouwen;0;1;4;7;28 september 2001 tot 27 september 2002;0.2
6114;Totaal mannen en vrouwen;0;1;4;7;27 september 2002 tot 26 september 2003;0.1
6115;Totaal mannen en vrouwen;0;1;4;7;26 september 2003 tot 24 september 2004;0.1
6116;Totaal mannen en vrouwen;0;1;4;7;24 september 2004 tot 30 september 2005;0.1
6117;Totaal mannen en vrouwen;0;1;4;7;30 september 2005 tot 29 september 2006;0.1
6118;Totaal mannen en vrouwen;0;1;4;7;29 september 2006 tot 28 september 2007;0.2
6119;Totaal mannen en vrouwen;0;1;4;7;28 september 2007 tot 26 september 2008;0.2
6120;Totaal mannen en vrouwen;0;1;4;8;24 september 1999 tot 29 september 2000;6.4
6121;Totaal mannen en vrouwen;0;1;4;8;29 september 2000 tot 28 september 2001;6.7
6122;Totaal mannen en vrouwen;0;1;4;8;28 september 2001 tot 27 september 2002;5.0
6123;Totaal mannen en vrouwen;0;1;4;8;27 september 2002 tot 26 september 2003;3.7
6124;Totaal mannen en vrouwen;0;1;4;8;26 september 2003 tot 24 september 2004;3.2
6125;Totaal mannen en vrouwen;0;1;4;8;24 september 2004 tot 30 september 2005;3.4
6126;Totaal mannen en vrouwen;0;1;4;8;30 september 2005 tot 29 september 2006;4.4
6127;Totaal mannen en vrouwen;0;1;4;8;29 september 2006 tot 28 september 2007;4.0
6128;Totaal mannen en vrouwen;0;1;4;8;28 september 2007 tot 26 september 2008;4.2
6129;Totaal mannen en vrouwen;0;1;4;9;24 september 1999 tot 29 september 2000;53.0
6130;Totaal mannen en vrouwen;0;1;4;9;29 september 2000 tot 28 september 2001;49.8
6131;Totaal mannen en vrouwen;0;1;4;9;28 september 2001 tot 27 september 2002;46.2
6132;Totaal mannen en vrouwen;0;1;4;9;27 september 2002 tot 26 september 2003;39.7
6133;Totaal mannen en vrouwen;0;1;4;9;26 september 2003 tot 24 september 2004;35.9
6134;Totaal mannen en vrouwen;0;1;4;9;24 september 2004 tot 30 september 2005;30.4
6135;Totaal mannen en vrouwen;0;1;4;9;30 september 2005 tot 29 september 2006;54.7
6136;Totaal mannen en vrouwen;0;1;4;9;29 september 2006 tot 28 september 2007;42.6
6137;Totaal mannen en vrouwen;0;1;4;9;28 september 2007 tot 26 september 2008;44.5
6138;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;24 september 1999 tot 29 september 2000;19.2
6139;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;29 september 2000 tot 28 september 2001;19.2
6140;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;28 september 2001 tot 27 september 2002;17.9
6141;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;27 september 2002 tot 26 september 2003;16.1
6142;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;26 september 2003 tot 24 september 2004;12.7
6143;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;24 september 2004 tot 30 september 2005;10.2
6144;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;30 september 2005 tot 29 september 2006;16.2
6145;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;29 september 2006 tot 28 september 2007;15.0
6146;Totaal mannen en vrouwen;0;1;4;50-52 Handel en reparatie;28 september 2007 tot 26 september 2008;18.4
6147;Totaal mannen en vrouwen;0;1;4;55 Horeca;24 september 1999 tot 29 september 2000;1.9
6148;Totaal mannen en vrouwen;0;1;4;55 Horeca;29 september 2000 tot 28 september 2001;1.8
6149;Totaal mannen en vrouwen;0;1;4;55 Horeca;28 september 2001 tot 27 september 2002;1.7
6150;Totaal mannen en vrouwen;0;1;4;55 Horeca;27 september 2002 tot 26 september 2003;1.5
6151;Totaal mannen en vrouwen;0;1;4;55 Horeca;26 september 2003 tot 24 september 2004;1.3
6152;Totaal mannen en vrouwen;0;1;4;55 Horeca;24 september 2004 tot 30 september 2005;1.2
6153;Totaal mannen en vrouwen;0;1;4;55 Horeca;30 september 2005 tot 29 september 2006;1.5
6154;Totaal mannen en vrouwen;0;1;4;55 Horeca;29 september 2006 tot 28 september 2007;1.2
6155;Totaal mannen en vrouwen;0;1;4;55 Horeca;28 september 2007 tot 26 september 2008;1.3
6156;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;24 september 1999 tot 29 september 2000;4.1
6157;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;29 september 2000 tot 28 september 2001;4.1
6158;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;28 september 2001 tot 27 september 2002;5.0
6159;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;27 september 2002 tot 26 september 2003;2.6
6160;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;26 september 2003 tot 24 september 2004;2.8
6161;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;24 september 2004 tot 30 september 2005;1.8
6162;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;30 september 2005 tot 29 september 2006;2.4
6163;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;29 september 2006 tot 28 september 2007;2.5
6164;Totaal mannen en vrouwen;0;1;4;60-64 Vervoer, opslag en communicatie;28 september 2007 tot 26 september 2008;2.5
6165;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;24 september 1999 tot 29 september 2000;1.7
6166;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;29 september 2000 tot 28 september 2001;2.0
6167;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;28 september 2001 tot 27 september 2002;1.3
6168;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;27 september 2002 tot 26 september 2003;1.2
6169;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;26 september 2003 tot 24 september 2004;1.1
6170;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;24 september 2004 tot 30 september 2005;1.1
6171;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;30 september 2005 tot 29 september 2006;4.2
6172;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;29 september 2006 tot 28 september 2007;2.1
6173;Totaal mannen en vrouwen;0;1;4;65-67 Financiële instellingen;28 september 2007 tot 26 september 2008;2.6
6174;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;26.0
6175;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;22.8
6176;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;20.3
6177;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;18.4
6178;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;18.0
6179;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;16.1
6180;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;30.4
6181;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;21.9
6182;Totaal mannen en vrouwen;0;1;4;70-74 Onroer.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;19.7
6183;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;24 september 1999 tot 29 september 2000;8.8
6184;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;29 september 2000 tot 28 september 2001;7.5
6185;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;28 september 2001 tot 27 september 2002;7.5
6186;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;27 september 2002 tot 26 september 2003;6.9
6187;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;26 september 2003 tot 24 september 2004;7.1
6188;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;24 september 2004 tot 30 september 2005;6.9
6189;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;30 september 2005 tot 29 september 2006;7.7
6190;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;29 september 2006 tot 28 september 2007;6.6
6191;Totaal mannen en vrouwen;0;1;4;74501 Uitzendbureaus;28 september 2007 tot 26 september 2008;6.3
6192;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;24 september 1999 tot 29 september 2000;1.0
6193;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;29 september 2000 tot 28 september 2001;1.2
6194;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;28 september 2001 tot 27 september 2002;0.9
6195;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;27 september 2002 tot 26 september 2003;0.8
6196;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;26 september 2003 tot 24 september 2004;0.6
6197;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;24 september 2004 tot 30 september 2005;0.6
6198;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;30 september 2005 tot 29 september 2006;0.5
6199;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;29 september 2006 tot 28 september 2007;0.5
6200;Totaal mannen en vrouwen;0;1;4;747 Reiniging gebouwen,transportmiddelen;28 september 2007 tot 26 september 2008;0.5
6201;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;16.2
6202;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;14.1
6203;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;11.9
6204;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;10.7
6205;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;10.3
6206;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;8.7
6207;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;22.2
6208;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;14.8
6209;Totaal mannen en vrouwen;0;1;4;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;12.9
6210;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;24 september 1999 tot 29 september 2000;9.0
6211;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;29 september 2000 tot 28 september 2001;10.7
6212;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;28 september 2001 tot 27 september 2002;10.9
6213;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;27 september 2002 tot 26 september 2003;9.9
6214;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;26 september 2003 tot 24 september 2004;5.9
6215;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;24 september 2004 tot 30 september 2005;5.2
6216;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;30 september 2005 tot 29 september 2006;11.6
6217;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;29 september 2006 tot 28 september 2007;7.4
6218;Totaal mannen en vrouwen;0;1;4;75-99 Niet-commerciële dienstverlening;28 september 2007 tot 26 september 2008;6.6
6219;Totaal mannen en vrouwen;0;1;4;75 Openbaar bestuur, soc. verzekeringen;24 september 1999 tot 29 september 2000;2.2
6220;Totaal mannen en vrouwen;0;1;4;75 Openbaar bestuur, soc. verzekeringen;29 september 2000 tot 28 september 2001;2.9
6221;Totaal mannen en vrouwen;0;1;4;75 Openbaar bestuur, soc. verzekeringen;28 september 2001 tot 27 september 2002;3.1
