ID;Leeftijd;Herkomstgroepering;Generatie;Verblijfsduur;AandeelAllochtonenInWoonbuurt;Woongemeente;Perioden;AantalPersonenTotaal_1;WerkzamePersonenTotaal_2;Werknemers_3;Zelfstandigen_4;Ondernemers_5;PersonenMetEenUitkeringTotaal_6;PersonenMetEenAOUitkering_7;PersonenMetEenWWUitkering_8;PersonenMetEenBijstandsuitkering_9;PersonenMetEenAndereUitkering_10;AantalPersonenTotaal_11;WerkzamePersonenTotaal_12;Werknemers_13;Zelfstandigen_14;Ondernemers_15;PersonenMetEenUitkeringTotaal_16;PersonenMetEenAOUitkering_17;PersonenMetEenWWUitkering_18;PersonenMetEenBijstandsuitkering_19;PersonenMetEenAndereUitkering_20;AantalPersonenTotaal_21;WerkzamePersonenTotaal_22;Werknemers_23;Zelfstandigen_24;Ondernemers_25;PersonenMetEenUitkeringTotaal_26;PersonenMetEenAOUitkering_27;PersonenMetEenWWUitkering_28;PersonenMetEenBijstandsuitkering_29;PersonenMetEenAndereUitkering_30
3370;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Nijmegen;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Nijmegen;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3372;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Nijmegen;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3373;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Nijmegen;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3374;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Nijmegen;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3375;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3376;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3377;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3378;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3379;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3380;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3381;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3382;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3383;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oosterhout;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3384;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3385;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3386;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3387;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3388;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3389;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3390;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3391;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3392;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Oss;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3393;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3394;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3397;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3398;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3399;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3400;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3401;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Purmerend;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3402;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3403;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3404;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3405;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3406;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3407;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3408;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3409;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3410;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Roosendaal;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3411;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3412;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3413;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3414;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3415;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3416;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3417;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3418;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3419;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Rotterdam;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3420;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3421;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3422;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3423;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3424;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3425;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3426;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3427;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3428;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Schiedam;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3429;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3430;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3431;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3432;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3433;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3434;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3435;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3436;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3437;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Sittard-Geleen;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3438;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3439;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3440;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3441;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3442;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3443;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3445;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3446;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Smallingerland;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3447;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3448;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3449;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3450;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3451;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3452;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3453;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3454;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3455;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Spijkenisse;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3456;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3457;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3458;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3459;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3460;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3461;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3462;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3463;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3464;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Terneuzen;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3465;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3466;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3467;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3468;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3469;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3470;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3471;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3472;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3473;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Tilburg;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3474;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3475;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3476;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3477;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3478;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3479;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3480;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3481;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3482;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Utrecht (gemeente);2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3483;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3484;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3485;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3486;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3487;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3488;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3489;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3490;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3491;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Veenendaal;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3492;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3493;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3494;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3495;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3496;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3497;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3498;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3499;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3500;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Velsen;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3501;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3502;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3503;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3504;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3505;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3506;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3507;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3508;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3509;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Venlo;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3510;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3511;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3512;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3513;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3514;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3515;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3516;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3517;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3518;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Vlaardingen;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3519;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3520;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3521;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2001, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3522;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2002, vrijdag 27 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3523;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2003, vrijdag 26 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3524;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2004, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3525;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2005, vrijdag 30 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3526;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2006, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3527;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Westland;2007, vrijdag 28 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3528;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Zaanstad;1999, vrijdag 24 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3529;0;0;Totaal generaties;0 tot 5 jaar;Totaal buurten;Zaanstad;2000, vrijdag 29 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
