ID;Geslacht;Leeftijd;DiagnosenGGZ;GestandaardiseerdInkomen;Verblijf;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
5767;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2012;1110.0;1370;69.0;85
5768;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2013;980.0;1225;61.0;76
5769;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2014;715.0;955;44.0;59
5770;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2015;690.0;975;41.0;58
5771;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2016;655.0;870;39.0;52
5772;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2011;115.0;190;7.0;12
5773;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2012;95.0;155;6.0;10
5774;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2013;75.0;145;5.0;9
5775;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2014;55.0;105;3.0;6
5776;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2015;95.0;160;5.0;9
5777;Totaal mannen en vrouwen;10000;2.2 Dementie;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2016;75.0;125;4.0;7
5778;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2011;5310.0;5785;320.0;349
5779;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2012;4260.0;4725;256.0;284
5780;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2013;3795.0;4260;228.0;255
5781;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2014;2945.0;3475;175.0;207
5782;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2015;3230.0;3715;192.0;221
5783;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Totaal met en zonder verblijf;2016;2490.0;2855;147.0;168
5784;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2011;5035.0;5425;304.0;327
5785;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2012;4025.0;4400;242.0;265
5786;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2013;3585.0;3965;215.0;238
5787;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2014;2780.0;3205;165.0;191
5788;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2015;3020.0;3420;179.0;203
5789;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen zonder verblijf;2016;2270.0;2570;134.0;152
5790;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2011;270.0;360;16.0;22
5791;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2012;235.0;325;14.0;19
5792;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2013;210.0;295;13.0;18
5793;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2014;170.0;270;10.0;16
5794;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2015;210.0;295;12.0;17
5795;Totaal mannen en vrouwen;10000;2.2 Dementie;2e 10%-groep (personen);Personen met verblijf;2016;220.0;280;13.0;16
5796;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2011;6405.0;6785;384.0;407
5797;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2012;5580.0;5935;334.0;355
5798;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2013;5270.0;5680;314.0;339
5799;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2014;4630.0;5040;274.0;299
5800;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2015;3910.0;4275;231.0;252
5801;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Totaal met en zonder verblijf;2016;3230.0;3535;190.0;207
5802;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2011;6120.0;6435;367.0;386
5803;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2012;5335.0;5620;319.0;336
5804;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2013;5030.0;5370;300.0;320
5805;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2014;4420.0;4750;262.0;282
5806;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2015;3670.0;3955;217.0;234
5807;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen zonder verblijf;2016;2985.0;3235;175.0;190
5808;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2011;285.0;345;17.0;21
5809;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2012;245.0;315;15.0;19
5810;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2013;240.0;310;14.0;19
5811;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2014;210.0;290;12.0;17
5812;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2015;235.0;320;14.0;18
5813;Totaal mannen en vrouwen;10000;2.2 Dementie;3e 10%-groep (personen);Personen met verblijf;2016;250.0;300;14.0;17
5814;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2011;4450.0;4785;266.0;286
5815;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2012;3945.0;4260;235.0;254
5816;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2013;3900.0;4230;231.0;251
5817;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2014;3535.0;3820;208.0;225
5818;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2015;2295.0;2575;135.0;151
5819;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Totaal met en zonder verblijf;2016;1910.0;2065;111.0;121
5820;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2011;4230.0;4500;253.0;269
5821;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2012;3770.0;4040;225.0;241
5822;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2013;3725.0;4010;221.0;238
5823;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2014;3365.0;3600;199.0;212
5824;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2015;2155.0;2390;127.0;140
5825;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen zonder verblijf;2016;1745.0;1870;102.0;109
5826;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2011;220.0;280;13.0;17
5827;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2012;175.0;220;10.0;13
5828;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2013;175.0;220;10.0;13
5829;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2014;165.0;220;9.0;13
5830;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2015;140.0;185;8.0;10
5831;Totaal mannen en vrouwen;10000;2.2 Dementie;4e 10%-groep (personen);Personen met verblijf;2016;160.0;195;9.0;11
5832;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2011;2970.0;3190;177.0;190
5833;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2012;2610.0;2820;155.0;168
5834;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2013;2435.0;2625;144.0;156
5835;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2014;2200.0;2425;129.0;143
5836;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2015;1590.0;1750;93.0;103
5837;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Totaal met en zonder verblijf;2016;1300.0;1420;75.0;82
5838;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2011;2830.0;3005;169.0;179
5839;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2012;2495.0;2675;148.0;159
5840;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2013;2315.0;2475;137.0;147
5841;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2014;2095.0;2285;123.0;134
5842;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2015;1505.0;1640;88.0;96
5843;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen zonder verblijf;2016;1200.0;1310;70.0;76
5844;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2011;140.0;180;8.0;11
5845;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2012;115.0;145;7.0;9
5846;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2013;120.0;150;7.0;9
5847;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2014;105.0;140;6.0;8
5848;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2015;85.0;110;4.0;6
5849;Totaal mannen en vrouwen;10000;2.2 Dementie;5e 10%-groep (personen);Personen met verblijf;2016;95.0;110;5.0;6
5850;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2011;2315.0;2495;138.0;149
5851;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2012;2015.0;2185;120.0;130
5852;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2013;1975.0;2160;117.0;128
5853;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2014;1640.0;1815;96.0;106
5854;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2015;1315.0;1450;77.0;85
5855;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Totaal met en zonder verblijf;2016;1020.0;1135;59.0;66
5856;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2011;2205.0;2355;131.0;140
5857;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2012;1925.0;2070;114.0;123
5858;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2013;1895.0;2050;112.0;121
5859;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2014;1560.0;1705;91.0;100
5860;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2015;1240.0;1350;73.0;79
5861;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen zonder verblijf;2016;960.0;1050;56.0;61
5862;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2011;110.0;140;7.0;8
5863;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2012;90.0;115;5.0;7
5864;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2013;80.0;110;5.0;6
5865;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2014;80.0;110;4.0;6
5866;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2015;70.0;100;4.0;5
5867;Totaal mannen en vrouwen;10000;2.2 Dementie;6e 10%-groep (personen);Personen met verblijf;2016;60.0;85;3.0;5
5868;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2011;2100.0;2245;125.0;134
5869;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2012;1835.0;1990;109.0;118
5870;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2013;1735.0;1900;103.0;112
5871;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2014;1450.0;1580;85.0;93
5872;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2015;1065.0;1190;62.0;69
5873;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Totaal met en zonder verblijf;2016;830.0;910;48.0;53
5874;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2011;1995.0;2120;119.0;126
5875;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2012;1745.0;1880;104.0;112
5876;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2013;1650.0;1790;97.0;106
5877;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2014;1380.0;1490;81.0;87
5878;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2015;1005.0;1110;59.0;65
5879;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen zonder verblijf;2016;755.0;815;44.0;47
5880;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2011;105.0;130;6.0;8
5881;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2012;90.0;110;5.0;6
5882;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2013;90.0;110;5.0;7
5883;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2014;70.0;90;4.0;5
5884;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2015;65.0;80;3.0;4
5885;Totaal mannen en vrouwen;10000;2.2 Dementie;7e 10%-groep (personen);Personen met verblijf;2016;75.0;95;4.0;5
5886;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2011;1605.0;1710;95.0;102
5887;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2012;1435.0;1565;85.0;93
5888;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2013;1475.0;1625;87.0;96
5889;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2014;1165.0;1305;68.0;76
5890;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2015;935.0;1040;54.0;61
5891;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Totaal met en zonder verblijf;2016;785.0;860;45.0;50
5892;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2011;1520.0;1610;90.0;96
5893;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2012;1370.0;1480;81.0;88
5894;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2013;1400.0;1525;83.0;90
5895;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2014;1095.0;1210;64.0;71
5896;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2015;870.0;960;51.0;56
5897;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen zonder verblijf;2016;730.0;800;42.0;46
5898;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2011;85.0;100;5.0;6
5899;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2012;70.0;85;4.0;5
5900;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2013;75.0;100;4.0;6
5901;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2014;70.0;95;4.0;5
5902;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2015;65.0;80;3.0;4
5903;Totaal mannen en vrouwen;10000;2.2 Dementie;8e 10%-groep (personen);Personen met verblijf;2016;50.0;60;3.0;3
5904;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2011;1430.0;1540;85.0;92
5905;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2012;1290.0;1400;76.0;83
5906;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2013;1205.0;1320;71.0;78
5907;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2014;890.0;1005;52.0;58
5908;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2015;735.0;830;43.0;48
5909;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Totaal met en zonder verblijf;2016;580.0;640;33.0;37
5910;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2011;1375.0;1485;82.0;88
5911;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2012;1235.0;1330;73.0;79
5912;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2013;1145.0;1245;68.0;74
5913;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2014;850.0;945;49.0;55
5914;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2015;700.0;775;40.0;45
5915;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen zonder verblijf;2016;545.0;600;31.0;35
5916;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2011;55.0;60;3.0;3
5917;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2012;55.0;70;3.0;4
5918;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2013;60.0;75;3.0;4
5919;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2014;40.0;55;2.0;3
5920;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2015;40.0;55;2.0;3
5921;Totaal mannen en vrouwen;10000;2.2 Dementie;9e 10%-groep (personen);Personen met verblijf;2016;35.0;45;2.0;2
5922;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2011;1335.0;1445;80.0;86
5923;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2012;1285.0;1380;76.0;82
5924;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2013;1085.0;1190;64.0;70
5925;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2014;770.0;860;45.0;50
5926;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2015;590.0;685;34.0;40
5927;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2016;500.0;565;29.0;33
5928;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2011;1295.0;1390;77.0;83
5929;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2012;1240.0;1325;73.0;78
5930;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2013;1045.0;1135;62.0;67
5931;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2014;730.0;800;42.0;47
5932;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2015;550.0;630;32.0;36
5933;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2016;465.0;520;27.0;30
5934;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2011;45.0;55;3.0;3
5935;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2012;45.0;60;3.0;3
5936;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2013;40.0;55;2.0;3
5937;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2014;40.0;55;2.0;3
5938;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2015;40.0;55;2.0;3
5939;Totaal mannen en vrouwen;10000;2.2 Dementie;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2016;40.0;45;2.0;2
5940;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2011;1610.0;2350;10.0;14
5941;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2012;1435.0;2125;9.0;13
5942;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2013;1295.0;1990;8.0;12
5943;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2014;1140.0;1810;6.0;10
5944;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2015;970.0;1595;5.0;9
5945;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2016;740.0;1185;4.0;6
5946;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2011;1250.0;1800;7.0;11
5947;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2012;1115.0;1635;7.0;10
5948;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2013;975.0;1495;6.0;9
5949;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2014;870.0;1370;5.0;8
5950;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2015;760.0;1210;4.0;7
5951;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen zonder verblijf;2016;540.0;875;3.0;5
5952;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2011;360.0;550;2.0;3
5953;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2012;325.0;490;2.0;3
5954;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2013;325.0;500;2.0;3
5955;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2014;270.0;440;1.0;2
5956;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2015;210.0;385;1.0;2
5957;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;Totaal alle inkomens (personen);Personen met verblijf;2016;195.0;305;1.0;1
5958;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2011;280.0;445;17.0;28
5959;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2012;265.0;420;16.0;26
5960;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2013;255.0;405;16.0;25
5961;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2014;230.0;390;14.0;24
5962;Totaal mannen en vrouwen;10000;2.3 Amnestische stoornissen;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2015;180.0;355;10.0;21
