ID;Geslacht;Persoonskenmerken;Onderwijssoort;Arbeidskenmerken;Startkwalificatie;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
5804;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2015/'16;270.0;270.0;
5805;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2016/'17;270.0;270.0;
5806;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2017/'18;290.0;290.0;
5807;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2018/'19;240.0;240.0;
5808;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2019/'20;180.0;180.0;
5809;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2020/'21;;;
5810;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2007/'08;600.0;600.0;
5811;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2008/09;490.0;490.0;
5812;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2009/'10;530.0;530.0;
5813;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2010/'11;580.0;580.0;
5814;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2011/'12;520.0;520.0;
5815;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2012/'13;380.0;380.0;
5816;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2013/'14;390.0;390.0;
5817;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2014/'15;360.0;360.0;
5818;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2015/'16;330.0;330.0;
5819;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2016/'17;320.0;320.0;
5820;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2017/'18;310.0;310.0;
5821;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2018/'19;270.0;270.0;
5822;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2019/'20;;;
5823;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2020/'21;;;
5824;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2007/'08;700.0;700.0;
5825;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2008/09;570.0;570.0;
5826;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2009/'10;610.0;610.0;
5827;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2010/'11;640.0;640.0;
5828;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2011/'12;590.0;590.0;
5829;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2012/'13;450.0;450.0;
5830;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2013/'14;410.0;410.0;
5831;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2014/'15;380.0;380.0;
5832;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2015/'16;340.0;340.0;
5833;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2016/'17;340.0;340.0;
5834;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2017/'18;360.0;360.0;
5835;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2018/'19;;;
5836;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2019/'20;;;
5837;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2020/'21;;;
5838;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2007/'08;780.0;780.0;
5839;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2008/09;630.0;630.0;
5840;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2009/'10;680.0;680.0;
5841;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2010/'11;720.0;720.0;
5842;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2011/'12;640.0;640.0;
5843;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2012/'13;460.0;460.0;
5844;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2013/'14;420.0;420.0;
5845;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2014/'15;400.0;400.0;
5846;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2015/'16;350.0;350.0;
5847;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2016/'17;360.0;360.0;
5848;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2017/'18;;;
5849;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2018/'19;;;
5850;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2019/'20;;;
5851;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2020/'21;;;
5852;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2007/'08;830.0;830.0;
5853;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2008/09;660.0;660.0;
5854;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2009/'10;760.0;760.0;
5855;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2010/'11;780.0;780.0;
5856;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2011/'12;690.0;690.0;
5857;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2012/'13;460.0;460.0;
5858;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2013/'14;420.0;420.0;
5859;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2014/'15;400.0;400.0;
5860;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2015/'16;370.0;370.0;
5861;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2016/'17;;;
5862;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2017/'18;;;
5863;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2018/'19;;;
5864;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2019/'20;;;
5865;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2020/'21;;;
5866;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2007/'08;990.0;990.0;
5867;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2008/09;770.0;770.0;
5868;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2009/'10;830.0;830.0;
5869;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2010/'11;880.0;880.0;
5870;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2011/'12;;;
5871;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2012/'13;;;
5872;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2013/'14;;;
5873;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2014/'15;;;
5874;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2015/'16;;;
5875;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2016/'17;;;
5876;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2017/'18;;;
5877;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2018/'19;;;
5878;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2019/'20;;;
5879;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Totaal;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2020/'21;;;
5880;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2007/'08;13920.0;6000.0;7920.0
5881;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2008/09;12450.0;4760.0;7700.0
5882;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2009/'10;12690.0;4650.0;8040.0
5883;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2010/'11;12860.0;4160.0;8700.0
5884;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2011/'12;13430.0;4090.0;9340.0
5885;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2012/'13;8930.0;2880.0;6050.0
5886;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2013/'14;7520.0;2750.0;4770.0
5887;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2014/'15;11170.0;2950.0;8230.0
5888;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2015/'16;12580.0;3130.0;9450.0
5889;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2016/'17;13430.0;3350.0;10080.0
5890;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2017/'18;14610.0;3620.0;11000.0
5891;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2018/'19;15320.0;3520.0;11800.0
5892;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2019/'20;12700.0;2510.0;10190.0
5893;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2020/'21;13960.0;2780.0;11180.0
5894;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2007/'08;7100.0;4210.0;2890.0
5895;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2008/09;6360.0;3630.0;2730.0
5896;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2009/'10;5950.0;3370.0;2580.0
5897;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2010/'11;5690.0;2990.0;2700.0
5898;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2011/'12;5180.0;2780.0;2400.0
5899;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2012/'13;3940.0;1990.0;1960.0
5900;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2013/'14;3890.0;1970.0;1920.0
5901;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2014/'15;4580.0;2110.0;2470.0
5902;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2015/'16;5190.0;2310.0;2880.0
5903;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2016/'17;5520.0;2460.0;3060.0
5904;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2017/'18;5940.0;2630.0;3310.0
5905;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2018/'19;5450.0;2350.0;3100.0
5906;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2019/'20;5720.0;2180.0;3540.0
5907;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2020/'21;;;
5908;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2007/'08;5980.0;3660.0;2320.0
5909;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2008/09;5220.0;3140.0;2080.0
5910;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2009/'10;4760.0;2830.0;1940.0
5911;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2010/'11;4480.0;2640.0;1850.0
5912;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2011/'12;4290.0;2470.0;1820.0
5913;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2012/'13;3290.0;1790.0;1500.0
5914;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2013/'14;3270.0;1810.0;1470.0
5915;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2014/'15;3820.0;1970.0;1850.0
5916;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2015/'16;4160.0;2110.0;2040.0
5917;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2016/'17;4340.0;2180.0;2160.0
5918;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2017/'18;4370.0;2140.0;2230.0
5919;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2018/'19;4510.0;2230.0;2270.0
5920;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2019/'20;;;
5921;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2020/'21;;;
5922;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2007/'08;5550.0;3370.0;2180.0
5923;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2008/09;4700.0;2770.0;1930.0
5924;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2009/'10;4230.0;2490.0;1730.0
5925;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2010/'11;4220.0;2490.0;1730.0
5926;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2011/'12;3920.0;2220.0;1690.0
5927;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2012/'13;3150.0;1700.0;1450.0
5928;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2013/'14;3150.0;1770.0;1380.0
5929;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2014/'15;3620.0;1890.0;1730.0
5930;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2015/'16;3800.0;1920.0;1870.0
5931;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2016/'17;3800.0;1890.0;1910.0
5932;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2017/'18;4140.0;2070.0;2070.0
5933;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2018/'19;;;
5934;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2019/'20;;;
5935;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2020/'21;;;
5936;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2007/'08;5120.0;3070.0;2050.0
5937;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2008/09;4380.0;2550.0;1830.0
5938;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2009/'10;4000.0;2350.0;1660.0
5939;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2010/'11;4040.0;2360.0;1680.0
5940;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2011/'12;3830.0;2190.0;1640.0
5941;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2012/'13;3010.0;1650.0;1360.0
5942;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2013/'14;3070.0;1720.0;1350.0
5943;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2014/'15;3440.0;1790.0;1650.0
5944;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2015/'16;3530.0;1780.0;1740.0
5945;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2016/'17;3710.0;1880.0;1830.0
5946;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2017/'18;;;
5947;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2018/'19;;;
5948;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
5949;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
5950;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;4840.0;2860.0;1970.0
5951;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/09;4220.0;2470.0;1750.0
5952;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;3910.0;2270.0;1640.0
5953;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;3940.0;2330.0;1610.0
5954;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;3780.0;2150.0;1620.0
5955;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;2990.0;1640.0;1350.0
5956;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;2970.0;1640.0;1340.0
5957;Totaal schoolverlaters;10000;Totaal voortgezet onderwijs (vo);Werkzame beroepsbevolking;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;3210.0;1640.0;1570.0
