ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
2636;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2024 1e kwartaal;38.0
2637;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2024 2e kwartaal;40.0
2638;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2024 3e kwartaal;37.0
2639;Wisseling beroep: andere beroepsklasse;12 Transport en logistiek beroepen;2024 4e kwartaal;37.0
2640;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 1e kwartaal;0.0
2641;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 2e kwartaal;0.0
2642;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 3e kwartaal;0.0
2643;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2013 4e kwartaal;0.0
2644;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 1e kwartaal;0.0
2645;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 2e kwartaal;0.0
2646;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 3e kwartaal;0.0
2647;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2014 4e kwartaal;0.0
2648;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 1e kwartaal;0.0
2649;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 2e kwartaal;0.0
2650;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 3e kwartaal;0.0
2651;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2015 4e kwartaal;0.0
2652;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 1e kwartaal;0.0
2653;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 2e kwartaal;0.0
2654;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 3e kwartaal;0.0
2655;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2016 4e kwartaal;0.0
2656;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 1e kwartaal;0.0
2657;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 2e kwartaal;0.0
2658;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 3e kwartaal;0.0
2659;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2017 4e kwartaal;0.0
2660;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 1e kwartaal;0.0
2661;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 2e kwartaal;0.0
2662;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 3e kwartaal;0.0
2663;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2018 4e kwartaal;0.0
2664;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 1e kwartaal;0.0
2665;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 2e kwartaal;0.0
2666;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 3e kwartaal;0.0
2667;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2019 4e kwartaal;0.0
2668;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 1e kwartaal;0.0
2669;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 2e kwartaal;0.0
2670;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 3e kwartaal;0.0
2671;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2020 4e kwartaal;0.0
2672;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 1e kwartaal;
2673;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 2e kwartaal;0.0
2674;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 3e kwartaal;0.0
2675;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2021 4e kwartaal;0.0
2676;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 1e kwartaal;0.0
2677;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 2e kwartaal;0.0
2678;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 3e kwartaal;0.0
2679;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2022 4e kwartaal;0.0
2680;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2023 1e kwartaal;0.0
2681;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2023 2e kwartaal;0.0
2682;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2023 3e kwartaal;0.0
2683;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2023 4e kwartaal;0.0
2684;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2024 1e kwartaal;0.0
2685;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2024 2e kwartaal;0.0
2686;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2024 3e kwartaal;0.0
2687;Wisseling beroep: andere beroepsklasse;13 Beroepsklasse overig;2024 4e kwartaal;0.0
2688;Wisseling beroep: onbekend;Totaal;2013 1e kwartaal;170.0
2689;Wisseling beroep: onbekend;Totaal;2013 2e kwartaal;163.0
2690;Wisseling beroep: onbekend;Totaal;2013 3e kwartaal;170.0
2691;Wisseling beroep: onbekend;Totaal;2013 4e kwartaal;156.0
2692;Wisseling beroep: onbekend;Totaal;2014 1e kwartaal;149.0
2693;Wisseling beroep: onbekend;Totaal;2014 2e kwartaal;137.0
2694;Wisseling beroep: onbekend;Totaal;2014 3e kwartaal;147.0
2695;Wisseling beroep: onbekend;Totaal;2014 4e kwartaal;152.0
2696;Wisseling beroep: onbekend;Totaal;2015 1e kwartaal;151.0
2697;Wisseling beroep: onbekend;Totaal;2015 2e kwartaal;140.0
2698;Wisseling beroep: onbekend;Totaal;2015 3e kwartaal;134.0
2699;Wisseling beroep: onbekend;Totaal;2015 4e kwartaal;138.0
2700;Wisseling beroep: onbekend;Totaal;2016 1e kwartaal;142.0
2701;Wisseling beroep: onbekend;Totaal;2016 2e kwartaal;148.0
2702;Wisseling beroep: onbekend;Totaal;2016 3e kwartaal;150.0
2703;Wisseling beroep: onbekend;Totaal;2016 4e kwartaal;160.0
2704;Wisseling beroep: onbekend;Totaal;2017 1e kwartaal;165.0
2705;Wisseling beroep: onbekend;Totaal;2017 2e kwartaal;167.0
2706;Wisseling beroep: onbekend;Totaal;2017 3e kwartaal;189.0
2707;Wisseling beroep: onbekend;Totaal;2017 4e kwartaal;211.0
2708;Wisseling beroep: onbekend;Totaal;2018 1e kwartaal;189.0
2709;Wisseling beroep: onbekend;Totaal;2018 2e kwartaal;175.0
2710;Wisseling beroep: onbekend;Totaal;2018 3e kwartaal;160.0
2711;Wisseling beroep: onbekend;Totaal;2018 4e kwartaal;129.0
2712;Wisseling beroep: onbekend;Totaal;2019 1e kwartaal;115.0
2713;Wisseling beroep: onbekend;Totaal;2019 2e kwartaal;110.0
2714;Wisseling beroep: onbekend;Totaal;2019 3e kwartaal;110.0
2715;Wisseling beroep: onbekend;Totaal;2019 4e kwartaal;102.0
2716;Wisseling beroep: onbekend;Totaal;2020 1e kwartaal;118.0
2717;Wisseling beroep: onbekend;Totaal;2020 2e kwartaal;125.0
2718;Wisseling beroep: onbekend;Totaal;2020 3e kwartaal;143.0
2719;Wisseling beroep: onbekend;Totaal;2020 4e kwartaal;156.0
2720;Wisseling beroep: onbekend;Totaal;2021 1e kwartaal;
2721;Wisseling beroep: onbekend;Totaal;2021 2e kwartaal;226.0
2722;Wisseling beroep: onbekend;Totaal;2021 3e kwartaal;158.0
2723;Wisseling beroep: onbekend;Totaal;2021 4e kwartaal;146.0
2724;Wisseling beroep: onbekend;Totaal;2022 1e kwartaal;126.0
2725;Wisseling beroep: onbekend;Totaal;2022 2e kwartaal;96.0
2726;Wisseling beroep: onbekend;Totaal;2022 3e kwartaal;85.0
2727;Wisseling beroep: onbekend;Totaal;2022 4e kwartaal;90.0
2728;Wisseling beroep: onbekend;Totaal;2023 1e kwartaal;92.0
2729;Wisseling beroep: onbekend;Totaal;2023 2e kwartaal;90.0
2730;Wisseling beroep: onbekend;Totaal;2023 3e kwartaal;100.0
2731;Wisseling beroep: onbekend;Totaal;2023 4e kwartaal;104.0
2732;Wisseling beroep: onbekend;Totaal;2024 1e kwartaal;87.0
2733;Wisseling beroep: onbekend;Totaal;2024 2e kwartaal;73.0
2734;Wisseling beroep: onbekend;Totaal;2024 3e kwartaal;64.0
2735;Wisseling beroep: onbekend;Totaal;2024 4e kwartaal;45.0
2736;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 1e kwartaal;1.0
2737;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 2e kwartaal;2.0
2738;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 3e kwartaal;2.0
2739;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 4e kwartaal;0.0
2740;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 1e kwartaal;0.0
2741;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 2e kwartaal;1.0
2742;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 3e kwartaal;1.0
2743;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 4e kwartaal;0.0
2744;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 1e kwartaal;0.0
2745;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 2e kwartaal;1.0
2746;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 3e kwartaal;1.0
2747;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 4e kwartaal;0.0
2748;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 1e kwartaal;1.0
2749;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 2e kwartaal;1.0
2750;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 3e kwartaal;4.0
2751;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 4e kwartaal;0.0
2752;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 1e kwartaal;1.0
2753;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 2e kwartaal;1.0
2754;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 3e kwartaal;3.0
2755;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 4e kwartaal;1.0
2756;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 1e kwartaal;2.0
2757;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 2e kwartaal;2.0
2758;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 3e kwartaal;2.0
2759;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 4e kwartaal;1.0
2760;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 1e kwartaal;0.0
2761;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 2e kwartaal;0.0
2762;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 3e kwartaal;1.0
2763;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 4e kwartaal;0.0
2764;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 1e kwartaal;1.0
2765;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 2e kwartaal;0.0
2766;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 3e kwartaal;2.0
2767;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 4e kwartaal;3.0
2768;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 1e kwartaal;
2769;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 2e kwartaal;0.0
2770;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 3e kwartaal;0.0
2771;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 4e kwartaal;0.0
2772;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 1e kwartaal;0.0
2773;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 2e kwartaal;1.0
2774;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 3e kwartaal;0.0
2775;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 4e kwartaal;0.0
2776;Wisseling beroep: onbekend;01 Pedagogische beroepen;2023 1e kwartaal;0.0
2777;Wisseling beroep: onbekend;01 Pedagogische beroepen;2023 2e kwartaal;0.0
2778;Wisseling beroep: onbekend;01 Pedagogische beroepen;2023 3e kwartaal;1.0
2779;Wisseling beroep: onbekend;01 Pedagogische beroepen;2023 4e kwartaal;1.0
2780;Wisseling beroep: onbekend;01 Pedagogische beroepen;2024 1e kwartaal;0.0
2781;Wisseling beroep: onbekend;01 Pedagogische beroepen;2024 2e kwartaal;1.0
2782;Wisseling beroep: onbekend;01 Pedagogische beroepen;2024 3e kwartaal;0.0
2783;Wisseling beroep: onbekend;01 Pedagogische beroepen;2024 4e kwartaal;0.0
2784;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 1e kwartaal;1.0
2785;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 2e kwartaal;1.0
2786;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 3e kwartaal;0.0
2787;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 4e kwartaal;1.0
2788;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 1e kwartaal;1.0
2789;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 2e kwartaal;0.0
2790;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 3e kwartaal;1.0
2791;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 4e kwartaal;0.0
2792;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 1e kwartaal;1.0
2793;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 2e kwartaal;0.0
2794;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 3e kwartaal;0.0
2795;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 4e kwartaal;0.0
2796;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 1e kwartaal;0.0
2797;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 2e kwartaal;1.0
2798;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 3e kwartaal;0.0
2799;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 4e kwartaal;0.0
2800;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 1e kwartaal;0.0
2801;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 2e kwartaal;0.0
2802;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 3e kwartaal;1.0
2803;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 4e kwartaal;1.0
2804;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 1e kwartaal;0.0
2805;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 2e kwartaal;1.0
2806;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 3e kwartaal;1.0
2807;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 4e kwartaal;0.0
2808;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 1e kwartaal;0.0
2809;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 2e kwartaal;0.0
2810;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 3e kwartaal;0.0
2811;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 4e kwartaal;1.0
2812;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 1e kwartaal;1.0
2813;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 2e kwartaal;0.0
2814;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 3e kwartaal;2.0
2815;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 4e kwartaal;3.0
2816;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 1e kwartaal;
2817;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 2e kwartaal;0.0
2818;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 3e kwartaal;0.0
2819;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 4e kwartaal;0.0
2820;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 1e kwartaal;0.0
2821;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 2e kwartaal;0.0
2822;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 3e kwartaal;0.0
2823;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 4e kwartaal;0.0
2824;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2023 1e kwartaal;0.0
2825;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2023 2e kwartaal;1.0
2826;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2023 3e kwartaal;1.0
2827;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2023 4e kwartaal;0.0
2828;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2024 1e kwartaal;0.0
2829;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2024 2e kwartaal;0.0
2830;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2024 3e kwartaal;0.0
2831;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2024 4e kwartaal;0.0
2832;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 1e kwartaal;3.0
2833;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 2e kwartaal;4.0
2834;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 3e kwartaal;1.0
2835;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 4e kwartaal;1.0
2836;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 1e kwartaal;1.0
2837;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 2e kwartaal;2.0
2838;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 3e kwartaal;4.0
2839;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 4e kwartaal;2.0
2840;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 1e kwartaal;3.0
2841;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 2e kwartaal;2.0
2842;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 3e kwartaal;2.0
2843;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 4e kwartaal;3.0
2844;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 1e kwartaal;5.0
2845;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 2e kwartaal;3.0
2846;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 3e kwartaal;3.0
2847;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 4e kwartaal;3.0
2848;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 1e kwartaal;5.0
2849;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 2e kwartaal;3.0
2850;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 3e kwartaal;4.0
2851;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 4e kwartaal;4.0
2852;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 1e kwartaal;3.0
2853;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 2e kwartaal;2.0
2854;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 3e kwartaal;2.0
2855;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 4e kwartaal;1.0
2856;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 1e kwartaal;1.0
2857;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 2e kwartaal;1.0
2858;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 3e kwartaal;0.0
2859;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 4e kwartaal;3.0
2860;Wisseling beroep: onbekend;03 Commerciële beroepen;2020 1e kwartaal;1.0
2861;Wisseling beroep: onbekend;03 Commerciële beroepen;2020 2e kwartaal;2.0
2862;Wisseling beroep: onbekend;03 Commerciële beroepen;2020 3e kwartaal;2.0
2863;Wisseling beroep: onbekend;03 Commerciële beroepen;2020 4e kwartaal;1.0
2864;Wisseling beroep: onbekend;03 Commerciële beroepen;2021 1e kwartaal;
2865;Wisseling beroep: onbekend;03 Commerciële beroepen;2021 2e kwartaal;2.0
2866;Wisseling beroep: onbekend;03 Commerciële beroepen;2021 3e kwartaal;1.0
2867;Wisseling beroep: onbekend;03 Commerciële beroepen;2021 4e kwartaal;1.0
2868;Wisseling beroep: onbekend;03 Commerciële beroepen;2022 1e kwartaal;1.0
2869;Wisseling beroep: onbekend;03 Commerciële beroepen;2022 2e kwartaal;0.0
2870;Wisseling beroep: onbekend;03 Commerciële beroepen;2022 3e kwartaal;1.0
2871;Wisseling beroep: onbekend;03 Commerciële beroepen;2022 4e kwartaal;0.0
2872;Wisseling beroep: onbekend;03 Commerciële beroepen;2023 1e kwartaal;0.0
2873;Wisseling beroep: onbekend;03 Commerciële beroepen;2023 2e kwartaal;1.0
2874;Wisseling beroep: onbekend;03 Commerciële beroepen;2023 3e kwartaal;1.0
2875;Wisseling beroep: onbekend;03 Commerciële beroepen;2023 4e kwartaal;2.0
2876;Wisseling beroep: onbekend;03 Commerciële beroepen;2024 1e kwartaal;1.0
2877;Wisseling beroep: onbekend;03 Commerciële beroepen;2024 2e kwartaal;2.0
2878;Wisseling beroep: onbekend;03 Commerciële beroepen;2024 3e kwartaal;0.0
2879;Wisseling beroep: onbekend;03 Commerciële beroepen;2024 4e kwartaal;1.0
2880;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2013 1e kwartaal;2.0
2881;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2013 2e kwartaal;3.0
2882;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2013 3e kwartaal;5.0
2883;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2013 4e kwartaal;4.0
2884;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2014 1e kwartaal;5.0
2885;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2014 2e kwartaal;2.0
2886;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2014 3e kwartaal;5.0
2887;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2014 4e kwartaal;5.0
2888;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2015 1e kwartaal;4.0
2889;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2015 2e kwartaal;5.0
2890;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2015 3e kwartaal;3.0
2891;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2015 4e kwartaal;5.0
2892;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2016 1e kwartaal;3.0
2893;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2016 2e kwartaal;4.0
2894;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2016 3e kwartaal;3.0
2895;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2016 4e kwartaal;5.0
2896;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2017 1e kwartaal;5.0
2897;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2017 2e kwartaal;11.0
2898;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2017 3e kwartaal;7.0
2899;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2017 4e kwartaal;5.0
2900;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2018 1e kwartaal;5.0
2901;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2018 2e kwartaal;3.0
2902;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2018 3e kwartaal;3.0
2903;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2018 4e kwartaal;1.0
2904;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2019 1e kwartaal;2.0
2905;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2019 2e kwartaal;3.0
2906;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2019 3e kwartaal;5.0
2907;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2019 4e kwartaal;5.0
2908;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2020 1e kwartaal;6.0
2909;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2020 2e kwartaal;1.0
2910;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2020 3e kwartaal;4.0
2911;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2020 4e kwartaal;2.0
2912;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2021 1e kwartaal;
2913;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2021 2e kwartaal;0.0
2914;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2021 3e kwartaal;2.0
2915;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2021 4e kwartaal;3.0
2916;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2022 1e kwartaal;0.0
2917;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2022 2e kwartaal;3.0
2918;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2022 3e kwartaal;2.0
2919;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2022 4e kwartaal;1.0
2920;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2023 1e kwartaal;3.0
2921;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2023 2e kwartaal;2.0
2922;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2023 3e kwartaal;1.0
2923;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2023 4e kwartaal;1.0
2924;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2024 1e kwartaal;1.0
2925;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2024 2e kwartaal;1.0
2926;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2024 3e kwartaal;1.0
2927;Wisseling beroep: onbekend;04 Bedrijfseconomische en administrat...;2024 4e kwartaal;0.0
2928;Wisseling beroep: onbekend;05 Managers;2013 1e kwartaal;0.0
2929;Wisseling beroep: onbekend;05 Managers;2013 2e kwartaal;1.0
2930;Wisseling beroep: onbekend;05 Managers;2013 3e kwartaal;1.0
2931;Wisseling beroep: onbekend;05 Managers;2013 4e kwartaal;1.0
2932;Wisseling beroep: onbekend;05 Managers;2014 1e kwartaal;2.0
2933;Wisseling beroep: onbekend;05 Managers;2014 2e kwartaal;2.0
2934;Wisseling beroep: onbekend;05 Managers;2014 3e kwartaal;1.0
2935;Wisseling beroep: onbekend;05 Managers;2014 4e kwartaal;4.0
2936;Wisseling beroep: onbekend;05 Managers;2015 1e kwartaal;1.0
2937;Wisseling beroep: onbekend;05 Managers;2015 2e kwartaal;2.0
2938;Wisseling beroep: onbekend;05 Managers;2015 3e kwartaal;0.0
2939;Wisseling beroep: onbekend;05 Managers;2015 4e kwartaal;0.0
2940;Wisseling beroep: onbekend;05 Managers;2016 1e kwartaal;4.0
