ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
6064;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2013;0
6065;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2014;0
6066;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2015;0
6067;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2016;0
6068;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2017;0
6069;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2018;0
6070;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2019;0
6071;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 12 tot 20 uur per week;2020;0
6072;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2013;0
6073;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2014;0
6074;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2015;0
6075;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2016;0
6076;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2017;0
6077;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2018;0
6078;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2019;0
6079;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: 20 tot 35 uur per week;2020;0
6080;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2013;0
6081;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2014;0
6082;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2015;0
6083;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2016;0
6084;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2017;0
6085;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2018;0
6086;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2019;0
6087;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Arbeidsduur: voltijd;2020;0
6088;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2013;0
6089;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2014;0
6090;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2015;0
6091;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2016;0
6092;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2017;0
6093;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2018;0
6094;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2019;0
6095;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 1 laag;2020;0
6096;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2013;0
6097;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2014;0
6098;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2015;0
6099;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2016;0
6100;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2017;0
6101;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2018;0
6102;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2019;0
6103;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 2 middelbaar ;2020;0
6104;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2013;0
6105;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2014;0
6106;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2015;0
6107;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2016;0
6108;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2017;0
6109;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2018;0
6110;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2019;0
6111;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: 3 hoog;2020;0
6112;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2013;0
6113;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2014;0
6114;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2015;0
6115;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2016;0
6116;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2017;0
6117;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2018;0
6118;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2019;0
6119;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2020;0
6120;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2013;0
6121;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2014;0
6122;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2015;0
6123;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2016;0
6124;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2017;0
6125;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2018;0
6126;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2019;0
6127;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2020;0
6128;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2013;0
6129;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2014;0
6130;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2015;0
6131;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2016;0
6132;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2017;0
6133;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2018;0
6134;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2019;0
6135;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2020;0
6136;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2013;0
6137;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2014;0
6138;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2015;0
6139;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2016;0
6140;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2017;0
6141;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2018;0
6142;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2019;0
6143;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2020;0
6144;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2013;0
6145;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2014;0
6146;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2015;0
6147;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2016;0
6148;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2017;0
6149;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2018;0
6150;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2019;0
6151;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2020;0
6152;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2013;0
6153;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2014;0
6154;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2015;0
6155;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2016;0
6156;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2017;0
6157;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2018;0
6158;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2019;0
6159;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2020;0
6160;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2013;0
6161;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2014;0
6162;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2015;0
6163;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2016;0
6164;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2017;0
6165;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2018;0
6166;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2019;0
6167;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2020;0
6168;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2013;0
6169;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2014;0
6170;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2015;0
6171;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2016;0
6172;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2017;0
6173;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2018;0
6174;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2019;0
6175;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2020;0
6176;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2013;0
6177;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2014;0
6178;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2015;0
6179;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2016;0
6180;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2017;0
6181;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2018;0
6182;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2019;0
6183;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2020;0
6184;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2013;0
6185;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2014;0
6186;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2015;0
6187;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2016;0
6188;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2017;0
6189;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2018;0
6190;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2019;0
6191;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: alleenstaande;2020;0
6192;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2013;0
6193;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2014;0
6194;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2015;0
6195;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2016;0
6196;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2017;0
6197;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2018;0
6198;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2019;0
6199;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder;2020;0
6200;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2013;0
6201;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2014;0
6202;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2015;0
6203;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2016;0
6204;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2017;0
6205;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2018;0
6206;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2019;0
6207;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2020;0
6208;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2013;0
6209;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2014;0
6210;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2015;0
6211;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2016;0
6212;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2017;0
6213;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2018;0
6214;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2019;0
6215;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar;2020;0
6216;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2013;0
6217;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2014;0
6218;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2015;0
6219;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2016;0
6220;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2017;0
6221;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2018;0
6222;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2019;0
6223;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar met kind;2020;0
6224;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2013;0
6225;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2014;0
6226;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2015;0
6227;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2016;0
6228;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2017;0
6229;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2018;0
6230;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2019;0
6231;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2020;0
6232;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2013;0
6233;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2014;0
6234;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2015;0
6235;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2016;0
6236;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2017;0
6237;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2018;0
6238;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2019;0
6239;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind;2020;0
6240;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2013;0
6241;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2014;0
6242;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2015;0
6243;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2016;0
6244;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2017;0
6245;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2018;0
6246;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2019;0
6247;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2020;0
6248;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2013;0
6249;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2014;0
6250;Totaal mannen en vrouwen;Thuiswerker die gewoonlijk thuis werkt;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2015;0
