ID;Geslacht;Onderwijssoort;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenInSpeciaalBasisonderwijs_1
3646;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2017/'18;
3647;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2018/'19;
3648;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2019/'20;
3649;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2020/'21;
3650;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2021/'22;
3651;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2022/'23;
3652;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2023/'24;
3653;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Limburg (PV);2024/'25;
3654;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2011/'12;
3655;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2012/'13;
3656;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2013/'14;
3657;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2014/'15;
3658;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2015/'16;
3659;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2016/'17;
3660;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2017/'18;
3661;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2018/'19;
3662;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2019/'20;
3663;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2020/'21;
3664;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2021/'22;
3665;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2022/'23;
3666;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2023/'24;
3667;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Niet in te delen (PV);2024/'25;
3668;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2011/'12;
3669;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2012/'13;
3670;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2013/'14;
3671;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2014/'15;
3672;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2015/'16;
3673;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2016/'17;
3674;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2017/'18;
3675;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2018/'19;
3676;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2019/'20;
3677;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2020/'21;
3678;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2021/'22;
3679;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2022/'23;
3680;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2023/'24;
3681;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Amsterdam;2024/'25;
3682;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2011/'12;
3683;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2012/'13;
3684;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2013/'14;
3685;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2014/'15;
3686;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2015/'16;
3687;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2016/'17;
3688;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2017/'18;
3689;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2018/'19;
3690;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2019/'20;
3691;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2020/'21;
3692;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2021/'22;
3693;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2022/'23;
3694;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2023/'24;
3695;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;'s-Gravenhage (gemeente);2024/'25;
3696;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2011/'12;
3697;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2012/'13;
3698;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2013/'14;
3699;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2014/'15;
3700;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2015/'16;
3701;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2016/'17;
3702;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2017/'18;
3703;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2018/'19;
3704;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2019/'20;
3705;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2020/'21;
3706;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2021/'22;
3707;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2022/'23;
3708;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2023/'24;
3709;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Rotterdam;2024/'25;
3710;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2011/'12;
3711;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2012/'13;
3712;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2013/'14;
3713;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2014/'15;
3714;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2015/'16;
3715;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2016/'17;
3716;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2017/'18;
3717;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2018/'19;
3718;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2019/'20;
3719;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2020/'21;
3720;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2021/'22;
3721;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2022/'23;
3722;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2023/'24;
3723;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Utrecht (gemeente);2024/'25;
3724;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2011/'12;
3725;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2012/'13;
3726;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2013/'14;
3727;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2014/'15;
3728;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2015/'16;
3729;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2016/'17;
3730;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2017/'18;
3731;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2018/'19;
3732;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2019/'20;
3733;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2020/'21;
3734;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2021/'22;
3735;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2022/'23;
3736;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2023/'24;
3737;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Vier grootste gemeenten (G4);2024/'25;
3738;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;
3739;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;
3740;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;
3741;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;
3742;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;
3743;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;
3744;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;
3745;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;
3746;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;
3747;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;
3748;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;
3749;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;
3750;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;
3751;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;
3752;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2011/'12;
3753;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2012/'13;
3754;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2013/'14;
3755;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2014/'15;
3756;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2015/'16;
3757;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2016/'17;
3758;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2017/'18;
3759;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2018/'19;
3760;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2019/'20;
3761;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2020/'21;
3762;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2021/'22;
3763;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2022/'23;
3764;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2023/'24;
3765;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;Gemeenten < 100 000 inwoners;2024/'25;
3766;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2011/'12;
3767;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2012/'13;
3768;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2013/'14;
3769;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2014/'15;
3770;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2015/'16;
3771;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2016/'17;
3772;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2017/'18;
3773;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2018/'19;
3774;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2019/'20;
3775;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2020/'21;
3776;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2021/'22;
3777;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2022/'23;
3778;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2023/'24;
3779;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren buiten Nederland;"Gemeenten; niet in te delen";2024/'25;
3780;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2011/'12;88930.0
3781;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2012/'13;91500.0
3782;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2013/'14;93890.0
3783;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2014/'15;96470.0
3784;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2015/'16;99060.0
3785;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2016/'17;101470.0
3786;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2017/'18;103670.0
3787;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2018/'19;106180.0
3788;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2019/'20;108210.0
3789;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2020/'21;109950.0
3790;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2021/'22;111340.0
3791;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2022/'23;121940.0
3792;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2023/'24;124670.0
3793;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Nederland;2024/'25;126310.0
3794;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2011/'12;5800.0
3795;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2012/'13;5860.0
3796;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2013/'14;5820.0
3797;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2014/'15;5820.0
3798;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2015/'16;5770.0
3799;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2016/'17;5740.0
3800;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2017/'18;5710.0
3801;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2018/'19;5720.0
3802;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2019/'20;5820.0
3803;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2020/'21;5820.0
3804;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2021/'22;5930.0
3805;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2022/'23;6910.0
3806;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2023/'24;7260.0
3807;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Noord-Nederland (LD);2024/'25;7270.0
3808;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2011/'12;14940.0
3809;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2012/'13;15080.0
3810;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2013/'14;15330.0
3811;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2014/'15;15320.0
3812;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2015/'16;15400.0
3813;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2016/'17;15420.0
3814;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2017/'18;15610.0
3815;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2018/'19;15750.0
3816;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2019/'20;15840.0
3817;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2020/'21;16090.0
3818;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2021/'22;16190.0
3819;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2022/'23;18550.0
3820;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2023/'24;18940.0
3821;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Oost-Nederland (LD);2024/'25;19270.0
3822;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2011/'12;46780.0
3823;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2012/'13;48760.0
3824;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2013/'14;50560.0
3825;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2014/'15;52660.0
3826;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2015/'16;54720.0
3827;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2016/'17;56690.0
3828;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2017/'18;58160.0
3829;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2018/'19;59970.0
3830;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2019/'20;61520.0
3831;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2020/'21;62680.0
3832;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2021/'22;63480.0
3833;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2022/'23;68610.0
3834;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2023/'24;69960.0
3835;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;West-Nederland (LD);2024/'25;70660.0
3836;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Europa (exclusief Nederland);Totaal;Zuid-Nederland (LD);2011/'12;20260.0
