ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
4634;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2015/'16;22399
4635;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2016/'17;22950
4636;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2017/'18;23043
4637;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2018/'19;23064
4638;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2019/'20;23231
4639;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2020/'21;23727
4640;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Met migratieachtergrond;2021/'22;22327
4641;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2015/'16;3495
4642;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2016/'17;3629
4643;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2017/'18;3750
4644;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2018/'19;3767
4645;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2019/'20;3702
4646;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2020/'21;3815
4647;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Westerse migratieachtergrond;2021/'22;3659
4648;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2015/'16;18904
4649;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2016/'17;19321
4650;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2017/'18;19293
4651;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2018/'19;19297
4652;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2019/'20;19529
4653;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2020/'21;19912
4654;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Niet-westerse migratieachtergrond;2021/'22;18668
4655;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2015/'16;4518
4656;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2016/'17;4489
4657;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2017/'18;4425
4658;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2018/'19;4208
4659;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2019/'20;3995
4660;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2020/'21;3844
4661;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Turkije;2021/'22;3382
4662;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2015/'16;4564
4663;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2016/'17;4790
4664;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2017/'18;4788
4665;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2018/'19;4688
4666;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2019/'20;4706
4667;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2020/'21;4706
4668;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Marokko;2021/'22;4243
4669;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2015/'16;3272
4670;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2016/'17;3250
4671;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2017/'18;3141
4672;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2018/'19;3016
4673;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2019/'20;2889
4674;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2020/'21;2873
4675;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Suriname;2021/'22;2666
4676;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2015/'16;1448
4677;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2016/'17;1444
4678;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2017/'18;1433
4679;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2018/'19;1445
4680;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2019/'20;1432
4681;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2020/'21;1464
4682;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;(voormalige) Nederlandse Antillen, Aruba;2021/'22;1467
4683;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2015/'16;5102
4684;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2016/'17;5348
4685;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2017/'18;5506
4686;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2018/'19;5940
4687;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2019/'20;6507
4688;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2020/'21;7025
4689;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Overige niet-westerse migratieachterg...;2021/'22;6910
4690;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2015/'16;18
4691;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2016/'17;17
4692;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2017/'18;22
4693;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2018/'19;11
4694;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2019/'20;13
4695;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2020/'21;13
4696;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79090 Economie en administratie;Onbekende migratieachtergrond;2021/'22;6
4697;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2015/'16;29917
4698;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2016/'17;28979
4699;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2017/'18;28499
4700;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2018/'19;29366
4701;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2019/'20;29482
4702;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2020/'21;31140
4703;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Totaal;2021/'22;31834
4704;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2015/'16;23995
4705;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2016/'17;23348
4706;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2017/'18;23043
4707;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2018/'19;23488
4708;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2019/'20;23751
4709;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2020/'21;24998
4710;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Nederlandse achtergrond;2021/'22;25469
4711;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2015/'16;5909
4712;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2016/'17;5623
4713;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2017/'18;5448
4714;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2018/'19;5875
4715;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2019/'20;5727
4716;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2020/'21;6138
4717;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Met migratieachtergrond;2021/'22;6360
4718;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2015/'16;1603
4719;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2016/'17;1573
4720;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2017/'18;1481
4721;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2018/'19;1504
4722;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2019/'20;1523
4723;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2020/'21;1700
4724;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Westerse migratieachtergrond;2021/'22;1699
4725;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2015/'16;4306
4726;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2016/'17;4050
4727;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2017/'18;3967
4728;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2018/'19;4371
4729;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2019/'20;4204
4730;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2020/'21;4438
4731;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Niet-westerse migratieachtergrond;2021/'22;4661
4732;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2015/'16;838
4733;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2016/'17;779
4734;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2017/'18;762
4735;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2018/'19;824
4736;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2019/'20;769
4737;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2020/'21;727
4738;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Turkije;2021/'22;785
4739;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2015/'16;692
4740;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2016/'17;611
4741;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2017/'18;599
4742;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2018/'19;659
4743;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2019/'20;598
4744;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2020/'21;695
4745;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Marokko;2021/'22;714
4746;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2015/'16;980
4747;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2016/'17;909
4748;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2017/'18;886
4749;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2018/'19;987
4750;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2019/'20;905
4751;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2020/'21;931
4752;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Suriname;2021/'22;903
4753;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2015/'16;620
4754;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2016/'17;585
4755;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2017/'18;575
4756;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2018/'19;611
4757;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2019/'20;626
4758;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2020/'21;648
4759;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;(voormalige) Nederlandse Antillen, Aruba;2021/'22;662
4760;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2015/'16;1176
4761;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2016/'17;1166
4762;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2017/'18;1145
4763;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2018/'19;1290
4764;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2019/'20;1306
4765;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2020/'21;1437
4766;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Overige niet-westerse migratieachterg...;2021/'22;1597
4767;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2015/'16;13
4768;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2016/'17;8
4769;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2017/'18;8
4770;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2018/'19;3
4771;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2019/'20;4
4772;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2020/'21;4
4773;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79100 Veiligheid en sport;Onbekende migratieachtergrond;2021/'22;5
4774;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2015/'16;12983
4775;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2016/'17;13240
4776;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2017/'18;13425
4777;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2018/'19;13237
4778;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2019/'20;12955
4779;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2020/'21;13295
4780;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Totaal;2021/'22;13582
4781;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2015/'16;10382
4782;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2016/'17;10506
4783;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2017/'18;10531
4784;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2018/'19;10166
4785;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2019/'20;9683
4786;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2020/'21;9459
4787;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Nederlandse achtergrond;2021/'22;9313
4788;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2015/'16;2594
4789;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2016/'17;2730
4790;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2017/'18;2889
4791;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2018/'19;3069
4792;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2019/'20;3269
4793;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2020/'21;3834
4794;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Met migratieachtergrond;2021/'22;4268
4795;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2015/'16;735
4796;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2016/'17;735
4797;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2017/'18;763
4798;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2018/'19;761
4799;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2019/'20;753
4800;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2020/'21;796
4801;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Westerse migratieachtergrond;2021/'22;845
4802;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2015/'16;1859
4803;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2016/'17;1995
4804;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2017/'18;2126
4805;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2018/'19;2308
4806;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2019/'20;2516
4807;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2020/'21;3038
4808;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Niet-westerse migratieachtergrond;2021/'22;3423
4809;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2015/'16;572
4810;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2016/'17;569
4811;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2017/'18;575
4812;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2018/'19;601
4813;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2019/'20;622
4814;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2020/'21;659
4815;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Turkije;2021/'22;651
4816;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2015/'16;239
4817;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2016/'17;239
4818;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2017/'18;275
4819;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2018/'19;303
4820;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2019/'20;311
4821;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2020/'21;336
4822;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Marokko;2021/'22;438
4823;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2015/'16;316
4824;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2016/'17;373
4825;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2017/'18;367
4826;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2018/'19;350
4827;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2019/'20;368
4828;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2020/'21;417
4829;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;Suriname;2021/'22;428
4830;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2015/'16;202
4831;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2016/'17;215
4832;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2017/'18;243
4833;Totaal mannen en vrouwen;Totaal;Totaal mbo (excl. extranei);79110 Uiterlijke verzorging;(voormalige) Nederlandse Antillen, Aruba;2018/'19;247
