ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
5384;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;7 jaar;2011;
5385;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;7 jaar;2012 ;
5386;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;7 jaar;2013 ;
5387;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;7 jaar;2014 ;
5388;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;7 jaar;2015 ;
5389;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;1999 ;15370.0
5390;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2000 ;15185.0
5391;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2001;14085.0
5392;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2002 ;12385.0
5393;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2003;11005.0
5394;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2004 ;10640.0
5395;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2005 ;10780.0
5396;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2006;12755.0
5397;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2007 ;13800.0
5398;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2008;
5399;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2009;
5400;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2010 ;
5401;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2011;
5402;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2012 ;
5403;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2013 ;
5404;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2014 ;
5405;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;8 jaar;2015 ;
5406;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;1999 ;15735.0
5407;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2000 ;15085.0
5408;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2001;13855.0
5409;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2002 ;12515.0
5410;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2003;10925.0
5411;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2004 ;10360.0
5412;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2005 ;10700.0
5413;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2006;12865.0
5414;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2007 ;
5415;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2008;
5416;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2009;
5417;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2010 ;
5418;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2011;
5419;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2012 ;
5420;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2013 ;
5421;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2014 ;
5422;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;9 jaar;2015 ;
5423;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;1999 ;15545.0
5424;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2000 ;14910.0
5425;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2001;13955.0
5426;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2002 ;12310.0
5427;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2003;10625.0
5428;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2004 ;10310.0
5429;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2005 ;10835.0
5430;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2006;
5431;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2007 ;
5432;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2008;
5433;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2009;
5434;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2010 ;
5435;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2011;
5436;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2012 ;
5437;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2013 ;
5438;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2014 ;
5439;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Werknemer en zelfstandige;10 jaar;2015 ;
5440;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;1999 ;6110.0
5441;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2000 ;5780.0
5442;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2001;5260.0
5443;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2002 ;4955.0
5444;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2003;4355.0
5445;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2004 ;4075.0
5446;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2005 ;3820.0
5447;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2006;3990.0
5448;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2007 ;3935.0
5449;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2008;4735.0
5450;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2009;5590.0
5451;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2010 ;5705.0
5452;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2011;5800.0
5453;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2012 ;6060.0
5454;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2013 ;6380.0
5455;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2014 ;6115.0
5456;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;1 jaar;2015 ;
5457;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;1999 ;5450.0
5458;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2000 ;5380.0
5459;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2001;5170.0
5460;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2002 ;4730.0
5461;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2003;4040.0
5462;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2004 ;3660.0
5463;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2005 ;3510.0
5464;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2006;3750.0
5465;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2007 ;4335.0
5466;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2008;5210.0
5467;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2009;5700.0
5468;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2010 ;5645.0
5469;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2011;6110.0
5470;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2012 ;6020.0
5471;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2013 ;6055.0
5472;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2014 ;
5473;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;2 jaar;2015 ;
5474;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;1999 ;5315.0
5475;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2000 ;5515.0
5476;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2001;5120.0
5477;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2002 ;4515.0
5478;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2003;3695.0
5479;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2004 ;3400.0
5480;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2005 ;3390.0
5481;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2006;4090.0
5482;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2007 ;4700.0
5483;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2008;5470.0
5484;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2009;5750.0
5485;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2010 ;6020.0
5486;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2011;6185.0
5487;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2012 ;5905.0
5488;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2013 ;
5489;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2014 ;
5490;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;3 jaar;2015 ;
5491;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;1999 ;5655.0
5492;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2000 ;5645.0
5493;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2001;4930.0
5494;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2002 ;4175.0
5495;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2003;3505.0
5496;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2004 ;3300.0
5497;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2005 ;3775.0
5498;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2006;4450.0
5499;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2007 ;4845.0
5500;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2008;5590.0
5501;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2009;6105.0
5502;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2010 ;6190.0
5503;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2011;6110.0
5504;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2012 ;
5505;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2013 ;
5506;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2014 ;
5507;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;4 jaar;2015 ;
5508;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;1999 ;5850.0
5509;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2000 ;5535.0
5510;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2001;4700.0
5511;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2002 ;3875.0
5512;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2003;3340.0
5513;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2004 ;3655.0
5514;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2005 ;4140.0
5515;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2006;4710.0
5516;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2007 ;5240.0
5517;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2008;6065.0
5518;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2009;6280.0
5519;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2010 ;6155.0
5520;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2011;
5521;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2012 ;
5522;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2013 ;
5523;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2014 ;
5524;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;5 jaar;2015 ;
5525;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;1999 ;5860.0
5526;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2000 ;5240.0
5527;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2001;4390.0
5528;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2002 ;3810.0
5529;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2003;3730.0
5530;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2004 ;4020.0
5531;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2005 ;4330.0
5532;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2006;4995.0
5533;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2007 ;5620.0
5534;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2008;6285.0
5535;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2009;6345.0
5536;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2010 ;
5537;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2011;
5538;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2012 ;
5539;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2013 ;
5540;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2014 ;
5541;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;6 jaar;2015 ;
5542;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;1999 ;5545.0
5543;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2000 ;4920.0
5544;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2001;4325.0
5545;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2002 ;4230.0
5546;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2003;4035.0
5547;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2004 ;4190.0
5548;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2005 ;4560.0
5549;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Geen migratiereden (Nederlandse nat...);Uitkerings- en pensioenontvanger;7 jaar;2006;5365.0
