ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;Persoonskenmerken;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
4682;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Suriname;2011;340.0;0.1;365.0;0.11;
4683;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Suriname;2012;410.0;0.12;370.0;0.11;
4684;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Suriname;2013;250.0;0.07;215.0;0.06;
4685;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Suriname;2014;210.0;0.06;170.0;0.05;
4686;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2009;45.0;0.03;45.0;0.03;
4687;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2010;75.0;0.05;65.0;0.05;
4688;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2011;90.0;0.06;75.0;0.05;
4689;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2012;75.0;0.05;80.0;0.06;
4690;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2013;60.0;0.04;60.0;0.04;
4691;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2014;60.0;0.04;45.0;0.03;
4692;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2009;100.0;0.03;90.0;0.02;
4693;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2010;125.0;0.03;115.0;0.03;
4694;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2011;155.0;0.04;130.0;0.03;
4695;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2012;160.0;0.04;155.0;0.04;
4696;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2013;135.0;0.03;95.0;0.02;
4697;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Turkije;2014;130.0;0.03;100.0;0.02;
4698;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2009;90.0;0.03;80.0;0.02;
4699;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2010;120.0;0.03;75.0;0.02;
4700;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2011;95.0;0.03;95.0;0.03;
4701;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2012;125.0;0.03;115.0;0.03;
4702;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2013;85.0;0.02;65.0;0.02;
4703;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: Marokko;2014;85.0;0.02;65.0;0.02;
4704;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2009;165.0;0.02;165.0;0.03;
4705;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2010;225.0;0.03;185.0;0.03;
4706;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2011;220.0;0.03;235.0;0.03;
4707;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2012;270.0;0.04;260.0;0.04;
4708;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2013;175.0;0.02;155.0;0.02;
4709;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2014;160.0;0.02;120.0;0.02;
4710;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2009;1835.0;0.11;1820.0;0.11;
4711;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2010;1480.0;0.09;1330.0;0.08;
4712;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2011;1345.0;0.08;1355.0;0.08;
4713;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2012;1440.0;0.08;1450.0;0.09;
4714;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2013;960.0;0.06;850.0;0.05;
4715;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2014;675.0;0.04;560.0;0.03;
4716;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2009;7185.0;0.43;7030.0;0.43;
4717;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2010;6655.0;0.39;5920.0;0.36;
4718;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2011;5980.0;0.35;5885.0;0.35;
4719;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2012;5925.0;0.35;5810.0;0.35;
4720;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2013;4030.0;0.24;3640.0;0.22;
4721;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2014;2760.0;0.16;2175.0;0.13;
4722;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2009;5835.0;0.35;5620.0;0.34;
4723;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2010;7480.0;0.44;6680.0;0.4;
4724;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2011;7615.0;0.45;7640.0;0.46;
4725;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2012;8170.0;0.48;7965.0;0.48;
4726;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2013;5505.0;0.32;4900.0;0.29;
4727;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2014;4530.0;0.26;3610.0;0.21;
4728;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2009;3430.0;0.2;3400.0;0.2;
4729;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2010;4490.0;0.27;3895.0;0.23;
4730;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2011;5075.0;0.3;5055.0;0.3;
4731;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2012;5605.0;0.33;5455.0;0.32;
4732;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2013;3810.0;0.22;3420.0;0.2;
4733;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 10%-groep;2014;3315.0;0.19;2590.0;0.15;
4734;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2009;2295.0;0.14;2215.0;0.13;
4735;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2010;2900.0;0.17;2530.0;0.15;
4736;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2011;2985.0;0.18;2915.0;0.17;
4737;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2012;3425.0;0.2;3255.0;0.19;
4738;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2013;2070.0;0.12;1825.0;0.11;
4739;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 10%-groep;2014;1665.0;0.1;1285.0;0.08;
4740;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2009;1775.0;0.11;1770.0;0.11;
4741;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2010;2175.0;0.13;1815.0;0.11;
4742;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2011;2195.0;0.13;2200.0;0.13;
4743;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2012;2585.0;0.15;2455.0;0.15;
4744;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2013;1570.0;0.09;1385.0;0.08;
4745;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 6e 10%-groep;2014;1290.0;0.07;965.0;0.06;
4746;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2009;1535.0;0.09;1420.0;0.09;
4747;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2010;1825.0;0.11;1555.0;0.09;
4748;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2011;2000.0;0.12;1985.0;0.12;
4749;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2012;2240.0;0.13;2110.0;0.12;
4750;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2013;1400.0;0.08;1205.0;0.07;
4751;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 7e 10%-groep;2014;1060.0;0.06;875.0;0.05;
4752;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2009;1255.0;0.07;1165.0;0.07;
4753;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2010;1640.0;0.1;1345.0;0.08;
4754;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2011;1620.0;0.1;1540.0;0.09;
4755;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2012;1855.0;0.11;1710.0;0.1;
4756;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2013;1135.0;0.07;945.0;0.06;
4757;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 8e 10%-groep;2014;855.0;0.05;670.0;0.04;
4758;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2009;1215.0;0.07;1110.0;0.07;
4759;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2010;1410.0;0.08;1170.0;0.07;
4760;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2011;1400.0;0.08;1350.0;0.08;
4761;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2012;1545.0;0.09;1445.0;0.09;
4762;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2013;920.0;0.05;775.0;0.05;
4763;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 9e 10%-groep;2014;705.0;0.04;515.0;0.03;
4764;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2009;1365.0;0.08;1180.0;0.07;
4765;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2010;1565.0;0.09;1200.0;0.07;
4766;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2011;1440.0;0.08;1250.0;0.07;
4767;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2012;1715.0;0.1;1445.0;0.09;
4768;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2013;990.0;0.06;745.0;0.04;
4769;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 10e 10%-groep;2014;770.0;0.04;570.0;0.03;
4770;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2009;9020.0;0.27;8850.0;0.27;
4771;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2010;8135.0;0.24;7250.0;0.22;
4772;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2011;7330.0;0.22;7240.0;0.22;
4773;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2012;7365.0;0.22;7260.0;0.22;
4774;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2013;4985.0;0.15;4490.0;0.14;
4775;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 1e 20%-groep;2014;3430.0;0.1;2735.0;0.08;
4776;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2009;9265.0;0.28;9020.0;0.27;
4777;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2010;11965.0;0.35;10575.0;0.32;
4778;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2011;12690.0;0.37;12700.0;0.38;
4779;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2012;13780.0;0.4;13425.0;0.4;
4780;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2013;9315.0;0.27;8320.0;0.25;
4781;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 2e 20%-groep;2014;7840.0;0.23;6200.0;0.18;
4782;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2009;4075.0;0.12;3990.0;0.12;
4783;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2010;5075.0;0.15;4340.0;0.13;
4784;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2011;5180.0;0.15;5115.0;0.15;
4785;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2012;6010.0;0.18;5715.0;0.17;
4786;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2013;3635.0;0.11;3210.0;0.09;
4787;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 3e 20%-groep;2014;2950.0;0.09;2245.0;0.07;
4788;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2009;2790.0;0.08;2585.0;0.08;
4789;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2010;3465.0;0.1;2900.0;0.09;
4790;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2011;3620.0;0.11;3525.0;0.1;
4791;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2012;4095.0;0.12;3820.0;0.11;
4792;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2013;2535.0;0.07;2150.0;0.06;
4793;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 4e 20%-groep;2014;1910.0;0.06;1545.0;0.05;
4794;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2009;2580.0;0.08;2290.0;0.07;
4795;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2010;2970.0;0.09;2370.0;0.07;
4796;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2011;2840.0;0.08;2605.0;0.08;
4797;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2012;3260.0;0.1;2890.0;0.09;
4798;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2013;1910.0;0.06;1525.0;0.04;
4799;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;ZMV-AWBZ onbekend;Inkomen: 5e 20%-groep;2014;1475.0;0.04;1085.0;0.03;
4800;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2009;;;;;
4801;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2010;;;;;
4802;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2011;;;;;
4803;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2012;;;;;
4804;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2013;;;;;
4805;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Totaal;2014;;;;;
4806;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2009;;;;;
4807;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2010;;;;;
4808;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2011;;;;;
4809;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2012;;;;;
4810;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2013;;;;;
4811;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: autochtoon;2014;;;;;
4812;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2009;;;;;
4813;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2010;;;;;
4814;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2011;;;;;
4815;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2012;;;;;
4816;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2013;;;;;
4817;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: allochtoon;2014;;;;;
4818;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2009;;;;;
4819;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2010;;;;;
4820;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2011;;;;;
4821;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2012;;;;;
4822;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2013;;;;;
4823;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: westerse allochtoon;2014;;;;;
4824;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2009;;;;;
4825;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2010;;;;;
4826;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2011;;;;;
4827;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2012;;;;;
4828;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2013;;;;;
4829;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: niet-westerse allochtoon;2014;;;;;
4830;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2009;;;;;
4831;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2010;;;;;
4832;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2011;;;;;
4833;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2012;;;;;
4834;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2013;;;;;
4835;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Suriname;2014;;;;;
4836;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2009;;;;;
4837;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2010;;;;;
4838;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2011;;;;;
4839;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2012;;;;;
4840;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2013;;;;;
4841;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Nederlandse Antillen of Aruba;2014;;;;;
4842;Totaal mannen en vrouwen;Totaal leeftijd;Somatische aandoening;Totaal zzp Verpleging en verzorging (VV);Herkomst: Turkije;2009;;;;;
