ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
6344;Totaal woningen;Stationsbuurt;Purmerend                               ;Buurt     ;BU04390102;1;430.0;2310.0;67.5
6345;Totaal woningen;Zuiderpolder;Purmerend                               ;Buurt     ;BU04390103;1;950.0;2670.0;31.5
6346;Totaal woningen;Wijk 02 Overwhere;Purmerend                               ;Wijk      ;WK043902  ;1;930.0;2570.0;29.5
6347;Totaal woningen;Overwhere-Zuid;Purmerend                               ;Buurt     ;BU04390201;1;880.0;2360.0;34.5
6348;Totaal woningen;De Koog;Purmerend                               ;Buurt     ;BU04390202;1;;;
6349;Totaal woningen;Wagenweg;Purmerend                               ;Buurt     ;BU04390203;1;130.0;3320.0;87.6
6350;Totaal woningen;Overwhere-Noord;Purmerend                               ;Buurt     ;BU04390204;1;1000.0;2700.0;23.2
6351;Totaal woningen;Molenkoog;Purmerend                               ;Buurt     ;BU04390205;1;1400.0;3310.0;
6352;Totaal woningen;Wijk 03 Wheermolen;Purmerend                               ;Wijk      ;WK043903  ;1;520.0;2330.0;52.2
6353;Totaal woningen;Wheermolen-West;Purmerend                               ;Buurt     ;BU04390301;1;460.0;2110.0;57.2
6354;Totaal woningen;Wheermolen-Oost;Purmerend                               ;Buurt     ;BU04390302;1;540.0;2430.0;50.0
6355;Totaal woningen;Dwarsgouw;Purmerend                               ;Buurt     ;BU04390303;1;;;
6356;Totaal woningen;Wijk 04 Gors;Purmerend                               ;Wijk      ;WK043904  ;1;560.0;3110.0;59.7
6357;Totaal woningen;Gors-Zuid;Purmerend                               ;Buurt     ;BU04390401;1;1440.0;3210.0;
6358;Totaal woningen;Gors-Noord;Purmerend                               ;Buurt     ;BU04390402;1;10.0;3040.0;99.4
6359;Totaal woningen;Wijk 05 Purmer-Noord;Purmerend                               ;Wijk      ;WK043905  ;1;10.0;3230.0;99.4
6360;Totaal woningen;Overlanderstraat en omgeving;Purmerend                               ;Buurt     ;BU04390501;1;;2770.0;100.0
6361;Totaal woningen;Werktuigenbuurt;Purmerend                               ;Buurt     ;BU04390502;1;;3630.0;99.8
6362;Totaal woningen;Maten- en Zuivelbuurt;Purmerend                               ;Buurt     ;BU04390503;1;;3500.0;100.0
6363;Totaal woningen;De Graeffweg en omgeving;Purmerend                               ;Buurt     ;BU04390504;1;;3370.0;100.0
6364;Totaal woningen;Baanstee en omgeving;Purmerend                               ;Buurt     ;BU04390505;1;;6800.0;84.0
6365;Totaal woningen;Golfterrein en verspreide bebouwing;Purmerend                               ;Buurt     ;BU04390506;1;2920.0;4400.0;6.7
6366;Totaal woningen;Wijk 06 Purmer-Zuid;Purmerend                               ;Wijk      ;WK043906  ;1;20.0;3670.0;99.0
6367;Totaal woningen;Purmer-Zuid/Noord;Purmerend                               ;Buurt     ;BU04390601;1;10.0;3580.0;99.3
6368;Totaal woningen;Purmer-Zuid/Zuid;Purmerend                               ;Buurt     ;BU04390602;1;10.0;3720.0;99.8
6369;Totaal woningen;Purmerbos en verspreide bebouwing;Purmerend                               ;Buurt     ;BU04390603;1;2150.0;5670.0;9.4
6370;Totaal woningen;Wijk 07 Weidevenne;Purmerend                               ;Wijk      ;WK043907  ;1;50.0;3500.0;94.9
6371;Totaal woningen;Hazepolder;Purmerend                               ;Buurt     ;BU04390701;1;1450.0;2830.0;
6372;Totaal woningen;Azië;Purmerend                               ;Buurt     ;BU04390702;1;;3710.0;100.0
6373;Totaal woningen;Amerika;Purmerend                               ;Buurt     ;BU04390703;1;;3710.0;99.9
6374;Totaal woningen;Afrika;Purmerend                               ;Buurt     ;BU04390704;1;20.0;3570.0;99.2
6375;Totaal woningen;Europa;Purmerend                               ;Buurt     ;BU04390705;1;10.0;2990.0;90.8
6376;Totaal woningen;Schagen;Schagen                                 ;Gemeente  ;GM0441    ;.;1410.0;3080.0;
6377;Totaal woningen;Wijk 00;Schagen                                 ;Wijk      ;WK044100  ;1;1260.0;2860.0;
6378;Totaal woningen;Schagen;Schagen                                 ;Buurt     ;BU04410000;1;1160.0;2870.0;
6379;Totaal woningen;Nesdijk;Schagen                                 ;Buurt     ;BU04410001;1;1210.0;2520.0;
6380;Totaal woningen;Groeneweg;Schagen                                 ;Buurt     ;BU04410002;1;1370.0;2710.0;
6381;Totaal woningen;Waldervaart-Noord;Schagen                                 ;Buurt     ;BU04410003;1;1290.0;2950.0;6.1
6382;Totaal woningen;Waldervaart-Zuid;Schagen                                 ;Buurt     ;BU04410004;1;1740.0;3110.0;
6383;Totaal woningen;Muggenburg;Schagen                                 ;Buurt     ;BU04410005;1;1100.0;2820.0;
6384;Totaal woningen;Verspreide huizen ten oosten van Schagen;Schagen                                 ;Buurt     ;BU04410006;1;1080.0;3220.0;
6385;Totaal woningen;Verspreide huizen ten zuiden van Schagen;Schagen                                 ;Buurt     ;BU04410007;1;1870.0;4430.0;
6386;Totaal woningen;Verspr.h. ten N. van het kanaal Stolpen;Schagen                                 ;Buurt     ;BU04410008;1;1580.0;2860.0;
6387;Totaal woningen;Verspreide huizen ten westen van Schagen;Schagen                                 ;Buurt     ;BU04410009;1;1760.0;3500.0;
6388;Totaal woningen;Wijk 01 Harenkarspel;Schagen                                 ;Wijk      ;WK044101  ;1;1440.0;3260.0;
6389;Totaal woningen;Tuitjenhorn en Kerkbuurt;Schagen                                 ;Buurt     ;BU04410101;1;1340.0;3140.0;
6390;Totaal woningen;Dirkshorn;Schagen                                 ;Buurt     ;BU04410102;1;1490.0;3120.0;
6391;Totaal woningen;Landelijk gebied Dirkshorn;Schagen                                 ;Buurt     ;BU04410103;1;1930.0;4200.0;
6392;Totaal woningen;Landelijk gebied Waarland;Schagen                                 ;Buurt     ;BU04410104;1;2070.0;4320.0;
6393;Totaal woningen;Waarland;Schagen                                 ;Buurt     ;BU04410105;1;1440.0;3250.0;
6394;Totaal woningen;Kalverdijk;Schagen                                 ;Buurt     ;BU04410106;1;1970.0;3890.0;
6395;Totaal woningen;Wijk 02 Sint Maarten;Schagen                                 ;Wijk      ;WK044102  ;1;1740.0;3520.0;
6396;Totaal woningen;Sint Maarten;Schagen                                 ;Buurt     ;BU04410201;1;1520.0;3050.0;
6397;Totaal woningen;Stroet;Schagen                                 ;Buurt     ;BU04410202;1;1990.0;4300.0;
6398;Totaal woningen;Valkkoog;Schagen                                 ;Buurt     ;BU04410203;1;2060.0;4030.0;
6399;Totaal woningen;Eenigenburg;Schagen                                 ;Buurt     ;BU04410204;1;1950.0;3610.0;
6400;Totaal woningen;Verspreide huizen Rijpje;Schagen                                 ;Buurt     ;BU04410205;1;1840.0;4150.0;
6401;Totaal woningen;Verspreide huizen Groenveld;Schagen                                 ;Buurt     ;BU04410206;1;2150.0;4250.0;
6402;Totaal woningen;Wijk 03 Warmenhuizen;Schagen                                 ;Wijk      ;WK044103  ;1;1500.0;3260.0;
6403;Totaal woningen;Warmenhuizen-West;Schagen                                 ;Buurt     ;BU04410301;1;1650.0;3260.0;
6404;Totaal woningen;Warmenhuizen-Oost;Schagen                                 ;Buurt     ;BU04410302;1;1290.0;3180.0;
6405;Totaal woningen;Schoorldam (gedeeltelijk);Schagen                                 ;Buurt     ;BU04410303;1;2180.0;3420.0;
6406;Totaal woningen;Krabbendam;Schagen                                 ;Buurt     ;BU04410304;1;2060.0;3530.0;
6407;Totaal woningen;Rekerlanden;Schagen                                 ;Buurt     ;BU04410305;1;;;
6408;Totaal woningen;Landelijk gebied Warmenhuizen;Schagen                                 ;Buurt     ;BU04410306;1;2410.0;4530.0;
6409;Totaal woningen;Wijk 04 Zijpe;Schagen                                 ;Wijk      ;WK044104  ;1;1590.0;3210.0;
6410;Totaal woningen;Schagerbrug;Schagen                                 ;Buurt     ;BU04410401;1;1590.0;3360.0;
6411;Totaal woningen;Sint Maartensbrug;Schagen                                 ;Buurt     ;BU04410402;1;1740.0;3430.0;
6412;Totaal woningen;Burgerbrug;Schagen                                 ;Buurt     ;BU04410403;1;1750.0;3440.0;
6413;Totaal woningen;'t Zand;Schagen                                 ;Buurt     ;BU04410404;1;1480.0;3080.0;
6414;Totaal woningen;Oudesluis;Schagen                                 ;Buurt     ;BU04410405;1;1620.0;3370.0;
6415;Totaal woningen;Petten;Schagen                                 ;Buurt     ;BU04410406;1;1430.0;3200.0;
6416;Totaal woningen;Callantsoog;Schagen                                 ;Buurt     ;BU04410407;1;1680.0;3030.0;
6417;Totaal woningen;Sint Maartensvlotbrug;Schagen                                 ;Buurt     ;BU04410408;1;1670.0;3320.0;
6418;Totaal woningen;Burgervlotbrug;Schagen                                 ;Buurt     ;BU04410409;1;2020.0;3600.0;
6419;Totaal woningen;Texel;Texel                                   ;Gemeente  ;GM0448    ;.;1450.0;2990.0;
6420;Totaal woningen;Wijk 00 Het Oude Land en duingebied;Texel                                   ;Wijk      ;WK044800  ;1;1420.0;2930.0;
6421;Totaal woningen;Den Burg;Texel                                   ;Buurt     ;BU04480000;1;1250.0;2660.0;
6422;Totaal woningen;De Koog;Texel                                   ;Buurt     ;BU04480001;1;1670.0;3460.0;
6423;Totaal woningen;Oosterend;Texel                                   ;Buurt     ;BU04480002;1;1500.0;2860.0;
6424;Totaal woningen;De Waal;Texel                                   ;Buurt     ;BU04480003;1;1740.0;3740.0;
6425;Totaal woningen;Oudeschild;Texel                                   ;Buurt     ;BU04480004;1;1450.0;3330.0;
6426;Totaal woningen;Den Hoorn;Texel                                   ;Buurt     ;BU04480005;1;1560.0;3200.0;
6427;Totaal woningen;Verspreide huizen Op Het Oude Land;Texel                                   ;Buurt     ;BU04480007;1;2190.0;3950.0;
6428;Totaal woningen;Verspr.h. De Kuil, Hoornder Nieuwland;Texel                                   ;Buurt     ;BU04480008;1;1580.0;2900.0;
6429;Totaal woningen;Verspr.h. De Koog en het Duingebied;Texel                                   ;Buurt     ;BU04480009;1;2170.0;4120.0;
6430;Totaal woningen;Wijk 01 Het Nieuwe Land;Texel                                   ;Wijk      ;WK044801  ;1;1760.0;3680.0;
6431;Totaal woningen;De Cocksdorp;Texel                                   ;Buurt     ;BU04480100;1;1430.0;3390.0;
6432;Totaal woningen;Verspr.h. in de polders Eierland en Eend;Texel                                   ;Buurt     ;BU04480107;1;1970.0;3780.0;
6433;Totaal woningen;Verspr.h. in de polder Het Noorden;Texel                                   ;Buurt     ;BU04480108;1;2030.0;4010.0;
6434;Totaal woningen;Verspr.h. in de polders Burger Nieuwland;Texel                                   ;Buurt     ;BU04480109;1;2260.0;4900.0;
6435;Totaal woningen;Uitgeest;Uitgeest                                ;Gemeente  ;GM0450    ;.;1310.0;3130.0;
6436;Totaal woningen;Wijk 00 Uitgeest;Uitgeest                                ;Wijk      ;WK045000  ;1;1310.0;3130.0;
6437;Totaal woningen;De Koog;Uitgeest                                ;Buurt     ;BU04500001;1;1340.0;3170.0;
6438;Totaal woningen;De Kleis;Uitgeest                                ;Buurt     ;BU04500002;1;1170.0;3240.0;
6439;Totaal woningen;Waldijk;Uitgeest                                ;Buurt     ;BU04500003;1;1150.0;3620.0;
6440;Totaal woningen;Oude Dorp;Uitgeest                                ;Buurt     ;BU04500004;1;1360.0;2800.0;
6441;Totaal woningen;Bedrijventerrein;Uitgeest                                ;Buurt     ;BU04500005;1;1840.0;3550.0;
6442;Totaal woningen;Buitengebied;Uitgeest                                ;Buurt     ;BU04500006;1;2100.0;4530.0;
6443;Totaal woningen;Uithoorn;Uithoorn                                ;Gemeente  ;GM0451    ;.;1270.0;3120.0;
6444;Totaal woningen;Wijk 15 Dorpscentrum;Uithoorn                                ;Wijk      ;WK045115  ;1;1200.0;2530.0;
6445;Totaal woningen;Dorpscentrumcentrum;Uithoorn                                ;Buurt     ;BU04511500;1;1200.0;2530.0;
6446;Totaal woningen;Wijk 25 Thamerdal;Uithoorn                                ;Wijk      ;WK045125  ;1;1230.0;2760.0;
6447;Totaal woningen;Thamerdal;Uithoorn                                ;Buurt     ;BU04512500;1;1230.0;2760.0;
6448;Totaal woningen;Wijk 35 Zijdelwaard;Uithoorn                                ;Wijk      ;WK045135  ;1;1370.0;2720.0;
6449;Totaal woningen;Zijdelwaard;Uithoorn                                ;Buurt     ;BU04513500;1;1370.0;2720.0;
6450;Totaal woningen;Wijk 45 Legmeer;Uithoorn                                ;Wijk      ;WK045145  ;1;1090.0;3170.0;
6451;Totaal woningen;Legmeer;Uithoorn                                ;Buurt     ;BU04514500;1;1090.0;3170.0;
6452;Totaal woningen;Wijk 50  Langs de Vuurlinie;Uithoorn                                ;Wijk      ;WK045150  ;1;2280.0;4350.0;
6453;Totaal woningen;Langs de Vuurlinie;Uithoorn                                ;Buurt     ;BU04515000;1;2280.0;4350.0;
6454;Totaal woningen;Wijk 55  Veilinggebied;Uithoorn                                ;Wijk      ;WK045155  ;1;3160.0;5650.0;
6455;Totaal woningen;Veilinggebied;Uithoorn                                ;Buurt     ;BU04515500;1;3160.0;5650.0;
6456;Totaal woningen;Wijk 65 Meerwijk;Uithoorn                                ;Wijk      ;WK045165  ;1;1250.0;3460.0;
6457;Totaal woningen;Meerwijk;Uithoorn                                ;Buurt     ;BU04516500;1;1250.0;3460.0;
6458;Totaal woningen;Wijk 75 Bedrijventerrein;Uithoorn                                ;Wijk      ;WK045175  ;1;1890.0;3990.0;
6459;Totaal woningen;Bedrijventerrein;Uithoorn                                ;Buurt     ;BU04517500;1;1890.0;3990.0;
6460;Totaal woningen;Wijk 85 Meerwijk;Uithoorn                                ;Wijk      ;WK045185  ;1;1250.0;3450.0;8.2
6461;Totaal woningen;Meerwijk;Uithoorn                                ;Buurt     ;BU04518500;1;1250.0;3450.0;8.2
6462;Totaal woningen;Wijk 90 Glastuinbouwgebied;Uithoorn                                ;Wijk      ;WK045190  ;1;2430.0;5300.0;
6463;Totaal woningen;Glastuinbouwgebied;Uithoorn                                ;Buurt     ;BU04519000;1;2430.0;5300.0;
6464;Totaal woningen;Wijk 95 Veenweidegebied;Uithoorn                                ;Wijk      ;WK045195  ;1;1850.0;4340.0;
6465;Totaal woningen;Veenweidegebied;Uithoorn                                ;Buurt     ;BU04519500;1;1850.0;4340.0;
6466;Totaal woningen;Velsen;Velsen                                  ;Gemeente  ;GM0453    ;.;1270.0;2820.0;
6467;Totaal woningen;Wijk 00 Velsen-Zuid en Driehuis;Velsen                                  ;Wijk      ;WK045300  ;1;1820.0;3340.0;
6468;Totaal woningen;Velsen-Dorp;Velsen                                  ;Buurt     ;BU04530000;1;2070.0;3120.0;
6469;Totaal woningen;Velserbeek;Velsen                                  ;Buurt     ;BU04530001;1;2280.0;4040.0;
6470;Totaal woningen;Velsen-Oost;Velsen                                  ;Buurt     ;BU04530002;1;1470.0;2820.0;
6471;Totaal woningen;Kapelbuurt;Velsen                                  ;Buurt     ;BU04530003;1;1680.0;3060.0;
6472;Totaal woningen;Kriemhildebuurt;Velsen                                  ;Buurt     ;BU04530004;1;2010.0;3580.0;
6473;Totaal woningen;Driehuis-Dorp;Velsen                                  ;Buurt     ;BU04530005;1;1730.0;3460.0;
6474;Totaal woningen;Wijk 01 IJmuiden-Noord;Velsen                                  ;Wijk      ;WK045301  ;1;1270.0;2740.0;
6475;Totaal woningen;Lagersbuurt;Velsen                                  ;Buurt     ;BU04530100;1;920.0;2380.0;
6476;Totaal woningen;Heidebuurt;Velsen                                  ;Buurt     ;BU04530101;1;1430.0;3180.0;
6477;Totaal woningen;Zeeheldenbuurt;Velsen                                  ;Buurt     ;BU04530102;1;1280.0;2850.0;
6478;Totaal woningen;Verzetsheldenbuurt;Velsen                                  ;Buurt     ;BU04530103;1;1220.0;2450.0;
6479;Totaal woningen;Natuurkundigenbuurt;Velsen                                  ;Buurt     ;BU04530104;1;1360.0;2950.0;
6480;Totaal woningen;Kikvorsbuurt;Velsen                                  ;Buurt     ;BU04530105;1;1200.0;2350.0;
6481;Totaal woningen;Stadhuisbuurt;Velsen                                  ;Buurt     ;BU04530106;1;1180.0;2320.0;
6482;Totaal woningen;Wijk 02 IJmuiden-Zuid;Velsen                                  ;Wijk      ;WK045302  ;1;1200.0;2540.0;
6483;Totaal woningen;Tussenbeeksbuurt;Velsen                                  ;Buurt     ;BU04530200;1;1330.0;2820.0;
6484;Totaal woningen;Vogelbuurt;Velsen                                  ;Buurt     ;BU04530201;1;2000.0;3700.0;
6485;Totaal woningen;Bomenbuurt;Velsen                                  ;Buurt     ;BU04530202;1;1270.0;2710.0;
6486;Totaal woningen;Velseroord;Velsen                                  ;Buurt     ;BU04530203;1;1030.0;2810.0;
6487;Totaal woningen;Paterskerkbuurt;Velsen                                  ;Buurt     ;BU04530204;1;1110.0;1960.0;
6488;Totaal woningen;Schildersbuurt;Velsen                                  ;Buurt     ;BU04530205;1;1280.0;2930.0;
6489;Totaal woningen;Rivierenbuurt;Velsen                                  ;Buurt     ;BU04530206;1;1080.0;2010.0;
6490;Totaal woningen;Wijk 03 IJmuiden-West;Velsen                                  ;Wijk      ;WK045303  ;1;1060.0;2460.0;
6491;Totaal woningen;Moerbergbuurt;Velsen                                  ;Buurt     ;BU04530300;1;770.0;2250.0;
6492;Totaal woningen;Vissersbuurt;Velsen                                  ;Buurt     ;BU04530301;1;1410.0;2980.0;
6493;Totaal woningen;Oud-IJmuiden;Velsen                                  ;Buurt     ;BU04530302;1;950.0;2240.0;
6494;Totaal woningen;Zuidzijdebuurt;Velsen                                  ;Buurt     ;BU04530303;1;1050.0;2930.0;
6495;Totaal woningen;Wijk 04 Zee- en Duinwijk;Velsen                                  ;Wijk      ;WK045304  ;1;1150.0;2320.0;
6496;Totaal woningen;Herculesbuurt;Velsen                                  ;Buurt     ;BU04530400;1;1300.0;2440.0;
6497;Totaal woningen;Canopusbuurt;Velsen                                  ;Buurt     ;BU04530401;1;1100.0;2160.0;
6498;Totaal woningen;Saturnusbuurt;Velsen                                  ;Buurt     ;BU04530402;1;1170.0;2420.0;
6499;Totaal woningen;Schiplaanbuurt;Velsen                                  ;Buurt     ;BU04530403;1;910.0;2160.0;
6500;Totaal woningen;Bellatrixbuurt;Velsen                                  ;Buurt     ;BU04530404;1;1240.0;1830.0;
6501;Totaal woningen;Kruisbergbuurt;Velsen                                  ;Buurt     ;BU04530405;1;710.0;2220.0;
6502;Totaal woningen;Keetbergbuurt;Velsen                                  ;Buurt     ;BU04530406;1;1180.0;2800.0;
6503;Totaal woningen;Wijk 05 Velsen-Noord;Velsen                                  ;Wijk      ;WK045305  ;1;1210.0;2620.0;
6504;Totaal woningen;Gildenbuurt;Velsen                                  ;Buurt     ;BU04530500;1;1100.0;2390.0;
6505;Totaal woningen;Westerwijkbuurt;Velsen                                  ;Buurt     ;BU04530501;1;1240.0;2590.0;
6506;Totaal woningen;Van Gelderbuurt;Velsen                                  ;Buurt     ;BU04530502;1;1150.0;2340.0;
6507;Totaal woningen;Duinvlietbuurt;Velsen                                  ;Buurt     ;BU04530503;1;1200.0;2680.0;
6508;Totaal woningen;Watervlietbuurt;Velsen                                  ;Buurt     ;BU04530504;1;1350.0;3050.0;
6509;Totaal woningen;Wijkermeerbuurt;Velsen                                  ;Buurt     ;BU04530505;1;1320.0;2700.0;
6510;Totaal woningen;Staalbuurt;Velsen                                  ;Buurt     ;BU04530506;1;;;
6511;Totaal woningen;Reyndersbuurt;Velsen                                  ;Buurt     ;BU04530507;1;;;
6512;Totaal woningen;Wijk 06 Santpoort-Noord;Velsen                                  ;Wijk      ;WK045306  ;1;1510.0;2980.0;
6513;Totaal woningen;Kerkpadbuurt;Velsen                                  ;Buurt     ;BU04530600;1;1630.0;2970.0;
6514;Totaal woningen;Biezenbuurt;Velsen                                  ;Buurt     ;BU04530601;1;1600.0;3030.0;
6515;Totaal woningen;West-Indische buurt;Velsen                                  ;Buurt     ;BU04530602;1;1400.0;2860.0;
6516;Totaal woningen;Santpoort-Dorp;Velsen                                  ;Buurt     ;BU04530603;1;1610.0;3320.0;
6517;Totaal woningen;Bloemenbuurt;Velsen                                  ;Buurt     ;BU04530604;1;1470.0;2800.0;
6518;Totaal woningen;Kerkerinkbuurt;Velsen                                  ;Buurt     ;BU04530605;1;1280.0;2710.0;
6519;Totaal woningen;Spanjaardsbergbuurt;Velsen                                  ;Buurt     ;BU04530606;1;1470.0;2760.0;
6520;Totaal woningen;Santhaesbuurt;Velsen                                  ;Buurt     ;BU04530607;1;1670.0;3460.0;
6521;Totaal woningen;Duinenbuurt;Velsen                                  ;Buurt     ;BU04530608;1;1800.0;3220.0;
6522;Totaal woningen;Wijk 07 Santpoort-Zuid;Velsen                                  ;Wijk      ;WK045307  ;1;1880.0;3310.0;
6523;Totaal woningen;Neethofbuurt;Velsen                                  ;Buurt     ;BU04530700;1;2630.0;4320.0;
6524;Totaal woningen;Rijkersparkbuurt;Velsen                                  ;Buurt     ;BU04530701;1;2550.0;4250.0;
6525;Totaal woningen;Blekersbuurt;Velsen                                  ;Buurt     ;BU04530702;1;1430.0;2680.0;
6526;Totaal woningen;Eltabuurt;Velsen                                  ;Buurt     ;BU04530703;1;1080.0;2030.0;
6527;Totaal woningen;Wijk 08 Velserbroek;Velsen                                  ;Wijk      ;WK045308  ;1;1050.0;3280.0;
6528;Totaal woningen;Hofgeest;Velsen                                  ;Buurt     ;BU04530800;1;1200.0;3560.0;
6529;Totaal woningen;Maadbuurt;Velsen                                  ;Buurt     ;BU04530801;1;1060.0;2970.0;
6530;Totaal woningen;Weidbuurt;Velsen                                  ;Buurt     ;BU04530802;1;1130.0;3630.0;
6531;Totaal woningen;Pijlkruidbuurt;Velsen                                  ;Buurt     ;BU04530803;1;1080.0;3600.0;
6532;Totaal woningen;Florarondebuurt;Velsen                                  ;Buurt     ;BU04530804;1;1070.0;3210.0;
6533;Totaal woningen;Bastionbuurt;Velsen                                  ;Buurt     ;BU04530805;1;920.0;2590.0;
6534;Totaal woningen;Springerbuurt;Velsen                                  ;Buurt     ;BU04530806;1;980.0;3370.0;
6535;Totaal woningen;Tjotterbuurt;Velsen                                  ;Buurt     ;BU04530807;1;1050.0;3540.0;
6536;Totaal woningen;Westbroekbuurt;Velsen                                  ;Buurt     ;BU04530808;1;;;
6537;Totaal woningen;Wijk 09 Spaarndammerpolder;Velsen                                  ;Wijk      ;WK045309  ;1;1790.0;3250.0;
6538;Totaal woningen;Noord-Spaarndammerpolder;Velsen                                  ;Buurt     ;BU04530900;1;1800.0;3710.0;
6539;Totaal woningen;Zuid-Spaarndammerpolder;Velsen                                  ;Buurt     ;BU04530901;1;1780.0;3020.0;
6540;Totaal woningen;Weesp;Weesp                                   ;Gemeente  ;GM0457    ;.;1140.0;2760.0;
6541;Totaal woningen;Wijk 00;Weesp                                   ;Wijk      ;WK045700  ;1;1140.0;2760.0;
6542;Totaal woningen;Centrum;Weesp                                   ;Buurt     ;BU04570000;1;1240.0;2540.0;
6543;Totaal woningen;Plan Zuid;Weesp                                   ;Buurt     ;BU04570001;1;1290.0;2870.0;
6544;Totaal woningen;Plan Noord;Weesp                                   ;Buurt     ;BU04570002;1;1000.0;2110.0;
6545;Totaal woningen;Hogewey;Weesp                                   ;Buurt     ;BU04570003;1;1070.0;2620.0;
6546;Totaal woningen;Aetsveld;Weesp                                   ;Buurt     ;BU04570004;1;1060.0;3010.0;
6547;Totaal woningen;Verspreide huizen Aetsveldsepolder;Weesp                                   ;Buurt     ;BU04570007;1;2240.0;4510.0;
6548;Totaal woningen;Verspreide huizen oostelijke Vechtoever;Weesp                                   ;Buurt     ;BU04570008;1;;4770.0;
6549;Totaal woningen;Bloemendalerpolder;Weesp                                   ;Buurt     ;BU04570009;1;1250.0;4130.0;
6550;Totaal woningen;Zandvoort;Zandvoort                               ;Gemeente  ;GM0473    ;.;1310.0;2860.0;6.3
6551;Totaal woningen;Zandvoort Noord;Zandvoort                               ;Wijk      ;WK047301  ;3;930.0;2640.0;14.2
6552;Totaal woningen;Boulevard Noord;Zandvoort                               ;Buurt     ;BU04730101;3;990.0;2520.0;
6553;Totaal woningen;Stations omgeving;Zandvoort                               ;Buurt     ;BU04730102;3;10.0;3250.0;98.8
6554;Totaal woningen;Oud Noord;Zandvoort                               ;Buurt     ;BU04730103;3;1110.0;2700.0;5.5
6555;Totaal woningen;Nieuw Noord - bedrijven;Zandvoort                               ;Buurt     ;BU04730104;3;1500.0;3680.0;
6556;Totaal woningen;Nieuw Noord - wonen;Zandvoort                               ;Buurt     ;BU04730105;3;1140.0;2440.0;
6557;Totaal woningen;Sport Circuit;Zandvoort                               ;Buurt     ;BU04730106;3;;;
6558;Totaal woningen;Recreatiepark;Zandvoort                               ;Buurt     ;BU04730107;3;;;
6559;Totaal woningen;Zandvoort Zuid;Zandvoort                               ;Wijk      ;WK047302  ;3;1570.0;2950.0;
6560;Totaal woningen;Boulevard Midden;Zandvoort                               ;Buurt     ;BU04730201;3;1300.0;2090.0;
6561;Totaal woningen;Boulevard Zuid;Zandvoort                               ;Buurt     ;BU04730202;3;2400.0;4050.0;
6562;Totaal woningen;Brederode- Gerkestraat e.o.;Zandvoort                               ;Buurt     ;BU04730203;3;1650.0;3040.0;
6563;Totaal woningen;Zandvoortselaan;Zandvoort                               ;Buurt     ;BU04730204;3;1570.0;3000.0;
6564;Totaal woningen;Kostverloren e.o.;Zandvoort                               ;Buurt     ;BU04730205;3;1870.0;3950.0;
6565;Totaal woningen;Centrum;Zandvoort                               ;Buurt     ;BU04730206;3;1390.0;2620.0;
6566;Totaal woningen;Bentveld;Zandvoort                               ;Wijk      ;WK047303  ;3;2380.0;3870.0;
6567;Totaal woningen;Bentveld Noord;Zandvoort                               ;Buurt     ;BU04730301;3;2380.0;3870.0;
6568;Totaal woningen;Buitengebied;Zandvoort                               ;Wijk      ;WK047304  ;3;2440.0;4780.0;
6569;Totaal woningen;Noord strand;Zandvoort                               ;Buurt     ;BU04730401;3;;;
6570;Totaal woningen;Zuid strand;Zandvoort                               ;Buurt     ;BU04730402;3;;;
6571;Totaal woningen;Zuid duinen;Zandvoort                               ;Buurt     ;BU04730403;3;2510.0;4020.0;
6572;Totaal woningen;Noord duinen;Zandvoort                               ;Buurt     ;BU04730404;3;;;
6573;Totaal woningen;Zeevang;Zeevang                                 ;Gemeente  ;GM0478    ;.;1770.0;3560.0;
6574;Totaal woningen;Wijk 00 Beets;Zeevang                                 ;Wijk      ;WK047800  ;1;1900.0;3640.0;
6575;Totaal woningen;Beets;Zeevang                                 ;Buurt     ;BU04780000;1;1900.0;3640.0;
6576;Totaal woningen;Wijk 01 Oosthuizen;Zeevang                                 ;Wijk      ;WK047801  ;1;1520.0;3380.0;
6577;Totaal woningen;Oosthuizen;Zeevang                                 ;Buurt     ;BU04780100;1;1700.0;3310.0;
6578;Totaal woningen;De Watering;Zeevang                                 ;Buurt     ;BU04780101;1;1370.0;3430.0;
6579;Totaal woningen;Wijk 02 Warder;Zeevang                                 ;Wijk      ;WK047802  ;1;2200.0;4010.0;
6580;Totaal woningen;Warder;Zeevang                                 ;Buurt     ;BU04780200;1;2200.0;4010.0;
6581;Totaal woningen;Wijk 03 Middelie;Zeevang                                 ;Wijk      ;WK047803  ;1;2080.0;3810.0;
6582;Totaal woningen;Middelie;Zeevang                                 ;Buurt     ;BU04780300;1;2080.0;3810.0;
6583;Totaal woningen;Wijk 04 Kwadijk;Zeevang                                 ;Wijk      ;WK047804  ;1;2140.0;4020.0;
6584;Totaal woningen;Kwadijk;Zeevang                                 ;Buurt     ;BU04780400;1;2140.0;4020.0;
6585;Totaal woningen;Wijk 05 Schardam;Zeevang                                 ;Wijk      ;WK047805  ;1;1890.0;2760.0;
6586;Totaal woningen;Schardam;Zeevang                                 ;Buurt     ;BU04780500;1;1890.0;2760.0;
