ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0EnKleinerDan0_1;PercentageGroterDan0TotEnMet5_2;PercentageGroterDan5TotEnMet7_3;PercentageGroterDan7TotEnMet10_4;PercentageGroterDan10_5;Percentage0EnKleinerDan0_6;PercentageGroterDan0TotEnMet10_7;PercentageGroterDan10TotEnMet20_8;PercentageGroterDan20TotEnMet30_9;PercentageGroterDan30_10;Percentage0EnKleinerDan0_11;PercentageGroterDan0TotEnMet10_12;PercentageGroterDan10TotEnMet20_13;PercentageGroterDan20TotEnMet30_14;PercentageGroterDan30_15;Ratio0EnKleinerDan0_16;RatioGroterDan0TotEnMet05_17;RatioGroterDan05TotEnMet1_18;RatioGroterDan1_19;Ratio0EnKleinerDan0_20;RatioGroterDan0TotEnMet11_21;RatioGroterDan11TotEnMet15_22;RatioGroterDan15_23;Percentage0EnKleinerDan0_24;PercentageGroterDan0TotEnMet20_25;PercentageGroterDan20TotEnMet35_26;PercentageGroterDan35_27
3265;85 Onderwijs;1 werkzame persoon;2007;46.9;23.8;6.7;7.9;14.7;27.1;8.4;10.7;10.7;43.1;32.7;19.5;15.6;11.5;20.6;4.0;19.2;13.6;63.3;3.4;37.6;9.6;49.4;22.7;7.7;13.9;55.8
3266;85 Onderwijs;1 werkzame persoon;2008;42.1;21.7;7.4;7.7;21.1;28.4;7.9;10.5;9.0;44.4;32.4;19.5;17.4;11.3;19.4;2.1;15.3;13.9;68.6;2.2;33.3;9.3;55.2;24.4;9.4;13.9;52.4
3267;85 Onderwijs;1 werkzame persoon;2009;36.6;24.8;11.1;5.5;22.0;29.9;12.5;11.3;9.5;36.7;36.3;24.3;15.0;9.9;14.5;1.1;9.7;6.0;83.2;1.1;18.4;5.3;75.2;22.2;10.9;10.4;56.4
3268;85 Onderwijs;1 werkzame persoon;2010;42.7;21.8;9.3;7.7;18.5;31.8;11.6;11.4;11.4;33.9;34.9;21.1;16.5;10.7;16.8;0.6;5.5;6.6;87.4;0.7;14.3;6.9;78.1;16.8;9.8;11.0;62.4
3269;85 Onderwijs;1 werkzame persoon;2011;43.7;25.1;7.9;4.8;18.5;33.1;13.5;10.8;8.7;33.9;34.1;24.3;15.9;9.7;16.0;1.0;6.3;7.1;85.6;1.0;15.4;4.6;78.9;16.3;10.8;10.7;62.1
3270;85 Onderwijs;1 werkzame persoon;2012;45.0;25.8;6.6;4.9;17.7;32.3;14.8;13.3;9.6;30.0;34.8;25.0;14.1;11.1;15.2;0.3;5.9;7.3;86.5;0.3;14.3;5.7;79.7;15.8;9.6;11.1;63.5
3271;85 Onderwijs;1 werkzame persoon;2013;43.7;30.0;6.0;4.5;15.8;31.2;16.3;12.8;10.3;29.3;36.2;26.7;15.7;8.5;13.0;0.5;8.0;5.8;85.7;0.5;15.0;6.7;77.8;19.3;9.5;10.0;61.2
3272;85 Onderwijs;2 tot 10 werkzame personen;2006;34.1;39.9;7.6;4.7;13.7;20.5;9.0;8.6;9.8;52.0;28.4;21.5;16.2;13.2;20.7;1.1;19.6;21.8;57.5;1.2;46.0;9.5;43.3;24.8;13.0;14.4;47.8
3273;85 Onderwijs;2 tot 10 werkzame personen;2007;28.1;38.3;12.2;6.2;15.2;16.6;8.1;8.0;8.8;58.5;23.3;19.2;19.3;13.6;24.5;1.9;21.1;21.1;55.9;2.0;45.5;12.0;40.5;22.3;14.5;14.4;48.8
3274;85 Onderwijs;2 tot 10 werkzame personen;2008;27.1;40.6;13.3;6.6;12.3;23.8;8.4;8.2;12.1;47.5;30.3;19.8;15.8;12.0;22.1;1.3;19.7;24.4;54.7;1.3;47.4;15.0;36.3;20.0;13.8;15.2;51.0
3275;85 Onderwijs;2 tot 10 werkzame personen;2009;23.8;41.9;13.6;6.4;14.4;30.0;9.3;12.3;9.5;38.9;33.1;22.7;17.4;10.1;16.8;0.2;7.1;12.6;80.1;0.0;22.0;12.2;65.8;19.2;12.8;15.3;52.7
3276;85 Onderwijs;2 tot 10 werkzame personen;2010;24.5;45.0;12.3;7.5;10.8;28.1;13.3;13.3;9.9;35.5;35.2;24.4;17.8;10.7;11.9;0.9;8.0;13.5;77.7;1.3;23.7;11.9;63.2;21.5;12.5;13.9;52.1
3277;85 Onderwijs;2 tot 10 werkzame personen;2011;28.8;48.7;9.2;4.3;9.0;29.9;12.0;12.7;11.1;34.4;33.1;26.2;17.4;9.5;13.8;0.7;8.3;11.7;79.3;0.7;22.1;10.0;67.2;21.8;14.2;11.8;52.3
3278;85 Onderwijs;2 tot 10 werkzame personen;2012;29.4;50.9;7.4;3.8;8.4;27.8;15.4;12.4;9.8;34.6;34.7;26.8;16.2;8.2;14.0;0.7;8.1;13.0;78.3;0.7;22.7;12.7;64.0;22.5;13.5;10.7;53.3
3279;85 Onderwijs;2 tot 10 werkzame personen;2013;32.2;48.3;7.3;4.2;8.0;26.2;15.9;11.7;11.4;34.8;32.6;27.4;16.6;10.4;13.0;0.2;8.8;12.2;78.8;0.2;22.5;11.3;66.0;21.1;14.2;10.5;54.2
3280;85 Onderwijs;10 tot 50 werkzame personen;2006;17.4;69.1;8.1;2.0;3.4;12.2;4.4;8.7;9.6;65.2;19.5;26.2;22.8;17.4;14.1;0.0;19.6;35.1;45.3;0.0;56.4;23.5;20.1;22.8;26.8;18.8;31.5
3281;85 Onderwijs;10 tot 50 werkzame personen;2007;16.4;69.7;6.7;3.0;4.2;12.3;4.4;13.0;8.0;62.3;18.2;20.6;26.1;20.6;14.5;0.0;22.5;38.8;38.8;0.6;62.6;15.3;21.5;16.4;23.0;23.6;37.0
3282;85 Onderwijs;10 tot 50 werkzame personen;2008;12.8;65.6;13.3;4.6;3.7;9.8;9.3;7.1;10.4;63.4;12.4;25.7;23.9;13.3;24.8;0.9;19.4;38.4;41.2;0.9;58.3;17.6;23.2;16.1;20.6;21.1;42.2
3283;85 Onderwijs;10 tot 50 werkzame personen;2009;10.7;68.8;12.1;4.9;3.6;25.0;8.0;11.4;12.5;43.2;32.6;20.1;17.0;15.6;14.7;0.0;9.4;22.4;68.2;0.0;37.5;23.7;38.8;21.4;15.6;18.3;44.6
3284;85 Onderwijs;10 tot 50 werkzame personen;2010;8.4;72.5;13.5;2.8;2.8;26.9;10.3;14.5;13.1;35.2;28.1;32.0;21.3;8.4;10.1;0.0;9.6;28.8;61.6;0.0;43.3;19.7;37.1;18.5;23.0;16.3;42.1
3285;85 Onderwijs;10 tot 50 werkzame personen;2011;12.4;74.8;8.6;2.4;1.9;25.0;18.6;7.6;12.8;36.1;28.1;31.9;21.4;7.6;11.0;0.0;7.6;21.0;71.4;0.0;31.0;20.5;48.6;18.1;22.4;15.7;43.8
3286;85 Onderwijs;10 tot 50 werkzame personen;2012;12.4;79.1;5.3;1.3;1.8;27.7;17.0;10.2;9.6;35.6;30.7;31.1;17.3;9.3;11.6;0.0;9.8;20.9;69.3;0.0;33.8;18.2;48.0;21.3;20.0;17.8;40.9
3287;85 Onderwijs;10 tot 50 werkzame personen;2013;16.2;74.5;5.9;1.5;2.0;34.6;15.1;10.7;9.4;30.2;34.8;29.4;19.6;7.4;8.8;0.5;8.3;23.5;67.7;0.5;35.8;12.3;51.5;22.1;20.6;16.7;40.7
3288;85 Onderwijs;50 tot 100 werkzame personen;2006;11.1;74.1;11.1;3.7;0.0;15.8;0.0;10.5;10.5;63.2;3.7;33.3;14.8;22.2;25.9;0.0;37.0;29.6;33.3;0.0;63.0;22.2;14.8;29.6;7.4;22.2;40.7
3289;85 Onderwijs;50 tot 100 werkzame personen;2007;21.7;60.9;17.4;0.0;0.0;15.0;10.0;5.0;5.0;65.0;13.0;26.1;8.7;26.1;26.1;0.0;18.2;31.8;50.0;4.4;47.8;17.4;30.4;13.0;30.4;17.4;39.1
3290;85 Onderwijs;50 tot 100 werkzame personen;2008;6.9;79.3;6.9;3.4;3.4;25.0;5.0;5.0;15.0;50.0;27.6;31.0;17.2;3.4;20.7;0.0;27.6;31.0;41.4;3.5;65.5;17.2;13.8;31.0;27.6;10.3;31.0
3291;85 Onderwijs;50 tot 100 werkzame personen;2009;14.3;71.4;14.3;0.0;0.0;31.8;9.1;4.6;4.6;50.0;32.1;25.0;14.3;10.7;17.9;0.0;3.6;21.4;75.0;0.0;35.7;17.9;46.4;21.4;17.9;32.1;28.6
3292;85 Onderwijs;50 tot 100 werkzame personen;2010;9.5;61.9;19.0;4.8;4.8;33.3;13.3;6.7;13.3;33.3;23.8;23.8;9.5;23.8;19.0;0.0;9.5;23.8;66.7;0.0;33.3;23.8;42.9;28.6;9.5;23.8;38.1
3293;85 Onderwijs;50 tot 100 werkzame personen;2011;4.8;71.4;23.8;0.0;0.0;23.1;7.7;7.7;7.7;53.9;19.0;19.0;14.3;19.0;28.6;0.0;9.5;28.6;61.9;0.0;38.1;23.8;38.1;38.1;28.6;9.5;23.8
3294;85 Onderwijs;50 tot 100 werkzame personen;2012;23.5;58.8;17.6;0.0;0.0;27.3;9.1;9.1;0.0;54.6;35.3;11.8;5.9;11.8;35.3;0.0;11.8;17.7;70.6;0.0;29.4;17.7;52.9;35.3;11.8;11.8;41.2
3295;85 Onderwijs;50 tot 100 werkzame personen;2013;35.7;57.1;7.1;0.0;0.0;9.1;18.2;18.2;0.0;54.6;7.1;42.9;7.1;21.4;21.4;0.0;14.3;21.4;64.3;0.0;42.9;14.3;42.9;21.4;14.3;14.3;50.0
3296;85 Onderwijs;100 tot 250 werkzame personen;2006;0.0;100.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;75.0;20.0;20.0;40.0;20.0;0.0;0.0;20.0;20.0;60.0;0.0;80.0;0.0;20.0;20.0;20.0;40.0;20.0
3297;85 Onderwijs;100 tot 250 werkzame personen;2007;0.0;85.7;14.3;0.0;0.0;0.0;16.7;33.3;16.7;33.3;14.3;71.4;14.3;0.0;0.0;0.0;0.0;57.1;42.9;0.0;57.1;0.0;42.9;14.3;0.0;28.6;57.1
3298;85 Onderwijs;100 tot 250 werkzame personen;2008;9.1;72.7;9.1;9.1;0.0;36.4;0.0;18.2;9.1;36.4;27.3;36.4;9.1;9.1;18.2;0.0;0.0;45.5;54.6;0.0;45.5;18.2;36.4;0.0;9.1;27.3;63.6
3299;85 Onderwijs;100 tot 250 werkzame personen;2009;28.6;57.1;14.3;0.0;0.0;42.9;28.6;0.0;0.0;28.6;42.9;42.9;0.0;0.0;14.3;0.0;14.3;28.6;57.1;0.0;42.9;14.3;42.9;0.0;14.3;28.6;57.1
3300;85 Onderwijs;100 tot 250 werkzame personen;2010;27.3;63.6;9.1;0.0;0.0;33.3;11.1;0.0;22.2;33.3;36.4;18.2;27.3;0.0;18.2;0.0;0.0;27.3;72.7;0.0;36.4;9.1;54.6;18.2;0.0;27.3;54.5
3301;85 Onderwijs;100 tot 250 werkzame personen;2011;50.0;33.3;16.7;0.0;0.0;40.0;20.0;20.0;0.0;20.0;50.0;33.3;0.0;0.0;16.7;0.0;0.0;50.0;50.0;0.0;50.0;0.0;50.0;16.7;16.7;0.0;66.7
3302;85 Onderwijs;100 tot 250 werkzame personen;2012;60.0;40.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;25.0;20.0;60.0;20.0;0.0;0.0;0.0;0.0;40.0;60.0;0.0;40.0;20.0;40.0;20.0;0.0;0.0;80.0
3303;85 Onderwijs;100 tot 250 werkzame personen;2013;44.4;55.6;0.0;0.0;0.0;42.9;28.6;0.0;0.0;28.6;44.4;33.3;11.1;0.0;11.1;0.0;0.0;11.1;88.9;0.0;11.1;33.3;55.6;22.2;0.0;0.0;77.8
3304;85 Onderwijs;250 of meer werkzame personen;2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0
3305;85 Onderwijs;250 of meer werkzame personen;2007;;;0.0;0.0;0.0;;0.0;0.0;0.0;;;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;;;;0.0
3306;85 Onderwijs;250 of meer werkzame personen;2008;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;
3307;85 Onderwijs;250 of meer werkzame personen;2009;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;
3308;85 Onderwijs;250 of meer werkzame personen;2010;25.0;75.0;0.0;0.0;0.0;0.0;66.7;0.0;0.0;33.3;0.0;75.0;25.0;0.0;0.0;0.0;25.0;0.0;75.0;0.0;25.0;25.0;50.0;25.0;0.0;25.0;50.0
3309;85 Onderwijs;250 of meer werkzame personen;2011;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;0.0;;;0.0;0.0;
3310;85 Onderwijs;250 of meer werkzame personen;2012;40.0;60.0;0.0;0.0;0.0;25.0;0.0;0.0;50.0;25.0;20.0;40.0;40.0;0.0;0.0;0.0;0.0;20.0;80.0;0.0;20.0;40.0;40.0;20.0;20.0;0.0;60.0
3311;85 Onderwijs;250 of meer werkzame personen;2013;75.0;25.0;0.0;0.0;0.0;33.3;0.0;0.0;33.3;33.3;25.0;50.0;0.0;25.0;0.0;0.0;0.0;25.0;75.0;0.0;25.0;50.0;25.0;25.0;25.0;0.0;50.0
3312;86 Gezondheidszorg;1 werkzame persoon;2006;31.9;30.8;6.5;7.1;23.8;12.8;10.0;16.1;19.0;42.1;15.2;20.9;27.0;19.3;17.6;1.7;10.3;7.7;80.3;1.7;20.7;4.9;72.7;10.7;9.5;9.0;70.8
3313;86 Gezondheidszorg;1 werkzame persoon;2007;33.2;31.3;8.4;6.7;20.5;11.3;7.5;11.7;15.8;53.8;14.6;19.2;21.3;20.8;24.0;2.2;12.7;10.0;75.1;2.4;25.2;4.6;67.8;10.9;12.9;10.6;65.6
3314;86 Gezondheidszorg;1 werkzame persoon;2008;30.6;26.9;8.7;8.1;25.7;13.1;7.8;12.4;15.4;51.2;15.6;18.2;21.2;19.3;25.7;1.8;10.3;7.7;80.2;1.7;19.2;4.8;74.3;8.8;10.3;9.8;71.1
3315;86 Gezondheidszorg;1 werkzame persoon;2009;31.0;28.2;10.1;8.4;22.4;8.1;7.6;12.7;18.3;53.2;10.1;17.2;25.5;21.8;25.5;0.3;3.1;4.1;92.5;0.4;8.6;3.0;88.0;7.2;9.3;8.7;74.8
3316;86 Gezondheidszorg;1 werkzame persoon;2010;33.4;31.2;9.1;7.3;19.0;9.7;9.0;18.8;21.6;40.8;10.9;19.9;28.5;20.2;20.4;0.2;2.5;4.1;93.2;0.2;7.9;3.2;88.8;5.5;8.3;8.5;77.7
3317;86 Gezondheidszorg;1 werkzame persoon;2011;36.5;29.2;9.1;5.2;20.0;13.2;16.0;22.4;17.2;31.2;14.7;27.4;28.2;15.2;14.5;0.3;3.3;4.9;91.5;0.3;8.9;2.8;88.0;6.2;8.4;7.9;77.5
3318;86 Gezondheidszorg;1 werkzame persoon;2012;41.2;27.2;7.5;5.6;18.5;11.3;17.1;24.3;17.1;30.1;12.4;28.9;29.0;14.8;14.9;0.4;2.9;4.4;92.3;0.4;8.3;3.2;88.2;5.3;7.1;8.6;79.1
3319;86 Gezondheidszorg;1 werkzame persoon;2013;43.2;26.0;7.5;5.3;18.0;11.2;18.6;25.1;16.9;28.2;12.6;30.0;28.9;14.0;14.5;0.3;3.2;4.8;91.7;0.3;8.8;2.9;88.0;6.2;6.8;7.7;79.3
3320;86 Gezondheidszorg;2 tot 10 werkzame personen;2006;21.2;37.8;11.8;7.4;21.8;10.7;8.1;16.2;19.4;45.5;12.3;23.1;29.4;18.1;17.1;1.0;10.1;8.0;81.0;0.9;19.5;6.6;73.0;8.5;12.1;13.4;66.0
3321;86 Gezondheidszorg;2 tot 10 werkzame personen;2007;20.0;40.5;12.2;7.9;19.5;7.8;5.8;12.4;15.0;59.0;9.6;19.2;27.6;18.6;25.1;1.9;11.6;11.5;75.0;1.9;24.8;7.1;66.2;9.1;14.9;14.2;61.8
3322;86 Gezondheidszorg;2 tot 10 werkzame personen;2008;16.4;37.0;16.8;9.8;20.0;11.4;7.1;13.5;13.0;55.1;13.5;20.2;26.5;15.6;24.2;1.0;11.2;11.5;76.2;0.9;24.5;7.4;67.2;9.1;13.2;14.8;63.0
3323;86 Gezondheidszorg;2 tot 10 werkzame personen;2009;16.5;36.9;15.8;10.1;20.8;9.0;7.6;14.8;17.7;51.0;11.0;21.7;29.0;18.2;20.2;0.2;4.6;5.3;89.9;0.2;10.5;5.2;84.1;8.4;12.6;12.8;66.1
3324;86 Gezondheidszorg;2 tot 10 werkzame personen;2010;16.8;37.1;15.4;10.5;20.2;10.8;9.9;19.9;18.1;41.3;12.9;25.6;30.6;16.5;14.5;0.2;4.3;5.8;89.8;0.1;10.9;4.8;84.2;9.3;11.9;12.0;66.8
3325;86 Gezondheidszorg;2 tot 10 werkzame personen;2011;20.2;39.9;13.4;8.3;18.2;14.4;13.2;21.6;17.0;33.9;15.7;30.6;26.3;13.0;14.4;0.2;4.6;5.6;89.7;0.1;10.8;4.8;84.3;9.4;12.0;11.8;66.8
3326;86 Gezondheidszorg;2 tot 10 werkzame personen;2012;21.8;42.0;12.8;6.3;17.1;14.2;13.2;23.2;16.6;32.8;16.4;29.6;30.3;11.7;12.1;0.3;4.3;6.7;88.7;0.1;11.8;5.7;82.4;10.3;11.5;11.6;66.6
3327;86 Gezondheidszorg;2 tot 10 werkzame personen;2013;22.5;40.9;13.3;6.7;16.7;15.1;16.2;23.9;14.6;30.1;17.6;32.6;28.0;10.5;11.3;0.2;5.3;6.7;87.8;0.2;12.7;5.4;81.7;10.3;11.0;11.3;67.4
3328;86 Gezondheidszorg;10 tot 50 werkzame personen;2006;10.0;60.6;13.9;7.7;7.7;17.2;8.6;13.4;12.0;48.8;21.7;27.5;22.1;12.8;15.9;1.6;16.7;22.1;59.7;1.6;41.1;12.8;44.6;19.0;18.2;16.3;46.5
3329;86 Gezondheidszorg;10 tot 50 werkzame personen;2007;12.6;60.2;16.1;4.7;6.3;13.1;5.6;8.4;8.9;64.0;16.1;23.2;23.6;19.3;17.7;0.8;16.7;24.2;58.3;0.8;41.7;12.2;45.3;15.7;21.7;18.9;43.7
3330;86 Gezondheidszorg;10 tot 50 werkzame personen;2008;7.6;55.2;22.7;8.8;5.7;11.7;6.9;9.3;11.7;60.3;17.6;24.9;24.6;14.4;18.4;0.6;18.6;26.3;54.6;0.6;44.7;12.5;42.2;17.8;22.1;14.2;45.9
3331;86 Gezondheidszorg;10 tot 50 werkzame personen;2009;7.7;59.4;19.9;7.4;5.7;9.7;7.1;15.4;17.1;50.7;14.2;26.1;29.0;17.0;13.6;0.0;10.6;15.4;74.0;0.0;26.9;11.7;61.4;15.3;20.2;15.6;48.9
3332;86 Gezondheidszorg;10 tot 50 werkzame personen;2010;5.2;67.0;15.9;5.5;6.5;13.3;7.1;22.4;12.9;44.4;22.0;29.4;21.0;14.9;12.6;0.3;14.9;14.0;70.8;0.3;28.3;12.7;58.8;22.0;17.8;12.3;47.9
3333;86 Gezondheidszorg;10 tot 50 werkzame personen;2011;6.0;74.4;12.5;3.5;3.5;15.7;9.5;12.8;13.1;49.0;18.8;29.2;22.9;13.1;16.1;0.0;10.4;15.0;74.7;0.0;27.3;11.7;61.0;16.6;22.1;14.4;46.9
3334;86 Gezondheidszorg;10 tot 50 werkzame personen;2012;10.7;71.1;10.4;2.6;5.2;15.4;9.3;17.4;15.4;42.4;19.5;31.0;25.3;10.7;13.5;0.0;12.0;14.4;73.6;0.0;28.2;12.8;59.0;19.0;18.2;14.8;47.9
3335;86 Gezondheidszorg;10 tot 50 werkzame personen;2013;10.7;74.2;9.9;1.3;3.8;18.0;11.9;13.5;15.9;40.7;20.7;30.9;24.2;13.8;10.5;0.0;8.7;17.7;73.7;0.0;27.1;13.3;59.6;16.6;18.6;13.8;51.0
3336;86 Gezondheidszorg;50 tot 100 werkzame personen;2006;8.3;83.3;8.3;0.0;0.0;0.0;0.0;37.5;37.5;25.0;8.3;16.7;41.7;16.7;16.7;0.0;25.0;33.3;41.7;0.0;58.3;25.0;16.7;33.3;0.0;8.3;58.3
3337;86 Gezondheidszorg;50 tot 100 werkzame personen;2007;10.0;70.0;20.0;0.0;0.0;22.2;22.2;22.2;0.0;33.3;20.0;50.0;0.0;20.0;10.0;0.0;10.0;60.0;30.0;0.0;90.0;0.0;10.0;10.0;30.0;10.0;50.0
3338;86 Gezondheidszorg;50 tot 100 werkzame personen;2008;7.1;85.7;7.1;0.0;0.0;33.3;0.0;0.0;8.3;58.3;21.4;28.6;28.6;21.4;0.0;0.0;7.7;38.5;53.9;0.0;53.9;23.1;23.1;14.3;28.6;21.4;35.7
3339;86 Gezondheidszorg;50 tot 100 werkzame personen;2009;0.0;100.0;0.0;0.0;0.0;9.1;9.1;0.0;0.0;81.8;26.7;26.7;13.3;13.3;20.0;0.0;13.3;20.0;66.7;0.0;46.7;26.7;26.7;26.7;26.7;20.0;26.7
3340;86 Gezondheidszorg;50 tot 100 werkzame personen;2010;0.0;93.3;6.7;0.0;0.0;0.0;16.7;8.3;8.3;66.7;13.3;33.3;13.3;13.3;26.7;0.0;13.3;26.7;60.0;0.0;40.0;33.3;26.7;20.0;13.3;26.7;40.0
3341;86 Gezondheidszorg;50 tot 100 werkzame personen;2011;5.3;78.9;10.5;0.0;5.3;37.5;0.0;0.0;12.5;50.0;36.8;15.8;10.5;15.8;21.1;0.0;10.5;26.3;63.2;0.0;26.3;42.1;31.6;15.8;26.3;26.3;31.6
3342;86 Gezondheidszorg;50 tot 100 werkzame personen;2012;11.5;80.8;3.8;3.8;0.0;14.3;9.5;4.8;9.5;61.9;15.4;30.8;19.2;15.4;19.2;0.0;3.9;38.5;57.7;0.0;34.6;30.8;34.6;19.2;19.2;15.4;46.2
3343;86 Gezondheidszorg;50 tot 100 werkzame personen;2013;8.3;83.3;8.3;0.0;0.0;15.8;10.5;5.3;5.3;63.2;25.0;25.0;20.8;12.5;16.7;0.0;4.2;29.2;66.7;0.0;29.2;33.3;37.5;20.8;25.0;12.5;41.7
3344;86 Gezondheidszorg;100 tot 250 werkzame personen;2006;0.0;50.0;25.0;25.0;0.0;33.3;0.0;0.0;0.0;66.7;50.0;25.0;0.0;25.0;0.0;0.0;75.0;0.0;25.0;0.0;75.0;25.0;0.0;25.0;50.0;0.0;25.0
3345;86 Gezondheidszorg;100 tot 250 werkzame personen;2007;0.0;71.4;14.3;14.3;0.0;0.0;0.0;0.0;0.0;100.0;14.3;14.3;42.9;14.3;14.3;0.0;57.1;14.3;28.6;0.0;71.4;28.6;0.0;57.1;14.3;28.6;0.0
3346;86 Gezondheidszorg;100 tot 250 werkzame personen;2008;9.1;72.7;9.1;0.0;9.1;16.7;0.0;16.7;16.7;50.0;27.3;36.4;27.3;0.0;9.1;0.0;63.6;18.2;18.2;0.0;90.9;9.1;0.0;45.5;36.4;0.0;18.2
3347;86 Gezondheidszorg;100 tot 250 werkzame personen;2009;0.0;91.7;8.3;0.0;0.0;11.1;0.0;33.3;11.1;44.4;25.0;33.3;8.3;25.0;8.3;0.0;25.0;33.3;41.7;0.0;66.7;16.7;16.7;25.0;33.3;8.3;33.3
3348;86 Gezondheidszorg;100 tot 250 werkzame personen;2010;7.1;85.7;7.1;0.0;0.0;14.3;28.6;14.3;14.3;28.6;35.7;50.0;7.1;0.0;7.1;0.0;21.4;42.9;35.7;0.0;57.1;21.4;21.4;50.0;14.3;7.1;28.6
3349;86 Gezondheidszorg;100 tot 250 werkzame personen;2011;12.5;87.5;0.0;0.0;0.0;20.0;10.0;0.0;20.0;50.0;25.0;50.0;6.2;12.5;6.2;6.3;12.5;31.3;50.0;0.0;56.3;0.0;43.8;37.5;37.5;12.5;12.5
3350;86 Gezondheidszorg;100 tot 250 werkzame personen;2012;16.7;66.7;8.3;0.0;8.3;0.0;11.1;0.0;11.1;77.8;8.3;33.3;33.3;16.7;8.3;0.0;8.3;16.7;75.0;0.0;25.0;25.0;50.0;25.0;25.0;8.3;41.7
3351;86 Gezondheidszorg;100 tot 250 werkzame personen;2013;8.3;91.7;0.0;0.0;0.0;0.0;18.2;0.0;18.2;63.6;8.3;33.3;33.3;8.3;16.7;0.0;8.3;16.7;75.0;0.0;0.0;50.0;50.0;8.3;25.0;8.3;58.3
3352;86 Gezondheidszorg;250 of meer werkzame personen;2006;20.0;60.0;20.0;0.0;0.0;25.0;50.0;0.0;0.0;25.0;20.0;80.0;0.0;0.0;0.0;0.0;40.0;40.0;20.0;0.0;80.0;20.0;0.0;20.0;40.0;20.0;20.0
3353;86 Gezondheidszorg;250 of meer werkzame personen;2007;0.0;100.0;0.0;0.0;0.0;0.0;33.3;33.3;0.0;33.3;0.0;75.0;25.0;0.0;0.0;0.0;50.0;25.0;25.0;0.0;75.0;25.0;0.0;25.0;0.0;50.0;25.0
3354;86 Gezondheidszorg;250 of meer werkzame personen;2008;0.0;75.0;0.0;12.5;12.5;40.0;0.0;0.0;0.0;60.0;37.5;12.5;25.0;25.0;0.0;0.0;25.0;75.0;0.0;0.0;100.0;0.0;0.0;37.5;12.5;25.0;25.0
3355;86 Gezondheidszorg;250 of meer werkzame personen;2009;0.0;83.3;0.0;0.0;16.7;0.0;0.0;0.0;0.0;100.0;0.0;16.7;50.0;16.7;16.7;0.0;0.0;66.7;33.3;0.0;83.3;0.0;16.7;33.3;33.3;16.7;16.7
3356;86 Gezondheidszorg;250 of meer werkzame personen;2010;0.0;100.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;75.0;16.7;16.7;0.0;50.0;16.7;0.0;0.0;66.7;33.3;0.0;50.0;33.3;16.7;33.3;0.0;50.0;16.7
3357;86 Gezondheidszorg;250 of meer werkzame personen;2011;0.0;85.7;14.3;0.0;0.0;60.0;0.0;20.0;0.0;20.0;42.9;42.9;0.0;0.0;14.3;0.0;14.3;28.6;57.1;0.0;42.9;28.6;28.6;28.6;28.6;28.6;14.3
3358;86 Gezondheidszorg;250 of meer werkzame personen;2012;0.0;100.0;0.0;0.0;0.0;33.3;0.0;66.7;0.0;0.0;44.4;55.6;0.0;0.0;0.0;0.0;11.1;33.3;55.6;0.0;44.4;22.2;33.3;66.7;11.1;0.0;22.2
3359;86 Gezondheidszorg;250 of meer werkzame personen;2013;0.0;100.0;0.0;0.0;0.0;40.0;20.0;40.0;0.0;0.0;33.3;66.7;0.0;0.0;0.0;0.0;22.2;22.2;55.6;0.0;44.4;11.1;44.4;44.4;22.2;11.1;22.2
3360;87 Verpleging en zorg met overnachting;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3361;87 Verpleging en zorg met overnachting;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3362;87 Verpleging en zorg met overnachting;1 werkzame persoon;2008;33.3;66.7;0.0;0.0;0.0;0.0;0.0;0.0;25.0;75.0;16.7;0.0;33.3;0.0;50.0;0.0;0.0;0.0;100.0;0.0;16.7;0.0;83.3;33.3;16.7;16.7;33.3
3363;87 Verpleging en zorg met overnachting;1 werkzame persoon;2009;40.0;30.0;20.0;10.0;0.0;14.3;0.0;0.0;42.9;42.9;30.0;10.0;30.0;20.0;10.0;0.0;20.0;30.0;50.0;0.0;50.0;20.0;30.0;30.0;20.0;20.0;30.0
