ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
8091;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Bonaire;2024;5
8092;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2011;1
8093;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2012;1
8094;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2013;1
8095;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2014;1
8096;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2015;1
8097;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2016;0
8098;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2017;0
8099;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2018;0
8100;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2019;0
8101;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2020;0
8102;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2021;1
8103;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2022;1
8104;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2023;1
8105;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Sint Eustatius;2024;0
8106;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2011;0
8107;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2012;0
8108;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2013;1
8109;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2014;1
8110;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2015;2
8111;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2016;1
8112;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2017;2
8113;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2018;3
8114;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2019;3
8115;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2020;2
8116;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2021;2
8117;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2022;2
8118;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2023;2
8119;Totaal mannen en vrouwen;15 tot 20 jaar;Jamaicaans;Saba;2024;5
8120;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2011;1139
8121;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2012;1131
8122;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2013;1137
8123;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2014;1159
8124;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2015;1174
8125;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2016;1157
8126;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2017;1188
8127;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2018;1195
8128;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2019;1146
8129;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2020;1127
8130;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2021;1184
8131;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2022;1212
8132;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2023;1209
8133;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Caribisch Nederland;2024;1229
8134;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2011;880
8135;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2012;901
8136;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2013;903
8137;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2014;935
8138;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2015;948
8139;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2016;953
8140;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2017;965
8141;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2018;966
8142;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2019;947
8143;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2020;916
8144;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2021;950
8145;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2022;974
8146;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2023;984
8147;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Bonaire;2024;1007
8148;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2011;178
8149;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2012;164
8150;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2013;168
8151;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2014;158
8152;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2015;167
8153;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2016;140
8154;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2017;159
8155;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2018;170
8156;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2019;145
8157;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2020;152
8158;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2021;164
8159;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2022;163
8160;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2023;158
8161;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Sint Eustatius;2024;145
8162;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2011;81
8163;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2012;66
8164;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2013;66
8165;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2014;66
8166;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2015;59
8167;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2016;64
8168;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2017;64
8169;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2018;59
8170;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2019;54
8171;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2020;59
8172;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2021;70
8173;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2022;75
8174;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2023;67
8175;Totaal mannen en vrouwen;15 tot 20 jaar;Nederlands;Saba;2024;77
8176;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2011;4
8177;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2012;3
8178;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2013;3
8179;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2014;4
8180;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2015;5
8181;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2016;6
8182;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2017;7
8183;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2018;11
8184;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2019;13
8185;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2020;14
8186;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2021;13
8187;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2022;13
8188;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2023;17
8189;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Caribisch Nederland;2024;17
8190;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2011;4
8191;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2012;3
8192;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2013;3
8193;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2014;4
8194;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2015;5
8195;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2016;6
8196;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2017;7
8197;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2018;11
8198;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2019;13
8199;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2020;14
8200;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2021;13
8201;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2022;13
8202;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2023;17
8203;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Bonaire;2024;17
8204;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2011;0
8205;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2012;0
8206;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2013;0
8207;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2014;0
8208;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2015;0
8209;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2016;0
8210;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2017;0
8211;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2018;0
8212;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2019;0
8213;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2020;0
8214;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2021;0
8215;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2022;0
8216;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2023;0
8217;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Sint Eustatius;2024;0
8218;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2011;0
8219;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2012;0
8220;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2013;0
8221;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2014;0
8222;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2015;0
8223;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2016;0
8224;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2017;0
8225;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2018;0
8226;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2019;0
8227;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2020;0
8228;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2021;0
8229;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2022;0
8230;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2023;0
8231;Totaal mannen en vrouwen;15 tot 20 jaar;Peruaans;Saba;2024;0
8232;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2011;4
8233;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2012;4
8234;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2013;4
8235;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2014;4
8236;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2015;2
8237;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2016;1
8238;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2017;1
8239;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2018;1
8240;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2019;1
8241;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2020;1
8242;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2021;1
8243;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2022;0
8244;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2023;0
8245;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2024;0
8246;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2011;0
8247;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2012;0
8248;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2013;0
8249;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2014;0
8250;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2015;0
8251;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2016;0
8252;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2017;0
8253;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2018;0
8254;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2019;0
8255;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2020;0
8256;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2021;0
8257;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2022;0
8258;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2023;0
8259;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2024;0
8260;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2011;4
8261;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2012;4
8262;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2013;4
8263;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2014;4
8264;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2015;2
8265;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2016;1
8266;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2017;1
8267;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2018;1
8268;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2019;1
8269;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2020;1
8270;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2021;1
8271;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2022;0
8272;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2023;0
8273;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2024;0
8274;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2011;0
8275;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2012;0
8276;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2013;0
8277;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2014;0
8278;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2015;0
8279;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2016;0
8280;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2017;0
8281;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2018;0
8282;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2019;0
8283;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2020;0
8284;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2021;0
8285;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2022;0
8286;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2023;0
8287;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2024;0
8288;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2011;2
8289;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2012;3
8290;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2013;3
8291;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2014;2
8292;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2015;4
8293;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2016;9
8294;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2017;5
8295;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2018;4
8296;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2019;4
8297;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2020;6
8298;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2021;7
8299;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2022;11
8300;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2023;14
8301;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2024;17
8302;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2011;1
8303;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2012;3
8304;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2013;3
8305;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2014;2
8306;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2015;3
8307;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2016;6
8308;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2017;3
8309;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2018;2
8310;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2019;4
8311;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2020;4
8312;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2021;4
8313;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2022;9
8314;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2023;13
8315;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2024;15
8316;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2011;1
8317;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2012;0
8318;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2013;0
8319;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2014;0
8320;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2015;1
8321;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2016;3
8322;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2017;2
8323;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2018;2
8324;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2019;0
8325;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2020;0
8326;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2021;1
8327;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2022;2
8328;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2023;1
8329;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2024;1
8330;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2011;0
8331;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2012;0
8332;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2013;0
8333;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2014;0
8334;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2015;0
8335;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2016;0
8336;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2017;0
8337;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2018;0
8338;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2019;0
8339;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2020;2
8340;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2021;2
8341;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2022;0
8342;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2023;0
8343;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2024;1
8344;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2011;1
8345;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2012;1
8346;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2013;0
8347;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2014;0
8348;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2015;0
8349;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2016;0
8350;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2017;0
8351;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2018;0
8352;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2019;0
8353;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2020;0
8354;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2021;1
8355;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2022;1
8356;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2023;3
8357;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2024;3
8358;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2011;0
8359;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2012;0
8360;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2013;0
8361;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2014;0
8362;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2015;0
8363;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2016;0
8364;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2017;0
8365;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2018;0
8366;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2019;0
8367;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2020;0
8368;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2021;0
8369;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2022;0
8370;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2023;0
8371;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2024;0
8372;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2011;0
