ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;RegioS;Perioden;ParticuliereHuishoudens_1;Personen_2;Kinderen_3;ParticuliereHuishoudensRelatief_4;PersonenRelatief_5;KinderenRelatief_6
4839;Particuliere huishoudens;Totaal;Vier jaar of langer;Kampen;2013;;;;;;
4840;Particuliere huishoudens;Totaal;Vier jaar of langer;Kampen;2014;19.3;48.5;12.1;100.0;100.0;100.0
4841;Particuliere huishoudens;Totaal;Vier jaar of langer;Kampen;2015;19.5;48.8;12.1;100.0;100.0;100.0
4842;Particuliere huishoudens;Totaal;Vier jaar of langer;Kampen;2016;19.7;49.1;12.1;100.0;100.0;100.0
4843;Particuliere huishoudens;Totaal;Vier jaar of langer;Kampen;2017;19.9;49.6;12.1;100.0;100.0;100.0
4844;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2011;;;;;;
4845;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2012;;;;;;
4846;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2013;;;;;;
4847;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2014;4.9;12.1;2.9;100.0;100.0;100.0
4848;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2015;4.9;12.1;2.8;100.0;100.0;100.0
4849;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2016;4.9;12.1;2.8;100.0;100.0;100.0
4850;Particuliere huishoudens;Totaal;Vier jaar of langer;Kapelle;2017;4.9;12.1;2.8;100.0;100.0;100.0
4851;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2011;;;;;;
4852;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2012;;;;;;
4853;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2013;;;;;;
4854;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2014;23.5;59.8;13.9;100.0;100.0;100.0
4855;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2015;23.9;60.4;14.0;100.0;100.0;100.0
4856;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2016;24.2;60.7;14.0;100.0;100.0;100.0
4857;Particuliere huishoudens;Totaal;Vier jaar of langer;Katwijk;2017;24.5;61.1;13.9;100.0;100.0;100.0
4858;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2011;;;;;;
4859;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2012;;;;;;
4860;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2013;;;;;;
4861;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2014;20.5;41.7;6.3;100.0;100.0;100.0
4862;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2015;20.4;41.4;6.2;100.0;100.0;100.0
4863;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2016;20.4;41.2;6.2;100.0;100.0;100.0
4864;Particuliere huishoudens;Totaal;Vier jaar of langer;Kerkrade;2017;20.3;40.8;6.1;100.0;100.0;100.0
4865;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2011;;;;;;
4866;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2012;;;;;;
4867;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2013;;;;;;
4868;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2014;8.8;21.8;4.9;100.0;100.0;100.0
4869;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2015;8.7;21.7;4.8;100.0;100.0;100.0
4870;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2016;8.8;21.7;4.7;100.0;100.0;100.0
4871;Particuliere huishoudens;Totaal;Vier jaar of langer;Koggenland;2017;8.8;21.6;4.7;100.0;100.0;100.0
4872;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2011;;;;;;
4873;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2012;;;;;;
4874;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2013;;;;;;
4875;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2014;5.0;12.3;2.7;100.0;100.0;100.0
4876;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2015;5.0;12.2;2.7;100.0;100.0;100.0
4877;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2016;5.1;12.2;2.6;100.0;100.0;100.0
4878;Particuliere huishoudens;Totaal;Vier jaar of langer;Kollumerland en Nieuwkruisland;2017;5.1;12.2;2.6;100.0;100.0;100.0
4879;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2011;;;;;;
4880;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2012;;;;;;
4881;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2013;;;;;;
4882;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2014;4.2;10.4;2.3;100.0;100.0;100.0
4883;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2015;4.2;10.5;2.3;100.0;100.0;100.0
4884;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2016;4.3;10.5;2.3;100.0;100.0;100.0
4885;Particuliere huishoudens;Totaal;Vier jaar of langer;Korendijk;2017;4.3;10.6;2.2;100.0;100.0;100.0
4886;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2011;;;;;;
4887;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2012;;;;;;
4888;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2013;;;;;;
4889;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2014;11.5;27.5;5.8;100.0;100.0;100.0
4890;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2015;11.6;27.5;5.8;100.0;100.0;100.0
4891;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2016;11.7;27.6;5.8;100.0;100.0;100.0
4892;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpen aan den IJssel;2017;11.6;27.5;5.7;100.0;100.0;100.0
4893;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2011;;;;;;
4894;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2012;;;;;;
4895;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2013;;;;;;
4896;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2014;21.4;51.8;11.2;100.0;100.0;100.0
4897;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2015;21.5;51.9;11.1;100.0;100.0;100.0
4898;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2016;21.7;52.2;11.1;100.0;100.0;100.0
4899;Particuliere huishoudens;Totaal;Vier jaar of langer;Krimpenerwaard;2017;21.9;52.6;11.0;100.0;100.0;100.0
4900;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2011;;;;;;
4901;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2012;;;;;;
4902;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2013;;;;;;
4903;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2014;8.6;21.1;4.4;100.0;100.0;100.0
4904;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2015;8.6;21.1;4.3;100.0;100.0;100.0
4905;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2016;8.7;21.1;4.3;100.0;100.0;100.0
4906;Particuliere huishoudens;Totaal;Vier jaar of langer;Laarbeek;2017;8.7;21.0;4.2;100.0;100.0;100.0
4907;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2011;;;;;;
4908;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2012;;;;;;
4909;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2013;;;;;;
4910;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2014;5.7;14.6;3.2;100.0;100.0;100.0
4911;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2015;5.7;14.6;3.1;100.0;100.0;100.0
4912;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2016;5.7;14.6;3.0;100.0;100.0;100.0
4913;Particuliere huishoudens;Totaal;Vier jaar of langer;Landerd;2017;5.8;14.6;2.9;100.0;100.0;100.0
4914;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2011;;;;;;
4915;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2012;;;;;;
4916;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2013;;;;;;
4917;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2014;16.4;35.1;5.7;100.0;100.0;100.0
4918;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2015;16.3;34.8;5.6;100.0;100.0;100.0
4919;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2016;16.4;34.8;5.5;100.0;100.0;100.0
4920;Particuliere huishoudens;Totaal;Vier jaar of langer;Landgraaf;2017;16.4;34.7;5.4;100.0;100.0;100.0
4921;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2011;;;;;;
4922;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2012;;;;;;
4923;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2013;;;;;;
4924;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2014;4.3;10.0;2.0;100.0;100.0;100.0
4925;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2015;4.4;10.4;2.1;100.0;100.0;100.0
4926;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2016;4.5;10.5;2.1;100.0;100.0;100.0
4927;Particuliere huishoudens;Totaal;Vier jaar of langer;Landsmeer;2017;4.6;10.8;2.2;100.0;100.0;100.0
4928;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2011;;;;;;
4929;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2012;;;;;;
4930;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2013;;;;;;
4931;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2014;10.6;26.1;5.9;100.0;100.0;100.0
4932;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2015;10.7;26.3;5.8;100.0;100.0;100.0
4933;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2016;10.8;26.4;5.7;100.0;100.0;100.0
4934;Particuliere huishoudens;Totaal;Vier jaar of langer;Langedijk;2017;10.8;26.5;5.7;100.0;100.0;100.0
4935;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2011;;;;;;
4936;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2012;;;;;;
4937;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2013;;;;;;
4938;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2014;20.9;55.0;14.6;100.0;100.0;100.0
4939;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2015;21.2;55.8;14.6;100.0;100.0;100.0
4940;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2016;21.6;56.6;14.7;100.0;100.0;100.0
4941;Particuliere huishoudens;Totaal;Vier jaar of langer;Lansingerland;2017;21.9;57.4;14.8;100.0;100.0;100.0
4942;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2011;;;;;;
4943;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2012;;;;;;
4944;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2013;;;;;;
4945;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2014;4.5;9.7;1.9;100.0;100.0;100.0
4946;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2015;4.5;9.7;1.9;100.0;100.0;100.0
4947;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2016;4.5;9.8;1.9;100.0;100.0;100.0
4948;Particuliere huishoudens;Totaal;Vier jaar of langer;Laren (NH.);2017;4.5;9.9;1.9;100.0;100.0;100.0
4949;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2011;;;;;;
4950;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2012;;;;;;
4951;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2013;;;;;;
4952;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2014;7.8;18.5;4.0;100.0;100.0;100.0
4953;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2015;7.8;18.4;4.0;100.0;100.0;100.0
4954;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2016;7.8;18.4;4.0;100.0;100.0;100.0
4955;Particuliere huishoudens;Totaal;Vier jaar of langer;Leek;2017;7.9;18.5;3.8;100.0;100.0;100.0
4956;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2011;;;;;;
4957;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2012;;;;;;
4958;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2013;;;;;;
4959;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2014;8.0;19.5;4.3;100.0;100.0;100.0
4960;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2015;8.0;19.5;4.2;100.0;100.0;100.0
4961;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2016;8.1;19.5;4.2;100.0;100.0;100.0
4962;Particuliere huishoudens;Totaal;Vier jaar of langer;Leerdam;2017;8.1;19.6;4.1;100.0;100.0;100.0
4963;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2011;;;;;;
4964;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2012;;;;;;
4965;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2013;;;;;;
4966;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2014;50.1;105.5;21.5;100.0;100.0;100.0
4967;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2015;50.2;105.4;21.4;100.0;100.0;100.0
4968;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2016;50.3;105.3;21.2;100.0;100.0;100.0
4969;Particuliere huishoudens;Totaal;Vier jaar of langer;Leeuwarden;2017;50.7;105.6;21.0;100.0;100.0;100.0
4970;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2011;;;;;;
4971;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2012;;;;;;
4972;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2013;;;;;;
4973;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2014;46.4;96.8;18.9;100.0;100.0;100.0
4974;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2015;46.4;96.7;18.8;100.0;100.0;100.0
4975;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2016;46.6;96.7;18.7;100.0;100.0;100.0
4976;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiden;2017;47.1;97.1;18.5;100.0;100.0;100.0
4977;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2011;;;;;;
4978;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2012;;;;;;
4979;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2013;;;;;;
4980;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2014;11.2;25.6;5.4;100.0;100.0;100.0
4981;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2015;11.2;25.5;5.3;100.0;100.0;100.0
4982;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2016;11.3;25.4;5.2;100.0;100.0;100.0
4983;Particuliere huishoudens;Totaal;Vier jaar of langer;Leiderdorp;2017;11.4;25.6;5.2;100.0;100.0;100.0
4984;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2011;;;;;;
4985;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2012;;;;;;
4986;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2013;;;;;;
4987;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2014;32.7;67.7;12.5;100.0;100.0;100.0
4988;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2015;32.8;68.0;12.7;100.0;100.0;100.0
4989;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2016;32.8;68.0;12.8;100.0;100.0;100.0
4990;Particuliere huishoudens;Totaal;Vier jaar of langer;Leidschendam-Voorburg;2017;32.9;68.2;12.8;100.0;100.0;100.0
4991;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2011;;;;;;
4992;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2012;;;;;;
4993;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2013;;;;;;
4994;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2014;30.0;70.2;15.8;100.0;100.0;100.0
4995;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2015;30.1;70.3;15.8;100.0;100.0;100.0
4996;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2016;30.1;70.2;15.7;100.0;100.0;100.0
4997;Particuliere huishoudens;Totaal;Vier jaar of langer;Lelystad;2017;30.1;70.2;15.4;100.0;100.0;100.0
4998;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2011;;;;;;
4999;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2012;;;;;;
5000;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2013;;;;;;
5001;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2014;14.5;34.2;6.4;100.0;100.0;100.0
5002;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2015;14.5;34.2;6.3;100.0;100.0;100.0
5003;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2016;14.5;33.9;6.1;100.0;100.0;100.0
5004;Particuliere huishoudens;Totaal;Vier jaar of langer;Leudal;2017;14.6;33.7;5.9;100.0;100.0;100.0
5005;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2011;;;;;;
5006;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2012;;;;;;
5007;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2013;;;;;;
5008;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2014;11.8;28.0;6.1;100.0;100.0;100.0
5009;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2015;11.9;28.0;6.0;100.0;100.0;100.0
5010;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2016;12.0;28.2;6.0;100.0;100.0;100.0
5011;Particuliere huishoudens;Totaal;Vier jaar of langer;Leusden;2017;12.1;28.4;6.0;100.0;100.0;100.0
5012;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2011;;;;;;
5013;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2012;;;;;;
5014;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2013;;;;;;
5015;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2014;4.3;10.8;2.3;100.0;100.0;100.0
5016;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2015;4.3;10.7;2.3;100.0;100.0;100.0
5017;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2016;4.3;10.7;2.3;100.0;100.0;100.0
5018;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaal;2017;4.3;10.7;2.2;100.0;100.0;100.0
5019;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2011;;;;;;
5020;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2012;;;;;;
5021;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2013;;;;;;
5022;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2014;18.2;44.1;9.7;100.0;100.0;100.0
5023;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2015;18.2;44.0;9.6;100.0;100.0;100.0
5024;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2016;18.3;44.1;9.4;100.0;100.0;100.0
5025;Particuliere huishoudens;Totaal;Vier jaar of langer;Lingewaard;2017;18.5;44.2;9.3;100.0;100.0;100.0
5026;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2011;;;;;;
5027;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2012;;;;;;
5028;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2013;;;;;;
5029;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2014;9.3;21.5;4.5;100.0;100.0;100.0
5030;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2015;9.4;21.7;4.4;100.0;100.0;100.0
5031;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2016;9.5;21.7;4.3;100.0;100.0;100.0
5032;Particuliere huishoudens;Totaal;Vier jaar of langer;Lisse;2017;9.5;21.7;4.2;100.0;100.0;100.0
5033;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2011;;;;;;
5034;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2012;;;;;;
5035;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2013;;;;;;
5036;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2014;13.6;31.6;6.2;100.0;100.0;100.0
5037;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2015;13.7;31.6;6.0;100.0;100.0;100.0
5038;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2016;13.8;31.5;6.0;100.0;100.0;100.0
5039;Particuliere huishoudens;Totaal;Vier jaar of langer;Lochem;2017;13.9;31.7;5.9;100.0;100.0;100.0
5040;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2011;;;;;;
5041;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2012;;;;;;
5042;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2013;;;;;;
5043;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2014;9.2;21.9;4.3;100.0;100.0;100.0
5044;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2015;9.2;21.8;4.2;100.0;100.0;100.0
5045;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2016;9.3;21.8;4.2;100.0;100.0;100.0
5046;Particuliere huishoudens;Totaal;Vier jaar of langer;Loon op Zand;2017;9.4;22.0;4.1;100.0;100.0;100.0
5047;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2011;;;;;;
5048;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2012;;;;;;
5049;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2013;;;;;;
5050;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2014;5.1;13.6;3.3;100.0;100.0;100.0
5051;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2015;5.1;13.6;3.2;100.0;100.0;100.0
5052;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2016;5.2;13.6;3.1;100.0;100.0;100.0
5053;Particuliere huishoudens;Totaal;Vier jaar of langer;Lopik;2017;5.2;13.6;3.0;100.0;100.0;100.0
5054;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2011;;;;;;
5055;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2012;;;;;;
5056;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2013;;;;;;
5057;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2014;4.2;9.8;2.0;100.0;100.0;100.0
5058;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2015;4.2;9.7;2.0;100.0;100.0;100.0
5059;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2016;4.2;9.5;1.9;100.0;100.0;100.0
5060;Particuliere huishoudens;Totaal;Vier jaar of langer;Loppersum;2017;4.1;9.4;1.9;100.0;100.0;100.0
5061;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2011;;;;;;
5062;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2012;;;;;;
5063;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2013;;;;;;
5064;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2014;8.7;21.3;4.4;100.0;100.0;100.0
5065;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2015;8.7;21.1;4.2;100.0;100.0;100.0
5066;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2016;8.7;21.0;4.2;100.0;100.0;100.0
5067;Particuliere huishoudens;Totaal;Vier jaar of langer;Losser;2017;8.7;21.0;4.1;100.0;100.0;100.0
5068;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2011;;;;;;
5069;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2012;;;;;;
5070;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2013;;;;;;
5071;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2014;9.2;23.0;4.9;100.0;100.0;100.0
5072;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2015;9.2;22.9;4.8;100.0;100.0;100.0
5073;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2016;9.2;22.8;4.7;100.0;100.0;100.0
5074;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasdriel;2017;9.3;23.0;4.7;100.0;100.0;100.0
5075;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2011;;;;;;
5076;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2012;;;;;;
5077;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2013;;;;;;
5078;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2014;9.9;22.2;3.7;100.0;100.0;100.0
5079;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2015;9.9;22.1;3.6;100.0;100.0;100.0
5080;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2016;9.9;22.1;3.6;100.0;100.0;100.0
5081;Particuliere huishoudens;Totaal;Vier jaar of langer;Maasgouw;2017;9.9;22.1;3.5;100.0;100.0;100.0
5082;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2011;;;;;;
5083;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2012;;;;;;
5084;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2013;;;;;;
5085;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2014;13.4;30.2;5.8;100.0;100.0;100.0
5086;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2015;13.5;30.2;5.8;100.0;100.0;100.0
5087;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2016;13.7;30.3;5.7;100.0;100.0;100.0
5088;Particuliere huishoudens;Totaal;Vier jaar of langer;Maassluis;2017;13.7;30.3;5.7;100.0;100.0;100.0
5089;Particuliere huishoudens;Totaal;Vier jaar of langer;Maastricht;2011;;;;;;
