ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;Perioden;PersonenMetUitgesprokenSchuldsanering_1
5457;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2008;95.0
5458;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2009;65.0
5459;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2010;85.0
5460;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2011;115.0
5461;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2012;115.0
5462;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2013;125.0
5463;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2014;100.0
5464;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2015;120.0
5465;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2016;90.0
5466;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2017;95.0
5467;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2018;55.0
5468;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2019;55.0
5469;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2020;40.0
5470;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2021;25.0
5471;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2022;30.0
5472;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);1999;15.0
5473;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2000;25.0
5474;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2001;20.0
5475;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2002;30.0
5476;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2003;30.0
5477;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2004;65.0
5478;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2005;60.0
5479;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2006;85.0
5480;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2007;80.0
5481;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2008;40.0
5482;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2009;45.0
5483;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2010;55.0
5484;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2011;105.0
5485;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2012;100.0
5486;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2013;65.0
5487;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2014;90.0
5488;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2015;90.0
5489;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2016;90.0
5490;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2017;80.0
5491;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2018;50.0
5492;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2019;55.0
5493;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2020;40.0
5494;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2021;40.0
5495;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Paar met kind(eren);2022;25.0
5496;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;1999;
5497;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2000;
5498;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2001;
5499;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2002;
5500;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2003;
5501;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2004;
5502;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2005;10.0
5503;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2006;10.0
5504;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2007;10.0
5505;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2008;
5506;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2009;
5507;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2010;
5508;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2011;10.0
5509;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2012;
5510;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2013;
5511;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2014;
5512;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2015;
5513;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2016;
5514;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2017;
5515;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2018;
5516;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2019;
5517;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2020;
5518;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2021;
5519;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Overig huishouden;2022;
5520;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;1999;
5521;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2000;
5522;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2001;
5523;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2002;
5524;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2003;
5525;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2004;
5526;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2005;
5527;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2006;
5528;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2007;
5529;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2008;
5530;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2009;
5531;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2010;
5532;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2011;
5533;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2012;
5534;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2013;
5535;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2014;
5536;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2015;
5537;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2016;
5538;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2017;
5539;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2018;
5540;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2019;
5541;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2020;
5542;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2021;
5543;Totaal mannen en vrouwen;55 tot 65 jaar;Met migratieachtergrond;Huishouden onbekend;2022;
5544;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;1999;50.0
5545;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2000;70.0
5546;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2001;65.0
5547;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2002;95.0
5548;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2003;105.0
5549;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2004;165.0
5550;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2005;175.0
5551;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2006;235.0
5552;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2007;200.0
5553;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2008;175.0
5554;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2009;145.0
5555;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2010;175.0
5556;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2011;235.0
5557;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2012;250.0
5558;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2013;215.0
5559;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2014;195.0
5560;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2015;230.0
5561;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2016;190.0
5562;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2017;155.0
5563;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2018;110.0
5564;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2019;95.0
5565;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2020;75.0
5566;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2021;50.0
5567;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Totaal;2022;30.0
5568;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;1999;20.0
5569;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2000;35.0
5570;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2001;30.0
5571;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2002;40.0
5572;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2003;45.0
5573;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2004;80.0
5574;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2005;70.0
5575;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2006;110.0
5576;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2007;80.0
5577;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2008;85.0
5578;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2009;70.0
5579;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2010;75.0
5580;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2011;105.0
5581;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2012;120.0
5582;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2013;90.0
5583;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2014;90.0
5584;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2015;110.0
5585;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2016;85.0
5586;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2017;60.0
5587;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2018;60.0
5588;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2019;45.0
5589;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2020;40.0
5590;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2021;25.0
5591;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2022;10.0
5592;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;1999;
5593;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2000;
5594;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2001;
5595;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2002;10.0
5596;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2003;10.0
5597;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2004;
5598;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2005;15.0
5599;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2006;25.0
5600;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2007;25.0
5601;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2008;10.0
5602;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2009;15.0
5603;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2010;20.0
5604;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2011;15.0
5605;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2012;20.0
5606;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2013;15.0
5607;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2014;15.0
5608;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2015;10.0
5609;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2016;20.0
5610;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2017;15.0
5611;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2018;10.0
5612;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2019;10.0
5613;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2020;
5614;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2021;
5615;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2022;
5616;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;1999;20.0
5617;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2000;20.0
5618;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2001;20.0
5619;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2002;25.0
5620;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2003;30.0
5621;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2004;50.0
5622;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2005;55.0
5623;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2006;55.0
5624;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2007;55.0
5625;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2008;60.0
5626;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2009;40.0
5627;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2010;55.0
5628;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2011;75.0
5629;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2012;75.0
5630;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2013;80.0
5631;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2014;60.0
5632;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2015;70.0
5633;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2016;50.0
5634;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2017;55.0
5635;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2018;25.0
5636;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2019;20.0
5637;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2020;20.0
5638;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2021;10.0
5639;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2022;10.0
5640;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);1999;10.0
5641;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2000;10.0
5642;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2001;10.0
5643;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2002;15.0
5644;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2003;15.0
5645;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2004;25.0
5646;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2005;30.0
5647;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2006;40.0
5648;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2007;35.0
5649;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2008;15.0
5650;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2009;15.0
5651;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2010;25.0
5652;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2011;35.0
5653;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2012;35.0
5654;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2013;30.0
5655;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2014;30.0
5656;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2015;35.0
5657;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2016;30.0
5658;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2017;20.0
5659;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2018;10.0
5660;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2019;15.0
5661;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2020;10.0
5662;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2021;
5663;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Paar met kind(eren);2022;
5664;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;1999;
5665;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2000;
5666;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2001;
5667;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2002;
5668;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2003;
5669;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2004;
5670;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2005;
5671;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2006;
5672;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2007;
5673;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2008;
5674;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2009;
5675;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2010;
5676;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2011;
5677;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2012;
5678;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2013;
5679;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2014;
5680;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2015;
5681;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2016;
5682;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2017;
5683;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2018;
5684;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2019;
5685;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2020;
5686;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2021;
5687;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Overig huishouden;2022;
5688;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;1999;
5689;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2000;
5690;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2001;
5691;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2002;
5692;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2003;
5693;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2004;
5694;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2005;
5695;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2006;
5696;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2007;
5697;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2008;
5698;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2009;
5699;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2010;
5700;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2011;
5701;Totaal mannen en vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;Huishouden onbekend;2012;
