ID;Geslacht;Leeftijd;MateVanArbeidsongeschiktheid;KenmerkenUitkeringsontvangers;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WAZUitkeringen_3;WajongUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
4518;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2010;2400.0;1550.0;0.0;0.0;190.0;660.0
4519;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2011;2370.0;1350.0;0.0;0.0;240.0;770.0
4520;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2012;2370.0;1220.0;0.0;0.0;260.0;900.0
4521;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2013;2310.0;1080.0;0.0;0.0;280.0;950.0
4522;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2014;2270.0;940.0;0.0;0.0;310.0;1020.0
4523;Mannen;35 tot 45 jaar;0;Sector overheid: overig;2015;2220.0;810.0;0.0;0.0;330.0;1080.0
4524;Mannen;35 tot 45 jaar;0;Overige sectoren;2010;32860.0;8100.0;430.0;20780.0;650.0;2910.0
4525;Mannen;35 tot 45 jaar;0;Overige sectoren;2011;32550.0;6830.0;350.0;21060.0;780.0;3540.0
4526;Mannen;35 tot 45 jaar;0;Overige sectoren;2012;32730.0;6080.0;280.0;21430.0;920.0;4020.0
4527;Mannen;35 tot 45 jaar;0;Overige sectoren;2013;32570.0;5010.0;210.0;21930.0;1080.0;4340.0
4528;Mannen;35 tot 45 jaar;0;Overige sectoren;2014;32380.0;4100.0;150.0;22320.0;1200.0;4600.0
4529;Mannen;35 tot 45 jaar;0;Overige sectoren;2015;32450.0;3270.0;110.0;22960.0;1350.0;4770.0
4530;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2010;1340.0;1260.0;80.0;0.0;0.0;0.0
4531;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2011;1260.0;1200.0;60.0;0.0;0.0;0.0
4532;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2012;800.0;770.0;20.0;0.0;0.0;0.0
4533;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2013;760.0;740.0;20.0;0.0;0.0;0.0
4534;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2014;700.0;670.0;30.0;0.0;0.0;0.0
4535;Mannen;35 tot 45 jaar;0;Bedrijfssector onbekend;2015;620.0;600.0;10.0;0.0;0.0;0.0
4536;Mannen;35 tot 45 jaar;1;0;2010;10010.0;7040.0;460.0;350.0;0.0;2160.0
4537;Mannen;35 tot 45 jaar;1;0;2011;9190.0;5610.0;350.0;380.0;0.0;2840.0
4538;Mannen;35 tot 45 jaar;1;0;2012;7720.0;4510.0;270.0;390.0;0.0;2560.0
4539;Mannen;35 tot 45 jaar;1;0;2013;7740.0;3530.0;200.0;410.0;0.0;3600.0
4540;Mannen;35 tot 45 jaar;1;0;2014;7160.0;2690.0;140.0;440.0;0.0;3900.0
4541;Mannen;35 tot 45 jaar;1;0;2015;6600.0;2040.0;100.0;440.0;0.0;4020.0
4542;Mannen;35 tot 45 jaar;1;1;2010;500.0;330.0;30.0;30.0;0.0;120.0
4543;Mannen;35 tot 45 jaar;1;1;2011;460.0;270.0;20.0;30.0;0.0;150.0
4544;Mannen;35 tot 45 jaar;1;1;2012;370.0;210.0;20.0;30.0;0.0;110.0
4545;Mannen;35 tot 45 jaar;1;1;2013;370.0;170.0;10.0;30.0;0.0;170.0
4546;Mannen;35 tot 45 jaar;1;1;2014;350.0;130.0;10.0;30.0;0.0;180.0
4547;Mannen;35 tot 45 jaar;1;1;2015;300.0;100.0;10.0;30.0;0.0;160.0
4548;Mannen;35 tot 45 jaar;1;2;2010;3010.0;1960.0;70.0;190.0;0.0;800.0
4549;Mannen;35 tot 45 jaar;1;2;2011;2950.0;1580.0;40.0;210.0;0.0;1110.0
4550;Mannen;35 tot 45 jaar;1;2;2012;2620.0;1310.0;30.0;220.0;0.0;1050.0
4551;Mannen;35 tot 45 jaar;1;2;2013;2810.0;1050.0;20.0;250.0;0.0;1500.0
4552;Mannen;35 tot 45 jaar;1;2;2014;2800.0;810.0;10.0;270.0;0.0;1710.0
4553;Mannen;35 tot 45 jaar;1;2;2015;2770.0;620.0;10.0;280.0;0.0;1860.0
4554;Mannen;35 tot 45 jaar;1;3;2010;4430.0;3450.0;280.0;20.0;0.0;690.0
4555;Mannen;35 tot 45 jaar;1;3;2011;3860.0;2740.0;220.0;20.0;0.0;890.0
4556;Mannen;35 tot 45 jaar;1;3;2012;3160.0;2140.0;150.0;20.0;0.0;840.0
4557;Mannen;35 tot 45 jaar;1;3;2013;2880.0;1650.0;110.0;20.0;0.0;1090.0
4558;Mannen;35 tot 45 jaar;1;3;2014;2510.0;1230.0;80.0;20.0;0.0;1190.0
4559;Mannen;35 tot 45 jaar;1;3;2015;2170.0;920.0;60.0;20.0;0.0;1170.0
4560;Mannen;35 tot 45 jaar;1;4;2010;950.0;600.0;50.0;80.0;0.0;210.0
4561;Mannen;35 tot 45 jaar;1;4;2011;880.0;480.0;30.0;90.0;0.0;280.0
4562;Mannen;35 tot 45 jaar;1;4;2012;730.0;390.0;30.0;80.0;0.0;230.0
4563;Mannen;35 tot 45 jaar;1;4;2013;760.0;310.0;30.0;80.0;0.0;340.0
4564;Mannen;35 tot 45 jaar;1;4;2014;710.0;260.0;20.0;80.0;0.0;340.0
4565;Mannen;35 tot 45 jaar;1;4;2015;630.0;200.0;20.0;80.0;0.0;340.0
4566;Mannen;35 tot 45 jaar;1;5;2010;420.0;230.0;20.0;10.0;0.0;160.0
4567;Mannen;35 tot 45 jaar;1;5;2011;350.0;170.0;10.0;10.0;0.0;160.0
4568;Mannen;35 tot 45 jaar;1;5;2012;290.0;140.0;10.0;10.0;0.0;130.0
4569;Mannen;35 tot 45 jaar;1;5;2013;310.0;100.0;10.0;10.0;0.0;190.0
4570;Mannen;35 tot 45 jaar;1;5;2014;280.0;70.0;0.0;10.0;0.0;190.0
4571;Mannen;35 tot 45 jaar;1;5;2015;270.0;50.0;0.0;10.0;0.0;200.0
4572;Mannen;35 tot 45 jaar;1;6;2010;160.0;120.0;10.0;0.0;0.0;30.0
4573;Mannen;35 tot 45 jaar;1;6;2011;160.0;90.0;10.0;0.0;0.0;60.0
4574;Mannen;35 tot 45 jaar;1;6;2012;130.0;80.0;10.0;0.0;0.0;40.0
4575;Mannen;35 tot 45 jaar;1;6;2013;130.0;50.0;10.0;0.0;0.0;70.0
4576;Mannen;35 tot 45 jaar;1;6;2014;100.0;40.0;0.0;0.0;0.0;70.0
4577;Mannen;35 tot 45 jaar;1;6;2015;90.0;30.0;0.0;0.0;0.0;70.0
4578;Mannen;35 tot 45 jaar;1;7;2010;300.0;200.0;10.0;10.0;0.0;90.0
4579;Mannen;35 tot 45 jaar;1;7;2011;290.0;160.0;10.0;10.0;0.0;110.0
4580;Mannen;35 tot 45 jaar;1;7;2012;240.0;140.0;10.0;10.0;0.0;90.0
4581;Mannen;35 tot 45 jaar;1;7;2013;280.0;120.0;0.0;10.0;0.0;150.0
4582;Mannen;35 tot 45 jaar;1;7;2014;250.0;90.0;0.0;10.0;0.0;140.0
4583;Mannen;35 tot 45 jaar;1;7;2015;220.0;70.0;0.0;10.0;0.0;140.0
4584;Mannen;35 tot 45 jaar;1;8;2010;60.0;50.0;0.0;0.0;0.0;20.0
4585;Mannen;35 tot 45 jaar;1;8;2011;60.0;40.0;0.0;0.0;0.0;20.0
4586;Mannen;35 tot 45 jaar;1;8;2012;50.0;30.0;0.0;0.0;0.0;20.0
4587;Mannen;35 tot 45 jaar;1;8;2013;50.0;30.0;0.0;0.0;0.0;20.0
4588;Mannen;35 tot 45 jaar;1;8;2014;40.0;20.0;0.0;0.0;0.0;20.0
4589;Mannen;35 tot 45 jaar;1;8;2015;40.0;20.0;0.0;0.0;0.0;20.0
4590;Mannen;35 tot 45 jaar;1;9;2010;140.0;80.0;10.0;10.0;0.0;50.0
4591;Mannen;35 tot 45 jaar;1;9;2011;140.0;60.0;0.0;10.0;0.0;60.0
4592;Mannen;35 tot 45 jaar;1;9;2012;110.0;40.0;10.0;10.0;0.0;50.0
4593;Mannen;35 tot 45 jaar;1;9;2013;110.0;30.0;0.0;10.0;0.0;60.0
4594;Mannen;35 tot 45 jaar;1;9;2014;100.0;30.0;0.0;10.0;0.0;60.0
4595;Mannen;35 tot 45 jaar;1;9;2015;100.0;20.0;0.0;10.0;0.0;60.0
4596;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2010;;;;;;
4597;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2011;;;;;;
4598;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2012;;;;;;
4599;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2013;;;;;;
4600;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2014;;;;;;
4601;Mannen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2015;;;;;;
4602;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2010;40.0;30.0;0.0;0.0;0.0;0.0
4603;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2011;30.0;30.0;0.0;0.0;0.0;0.0
4604;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2012;30.0;30.0;0.0;0.0;0.0;0.0
4605;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2013;30.0;30.0;0.0;0.0;0.0;0.0
4606;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2014;30.0;20.0;0.0;0.0;0.0;10.0
4607;Mannen;35 tot 45 jaar;1;Medische oorzaak onbekend;2015;20.0;20.0;0.0;0.0;0.0;0.0
4608;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2010;9860.0;6980.0;460.0;300.0;0.0;2120.0
4609;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2011;9030.0;5570.0;350.0;320.0;0.0;2800.0
4610;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2012;7560.0;4470.0;270.0;320.0;0.0;2510.0
4611;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2013;7540.0;3500.0;200.0;320.0;0.0;3530.0
4612;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2014;6960.0;2660.0;140.0;330.0;0.0;3830.0
4613;Mannen;35 tot 45 jaar;1;Geen WSW-dienstverband;2015;6390.0;2020.0;100.0;330.0;0.0;3940.0
4614;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2010;140.0;60.0;0.0;30.0;0.0;40.0
4615;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2011;110.0;40.0;0.0;20.0;0.0;50.0
4616;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2012;110.0;30.0;0.0;20.0;0.0;50.0
4617;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2013;120.0;30.0;0.0;20.0;0.0;70.0
4618;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2014;110.0;30.0;0.0;20.0;0.0;70.0
4619;Mannen;35 tot 45 jaar;1;Wel WSW-dienstverband;2015;110.0;20.0;0.0;20.0;0.0;80.0
4620;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2010;20.0;0.0;0.0;20.0;0.0;0.0
4621;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2011;40.0;0.0;0.0;40.0;0.0;0.0
4622;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2012;50.0;0.0;0.0;50.0;0.0;0.0
4623;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2013;70.0;0.0;0.0;70.0;0.0;0.0
4624;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2014;90.0;0.0;0.0;90.0;0.0;0.0
4625;Mannen;35 tot 45 jaar;1;Dienstverband onbekend;2015;100.0;0.0;0.0;100.0;0.0;0.0
4626;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2010;1160.0;940.0;80.0;0.0;0.0;140.0
4627;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2011;970.0;750.0;50.0;0.0;0.0;180.0
4628;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2012;800.0;600.0;40.0;0.0;0.0;170.0
4629;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2013;710.0;460.0;30.0;0.0;0.0;220.0
4630;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2014;600.0;340.0;20.0;0.0;0.0;240.0
4631;Mannen;35 tot 45 jaar;1;Sector bouwbedrijf;2015;520.0;270.0;20.0;0.0;0.0;230.0
4632;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2010;960.0;710.0;50.0;0.0;0.0;200.0
4633;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2011;850.0;550.0;50.0;0.0;0.0;250.0
4634;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2012;690.0;430.0;40.0;0.0;0.0;220.0
4635;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2013;720.0;350.0;20.0;0.0;0.0;350.0
4636;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2014;650.0;240.0;20.0;0.0;0.0;390.0
4637;Mannen;35 tot 45 jaar;1;Sector metaalnijverheid;2015;580.0;190.0;10.0;0.0;0.0;390.0
4638;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2010;240.0;130.0;40.0;0.0;0.0;80.0
4639;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2011;240.0;100.0;30.0;0.0;0.0;110.0
4640;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2012;220.0;90.0;20.0;0.0;0.0;100.0
4641;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2013;230.0;70.0;20.0;0.0;0.0;130.0
4642;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2014;200.0;60.0;20.0;0.0;0.0;130.0
4643;Mannen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2015;200.0;50.0;10.0;0.0;0.0;140.0
4644;Mannen;35 tot 45 jaar;1;Sector vervoer;2010;630.0;430.0;20.0;0.0;0.0;180.0
4645;Mannen;35 tot 45 jaar;1;Sector vervoer;2011;560.0;330.0;20.0;0.0;0.0;210.0
4646;Mannen;35 tot 45 jaar;1;Sector vervoer;2012;430.0;260.0;10.0;0.0;0.0;160.0
4647;Mannen;35 tot 45 jaar;1;Sector vervoer;2013;430.0;190.0;10.0;0.0;0.0;230.0
4648;Mannen;35 tot 45 jaar;1;Sector vervoer;2014;380.0;140.0;10.0;0.0;0.0;230.0
4649;Mannen;35 tot 45 jaar;1;Sector vervoer;2015;360.0;110.0;10.0;0.0;0.0;240.0
4650;Mannen;35 tot 45 jaar;1;Sector gezondheid;2010;260.0;160.0;10.0;0.0;0.0;100.0
4651;Mannen;35 tot 45 jaar;1;Sector gezondheid;2011;270.0;130.0;10.0;0.0;0.0;140.0
4652;Mannen;35 tot 45 jaar;1;Sector gezondheid;2012;270.0;130.0;0.0;0.0;0.0;140.0
4653;Mannen;35 tot 45 jaar;1;Sector gezondheid;2013;310.0;110.0;0.0;0.0;0.0;200.0
4654;Mannen;35 tot 45 jaar;1;Sector gezondheid;2014;290.0;80.0;0.0;0.0;0.0;210.0
4655;Mannen;35 tot 45 jaar;1;Sector gezondheid;2015;280.0;70.0;0.0;0.0;0.0;210.0
4656;Mannen;35 tot 45 jaar;1;Sector groothandel;2010;580.0;390.0;10.0;0.0;0.0;180.0
4657;Mannen;35 tot 45 jaar;1;Sector groothandel;2011;550.0;310.0;10.0;0.0;0.0;230.0
4658;Mannen;35 tot 45 jaar;1;Sector groothandel;2012;470.0;250.0;0.0;0.0;0.0;210.0
4659;Mannen;35 tot 45 jaar;1;Sector groothandel;2013;510.0;200.0;0.0;0.0;0.0;310.0
4660;Mannen;35 tot 45 jaar;1;Sector groothandel;2014;470.0;150.0;0.0;0.0;0.0;320.0
4661;Mannen;35 tot 45 jaar;1;Sector groothandel;2015;450.0;120.0;0.0;0.0;0.0;330.0
4662;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2010;680.0;450.0;20.0;0.0;0.0;210.0
4663;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2011;670.0;380.0;10.0;0.0;0.0;280.0
4664;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2012;570.0;320.0;10.0;0.0;0.0;240.0
4665;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2013;640.0;250.0;10.0;0.0;0.0;390.0
4666;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2014;650.0;190.0;10.0;0.0;0.0;450.0
4667;Mannen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2015;610.0;130.0;10.0;0.0;0.0;470.0
4668;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2010;720.0;500.0;10.0;0.0;0.0;210.0
4669;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2011;720.0;420.0;10.0;0.0;0.0;290.0
4670;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2012;620.0;360.0;0.0;0.0;0.0;260.0
4671;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2013;630.0;300.0;0.0;0.0;0.0;330.0
4672;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2014;640.0;240.0;0.0;0.0;0.0;400.0
4673;Mannen;35 tot 45 jaar;1;Sector uitzendbedrijven;2015;600.0;180.0;0.0;0.0;0.0;410.0
4674;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2010;160.0;110.0;0.0;0.0;0.0;50.0
4675;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2011;160.0;90.0;0.0;0.0;0.0;70.0
4676;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2012;120.0;70.0;0.0;0.0;0.0;60.0
4677;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2013;140.0;50.0;0.0;0.0;0.0;90.0
4678;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2014;140.0;40.0;0.0;0.0;0.0;100.0
4679;Mannen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2015;140.0;40.0;0.0;0.0;0.0;100.0
4680;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2010;520.0;360.0;0.0;0.0;0.0;170.0
4681;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2011;470.0;280.0;0.0;0.0;0.0;190.0
4682;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2012;380.0;200.0;0.0;0.0;0.0;180.0
4683;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2013;400.0;160.0;0.0;0.0;0.0;240.0
4684;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2014;370.0;120.0;0.0;0.0;0.0;250.0
4685;Mannen;35 tot 45 jaar;1;Sector overheid: overig;2015;350.0;90.0;0.0;0.0;0.0;260.0
4686;Mannen;35 tot 45 jaar;1;Overige sectoren;2010;3790.0;2600.0;200.0;350.0;0.0;640.0
4687;Mannen;35 tot 45 jaar;1;Overige sectoren;2011;3460.0;2020.0;160.0;380.0;0.0;900.0
4688;Mannen;35 tot 45 jaar;1;Overige sectoren;2012;3020.0;1670.0;120.0;390.0;0.0;840.0
4689;Mannen;35 tot 45 jaar;1;Overige sectoren;2013;2900.0;1290.0;90.0;410.0;0.0;1120.0
4690;Mannen;35 tot 45 jaar;1;Overige sectoren;2014;2690.0;990.0;60.0;440.0;0.0;1200.0
4691;Mannen;35 tot 45 jaar;1;Overige sectoren;2015;2430.0;720.0;40.0;440.0;0.0;1230.0
4692;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2010;310.0;280.0;40.0;0.0;0.0;0.0
4693;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2011;270.0;250.0;30.0;0.0;0.0;0.0
4694;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2012;130.0;130.0;10.0;0.0;0.0;0.0
4695;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2013;110.0;110.0;0.0;0.0;0.0;0.0
4696;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2014;100.0;100.0;0.0;0.0;0.0;0.0
4697;Mannen;35 tot 45 jaar;1;Bedrijfssector onbekend;2015;80.0;80.0;0.0;0.0;0.0;0.0
4698;Mannen;35 tot 45 jaar;2;0;2010;46300.0;16530.0;570.0;20430.0;1800.0;6970.0
4699;Mannen;35 tot 45 jaar;2;0;2011;46590.0;14920.0;460.0;20660.0;2240.0;8310.0
4700;Mannen;35 tot 45 jaar;2;0;2012;47630.0;13520.0;370.0;21030.0;2570.0;10130.0
4701;Mannen;35 tot 45 jaar;2;0;2013;47030.0;11840.0;300.0;21520.0;2990.0;10390.0
4702;Mannen;35 tot 45 jaar;2;0;2014;46760.0;10200.0;240.0;21880.0;3340.0;11090.0
4703;Mannen;35 tot 45 jaar;2;0;2015;46530.0;8600.0;180.0;22500.0;3820.0;11430.0
4704;Mannen;35 tot 45 jaar;2;1;2010;2380.0;640.0;20.0;1440.0;70.0;210.0
4705;Mannen;35 tot 45 jaar;2;1;2011;2310.0;560.0;10.0;1440.0;80.0;220.0
4706;Mannen;35 tot 45 jaar;2;1;2012;2320.0;510.0;10.0;1420.0;80.0;300.0
4707;Mannen;35 tot 45 jaar;2;1;2013;2190.0;440.0;10.0;1390.0;100.0;260.0
4708;Mannen;35 tot 45 jaar;2;1;2014;2060.0;370.0;10.0;1320.0;100.0;260.0
4709;Mannen;35 tot 45 jaar;2;1;2015;1970.0;310.0;10.0;1270.0;120.0;260.0
4710;Mannen;35 tot 45 jaar;2;2;2010;30350.0;10240.0;210.0;15420.0;600.0;3880.0
4711;Mannen;35 tot 45 jaar;2;2;2011;30960.0;9410.0;160.0;15810.0;780.0;4790.0
4712;Mannen;35 tot 45 jaar;2;2;2012;31840.0;8690.0;140.0;16290.0;920.0;5790.0
4713;Mannen;35 tot 45 jaar;2;2;2013;32030.0;7720.0;120.0;16880.0;1100.0;6210.0
4714;Mannen;35 tot 45 jaar;2;2;2014;32240.0;6740.0;100.0;17390.0;1290.0;6730.0
4715;Mannen;35 tot 45 jaar;2;2;2015;32570.0;5760.0;70.0;18130.0;1510.0;7100.0
4716;Mannen;35 tot 45 jaar;2;3;2010;5140.0;2650.0;150.0;500.0;220.0;1620.0
4717;Mannen;35 tot 45 jaar;2;3;2011;5000.0;2270.0;120.0;470.0;280.0;1870.0
4718;Mannen;35 tot 45 jaar;2;3;2012;5050.0;1960.0;90.0;440.0;360.0;2210.0
4719;Mannen;35 tot 45 jaar;2;3;2013;4710.0;1650.0;70.0;410.0;390.0;2190.0
4720;Mannen;35 tot 45 jaar;2;3;2014;4490.0;1350.0;50.0;400.0;440.0;2240.0
4721;Mannen;35 tot 45 jaar;2;3;2015;4230.0;1080.0;40.0;370.0;500.0;2250.0
4722;Mannen;35 tot 45 jaar;2;4;2010;5580.0;1880.0;120.0;2600.0;520.0;460.0
4723;Mannen;35 tot 45 jaar;2;4;2011;5460.0;1680.0;100.0;2500.0;630.0;540.0
4724;Mannen;35 tot 45 jaar;2;4;2012;5410.0;1490.0;80.0;2450.0;710.0;680.0
4725;Mannen;35 tot 45 jaar;2;4;2013;5220.0;1300.0;70.0;2400.0;810.0;650.0
4726;Mannen;35 tot 45 jaar;2;4;2014;5090.0;1120.0;50.0;2330.0;890.0;700.0
4727;Mannen;35 tot 45 jaar;2;4;2015;5000.0;950.0;40.0;2300.0;1000.0;700.0
4728;Mannen;35 tot 45 jaar;2;5;2010;1090.0;400.0;40.0;150.0;220.0;280.0
4729;Mannen;35 tot 45 jaar;2;5;2011;1020.0;330.0;30.0;150.0;250.0;250.0
4730;Mannen;35 tot 45 jaar;2;5;2012;1060.0;280.0;20.0;140.0;270.0;350.0
4731;Mannen;35 tot 45 jaar;2;5;2013;970.0;210.0;20.0;140.0;290.0;310.0
4732;Mannen;35 tot 45 jaar;2;5;2014;900.0;170.0;20.0;130.0;290.0;280.0
4733;Mannen;35 tot 45 jaar;2;5;2015;880.0;130.0;10.0;130.0;320.0;290.0
4734;Mannen;35 tot 45 jaar;2;6;2010;320.0;150.0;0.0;70.0;40.0;60.0
4735;Mannen;35 tot 45 jaar;2;6;2011;320.0;120.0;0.0;70.0;50.0;80.0
4736;Mannen;35 tot 45 jaar;2;6;2012;330.0;110.0;0.0;60.0;50.0;110.0
4737;Mannen;35 tot 45 jaar;2;6;2013;310.0;90.0;0.0;60.0;70.0;90.0
4738;Mannen;35 tot 45 jaar;2;6;2014;300.0;70.0;0.0;60.0;70.0;110.0
4739;Mannen;35 tot 45 jaar;2;6;2015;290.0;50.0;0.0;50.0;70.0;110.0
4740;Mannen;35 tot 45 jaar;2;7;2010;530.0;260.0;10.0;80.0;40.0;140.0
4741;Mannen;35 tot 45 jaar;2;7;2011;570.0;240.0;10.0;80.0;50.0;190.0
4742;Mannen;35 tot 45 jaar;2;7;2012;600.0;210.0;10.0;80.0;40.0;260.0
4743;Mannen;35 tot 45 jaar;2;7;2013;550.0;170.0;10.0;80.0;60.0;230.0
4744;Mannen;35 tot 45 jaar;2;7;2014;550.0;160.0;0.0;80.0;60.0;250.0
4745;Mannen;35 tot 45 jaar;2;7;2015;550.0;130.0;0.0;80.0;80.0;260.0
4746;Mannen;35 tot 45 jaar;2;8;2010;190.0;90.0;0.0;40.0;10.0;50.0
4747;Mannen;35 tot 45 jaar;2;8;2011;180.0;80.0;0.0;40.0;10.0;50.0
4748;Mannen;35 tot 45 jaar;2;8;2012;170.0;70.0;0.0;40.0;10.0;60.0
4749;Mannen;35 tot 45 jaar;2;8;2013;170.0;60.0;0.0;40.0;10.0;60.0
4750;Mannen;35 tot 45 jaar;2;8;2014;170.0;50.0;0.0;30.0;20.0;70.0
4751;Mannen;35 tot 45 jaar;2;8;2015;160.0;40.0;0.0;30.0;30.0;60.0
4752;Mannen;35 tot 45 jaar;2;9;2010;330.0;140.0;10.0;50.0;40.0;90.0
4753;Mannen;35 tot 45 jaar;2;9;2011;340.0;130.0;10.0;50.0;50.0;100.0
4754;Mannen;35 tot 45 jaar;2;9;2012;360.0;110.0;10.0;50.0;60.0;130.0
4755;Mannen;35 tot 45 jaar;2;9;2013;340.0;100.0;0.0;50.0;60.0;130.0
4756;Mannen;35 tot 45 jaar;2;9;2014;340.0;80.0;0.0;60.0;70.0;130.0
4757;Mannen;35 tot 45 jaar;2;9;2015;330.0;70.0;0.0;60.0;80.0;120.0
4758;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2010;;;;;;
4759;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2011;;;;;;
4760;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2012;;;;;;
4761;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2013;;;;;;
4762;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2014;;;;;;
4763;Mannen;35 tot 45 jaar;2;Ziekte bij zwangerschap en bevalling;2015;;;;;;
4764;Mannen;35 tot 45 jaar;2;Medische oorzaak onbekend;2010;390.0;90.0;10.0;60.0;50.0;190.0
4765;Mannen;35 tot 45 jaar;2;Medische oorzaak onbekend;2011;430.0;90.0;10.0;60.0;70.0;210.0
4766;Mannen;35 tot 45 jaar;2;Medische oorzaak onbekend;2012;490.0;100.0;10.0;70.0;70.0;250.0
