ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
263;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2016;22.1;5.3;5.9;2.9;;;;;;;;;;;;20.6;10.7;6.0;7.5;;;;;;;;;10.4;37.1;3.3
264;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2017;23.1;5.5;5.9;2.9;;;;;;;;;;;;20.1;10.5;5.6;7.3;;;;;;;;;11.3;37.6;3.4
265;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2018;21.9;5.8;5.9;;13.5;0.8;4.6;1.1;4.8;2.9;1.5;2.8;2.5;0.3;2.2;19.6;10.0;6.1;8.0;;;;;;;;;11.2;36.6;3.4
266;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2019;21.5;6.2;6.0;;13.8;1.0;4.5;1.1;4.8;3.0;1.7;3.1;2.7;0.3;2.2;19.4;10.3;6.3;8.2;;;;;;;;;11.1;36.0;3.4
267;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2020;19.4;5.0;5.5;;11.3;0.7;3.4;0.9;3.4;2.6;1.2;2.3;2.0;0.3;2.3;16.5;8.8;5.1;13.2;;;;;;;;;9.7;33.3;3.7
268;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2021;20.0;5.1;5.8;;11.9;0.9;3.7;1.0;3.8;3.0;1.4;2.2;2.2;0.3;2.2;17.1;8.7;5.1;12.6;;;;;;;;;10.3;33.2;3.7
269;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2022;22.9;5.3;5.1;;12.2;0.8;4.1;0.9;4.0;2.9;1.2;2.5;2.3;0.3;2.0;;;;;5.2;61.2;22.1;46.3;1.5;1.7;0.8;2.6;10.6;33.0;3.6
270;Arbeidsduur: voltijd;Waarde;2014;18.4;8.9;11.9;5.4;;;;;;;;;;;;11.2;7.0;9.3;3.5;;;;;;;;;9.7;31.2;4.7
271;Arbeidsduur: voltijd;Waarde;2015;18.6;9.4;12.6;6.0;;;;;;;;;;;;11.3;7.2;9.7;3.9;;;;;;;;;10.5;31.5;4.7
272;Arbeidsduur: voltijd;Waarde;2016;18.8;9.5;12.7;5.6;;;;;;;;;;;;10.9;7.4;10.2;4.1;;;;;;;;;10.1;30.9;4.7
273;Arbeidsduur: voltijd;Waarde;2017;19.1;9.9;13.5;6.0;;;;;;;;;;;;11.5;8.1;11.0;4.5;;;;;;;;;10.7;30.8;4.8
274;Arbeidsduur: voltijd;Waarde;2018;18.8;9.7;12.0;;18.3;3.3;7.4;2.9;6.1;6.7;3.2;2.6;2.8;0.7;3.2;11.4;8.2;10.7;4.8;;;;;;;;;10.7;29.9;4.8
275;Arbeidsduur: voltijd;Waarde;2019;18.8;10.0;11.8;;18.3;3.4;7.4;2.9;6.0;6.5;3.1;2.5;2.8;0.7;3.0;11.2;8.0;11.0;4.8;;;;;;;;;10.6;28.8;4.9
276;Arbeidsduur: voltijd;Waarde;2020;16.1;8.7;11.1;;14.9;2.8;5.9;2.4;4.9;5.0;2.4;2.0;2.3;0.5;2.6;10.4;7.3;9.3;6.8;;;;;;;;;9.0;26.5;5.3
277;Arbeidsduur: voltijd;Waarde;2021;16.8;8.6;11.1;;15.5;2.8;6.8;2.5;4.9;5.3;2.7;2.1;2.3;0.7;2.7;10.8;7.5;9.7;7.2;;;;;;;;;9.6;26.0;5.3
278;Arbeidsduur: voltijd;Waarde;2022;17.8;8.0;10.3;;15.2;2.7;6.1;2.2;4.9;5.2;2.9;1.8;2.3;0.6;2.6;;;;;7.8;43.7;5.3;36.9;1.7;2.1;1.0;3.4;8.5;25.0;5.2
279;Arbeidsduur: voltijd;Ondergrens 95%-interval;2014;17.7;8.5;11.4;5.0;;;;;;;;;;;;10.8;6.6;8.9;3.2;;;;;;;;;9.3;30.5;4.6
280;Arbeidsduur: voltijd;Ondergrens 95%-interval;2015;18.1;9.0;12.2;5.6;;;;;;;;;;;;10.9;6.8;9.3;3.6;;;;;;;;;10.0;30.8;4.6
281;Arbeidsduur: voltijd;Ondergrens 95%-interval;2016;18.3;9.1;12.2;5.3;;;;;;;;;;;;10.5;7.1;9.7;3.9;;;;;;;;;9.7;30.2;4.7
282;Arbeidsduur: voltijd;Ondergrens 95%-interval;2017;18.5;9.5;13.0;5.7;;;;;;;;;;;;11.0;7.7;10.5;4.2;;;;;;;;;10.3;30.2;4.7
283;Arbeidsduur: voltijd;Ondergrens 95%-interval;2018;18.3;9.3;11.6;;17.8;3.1;7.0;2.7;5.8;6.4;3.0;2.4;2.6;0.6;3.0;11.0;7.9;10.4;4.5;;;;;;;;;10.3;29.3;4.7
284;Arbeidsduur: voltijd;Ondergrens 95%-interval;2019;18.3;9.6;11.3;;17.8;3.2;7.1;2.7;5.6;6.2;2.8;2.3;2.6;0.6;2.8;10.8;7.6;10.6;4.5;;;;;;;;;10.2;28.2;4.8
285;Arbeidsduur: voltijd;Ondergrens 95%-interval;2020;15.6;8.3;10.6;;14.4;2.6;5.5;2.2;4.6;4.7;2.2;1.8;2.1;0.4;2.4;10.0;6.9;8.9;6.5;;;;;;;;;8.6;25.9;5.3
286;Arbeidsduur: voltijd;Ondergrens 95%-interval;2021;16.3;8.2;10.7;;14.9;2.6;6.4;2.3;4.6;5.0;2.5;1.9;2.1;0.6;2.4;10.3;7.1;9.3;6.8;;;;;;;;;9.2;25.4;5.3
287;Arbeidsduur: voltijd;Ondergrens 95%-interval;2022;17.3;7.6;9.9;;14.8;2.5;5.8;2.0;4.6;4.9;2.7;1.7;2.1;0.5;2.4;;;;;7.4;43.1;5.0;36.3;1.6;1.9;0.9;3.2;8.2;24.5;5.2
288;Arbeidsduur: voltijd;Bovengrens 95%-interval;2014;19.0;9.4;12.5;5.8;;;;;;;;;;;;11.8;7.5;9.8;3.8;;;;;;;;;10.2;32.0;4.7
289;Arbeidsduur: voltijd;Bovengrens 95%-interval;2015;19.2;9.9;13.1;6.3;;;;;;;;;;;;11.8;7.6;10.2;4.2;;;;;;;;;10.9;32.1;4.7
290;Arbeidsduur: voltijd;Bovengrens 95%-interval;2016;19.4;9.9;13.1;6.0;;;;;;;;;;;;11.4;7.8;10.6;4.4;;;;;;;;;10.6;31.6;4.8
291;Arbeidsduur: voltijd;Bovengrens 95%-interval;2017;19.7;10.4;14.0;6.4;;;;;;;;;;;;12.0;8.5;11.5;4.8;;;;;;;;;11.2;31.5;4.8
292;Arbeidsduur: voltijd;Bovengrens 95%-interval;2018;19.3;10.1;12.5;;18.8;3.6;7.7;3.1;6.4;7.0;3.4;2.8;3.0;0.9;3.4;11.8;8.6;11.1;5.1;;;;;;;;;11.1;30.5;4.8
293;Arbeidsduur: voltijd;Bovengrens 95%-interval;2019;19.3;10.4;12.2;;18.8;3.7;7.8;3.2;6.3;6.9;3.3;2.7;3.0;0.8;3.3;11.6;8.4;11.4;5.1;;;;;;;;;11.0;29.4;4.9
294;Arbeidsduur: voltijd;Bovengrens 95%-interval;2020;16.6;9.1;11.5;;15.4;3.0;6.2;2.7;5.2;5.3;2.6;2.2;2.5;0.6;2.9;10.8;7.6;9.7;7.1;;;;;;;;;9.4;27.1;5.4
295;Arbeidsduur: voltijd;Bovengrens 95%-interval;2021;17.4;9.1;11.6;;16.0;3.1;7.1;2.8;5.3;5.7;3.0;2.3;2.5;0.8;2.9;11.2;7.9;10.2;7.6;;;;;;;;;10.0;26.7;5.4
296;Arbeidsduur: voltijd;Bovengrens 95%-interval;2022;18.3;8.3;10.6;;15.7;2.9;6.4;2.4;5.2;5.5;3.1;2.0;2.5;0.7;2.8;;;;;8.1;44.3;5.6;37.5;1.9;2.3;1.1;3.6;8.9;25.6;5.2
297;Arbeidsduur: minder dan 20 uur per week;Waarde;2014;26.1;4.0;5.8;1.9;;;;;;;;;;;;24.2;12.4;5.2;5.1;;;;;;;;;9.6;42.1;1.9
298;Arbeidsduur: minder dan 20 uur per week;Waarde;2015;24.7;4.4;5.5;2.3;;;;;;;;;;;;23.0;11.7;4.8;5.2;;;;;;;;;8.9;41.9;2.1
299;Arbeidsduur: minder dan 20 uur per week;Waarde;2016;25.3;4.6;6.0;2.2;;;;;;;;;;;;23.5;12.1;5.9;6.0;;;;;;;;;9.5;41.7;2.1
300;Arbeidsduur: minder dan 20 uur per week;Waarde;2017;25.9;4.9;6.5;2.3;;;;;;;;;;;;23.1;11.8;4.9;5.3;;;;;;;;;9.7;42.5;2.2
301;Arbeidsduur: minder dan 20 uur per week;Waarde;2018;23.7;5.6;6.5;;13.9;0.8;5.0;0.8;5.2;3.1;1.1;1.9;3.0;0.2;1.7;22.3;11.5;6.2;6.1;;;;;;;;;9.8;40.4;2.3
302;Arbeidsduur: minder dan 20 uur per week;Waarde;2019;23.3;5.9;6.4;;14.3;1.0;5.0;0.9;5.5;3.3;1.3;1.9;3.5;0.2;1.5;21.9;11.7;6.2;6.4;;;;;;;;;9.6;39.1;2.4
303;Arbeidsduur: minder dan 20 uur per week;Waarde;2020;21.5;4.8;6.0;;11.9;0.7;3.6;0.9;3.6;3.1;0.8;1.4;2.6;0.2;1.9;18.8;10.3;4.7;13.3;;;;;;;;;8.2;38.9;2.3
304;Arbeidsduur: minder dan 20 uur per week;Waarde;2021;21.0;5.0;6.0;;11.9;0.6;3.7;0.8;3.9;3.3;0.8;1.1;2.7;0.1;1.3;19.0;9.6;4.7;10.6;;;;;;;;;8.3;37.8;2.5
305;Arbeidsduur: minder dan 20 uur per week;Waarde;2022;25.5;4.7;5.2;;13.0;0.6;4.2;0.5;4.6;3.4;0.6;1.3;3.2;0.2;1.3;;;;;4.3;56.9;15.9;44.4;1.2;1.1;0.3;2.5;8.8;38.7;1.9
306;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2014;24.9;3.6;5.2;1.5;;;;;;;;;;;;23.2;11.6;4.6;4.6;;;;;;;;;8.9;40.9;1.8
307;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2015;23.8;4.0;5.0;2.0;;;;;;;;;;;;22.1;11.1;4.3;4.7;;;;;;;;;8.3;40.8;2.0
308;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2016;24.3;4.1;5.5;1.9;;;;;;;;;;;;22.5;11.3;5.2;5.3;;;;;;;;;8.8;40.6;2.0
309;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2017;24.9;4.4;6.0;2.0;;;;;;;;;;;;22.2;11.1;4.4;4.8;;;;;;;;;9.0;41.4;2.1
310;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2018;23.0;5.2;6.1;;13.3;0.6;4.6;0.7;4.8;2.8;0.9;1.7;2.7;0.1;1.4;21.6;10.9;5.8;5.7;;;;;;;;;9.2;39.5;2.2
311;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2019;22.5;5.4;5.9;;13.7;0.8;4.6;0.8;5.1;3.0;1.1;1.7;3.2;0.2;1.3;21.2;11.1;5.7;6.0;;;;;;;;;9.0;38.2;2.3
312;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2020;20.6;4.4;5.5;;11.2;0.5;3.2;0.7;3.3;2.8;0.6;1.2;2.3;0.1;1.6;18.0;9.7;4.3;12.6;;;;;;;;;7.7;37.9;2.3
313;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2021;20.1;4.6;5.5;;11.2;0.5;3.3;0.6;3.5;2.9;0.7;0.9;2.3;0.1;1.1;18.2;9.0;4.2;10.0;;;;;;;;;7.7;36.7;2.4
314;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2022;24.6;4.3;4.7;;12.3;0.4;3.8;0.4;4.2;3.0;0.5;1.1;2.8;0.1;1.0;;;;;3.8;55.8;15.1;43.3;1.0;0.9;0.2;2.1;8.2;37.6;1.9
315;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2014;27.2;4.5;6.4;2.2;;;;;;;;;;;;25.3;13.2;5.8;5.7;;;;;;;;;10.4;43.4;2.0
316;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2015;25.7;4.9;6.1;2.7;;;;;;;;;;;;24.0;12.5;5.3;5.7;;;;;;;;;9.6;43.0;2.1
317;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2016;26.3;5.1;6.6;2.5;;;;;;;;;;;;24.5;13.0;6.6;6.8;;;;;;;;;10.1;42.8;2.1
318;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2017;26.9;5.4;7.1;2.7;;;;;;;;;;;;24.0;12.5;5.4;5.8;;;;;;;;;10.4;43.6;2.2
319;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2018;24.5;6.1;7.0;;14.5;0.9;5.4;1.0;5.6;3.5;1.3;2.2;3.3;0.3;1.9;23.1;12.1;6.7;6.6;;;;;;;;;10.3;41.3;2.3
320;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2019;24.1;6.3;6.9;;15.0;1.2;5.5;1.1;5.9;3.7;1.6;2.2;3.8;0.4;1.7;22.7;12.3;6.7;6.9;;;;;;;;;10.1;40.0;2.4
321;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2020;22.4;5.3;6.5;;12.6;0.9;4.0;1.1;4.0;3.5;1.0;1.7;3.0;0.3;2.2;19.6;11.0;5.2;14.0;;;;;;;;;8.8;39.9;2.4
322;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2021;21.9;5.5;6.6;;12.7;0.8;4.2;1.0;4.4;3.7;1.1;1.4;3.1;0.2;1.6;19.9;10.3;5.2;11.4;;;;;;;;;8.9;38.9;2.5
323;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2022;26.5;5.2;5.8;;13.8;0.8;4.7;0.7;5.1;3.8;0.9;1.6;3.6;0.4;1.6;;;;;4.8;58.0;16.7;45.6;1.5;1.4;0.5;2.8;9.4;39.8;2.0
324;Arbeidsduur: 20 tot 35 uur per week;Waarde;2014;19.4;4.8;5.0;2.8;;;;;;;;;;;;18.3;8.4;4.9;7.8;;;;;;;;;10.7;33.1;4.0
325;Arbeidsduur: 20 tot 35 uur per week;Waarde;2015;19.9;4.8;5.2;3.0;;;;;;;;;;;;17.3;8.2;4.9;7.4;;;;;;;;;10.8;33.8;4.0
326;Arbeidsduur: 20 tot 35 uur per week;Waarde;2016;18.9;5.3;5.2;2.9;;;;;;;;;;;;17.4;8.8;5.4;7.8;;;;;;;;;10.4;32.6;4.1
327;Arbeidsduur: 20 tot 35 uur per week;Waarde;2017;20.2;5.3;5.0;3.0;;;;;;;;;;;;17.2;8.8;5.5;8.1;;;;;;;;;11.6;33.1;4.2
328;Arbeidsduur: 20 tot 35 uur per week;Waarde;2018;19.7;5.5;4.9;;12.5;0.7;3.9;1.1;4.1;2.4;1.6;3.1;1.9;0.2;2.3;16.8;8.4;5.6;8.8;;;;;;;;;11.5;32.9;4.1
329;Arbeidsduur: 20 tot 35 uur per week;Waarde;2019;19.4;5.9;5.3;;12.7;0.8;3.7;1.0;3.9;2.4;1.7;3.6;1.8;0.3;2.3;16.7;8.6;5.9;8.9;;;;;;;;;11.6;32.7;4.2
330;Arbeidsduur: 20 tot 35 uur per week;Waarde;2020;17.2;4.8;4.7;;10.2;0.6;3.0;0.8;2.9;2.0;1.3;2.5;1.3;0.2;2.3;14.2;7.3;4.9;12.4;;;;;;;;;10.1;28.6;4.5
331;Arbeidsduur: 20 tot 35 uur per week;Waarde;2021;18.5;4.7;5.2;;11.2;0.8;3.3;0.9;3.3;2.4;1.4;2.6;1.5;0.3;2.4;15.1;7.5;4.9;13.1;;;;;;;;;10.8;29.3;4.4
332;Arbeidsduur: 20 tot 35 uur per week;Waarde;2022;20.9;5.2;4.6;;11.3;0.8;3.7;0.9;3.3;2.3;1.3;2.8;1.6;0.2;2.1;;;;;5.2;62.4;24.4;46.3;1.4;1.7;0.9;2.4;10.9;29.5;4.3
333;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2014;18.6;4.4;4.6;2.4;;;;;;;;;;;;17.5;7.9;4.4;7.2;;;;;;;;;10.0;32.1;4.0
334;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2015;19.2;4.4;4.8;2.7;;;;;;;;;;;;16.7;7.7;4.5;6.9;;;;;;;;;10.3;32.9;4.0
335;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2016;18.2;4.9;4.8;2.7;;;;;;;;;;;;16.8;8.3;5.0;7.3;;;;;;;;;9.8;31.7;4.0
336;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2017;19.4;4.9;4.6;2.7;;;;;;;;;;;;16.5;8.3;5.1;7.6;;;;;;;;;11.0;32.3;4.1
337;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2018;19.1;5.2;4.6;;12.0;0.6;3.6;0.9;3.8;2.2;1.4;2.9;1.7;0.1;2.1;16.3;8.0;5.2;8.4;;;;;;;;;11.1;32.1;4.1
338;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2019;18.8;5.6;4.9;;12.1;0.7;3.5;0.8;3.6;2.2;1.5;3.3;1.6;0.2;2.1;16.2;8.2;5.5;8.5;;;;;;;;;11.1;31.9;4.1
339;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2020;16.6;4.4;4.4;;9.7;0.5;2.7;0.6;2.7;1.7;1.1;2.2;1.1;0.2;2.1;13.6;6.9;4.6;11.9;;;;;;;;;9.6;27.9;4.4
340;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2021;17.8;4.4;4.8;;10.6;0.7;3.0;0.7;3.0;2.2;1.2;2.3;1.3;0.2;2.1;14.5;7.1;4.6;12.6;;;;;;;;;10.3;28.6;4.3
341;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2022;20.3;4.9;4.3;;10.8;0.7;3.4;0.8;3.0;2.1;1.1;2.6;1.4;0.2;1.9;;;;;4.9;61.7;23.8;45.5;1.2;1.5;0.8;2.1;10.4;28.8;4.3
342;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2014;20.3;5.3;5.5;3.1;;;;;;;;;;;;19.1;9.1;5.4;8.4;;;;;;;;;11.4;34.1;4.1
343;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2015;20.7;5.2;5.6;3.3;;;;;;;;;;;;18.0;8.7;5.3;7.9;;;;;;;;;11.4;34.7;4.1
344;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2016;19.6;5.7;5.6;3.3;;;;;;;;;;;;18.1;9.4;5.8;8.3;;;;;;;;;10.9;33.4;4.1
345;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2017;20.9;5.7;5.4;3.3;;;;;;;;;;;;17.9;9.4;5.9;8.6;;;;;;;;;12.2;34.0;4.2
346;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2018;20.3;5.8;5.3;;13.0;0.8;4.2;1.2;4.4;2.6;1.8;3.4;2.1;0.3;2.5;17.4;8.8;6.0;9.3;;;;;;;;;12.0;33.6;4.2
347;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2019;20.0;6.3;5.6;;13.2;1.0;4.1;1.2;4.2;2.7;1.9;3.9;2.0;0.4;2.6;17.3;9.1;6.3;9.4;;;;;;;;;12.1;33.4;4.2
348;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2020;17.8;5.1;5.1;;10.7;0.7;3.3;0.9;3.2;2.2;1.5;2.7;1.5;0.3;2.5;14.7;7.7;5.3;13.0;;;;;;;;;10.6;29.4;4.5
349;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2021;19.1;5.1;5.5;;11.7;1.0;3.6;1.1;3.7;2.7;1.7;2.9;1.7;0.4;2.7;15.7;8.0;5.3;13.7;;;;;;;;;11.4;30.1;4.4
350;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2022;21.5;5.5;4.9;;11.8;0.9;4.0;1.0;3.6;2.5;1.4;3.1;1.8;0.3;2.3;;;;;5.6;63.0;24.9;47.0;1.6;1.9;1.1;2.6;11.4;30.2;4.3
351;Arbeidsbelemmering: niet belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Arbeidsbelemmering: niet belemmerd;Waarde;2015;18.7;6.2;8.2;3.9;;;;;;;;;;;;14.8;7.7;6.3;4.7;;;;;;;;;8.7;31.8;4.0
353;Arbeidsbelemmering: niet belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Arbeidsbelemmering: niet belemmerd;Waarde;2017;19.3;6.6;8.8;3.9;;;;;;;;;;;;15.0;8.4;7.2;5.3;;;;;;;;;9.0;31.6;4.1
355;Arbeidsbelemmering: niet belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Arbeidsbelemmering: niet belemmerd;Waarde;2019;18.0;6.8;7.8;;14.1;1.8;4.9;1.5;4.6;4.1;1.9;2.3;2.4;0.4;2.2;14.4;8.1;7.2;5.8;;;;;;;;;8.6;29.7;4.1
357;Arbeidsbelemmering: niet belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Arbeidsbelemmering: niet belemmerd;Waarde;2021;16.1;5.8;7.5;;11.8;1.5;4.3;1.4;3.8;3.6;1.6;1.7;1.9;0.4;2.0;13.0;7.2;6.4;9.0;;;;;;;;;7.9;26.7;4.5
359;Arbeidsbelemmering: niet belemmerd;Waarde;2022;18.0;5.7;6.8;;11.9;1.4;4.0;1.3;4.0;3.5;1.8;1.7;2.1;0.4;1.8;;;;;5.5;49.3;12.4;39.1;1.4;1.6;0.8;2.7;7.5;26.4;4.4
360;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2015;18.3;6.0;7.9;3.7;;;;;;;;;;;;14.4;7.4;6.1;4.5;;;;;;;;;8.3;31.3;3.9
362;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2017;18.9;6.3;8.5;3.7;;;;;;;;;;;;14.6;8.1;6.9;5.1;;;;;;;;;8.7;31.0;4.0
364;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2019;17.7;6.5;7.5;;13.7;1.7;4.7;1.4;4.4;3.9;1.7;2.2;2.3;0.4;2.0;14.0;7.8;7.0;5.5;;;;;;;;;8.3;29.2;4.1
366;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2021;15.7;5.5;7.2;;11.4;1.4;4.0;1.3;3.5;3.4;1.5;1.5;1.8;0.3;1.8;12.6;6.9;6.2;8.7;;;;;;;;;7.6;26.2;4.5
368;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2022;17.5;5.4;6.5;;11.5;1.3;3.8;1.2;3.7;3.3;1.6;1.5;1.9;0.3;1.6;;;;;5.2;48.6;12.0;38.4;1.2;1.4;0.7;2.4;7.1;25.8;4.4
369;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2015;19.2;6.5;8.6;4.1;;;;;;;;;;;;15.2;8.0;6.6;4.9;;;;;;;;;9.0;32.3;4.0
371;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2017;19.8;6.9;9.1;4.1;;;;;;;;;;;;15.4;8.8;7.5;5.6;;;;;;;;;9.3;32.1;4.1
373;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2019;18.4;7.0;8.0;;14.4;2.0;5.2;1.6;4.8;4.3;2.0;2.5;2.6;0.5;2.3;14.7;8.4;7.5;6.0;;;;;;;;;8.9;30.1;4.2
375;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2021;16.5;6.0;7.8;;12.2;1.7;4.5;1.6;4.0;3.8;1.8;1.8;2.1;0.5;2.1;13.4;7.5;6.7;9.3;;;;;;;;;8.2;27.1;4.5
377;Arbeidsbelemmering: niet belemmerd;Bovengrens 95%-interval;2022;18.6;6.1;7.2;;12.4;1.6;4.3;1.5;4.2;3.8;2.0;1.8;2.3;0.4;2.0;;;;;5.8;50.0;12.8;39.8;1.5;1.8;1.0;2.9;7.9;27.0;4.5
378;Arbeidsbelemmering: licht belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Arbeidsbelemmering: licht belemmerd;Waarde;2015;26.7;9.6;11.3;5.6;;;;;;;;;;;;19.6;11.6;10.4;7.3;;;;;;;;;16.2;45.3;3.7
380;Arbeidsbelemmering: licht belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Arbeidsbelemmering: licht belemmerd;Waarde;2017;26.4;10.3;11.6;5.6;;;;;;;;;;;;18.4;11.8;10.9;7.5;;;;;;;;;16.9;44.4;3.9
382;Arbeidsbelemmering: licht belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Arbeidsbelemmering: licht belemmerd;Waarde;2019;26.2;11.0;11.1;;20.1;2.5;8.1;2.7;7.3;6.0;3.3;3.5;3.2;0.5;3.5;18.7;12.1;11.6;8.4;;;;;;;;;16.5;41.3;3.9
384;Arbeidsbelemmering: licht belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Arbeidsbelemmering: licht belemmerd;Waarde;2021;25.7;9.8;10.3;;18.3;2.5;7.4;2.4;5.8;5.0;2.8;3.3;2.7;0.5;3.3;17.5;10.7;10.0;12.4;;;;;;;;;16.2;40.4;4.1
