ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
3602;Ede;10;Sociaal economische categorie: pensioen;9.5;22.3;17.9;9.5;22.3;17.9;0.9;0.5;0.8
3603;Ede;10;Soc. econ. categorie:overige uitkeringen;3.6;19.1;13.3;3.3;18.6;13.0;1.5;0.8;1.0
3604;Ede;10;Eenpersoonshuishoudens;10.5;16.3;16.3;10.3;16.5;16.5;1.8;1.0;1.2
3605;Ede;10;Meerpersoonshuishoudens zonder kinderen;15.4;32.2;21.6;15.3;32.2;21.6;0.6;0.2;0.6
3606;Ede;10;Meerpersoonshuishoudens met kinderen;12.4;32.1;16.6;12.2;32.3;16.7;1.3;0.5;0.9
3607;Ede;10;Leeftijd hoofdkostwinner: tot 45 jaar;17.1;27.1;17.2;16.7;27.5;17.4;1.8;0.6;1.2
3608;Ede;10;Leeftijd hoofdkostwinner: 45-65 jaar;12.5;32.4;20.5;12.4;32.4;20.5;1.1;0.5;0.8
3609;Ede;10;Leeftijd hoofdkostwinner: 65 jr en ouder;8.8;22.7;18.3;8.7;22.7;18.2;0.9;0.5;0.7
3610;Ede;11;Totaal Kenmerken;33.5;28.2;18.8;33.1;28.3;18.9;2.9;1.3;2.0
3611;Ede;11;Sociaal-economische categorie: actief;22.1;31.5;19.8;22.0;31.6;19.8;1.1;0.3;0.7
3612;Ede;11;Sociaal economische categorie: pensioen;8.7;22.3;17.9;8.7;22.3;17.9;0.8;0.5;0.7
3613;Ede;11;Soc. econ. categorie:overige uitkeringen;2.7;20.1;14.2;2.4;19.3;13.7;1.0;0.5;0.6
3614;Ede;11;Eenpersoonshuishoudens;9.1;16.7;16.7;8.9;16.8;16.8;1.5;0.9;1.0
3615;Ede;11;Meerpersoonshuishoudens zonder kinderen;13.8;32.3;21.7;13.7;32.3;21.7;0.5;0.2;0.5
3616;Ede;11;Meerpersoonshuishoudens met kinderen;10.6;32.8;16.9;10.4;32.9;17.0;0.9;0.3;0.5
3617;Ede;11;Leeftijd hoofdkostwinner: tot 45 jaar;14.5;27.7;17.6;14.3;27.9;17.7;1.3;0.4;0.8
3618;Ede;11;Leeftijd hoofdkostwinner: 45-65 jaar;10.9;33.0;20.9;10.8;33.0;20.9;0.8;0.4;0.6
3619;Ede;11;Leeftijd hoofdkostwinner: 65 jr en ouder;8.0;22.7;18.3;8.0;22.7;18.3;0.8;0.5;0.6
3620;Ede;12;Totaal Kenmerken;4.9;24.9;16.4;4.7;25.7;17.0;0.9;0.3;0.7
3621;Ede;12;Sociaal-economische categorie: actief;3.1;28.2;17.9;3.0;29.3;18.5;0.2;0.0;0.1
3622;Ede;12;Sociaal economische categorie: pensioen;0.8;22.4;17.8;0.8;22.4;17.8;0.1;;0.1
3623;Ede;12;Soc. econ. categorie:overige uitkeringen;1.0;16.2;10.7;0.9;16.7;11.1;0.6;0.3;0.4
3624;Ede;12;Eenpersoonshuishoudens;1.5;14.0;14.0;1.3;14.9;14.9;0.3;0.1;0.2
3625;Ede;12;Meerpersoonshuishoudens zonder kinderen;1.6;31.1;20.9;1.6;31.5;21.1;0.1;;0.1
3626;Ede;12;Meerpersoonshuishoudens met kinderen;1.8;28.1;14.6;1.8;28.7;14.9;0.5;0.2;0.3
3627;Ede;12;Leeftijd hoofdkostwinner: tot 45 jaar;2.6;23.6;15.0;2.4;25.1;15.9;0.5;0.2;0.4
3628;Ede;12;Leeftijd hoofdkostwinner: 45-65 jaar;1.6;28.0;18.0;1.6;28.1;18.0;0.3;0.1;0.2
3629;Ede;12;Leeftijd hoofdkostwinner: 65 jr en ouder;0.7;22.4;18.2;0.7;22.5;18.2;0.1;;0.1
3630;Ede;13;Totaal Kenmerken;;;;;;;;;
3631;Ede;13;Sociaal-economische categorie: actief;;;;;;;;;
3632;Ede;13;Sociaal economische categorie: pensioen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3633;Ede;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3634;Ede;13;Eenpersoonshuishoudens;;;;;;;;;
3635;Ede;13;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
3636;Ede;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
3637;Ede;13;Leeftijd hoofdkostwinner: tot 45 jaar;;;;;;;;;
3638;Ede;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3639;Ede;13;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3640;Ede;14;Totaal Kenmerken;3.1;26.8;18.3;3.0;27.4;18.7;0.3;0.1;0.2
3641;Ede;14;Sociaal-economische categorie: actief;1.9;30.2;19.4;1.9;31.2;20.0;0.1;;0.1
3642;Ede;14;Sociaal economische categorie: pensioen;0.8;22.5;18.1;0.8;22.5;18.1;0.1;;0.1
3643;Ede;14;Soc. econ. categorie:overige uitkeringen;0.4;17.8;12.6;0.3;18.2;12.8;0.2;0.1;0.1
3644;Ede;14;Eenpersoonshuishoudens;1.0;15.0;15.0;0.9;15.7;15.7;0.2;0.1;0.1
3645;Ede;14;Meerpersoonshuishoudens zonder kinderen;1.2;32.4;22.0;1.2;32.6;22.2;0.0;;0.0
3646;Ede;14;Meerpersoonshuishoudens met kinderen;0.9;31.6;16.6;0.9;32.1;16.9;0.1;0.0;0.1
3647;Ede;14;Leeftijd hoofdkostwinner: tot 45 jaar;1.3;25.9;17.0;1.2;27.4;17.9;0.1;0.1;0.1
3648;Ede;14;Leeftijd hoofdkostwinner: 45-65 jaar;1.1;30.0;19.5;1.1;30.2;19.5;0.1;;0.1
3649;Ede;14;Leeftijd hoofdkostwinner: 65 jr en ouder;0.7;22.8;18.6;0.7;22.8;18.6;;;
3650;Ede;15;Totaal Kenmerken;1.8;21.6;13.4;1.7;22.6;14.0;0.6;0.2;0.4
3651;Ede;15;Sociaal-economische categorie: actief;1.1;25.0;15.3;1.1;26.1;15.9;0.1;0.0;0.1
3652;Ede;15;Sociaal economische categorie: pensioen;0.1;21.4;15.3;0.1;21.4;15.3;;;
3653;Ede;15;Soc. econ. categorie:overige uitkeringen;0.6;15.2;9.5;0.5;15.8;10.0;0.4;0.2;0.3
3654;Ede;15;Eenpersoonshuishoudens;0.5;12.2;12.2;0.5;13.3;13.3;0.2;;0.1
3655;Ede;15;Meerpersoonshuishoudens zonder kinderen;0.4;26.9;17.1;0.4;27.7;17.7;0.1;;0.1
3656;Ede;15;Meerpersoonshuishoudens met kinderen;0.9;24.6;12.5;0.9;25.2;12.9;0.3;0.2;0.2
3657;Ede;15;Leeftijd hoofdkostwinner: tot 45 jaar;1.3;21.4;13.0;1.2;22.8;13.8;0.4;0.1;0.3
3658;Ede;15;Leeftijd hoofdkostwinner: 45-65 jaar;0.4;22.7;14.3;0.4;22.7;14.3;0.2;0.1;0.1
3659;Ede;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;18.5;14.3;0.1;19.1;14.9;;;
3660;Ede;16;Totaal Kenmerken;1.4;24.2;17.2;1.3;24.7;17.6;0.2;0.1;0.1
3661;Ede;16;Sociaal-economische categorie: actief;0.7;28.0;18.6;0.6;29.0;19.3;0.0;;
3662;Ede;16;Sociaal economische categorie: pensioen;0.5;21.5;17.4;0.5;21.5;17.4;;;
3663;Ede;16;Soc. econ. categorie:overige uitkeringen;0.2;18.0;12.1;0.2;18.3;12.2;0.1;0.0;0.1
3664;Ede;16;Eenpersoonshuishoudens;0.5;14.9;14.9;0.5;15.4;15.4;0.1;;0.1
3665;Ede;16;Meerpersoonshuishoudens zonder kinderen;0.5;30.7;20.7;0.5;31.0;21.0;;;
3666;Ede;16;Meerpersoonshuishoudens met kinderen;0.3;28.5;14.9;0.3;28.7;15.0;0.1;;0.0
3667;Ede;16;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;23.0;15.4;0.3;24.9;16.6;0.1;;0.1
3668;Ede;16;Leeftijd hoofdkostwinner: 45-65 jaar;0.6;28.0;18.5;0.6;28.2;18.6;0.1;;0.1
3669;Ede;16;Leeftijd hoofdkostwinner: 65 jr en ouder;0.4;20.2;17.0;0.4;20.2;17.0;;;
3670;Ede;17;Totaal Kenmerken;1.7;28.8;19.1;1.7;29.6;19.5;0.1;;0.1
3671;Ede;17;Sociaal-economische categorie: actief;1.3;31.3;19.8;1.2;32.3;20.4;;;
3672;Ede;17;Sociaal economische categorie: pensioen;0.3;24.2;19.2;0.3;24.2;19.2;;;
3673;Ede;17;Soc. econ. categorie:overige uitkeringen;0.2;17.5;13.2;0.2;18.0;13.5;0.1;;0.1
3674;Ede;17;Eenpersoonshuishoudens;0.4;15.0;15.0;0.4;16.0;16.0;0.1;;
3675;Ede;17;Meerpersoonshuishoudens zonder kinderen;0.7;33.9;23.1;0.7;33.9;23.1;;;
3676;Ede;17;Meerpersoonshuishoudens met kinderen;0.6;33.2;17.5;0.6;33.9;17.8;0.0;;0.0
3677;Ede;17;Leeftijd hoofdkostwinner: tot 45 jaar;0.9;27.0;17.6;0.9;28.3;18.4;0.1;;0.1
3678;Ede;17;Leeftijd hoofdkostwinner: 45-65 jaar;0.6;32.1;20.4;0.6;32.1;20.5;;;
3679;Ede;17;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;27.9;21.6;0.2;27.9;21.6;;;
3680;Ede;18;Totaal Kenmerken;1.7;21.5;13.2;1.6;22.4;13.7;0.6;0.2;0.4
3681;Ede;18;Sociaal-economische categorie: actief;1.0;25.2;15.2;1.0;26.3;15.8;0.1;;0.1
3682;Ede;18;Sociaal economische categorie: pensioen;0.1;18.4;13.1;0.1;18.4;13.1;;;
3683;Ede;18;Soc. econ. categorie:overige uitkeringen;0.6;15.4;9.6;0.5;15.9;10.0;0.4;0.2;0.3
3684;Ede;18;Eenpersoonshuishoudens;0.5;12.1;12.1;0.4;12.9;12.9;0.2;;0.1
3685;Ede;18;Meerpersoonshuishoudens zonder kinderen;0.3;26.2;16.6;0.3;26.7;16.9;0.1;;0.1
3686;Ede;18;Meerpersoonshuishoudens met kinderen;0.9;24.6;12.5;0.9;25.2;12.9;0.3;0.2;0.2
3687;Ede;18;Leeftijd hoofdkostwinner: tot 45 jaar;1.2;21.5;12.9;1.1;22.7;13.6;0.4;0.1;0.3
3688;Ede;18;Leeftijd hoofdkostwinner: 45-65 jaar;0.4;22.7;14.2;0.4;22.7;14.2;0.2;0.1;0.1
3689;Ede;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;14.0;11.2;0.1;14.6;11.7;;;
3690;Ede;19;Totaal Kenmerken;0.2;22.6;15.6;0.1;25.2;17.3;;;
3691;Ede;19;Sociaal-economische categorie: actief;0.1;22.9;15.7;0.1;24.4;16.7;;;
3692;Ede;19;Sociaal economische categorie: pensioen;;;;;;;;;
3693;Ede;19;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3694;Ede;19;Eenpersoonshuishoudens;;;;;;;;;
3695;Ede;19;Meerpersoonshuishoudens zonder kinderen;0.0;31.8;20.9;0.0;35.5;23.2;;;
3696;Ede;19;Meerpersoonshuishoudens met kinderen;0.0;25.0;12.9;0.0;25.0;12.9;;;
3697;Ede;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.1;20.7;14.0;0.1;23.4;15.7;;;
3698;Ede;19;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3699;Ede;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3700;Ede;20;Totaal Kenmerken;0.5;24.5;14.1;0.5;25.2;14.4;0.1;0.0;0.1
3701;Ede;20;Sociaal-economische categorie: actief;0.4;28.0;15.6;0.3;28.6;16.0;;;
3702;Ede;20;Sociaal economische categorie: pensioen;;;;;;;;;
3703;Ede;20;Soc. econ. categorie:overige uitkeringen;0.1;17.5;10.4;0.1;18.2;10.7;0.1;;0.1
3704;Ede;20;Eenpersoonshuishoudens;0.1;10.8;10.8;;;;;;
3705;Ede;20;Meerpersoonshuishoudens zonder kinderen;0.1;28.4;17.1;0.1;29.0;17.4;;;
3706;Ede;20;Meerpersoonshuishoudens met kinderen;0.3;26.1;13.8;0.3;26.2;13.8;0.1;0.0;0.1
3707;Ede;20;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;25.0;14.0;0.4;25.9;14.4;0.1;;0.1
3708;Ede;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;22.7;14.4;0.1;22.7;14.4;;;
3709;Ede;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3710;Ede;21;Totaal Kenmerken;0.5;21.8;12.4;0.5;22.6;12.8;0.2;0.1;0.1
3711;Ede;21;Sociaal-economische categorie: actief;0.3;26.9;15.1;0.3;27.5;15.5;0.0;;
3712;Ede;21;Sociaal economische categorie: pensioen;;;;;;;;;
3713;Ede;21;Soc. econ. categorie:overige uitkeringen;0.2;15.1;8.6;0.2;15.7;8.9;0.2;0.1;0.1
3714;Ede;21;Eenpersoonshuishoudens;0.1;12.8;12.8;0.1;14.2;14.2;;;
3715;Ede;21;Meerpersoonshuishoudens zonder kinderen;0.1;23.6;14.8;0.1;23.6;14.8;;;
3716;Ede;21;Meerpersoonshuishoudens met kinderen;0.3;24.6;11.4;0.3;25.1;11.6;0.1;0.1;0.1
3717;Ede;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;21.5;12.2;0.3;22.5;12.7;0.1;0.1;0.1
3718;Ede;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;24.0;13.3;0.1;24.0;13.3;0.1;0.0;0.0
3719;Ede;21;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3720;Ede;22;Totaal Kenmerken;0.2;24.1;16.0;0.2;24.2;16.2;0.1;;
3721;Ede;22;Sociaal-economische categorie: actief;0.1;27.3;17.7;0.1;27.3;17.7;;;
3722;Ede;22;Sociaal economische categorie: pensioen;;;;;;;;;
3723;Ede;22;Soc. econ. categorie:overige uitkeringen;0.1;15.9;11.2;0.0;16.1;11.4;;;
3724;Ede;22;Eenpersoonshuishoudens;0.1;12.8;12.8;0.1;12.8;12.8;;;
3725;Ede;22;Meerpersoonshuishoudens zonder kinderen;0.1;33.6;21.3;0.1;33.6;21.3;;;
3726;Ede;22;Meerpersoonshuishoudens met kinderen;0.1;27.3;14.7;0.1;27.9;15.0;;;
3727;Ede;22;Leeftijd hoofdkostwinner: tot 45 jaar;0.1;23.8;15.2;0.1;24.1;15.4;;;
3728;Ede;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;24.3;16.5;0.1;24.3;16.5;;;
3729;Ede;22;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3730;Ede;23;Totaal Kenmerken;0.1;23.7;17.0;0.0;25.9;18.7;;;
3731;Ede;23;Sociaal-economische categorie: actief;0.0;22.1;17.0;0.0;22.1;17.0;;;
3732;Ede;23;Sociaal economische categorie: pensioen;;;;;;;;;
3733;Ede;23;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3734;Ede;23;Eenpersoonshuishoudens;;;;;;;;;
3735;Ede;23;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
3736;Ede;23;Meerpersoonshuishoudens met kinderen;;;;;;;;;
3737;Ede;23;Leeftijd hoofdkostwinner: tot 45 jaar;;;;;;;;;
3738;Ede;23;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3739;Ede;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3740;Ede;24;Totaal Kenmerken;0.5;17.4;12.4;0.5;18.9;13.4;0.2;0.1;0.2
3741;Ede;24;Sociaal-economische categorie: actief;0.3;19.5;13.8;0.3;21.8;15.3;0.1;;0.0
3742;Ede;24;Sociaal economische categorie: pensioen;;;;;;;;;
3743;Ede;24;Soc. econ. categorie:overige uitkeringen;0.2;13.2;9.3;0.2;13.7;9.8;0.1;0.1;0.1
3744;Ede;24;Eenpersoonshuishoudens;0.2;11.9;11.9;0.2;13.2;13.2;0.1;;0.1
3745;Ede;24;Meerpersoonshuishoudens zonder kinderen;0.1;22.8;15.6;0.1;25.2;17.2;;;0.0
3746;Ede;24;Meerpersoonshuishoudens met kinderen;0.2;21.4;11.4;0.2;22.4;11.9;0.1;0.0;0.1
3747;Ede;24;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;16.7;12.1;0.3;18.8;13.5;0.1;;0.1
3748;Ede;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;19.9;13.2;0.1;19.9;13.2;0.1;;0.0
3749;Ede;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;16.3;12.9;;;;;;
3750;Nijmegen;10;Totaal Kenmerken;68.7;22.9;16.9;66.7;23.3;17.2;11.8;5.5;8.8
3751;Nijmegen;10;Sociaal-economische categorie: actief;42.4;26.4;18.6;41.5;26.8;19.0;3.4;0.7;2.3
3752;Nijmegen;10;Sociaal economische categorie: pensioen;15.1;19.1;16.0;15.1;19.1;16.1;2.4;1.5;2.0
3753;Nijmegen;10;Soc. econ. categorie:overige uitkeringen;11.2;14.8;11.4;10.1;15.2;11.6;6.0;3.3;4.5
3754;Nijmegen;10;Eenpersoonshuishoudens;30.4;14.8;14.8;29.0;15.3;15.3;7.2;3.2;5.3
3755;Nijmegen;10;Meerpersoonshuishoudens zonder kinderen;22.9;29.6;20.3;22.7;29.7;20.5;1.5;0.6;1.3
3756;Nijmegen;10;Meerpersoonshuishoudens met kinderen;15.3;28.9;15.9;15.0;29.2;16.0;3.2;1.6;2.2
3757;Nijmegen;10;Leeftijd hoofdkostwinner: tot 45 jaar;33.7;22.3;16.2;32.1;23.1;16.8;6.0;2.0;4.3
3758;Nijmegen;10;Leeftijd hoofdkostwinner: 45-65 jaar;21.3;26.0;18.3;20.9;26.2;18.4;3.6;2.1;2.6
3759;Nijmegen;10;Leeftijd hoofdkostwinner: 65 jr en ouder;13.7;19.4;16.3;13.7;19.4;16.3;2.2;1.4;1.9
3760;Nijmegen;11;Totaal Kenmerken;54.4;23.4;17.4;53.3;23.7;17.6;8.0;3.7;5.9
3761;Nijmegen;11;Sociaal-economische categorie: actief;34.0;26.9;19.1;33.6;27.2;19.3;2.4;0.4;1.6
3762;Nijmegen;11;Sociaal economische categorie: pensioen;13.0;19.0;16.1;12.9;19.1;16.1;2.0;1.2;1.6
3763;Nijmegen;11;Soc. econ. categorie:overige uitkeringen;7.4;15.2;12.0;6.8;15.5;12.2;3.6;2.0;2.7
3764;Nijmegen;11;Eenpersoonshuishoudens;24.6;15.2;15.2;23.8;15.5;15.5;5.4;2.5;3.9
3765;Nijmegen;11;Meerpersoonshuishoudens zonder kinderen;18.9;30.0;20.7;18.7;30.1;20.8;1.0;0.5;0.9
3766;Nijmegen;11;Meerpersoonshuishoudens met kinderen;10.9;30.7;16.9;10.8;30.9;17.0;1.6;0.7;1.0
3767;Nijmegen;11;Leeftijd hoofdkostwinner: tot 45 jaar;25.7;23.2;17.1;24.9;23.7;17.4;3.7;1.1;2.6
3768;Nijmegen;11;Leeftijd hoofdkostwinner: 45-65 jaar;16.9;26.5;18.7;16.7;26.8;18.9;2.5;1.4;1.8
3769;Nijmegen;11;Leeftijd hoofdkostwinner: 65 jr en ouder;11.8;19.4;16.3;11.8;19.4;16.3;1.8;1.2;1.5
3770;Nijmegen;12;Totaal Kenmerken;14.2;20.8;14.8;13.3;21.7;15.4;3.8;1.8;2.9
3771;Nijmegen;12;Sociaal-economische categorie: actief;8.3;24.3;16.7;7.8;25.4;17.4;1.0;0.2;0.7
3772;Nijmegen;12;Sociaal economische categorie: pensioen;2.2;19.2;15.8;2.1;19.2;15.8;0.4;0.3;0.4
3773;Nijmegen;12;Soc. econ. categorie:overige uitkeringen;3.8;14.0;10.2;3.3;14.4;10.4;2.3;1.3;1.8
3774;Nijmegen;12;Eenpersoonshuishoudens;5.8;13.3;13.3;5.1;14.2;14.2;1.7;0.7;1.4
3775;Nijmegen;12;Meerpersoonshuishoudens zonder kinderen;4.0;27.6;18.7;3.9;28.0;19.0;0.5;0.2;0.4
3776;Nijmegen;12;Meerpersoonshuishoudens met kinderen;4.4;24.5;13.3;4.2;25.0;13.6;1.6;0.8;1.1
3777;Nijmegen;12;Leeftijd hoofdkostwinner: tot 45 jaar;7.9;19.5;13.6;7.2;20.9;14.5;2.2;0.8;1.7
3778;Nijmegen;12;Leeftijd hoofdkostwinner: 45-65 jaar;4.3;23.7;16.5;4.2;24.0;16.5;1.2;0.7;0.8
3779;Nijmegen;12;Leeftijd hoofdkostwinner: 65 jr en ouder;1.9;19.6;16.2;1.9;19.8;16.3;0.4;0.2;0.4
3780;Nijmegen;13;Totaal Kenmerken;0.1;16.9;13.9;0.1;19.7;16.2;;;
3781;Nijmegen;13;Sociaal-economische categorie: actief;0.1;16.5;14.2;0.1;19.5;16.8;;;
3782;Nijmegen;13;Sociaal economische categorie: pensioen;;;;;;;;;
3783;Nijmegen;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
3784;Nijmegen;13;Eenpersoonshuishoudens;;;;;;;;;
3785;Nijmegen;13;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
3786;Nijmegen;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
3787;Nijmegen;13;Leeftijd hoofdkostwinner: tot 45 jaar;0.1;16.5;13.8;0.1;19.5;16.2;;;
3788;Nijmegen;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
3789;Nijmegen;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
3790;Nijmegen;14;Totaal Kenmerken;8.5;22.5;16.6;8.1;23.3;17.1;1.6;0.8;1.3
3791;Nijmegen;14;Sociaal-economische categorie: actief;4.9;26.2;18.4;4.7;27.3;19.1;0.4;0.1;0.3
3792;Nijmegen;14;Sociaal economische categorie: pensioen;1.9;19.4;16.2;1.9;19.5;16.2;0.3;0.2;0.3
3793;Nijmegen;14;Soc. econ. categorie:overige uitkeringen;1.7;15.2;11.8;1.4;15.3;11.7;0.9;0.6;0.7
3794;Nijmegen;14;Eenpersoonshuishoudens;3.7;14.4;14.4;3.3;15.2;15.2;1.0;0.5;0.8
3795;Nijmegen;14;Meerpersoonshuishoudens zonder kinderen;3.0;29.0;19.8;2.9;29.2;20.0;0.2;0.1;0.2
3796;Nijmegen;14;Meerpersoonshuishoudens met kinderen;1.9;28.3;15.8;1.8;28.7;16.0;0.4;0.2;0.3
3797;Nijmegen;14;Leeftijd hoofdkostwinner: tot 45 jaar;3.7;21.2;15.3;3.4;22.7;16.4;0.7;0.3;0.6
3798;Nijmegen;14;Leeftijd hoofdkostwinner: 45-65 jaar;3.1;25.5;18.1;3.0;25.8;18.1;0.6;0.4;0.4
3799;Nijmegen;14;Leeftijd hoofdkostwinner: 65 jr en ouder;1.7;19.9;16.6;1.7;20.1;16.8;0.3;0.2;0.3
3800;Nijmegen;15;Totaal Kenmerken;5.7;18.2;12.2;5.2;19.2;12.8;2.2;0.9;1.6
3801;Nijmegen;15;Sociaal-economische categorie: actief;3.3;21.5;14.2;3.1;22.6;14.9;0.6;0.2;0.4
3802;Nijmegen;15;Sociaal economische categorie: pensioen;0.2;17.3;12.2;0.2;17.3;12.2;0.1;0.1;0.1
3803;Nijmegen;15;Soc. econ. categorie:overige uitkeringen;2.1;13.0;9.0;1.9;13.8;9.4;1.4;0.7;1.1
3804;Nijmegen;15;Eenpersoonshuishoudens;2.1;11.2;11.2;1.8;12.2;12.2;0.8;0.2;0.6
3805;Nijmegen;15;Meerpersoonshuishoudens zonder kinderen;1.1;23.9;15.7;1.0;24.7;16.3;0.3;0.1;0.2
3806;Nijmegen;15;Meerpersoonshuishoudens met kinderen;2.5;21.6;11.5;2.4;22.2;11.8;1.1;0.6;0.8
3807;Nijmegen;15;Leeftijd hoofdkostwinner: tot 45 jaar;4.2;17.9;12.1;3.8;19.3;12.9;1.5;0.5;1.1
3808;Nijmegen;15;Leeftijd hoofdkostwinner: 45-65 jaar;1.2;19.2;12.5;1.2;19.5;12.6;0.6;0.3;0.4
3809;Nijmegen;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;16.9;12.2;0.2;16.9;12.2;0.1;0.1;0.1
3810;Nijmegen;16;Totaal Kenmerken;3.1;21.3;15.8;2.8;22.6;16.6;0.6;0.3;0.5
3811;Nijmegen;16;Sociaal-economische categorie: actief;1.7;24.5;17.3;1.5;26.9;18.9;0.2;;0.1
3812;Nijmegen;16;Sociaal economische categorie: pensioen;0.7;19.0;15.7;0.7;19.0;15.7;0.1;0.1;0.1
3813;Nijmegen;16;Soc. econ. categorie:overige uitkeringen;0.7;15.9;12.5;0.6;15.4;11.7;0.4;0.2;0.3
3814;Nijmegen;16;Eenpersoonshuishoudens;1.4;13.9;13.9;1.2;14.9;14.9;0.4;0.2;0.3
3815;Nijmegen;16;Meerpersoonshuishoudens zonder kinderen;1.0;28.0;19.3;1.0;28.5;19.6;0.1;0.0;0.1
3816;Nijmegen;16;Meerpersoonshuishoudens met kinderen;0.7;26.8;14.8;0.6;27.5;15.1;0.1;0.1;0.1
3817;Nijmegen;16;Leeftijd hoofdkostwinner: tot 45 jaar;1.3;19.1;13.6;1.1;22.0;15.6;0.3;0.1;0.2
3818;Nijmegen;16;Leeftijd hoofdkostwinner: 45-65 jaar;1.1;25.1;18.3;1.1;24.9;17.9;0.2;0.1;0.2
3819;Nijmegen;16;Leeftijd hoofdkostwinner: 65 jr en ouder;0.7;19.6;16.2;0.7;19.8;16.4;0.1;0.1;0.1
3820;Nijmegen;17;Totaal Kenmerken;5.4;23.2;17.0;5.3;23.7;17.4;1.0;0.6;0.7
3821;Nijmegen;17;Sociaal-economische categorie: actief;3.3;27.1;18.9;3.2;27.5;19.2;0.2;0.1;0.2
3822;Nijmegen;17;Sociaal economische categorie: pensioen;1.2;19.7;16.5;1.2;19.7;16.5;0.2;0.1;0.2
3823;Nijmegen;17;Soc. econ. categorie:overige uitkeringen;1.0;14.7;11.3;0.9;15.2;11.7;0.6;0.4;0.4
3824;Nijmegen;17;Eenpersoonshuishoudens;2.3;14.8;14.8;2.2;15.4;15.4;0.6;0.4;0.5
3825;Nijmegen;17;Meerpersoonshuishoudens zonder kinderen;1.9;29.5;20.1;1.9;29.5;20.1;0.1;0.1;0.1
3826;Nijmegen;17;Meerpersoonshuishoudens met kinderen;1.2;29.2;16.3;1.2;29.4;16.4;0.3;0.1;0.2
3827;Nijmegen;17;Leeftijd hoofdkostwinner: tot 45 jaar;2.4;22.4;16.3;2.3;23.0;16.7;0.4;0.2;0.4
3828;Nijmegen;17;Leeftijd hoofdkostwinner: 45-65 jaar;2.0;25.8;17.9;1.9;26.3;18.3;0.4;0.2;0.2
3829;Nijmegen;17;Leeftijd hoofdkostwinner: 65 jr en ouder;1.0;20.1;16.9;1.0;20.2;17.0;0.2;0.1;0.1
3830;Nijmegen;18;Totaal Kenmerken;5.2;18.3;12.1;4.8;19.3;12.8;2.0;0.9;1.5
3831;Nijmegen;18;Sociaal-economische categorie: actief;3.0;21.8;14.2;2.8;22.8;14.9;0.5;0.2;0.3
3832;Nijmegen;18;Sociaal economische categorie: pensioen;0.2;17.5;12.1;0.2;17.5;12.1;0.1;0.1;0.1
3833;Nijmegen;18;Soc. econ. categorie:overige uitkeringen;2.0;13.2;9.0;1.8;14.0;9.5;1.4;0.6;1.1
3834;Nijmegen;18;Eenpersoonshuishoudens;1.8;11.2;11.2;1.5;12.3;12.3;0.7;0.2;0.5
