ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
4510;Mannen;2;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4511;Mannen;2;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4512;Mannen;2;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4513;Mannen;2;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4514;Mannen;2;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4515;Mannen;2;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4516;Mannen;2;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4517;Mannen;2;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4518;Mannen;2;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;100.6;0.0;100.6;1.1
4519;Mannen;2;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;103.4;0.0;103.4;1.0
4520;Mannen;2;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;105.2;0.0;105.2;0.8
4521;Mannen;2;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;104.6;0.0;104.6;0.6
4522;Mannen;2;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;103.3;0.0;103.3;0.7
4523;Mannen;2;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;102.9;0.0;102.9;0.7
4524;Mannen;2;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;98.9;0.0;98.9;1.0
4525;Mannen;2;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;96.2;0.0;96.2;1.2
4526;Mannen;2;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;93.5;0.0;93.5;1.6
4527;Mannen;2;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.7;0.0;0.7;0.0
4528;Mannen;2;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.7;0.0;0.7;0.0
4529;Mannen;2;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.8;0.0;0.8;0.0
4530;Mannen;2;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.8;0.0;0.8;0.0
4531;Mannen;2;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
4532;Mannen;2;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.0;0.0;1.0;0.0
4533;Mannen;2;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.0;0.0;1.0;0.0
4534;Mannen;2;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
4535;Mannen;2;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.8;0.0;0.8;0.0
4536;Mannen;3;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;100.0;0.0;100.0;1.0
4537;Mannen;3;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;101.6;0.0;101.6;1.0
4538;Mannen;3;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;104.4;0.0;104.4;0.8
4539;Mannen;3;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;106.0;0.0;106.0;0.7
4540;Mannen;3;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;105.2;0.0;105.2;0.6
4541;Mannen;3;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;104.0;0.0;104.0;0.6
4542;Mannen;3;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;103.6;0.0;103.6;0.9
4543;Mannen;3;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;99.7;0.0;99.7;0.8
4544;Mannen;3;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;97.0;0.0;97.0;0.9
4545;Mannen;3;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4546;Mannen;3;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4547;Mannen;3;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4548;Mannen;3;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4549;Mannen;3;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4550;Mannen;3;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4551;Mannen;3;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4552;Mannen;3;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4553;Mannen;3;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4554;Mannen;3;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;99.3;0.0;99.3;1.0
4555;Mannen;3;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;101.0;0.0;101.0;1.0
4556;Mannen;3;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;103.7;0.0;103.7;0.8
4557;Mannen;3;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;105.2;0.0;105.2;0.7
4558;Mannen;3;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;104.3;0.0;104.3;0.6
4559;Mannen;3;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;103.0;0.0;103.0;0.6
4560;Mannen;3;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;102.5;0.0;102.5;0.9
4561;Mannen;3;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;98.8;0.0;98.8;0.8
4562;Mannen;3;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;96.1;0.0;96.1;0.9
4563;Mannen;3;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
4564;Mannen;3;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.7;0.0;0.7;0.0
4565;Mannen;3;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.7;0.0;0.7;0.0
4566;Mannen;3;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.8;0.0;0.8;0.0
4567;Mannen;3;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
4568;Mannen;3;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
4569;Mannen;3;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.1;0.0;1.1;0.0
4570;Mannen;3;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
4571;Mannen;3;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.9;0.0;0.9;0.0
4572;Mannen;4;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;98.3;0.0;98.3;1.0
4573;Mannen;4;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;100.3;0.0;100.3;1.0
4574;Mannen;4;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;102.0;0.0;102.0;0.8
4575;Mannen;4;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;104.5;0.0;104.5;0.7
4576;Mannen;4;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;105.9;0.0;105.9;0.6
4577;Mannen;4;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;104.9;0.0;104.9;0.5
4578;Mannen;4;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;103.6;0.0;103.6;0.6
4579;Mannen;4;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;103.1;0.0;103.1;0.7
4580;Mannen;4;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;99.5;0.0;99.5;0.8
4581;Mannen;4;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4582;Mannen;4;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4583;Mannen;4;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4584;Mannen;4;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4585;Mannen;4;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4586;Mannen;4;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4587;Mannen;4;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4588;Mannen;4;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4589;Mannen;4;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4590;Mannen;4;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;97.8;0.0;97.8;1.0
4591;Mannen;4;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;99.7;0.0;99.7;1.0
4592;Mannen;4;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;101.3;0.0;101.3;0.8
4593;Mannen;4;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;103.8;0.0;103.8;0.7
4594;Mannen;4;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;105.0;0.0;105.0;0.6
4595;Mannen;4;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;104.0;0.0;104.0;0.5
4596;Mannen;4;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;102.6;0.0;102.6;0.6
4597;Mannen;4;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;102.2;0.0;102.2;0.7
4598;Mannen;4;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;98.6;0.0;98.6;0.8
4599;Mannen;4;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
4600;Mannen;4;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
4601;Mannen;4;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.7;0.0;0.7;0.0
4602;Mannen;4;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.7;0.0;0.7;0.0
4603;Mannen;4;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
4604;Mannen;4;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
4605;Mannen;4;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.0;0.0;1.0;0.0
4606;Mannen;4;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
4607;Mannen;4;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.8;0.0;0.8;0.0
4608;Mannen;5;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;99.7;0.0;99.7;0.9
4609;Mannen;5;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;98.7;0.0;98.7;0.9
4610;Mannen;5;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;100.7;0.0;100.7;0.7
4611;Mannen;5;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;102.0;0.0;102.0;0.6
4612;Mannen;5;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;104.4;0.0;104.4;0.6
4613;Mannen;5;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;105.6;0.0;105.6;0.5
4614;Mannen;5;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;104.6;0.0;104.6;0.6
4615;Mannen;5;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;103.2;0.0;103.2;0.7
4616;Mannen;5;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;102.9;0.0;102.9;0.8
4617;Mannen;5;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4618;Mannen;5;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4619;Mannen;5;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4620;Mannen;5;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4621;Mannen;5;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4622;Mannen;5;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4623;Mannen;5;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4624;Mannen;5;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4625;Mannen;5;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4626;Mannen;5;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;99.2;0.0;99.2;0.9
4627;Mannen;5;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;98.2;0.0;98.2;0.9
4628;Mannen;5;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;100.0;0.0;100.0;0.7
4629;Mannen;5;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;101.3;0.0;101.3;0.6
4630;Mannen;5;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;103.6;0.0;103.6;0.6
4631;Mannen;5;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;104.7;0.0;104.7;0.5
4632;Mannen;5;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;103.6;0.0;103.6;0.6
4633;Mannen;5;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;102.3;0.0;102.3;0.7
4634;Mannen;5;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;102.0;0.0;102.0;0.8
4635;Mannen;5;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
4636;Mannen;5;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
4637;Mannen;5;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.7;0.0;0.7;0.0
4638;Mannen;5;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.7;0.0;0.7;0.0
4639;Mannen;5;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
4640;Mannen;5;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
4641;Mannen;5;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.0;0.0;1.0;0.0
4642;Mannen;5;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
4643;Mannen;5;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.8;0.0;0.8;0.0
4644;Mannen;6;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;101.0;0.0;101.0;0.9
4645;Mannen;6;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;100.1;0.0;100.1;0.9
4646;Mannen;6;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;99.1;0.0;99.1;0.7
4647;Mannen;6;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;100.8;0.0;100.8;0.6
4648;Mannen;6;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;101.9;0.0;101.9;0.5
4649;Mannen;6;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;104.2;0.0;104.2;0.5
4650;Mannen;6;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;105.2;0.0;105.2;0.6
4651;Mannen;6;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;104.1;0.0;104.1;0.6
4652;Mannen;6;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;102.9;0.0;102.9;0.7
4653;Mannen;6;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4654;Mannen;6;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4655;Mannen;6;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4656;Mannen;6;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4657;Mannen;6;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4658;Mannen;6;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4659;Mannen;6;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4660;Mannen;6;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4661;Mannen;6;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4662;Mannen;6;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;100.4;0.0;100.4;0.9
4663;Mannen;6;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;99.5;0.0;99.5;0.9
4664;Mannen;6;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;98.4;0.0;98.4;0.7
4665;Mannen;6;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;100.1;0.0;100.1;0.6
4666;Mannen;6;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;101.1;0.0;101.1;0.5
4667;Mannen;6;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;103.3;0.0;103.3;0.5
4668;Mannen;6;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;104.2;0.0;104.2;0.6
4669;Mannen;6;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;103.3;0.0;103.3;0.6
4670;Mannen;6;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;102.2;0.0;102.2;0.7
4671;Mannen;6;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
4672;Mannen;6;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
4673;Mannen;6;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.6;0.0;0.6;0.0
4674;Mannen;6;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.7;0.0;0.7;0.0
4675;Mannen;6;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.8;0.0;0.8;0.0
4676;Mannen;6;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
4677;Mannen;6;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.0;0.0;1.0;0.0
4678;Mannen;6;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.8;0.0;0.8;0.0
4679;Mannen;6;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.8;0.0;0.8;0.0
4680;Mannen;7;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;101.1;0.0;101.1;0.9
4681;Mannen;7;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;101.4;0.0;101.4;0.9
4682;Mannen;7;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;100.3;0.0;100.3;0.7
4683;Mannen;7;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;99.1;0.0;99.1;0.6
4684;Mannen;7;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;100.7;0.0;100.7;0.5
4685;Mannen;7;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;101.7;0.0;101.7;0.5
4686;Mannen;7;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;103.8;0.0;103.8;0.6
4687;Mannen;7;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;104.8;0.0;104.8;0.6
4688;Mannen;7;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;103.9;0.0;103.9;0.6
4689;Mannen;7;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4690;Mannen;7;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4691;Mannen;7;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4692;Mannen;7;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4693;Mannen;7;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4694;Mannen;7;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4695;Mannen;7;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4696;Mannen;7;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4697;Mannen;7;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4698;Mannen;7;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;100.6;0.0;100.6;0.9
4699;Mannen;7;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;100.8;0.0;100.8;0.9
4700;Mannen;7;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;99.8;0.0;99.8;0.7
4701;Mannen;7;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;98.5;0.0;98.5;0.6
4702;Mannen;7;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;100.0;0.0;100.0;0.5
4703;Mannen;7;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;100.9;0.0;100.9;0.5
4704;Mannen;7;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;102.9;0.0;102.9;0.6
4705;Mannen;7;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;104.1;0.0;104.1;0.6
4706;Mannen;7;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;103.2;0.0;103.2;0.6
4707;Mannen;7;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.5;0.0;0.5;0.0
4708;Mannen;7;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
4709;Mannen;7;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.6;0.0;0.6;0.0
4710;Mannen;7;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.6;0.0;0.6;0.0
4711;Mannen;7;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.7;0.0;0.7;0.0
4712;Mannen;7;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.8;0.0;0.8;0.0
4713;Mannen;7;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.8;0.0;0.8;0.0
4714;Mannen;7;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.8;0.0;0.8;0.0
4715;Mannen;7;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.7;0.0;0.7;0.0
4716;Mannen;8;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;102.9;0.0;102.9;0.9
4717;Mannen;8;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;101.4;0.0;101.4;0.9
4718;Mannen;8;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;101.7;0.0;101.7;0.7
4719;Mannen;8;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;100.5;0.0;100.5;0.6
4720;Mannen;8;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;99.1;0.0;99.1;0.5
4721;Mannen;8;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;100.5;0.0;100.5;0.5
4722;Mannen;8;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;101.4;0.0;101.4;0.5
4723;Mannen;8;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;103.4;0.0;103.4;0.5
4724;Mannen;8;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;104.7;0.0;104.7;0.6
4725;Mannen;8;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
4726;Mannen;8;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
4727;Mannen;8;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
4728;Mannen;8;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
4729;Mannen;8;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
4730;Mannen;8;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
4731;Mannen;8;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
4732;Mannen;8;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
4733;Mannen;8;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
4734;Mannen;8;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;102.4;0.0;102.4;0.9
4735;Mannen;8;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;100.9;0.0;100.9;0.9
4736;Mannen;8;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;101.2;0.0;101.2;0.7
4737;Mannen;8;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;99.9;0.0;99.9;0.6
4738;Mannen;8;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;98.5;0.0;98.5;0.5
4739;Mannen;8;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;99.8;0.0;99.8;0.5
4740;Mannen;8;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;100.6;0.0;100.6;0.5
4741;Mannen;8;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;102.7;0.0;102.7;0.5
4742;Mannen;8;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;104.1;0.0;104.0;0.6
4743;Mannen;8;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.5;0.0;0.5;0.0
4744;Mannen;8;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.5;0.0;0.5;0.0
4745;Mannen;8;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.5;0.0;0.5;0.0
