ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
6300;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 januari;28540.0
6301;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 februari;30400.0
6302;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 maart;30680.0
6303;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 april;31310.0
6304;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 mei;31840.0
6305;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 juni;31010.0
6306;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 juli;30980.0
6307;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 augustus;31940.0
6308;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 september;32240.0
6309;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 oktober;32740.0
6310;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 november;32970.0
6311;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2023 december;28590.0
6312;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 januari;28490.0
6313;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 februari;33520.0
6314;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 maart;33760.0
6315;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 april;34160.0
6316;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 mei;34820.0
6317;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 juni;34270.0
6318;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 juli;34610.0
6319;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 augustus;35690.0
6320;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Totaal;2024 september;36020.0
6321;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 januari;22030.0
6322;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 februari;23360.0
6323;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 maart;23560.0
6324;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 april;24020.0
6325;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 mei;24390.0
6326;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 juni;23620.0
6327;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 juli;23590.0
6328;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 augustus;24340.0
6329;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 september;24550.0
6330;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 oktober;24960.0
6331;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 november;25130.0
6332;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 december;21410.0
6333;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 januari;21280.0
6334;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 februari;25420.0
6335;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 maart;25540.0
6336;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 april;25810.0
6337;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 mei;26250.0
6338;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 juni;25850.0
6339;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 juli;26070.0
6340;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 augustus;26840.0
6341;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 september;27030.0
6342;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 januari;18910.0
6343;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 februari;20110.0
6344;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 maart;20260.0
6345;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 april;20630.0
6346;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 mei;20960.0
6347;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 juni;20260.0
6348;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 juli;20240.0
6349;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 augustus;20920.0
6350;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 september;21100.0
6351;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 oktober;21460.0
6352;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 november;21600.0
6353;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 december;18290.0
6354;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 januari;18180.0
6355;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 februari;21820.0
6356;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 maart;21900.0
6357;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 april;22100.0
6358;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 mei;22480.0
6359;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 juni;22180.0
6360;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 juli;22350.0
6361;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 augustus;23040.0
6362;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 september;23200.0
6363;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 januari;3120.0
6364;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 februari;3250.0
6365;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 maart;3300.0
6366;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 april;3400.0
6367;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 mei;3430.0
6368;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 juni;3360.0
6369;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 juli;3350.0
6370;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 augustus;3420.0
6371;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 september;3460.0
6372;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 oktober;3500.0
6373;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 november;3530.0
6374;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 december;3130.0
6375;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 januari;3090.0
6376;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 februari;3590.0
6377;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 maart;3640.0
6378;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 april;3710.0
6379;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 mei;3770.0
6380;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 juni;3680.0
6381;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 juli;3710.0
6382;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 augustus;3800.0
6383;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 september;3830.0
6384;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 januari;6510.0
6385;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 februari;7040.0
6386;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 maart;7120.0
6387;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 april;7270.0
6388;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 mei;7450.0
6389;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 juni;7380.0
6390;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 juli;7390.0
6391;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 augustus;7590.0
6392;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 september;7680.0
6393;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 oktober;7770.0
6394;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 november;7840.0
6395;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 december;7170.0
6396;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 januari;7210.0
6397;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 februari;8100.0
6398;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 maart;8210.0
6399;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 april;8350.0
6400;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 mei;8570.0
6401;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 juni;8410.0
6402;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 juli;8530.0
6403;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 augustus;8840.0
6404;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 september;8980.0
6405;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 januari;10.0
6406;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 februari;10.0
6407;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 maart;10.0
6408;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 april;10.0
6409;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 mei;10.0
6410;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 juni;10.0
6411;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 juli;10.0
6412;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 augustus;10.0
6413;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 september;10.0
6414;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 oktober;10.0
6415;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 november;10.0
6416;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2023 december;10.0
6417;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 januari;10.0
6418;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 februari;10.0
6419;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 maart;10.0
6420;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 april;10.0
6421;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 mei;10.0
6422;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 juni;10.0
6423;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 juli;10.0
6424;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 augustus;10.0
6425;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Totaal;Onbekend;2024 september;10.0
6426;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 januari;18910.0
6427;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 februari;20110.0
6428;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 maart;20260.0
6429;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 april;20630.0
6430;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 mei;20960.0
6431;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 juni;20260.0
6432;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 juli;20240.0
6433;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 augustus;20920.0
6434;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 september;21100.0
6435;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 oktober;21460.0
6436;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 november;21600.0
6437;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2023 december;18290.0
6438;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 januari;18180.0
6439;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 februari;21820.0
6440;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 maart;21900.0
6441;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 april;22100.0
6442;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 mei;22480.0
6443;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 juni;22180.0
6444;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 juli;22350.0
6445;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 augustus;23040.0
6446;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Totaal;2024 september;23200.0
6447;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 januari;18910.0
6448;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 februari;20110.0
6449;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 maart;20260.0
6450;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 april;20630.0
6451;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 mei;20960.0
6452;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 juni;20260.0
6453;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 juli;20240.0
6454;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 augustus;20920.0
6455;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 september;21100.0
6456;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 oktober;21460.0
6457;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 november;21600.0
6458;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2023 december;18290.0
6459;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 januari;18180.0
6460;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 februari;21820.0
6461;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 maart;21900.0
6462;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 april;22100.0
6463;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 mei;22480.0
6464;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en lopend eind;Nederland;Geboren in Nederland;2024 juni;22180.0
