ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
4483;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2021 4e kwartaal;1067.0;771.0;91.0;680.0;296.0;62.0;45.0;36.0;21.0;15.0;10.0;11.0;6.0;233.0;41.0;2.0;39.0;17.0;175.0;;;1.0;162.0;0.0;10.0;3.0
4484;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2021;1053.0;738.0;108.0;630.0;315.0;75.0;56.0;42.0;24.0;18.0;14.0;12.0;7.0;241.0;49.0;3.0;46.0;17.0;174.0;;;1.0;158.0;0.0;9.0;6.0
4485;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2022 1e kwartaal;1061.0;785.0;99.0;686.0;276.0;59.0;49.0;39.0;27.0;12.0;11.0;5.0;4.0;217.0;46.0;1.0;45.0;15.0;157.0;;;1.0;145.0;0.0;8.0;3.0
4486;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2022 2e kwartaal;1062.0;814.0;113.0;701.0;248.0;60.0;41.0;29.0;18.0;11.0;12.0;15.0;4.0;187.0;28.0;1.0;27.0;16.0;143.0;;;0.0;132.0;0.0;6.0;5.0
4487;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2022 3e kwartaal;1068.0;823.0;107.0;716.0;245.0;71.0;50.0;36.0;22.0;14.0;14.0;15.0;6.0;174.0;33.0;0.0;33.0;15.0;126.0;;;1.0;114.0;0.0;5.0;6.0
4488;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2022 4e kwartaal;1081.0;837.0;113.0;724.0;244.0;57.0;42.0;29.0;16.0;13.0;13.0;9.0;6.0;186.0;38.0;1.0;37.0;12.0;136.0;;;0.0;126.0;0.0;5.0;6.0
4489;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2022;1068.0;815.0;108.0;707.0;253.0;62.0;46.0;33.0;21.0;13.0;12.0;11.0;5.0;191.0;36.0;1.0;35.0;14.0;141.0;;;1.0;129.0;0.0;6.0;5.0
4490;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2023 1e kwartaal;1078.0;826.0;121.0;705.0;252.0;67.0;50.0;38.0;26.0;12.0;12.0;11.0;5.0;185.0;32.0;2.0;30.0;13.0;140.0;;;0.0;128.0;0.0;6.0;4.0
4491;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2023 2e kwartaal;1082.0;847.0;135.0;712.0;235.0;71.0;53.0;37.0;25.0;12.0;16.0;12.0;5.0;164.0;25.0;2.0;24.0;16.0;122.0;;;0.0;112.0;0.0;5.0;5.0
4492;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2023 3e kwartaal;1081.0;841.0;111.0;730.0;241.0;82.0;55.0;36.0;21.0;15.0;19.0;18.0;9.0;159.0;33.0;1.0;32.0;16.0;110.0;;;0.0;99.0;0.0;5.0;5.0
4493;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2023 4e kwartaal;1086.0;833.0;111.0;722.0;253.0;70.0;51.0;36.0;20.0;16.0;15.0;12.0;7.0;183.0;35.0;1.0;33.0;12.0;136.0;;;0.0;124.0;0.0;6.0;5.0
4494;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2023;1082.0;837.0;119.0;717.0;245.0;72.0;52.0;37.0;23.0;14.0;15.0;13.0;7.0;172.0;31.0;1.0;30.0;14.0;127.0;;;0.0;116.0;0.0;6.0;5.0
4495;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2024 1e kwartaal;1084.0;822.0;132.0;690.0;263.0;79.0;56.0;40.0;21.0;19.0;16.0;13.0;10.0;184.0;39.0;1.0;38.0;13.0;132.0;;;1.0;118.0;0.0;8.0;6.0
4496;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2024 2e kwartaal;1081.0;838.0;134.0;704.0;243.0;76.0;52.0;36.0;19.0;17.0;17.0;12.0;11.0;167.0;32.0;1.0;32.0;14.0;121.0;;;1.0;108.0;0.0;7.0;5.0
4497;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2024 3e kwartaal;1070.0;820.0;119.0;701.0;249.0;80.0;54.0;37.0;20.0;17.0;17.0;17.0;10.0;169.0;40.0;1.0;39.0;16.0;114.0;;;0.0;99.0;0.0;8.0;6.0
4498;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2024 4e kwartaal;1080.0;831.0;120.0;711.0;249.0;69.0;54.0;41.0;24.0;17.0;13.0;10.0;4.0;180.0;39.0;0.0;38.0;15.0;126.0;;;2.0;110.0;0.0;8.0;6.0
4499;Mannen;Leeftijd: 15 tot 25 jaar;Niet geregistreerd werkzoekende bij UWV;2024;1079.0;828.0;126.0;701.0;251.0;76.0;54.0;38.0;21.0;17.0;16.0;13.0;9.0;175.0;37.0;1.0;37.0;14.0;123.0;;;1.0;109.0;0.0;8.0;6.0
4500;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2013 1e kwartaal;2164.0;1920.0;106.0;1814.0;244.0;116.0;16.0;3.0;1.0;2.0;13.0;99.0;1.0;128.0;32.0;8.0;24.0;14.0;82.0;18.0;64.0;2.0;15.0;0.0;39.0;8.0
4501;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2013 2e kwartaal;2159.0;1906.0;110.0;1796.0;253.0;124.0;20.0;2.0;1.0;1.0;18.0;102.0;1.0;129.0;23.0;8.0;15.0;20.0;86.0;18.0;68.0;1.0;17.0;0.0;44.0;5.0
4502;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2013 3e kwartaal;2154.0;1895.0;95.0;1801.0;259.0;125.0;25.0;5.0;1.0;3.0;21.0;98.0;3.0;133.0;27.0;10.0;17.0;23.0;84.0;15.0;68.0;1.0;15.0;0.0;45.0;7.0
4503;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2013 4e kwartaal;2149.0;1891.0;111.0;1780.0;258.0;127.0;27.0;6.0;3.0;3.0;20.0;99.0;1.0;131.0;25.0;8.0;17.0;15.0;92.0;18.0;74.0;1.0;19.0;0.0;45.0;8.0
4504;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2013;2156.0;1903.0;105.0;1798.0;253.0;123.0;22.0;4.0;2.0;2.0;18.0;99.0;2.0;130.0;27.0;9.0;18.0;18.0;86.0;17.0;68.0;1.0;17.0;0.0;44.0;7.0
4505;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2014 1e kwartaal;2140.0;1872.0;113.0;1759.0;268.0;137.0;29.0;7.0;2.0;5.0;22.0;107.0;1.0;131.0;34.0;9.0;25.0;17.0;79.0;14.0;65.0;1.0;16.0;0.0;41.0;7.0
4506;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2014 2e kwartaal;2127.0;1880.0;108.0;1772.0;247.0;121.0;24.0;2.0;0.0;2.0;22.0;96.0;1.0;126.0;29.0;10.0;18.0;15.0;83.0;17.0;66.0;3.0;16.0;0.0;39.0;8.0
4507;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2014 3e kwartaal;2114.0;1879.0;109.0;1770.0;235.0;105.0;20.0;2.0;0.0;2.0;18.0;83.0;2.0;130.0;35.0;10.0;25.0;17.0;79.0;16.0;63.0;2.0;11.0;0.0;44.0;7.0
4508;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2014 4e kwartaal;2101.0;1876.0;99.0;1776.0;226.0;109.0;27.0;7.0;1.0;5.0;20.0;79.0;3.0;117.0;22.0;7.0;15.0;13.0;82.0;15.0;66.0;1.0;17.0;0.0;41.0;7.0
4509;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2014;2121.0;1877.0;107.0;1769.0;244.0;118.0;25.0;5.0;1.0;3.0;20.0;91.0;2.0;126.0;30.0;9.0;21.0;15.0;81.0;16.0;65.0;2.0;15.0;0.0;41.0;7.0
4510;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015 1e kwartaal;2092.0;1855.0;98.0;1756.0;238.0;115.0;24.0;8.0;2.0;6.0;16.0;90.0;2.0;122.0;27.0;10.0;17.0;14.0;82.0;16.0;66.0;2.0;14.0;0.0;44.0;5.0
4511;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015 2e kwartaal;2087.0;1850.0;94.0;1756.0;237.0;104.0;22.0;4.0;1.0;3.0;18.0;81.0;1.0;133.0;25.0;11.0;14.0;26.0;81.0;14.0;67.0;2.0;15.0;0.0;44.0;6.0
4512;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015 3e kwartaal;2082.0;1854.0;102.0;1752.0;228.0;93.0;28.0;5.0;1.0;4.0;22.0;65.0;0.0;135.0;27.0;11.0;16.0;27.0;81.0;17.0;63.0;2.0;14.0;0.0;40.0;7.0
4513;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015 4e kwartaal;2077.0;1859.0;104.0;1755.0;217.0;88.0;21.0;6.0;3.0;3.0;15.0;66.0;1.0;129.0;33.0;15.0;18.0;19.0;78.0;20.0;58.0;1.0;17.0;0.0;37.0;4.0
4514;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015 ;2084.0;1854.0;100.0;1755.0;230.0;100.0;24.0;6.0;2.0;4.0;18.0;75.0;1.0;130.0;28.0;12.0;16.0;22.0;80.0;17.0;64.0;2.0;15.0;0.0;41.0;6.0
4515;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016 1e kwartaal;2075.0;1847.0;103.0;1744.0;228.0;90.0;22.0;5.0;1.0;4.0;17.0;66.0;1.0;139.0;24.0;8.0;16.0;21.0;94.0;18.0;75.0;1.0;21.0;1.0;44.0;9.0
4516;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016 2e kwartaal;2078.0;1859.0;104.0;1755.0;219.0;81.0;23.0;6.0;2.0;4.0;17.0;56.0;3.0;138.0;21.0;9.0;12.0;16.0;101.0;25.0;77.0;3.0;18.0;0.0;50.0;6.0
4517;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016 3e kwartaal;2081.0;1860.0;88.0;1772.0;221.0;76.0;22.0;4.0;1.0;3.0;18.0;53.0;1.0;145.0;32.0;10.0;22.0;22.0;90.0;20.0;70.0;2.0;16.0;0.0;41.0;11.0
4518;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016 4e kwartaal;2084.0;1874.0;83.0;1791.0;210.0;70.0;20.0;3.0;1.0;2.0;16.0;48.0;2.0;141.0;24.0;9.0;15.0;17.0;100.0;18.0;82.0;2.0;19.0;0.0;49.0;12.0
4519;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016;2080.0;1860.0;95.0;1765.0;220.0;79.0;22.0;4.0;1.0;3.0;17.0;56.0;2.0;141.0;25.0;9.0;16.0;19.0;96.0;20.0;76.0;2.0;19.0;0.0;46.0;9.0
4520;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017 1e kwartaal;2086.0;1869.0;84.0;1785.0;218.0;78.0;20.0;3.0;1.0;2.0;17.0;56.0;2.0;140.0;24.0;7.0;16.0;15.0;102.0;19.0;83.0;1.0;21.0;0.0;50.0;10.0
4521;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017 2e kwartaal;2088.0;1879.0;86.0;1793.0;209.0;66.0;18.0;5.0;2.0;2.0;13.0;48.0;1.0;143.0;24.0;9.0;14.0;18.0;101.0;17.0;84.0;3.0;19.0;0.0;53.0;10.0
4522;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017 3e kwartaal;2089.0;1879.0;83.0;1796.0;211.0;64.0;21.0;6.0;3.0;3.0;16.0;41.0;2.0;146.0;21.0;9.0;12.0;24.0;102.0;17.0;85.0;3.0;21.0;0.0;51.0;11.0
4523;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017 4e kwartaal;2091.0;1884.0;81.0;1803.0;207.0;61.0;18.0;3.0;0.0;2.0;15.0;42.0;1.0;146.0;30.0;10.0;20.0;19.0;98.0;17.0;81.0;2.0;27.0;0.0;42.0;10.0
4524;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017;2089.0;1877.0;83.0;1794.0;211.0;67.0;19.0;4.0;2.0;2.0;15.0;47.0;1.0;144.0;24.0;9.0;16.0;19.0;100.0;17.0;83.0;2.0;22.0;0.0;49.0;10.0
4525;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2018 1e kwartaal;2093.0;1884.0;74.0;1810.0;208.0;63.0;18.0;3.0;2.0;1.0;15.0;44.0;1.0;145.0;23.0;7.0;16.0;18.0;104.0;20.0;83.0;5.0;24.0;0.0;43.0;12.0
4526;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2018 2e kwartaal;2095.0;1891.0;80.0;1812.0;203.0;55.0;18.0;3.0;2.0;1.0;14.0;36.0;1.0;148.0;19.0;6.0;13.0;19.0;110.0;21.0;88.0;2.0;31.0;0.0;46.0;9.0
4527;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2018 3e kwartaal;2097.0;1901.0;83.0;1818.0;196.0;51.0;18.0;4.0;2.0;2.0;14.0;31.0;2.0;145.0;24.0;8.0;16.0;22.0;99.0;22.0;77.0;2.0;20.0;0.0;45.0;10.0
4528;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2018 4e kwartaal;2099.0;1912.0;72.0;1840.0;187.0;53.0;17.0;4.0;2.0;3.0;13.0;34.0;2.0;134.0;19.0;7.0;12.0;19.0;96.0;15.0;80.0;2.0;20.0;0.0;50.0;9.0
4529;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2018;2096.0;1897.0;77.0;1820.0;198.0;56.0;18.0;4.0;2.0;2.0;14.0;37.0;1.0;143.0;21.0;7.0;14.0;20.0;102.0;20.0;82.0;3.0;24.0;0.0;46.0;10.0
4530;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2019 1e kwartaal;2103.0;1904.0;74.0;1829.0;200.0;58.0;23.0;2.0;1.0;1.0;21.0;34.0;1.0;142.0;19.0;5.0;14.0;17.0;105.0;17.0;88.0;3.0;24.0;0.0;51.0;10.0
4531;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2019 2e kwartaal;2111.0;1912.0;78.0;1834.0;199.0;55.0;17.0;3.0;1.0;1.0;14.0;37.0;1.0;144.0;19.0;6.0;12.0;26.0;100.0;17.0;82.0;3.0;18.0;0.0;51.0;10.0
4532;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2019 3e kwartaal;2119.0;1921.0;75.0;1846.0;198.0;52.0;20.0;3.0;0.0;3.0;17.0;31.0;1.0;146.0;20.0;2.0;18.0;23.0;103.0;22.0;81.0;2.0;19.0;0.0;51.0;9.0
4533;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2019 4e kwartaal;2126.0;1919.0;71.0;1848.0;207.0;58.0;18.0;3.0;0.0;2.0;16.0;39.0;0.0;150.0;22.0;6.0;16.0;20.0;108.0;28.0;80.0;3.0;19.0;0.0;47.0;11.0
4534;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2019;2115.0;1914.0;75.0;1839.0;201.0;55.0;19.0;3.0;1.0;2.0;17.0;35.0;1.0;145.0;20.0;5.0;15.0;22.0;104.0;21.0;83.0;3.0;20.0;0.0;50.0;10.0
4535;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2020 1e kwartaal;2132.0;1918.0;68.0;1850.0;214.0;61.0;22.0;4.0;1.0;3.0;18.0;38.0;2.0;153.0;20.0;3.0;17.0;17.0;116.0;31.0;86.0;2.0;22.0;1.0;51.0;10.0
4536;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2020 2e kwartaal;2136.0;1918.0;86.0;1832.0;218.0;66.0;19.0;3.0;1.0;2.0;16.0;46.0;1.0;153.0;26.0;7.0;19.0;19.0;108.0;22.0;86.0;2.0;20.0;0.0;52.0;12.0
4537;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2020 3e kwartaal;2141.0;1924.0;90.0;1833.0;217.0;67.0;23.0;5.0;1.0;4.0;17.0;43.0;2.0;150.0;22.0;7.0;15.0;24.0;104.0;21.0;83.0;1.0;18.0;0.0;54.0;10.0
4538;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2020 4e kwartaal;2145.0;1937.0;95.0;1842.0;209.0;71.0;22.0;4.0;2.0;2.0;18.0;46.0;2.0;138.0;21.0;9.0;12.0;19.0;97.0;18.0;80.0;1.0;23.0;0.0;46.0;10.0
4539;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2020;2139.0;1924.0;85.0;1839.0;215.0;66.0;21.0;4.0;1.0;3.0;17.0;43.0;2.0;148.0;22.0;7.0;16.0;20.0;106.0;23.0;84.0;2.0;21.0;0.0;51.0;10.0
4540;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2021 1e kwartaal;2162.0;1947.0;62.0;1885.0;215.0;68.0;19.0;1.0;0.0;1.0;18.0;45.0;5.0;147.0;22.0;2.0;20.0;13.0;112.0;;;9.0;25.0;1.0;59.0;18.0
4541;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2021 2e kwartaal;2167.0;1961.0;55.0;1907.0;206.0;52.0;18.0;3.0;2.0;0.0;15.0;30.0;4.0;154.0;21.0;3.0;18.0;21.0;112.0;;;6.0;32.0;0.0;64.0;10.0
4542;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2021 3e kwartaal;2172.0;1973.0;48.0;1925.0;199.0;52.0;18.0;6.0;2.0;4.0;12.0;30.0;4.0;147.0;21.0;2.0;19.0;11.0;114.0;;;6.0;30.0;0.0;62.0;16.0
4543;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2021 4e kwartaal;2182.0;1985.0;44.0;1941.0;197.0;54.0;18.0;2.0;1.0;1.0;16.0;32.0;4.0;143.0;16.0;2.0;14.0;16.0;111.0;;;6.0;34.0;1.0;59.0;11.0
4544;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2021;2171.0;1967.0;52.0;1914.0;204.0;57.0;18.0;3.0;1.0;2.0;15.0;34.0;4.0;148.0;20.0;2.0;18.0;15.0;112.0;;;7.0;30.0;1.0;61.0;14.0
4545;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2022 1e kwartaal;2193.0;1989.0;47.0;1942.0;204.0;57.0;26.0;5.0;1.0;4.0;21.0;28.0;2.0;147.0;20.0;2.0;18.0;13.0;113.0;;;5.0;27.0;1.0;68.0;12.0
4546;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2022 2e kwartaal;2205.0;2007.0;46.0;1961.0;198.0;54.0;27.0;2.0;1.0;2.0;24.0;24.0;3.0;144.0;20.0;2.0;18.0;18.0;106.0;;;5.0;30.0;1.0;59.0;10.0
4547;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2022 3e kwartaal;2219.0;2016.0;49.0;1967.0;203.0;59.0;28.0;6.0;3.0;4.0;22.0;27.0;4.0;144.0;18.0;1.0;17.0;19.0;107.0;;;6.0;25.0;1.0;65.0;10.0
4548;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2022 4e kwartaal;2234.0;2027.0;46.0;1981.0;207.0;57.0;27.0;4.0;0.0;4.0;23.0;26.0;3.0;150.0;21.0;4.0;18.0;17.0;112.0;;;5.0;31.0;1.0;65.0;10.0
4549;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2022;2213.0;2010.0;47.0;1963.0;203.0;57.0;27.0;5.0;1.0;3.0;23.0;26.0;3.0;146.0;20.0;2.0;18.0;17.0;110.0;;;5.0;29.0;1.0;64.0;11.0
4550;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2023 1e kwartaal;2247.0;2037.0;50.0;1987.0;210.0;61.0;26.0;5.0;1.0;3.0;21.0;33.0;2.0;149.0;21.0;1.0;20.0;14.0;114.0;;;3.0;38.0;0.0;60.0;14.0
4551;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2023 2e kwartaal;2253.0;2052.0;50.0;2002.0;201.0;52.0;21.0;4.0;2.0;2.0;16.0;31.0;0.0;149.0;18.0;1.0;16.0;14.0;117.0;;;4.0;31.0;0.0;69.0;13.0
4552;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2023 3e kwartaal;2261.0;2057.0;50.0;2007.0;204.0;56.0;22.0;3.0;1.0;3.0;19.0;31.0;3.0;148.0;14.0;1.0;13.0;18.0;116.0;;;4.0;29.0;0.0;70.0;13.0
4553;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2023 4e kwartaal;2275.0;2072.0;44.0;2028.0;202.0;59.0;21.0;2.0;2.0;1.0;18.0;35.0;3.0;144.0;16.0;3.0;13.0;15.0;112.0;;;5.0;27.0;0.0;70.0;11.0
4554;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2023;2259.0;2055.0;48.0;2006.0;204.0;57.0;22.0;4.0;1.0;2.0;19.0;32.0;2.0;147.0;17.0;2.0;15.0;15.0;115.0;;;4.0;31.0;0.0;67.0;13.0
4555;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2024 1e kwartaal;2285.0;2072.0;46.0;2026.0;213.0;64.0;24.0;3.0;2.0;1.0;21.0;37.0;4.0;148.0;19.0;1.0;18.0;17.0;112.0;;;5.0;26.0;0.0;72.0;10.0
4556;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2024 2e kwartaal;2289.0;2084.0;42.0;2042.0;205.0;59.0;25.0;3.0;0.0;2.0;22.0;32.0;3.0;146.0;13.0;0.0;13.0;17.0;116.0;;;5.0;29.0;0.0;67.0;14.0
4557;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2024 3e kwartaal;2297.0;2095.0;46.0;2050.0;202.0;57.0;25.0;5.0;1.0;4.0;19.0;28.0;4.0;145.0;16.0;0.0;15.0;17.0;112.0;;;4.0;28.0;0.0;69.0;11.0
4558;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2024 4e kwartaal;2307.0;2096.0;43.0;2053.0;210.0;56.0;21.0;3.0;0.0;3.0;18.0;34.0;1.0;154.0;19.0;2.0;18.0;17.0;118.0;;;7.0;26.0;0.0;74.0;11.0
4559;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2024;2294.0;2087.0;44.0;2043.0;207.0;59.0;24.0;4.0;1.0;3.0;20.0;33.0;3.0;148.0;17.0;1.0;16.0;17.0;115.0;;;5.0;27.0;0.0;71.0;12.0
4560;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4561;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4562;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4563;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4564;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
4565;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4566;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4567;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4568;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4569;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
4570;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4571;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4572;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4573;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4574;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
4575;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4576;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4577;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4578;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4579;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
4580;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4581;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4582;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4583;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
4584;Mannen;Leeftijd: 25 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
