ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
3489;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;59.7;7.5;11.1;7.4
3490;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;58.3;7.3;10.4;7.0
3491;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;56.2;7.1;9.6;6.6
3492;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;54.4;6.9;9.1;6.4
3493;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;54.4;6.9;9.0;6.4
3494;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;;;
3495;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;;;
3496;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;;;
3497;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;23.2;3.0;4.3;2.8
3498;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;25.3;3.3;4.7;3.1
3499;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;27.1;3.5;5.1;3.3
3500;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;26.8;3.5;4.8;3.2
3501;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;26.9;3.5;4.6;3.1
3502;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;27.9;3.7;4.7;3.2
3503;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;28.6;3.7;4.7;3.3
3504;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;28.8;3.8;4.6;3.2
3505;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;28.8;3.8;4.4;3.2
3506;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;28.9;3.8;4.2;3.1
3507;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;;;
3508;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;;;
3509;Hoofdkostwinner: 2e gen westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;;;
3510;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;77.3;9.7;15.1;9.6
3511;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;79.7;10.0;15.4;9.9
3512;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;83.0;10.4;16.0;10.3
3513;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;82.5;10.4;15.9;10.4
3514;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;79.5;10.0;14.4;9.5
3515;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;77.5;9.8;13.5;9.0
3516;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;75.6;9.5;12.7;8.6
3517;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;73.2;9.2;11.9;8.2
3518;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;70.8;8.9;11.3;7.9
3519;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;71.0;9.0;11.1;8.0
3520;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;;;
3521;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;;;
3522;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;;;
3523;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;36.3;4.8;6.3;4.1
3524;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;38.9;5.1;6.7;4.4
3525;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;40.9;5.3;7.0;4.7
3526;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;39.4;5.1;6.5;4.3
3527;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;39.4;5.1;6.3;4.3
3528;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;40.7;5.3;6.4;4.4
3529;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;41.3;5.4;6.4;4.5
3530;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;41.5;5.4;6.3;4.4
3531;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;41.1;5.4;6.0;4.3
3532;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;41.0;5.4;5.8;4.3
3533;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;;;
3534;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;;;
3535;Hoofdkostwinner: 2e gen westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;;;
3536;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;303.5;21.7;113.5;26.7
3537;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;360.5;25.4;128.1;30.4
3538;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;395.8;27.7;136.3;32.8
3539;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;384.7;26.7;132.5;32.2
3540;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;369.6;25.4;128.1;31.3
3541;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;365.3;24.5;124.2;30.1
3542;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;373.4;24.2;124.6;29.7
3543;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;381.2;24.0;125.8;29.3
3544;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;361.6;22.1;118.6;27.3
3545;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;336.9;20.1;109.3;25.0
3546;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;;;
3547;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;;;
3548;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;;;
3549;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;121.2;9.6;54.0;13.9
3550;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;133.7;10.4;57.3;14.8
3551;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;148.8;11.4;61.7;16.0
3552;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;152.6;11.7;61.8;16.4
3553;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;168.1;12.8;65.3;17.5
3554;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;167.2;12.7;63.4;17.3
3555;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;160.8;12.0;59.4;16.3
3556;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;159.5;11.8;56.6;15.6
3557;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;162.4;11.6;56.4;15.4
3558;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;166.9;11.5;58.0;15.3
3559;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;;;;
3560;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;;;;
3561;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;;;;
3562;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;228.6;16.4;73.6;17.3
3563;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;261.3;18.4;80.8;19.2
3564;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;277.1;19.4;83.8;20.2
3565;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;281.2;19.5;84.3;20.5
3566;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;273.0;18.8;80.8;19.8
3567;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;286.6;19.2;84.0;20.3
3568;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;288.7;18.7;82.0;19.5
3569;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;282.2;17.8;79.9;18.6
3570;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;275.3;16.8;75.9;17.5
3571;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;280.7;16.7;76.5;17.5
3572;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;;;
3573;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;;;
3574;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;;;
3575;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;52.1;4.1;15.0;3.8
3576;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;65.6;5.1;18.9;4.9
3577;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;76.6;5.9;21.7;5.6
3578;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;85.4;6.5;24.4;6.5
3579;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;98.1;7.5;26.6;7.1
3580;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;104.1;7.9;27.4;7.5
3581;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;106.1;7.9;26.9;7.4
3582;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;109.6;8.1;26.7;7.4
3583;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;114.1;8.2;26.7;7.3
3584;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;122.7;8.5;29.1;7.7
3585;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;;;
3586;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;;;
3587;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;;;
3588;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;353.4;25.3;119.0;28.0
3589;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;375.2;26.5;123.2;29.2
3590;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;387.6;27.1;124.0;29.9
3591;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;391.7;27.2;124.4;30.2
3592;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;383.0;26.3;119.3;29.2
3593;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;398.2;26.7;122.8;29.7
3594;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;405.1;26.3;122.9;29.3
3595;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;398.1;25.0;120.9;28.2
3596;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;390.3;23.9;117.8;27.2
3597;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;391.8;23.3;116.1;26.5
3598;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;;;
3599;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;;;
3600;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;;;
3601;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;149.1;11.8;51.4;13.2
3602;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;167.1;13.0;55.9;14.4
3603;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;182.7;14.0;59.6;15.5
3604;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;186.9;14.3;60.5;16.0
3605;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;193.1;14.7;61.5;16.5
3606;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;196.7;14.9;61.2;16.7
3607;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;195.8;14.7;59.1;16.3
3608;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;195.7;14.4;56.7;15.7
3609;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;202.5;14.5;57.8;15.8
3610;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;215.3;14.8;62.3;16.4
3611;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;;;;
3612;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;;;;
3613;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;;;;
3614;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;430.1;30.8;146.7;34.6
3615;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;450.1;31.7;149.3;35.4
3616;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;464.0;32.5;149.8;36.1
3617;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;467.7;32.5;149.6;36.4
3618;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;456.7;31.4;144.4;35.3
3619;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;472.3;31.7;147.5;35.7
3620;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;480.4;31.2;148.5;35.4
3621;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;474.3;29.8;147.2;34.3
3622;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;467.2;28.6;144.4;33.3
3623;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;468.2;27.9;142.0;32.4
3624;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;;;;
3625;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;;;;
3626;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;;;;
3627;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;221.7;17.6;79.3;20.4
3628;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;239.1;18.6;82.8;21.3
3629;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;253.7;19.5;85.5;22.2
3630;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;253.0;19.4;84.3;22.3
3631;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;256.9;19.5;84.8;22.7
3632;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;259.7;19.6;83.8;22.8
3633;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;257.4;19.3;81.3;22.4
3634;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;254.8;18.8;78.0;21.5
3635;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;261.4;18.7;79.0;21.5
3636;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;275.4;19.0;83.8;22.1
3637;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;;;;
3638;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;;;;
3639;Hoofdkostwinner: 1e gen niet-westers;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;;;;
3640;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;32.6;14.4;11.4;18.1
3641;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;41.0;16.7;14.4;20.6
3642;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;48.4;18.2;17.2;22.2
3643;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;51.8;18.0;18.8;21.8
3644;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;53.7;17.2;19.7;20.6
3645;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;54.0;15.9;19.9;18.9
3646;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;54.6;14.9;20.4;17.7
3647;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;55.7;14.0;21.0;16.7
3648;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;55.0;12.8;20.9;15.3
3649;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;50.9;10.9;19.5;13.1
3650;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;;;
3651;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;;;
3652;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;;;
3653;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;7.2;3.8;3.4;6.0
3654;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;9.0;4.3;4.1;6.4
3655;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;11.0;4.8;5.0;7.0
3656;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;12.3;4.9;5.6;7.1
3657;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;15.2;5.6;6.9;7.8
3658;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;17.2;5.8;7.6;7.9
3659;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;18.3;5.7;8.0;7.6
3660;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;19.4;5.5;8.4;7.3
3661;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;19.7;5.2;8.5;6.7
3662;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;18.7;4.5;8.2;5.9
3663;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;;;;
3664;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;;;;
3665;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;;;;
3666;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;25.7;11.4;9.0;14.4
3667;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;30.4;12.4;10.8;15.4
3668;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;33.7;12.7;12.1;15.5
3669;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;37.5;13.0;13.7;15.8
3670;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;38.2;12.3;13.9;14.6
3671;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;39.7;11.7;14.9;14.2
3672;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;39.6;10.8;15.2;13.2
3673;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;39.6;9.9;15.4;12.3
3674;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;39.8;9.3;15.6;11.4
3675;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;40.4;8.7;15.6;10.5
3676;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;;;
3677;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;;;
3678;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;;;
3679;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;3.8;2.0;1.7;3.0
3680;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;5.1;2.4;2.2;3.5
3681;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;6.2;2.7;2.8;3.9
3682;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;7.2;2.9;3.2;4.1
3683;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;8.2;3.0;3.7;4.2
3684;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;9.6;3.2;4.3;4.4
3685;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;10.8;3.4;4.8;4.6
3686;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;11.9;3.4;5.3;4.6
3687;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;12.4;3.3;5.6;4.4
3688;Hoofdkostwinner: 2e gen niet-westers;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;13.0;3.1;5.7;4.2
