ID;Geslacht;Leeftijd;PositieInHuishouden;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
3446;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2004 1e kwartaal;1567.0;1373.0;1318.0;1183.0;1047.0;136.0;135.0;81.0;49.0;5.0;0.0;505.0;159.0;57.0;102.0;347.0;174.0;173.0;813.0;54.0;4.0;194.0;87.6;84.1
3447;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2004 2e kwartaal;1550.0;1357.0;1309.0;1175.0;1037.0;138.0;134.0;81.0;45.0;8.0;0.0;510.0;163.0;57.0;107.0;346.0;169.0;178.0;799.0;48.0;3.5;192.0;87.6;84.5
3448;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2004 3e kwartaal;1521.0;1338.0;1291.0;1161.0;1016.0;145.0;130.0;77.0;47.0;6.0;0.0;489.0;160.0;52.0;108.0;329.0;166.0;163.0;802.0;47.0;3.5;183.0;88.0;84.9
3449;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2004 4e kwartaal;1509.0;1330.0;1281.0;1158.0;1009.0;149.0;122.0;74.0;43.0;6.0;0.0;487.0;160.0;54.0;106.0;327.0;163.0;164.0;794.0;50.0;3.7;178.0;88.2;84.9
3450;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2004;1536.0;1350.0;1300.0;1170.0;1027.0;142.0;130.0;78.0;46.0;6.0;0.0;498.0;160.0;55.0;105.0;337.0;168.0;169.0;802.0;50.0;3.7;187.0;87.8;84.6
3451;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2005 1e kwartaal;1498.0;1322.0;1265.0;1147.0;999.0;148.0;118.0;71.0;41.0;6.0;0.0;492.0;159.0;55.0;104.0;333.0;165.0;168.0;773.0;57.0;4.3;176.0;88.3;84.5
3452;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2005 2e kwartaal;1485.0;1318.0;1268.0;1148.0;991.0;157.0;119.0;73.0;40.0;6.0;0.0;488.0;156.0;52.0;105.0;332.0;169.0;163.0;779.0;50.0;3.8;167.0;88.8;85.4
3453;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2005 3e kwartaal;1450.0;1276.0;1231.0;1119.0;966.0;153.0;112.0;68.0;38.0;6.0;0.0;469.0;153.0;48.0;105.0;316.0;159.0;156.0;762.0;45.0;3.5;175.0;87.9;84.9
3454;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2005 4e kwartaal;1444.0;1280.0;1237.0;1123.0;962.0;160.0;114.0;71.0;37.0;6.0;0.0;478.0;147.0;46.0;101.0;331.0;166.0;165.0;759.0;44.0;3.4;164.0;88.7;85.6
3455;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2005;1469.0;1299.0;1250.0;1134.0;980.0;155.0;116.0;71.0;39.0;6.0;0.0;482.0;154.0;50.0;104.0;328.0;165.0;163.0;768.0;49.0;3.8;170.0;88.4;85.1
3456;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2006 1e kwartaal;1425.0;1266.0;1226.0;1107.0;951.0;156.0;119.0;77.0;35.0;7.0;0.0;483.0;144.0;45.0;99.0;339.0;170.0;169.0;743.0;40.0;3.2;159.0;88.9;86.0
3457;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2006 2e kwartaal;1421.0;1257.0;1223.0;1104.0;949.0;154.0;119.0;78.0;35.0;6.0;0.0;469.0;140.0;43.0;96.0;330.0;167.0;163.0;754.0;34.0;2.7;164.0;88.5;86.1
3458;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2006 3e kwartaal;1400.0;1243.0;1211.0;1097.0;927.0;170.0;114.0;75.0;33.0;6.0;0.0;468.0;138.0;44.0;94.0;330.0;161.0;168.0;743.0;32.0;2.6;157.0;88.8;86.5
3459;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2006 4e kwartaal;1389.0;1242.0;1210.0;1098.0;920.0;178.0;112.0;72.0;34.0;6.0;0.0;465.0;134.0;42.0;92.0;331.0;165.0;166.0;745.0;31.0;2.5;147.0;89.4;87.1
3460;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2006;1409.0;1252.0;1217.0;1101.0;937.0;164.0;116.0;76.0;35.0;6.0;0.0;471.0;139.0;44.0;95.0;332.0;166.0;167.0;746.0;35.0;2.8;157.0;88.9;86.4
3461;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2007 1e kwartaal;1371.0;1226.0;1194.0;1079.0;910.0;169.0;115.0;74.0;35.0;6.0;0.0;465.0;131.0;46.0;85.0;334.0;166.0;168.0;729.0;32.0;2.6;145.0;89.4;87.1
3462;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2007 2e kwartaal;1351.0;1221.0;1195.0;1082.0;903.0;179.0;113.0;71.0;35.0;7.0;0.0;451.0;126.0;39.0;87.0;325.0;166.0;159.0;743.0;26.0;2.1;130.0;90.4;88.4
3463;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2007 3e kwartaal;1335.0;1205.0;1179.0;1066.0;890.0;176.0;113.0;75.0;33.0;5.0;0.0;441.0;122.0;39.0;83.0;319.0;160.0;158.0;738.0;26.0;2.1;130.0;90.3;88.3
3464;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2007 4e kwartaal;1332.0;1200.0;1175.0;1061.0;882.0;179.0;114.0;73.0;34.0;6.0;0.0;453.0;123.0;36.0;87.0;330.0;164.0;166.0;722.0;25.0;2.1;132.0;90.1;88.2
3465;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2007;1347.0;1213.0;1186.0;1072.0;896.0;176.0;114.0;73.0;34.0;6.0;0.0;453.0;126.0;40.0;86.0;327.0;164.0;163.0;733.0;27.0;2.2;134.0;90.0;88.0
3466;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2008 1e kwartaal;1343.0;1219.0;1194.0;1075.0;890.0;185.0;119.0;76.0;37.0;6.0;0.0;456.0;118.0;34.0;83.0;338.0;174.0;164.0;738.0;26.0;2.1;124.0;90.8;88.8
3467;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2008 2e kwartaal;1331.0;1210.0;1188.0;1072.0;895.0;177.0;116.0;77.0;34.0;5.0;0.0;452.0;117.0;34.0;83.0;335.0;171.0;164.0;735.0;22.0;1.8;121.0;90.9;89.2
3468;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2008 3e kwartaal;1327.0;1202.0;1184.0;1067.0;893.0;173.0;117.0;79.0;34.0;4.0;0.0;451.0;115.0;33.0;82.0;337.0;168.0;169.0;732.0;18.0;1.5;125.0;90.6;89.2
3469;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2008 4e kwartaal;1329.0;1212.0;1188.0;1070.0;892.0;178.0;118.0;79.0;34.0;4.0;0.0;456.0;110.0;31.0;79.0;346.0;176.0;170.0;732.0;24.0;2.0;117.0;91.2;89.4
3470;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2008;1332.0;1211.0;1188.0;1071.0;893.0;178.0;117.0;78.0;35.0;5.0;0.0;454.0;115.0;33.0;82.0;339.0;172.0;167.0;734.0;23.0;1.9;122.0;90.9;89.2
3471;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2009 1e kwartaal;1315.0;1201.0;1171.0;1053.0;880.0;174.0;118.0;77.0;36.0;5.0;0.0;459.0;116.0;37.0;79.0;344.0;173.0;171.0;711.0;30.0;2.5;114.0;91.3;89.0
3472;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2009 2e kwartaal;1321.0;1206.0;1171.0;1059.0;883.0;176.0;113.0;74.0;35.0;3.0;0.0;459.0;111.0;32.0;79.0;348.0;174.0;174.0;713.0;35.0;2.9;115.0;91.3;88.7
3473;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2009 3e kwartaal;1317.0;1196.0;1165.0;1050.0;881.0;170.0;115.0;78.0;33.0;4.0;0.0;449.0;107.0;34.0;73.0;343.0;172.0;171.0;716.0;30.0;2.5;121.0;90.8;88.5
3474;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2009 4e kwartaal;1317.0;1199.0;1166.0;1054.0;881.0;173.0;112.0;76.0;32.0;4.0;0.0;454.0;106.0;33.0;73.0;348.0;178.0;170.0;712.0;33.0;2.8;118.0;91.1;88.5
3475;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2009;1318.0;1200.0;1168.0;1054.0;881.0;173.0;114.0;76.0;34.0;4.0;0.0;455.0;110.0;34.0;76.0;346.0;174.0;171.0;713.0;32.0;2.7;117.0;91.1;88.7
3476;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2010 1e kwartaal;1317.0;1196.0;1158.0;1047.0;880.0;167.0;111.0;76.0;29.0;6.0;0.0;442.0;103.0;31.0;71.0;340.0;167.0;172.0;716.0;38.0;3.2;120.0;90.9;88.0
3477;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2010 2e kwartaal;1301.0;1187.0;1155.0;1046.0;869.0;176.0;109.0;74.0;31.0;4.0;0.0;441.0;102.0;28.0;75.0;338.0;166.0;172.0;714.0;33.0;2.7;113.0;91.3;88.8
3478;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2010 3e kwartaal;1325.0;1208.0;1172.0;1056.0;878.0;179.0;116.0;82.0;29.0;6.0;0.0;455.0;99.0;28.0;72.0;356.0;175.0;181.0;717.0;36.0;3.0;116.0;91.2;88.5
3479;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2010 4e kwartaal;1337.0;1226.0;1193.0;1066.0;888.0;178.0;127.0;85.0;35.0;6.0;0.0;464.0;105.0;28.0;78.0;359.0;183.0;176.0;729.0;32.0;2.6;112.0;91.6;89.2
3480;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2010;1320.0;1204.0;1170.0;1054.0;879.0;175.0;116.0;79.0;31.0;6.0;0.0;450.0;102.0;29.0;74.0;348.0;173.0;175.0;719.0;35.0;2.9;115.0;91.3;88.6
3481;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2011 1e kwartaal;1322.0;1208.0;1171.0;1047.0;871.0;176.0;124.0;85.0;34.0;5.0;0.0;460.0;105.0;29.0;75.0;355.0;180.0;176.0;711.0;37.0;3.1;113.0;91.4;88.6
3482;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2011 2e kwartaal;1318.0;1196.0;1164.0;1044.0;866.0;178.0;120.0;81.0;34.0;5.0;0.0;457.0;105.0;29.0;75.0;352.0;171.0;181.0;707.0;32.0;2.7;122.0;90.8;88.3
3483;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2011 3e kwartaal;1323.0;1195.0;1161.0;1041.0;863.0;178.0;120.0;85.0;30.0;4.0;0.0;445.0;104.0;33.0;70.0;341.0;169.0;173.0;716.0;35.0;2.9;127.0;90.4;87.7
3484;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2011 4e kwartaal;1318.0;1201.0;1167.0;1039.0;847.0;192.0;128.0;93.0;31.0;4.0;0.0;464.0;110.0;37.0;73.0;353.0;174.0;179.0;704.0;34.0;2.8;117.0;91.1;88.6
3485;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2011;1320.0;1200.0;1166.0;1043.0;862.0;181.0;123.0;86.0;32.0;4.0;0.0;456.0;106.0;32.0;73.0;351.0;173.0;177.0;709.0;34.0;2.9;120.0;90.9;88.3
3486;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2012 1e kwartaal;1313.0;1199.0;1153.0;1036.0;852.0;184.0;117.0;88.0;26.0;4.0;0.0;461.0;105.0;34.0;70.0;356.0;173.0;183.0;693.0;45.0;3.8;114.0;91.3;87.8
3487;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2012 2e kwartaal;1313.0;1194.0;1156.0;1034.0;852.0;183.0;121.0;87.0;28.0;6.0;0.0;463.0;99.0;31.0;68.0;364.0;182.0;181.0;693.0;39.0;3.2;119.0;90.9;88.0
3488;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2012 3e kwartaal;1315.0;1196.0;1151.0;1033.0;839.0;194.0;119.0;87.0;26.0;5.0;0.0;461.0;94.0;30.0;64.0;366.0;173.0;193.0;691.0;45.0;3.8;119.0;90.9;87.5
3489;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2012 4e kwartaal;1313.0;1200.0;1149.0;1028.0;829.0;199.0;121.0;88.0;29.0;5.0;0.0;466.0;97.0;32.0;64.0;369.0;182.0;187.0;684.0;50.0;4.2;113.0;91.4;87.6
3490;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2012;1314.0;1197.0;1152.0;1033.0;843.0;190.0;120.0;87.0;27.0;5.0;0.0;462.0;99.0;32.0;67.0;364.0;177.0;186.0;690.0;45.0;3.7;116.0;91.1;87.7
3491;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2013 1e kwartaal;1287.0;1165.0;1108.0;992.0;800.0;192.0;116.0;84.0;28.0;3.0;0.0;451.0;104.0;39.0;65.0;347.0;168.0;179.0;657.0;57.0;4.9;122.0;90.5;86.1
3492;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2013 2e kwartaal;1289.0;1172.0;1120.0;998.0;794.0;204.0;122.0;85.0;32.0;5.0;0.0;462.0;106.0;42.0;64.0;356.0;173.0;183.0;658.0;52.0;4.4;117.0;90.9;86.9
3493;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2013 3e kwartaal;1305.0;1183.0;1124.0;1003.0;794.0;209.0;122.0;89.0;27.0;5.0;0.0;456.0;101.0;41.0;60.0;355.0;168.0;187.0;669.0;58.0;4.9;122.0;90.6;86.2
3494;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2013 4e kwartaal;1311.0;1193.0;1131.0;1007.0;785.0;223.0;124.0;89.0;30.0;4.0;0.0;460.0;100.0;37.0;63.0;359.0;167.0;192.0;671.0;61.0;5.1;119.0;90.9;86.2
3495;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2013;1298.0;1178.0;1121.0;1000.0;793.0;207.0;121.0;87.0;29.0;4.0;0.0;457.0;103.0;40.0;63.0;354.0;169.0;185.0;664.0;57.0;4.9;120.0;90.8;86.4
3496;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2014 1e kwartaal;1286.0;1169.0;1105.0;985.0;776.0;209.0;120.0;88.0;28.0;4.0;0.0;458.0;95.0;39.0;55.0;363.0;170.0;193.0;648.0;63.0;5.4;117.0;90.9;86.0
3497;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2014 2e kwartaal;1286.0;1163.0;1109.0;987.0;772.0;215.0;122.0;90.0;28.0;4.0;0.0;466.0;95.0;36.0;59.0;371.0;173.0;198.0;643.0;54.0;4.7;123.0;90.5;86.2
3498;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2014 3e kwartaal;1261.0;1139.0;1095.0;972.0;751.0;221.0;123.0;92.0;26.0;5.0;0.0;454.0;94.0;35.0;58.0;360.0;169.0;192.0;641.0;44.0;3.9;122.0;90.3;86.8
3499;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2014 4e kwartaal;1256.0;1149.0;1105.0;979.0;763.0;216.0;126.0;96.0;25.0;5.0;0.0;454.0;97.0;38.0;59.0;357.0;171.0;186.0;651.0;44.0;3.8;107.0;91.5;88.0
3500;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2014;1272.0;1155.0;1103.0;981.0;765.0;215.0;123.0;92.0;27.0;4.0;0.0;458.0;95.0;37.0;58.0;363.0;171.0;192.0;645.0;51.0;4.5;117.0;90.8;86.7
3501;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2015 1e kwartaal;1245.0;1137.0;1082.0;959.0;741.0;218.0;122.0;92.0;24.0;6.0;0.0;450.0;99.0;42.0;57.0;351.0;167.0;184.0;632.0;55.0;4.8;109.0;91.3;86.9
3502;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2015 2e kwartaal;1255.0;1146.0;1097.0;975.0;754.0;221.0;122.0;92.0;25.0;5.0;0.0;462.0;102.0;42.0;60.0;360.0;177.0;183.0;635.0;49.0;4.3;109.0;91.3;87.4
3503;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2015 3e kwartaal;1276.0;1155.0;1110.0;988.0;750.0;238.0;122.0;91.0;26.0;5.0;0.0;457.0;100.0;39.0;61.0;357.0;166.0;192.0;652.0;45.0;3.9;121.0;90.5;87.0
3504;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2015 4e kwartaal;1271.0;1156.0;1115.0;988.0;758.0;230.0;127.0;93.0;29.0;4.0;0.0;453.0;97.0;37.0;59.0;356.0;164.0;192.0;662.0;41.0;3.6;115.0;90.9;87.7
3505;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2015;1262.0;1148.0;1101.0;978.0;751.0;227.0;123.0;92.0;26.0;5.0;0.0;456.0;99.0;40.0;59.0;356.0;169.0;188.0;645.0;48.0;4.1;114.0;91.0;87.2
3506;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2016 1e kwartaal;1252.0;1138.0;1100.0;965.0;739.0;227.0;135.0;98.0;32.0;5.0;0.0;456.0;97.0;39.0;58.0;359.0;160.0;199.0;644.0;38.0;3.3;114.0;90.9;87.8
3507;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2016 2e kwartaal;1244.0;1121.0;1087.0;963.0;732.0;231.0;124.0;90.0;30.0;4.0;0.0;437.0;91.0;32.0;59.0;346.0;161.0;185.0;650.0;34.0;3.0;122.0;90.2;87.4
3508;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2016 3e kwartaal;1262.0;1152.0;1120.0;985.0;750.0;235.0;135.0;97.0;34.0;4.0;0.0;438.0;84.0;29.0;55.0;353.0;161.0;193.0;682.0;32.0;2.8;111.0;91.2;88.7
3509;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2016 4e kwartaal;1258.0;1154.0;1123.0;997.0;764.0;233.0;126.0;92.0;32.0;2.0;0.0;446.0;84.0;32.0;52.0;362.0;164.0;197.0;678.0;31.0;2.6;104.0;91.7;89.3
3510;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2016;1254.0;1141.0;1108.0;978.0;746.0;231.0;130.0;94.0;32.0;4.0;0.0;444.0;89.0;33.0;56.0;355.0;162.0;194.0;663.0;34.0;3.0;113.0;91.0;88.3
3511;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2017 1e kwartaal;1256.0;1149.0;1111.0;984.0;754.0;230.0;127.0;91.0;33.0;3.0;0.0;446.0;85.0;35.0;50.0;362.0;166.0;195.0;665.0;38.0;3.3;108.0;91.4;88.4
3512;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2017 2e kwartaal;1253.0;1140.0;1111.0;981.0;749.0;232.0;129.0;97.0;31.0;1.0;0.0;434.0;82.0;34.0;48.0;352.0;156.0;196.0;676.0;30.0;2.6;112.0;91.0;88.7
3513;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2017 3e kwartaal;1277.0;1157.0;1125.0;989.0;755.0;234.0;136.0;98.0;35.0;2.0;0.0;436.0;78.0;35.0;43.0;358.0;150.0;208.0;689.0;32.0;2.8;120.0;90.6;88.1
3514;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2017 4e kwartaal;1295.0;1172.0;1144.0;1010.0;780.0;230.0;134.0;99.0;33.0;2.0;0.0;451.0;82.0;33.0;49.0;369.0;148.0;221.0;692.0;29.0;2.5;123.0;90.5;88.3
3515;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2017;1270.0;1155.0;1123.0;991.0;759.0;232.0;132.0;96.0;33.0;2.0;0.0;442.0;82.0;34.0;47.0;360.0;155.0;205.0;680.0;32.0;2.8;116.0;90.9;88.4
3516;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2018 1e kwartaal;1267.0;1147.0;1117.0;984.0;761.0;223.0;133.0;96.0;34.0;3.0;0.0;446.0;78.0;32.0;46.0;368.0;156.0;212.0;671.0;30.0;2.6;120.0;90.5;88.2
3517;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2018 2e kwartaal;1252.0;1135.0;1116.0;991.0;756.0;235.0;125.0;94.0;29.0;2.0;0.0;452.0;83.0;33.0;50.0;368.0;152.0;217.0;664.0;19.0;1.7;117.0;90.7;89.1
3518;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2018 3e kwartaal;1270.0;1156.0;1137.0;995.0;757.0;238.0;141.0;106.0;32.0;3.0;0.0;460.0;83.0;31.0;52.0;377.0;156.0;221.0;677.0;19.0;1.7;114.0;91.0;89.5
3519;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2018 4e kwartaal;1284.0;1178.0;1155.0;1016.0;773.0;242.0;139.0;105.0;31.0;3.0;0.0;467.0;83.0;31.0;52.0;383.0;159.0;224.0;688.0;24.0;2.0;106.0;91.8;89.9
3520;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2018;1268.0;1154.0;1131.0;996.0;762.0;235.0;135.0;100.0;32.0;3.0;0.0;456.0;82.0;32.0;50.0;374.0;156.0;218.0;675.0;23.0;2.0;114.0;91.0;89.2
3521;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2019 1e kwartaal;1267.0;1156.0;1133.0;990.0;758.0;232.0;143.0;106.0;34.0;3.0;0.0;454.0;85.0;32.0;53.0;370.0;154.0;216.0;679.0;23.0;2.0;111.0;91.2;89.4
3522;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2019 2e kwartaal;1278.0;1164.0;1142.0;1009.0;780.0;229.0;133.0;97.0;33.0;4.0;0.0;466.0;85.0;32.0;53.0;382.0;149.0;232.0;675.0;22.0;1.9;114.0;91.1;89.3
3523;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2019 3e kwartaal;1270.0;1162.0;1143.0;1013.0;786.0;227.0;130.0;99.0;28.0;3.0;0.0;470.0;81.0;29.0;51.0;390.0;154.0;236.0;673.0;19.0;1.6;108.0;91.5;90.0
3524;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2019 4e kwartaal;1272.0;1169.0;1149.0;1018.0;803.0;215.0;131.0;98.0;29.0;4.0;0.0;473.0;83.0;28.0;55.0;391.0;151.0;240.0;676.0;20.0;1.7;103.0;91.9;90.3
3525;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2019;1272.0;1163.0;1142.0;1007.0;782.0;226.0;134.0;100.0;31.0;4.0;0.0;466.0;83.0;30.0;53.0;383.0;152.0;231.0;676.0;21.0;1.8;109.0;91.4;89.8
3526;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2020 1e kwartaal;1267.0;1163.0;1142.0;1005.0;799.0;206.0;137.0;100.0;32.0;4.0;0.0;476.0;83.0;25.0;58.0;393.0;150.0;243.0;665.0;21.0;1.8;104.0;91.8;90.1
3527;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2020 2e kwartaal;1281.0;1178.0;1150.0;1012.0;819.0;193.0;139.0;101.0;34.0;4.0;0.0;480.0;83.0;30.0;53.0;397.0;154.0;243.0;670.0;28.0;2.4;103.0;92.0;89.8
3528;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2020 3e kwartaal;1292.0;1196.0;1167.0;1029.0;847.0;181.0;139.0;102.0;33.0;4.0;0.0;481.0;90.0;33.0;58.0;391.0;146.0;245.0;686.0;29.0;2.4;96.0;92.5;90.3
3529;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2020 4e kwartaal;1298.0;1206.0;1183.0;1037.0;845.0;191.0;146.0;108.0;35.0;3.0;0.0;489.0;81.0;33.0;48.0;409.0;156.0;253.0;694.0;22.0;1.9;92.0;92.9;91.2
3530;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2020;1285.0;1186.0;1161.0;1021.0;828.0;193.0;140.0;103.0;33.0;4.0;0.0;482.0;84.0;30.0;54.0;398.0;151.0;246.0;679.0;25.0;2.1;99.0;92.3;90.4
3531;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2021 1e kwartaal;1303.0;1214.0;1192.0;1054.0;848.0;206.0;138.0;101.0;33.0;4.0;0.0;489.0;86.0;38.0;48.0;404.0;148.0;255.0;702.0;22.0;1.8;89.0;93.1;91.4
3532;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2021 2e kwartaal;1289.0;1191.0;1176.0;1035.0;841.0;194.0;140.0;108.0;31.0;1.0;0.0;462.0;79.0;31.0;48.0;383.0;145.0;238.0;714.0;16.0;1.3;97.0;92.4;91.2
3533;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
3534;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2003 1e kwartaal;910.0;739.0;711.0;631.0;559.0;71.0;80.0;47.0;27.0;6.0;0.0;359.0;147.0;52.0;94.0;212.0;146.0;66.0;352.0;28.0;3.8;171.0;81.2;78.2
3535;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2003 2e kwartaal;920.0;754.0;720.0;635.0;564.0;71.0;85.0;49.0;30.0;6.0;0.0;363.0;151.0;52.0;99.0;212.0;142.0;69.0;357.0;34.0;4.5;166.0;82.0;78.3
3536;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2003 3e kwartaal;896.0;733.0;705.0;626.0;559.0;68.0;79.0;45.0;29.0;5.0;0.0;354.0;147.0;49.0;98.0;207.0;137.0;70.0;352.0;27.0;3.7;164.0;81.7;78.7
3537;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2003 4e kwartaal;870.0;714.0;684.0;603.0;537.0;66.0;82.0;45.0;32.0;5.0;0.0;341.0;140.0;48.0;91.0;201.0;134.0;67.0;343.0;30.0;4.2;155.0;82.1;78.7
3538;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2003;899.0;735.0;705.0;624.0;555.0;69.0;82.0;47.0;29.0;5.0;0.0;354.0;146.0;51.0;96.0;208.0;140.0;68.0;351.0;30.0;4.1;164.0;81.8;78.5
3539;Totaal mannen en vrouwen;25 tot 35 jaar;Partner in paar met kind;2004 1e kwartaal;875.0;720.0;686.0;605.0;543.0;62.0;81.0;44.0;33.0;3.0;0.0;347.0;137.0;46.0;91.0;209.0;138.0;71.0;339.0;34.0;4.7;155.0;82.3;78.4
