ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTwoonplaatsnaam_7;Gemeentenaam_8
268;Baard;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
269;Baarderadeel;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
270;Baarderburen;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
271;690;80;Leeuwarden                 ;11;Leeuwarden                                        ;21;F.  ;nee;nee
272;Baardwijk;867;Waalwijk                   ;106;Langstraat                                        ;30;NB. ;nee;nee
273;Baarland;654;Borsele                    ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
274;Baarle-Nassau;744;Baarle-Nassau              ;108;Gebied om Tilburg                                 ;30;NB. ;ja ;ja 
275;Baarle-Nassau-Grens;744;Baarle-Nassau              ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
276;Baarlo;192;Zwartsluis                 ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
277;Baarlo;195;IJsselham                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
278;Baarlo;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;nee
279;Baarn;308;Baarn                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;ja 
280;Baars;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
281;Baarschot;763;Diessen                    ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
282;Baarsdorp;654;Borsele                    ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;nee;nee
283;Baarsdorpermeer;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
284;Baarstraat;977;Thorn                      ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
285;Babberich;299;Zevenaar                   ;26;De Lijmers                                        ;25;Gld.;ja ;nee
286;Baburen;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
287;Babylonienbroek;738;Aalburg                    ;105;Land van Altena                                   ;30;NB. ;ja ;nee
288;Badhoevedorp;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
289;Baexem;920;Heythuysen                 ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;nee
290;410;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;ja ;nee
291;Bahneheide (ged.);965;Simpelveld                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;ja ;nee
292;Bahneheide (ged.);990;Wittem                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
293;Bahr en Lathum;199;Angerlo                    ;26;De Lijmers                                        ;25;Gld.;nee;nee
294;Baijum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
295;Bakel;745;Bakel en Milheeze          ;118;Brabantse Peel                                    ;30;NB. ;ja ;nee
296;Bakel en Milheeze;745;Bakel en Milheeze          ;118;Brabantse Peel                                    ;30;NB. ;nee;ja 
297;Bakelsebrug;745;Bakel en Milheeze          ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
298;Bakelsedijk;762;Deurne                     ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
299;Bakenberg;202;Arnhem                     ;35;Arnhem                                            ;25;Gld.;nee;nee
300;Bakendorp;654;Borsele                    ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;nee;nee
301;Bakertand;785;Goirle                     ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
302;Bakheide;889;Beesel                     ;121;Industriegebied Venlo-Beesel                      ;31;L.  ;nee;nee
303;Bakhuizen;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
304;Bakkersdam;692;Oostburg                   ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;nee;nee
305;777;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
306;Bakkum;383;Castricum                  ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
307;316;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
308;Balgoij;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
309;Balinge;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
310;Balk;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
311;Balkbrug;143;Avereest                   ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;nee
312;957;109;Coevorden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
313;Balleman;817;Nieuw-Ginneken             ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
314;359;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
315;Balloerveld;126;Rolde                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
316;Balloo;126;Rolde                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
317;563;60;Ameland                    ;13;Friese Waddeneilanden                             ;21;F.  ;ja ;nee
318;475;56;Zuidhorn                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
319;Band;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
320;Bandijk;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;nee;nee
321;716;82;Lemsterland                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
322;Bangert;405;Hoorn                      ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
323;Banholt;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;nee
324;Banken, De;451;Uithoorn                   ;62;Noordhollandse Meerlanden                         ;27;NH. ;nee;nee
325;Bankert;745;Bakel en Milheeze          ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
326;Bant;171;Noordoostpolder            ;128;Noordoostpolder                                   ;24;Fle.;ja ;nee
327;717;82;Lemsterland                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
328;Barchem;262;Lochem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
329;Barendrecht;489;Barendrecht                ;86;Westelijk IJsselmonde                             ;28;ZH. ;ja ;ja 
330;Barendrechtse Veer;489;Barendrecht                ;86;Westelijk IJsselmonde                             ;28;ZH. ;nee;nee
331;302;47;Veendam                    ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
332;Bargebek;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
333;Bargen;448;Texel                      ;50;Texel                                             ;27;NH. ;nee;nee
334;Barger-Compascuum;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;ja ;nee
335;Barger-Erfscheidenveen;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
336;Barger-Oosterveen;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
337;Barger-Oosterveld;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
338;Barkwerd;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
339;232;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
340;Barlaque;778;Fijnaart en Heijningen     ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
341;Barlo;197;Aalten                     ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;nee;nee
342;Barneveld;203;Barneveld                  ;31;Gelderse Vallei                                   ;25;Gld.;ja ;ja 
343;317;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
344;619;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
345;Barrier;986;Voerendaal                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
346;Barsbeek;194;Brederwiede                ;19;Noordwest-Overijssel                              ;23;O.  ;nee;nee
347;Barsingerhorn;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;ja ;nee
348;Bartlehiem;737;Tytsjerksteradiel          ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
349;Barwoutswaarder;632;Woerden                    ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
350;Basse;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
351;Batadorp;753;Best                       ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
352;Batenburg;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
353;Bath;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;nee;nee
354;Bathmen;144;Bathmen                    ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;ja 
355;Batooserf;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;nee;nee
356;Battenoord;559;Middelharnis               ;92;Goeree en Overflakkee                             ;28;ZH. ;nee;nee
357;Batterij;704;Sas van Gent               ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
358;Bautsch;917;Heerlen                    ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
359;Bavel;817;Nieuw-Ginneken             ;104;Gebied om Breda                                   ;30;NB. ;ja ;nee
360;Bazuin;137;Zuidwolde                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
361;Beckum;164;Hengelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
362;Bedaf;856;Uden                       ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
363;Bedijking;736;De Ronde Venen             ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
364;10;5;Bedum                      ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;ja 
365;Beegden;1937;Heel                       ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;nee
366;Beek;746;Beek en Donk               ;115;Industriegebied Helmond                           ;30;NB. ;nee;nee
367;Beek;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;ja ;nee
368;Beek;282;Ubbergen                   ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
369;Beek;888;Beek                       ;124;Westelijke Mijnstreek                             ;31;L.  ;ja ;ja 
370;Beek en Donk;746;Beek en Donk               ;115;Industriegebied Helmond                           ;30;NB. ;ja ;ja 
371;Beek, De;233;Ermelo                     ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
372;Beekbergen;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;ja ;nee
373;Beekheuvel;893;Bergen                     ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
374;Beekkant;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
375;Beekkant, De;914;Haelen                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
376;Beekveld;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
377;Beemden, De;263;Maasdriel                  ;42;Bommelerwaard                                     ;25;Gld.;nee;nee
378;Beemdkant;807;Lieshout                   ;115;Industriegebied Helmond                           ;30;NB. ;nee;nee
379;Beemster;370;Beemster                   ;56;Noordhollands Middengewest                        ;27;NH. ;nee;ja 
380;Beemte;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;ja ;nee
381;Beeret, Op de;983;Venlo                      ;121;Industriegebied Venlo-Beesel                      ;31;L.  ;nee;nee
382;Beers;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
383;Beers;1684;Cuijk                      ;119;Land van Cuijk                                    ;30;NB. ;ja ;nee
384;Beerschoten;316;Driebergen-Rijsenburg      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
385;Beersdal;917;Heerlen                    ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
386;Beerserhaar;175;Ommen                      ;21;Noordoost-Overijssel                              ;23;O.  ;nee;nee
387;Beersterhoogen;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
388;Beerta;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;ja ;nee
389;Beerten;798;Hilvarenbeek               ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
390;Beertsenhoven;913;Gulpen                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
