ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
2533;Total countries;662 Clay construction materials and r...;2021 May;;
2534;Total countries;662 Clay construction materials and r...;2021 June;;
2535;Total countries;662 Clay construction materials and r...;2021 July;;
2536;Total countries;662 Clay construction materials and r...;2021 August;;
2537;Total countries;662 Clay construction materials and r...;2021 September;;
2538;Total countries;662 Clay construction materials and r...;2021 October;;
2539;Total countries;662 Clay construction materials and r...;2021 November;;
2540;Total countries;662 Clay construction materials and r...;2021 December;;
2541;Total countries;662 Clay construction materials and r...;2021;;
2542;Total countries;662 Clay construction materials and r...;2022 January;36.0;45.0
2543;Total countries;662 Clay construction materials and r...;2022 February;43.0;45.0
2544;Total countries;662 Clay construction materials and r...;2022 March;56.0;56.0
2545;Total countries;662 Clay construction materials and r...;2022 April;44.0;48.0
2546;Total countries;662 Clay construction materials and r...;2022 May;42.0;53.0
2547;Total countries;662 Clay construction materials and r...;2022 June;42.0;56.0
2548;Total countries;662 Clay construction materials and r...;2022 July;44.0;48.0
2549;Total countries;662 Clay construction materials and r...;2022 August;35.0;47.0
2550;Total countries;662 Clay construction materials and r...;2022 September;43.0;53.0
2551;Total countries;662 Clay construction materials and r...;2022 October;51.0;55.0
2552;Total countries;662 Clay construction materials and r...;2022 November;43.0;57.0
2553;Total countries;662 Clay construction materials and r...;2022 December;34.0;46.0
2554;Total countries;662 Clay construction materials and r...;2022;512.0;608.0
2555;Total countries;662 Clay construction materials and r...;2023 January;37.0;47.0
2556;Total countries;662 Clay construction materials and r...;2023 February;38.0;42.0
2557;Total countries;662 Clay construction materials and r...;2023 March;42.0;56.0
2558;Total countries;662 Clay construction materials and r...;2023 April;39.0;44.0
2559;Total countries;662 Clay construction materials and r...;2023 May;39.0;52.0
2560;Total countries;662 Clay construction materials and r...;2023 June;36.0;56.0
2561;Total countries;662 Clay construction materials and r...;2023 July;32.0;44.0
2562;Total countries;662 Clay construction materials and r...;2023 August;27.0;39.0
2563;Total countries;662 Clay construction materials and r...;2023 September;33.0;49.0
2564;Total countries;662 Clay construction materials and r...;2023 October;33.0;40.0
2565;Total countries;662 Clay construction materials and r...;2023 November;28.0;41.0
2566;Total countries;662 Clay construction materials and r...;2023 December;22.0;29.0
2567;Total countries;662 Clay construction materials and r...;2023;405.0;540.0
2568;Total countries;662 Clay construction materials and r...;2024 January;27.0;35.0
2569;Total countries;662 Clay construction materials and r...;2024 February;28.0;38.0
2570;Total countries;662 Clay construction materials and r...;2024 March;38.0;42.0
2571;Total countries;662 Clay construction materials and r...;2024 April;33.0;41.0
2572;Total countries;662 Clay construction materials and r...;2024 May;36.0;40.0
2573;Total countries;662 Clay construction materials and r...;2024 June;36.0;43.0
2574;Total countries;662 Clay construction materials and r...;2024 July;35.0;39.0
2575;Total countries;662 Clay construction materials and r...;2024 August;25.0;37.0
2576;Total countries;662 Clay construction materials and r...;2024 September;32.0;41.0
2577;Total countries;662 Clay construction materials and r...;2024 October;35.0;41.0
2578;Total countries;662 Clay construction materials and r...;2024 November;30.0;40.0
2579;Total countries;662 Clay construction materials and r...;2024 January-November;356.0;439.0
2580;Total countries;66231 Bricks, blocks, tiles and other...;2015 January;0.0;1.0
2581;Total countries;66231 Bricks, blocks, tiles and other...;2015 February;0.0;0.0
2582;Total countries;66231 Bricks, blocks, tiles and other...;2015 March;0.0;1.0
2583;Total countries;66231 Bricks, blocks, tiles and other...;2015 April;0.0;1.0
2584;Total countries;66231 Bricks, blocks, tiles and other...;2015 May;0.0;1.0
2585;Total countries;66231 Bricks, blocks, tiles and other...;2015 June;0.0;1.0
2586;Total countries;66231 Bricks, blocks, tiles and other...;2015 July;0.0;1.0
2587;Total countries;66231 Bricks, blocks, tiles and other...;2015 August;0.0;1.0
2588;Total countries;66231 Bricks, blocks, tiles and other...;2015 September;0.0;1.0
2589;Total countries;66231 Bricks, blocks, tiles and other...;2015 October;0.0;1.0
2590;Total countries;66231 Bricks, blocks, tiles and other...;2015 November;0.0;1.0
2591;Total countries;66231 Bricks, blocks, tiles and other...;2015 December;0.0;0.0
2592;Total countries;66231 Bricks, blocks, tiles and other...;2015;1.0;8.0
2593;Total countries;66231 Bricks, blocks, tiles and other...;2016 January;0.0;0.0
2594;Total countries;66231 Bricks, blocks, tiles and other...;2016 February;0.0;0.0
2595;Total countries;66231 Bricks, blocks, tiles and other...;2016 March;0.0;0.0
2596;Total countries;66231 Bricks, blocks, tiles and other...;2016 April;0.0;0.0
2597;Total countries;66231 Bricks, blocks, tiles and other...;2016 May;0.0;0.0
2598;Total countries;66231 Bricks, blocks, tiles and other...;2016 June;0.0;0.0
2599;Total countries;66231 Bricks, blocks, tiles and other...;2016 July;0.0;0.0
2600;Total countries;66231 Bricks, blocks, tiles and other...;2016 August;0.0;0.0
2601;Total countries;66231 Bricks, blocks, tiles and other...;2016 September;0.0;0.0
2602;Total countries;66231 Bricks, blocks, tiles and other...;2016 October;0.0;0.0
2603;Total countries;66231 Bricks, blocks, tiles and other...;2016 November;0.0;0.0
2604;Total countries;66231 Bricks, blocks, tiles and other...;2016 December;0.0;0.0
2605;Total countries;66231 Bricks, blocks, tiles and other...;2016;0.0;2.0
2606;Total countries;66231 Bricks, blocks, tiles and other...;2017 January;0.0;0.0
2607;Total countries;66231 Bricks, blocks, tiles and other...;2017 February;0.0;0.0
2608;Total countries;66231 Bricks, blocks, tiles and other...;2017 March;0.0;0.0
2609;Total countries;66231 Bricks, blocks, tiles and other...;2017 April;0.0;0.0
2610;Total countries;66231 Bricks, blocks, tiles and other...;2017 May;0.0;0.0
2611;Total countries;66231 Bricks, blocks, tiles and other...;2017 June;0.0;0.0
2612;Total countries;66231 Bricks, blocks, tiles and other...;2017 July;0.0;0.0
2613;Total countries;66231 Bricks, blocks, tiles and other...;2017 August;0.0;0.0
2614;Total countries;66231 Bricks, blocks, tiles and other...;2017 September;0.0;0.0
2615;Total countries;66231 Bricks, blocks, tiles and other...;2017 October;0.0;0.0
2616;Total countries;66231 Bricks, blocks, tiles and other...;2017 November;0.0;0.0
2617;Total countries;66231 Bricks, blocks, tiles and other...;2017 December;0.0;0.0
2618;Total countries;66231 Bricks, blocks, tiles and other...;2017;2.0;2.0
2619;Total countries;66231 Bricks, blocks, tiles and other...;2018 January;0.0;0.0
2620;Total countries;66231 Bricks, blocks, tiles and other...;2018 February;0.0;0.0
2621;Total countries;66231 Bricks, blocks, tiles and other...;2018 March;0.0;0.0
2622;Total countries;66231 Bricks, blocks, tiles and other...;2018 April;0.0;0.0
2623;Total countries;66231 Bricks, blocks, tiles and other...;2018 May;0.0;0.0
2624;Total countries;66231 Bricks, blocks, tiles and other...;2018 June;0.0;0.0
2625;Total countries;66231 Bricks, blocks, tiles and other...;2018 July;0.0;0.0
2626;Total countries;66231 Bricks, blocks, tiles and other...;2018 August;0.0;0.0
2627;Total countries;66231 Bricks, blocks, tiles and other...;2018 September;0.0;0.0
2628;Total countries;66231 Bricks, blocks, tiles and other...;2018 October;0.0;0.0
2629;Total countries;66231 Bricks, blocks, tiles and other...;2018 November;0.0;0.0
2630;Total countries;66231 Bricks, blocks, tiles and other...;2018 December;0.0;0.0
2631;Total countries;66231 Bricks, blocks, tiles and other...;2018;4.0;2.0
2632;Total countries;66231 Bricks, blocks, tiles and other...;2019 January;0.0;0.0
2633;Total countries;66231 Bricks, blocks, tiles and other...;2019 February;0.0;0.0
2634;Total countries;66231 Bricks, blocks, tiles and other...;2019 March;0.0;0.0
2635;Total countries;66231 Bricks, blocks, tiles and other...;2019 April;0.0;0.0
2636;Total countries;66231 Bricks, blocks, tiles and other...;2019 May;0.0;0.0
2637;Total countries;66231 Bricks, blocks, tiles and other...;2019 June;0.0;0.0
2638;Total countries;66231 Bricks, blocks, tiles and other...;2019 July;0.0;0.0
2639;Total countries;66231 Bricks, blocks, tiles and other...;2019 August;0.0;0.0
2640;Total countries;66231 Bricks, blocks, tiles and other...;2019 September;0.0;0.0
2641;Total countries;66231 Bricks, blocks, tiles and other...;2019 October;0.0;0.0
2642;Total countries;66231 Bricks, blocks, tiles and other...;2019 November;0.0;0.0
2643;Total countries;66231 Bricks, blocks, tiles and other...;2019 December;0.0;0.0
2644;Total countries;66231 Bricks, blocks, tiles and other...;2019;3.0;2.0
2645;Total countries;66231 Bricks, blocks, tiles and other...;2020 January;0.0;0.0
2646;Total countries;66231 Bricks, blocks, tiles and other...;2020 February;0.0;0.0
2647;Total countries;66231 Bricks, blocks, tiles and other...;2020 March;0.0;0.0
2648;Total countries;66231 Bricks, blocks, tiles and other...;2020 April;0.0;0.0
2649;Total countries;66231 Bricks, blocks, tiles and other...;2020 May;0.0;0.0
2650;Total countries;66231 Bricks, blocks, tiles and other...;2020 June;0.0;1.0
2651;Total countries;66231 Bricks, blocks, tiles and other...;2020 July;1.0;1.0
2652;Total countries;66231 Bricks, blocks, tiles and other...;2020 August;0.0;0.0
2653;Total countries;66231 Bricks, blocks, tiles and other...;2020 September;0.0;0.0
2654;Total countries;66231 Bricks, blocks, tiles and other...;2020 October;1.0;0.0
2655;Total countries;66231 Bricks, blocks, tiles and other...;2020 November;1.0;0.0
2656;Total countries;66231 Bricks, blocks, tiles and other...;2020 December;1.0;0.0
2657;Total countries;66231 Bricks, blocks, tiles and other...;2020;5.0;2.0
2658;Total countries;66231 Bricks, blocks, tiles and other...;2021 January;;
2659;Total countries;66231 Bricks, blocks, tiles and other...;2021 February;;
2660;Total countries;66231 Bricks, blocks, tiles and other...;2021 March;;
2661;Total countries;66231 Bricks, blocks, tiles and other...;2021 April;;
2662;Total countries;66231 Bricks, blocks, tiles and other...;2021 May;;
2663;Total countries;66231 Bricks, blocks, tiles and other...;2021 June;;
2664;Total countries;66231 Bricks, blocks, tiles and other...;2021 July;;
2665;Total countries;66231 Bricks, blocks, tiles and other...;2021 August;;
2666;Total countries;66231 Bricks, blocks, tiles and other...;2021 September;;
2667;Total countries;66231 Bricks, blocks, tiles and other...;2021 October;;
2668;Total countries;66231 Bricks, blocks, tiles and other...;2021 November;;
2669;Total countries;66231 Bricks, blocks, tiles and other...;2021 December;;
2670;Total countries;66231 Bricks, blocks, tiles and other...;2021;;
2671;Total countries;66231 Bricks, blocks, tiles and other...;2022 January;0.0;1.0
2672;Total countries;66231 Bricks, blocks, tiles and other...;2022 February;0.0;0.0
2673;Total countries;66231 Bricks, blocks, tiles and other...;2022 March;2.0;1.0
2674;Total countries;66231 Bricks, blocks, tiles and other...;2022 April;3.0;1.0
2675;Total countries;66231 Bricks, blocks, tiles and other...;2022 May;1.0;1.0
2676;Total countries;66231 Bricks, blocks, tiles and other...;2022 June;1.0;1.0
2677;Total countries;66231 Bricks, blocks, tiles and other...;2022 July;1.0;0.0
2678;Total countries;66231 Bricks, blocks, tiles and other...;2022 August;1.0;1.0
2679;Total countries;66231 Bricks, blocks, tiles and other...;2022 September;1.0;1.0
2680;Total countries;66231 Bricks, blocks, tiles and other...;2022 October;2.0;1.0
2681;Total countries;66231 Bricks, blocks, tiles and other...;2022 November;1.0;1.0
2682;Total countries;66231 Bricks, blocks, tiles and other...;2022 December;1.0;1.0
2683;Total countries;66231 Bricks, blocks, tiles and other...;2022;14.0;7.0
2684;Total countries;66231 Bricks, blocks, tiles and other...;2023 January;0.0;1.0
2685;Total countries;66231 Bricks, blocks, tiles and other...;2023 February;0.0;1.0
2686;Total countries;66231 Bricks, blocks, tiles and other...;2023 March;0.0;0.0
2687;Total countries;66231 Bricks, blocks, tiles and other...;2023 April;1.0;1.0
2688;Total countries;66231 Bricks, blocks, tiles and other...;2023 May;0.0;1.0
2689;Total countries;66231 Bricks, blocks, tiles and other...;2023 June;0.0;1.0
2690;Total countries;66231 Bricks, blocks, tiles and other...;2023 July;0.0;0.0
2691;Total countries;66231 Bricks, blocks, tiles and other...;2023 August;0.0;0.0
2692;Total countries;66231 Bricks, blocks, tiles and other...;2023 September;0.0;0.0
2693;Total countries;66231 Bricks, blocks, tiles and other...;2023 October;0.0;0.0
2694;Total countries;66231 Bricks, blocks, tiles and other...;2023 November;0.0;0.0
2695;Total countries;66231 Bricks, blocks, tiles and other...;2023 December;0.0;0.0
2696;Total countries;66231 Bricks, blocks, tiles and other...;2023;2.0;5.0
2697;Total countries;66231 Bricks, blocks, tiles and other...;2024 January;0.0;0.0
2698;Total countries;66231 Bricks, blocks, tiles and other...;2024 February;0.0;0.0
2699;Total countries;66231 Bricks, blocks, tiles and other...;2024 March;0.0;0.0
2700;Total countries;66231 Bricks, blocks, tiles and other...;2024 April;0.0;0.0
2701;Total countries;66231 Bricks, blocks, tiles and other...;2024 May;0.0;0.0
2702;Total countries;66231 Bricks, blocks, tiles and other...;2024 June;0.0;0.0
2703;Total countries;66231 Bricks, blocks, tiles and other...;2024 July;0.0;1.0
2704;Total countries;66231 Bricks, blocks, tiles and other...;2024 August;0.0;0.0
2705;Total countries;66231 Bricks, blocks, tiles and other...;2024 September;0.0;0.0
2706;Total countries;66231 Bricks, blocks, tiles and other...;2024 October;0.0;0.0
2707;Total countries;66231 Bricks, blocks, tiles and other...;2024 November;0.0;0.0
2708;Total countries;66231 Bricks, blocks, tiles and other...;2024 January-November;1.0;3.0
2709;Total countries;66232 Refractory bricks, blocks, tile...;2015 January;4.0;2.0
2710;Total countries;66232 Refractory bricks, blocks, tile...;2015 February;2.0;2.0
2711;Total countries;66232 Refractory bricks, blocks, tile...;2015 March;4.0;3.0
2712;Total countries;66232 Refractory bricks, blocks, tile...;2015 April;4.0;3.0
2713;Total countries;66232 Refractory bricks, blocks, tile...;2015 May;5.0;3.0
2714;Total countries;66232 Refractory bricks, blocks, tile...;2015 June;4.0;2.0
2715;Total countries;66232 Refractory bricks, blocks, tile...;2015 July;4.0;3.0
