ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
6433;JZ Totaal jeugdzorg;Schinnen;2e halfjaar 2017;260.0;9.1;
6434;JZ Totaal jeugdzorg;Schinnen;2017;305.0;10.7;
6435;JZ Totaal jeugdzorg;Schinnen;1e halfjaar 2018;270.0;9.6;
6436;JZ Totaal jeugdzorg;Schinnen;2e halfjaar 2018;265.0;9.4;
6437;JZ Totaal jeugdzorg;Schinnen;2018;300.0;10.6;
6438;JZ Totaal jeugdzorg;Schinnen;1e halfjaar 2019;;;
6439;JZ Totaal jeugdzorg;Schinnen;2e halfjaar 2019;;;
6440;JZ Totaal jeugdzorg;Schinnen;2019;;;
6441;JZ Totaal jeugdzorg;Schinnen;1e halfjaar 2020;;;
6442;JZ Totaal jeugdzorg;Schinnen;2e halfjaar 2020;;;
6443;JZ Totaal jeugdzorg;Schinnen;2020;;;
6444;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2015;535.0;6.9;
6445;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2015;555.0;7.1;
6446;JZ Totaal jeugdzorg;Schouwen-Duiveland;2015;630.0;8.1;
6447;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2016;600.0;7.7;
6448;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2016;595.0;7.7;
6449;JZ Totaal jeugdzorg;Schouwen-Duiveland;2016;720.0;9.3;
6450;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2017;580.0;7.6;
6451;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2017;580.0;7.6;
6452;JZ Totaal jeugdzorg;Schouwen-Duiveland;2017;680.0;8.9;
6453;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2018;580.0;7.6;
6454;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2018;590.0;7.7;
6455;JZ Totaal jeugdzorg;Schouwen-Duiveland;2018;680.0;8.9;
6456;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2019;585.0;7.7;
6457;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2019;620.0;8.2;
6458;JZ Totaal jeugdzorg;Schouwen-Duiveland;2019;715.0;9.5;
6459;JZ Totaal jeugdzorg;Schouwen-Duiveland;1e halfjaar 2020;575.0;7.6;
6460;JZ Totaal jeugdzorg;Schouwen-Duiveland;2e halfjaar 2020;620.0;8.2;
6461;JZ Totaal jeugdzorg;Schouwen-Duiveland;2020;715.0;9.5;
6462;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2015;175.0;7.6;
6463;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2015;195.0;8.5;
6464;JZ Totaal jeugdzorg;Simpelveld;2015;215.0;9.4;
6465;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2016;195.0;8.7;
6466;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2016;210.0;9.3;
6467;JZ Totaal jeugdzorg;Simpelveld;2016;230.0;10.2;
6468;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2017;205.0;9.3;
6469;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2017;195.0;8.8;
6470;JZ Totaal jeugdzorg;Simpelveld;2017;220.0;9.9;
6471;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2018;210.0;9.5;
6472;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2018;215.0;9.8;
6473;JZ Totaal jeugdzorg;Simpelveld;2018;235.0;10.7;
6474;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2019;195.0;8.9;
6475;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2019;195.0;8.9;
6476;JZ Totaal jeugdzorg;Simpelveld;2019;215.0;9.8;
6477;JZ Totaal jeugdzorg;Simpelveld;1e halfjaar 2020;195.0;8.9;
6478;JZ Totaal jeugdzorg;Simpelveld;2e halfjaar 2020;200.0;9.1;
6479;JZ Totaal jeugdzorg;Simpelveld;2020;225.0;10.3;
6480;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2015;230.0;7.5;
6481;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2015;215.0;7.1;
6482;JZ Totaal jeugdzorg;Sint Anthonis;2015;250.0;8.2;
6483;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2016;195.0;6.5;
6484;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2016;200.0;6.7;
6485;JZ Totaal jeugdzorg;Sint Anthonis;2016;240.0;8.0;
6486;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2017;225.0;7.6;
6487;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2017;210.0;7.1;
6488;JZ Totaal jeugdzorg;Sint Anthonis;2017;255.0;8.7;
6489;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2018;210.0;7.2;
6490;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2018;205.0;7.1;
6491;JZ Totaal jeugdzorg;Sint Anthonis;2018;240.0;8.3;
6492;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2019;200.0;6.9;
6493;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2019;190.0;6.6;
6494;JZ Totaal jeugdzorg;Sint Anthonis;2019;225.0;7.8;
6495;JZ Totaal jeugdzorg;Sint Anthonis;1e halfjaar 2020;180.0;6.2;
6496;JZ Totaal jeugdzorg;Sint Anthonis;2e halfjaar 2020;195.0;6.7;
6497;JZ Totaal jeugdzorg;Sint Anthonis;2020;220.0;7.5;
6498;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2015;510.0;6.8;
6499;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2015;520.0;6.9;
6500;JZ Totaal jeugdzorg;Sint-Michielsgestel;2015;595.0;7.9;
6501;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2016;495.0;6.6;
6502;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2016;480.0;6.4;
6503;JZ Totaal jeugdzorg;Sint-Michielsgestel;2016;590.0;7.9;
6504;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2017;470.0;6.3;
6505;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2017;485.0;6.5;
6506;JZ Totaal jeugdzorg;Sint-Michielsgestel;2017;565.0;7.6;
6507;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2018;495.0;6.6;
6508;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2018;485.0;6.5;
6509;JZ Totaal jeugdzorg;Sint-Michielsgestel;2018;560.0;7.5;
6510;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2019;565.0;7.5;
6511;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2019;550.0;7.3;
6512;JZ Totaal jeugdzorg;Sint-Michielsgestel;2019;640.0;8.5;
6513;JZ Totaal jeugdzorg;Sint-Michielsgestel;1e halfjaar 2020;530.0;7.0;
6514;JZ Totaal jeugdzorg;Sint-Michielsgestel;2e halfjaar 2020;545.0;7.2;
6515;JZ Totaal jeugdzorg;Sint-Michielsgestel;2020;640.0;8.4;
6516;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2015;290.0;6.2;
6517;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2015;275.0;5.9;
6518;JZ Totaal jeugdzorg;Sint-Oedenrode;2015;330.0;7.0;
6519;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2016;300.0;6.5;
6520;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2016;325.0;7.1;
6521;JZ Totaal jeugdzorg;Sint-Oedenrode;2016;375.0;8.2;
6522;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2017;;;
6523;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2017;;;
6524;JZ Totaal jeugdzorg;Sint-Oedenrode;2017;;;
6525;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2018;;;
6526;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2018;;;
6527;JZ Totaal jeugdzorg;Sint-Oedenrode;2018;;;
6528;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2019;;;
6529;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2019;;;
6530;JZ Totaal jeugdzorg;Sint-Oedenrode;2019;;;
6531;JZ Totaal jeugdzorg;Sint-Oedenrode;1e halfjaar 2020;;;
6532;JZ Totaal jeugdzorg;Sint-Oedenrode;2e halfjaar 2020;;;
6533;JZ Totaal jeugdzorg;Sint-Oedenrode;2020;;;
6534;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2015;1920.0;9.3;
6535;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2015;2105.0;10.2;
6536;JZ Totaal jeugdzorg;Sittard-Geleen;2015;2340.0;11.3;
6537;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2016;1995.0;9.8;
6538;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2016;2050.0;10.1;
6539;JZ Totaal jeugdzorg;Sittard-Geleen;2016;2375.0;11.7;
6540;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2017;2035.0;10.1;
6541;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2017;2030.0;10.1;
6542;JZ Totaal jeugdzorg;Sittard-Geleen;2017;2265.0;11.3;
6543;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2018;2120.0;10.7;
6544;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2018;2195.0;11.1;
6545;JZ Totaal jeugdzorg;Sittard-Geleen;2018;2435.0;12.3;
6546;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2019;2260.0;11.6;
6547;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2019;2355.0;12.1;
6548;JZ Totaal jeugdzorg;Sittard-Geleen;2019;2620.0;13.4;
6549;JZ Totaal jeugdzorg;Sittard-Geleen;1e halfjaar 2020;2205.0;11.4;
6550;JZ Totaal jeugdzorg;Sittard-Geleen;2e halfjaar 2020;2270.0;11.7;
6551;JZ Totaal jeugdzorg;Sittard-Geleen;2020;2590.0;13.4;
6552;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2015;505.0;7.4;
6553;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2015;545.0;7.9;
6554;JZ Totaal jeugdzorg;Sliedrecht;2015;590.0;8.6;
6555;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2016;590.0;8.6;
6556;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2016;670.0;9.7;
6557;JZ Totaal jeugdzorg;Sliedrecht;2016;760.0;11.0;
6558;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2017;730.0;10.6;
6559;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2017;735.0;10.6;
6560;JZ Totaal jeugdzorg;Sliedrecht;2017;855.0;12.4;
6561;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2018;750.0;10.8;
6562;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2018;745.0;10.8;
6563;JZ Totaal jeugdzorg;Sliedrecht;2018;885.0;12.8;
6564;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2019;710.0;10.3;
6565;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2019;745.0;10.8;
6566;JZ Totaal jeugdzorg;Sliedrecht;2019;850.0;12.3;
6567;JZ Totaal jeugdzorg;Sliedrecht;1e halfjaar 2020;715.0;10.3;
6568;JZ Totaal jeugdzorg;Sliedrecht;2e halfjaar 2020;755.0;10.9;
6569;JZ Totaal jeugdzorg;Sliedrecht;2020;875.0;12.6;
6570;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2015;395.0;9.6;
6571;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2015;415.0;10.1;
6572;JZ Totaal jeugdzorg;Slochteren;2015;450.0;10.9;
6573;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2016;380.0;9.1;
6574;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2016;375.0;9.0;
6575;JZ Totaal jeugdzorg;Slochteren;2016;435.0;10.4;
6576;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2017;350.0;9.2;
6577;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2017;360.0;9.5;
6578;JZ Totaal jeugdzorg;Slochteren;2017;395.0;10.4;
6579;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2018;;;
6580;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2018;;;
6581;JZ Totaal jeugdzorg;Slochteren;2018;;;
6582;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2019;;;
6583;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2019;;;
6584;JZ Totaal jeugdzorg;Slochteren;2019;;;
6585;JZ Totaal jeugdzorg;Slochteren;1e halfjaar 2020;;;
6586;JZ Totaal jeugdzorg;Slochteren;2e halfjaar 2020;;;
6587;JZ Totaal jeugdzorg;Slochteren;2020;;;
6588;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2015;370.0;7.5;
6589;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2015;395.0;8.0;
6590;JZ Totaal jeugdzorg;Sluis;2015;440.0;8.9;
6591;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2016;390.0;8.0;
6592;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2016;410.0;8.4;
6593;JZ Totaal jeugdzorg;Sluis;2016;470.0;9.6;
6594;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2017;380.0;7.8;
6595;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2017;385.0;7.9;
6596;JZ Totaal jeugdzorg;Sluis;2017;445.0;9.1;
6597;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2018;375.0;7.8;
6598;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2018;420.0;8.8;
6599;JZ Totaal jeugdzorg;Sluis;2018;450.0;9.4;
6600;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2019;370.0;7.9;
6601;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2019;355.0;7.6;
6602;JZ Totaal jeugdzorg;Sluis;2019;410.0;8.8;
6603;JZ Totaal jeugdzorg;Sluis;1e halfjaar 2020;350.0;7.6;
6604;JZ Totaal jeugdzorg;Sluis;2e halfjaar 2020;370.0;8.1;
6605;JZ Totaal jeugdzorg;Sluis;2020;425.0;9.2;
6606;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2015;1415.0;9.5;
6607;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2015;1415.0;9.5;
6608;JZ Totaal jeugdzorg;Smallingerland;2015;1580.0;10.6;
6609;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2016;1290.0;8.7;
6610;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2016;1350.0;9.1;
6611;JZ Totaal jeugdzorg;Smallingerland;2016;1515.0;10.3;
6612;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2017;1545.0;10.4;
6613;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2017;1585.0;10.7;
6614;JZ Totaal jeugdzorg;Smallingerland;2017;1760.0;11.9;
6615;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2018;1400.0;9.5;
6616;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2018;1515.0;10.2;
6617;JZ Totaal jeugdzorg;Smallingerland;2018;1645.0;11.1;
6618;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2019;1505.0;10.3;
6619;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2019;1485.0;10.2;
6620;JZ Totaal jeugdzorg;Smallingerland;2019;1730.0;11.8;
6621;JZ Totaal jeugdzorg;Smallingerland;1e halfjaar 2020;1470.0;10.1;
6622;JZ Totaal jeugdzorg;Smallingerland;2e halfjaar 2020;1475.0;10.1;
6623;JZ Totaal jeugdzorg;Smallingerland;2020;1680.0;11.5;
6624;JZ Totaal jeugdzorg;Soest;1e halfjaar 2015;750.0;6.3;
6625;JZ Totaal jeugdzorg;Soest;2e halfjaar 2015;760.0;6.4;
6626;JZ Totaal jeugdzorg;Soest;2015;895.0;7.5;
6627;JZ Totaal jeugdzorg;Soest;1e halfjaar 2016;890.0;7.5;
6628;JZ Totaal jeugdzorg;Soest;2e halfjaar 2016;910.0;7.7;
6629;JZ Totaal jeugdzorg;Soest;2016;1035.0;8.7;
6630;JZ Totaal jeugdzorg;Soest;1e halfjaar 2017;925.0;7.7;
6631;JZ Totaal jeugdzorg;Soest;2e halfjaar 2017;940.0;7.8;
6632;JZ Totaal jeugdzorg;Soest;2017;1085.0;9.1;
6633;JZ Totaal jeugdzorg;Soest;1e halfjaar 2018;935.0;7.8;
6634;JZ Totaal jeugdzorg;Soest;2e halfjaar 2018;1025.0;8.5;
6635;JZ Totaal jeugdzorg;Soest;2018;1135.0;9.5;
6636;JZ Totaal jeugdzorg;Soest;1e halfjaar 2019;915.0;7.6;
6637;JZ Totaal jeugdzorg;Soest;2e halfjaar 2019;955.0;8.0;
6638;JZ Totaal jeugdzorg;Soest;2019;1090.0;9.1;
6639;JZ Totaal jeugdzorg;Soest;1e halfjaar 2020;915.0;7.7;
6640;JZ Totaal jeugdzorg;Soest;2e halfjaar 2020;930.0;7.8;
6641;JZ Totaal jeugdzorg;Soest;2020;1090.0;9.1;
6642;JZ Totaal jeugdzorg;Someren;1e halfjaar 2015;300.0;6.4;
6643;JZ Totaal jeugdzorg;Someren;2e halfjaar 2015;330.0;7.0;
6644;JZ Totaal jeugdzorg;Someren;2015;350.0;7.4;
6645;JZ Totaal jeugdzorg;Someren;1e halfjaar 2016;310.0;6.5;
6646;JZ Totaal jeugdzorg;Someren;2e halfjaar 2016;310.0;6.5;
6647;JZ Totaal jeugdzorg;Someren;2016;345.0;7.3;
6648;JZ Totaal jeugdzorg;Someren;1e halfjaar 2017;290.0;6.1;
6649;JZ Totaal jeugdzorg;Someren;2e halfjaar 2017;295.0;6.3;
6650;JZ Totaal jeugdzorg;Someren;2017;340.0;7.2;
6651;JZ Totaal jeugdzorg;Someren;1e halfjaar 2018;250.0;5.3;
6652;JZ Totaal jeugdzorg;Someren;2e halfjaar 2018;265.0;5.7;
6653;JZ Totaal jeugdzorg;Someren;2018;290.0;6.2;
6654;JZ Totaal jeugdzorg;Someren;1e halfjaar 2019;255.0;5.4;
6655;JZ Totaal jeugdzorg;Someren;2e halfjaar 2019;270.0;5.8;
6656;JZ Totaal jeugdzorg;Someren;2019;310.0;6.6;
6657;JZ Totaal jeugdzorg;Someren;1e halfjaar 2020;225.0;4.9;
6658;JZ Totaal jeugdzorg;Someren;2e halfjaar 2020;240.0;5.2;
6659;JZ Totaal jeugdzorg;Someren;2020;280.0;6.1;
6660;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2015;260.0;5.9;
6661;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2015;285.0;6.5;
6662;JZ Totaal jeugdzorg;Son en Breugel;2015;310.0;7.1;
6663;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2016;275.0;6.3;
6664;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2016;275.0;6.3;
6665;JZ Totaal jeugdzorg;Son en Breugel;2016;325.0;7.5;
6666;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2017;235.0;5.3;
6667;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2017;245.0;5.6;
6668;JZ Totaal jeugdzorg;Son en Breugel;2017;295.0;6.7;
6669;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2018;250.0;5.7;
6670;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2018;275.0;6.2;
6671;JZ Totaal jeugdzorg;Son en Breugel;2018;305.0;6.9;
6672;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2019;290.0;6.6;
6673;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2019;290.0;6.6;
6674;JZ Totaal jeugdzorg;Son en Breugel;2019;340.0;7.7;
6675;JZ Totaal jeugdzorg;Son en Breugel;1e halfjaar 2020;255.0;5.6;
6676;JZ Totaal jeugdzorg;Son en Breugel;2e halfjaar 2020;290.0;6.4;
6677;JZ Totaal jeugdzorg;Son en Breugel;2020;330.0;7.3;
6678;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2015;920.0;11.6;
6679;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2015;940.0;11.9;
6680;JZ Totaal jeugdzorg;Stadskanaal;2015;1015.0;12.9;
6681;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2016;885.0;11.2;
6682;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2016;880.0;11.1;
6683;JZ Totaal jeugdzorg;Stadskanaal;2016;1005.0;12.7;
6684;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2017;860.0;11.2;
6685;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2017;875.0;11.4;
6686;JZ Totaal jeugdzorg;Stadskanaal;2017;960.0;12.5;
6687;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2018;825.0;10.8;
6688;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2018;820.0;10.7;
6689;JZ Totaal jeugdzorg;Stadskanaal;2018;930.0;12.1;
6690;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2019;775.0;10.4;
6691;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2019;780.0;10.5;
6692;JZ Totaal jeugdzorg;Stadskanaal;2019;900.0;12.1;
6693;JZ Totaal jeugdzorg;Stadskanaal;1e halfjaar 2020;735.0;10.1;
6694;JZ Totaal jeugdzorg;Stadskanaal;2e halfjaar 2020;735.0;10.1;
6695;JZ Totaal jeugdzorg;Stadskanaal;2020;825.0;11.3;
6696;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2015;245.0;4.2;
6697;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2015;250.0;4.3;
6698;JZ Totaal jeugdzorg;Staphorst;2015;285.0;4.9;
6699;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2016;235.0;4.0;
6700;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2016;255.0;4.4;
6701;JZ Totaal jeugdzorg;Staphorst;2016;280.0;4.8;
6702;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2017;270.0;4.6;
6703;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2017;275.0;4.7;
6704;JZ Totaal jeugdzorg;Staphorst;2017;310.0;5.3;
6705;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2018;250.0;4.2;
6706;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2018;265.0;4.5;
6707;JZ Totaal jeugdzorg;Staphorst;2018;300.0;5.1;
6708;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2019;265.0;4.5;
6709;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2019;270.0;4.5;
6710;JZ Totaal jeugdzorg;Staphorst;2019;310.0;5.2;
6711;JZ Totaal jeugdzorg;Staphorst;1e halfjaar 2020;260.0;4.4;
6712;JZ Totaal jeugdzorg;Staphorst;2e halfjaar 2020;255.0;4.3;
6713;JZ Totaal jeugdzorg;Staphorst;2020;295.0;4.9;
6714;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2015;500.0;8.6;
6715;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2015;520.0;8.9;
6716;JZ Totaal jeugdzorg;Stede Broec;2015;570.0;9.7;
6717;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2016;480.0;8.3;
6718;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2016;515.0;8.9;
6719;JZ Totaal jeugdzorg;Stede Broec;2016;555.0;9.6;
6720;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2017;530.0;9.1;
6721;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2017;550.0;9.5;
6722;JZ Totaal jeugdzorg;Stede Broec;2017;595.0;10.2;
6723;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2018;540.0;9.3;
6724;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2018;560.0;9.7;
6725;JZ Totaal jeugdzorg;Stede Broec;2018;605.0;10.5;
6726;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2019;530.0;9.3;
6727;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2019;570.0;10.0;
6728;JZ Totaal jeugdzorg;Stede Broec;2019;625.0;10.9;
6729;JZ Totaal jeugdzorg;Stede Broec;1e halfjaar 2020;505.0;9.0;
6730;JZ Totaal jeugdzorg;Stede Broec;2e halfjaar 2020;520.0;9.2;
6731;JZ Totaal jeugdzorg;Stede Broec;2020;605.0;10.7;
6732;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2015;420.0;7.4;
6733;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2015;460.0;8.1;
6734;JZ Totaal jeugdzorg;Steenbergen;2015;500.0;8.8;
6735;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2016;435.0;7.9;
6736;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2016;445.0;8.1;
6737;JZ Totaal jeugdzorg;Steenbergen;2016;510.0;9.3;
6738;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2017;455.0;8.1;
6739;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2017;495.0;8.8;
6740;JZ Totaal jeugdzorg;Steenbergen;2017;555.0;9.9;
6741;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2018;475.0;8.2;
6742;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2018;500.0;8.6;
6743;JZ Totaal jeugdzorg;Steenbergen;2018;545.0;9.4;
6744;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2019;435.0;7.6;
6745;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2019;455.0;8.0;
6746;JZ Totaal jeugdzorg;Steenbergen;2019;525.0;9.2;
6747;JZ Totaal jeugdzorg;Steenbergen;1e halfjaar 2020;445.0;8.1;
6748;JZ Totaal jeugdzorg;Steenbergen;2e halfjaar 2020;430.0;7.8;
6749;JZ Totaal jeugdzorg;Steenbergen;2020;515.0;9.4;
6750;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2015;805.0;7.2;
6751;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2015;815.0;7.3;
6752;JZ Totaal jeugdzorg;Steenwijkerland;2015;900.0;8.0;
6753;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2016;760.0;6.8;
6754;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2016;755.0;6.7;
6755;JZ Totaal jeugdzorg;Steenwijkerland;2016;855.0;7.6;
6756;JZ Totaal jeugdzorg;Steenwijkerland;1e halfjaar 2017;850.0;7.6;
6757;JZ Totaal jeugdzorg;Steenwijkerland;2e halfjaar 2017;930.0;8.3;
6758;JZ Totaal jeugdzorg;Steenwijkerland;2017;1005.0;9.0;
