ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
4211;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 15 tot 25 jaar;2024;218.0;;;;;;
4212;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2013;34.0;31.0;2.2;4.9;6.8;17.4;3.0
4213;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2014;32.0;30.0;2.7;4.4;6.7;16.1;2.0
4214;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2015;32.0;29.0;2.6;3.5;5.8;15.9;3.0
4215;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2016;43.0;38.0;3.4;4.2;7.1;18.2;5.0
4216;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2017;44.0;39.0;4.0;4.7;8.1;17.5;5.0
4217;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2018;49.0;44.0;3.5;4.2;7.2;16.7;6.0
4218;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2019;46.0;42.0;3.4;4.5;7.5;28.5;4.0
4219;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2020;47.0;39.0;3.7;5.0;8.1;20.7;8.0
4220;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2021;65.0;62.0;3.4;5.1;7.9;19.3;3.0
4221;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2022;62.0;59.0;2.5;5.1;7.2;22.4;3.0
4222;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2023;66.0;62.0;2.8;6.4;8.8;22.9;4.0
4223;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 45 jaar;2024;60.0;;;;;;
4224;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2013;31.0;29.0;2.3;4.7;6.7;16.5;3.0
4225;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2014;28.0;27.0;2.8;4.1;6.5;15.1;2.0
4226;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2015;28.0;26.0;2.5;3.2;5.4;14.8;2.0
4227;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2016;38.0;33.0;2.8;3.7;6.1;17.8;5.0
4228;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2017;39.0;34.0;4.1;4.2;7.7;17.0;5.0
4229;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2018;44.0;38.0;3.6;3.7;6.8;16.5;6.0
4230;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2019;40.0;36.0;3.6;4.1;7.2;19.3;3.0
4231;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2020;37.0;32.0;3.6;4.3;7.5;20.4;5.0
4232;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2021;49.0;46.0;3.5;3.9;6.8;18.6;3.0
4233;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2022;49.0;46.0;2.6;4.1;6.3;22.2;3.0
4234;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2023;50.0;47.0;3.0;5.5;8.1;22.7;3.0
4235;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 25 tot 35 jaar;2024;46.0;;;;;;
4236;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2013;3.0;3.0;;;;;0.0
4237;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2014;4.0;3.0;;;;;0.0
4238;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2015;4.0;3.0;;;;;1.0
4239;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2016;5.0;5.0;;;;;0.0
4240;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2017;5.0;5.0;;;;;0.0
4241;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2018;6.0;5.0;;;;;0.0
4242;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2019;7.0;6.0;;;;;1.0
4243;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2020;10.0;7.0;;;;;3.0
4244;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2021;17.0;16.0;2.9;8.6;11.1;21.2;1.0
4245;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2022;14.0;13.0;;;;;1.0
4246;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2023;15.0;15.0;;;;;1.0
4247;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 35 tot 45 jaar;2024;15.0;;;;;;
4248;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2013;3.0;3.0;;;;;0.0
4249;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2014;2.0;2.0;;;;;0.0
4250;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2015;2.0;2.0;;;;;0.0
4251;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2016;3.0;3.0;;;;;0.0
4252;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2017;3.0;3.0;;;;;0.0
4253;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2018;4.0;4.0;;;;;0.0
4254;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2019;4.0;4.0;;;;;0.0
4255;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2020;4.0;4.0;;;;;0.0
4256;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2021;7.0;7.0;;;;;0.0
4257;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2022;8.0;8.0;;;;;0.0
4258;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2023;8.0;8.0;;;;;0.0
4259;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 55 jaar;2024;7.0;;;;;;
4260;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2013;3.0;3.0;;;;;0.0
4261;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2014;3.0;3.0;;;;;0.0
4262;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2015;3.0;3.0;;;;;0.0
4263;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2016;4.0;4.0;;;;;0.0
4264;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2017;4.0;4.0;;;;;0.0
4265;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2018;6.0;6.0;;;;;0.0
4266;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2019;6.0;5.0;;;;;0.0
4267;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2020;5.0;5.0;;;;;0.0
4268;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2021;10.0;10.0;;;;;0.0
4269;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2022;11.0;11.0;;;;;0.0
4270;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2023;12.0;11.0;;;;;0.0
4271;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 45 tot 75 jaar;2024;11.0;;;;;;
4272;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2013;1.0;1.0;;;;;0.0
4273;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2014;1.0;1.0;;;;;0.0
4274;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2015;1.0;1.0;;;;;0.0
4275;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2016;1.0;1.0;;;;;0.0
4276;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2017;1.0;1.0;;;;;0.0
4277;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2018;1.0;1.0;;;;;0.0
4278;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2019;1.0;1.0;;;;;0.0
4279;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2020;2.0;2.0;;;;;0.0
4280;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2021;3.0;3.0;;;;;0.0
4281;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2022;2.0;2.0;;;;;0.0
4282;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2023;3.0;3.0;;;;;0.0
4283;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 55 tot 65 jaar;2024;3.0;;;;;;
4284;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2013;0.0;0.0;;;;;0.0
4285;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2014;0.0;0.0;;;;;0.0
4286;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2015;0.0;0.0;;;;;0.0
4287;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2016;1.0;0.0;;;;;0.0
4288;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2017;0.0;0.0;;;;;0.0
4289;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2018;1.0;1.0;;;;;0.0
4290;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2019;1.0;1.0;;;;;0.0
4291;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2020;0.0;0.0;;;;;0.0
4292;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2021;0.0;0.0;;;;;0.0
4293;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2022;0.0;0.0;;;;;0.0
4294;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2023;1.0;1.0;;;;;0.0
4295;Totaal mannen en vrouwen;Vanwege opleiding/studie;Leeftijd: 65 tot 75 jaar;2024;1.0;;;;;;
4296;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2013;23.0;21.0;1.4;5.3;6.6;7.6;2.0
4297;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2014;22.0;21.0;1.7;4.8;6.3;7.1;1.0
4298;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2015;28.0;26.0;1.8;3.7;5.4;6.6;2.0
4299;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2016;35.0;31.0;1.8;4.0;5.6;7.3;4.0
4300;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2017;41.0;36.0;2.4;3.6;5.7;8.7;5.0
4301;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2018;41.0;36.0;2.8;3.9;6.3;7.5;6.0
4302;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2019;37.0;34.0;2.5;4.1;6.3;9.0;3.0
4303;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2020;40.0;35.0;2.0;3.9;5.6;7.4;4.0
4304;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2021;87.0;83.0;2.5;1.7;3.9;18.7;4.0
4305;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2022;76.0;74.0;2.5;3.0;5.2;18.4;2.0
4306;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2023;69.0;64.0;2.7;4.5;6.9;22.2;5.0
4307;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: alleenstaande;2024;64.0;;;;;;
4308;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2013;12.0;11.0;;;;;0.0
4309;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2014;12.0;11.0;;;;;1.0
4310;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2015;10.0;10.0;;;;;0.0
4311;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2016;12.0;11.0;;;;;0.0
4312;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2017;12.0;11.0;;;;;1.0
4313;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2018;18.0;17.0;2.1;7.4;9.1;19.6;1.0
4314;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2019;15.0;14.0;;;;;1.0
4315;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2020;15.0;13.0;;;;;2.0
4316;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2021;28.0;27.0;1.8;6.4;7.8;21.6;1.0
4317;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2022;25.0;25.0;1.9;6.8;8.4;24.9;0.0
4318;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2023;28.0;28.0;1.7;8.9;10.3;23.1;0.0
4319;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder;2024;30.0;;;;;;
4320;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2013;2.0;2.0;;;;;0.0
4321;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2014;2.0;2.0;;;;;0.0
4322;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2015;3.0;3.0;;;;;0.0
4323;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2016;4.0;4.0;;;;;0.0
4324;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2017;4.0;3.0;;;;;0.0
4325;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2018;5.0;5.0;;;;;0.0
4326;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2019;3.0;3.0;;;;;0.0
4327;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2020;4.0;4.0;;;;;0.0
4328;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2021;3.0;2.0;;;;;0.0
4329;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2022;4.0;4.0;;;;;0.0
4330;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2023;4.0;4.0;;;;;0.0
4331;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: ouder in éénouderhuishouden;2024;6.0;;;;;;
4332;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2013;23.0;22.0;1.6;3.6;5.0;20.0;1.0
4333;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2014;23.0;21.0;2.2;3.6;5.5;19.3;2.0
4334;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2015;20.0;18.0;4.0;6.8;10.3;21.8;2.0
4335;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2016;24.0;21.0;3.1;4.2;6.9;18.4;3.0
4336;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2017;23.0;21.0;2.7;4.3;6.6;21.3;3.0
4337;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2018;27.0;25.0;2.7;4.6;6.8;19.0;2.0
4338;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2019;27.0;24.0;3.0;3.5;6.1;36.2;2.0
4339;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2020;28.0;24.0;3.8;3.5;6.6;21.0;4.0
4340;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2021;46.0;45.0;2.6;5.5;7.8;23.4;1.0
4341;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2022;37.0;36.0;2.0;4.8;6.5;24.4;1.0
4342;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2023;40.0;39.0;2.8;6.8;9.1;25.6;0.0
4343;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar;2024;35.0;;;;;;
4344;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2013;9.0;9.0;;;;;0.0
4345;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2014;9.0;9.0;;;;;0.0
4346;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2015;7.0;7.0;;;;;0.0
4347;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2016;8.0;7.0;;;;;0.0
4348;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2017;9.0;8.0;;;;;1.0
4349;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2018;13.0;12.0;;;;;1.0
4350;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2019;12.0;11.0;;;;;1.0
4351;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2020;12.0;10.0;;;;;2.0
4352;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2021;25.0;25.0;1.8;6.3;7.8;20.8;1.0
4353;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2022;21.0;21.0;1.7;5.2;6.7;25.7;0.0
4354;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2023;24.0;24.0;1.5;8.1;9.3;23.4;0.0
4355;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar met kind;2024;23.0;;;;;;
4356;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2013;14.0;13.0;;;;;1.0
4357;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2014;14.0;13.0;;;;;1.0
4358;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2015;13.0;11.0;;;;;2.0
4359;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2016;16.0;14.0;;;;;3.0
4360;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2017;15.0;13.0;;;;;2.0
4361;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2018;13.0;13.0;;;;;1.0
4362;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2019;15.0;13.0;;;;;2.0
4363;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2020;17.0;15.0;;;;;2.0
4364;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2021;20.0;20.0;3.6;4.5;7.7;26.5;0.0
4365;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2022;16.0;15.0;2.2;4.3;6.2;22.6;1.0
4366;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2023;16.0;15.0;4.8;4.7;8.8;29.0;0.0
4367;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: partner in paar, geen kind;2024;12.0;;;;;;
4368;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2013;205.0;195.0;1.4;1.2;2.4;27.1;10.0
4369;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2014;222.0;210.0;1.4;1.1;2.4;30.5;12.0
4370;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2015;217.0;207.0;1.3;1.1;2.2;29.3;10.0
4371;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2016;226.0;213.0;1.3;1.0;2.2;30.7;13.0
4372;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2017;231.0;210.0;1.6;0.9;2.3;31.3;21.0
4373;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2018;226.0;207.0;2.0;0.9;2.6;32.6;19.0
4374;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2019;223.0;203.0;2.0;0.8;2.6;36.3;20.0
4375;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2020;233.0;211.0;2.0;0.9;2.7;35.8;23.0
4376;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2021;218.0;216.0;1.2;0.9;1.9;42.5;1.0
4377;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2022;201.0;200.0;1.3;0.8;2.0;40.5;1.0
4378;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2023;189.0;187.0;1.5;1.2;2.5;40.5;2.0
4379;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind;2024;180.0;;;;;;
4380;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2013;99.0;94.0;2.4;2.2;4.4;26.8;4.0
4381;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2014;109.0;104.0;2.4;2.2;4.3;30.7;5.0
4382;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2015;106.0;102.0;2.2;2.2;4.1;28.4;4.0
4383;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2016;116.0;110.0;2.1;2.0;3.9;29.7;6.0
4384;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2017;118.0;107.0;2.7;1.7;4.1;30.0;11.0
4385;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2018;117.0;108.0;3.1;1.6;4.3;32.0;9.0
4386;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2019;115.0;106.0;3.2;1.5;4.4;34.7;8.0
4387;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2020;123.0;113.0;3.3;1.6;4.5;35.4;9.0
4388;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2021;107.0;107.0;2.1;1.8;3.6;43.5;0.0
4389;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2022;102.0;102.0;2.1;1.5;3.4;38.4;0.0
4390;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2023;99.0;99.0;2.3;2.1;4.1;41.7;1.0
4391;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind >= 18 jaar;2024;90.0;;;;;;
4392;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2013;106.0;101.0;0.4;0.1;0.5;27.3;6.0
4393;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2014;112.0;106.0;0.4;0.1;0.5;30.4;7.0
4394;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2015;110.0;105.0;0.4;0.1;0.4;30.1;5.0
4395;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2016;110.0;103.0;0.4;0.1;0.5;31.8;7.0
4396;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2017;113.0;103.0;0.5;0.1;0.5;32.7;10.0
4397;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2018;109.0;99.0;0.7;0.1;0.7;33.2;10.0
4398;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2019;109.0;97.0;0.6;0.1;0.6;38.2;12.0
4399;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2020;110.0;97.0;0.6;0.1;0.6;36.2;13.0
4400;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2021;111.0;110.0;0.3;0.0;0.3;41.5;1.0
4401;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2022;99.0;98.0;0.5;0.1;0.6;42.8;1.0
4402;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2023;90.0;89.0;0.5;0.2;0.7;39.1;1.0
4403;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: kind < 18 jaar;2024;90.0;;;;;;
4404;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2013;13.0;10.0;;;;;3.0
4405;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2014;18.0;15.0;;;;;4.0
4406;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2015;14.0;12.0;;;;;3.0
4407;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2016;18.0;14.0;;;;;4.0
4408;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2017;18.0;12.0;;;;;7.0
4409;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2018;22.0;15.0;2.8;1.4;3.9;13.3;7.0
4410;Totaal mannen en vrouwen;Vanwege opleiding/studie;Positie: overig lid;2019;17.0;12.0;;;;;6.0
