ID;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1;LevendGeborenKinderenRelatief_2;GemiddeldeLeeftijdMoederBijGeboorte_3;GemiddeldKindertalPerVrouw_4
616;Azië;Moeder: met migratieachtergrond;2015;10280.0;49.2;31.4;1.587
617;Azië;Moeder: met migratieachtergrond;2016;11220.0;51.83;31.0;1.674
618;Azië;Moeder: met migratieachtergrond;2017;11355.0;50.33;31.2;1.614
619;Azië;Moeder: met migratieachtergrond;2018;11782.0;50.63;31.2;1.618
620;Azië;Moeder: met migratieachtergrond;2019;12044.0;50.28;31.4;1.592
621;Azië;Moeder: met migratieachtergrond;2020;11621.0;47.72;31.5;1.504
622;Azië;Moeder: met migratieachtergrond;2021;12078.0;48.53;31.7;1.526
623;Azië;Moeder: met migratieachtergrond;2022;12176.0;46.53;31.5;1.471
624;Azië;Moeder: 1e generatie migratieachtergrond;2010;5665.0;54.8;31.0;1.701
625;Azië;Moeder: 1e generatie migratieachtergrond;2011;5706.0;54.09;31.1;1.662
626;Azië;Moeder: 1e generatie migratieachtergrond;2012;5981.0;55.89;30.9;1.692
627;Azië;Moeder: 1e generatie migratieachtergrond;2013;5677.0;52.54;31.0;1.583
628;Azië;Moeder: 1e generatie migratieachtergrond;2014;6159.0;55.93;31.1;1.663
629;Azië;Moeder: 1e generatie migratieachtergrond;2015;6456.0;56.1;30.8;1.672
630;Azië;Moeder: 1e generatie migratieachtergrond;2016;7553.0;60.98;30.1;1.849
631;Azië;Moeder: 1e generatie migratieachtergrond;2017;7712.0;57.54;30.4;1.737
632;Azië;Moeder: 1e generatie migratieachtergrond;2018;8253.0;58.07;30.5;1.749
633;Azië;Moeder: 1e generatie migratieachtergrond;2019;8507.0;56.74;30.7;1.687
634;Azië;Moeder: 1e generatie migratieachtergrond;2020;8270.0;53.52;30.8;1.595
635;Azië;Moeder: 1e generatie migratieachtergrond;2021;8515.0;53.15;31.1;1.578
636;Azië;Moeder: 1e generatie migratieachtergrond;2022;8934.0;51.57;30.8;1.551
637;Azië;Moeder: 2e generatie migratieachtergrond;2010;4269.0;41.48;32.1;1.541
638;Azië;Moeder: 2e generatie migratieachtergrond;2011;4127.0;40.81;32.1;1.515
639;Azië;Moeder: 2e generatie migratieachtergrond;2012;4009.0;40.48;32.1;1.494
640;Azië;Moeder: 2e generatie migratieachtergrond;2013;3862.0;39.75;32.0;1.461
641;Azië;Moeder: 2e generatie migratieachtergrond;2014;3873.0;40.61;32.1;1.483
642;Azië;Moeder: 2e generatie migratieachtergrond;2015;3824.0;40.73;32.1;1.488
643;Azië;Moeder: 2e generatie migratieachtergrond;2016;3667.0;39.6;32.2;1.446
644;Azië;Moeder: 2e generatie migratieachtergrond;2017;3643.0;39.78;32.5;1.454
645;Azië;Moeder: 2e generatie migratieachtergrond;2018;3529.0;38.95;32.5;1.431
646;Azië;Moeder: 2e generatie migratieachtergrond;2019;3537.0;39.46;32.5;1.457
647;Azië;Moeder: 2e generatie migratieachtergrond;2020;3351.0;37.66;32.7;1.398
648;Azië;Moeder: 2e generatie migratieachtergrond;2021;3563.0;40.2;32.7;1.507
649;Azië;Moeder: 2e generatie migratieachtergrond;2022;3242.0;36.66;32.8;1.389
650;Europa (excl. Nederlandse achtergrond);Totaal;2010;18891.0;49.16;30.8;1.594
651;Europa (excl. Nederlandse achtergrond);Totaal;2011;18694.0;47.25;30.9;1.537
652;Europa (excl. Nederlandse achtergrond);Totaal;2012;19067.0;47.09;30.8;1.533
653;Europa (excl. Nederlandse achtergrond);Totaal;2013;18921.0;45.9;30.9;1.498
654;Europa (excl. Nederlandse achtergrond);Totaal;2014;20083.0;47.85;31.0;1.556
655;Europa (excl. Nederlandse achtergrond);Totaal;2015;20092.0;46.88;31.1;1.521
656;Europa (excl. Nederlandse achtergrond);Totaal;2016;20646.0;47.09;31.3;1.523
657;Europa (excl. Nederlandse achtergrond);Totaal;2017;20763.0;46.01;31.4;1.485
658;Europa (excl. Nederlandse achtergrond);Totaal;2018;20884.0;44.83;31.5;1.442
659;Europa (excl. Nederlandse achtergrond);Totaal;2019;21294.0;44.13;31.6;1.414
660;Europa (excl. Nederlandse achtergrond);Totaal;2020;21125.0;42.55;31.8;1.356
661;Europa (excl. Nederlandse achtergrond);Totaal;2021;22602.0;44.22;31.9;1.405
662;Europa (excl. Nederlandse achtergrond);Totaal;2022;21245.0;38.62;31.9;1.23
663;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2010;;;;
664;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2011;;;;
665;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2012;;;;
666;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2013;;;;
667;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2014;;;;
668;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2015;;;;
669;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2016;;;;
670;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2017;;;;
671;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2018;;;;
672;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2019;;;;
673;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2020;;;;
674;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2021;;;;
675;Europa (excl. Nederlandse achtergrond);Moeder: Nederlandse achtergrond;2022;;;;
676;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2010;18891.0;49.16;30.8;1.594
677;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2011;18694.0;47.25;30.9;1.537
678;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2012;19067.0;47.09;30.8;1.533
679;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2013;18921.0;45.9;30.9;1.498
680;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2014;20083.0;47.85;31.0;1.556
681;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2015;20092.0;46.88;31.1;1.521
682;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2016;20646.0;47.09;31.3;1.523
683;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2017;20763.0;46.01;31.4;1.485
684;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2018;20884.0;44.83;31.5;1.442
685;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2019;21294.0;44.13;31.6;1.414
686;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2020;21125.0;42.55;31.8;1.356
687;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2021;22602.0;44.22;31.9;1.405
688;Europa (excl. Nederlandse achtergrond);Moeder: met migratieachtergrond;2022;21245.0;38.62;31.9;1.23
689;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2010;12311.0;51.19;30.6;1.58
690;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2011;12391.0;49.82;30.6;1.548
691;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2012;12486.0;48.99;30.5;1.524
692;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2013;12391.0;47.85;30.6;1.49
693;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2014;13187.0;50.06;30.8;1.547
694;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2015;13161.0;48.91;30.9;1.509
695;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2016;13390.0;48.55;31.2;1.486
696;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2017;13479.0;47.24;31.3;1.445
697;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2018;13586.0;45.83;31.4;1.404
698;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2019;13871.0;44.76;31.6;1.369
699;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2020;13728.0;42.87;31.7;1.305
700;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2021;14291.0;43.12;32.0;1.309
701;Europa (excl. Nederlandse achtergrond);Moeder: 1e generatie migratieachtergrond;2022;13464.0;36.66;31.9;1.13
702;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2010;6580.0;45.76;31.0;1.696
703;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2011;6303.0;42.91;30.9;1.588
704;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2012;6581.0;43.86;30.8;1.625
705;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2013;6530.0;42.61;30.9;1.58
706;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2014;6896.0;44.13;30.9;1.634
707;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2015;6931.0;43.45;31.0;1.608
708;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2016;7256.0;44.62;31.1;1.644
709;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2017;7284.0;43.9;31.1;1.603
710;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2018;7298.0;43.09;31.2;1.561
711;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2019;7423.0;42.99;31.3;1.542
712;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2020;7397.0;41.98;31.5;1.489
713;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2021;8311.0;46.26;31.6;1.623
714;Europa (excl. Nederlandse achtergrond);Moeder: 2e generatie migratieachtergrond;2022;7781.0;42.56;31.7;1.475
715;Oceanië;Totaal;2010;268.0;40.82;32.2;1.493
716;Oceanië;Totaal;2011;290.0;43.08;32.6;1.556
717;Oceanië;Totaal;2012;306.0;44.33;32.5;1.584
718;Oceanië;Totaal;2013;317.0;44.95;32.2;1.533
719;Oceanië;Totaal;2014;381.0;52.59;32.0;1.671
720;Oceanië;Totaal;2015;363.0;48.6;32.7;1.555
721;Oceanië;Totaal;2016;405.0;51.93;32.4;1.566
722;Oceanië;Totaal;2017;386.0;47.6;33.2;1.444
723;Oceanië;Totaal;2018;427.0;51.18;32.4;1.414
724;Oceanië;Totaal;2019;407.0;47.34;33.3;1.359
725;Oceanië;Totaal;2020;439.0;50.66;33.3;1.353
726;Oceanië;Totaal;2021;471.0;54.98;32.6;1.396
727;Oceanië;Totaal;2022;426.0;49.23;32.6;1.257
728;Oceanië;Moeder: Nederlandse achtergrond;2010;;;;
729;Oceanië;Moeder: Nederlandse achtergrond;2011;;;;
730;Oceanië;Moeder: Nederlandse achtergrond;2012;;;;
731;Oceanië;Moeder: Nederlandse achtergrond;2013;;;;
732;Oceanië;Moeder: Nederlandse achtergrond;2014;;;;
733;Oceanië;Moeder: Nederlandse achtergrond;2015;;;;
734;Oceanië;Moeder: Nederlandse achtergrond;2016;;;;
735;Oceanië;Moeder: Nederlandse achtergrond;2017;;;;
736;Oceanië;Moeder: Nederlandse achtergrond;2018;;;;
737;Oceanië;Moeder: Nederlandse achtergrond;2019;;;;
738;Oceanië;Moeder: Nederlandse achtergrond;2020;;;;
739;Oceanië;Moeder: Nederlandse achtergrond;2021;;;;
740;Oceanië;Moeder: Nederlandse achtergrond;2022;;;;
741;Oceanië;Moeder: met migratieachtergrond;2010;268.0;40.82;32.2;1.493
742;Oceanië;Moeder: met migratieachtergrond;2011;290.0;43.08;32.6;1.556
743;Oceanië;Moeder: met migratieachtergrond;2012;306.0;44.33;32.5;1.584
744;Oceanië;Moeder: met migratieachtergrond;2013;317.0;44.95;32.2;1.533
745;Oceanië;Moeder: met migratieachtergrond;2014;381.0;52.59;32.0;1.671
746;Oceanië;Moeder: met migratieachtergrond;2015;363.0;48.6;32.7;1.555
747;Oceanië;Moeder: met migratieachtergrond;2016;405.0;51.93;32.4;1.566
748;Oceanië;Moeder: met migratieachtergrond;2017;386.0;47.6;33.2;1.444
749;Oceanië;Moeder: met migratieachtergrond;2018;427.0;51.18;32.4;1.414
750;Oceanië;Moeder: met migratieachtergrond;2019;407.0;47.34;33.3;1.359
751;Oceanië;Moeder: met migratieachtergrond;2020;439.0;50.66;33.3;1.353
752;Oceanië;Moeder: met migratieachtergrond;2021;471.0;54.98;32.6;1.396
753;Oceanië;Moeder: met migratieachtergrond;2022;426.0;49.23;32.6;1.257
754;Oceanië;Moeder: 1e generatie migratieachtergrond;2010;101.0;40.63;;
755;Oceanië;Moeder: 1e generatie migratieachtergrond;2011;96.0;39.3;;
756;Oceanië;Moeder: 1e generatie migratieachtergrond;2012;99.0;41.45;;
757;Oceanië;Moeder: 1e generatie migratieachtergrond;2013;87.0;36.82;;
758;Oceanië;Moeder: 1e generatie migratieachtergrond;2014;88.0;37.21;;
759;Oceanië;Moeder: 1e generatie migratieachtergrond;2015;95.0;39.09;;
760;Oceanië;Moeder: 1e generatie migratieachtergrond;2016;103.0;39.75;;
761;Oceanië;Moeder: 1e generatie migratieachtergrond;2017;87.0;31.62;;
762;Oceanië;Moeder: 1e generatie migratieachtergrond;2018;107.0;37.21;;
763;Oceanië;Moeder: 1e generatie migratieachtergrond;2019;99.0;33.01;;
764;Oceanië;Moeder: 1e generatie migratieachtergrond;2020;110.0;36.99;;
765;Oceanië;Moeder: 1e generatie migratieachtergrond;2021;117.0;41.96;;
766;Oceanië;Moeder: 1e generatie migratieachtergrond;2022;108.0;38.35;;
767;Oceanië;Moeder: 2e generatie migratieachtergrond;2010;167.0;40.94;;
768;Oceanië;Moeder: 2e generatie migratieachtergrond;2011;194.0;45.24;;
769;Oceanië;Moeder: 2e generatie migratieachtergrond;2012;207.0;45.85;;
770;Oceanië;Moeder: 2e generatie migratieachtergrond;2013;230.0;49.04;;
771;Oceanië;Moeder: 2e generatie migratieachtergrond;2014;293.0;60.04;31.2;1.816
772;Oceanië;Moeder: 2e generatie migratieachtergrond;2015;268.0;53.19;31.0;1.522
773;Oceanië;Moeder: 2e generatie migratieachtergrond;2016;302.0;57.99;31.1;1.571
774;Oceanië;Moeder: 2e generatie migratieachtergrond;2017;299.0;55.8;32.5;1.597
775;Oceanië;Moeder: 2e generatie migratieachtergrond;2018;320.0;58.53;31.5;1.502
776;Oceanië;Moeder: 2e generatie migratieachtergrond;2019;308.0;55.01;32.0;1.46
777;Oceanië;Moeder: 2e generatie migratieachtergrond;2020;329.0;57.81;32.4;1.447
778;Oceanië;Moeder: 2e generatie migratieachtergrond;2021;354.0;61.26;32.1;1.512
779;Oceanië;Moeder: 2e generatie migratieachtergrond;2022;318.0;54.48;32.0;1.323
780;Europese Unie (excl. Nederlandse acht...;Totaal;2010;10302.0;46.58;31.5;1.515
781;Europese Unie (excl. Nederlandse acht...;Totaal;2011;10165.0;44.28;31.4;1.439
782;Europese Unie (excl. Nederlandse acht...;Totaal;2012;10471.0;44.24;31.3;1.432
783;Europese Unie (excl. Nederlandse acht...;Totaal;2013;10644.0;43.91;31.3;1.417
784;Europese Unie (excl. Nederlandse acht...;Totaal;2014;11286.0;45.32;31.4;1.45
785;Europese Unie (excl. Nederlandse acht...;Totaal;2015;11555.0;44.99;31.4;1.435
786;Europese Unie (excl. Nederlandse acht...;Totaal;2016;11812.0;44.54;31.5;1.409
787;Europese Unie (excl. Nederlandse acht...;Totaal;2017;12105.0;43.99;31.7;1.385
788;Europese Unie (excl. Nederlandse acht...;Totaal;2018;12188.0;42.51;31.8;1.336
789;Europese Unie (excl. Nederlandse acht...;Totaal;2019;12463.0;41.58;31.9;1.305
790;Europese Unie (excl. Nederlandse acht...;Totaal;2020;11823.0;40.8;32.0;1.27
791;Europese Unie (excl. Nederlandse acht...;Totaal;2021;12676.0;41.75;32.2;1.302
792;Europese Unie (excl. Nederlandse acht...;Totaal;2022;11574.0;36.2;32.2;1.141
793;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2010;;;;
794;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2011;;;;
795;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2012;;;;
796;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2013;;;;
797;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2014;;;;
798;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2015;;;;
799;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2016;;;;
800;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2017;;;;
801;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2018;;;;
802;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2019;;;;
803;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2020;;;;
804;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2021;;;;
805;Europese Unie (excl. Nederlandse acht...;Moeder: Nederlandse achtergrond;2022;;;;
806;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2010;10302.0;46.58;31.5;1.515
807;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2011;10165.0;44.28;31.4;1.439
808;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2012;10471.0;44.24;31.3;1.432
809;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2013;10644.0;43.91;31.3;1.417
810;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2014;11286.0;45.32;31.4;1.45
811;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2015;11555.0;44.99;31.4;1.435
812;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2016;11812.0;44.54;31.5;1.409
813;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2017;12105.0;43.99;31.7;1.385
814;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2018;12188.0;42.51;31.8;1.336
815;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2019;12463.0;41.58;31.9;1.305
816;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2020;11823.0;40.8;32.0;1.27
817;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2021;12676.0;41.75;32.2;1.302
818;Europese Unie (excl. Nederlandse acht...;Moeder: met migratieachtergrond;2022;11574.0;36.2;32.2;1.141
819;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2010;6569.0;49.43;31.4;1.476
820;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2011;6824.0;48.23;31.3;1.443
821;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2012;7165.0;48.12;31.2;1.431
822;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2013;7389.0;47.74;31.1;1.414
823;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2014;8000.0;49.5;31.3;1.45
824;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2015;8285.0;48.85;31.3;1.435
825;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2016;8522.0;47.83;31.4;1.394
826;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2017;8934.0;47.47;31.6;1.382
827;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2018;9072.0;45.42;31.6;1.332
828;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2019;9345.0;43.9;31.8;1.296
829;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2020;9116.0;42.84;31.9;1.26
830;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2021;9698.0;42.98;32.2;1.273
831;Europese Unie (excl. Nederlandse acht...;Moeder: 1e generatie migratieachtergrond;2022;8747.0;36.22;32.1;1.097
832;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2010;3733.0;42.28;31.3;1.678
833;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2011;3341.0;37.94;31.2;1.523
834;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2012;3306.0;37.64;31.3;1.526
835;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2013;3255.0;37.15;31.2;1.505
836;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2014;3286.0;37.6;31.3;1.525
837;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2015;3270.0;37.48;31.4;1.518
838;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2016;3290.0;37.82;31.5;1.519
839;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2017;3171.0;36.47;31.6;1.453
840;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2018;3116.0;35.82;31.7;1.412
841;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2019;3118.0;35.89;31.8;1.392
842;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2020;2707.0;35.15;31.8;1.368
843;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2021;2978.0;38.17;31.9;1.462
844;Europese Unie (excl. Nederlandse acht...;Moeder: 2e generatie migratieachtergrond;2022;2827.0;36.12;32.0;1.364
845;België;Totaal;2010;1184.0;50.37;31.1;1.848
846;België;Totaal;2011;1027.0;43.84;30.8;1.615
847;België;Totaal;2012;1052.0;44.96;30.9;1.657
848;België;Totaal;2013;1014.0;43.36;30.9;1.594
849;België;Totaal;2014;1039.0;44.54;30.9;1.627
850;België;Totaal;2015;1067.0;45.53;31.0;1.66
851;België;Totaal;2016;1068.0;45.17;31.1;1.625
852;België;Totaal;2017;1041.0;43.34;31.5;1.558
853;België;Totaal;2018;1061.0;43.59;31.3;1.546
854;België;Totaal;2019;989.0;40.04;31.4;1.403
855;België;Totaal;2020;1017.0;40.58;31.6;1.406
856;België;Totaal;2021;1131.0;44.32;31.7;1.524
857;België;Totaal;2022;1085.0;41.93;31.7;1.426
858;België;Moeder: Nederlandse achtergrond;2010;;;;
859;België;Moeder: Nederlandse achtergrond;2011;;;;
860;België;Moeder: Nederlandse achtergrond;2012;;;;
861;België;Moeder: Nederlandse achtergrond;2013;;;;
862;België;Moeder: Nederlandse achtergrond;2014;;;;
863;België;Moeder: Nederlandse achtergrond;2015;;;;
864;België;Moeder: Nederlandse achtergrond;2016;;;;
865;België;Moeder: Nederlandse achtergrond;2017;;;;
866;België;Moeder: Nederlandse achtergrond;2018;;;;
867;België;Moeder: Nederlandse achtergrond;2019;;;;
868;België;Moeder: Nederlandse achtergrond;2020;;;;
869;België;Moeder: Nederlandse achtergrond;2021;;;;
870;België;Moeder: Nederlandse achtergrond;2022;;;;
871;België;Moeder: met migratieachtergrond;2010;1184.0;50.37;31.1;1.848
872;België;Moeder: met migratieachtergrond;2011;1027.0;43.84;30.8;1.615
873;België;Moeder: met migratieachtergrond;2012;1052.0;44.96;30.9;1.657
874;België;Moeder: met migratieachtergrond;2013;1014.0;43.36;30.9;1.594
875;België;Moeder: met migratieachtergrond;2014;1039.0;44.54;30.9;1.627
876;België;Moeder: met migratieachtergrond;2015;1067.0;45.53;31.0;1.66
877;België;Moeder: met migratieachtergrond;2016;1068.0;45.17;31.1;1.625
878;België;Moeder: met migratieachtergrond;2017;1041.0;43.34;31.5;1.558
879;België;Moeder: met migratieachtergrond;2018;1061.0;43.59;31.3;1.546
880;België;Moeder: met migratieachtergrond;2019;989.0;40.04;31.4;1.403
881;België;Moeder: met migratieachtergrond;2020;1017.0;40.58;31.6;1.406
882;België;Moeder: met migratieachtergrond;2021;1131.0;44.32;31.7;1.524
883;België;Moeder: met migratieachtergrond;2022;1085.0;41.93;31.7;1.426
884;België;Moeder: 1e generatie migratieachtergrond;2010;579.0;55.58;30.9;1.819
885;België;Moeder: 1e generatie migratieachtergrond;2011;501.0;48.07;30.5;1.622
886;België;Moeder: 1e generatie migratieachtergrond;2012;536.0;51.26;30.6;1.743
887;België;Moeder: 1e generatie migratieachtergrond;2013;507.0;48.28;30.6;1.669
888;België;Moeder: 1e generatie migratieachtergrond;2014;521.0;49.57;30.9;1.698
889;België;Moeder: 1e generatie migratieachtergrond;2015;526.0;49.54;31.0;1.711
890;België;Moeder: 1e generatie migratieachtergrond;2016;519.0;47.81;31.0;1.655
891;België;Moeder: 1e generatie migratieachtergrond;2017;505.0;45.21;31.2;1.564
892;België;Moeder: 1e generatie migratieachtergrond;2018;513.0;44.7;31.3;1.541
893;België;Moeder: 1e generatie migratieachtergrond;2019;518.0;43.88;31.2;1.512
894;België;Moeder: 1e generatie migratieachtergrond;2020;485.0;39.9;31.6;1.363
895;België;Moeder: 1e generatie migratieachtergrond;2021;568.0;45.21;31.7;1.552
896;België;Moeder: 1e generatie migratieachtergrond;2022;509.0;39.59;31.5;1.351
897;België;Moeder: 2e generatie migratieachtergrond;2010;605.0;46.23;31.3;1.885
898;België;Moeder: 2e generatie migratieachtergrond;2011;526.0;40.46;31.0;1.644
899;België;Moeder: 2e generatie migratieachtergrond;2012;516.0;39.87;31.1;1.604
900;België;Moeder: 2e generatie migratieachtergrond;2013;507.0;39.35;31.0;1.554
901;België;Moeder: 2e generatie migratieachtergrond;2014;518.0;40.42;30.9;1.566
902;België;Moeder: 2e generatie migratieachtergrond;2015;541.0;42.22;31.0;1.62
903;België;Moeder: 2e generatie migratieachtergrond;2016;549.0;42.92;31.2;1.605
904;België;Moeder: 2e generatie migratieachtergrond;2017;536.0;41.72;31.7;1.569
905;België;Moeder: 2e generatie migratieachtergrond;2018;548.0;42.59;31.4;1.553
906;België;Moeder: 2e generatie migratieachtergrond;2019;471.0;36.52;31.6;1.31
907;België;Moeder: 2e generatie migratieachtergrond;2020;532.0;41.22;31.6;1.449
908;België;Moeder: 2e generatie migratieachtergrond;2021;563.0;43.46;31.7;1.497
909;België;Moeder: 2e generatie migratieachtergrond;2022;576.0;44.24;31.9;1.508
910;Duitsland;Totaal;2010;2473.0;36.3;31.8;1.442
911;Duitsland;Totaal;2011;2292.0;33.72;31.8;1.361
912;Duitsland;Totaal;2012;2204.0;32.92;31.9;1.346
913;Duitsland;Totaal;2013;2225.0;34.02;31.8;1.388
914;Duitsland;Totaal;2014;2141.0;33.7;31.9;1.377
915;Duitsland;Totaal;2015;2111.0;34.02;32.0;1.375
916;Duitsland;Totaal;2016;2037.0;33.41;32.2;1.341
917;Duitsland;Totaal;2017;2029.0;33.7;32.3;1.328
918;Duitsland;Totaal;2018;2021.0;33.71;32.4;1.316
919;Duitsland;Totaal;2019;2018.0;33.79;32.5;1.302
920;Duitsland;Totaal;2020;2040.0;34.25;32.7;1.299
921;Duitsland;Totaal;2021;2186.0;36.77;32.9;1.374
922;Duitsland;Totaal;2022;1989.0;33.45;33.0;1.22
