ID;Inkomensbegrippen;Inkomensklassen;Geslacht;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;GemiddeldInkomen_2;MediaanInkomen_3
4246;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: kind >=18 jaar;2019;121.1;14.5;14.3
4247;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: kind >=18 jaar;2020;120.9;14.5;14.2
4248;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: kind >=18 jaar;2021;126.4;14.5;14.3
4249;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: kind >=18 jaar;2022;129.5;14.5;14.3
4250;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: kind >=18 jaar;2023;133.6;14.6;14.4
4251;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2011;8.4;14.5;14.2
4252;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2012;8.1;14.5;14.3
4253;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2013;7.8;14.5;14.3
4254;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2014;7.7;14.6;14.4
4255;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2015;8.1;14.5;14.3
4256;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2016;8.1;14.6;14.5
4257;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2017;8.8;14.6;14.5
4258;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2018;8.7;14.6;14.5
4259;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2019;8.6;14.7;14.6
4260;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2020;8.4;14.6;14.5
4261;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2021;8.8;14.7;14.6
4262;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2022;8.6;14.7;14.5
4263;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;Positie hh: overig lid;2023;8.8;14.8;14.6
4264;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2011;290.7;15.3;15.3
4265;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2012;295.4;15.3;15.3
4266;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2013;290.7;15.3;15.4
4267;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2014;286.0;15.4;15.4
4268;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2015;286.5;15.4;15.4
4269;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2016;281.3;15.4;15.5
4270;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2017;272.4;15.5;15.6
4271;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2018;264.5;15.5;15.7
4272;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2019;256.0;15.6;15.8
4273;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2020;246.3;15.6;15.9
4274;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2021;236.5;15.7;16.1
4275;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2022;206.4;15.8;16.3
4276;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer en zelfstandige;2023;190.4;15.8;16.3
4277;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2011;208.5;15.4;15.3
4278;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2012;207.2;15.4;15.4
4279;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2013;198.6;15.4;15.5
4280;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2014;195.0;15.5;15.5
4281;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2015;196.3;15.5;15.6
4282;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2016;193.8;15.5;15.6
4283;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2017;189.0;15.6;15.7
4284;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2018;183.5;15.7;15.8
4285;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2019;174.7;15.8;15.9
4286;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2020;163.7;15.8;16.1
4287;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2021;160.3;16.0;16.3
4288;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2022;134.3;16.1;16.7
4289;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: werknemer;2023;117.2;16.2;16.9
4290;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2011;82.2;15.1;15.2
4291;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2012;88.1;15.1;15.2
4292;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2013;92.1;15.1;15.1
4293;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2014;91.0;15.2;15.2
4294;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2015;90.3;15.2;15.2
4295;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2016;87.6;15.2;15.2
4296;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2017;83.4;15.2;15.3
4297;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2018;81.0;15.3;15.3
4298;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2019;81.3;15.3;15.4
4299;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2020;82.5;15.1;15.2
4300;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2021;76.2;15.2;15.3
4301;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2022;72.1;15.3;15.4
4302;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige;2023;73.2;15.2;15.2
4303;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2011;4.9;15.6;15.9
4304;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2012;5.0;15.5;15.8
4305;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2013;5.5;15.5;15.7
4306;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2014;5.6;15.5;15.6
4307;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2015;5.3;15.6;15.7
4308;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2016;5.1;15.6;15.8
4309;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2017;4.7;15.6;15.9
4310;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2018;5.0;15.6;15.8
4311;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2019;4.7;15.6;15.8
4312;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2020;5.7;15.3;15.4
4313;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2021;4.8;15.5;15.7
4314;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2022;4.4;15.5;15.7
4315;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: directeur-grootaandeelhouder;2023;4.5;15.4;15.5
4316;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2011;72.4;15.2;15.2
4317;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2012;78.4;15.2;15.2
4318;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2013;81.0;15.2;15.2
4319;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2014;78.1;15.2;15.3
4320;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2015;78.1;15.2;15.3
4321;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2016;76.1;15.2;15.3
4322;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2017;73.3;15.2;15.3
4323;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2018;71.2;15.3;15.4
4324;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2019;71.7;15.3;15.4
4325;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2020;71.8;15.2;15.2
4326;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2021;66.0;15.3;15.4
4327;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2022;61.4;15.4;15.5
4328;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: zelfstandige ondernemer;2023;62.9;15.2;15.3
4329;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2011;0.2;14.3;14.4
4330;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2012;0.2;14.0;13.2
4331;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2013;0.2;14.4;14.7
4332;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2014;0.2;14.2;13.7
4333;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2015;0.2;13.8;12.8
4334;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2016;0.2;14.0;13.7
4335;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2017;0.3;14.4;14.3
4336;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2018;0.3;14.2;13.9
4337;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2019;0.3;14.2;14.0
4338;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2020;0.2;14.1;14.0
4339;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2021;0.2;13.9;13.2
4340;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2022;0.2;14.2;14.1
4341;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: meewerkend gezinslid;2023;0.2;14.4;14.6
4342;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2011;4.7;14.2;14.1
4343;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2012;4.5;14.2;14.1
4344;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2013;5.4;14.3;14.5
4345;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2014;7.2;14.8;15.0
4346;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2015;6.6;14.8;15.0
4347;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2016;6.1;14.8;15.0
4348;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2017;5.1;14.8;15.0
4349;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2018;4.6;14.8;15.0
4350;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2019;4.6;14.8;15.0
4351;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2020;4.8;14.7;15.0
4352;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2021;5.2;14.7;15.0
4353;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2022;6.1;14.8;15.0
4354;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: overige zelfstandige;2023;5.6;14.7;15.0
4355;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2011;69.8;13.9;13.4
4356;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2012;72.6;13.9;13.4
4357;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2013;77.0;13.9;13.4
4358;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2014;74.8;13.9;13.4
4359;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2015;70.4;13.9;13.5
4360;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2016;67.1;14.0;13.5
4361;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2017;65.7;14.0;13.5
4362;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2018;63.7;14.0;13.6
4363;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2019;63.5;14.0;13.6
4364;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2020;69.3;14.0;13.6
4365;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2021;71.5;14.1;13.7
4366;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2022;68.0;14.1;13.7
4367;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkerings- en pensioenontvanger;2023;72.2;14.2;13.9
4368;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2011;27.5;13.6;13.1
4369;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2012;30.7;13.6;13.1
4370;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2013;36.4;13.7;13.2
4371;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2014;35.1;13.6;13.1
4372;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2015;30.5;13.7;13.2
4373;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2016;27.2;13.7;13.2
4374;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2017;24.9;13.8;13.3
4375;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2018;23.0;13.8;13.4
4376;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2019;22.6;13.9;13.4
4377;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2020;27.0;13.7;13.2
4378;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2021;25.6;13.8;13.3
4379;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2022;22.2;13.8;13.3
4380;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: uitkeringsontvanger;2023;24.6;14.0;13.6
4381;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2011;14.2;13.7;13.2
4382;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2012;17.7;13.7;13.2
4383;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2013;23.3;13.7;13.2
4384;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2014;22.5;13.7;13.2
4385;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2015;18.2;13.8;13.3
4386;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2016;14.8;13.9;13.4
4387;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2017;12.1;13.9;13.5
4388;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2018;9.7;14.0;13.6
4389;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2019;8.9;14.0;13.6
4390;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2020;11.5;13.9;13.5
4391;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2021;9.8;14.0;13.7
4392;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2022;6.0;14.1;13.7
4393;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger werkloosheidsuitkering;2023;6.6;14.3;13.9
4394;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2011;0.9;11.6;11.1
4395;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2012;0.8;11.7;11.1
4396;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2013;1.0;11.7;11.1
4397;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2014;1.1;11.7;11.1
4398;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2015;1.2;11.7;11.1
4399;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2016;1.2;11.6;11.1
4400;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2017;1.4;11.6;11.1
4401;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2018;1.4;11.6;11.2
4402;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2019;1.5;11.5;11.1
4403;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2020;3.4;11.7;11.4
4404;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2021;3.9;12.0;11.5
4405;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2022;3.9;12.2;11.7
4406;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger van sociale voorziening;2023;4.9;12.6;12.0
4407;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2011;0.3;11.4;10.8
4408;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2012;0.2;11.4;10.9
4409;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2013;0.3;11.4;10.9
4410;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2014;0.4;11.4;10.7
4411;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2015;0.4;11.5;11.0
4412;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2016;0.4;11.3;10.7
4413;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2017;0.4;11.3;10.9
4414;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2018;0.4;11.3;10.8
4415;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2019;0.4;11.2;10.8
4416;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2020;0.5;11.3;10.9
4417;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2021;0.6;11.3;10.9
4418;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2022;0.8;11.3;10.9
4419;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: bijstandsontvanger;2023;1.1;11.5;11.0
4420;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2011;0.6;11.8;11.2
4421;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2012;0.6;11.8;11.2
4422;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2013;0.7;11.8;11.2
4423;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2014;0.7;11.8;11.3
4424;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2015;0.8;11.7;11.1
4425;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2016;0.9;11.7;11.2
4426;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2017;1.0;11.7;11.2
4427;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2018;1.0;11.7;11.3
4428;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2019;1.1;11.6;11.2
4429;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2020;2.8;11.8;11.5
4430;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2021;3.3;12.2;11.7
4431;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2022;3.1;12.4;12.0
4432;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: ontvanger ov. sociale voorziening;2023;3.8;12.9;12.5
4433;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: arbeidsongeschikte;2011;12.5;13.6;13.1
4434;Persoonlijk primair inkomen;Inkomen: 10 000 tot 20 000 euro;Mannen;SEC: arbeidsongeschikte;2012;12.2;13.6;13.1
