ID;TypeMisdrijf;Geslacht;WelGeenWoonadresInNederland;Nationaliteit;Perioden;RegistratiesVanVerdachten_1
3415;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Hongaars;2020;320
3416;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Hongaars;2021;250
3417;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Hongaars;2022;420
3418;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Hongaars;2023;510
3419;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Hongaars;2024;510
3420;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2010;220
3421;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2011;230
3422;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2012;170
3423;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2013;160
3424;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2014;110
3425;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2015;150
3426;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2016;110
3427;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2017;140
3428;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2018;110
3429;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2019;120
3430;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2020;80
3431;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2021;50
3432;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2022;80
3433;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2023;100
3434;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iers;2024;120
3435;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2010;80
3436;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2011;80
3437;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2012;60
3438;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2013;40
3439;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2014;60
3440;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2015;50
3441;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2016;70
3442;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2017;50
3443;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2018;40
3444;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2019;40
3445;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2020;40
3446;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2021;30
3447;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2022;40
3448;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2023;40
3449;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indiaas;2024;50
3450;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2010;20
3451;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2011;20
3452;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2012;10
3453;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2013;20
3454;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2014;10
3455;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2015;20
3456;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2016;10
3457;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2017;10
3458;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2018;10
3459;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2019;0
3460;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2020;0
3461;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2021;10
3462;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2022;10
3463;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2023;10
3464;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Indonesisch;2024;0
3465;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2010;210
3466;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2011;160
3467;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2012;210
3468;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2013;100
3469;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2014;90
3470;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2015;70
3471;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2016;120
3472;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2017;130
3473;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2018;150
3474;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2019;130
3475;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2020;100
3476;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2021;110
3477;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2022;150
3478;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2023;110
3479;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraaks;2024;70
3480;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2010;150
3481;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2011;120
3482;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2012;120
3483;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2013;110
3484;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2014;80
3485;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2015;110
3486;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2016;210
3487;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2017;110
3488;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2018;140
3489;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2019;140
3490;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2020;130
3491;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2021;70
3492;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2022;90
3493;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2023;70
3494;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Iraans;2024;60
3495;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2010;50
3496;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2011;50
3497;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2012;60
3498;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2013;50
3499;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2014;30
3500;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2015;50
3501;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2016;50
3502;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2017;40
3503;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2018;50
3504;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2019;70
3505;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2020;20
3506;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2021;10
3507;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2022;30
3508;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2023;40
3509;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Israëlisch;2024;30
3510;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2010;390
3511;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2011;370
3512;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2012;410
3513;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2013;390
3514;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2014;450
3515;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2015;410
3516;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2016;400
3517;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2017;410
3518;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2018;580
3519;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2019;340
3520;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2020;340
3521;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2021;230
3522;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2022;320
3523;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2023;370
3524;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Italiaans;2024;340
3525;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2010;10
3526;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2011;10
3527;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2012;10
3528;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2013;0
3529;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2014;10
3530;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2015;10
3531;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2016;10
3532;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2017;0
3533;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2018;10
3534;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2019;20
3535;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2020;0
3536;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2021;10
3537;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2022;0
3538;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2023;0
3539;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Japans;2024;0
3540;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2010;0
3541;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2011;0
3542;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2012;0
3543;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2013;0
3544;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2014;0
3545;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2015;0
3546;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2016;0
3547;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2017;10
3548;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2018;20
3549;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2019;20
3550;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2020;10
3551;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2021;10
3552;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2022;70
3553;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2023;50
3554;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Jemenitisch;2024;50
3555;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2010;30
3556;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2011;40
3557;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2012;10
3558;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2013;10
3559;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2014;10
3560;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2015;20
3561;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2016;10
3562;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2017;10
3563;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2018;10
3564;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2019;10
3565;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2020;10
3566;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2021;10
3567;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2022;10
3568;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2023;10
3569;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kaapverdisch;2024;0
3570;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2010;10
3571;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2011;20
3572;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2012;0
3573;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2013;10
3574;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2014;10
3575;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2015;10
3576;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2016;10
3577;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2017;10
3578;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2018;10
3579;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2019;20
3580;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2020;10
3581;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2021;10
3582;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2022;10
3583;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2023;10
3584;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kazachs;2024;10
3585;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2010;10
3586;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2011;20
3587;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2012;10
3588;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2013;10
3589;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2014;10
3590;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2015;10
3591;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2016;10
3592;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2017;0
3593;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2018;10
3594;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2019;0
3595;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2020;10
3596;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2021;10
3597;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2022;0
3598;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2023;0
3599;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Keniaans;2024;10
3600;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2010;40
3601;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2011;60
3602;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2012;80
3603;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2013;60
3604;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2014;80
3605;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2015;110
3606;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2016;80
3607;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2017;70
3608;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2018;70
3609;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2019;90
3610;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2020;70
3611;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2021;120
3612;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2022;160
3613;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2023;120
3614;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Kroatisch;2024;90
3615;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2010;320
3616;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2011;390
3617;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2012;270
3618;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2013;290
3619;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2014;340
3620;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2015;270
3621;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2016;270
3622;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2017;460
3623;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2018;690
3624;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2019;940
3625;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2020;870
3626;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2021;720
3627;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2022;790
3628;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2023;710
3629;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Lets;2024;690
3630;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2010;20
3631;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2011;30
3632;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2012;30
3633;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2013;30
3634;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2014;30
3635;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2015;20
3636;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2016;30
3637;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2017;40
3638;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2018;40
3639;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2019;20
3640;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2020;20
3641;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2021;10
3642;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2022;10
3643;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2023;20
3644;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Libanees;2024;10
3645;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2010;1490
3646;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2011;1750
3647;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2012;1670
3648;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2013;1480
3649;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2014;1210
3650;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2015;820
3651;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2016;850
3652;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2017;790
3653;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2018;690
3654;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2019;1020
3655;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2020;780
3656;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2021;680
3657;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2022;750
3658;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2023;790
3659;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Litouws;2024;720
3660;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2010;30
3661;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2011;30
3662;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2012;30
3663;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2013;10
3664;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2014;20
3665;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2015;20
3666;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2016;0
3667;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2017;10
3668;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2018;20
3669;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2019;20
3670;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2020;10
3671;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2021;20
3672;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2022;10
3673;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2023;30
3674;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Luxemburgs;2024;10
3675;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2010;10
3676;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2011;0
3677;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2012;0
3678;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2013;10
3679;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2014;0
3680;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2015;0
3681;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2016;0
3682;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2017;0
3683;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2018;10
3684;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2019;0
3685;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2020;0
3686;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2021;0
3687;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2022;10
3688;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2023;0
3689;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Maleisisch;2024;0
3690;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2010;1160
3691;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2011;1140
3692;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2012;1240
3693;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2013;1300
3694;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2014;1200
3695;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2015;1220
3696;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2016;1510
3697;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2017;1620
3698;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2018;2130
3699;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2019;2480
3700;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2020;2230
3701;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2021;2350
3702;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2022;3150
3703;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2023;2430
3704;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Marokkaans;2024;1510
3705;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2010;20
3706;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2011;20
3707;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2012;30
3708;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2013;30
3709;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2014;20
3710;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2015;20
3711;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2016;20
3712;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2017;30
3713;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2018;20
3714;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2019;20
3715;Totaal;Totaal mannen en vrouwen;Geen woonadres in Nederland;Mexicaans;2020;20
