ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
801;Boxmeer;Eenpersoonshuishouden;2.6;18.1;18.1
802;Boxmeer;Paar zonder kinderen;3.5;33.8;24.6
803;Boxmeer;Paar met kinderen;4.0;44.3;23.6
804;Boxmeer;Eenoudergezin;0.5;29.4;20.2
805;Boxtel;Totaal particulier huishouden;12.0;32.4;21.9
806;Boxtel;Eenpersoonshuishouden;3.4;18.1;18.1
807;Boxtel;Paar zonder kinderen;3.7;33.9;24.7
808;Boxtel;Paar met kinderen;3.9;43.2;23.0
809;Boxtel;Eenoudergezin;0.7;26.8;18.2
810;Breda;Totaal particulier huishouden;72.6;31.2;22.0
811;Breda;Eenpersoonshuishouden;25.4;18.6;18.6
812;Breda;Paar zonder kinderen;21.5;34.6;25.2
813;Breda;Paar met kinderen;19.1;44.2;23.8
814;Breda;Eenoudergezin;4.2;24.7;16.9
815;Breukelen;Totaal particulier huishouden;5.9;36.4;24.6
816;Breukelen;Eenpersoonshuishouden;1.8;20.5;20.5
817;Breukelen;Paar zonder kinderen;1.7;38.1;27.8
818;Breukelen;Paar met kinderen;1.9;49.5;26.3
819;Breukelen;Eenoudergezin;0.3;27.8;19.2
820;Brielle;Totaal particulier huishouden;6.6;34.9;23.8
821;Brielle;Eenpersoonshuishouden;1.7;20.4;20.4
822;Brielle;Paar zonder kinderen;2.3;36.1;26.4
823;Brielle;Paar met kinderen;2.1;45.4;24.6
824;Brielle;Eenoudergezin;0.3;24.4;16.6
825;Bronckhorst;Totaal particulier huishouden;14.7;34.0;22.6
826;Bronckhorst;Eenpersoonshuishouden;3.4;19.2;19.2
827;Bronckhorst;Paar zonder kinderen;5.0;34.6;25.2
828;Bronckhorst;Paar met kinderen;5.2;42.1;22.5
829;Bronckhorst;Eenoudergezin;0.5;28.1;18.6
830;Brummen;Totaal particulier huishouden;8.4;33.5;22.4
831;Brummen;Eenpersoonshuishouden;2.0;17.9;17.9
832;Brummen;Paar zonder kinderen;3.0;35.2;25.7
833;Brummen;Paar met kinderen;2.7;42.0;22.4
834;Brummen;Eenoudergezin;0.4;27.7;18.5
835;Brunssum;Totaal particulier huishouden;13.3;26.4;18.8
836;Brunssum;Eenpersoonshuishouden;4.4;16.6;16.6
837;Brunssum;Paar zonder kinderen;4.1;27.9;20.4
838;Brunssum;Paar met kinderen;3.4;36.9;20.2
839;Brunssum;Eenoudergezin;0.9;23.3;16.1
840;Bunnik;Totaal particulier huishouden;5.6;39.4;26.7
841;Bunnik;Eenpersoonshuishouden;1.4;23.6;23.6
842;Bunnik;Paar zonder kinderen;1.9;41.4;30.2
843;Bunnik;Paar met kinderen;1.9;50.0;26.6
844;Bunnik;Eenoudergezin;0.3;29.9;20.4
845;Bunschoten;Totaal particulier huishouden;6.7;35.8;22.3
846;Bunschoten;Eenpersoonshuishouden;1.3;18.7;18.7
847;Bunschoten;Paar zonder kinderen;1.8;32.5;23.7
848;Bunschoten;Paar met kinderen;3.1;44.4;23.0
849;Bunschoten;Eenoudergezin;0.3;29.2;19.2
850;Buren;Totaal particulier huishouden;9.7;35.5;23.1
851;Buren;Eenpersoonshuishouden;2.0;18.6;18.6
852;Buren;Paar zonder kinderen;3.2;34.8;25.4
853;Buren;Paar met kinderen;3.7;43.7;23.3
854;Buren;Eenoudergezin;0.4;30.8;20.9
855;Bussum;Totaal particulier huishouden;14.0;38.1;26.8
856;Bussum;Eenpersoonshuishouden;5.5;21.5;21.5
857;Bussum;Paar zonder kinderen;3.6;43.1;31.5
858;Bussum;Paar met kinderen;3.8;59.0;31.6
859;Bussum;Eenoudergezin;0.8;27.9;19.2
860;Capelle aan den IJssel;Totaal particulier huishouden;28.2;31.9;22.3
861;Capelle aan den IJssel;Eenpersoonshuishouden;9.3;19.1;19.1
862;Capelle aan den IJssel;Paar zonder kinderen;7.8;35.9;26.2
863;Capelle aan den IJssel;Paar met kinderen;7.7;44.8;24.1
864;Capelle aan den IJssel;Eenoudergezin;2.5;24.6;16.8
865;Castricum;Totaal particulier huishouden;14.3;36.2;24.8
866;Castricum;Eenpersoonshuishouden;4.1;21.0;21.0
867;Castricum;Paar zonder kinderen;4.5;39.0;28.5
868;Castricum;Paar met kinderen;4.6;47.7;25.3
869;Castricum;Eenoudergezin;0.7;28.0;18.9
870;Coevorden;Totaal particulier huishouden;14.7;29.9;20.3
871;Coevorden;Eenpersoonshuishouden;3.8;17.0;17.0
872;Coevorden;Paar zonder kinderen;5.1;30.4;22.2
873;Coevorden;Paar met kinderen;4.6;39.2;21.1
874;Coevorden;Eenoudergezin;0.6;26.7;18.5
875;Cranendonck;Totaal particulier huishouden;8.2;32.6;21.9
876;Cranendonck;Eenpersoonshuishouden;2.0;18.5;18.5
877;Cranendonck;Paar zonder kinderen;2.9;32.3;23.6
878;Cranendonck;Paar met kinderen;2.6;42.8;22.9
879;Cranendonck;Eenoudergezin;0.4;26.5;17.7
880;Cromstrijen;Totaal particulier huishouden;5.3;34.9;23.5
881;Cromstrijen;Eenpersoonshuishouden;1.3;19.2;19.2
882;Cromstrijen;Paar zonder kinderen;1.9;34.9;25.5
883;Cromstrijen;Paar met kinderen;1.8;46.1;24.7
884;Cromstrijen;Eenoudergezin;0.2;30.7;20.4
885;Cuijk;Totaal particulier huishouden;9.7;30.8;20.8
886;Cuijk;Eenpersoonshuishouden;2.6;18.0;18.0
887;Cuijk;Paar zonder kinderen;3.1;31.1;22.7
888;Cuijk;Paar met kinderen;3.2;40.0;21.4
889;Cuijk;Eenoudergezin;0.5;25.4;17.3
890;Culemborg;Totaal particulier huishouden;10.7;33.9;22.6
891;Culemborg;Eenpersoonshuishouden;2.9;18.4;18.4
892;Culemborg;Paar zonder kinderen;3.0;35.9;26.2
893;Culemborg;Paar met kinderen;3.7;43.7;23.4
894;Culemborg;Eenoudergezin;0.6;28.0;19.1
895;Dalfsen;Totaal particulier huishouden;9.8;34.4;22.2
896;Dalfsen;Eenpersoonshuishouden;2.2;18.6;18.6
897;Dalfsen;Paar zonder kinderen;3.0;33.5;24.5
898;Dalfsen;Paar met kinderen;3.9;42.8;22.4
899;Dalfsen;Eenoudergezin;0.4;30.0;19.8
900;Dantumadeel;Totaal particulier huishouden;7.5;28.4;18.9
901;Dantumadeel;Eenpersoonshuishouden;1.9;16.4;16.4
902;Dantumadeel;Paar zonder kinderen;2.3;28.6;20.9
903;Dantumadeel;Paar met kinderen;2.8;36.7;19.2
904;Dantumadeel;Eenoudergezin;0.3;22.5;14.6
905;De Bilt;Totaal particulier huishouden;17.8;38.7;26.9
906;De Bilt;Eenpersoonshuishouden;6.1;22.5;22.5
907;De Bilt;Paar zonder kinderen;5.4;43.3;31.6
908;De Bilt;Paar met kinderen;5.0;53.7;28.5
909;De Bilt;Eenoudergezin;0.9;29.7;20.3
910;De Marne;Totaal particulier huishouden;4.6;27.6;19.2
911;De Marne;Eenpersoonshuishouden;1.5;16.2;16.2
912;De Marne;Paar zonder kinderen;1.5;29.7;21.7
913;De Marne;Paar met kinderen;1.3;37.7;20.1
914;De Marne;Eenoudergezin;0.2;21.8;15.2
915;De Ronde Venen;Totaal particulier huishouden;13.5;38.3;25.5
916;De Ronde Venen;Eenpersoonshuishouden;3.4;21.7;21.7
917;De Ronde Venen;Paar zonder kinderen;4.0;38.8;28.3
918;De Ronde Venen;Paar met kinderen;4.8;49.6;26.6
919;De Ronde Venen;Eenoudergezin;0.8;29.8;20.3
920;De Wolden;Totaal particulier huishouden;9.2;32.3;21.6
921;De Wolden;Eenpersoonshuishouden;2.2;18.9;18.9
922;De Wolden;Paar zonder kinderen;3.3;32.4;23.7
923;De Wolden;Paar met kinderen;3.1;40.9;21.6
924;De Wolden;Eenoudergezin;0.4;27.2;18.5
925;Delft;Totaal particulier huishouden;40.6;28.9;21.2
926;Delft;Eenpersoonshuishouden;17.0;18.8;18.8
927;Delft;Paar zonder kinderen;10.8;33.9;24.7
928;Delft;Paar met kinderen;8.6;42.4;22.9
929;Delft;Eenoudergezin;2.8;24.7;16.9
930;Delfzijl;Totaal particulier huishouden;11.6;28.2;19.6
931;Delfzijl;Eenpersoonshuishouden;3.3;16.8;16.8
932;Delfzijl;Paar zonder kinderen;4.0;30.5;22.3
933;Delfzijl;Paar met kinderen;3.3;36.8;19.9
934;Delfzijl;Eenoudergezin;0.7;23.4;15.7
935;Den Helder;Totaal particulier huishouden;25.7;27.8;19.8
936;Den Helder;Eenpersoonshuishouden;8.8;17.3;17.3
937;Den Helder;Paar zonder kinderen;7.6;30.8;22.5
938;Den Helder;Paar met kinderen;6.7;38.1;20.6
939;Den Helder;Eenoudergezin;2.0;25.0;17.2
940;Deurne;Totaal particulier huishouden;12.0;33.3;21.9
941;Deurne;Eenpersoonshuishouden;2.8;18.7;18.7
942;Deurne;Paar zonder kinderen;3.9;31.7;23.1
943;Deurne;Paar met kinderen;4.3;43.5;22.9
944;Deurne;Eenoudergezin;0.7;29.6;19.7
945;Deventer;Totaal particulier huishouden;40.1;29.4;20.6
946;Deventer;Eenpersoonshuishouden;13.1;17.9;17.9
947;Deventer;Paar zonder kinderen;11.9;32.6;23.8
948;Deventer;Paar met kinderen;11.4;39.3;21.1
949;Deventer;Eenoudergezin;2.3;23.7;16.2
950;Diemen;Totaal particulier huishouden;10.0;32.9;23.1
951;Diemen;Eenpersoonshuishouden;3.4;19.8;19.8
952;Diemen;Paar zonder kinderen;2.6;36.1;26.4
953;Diemen;Paar met kinderen;2.7;46.0;25.0
954;Diemen;Eenoudergezin;0.9;28.6;19.6
955;Dinkelland;Totaal particulier huishouden;9.3;34.2;21.7
956;Dinkelland;Eenpersoonshuishouden;2.0;17.7;17.7
957;Dinkelland;Paar zonder kinderen;2.7;31.0;22.6
958;Dinkelland;Paar met kinderen;3.8;43.9;23.0
959;Dinkelland;Eenoudergezin;0.4;32.8;22.0
960;Dirksland;Totaal particulier huishouden;3.2;33.5;22.4
961;Dirksland;Eenpersoonshuishouden;0.8;20.5;20.5
962;Dirksland;Paar zonder kinderen;1.0;32.4;23.7
963;Dirksland;Paar met kinderen;1.1;43.2;22.6
964;Dirksland;Eenoudergezin;0.1;29.8;19.6
965;Doesburg;Totaal particulier huishouden;4.8;30.3;20.7
966;Doesburg;Eenpersoonshuishouden;1.3;18.0;18.0
967;Doesburg;Paar zonder kinderen;1.5;31.8;23.2
968;Doesburg;Paar met kinderen;1.5;38.8;21.0
969;Doesburg;Eenoudergezin;0.3;24.9;17.1
970;Doetinchem;Totaal particulier huishouden;23.3;30.3;20.8
971;Doetinchem;Eenpersoonshuishouden;6.9;18.0;18.0
972;Doetinchem;Paar zonder kinderen;7.4;31.9;23.3
973;Doetinchem;Paar met kinderen;7.2;40.1;21.5
974;Doetinchem;Eenoudergezin;1.1;25.5;17.3
975;Dongen;Totaal particulier huishouden;9.9;32.5;21.7
976;Dongen;Eenpersoonshuishouden;2.4;18.2;18.2
977;Dongen;Paar zonder kinderen;3.2;32.5;23.7
978;Dongen;Paar met kinderen;3.4;42.0;22.4
979;Dongen;Eenoudergezin;0.5;28.8;19.5
980;Dongeradeel;Totaal particulier huishouden;9.9;27.9;18.9
981;Dongeradeel;Eenpersoonshuishouden;2.9;16.5;16.5
982;Dongeradeel;Paar zonder kinderen;3.0;28.5;20.8
983;Dongeradeel;Paar met kinderen;3.3;37.2;19.6
984;Dongeradeel;Eenoudergezin;0.5;25.2;16.9
985;Dordrecht;Totaal particulier huishouden;51.1;29.4;20.6
986;Dordrecht;Eenpersoonshuishouden;17.9;17.9;17.9
987;Dordrecht;Paar zonder kinderen;13.7;32.9;24.0
988;Dordrecht;Paar met kinderen;13.9;41.0;22.1
989;Dordrecht;Eenoudergezin;3.7;23.3;16.0
990;Drechterland;Totaal particulier huishouden;7.1;35.7;23.4
991;Drechterland;Eenpersoonshuishouden;1.6;19.0;19.0
992;Drechterland;Paar zonder kinderen;2.4;35.3;25.8
993;Drechterland;Paar met kinderen;2.7;46.9;24.7
994;Drechterland;Eenoudergezin;0.3;25.6;16.9
995;Drimmelen;Totaal particulier huishouden;10.4;34.5;22.8
996;Drimmelen;Eenpersoonshuishouden;2.3;17.6;17.6
997;Drimmelen;Paar zonder kinderen;3.7;33.8;24.7
998;Drimmelen;Paar met kinderen;3.8;45.3;24.3
999;Drimmelen;Eenoudergezin;0.4;29.8;20.5
1000;Dronten;Totaal particulier huishouden;14.4;31.8;21.1
1001;Dronten;Eenpersoonshuishouden;3.4;17.7;17.7
1002;Dronten;Paar zonder kinderen;4.6;32.6;23.8
1003;Dronten;Paar met kinderen;5.2;41.0;21.8
1004;Dronten;Eenoudergezin;0.8;24.0;16.2
1005;Druten;Totaal particulier huishouden;6.8;32.9;21.5
1006;Druten;Eenpersoonshuishouden;1.4;16.9;16.9
1007;Druten;Paar zonder kinderen;2.2;32.7;23.9
1008;Druten;Paar met kinderen;2.5;41.5;22.2
1009;Druten;Eenoudergezin;0.3;28.2;19.5
1010;Duiven;Totaal particulier huishouden;9.7;33.1;21.5
1011;Duiven;Eenpersoonshuishouden;2.1;17.2;17.2
1012;Duiven;Paar zonder kinderen;3.0;32.6;23.8
1013;Duiven;Paar met kinderen;3.9;42.0;22.5
1014;Duiven;Eenoudergezin;0.5;26.2;17.2
1015;Echt-Susteren;Totaal particulier huishouden;13.2;30.5;20.6
1016;Echt-Susteren;Eenpersoonshuishouden;3.3;16.8;16.8
1017;Echt-Susteren;Paar zonder kinderen;4.5;30.3;22.1
1018;Echt-Susteren;Paar met kinderen;4.1;40.7;22.1
1019;Echt-Susteren;Eenoudergezin;0.7;26.2;18.1
1020;Edam-Volendam;Totaal particulier huishouden;10.9;36.0;23.5
1021;Edam-Volendam;Eenpersoonshuishouden;2.7;19.3;19.3
1022;Edam-Volendam;Paar zonder kinderen;3.1;34.1;24.9
1023;Edam-Volendam;Paar met kinderen;4.5;47.8;25.4
1024;Edam-Volendam;Eenoudergezin;0.5;29.6;20.3
1025;Ede;Totaal particulier huishouden;40.7;33.4;22.2
1026;Ede;Eenpersoonshuishouden;11.2;18.9;18.9
1027;Ede;Paar zonder kinderen;11.9;34.5;25.2
1028;Ede;Paar met kinderen;13.8;43.1;22.6
1029;Ede;Eenoudergezin;2.1;26.8;18.1
1030;Eemnes;Totaal particulier huishouden;3.5;36.9;24.6
1031;Eemnes;Eenpersoonshuishouden;0.9;20.9;20.9
1032;Eemnes;Paar zonder kinderen;1.0;38.9;28.4
1033;Eemnes;Paar met kinderen;1.3;46.6;25.1
1034;Eemnes;Eenoudergezin;0.2;27.5;19.0
1035;Eemsmond;Totaal particulier huishouden;6.8;26.8;18.4
1036;Eemsmond;Eenpersoonshuishouden;2.0;16.0;16.0
1037;Eemsmond;Paar zonder kinderen;2.2;28.7;20.9
1038;Eemsmond;Paar met kinderen;2.1;35.3;18.7
1039;Eemsmond;Eenoudergezin;0.4;21.9;14.7
1040;Eersel;Totaal particulier huishouden;6.7;36.0;23.7
1041;Eersel;Eenpersoonshuishouden;1.5;20.1;20.1
1042;Eersel;Paar zonder kinderen;2.3;35.5;25.9
1043;Eersel;Paar met kinderen;2.4;45.4;24.0
1044;Eersel;Eenoudergezin;0.3;30.6;20.6
1045;Eijsden;Totaal particulier huishouden;4.5;34.3;22.4
1046;Eijsden;Eenpersoonshuishouden;0.8;19.1;19.1
1047;Eijsden;Paar zonder kinderen;1.5;31.9;23.3
1048;Eijsden;Paar met kinderen;1.7;43.7;23.5
1049;Eijsden;Eenoudergezin;0.3;27.5;18.6
1050;Eindhoven;Totaal particulier huishouden;93.6;28.8;21.0
1051;Eindhoven;Eenpersoonshuishouden;36.8;18.6;18.6
1052;Eindhoven;Paar zonder kinderen;26.8;33.0;24.1
1053;Eindhoven;Paar met kinderen;21.1;41.0;22.2
1054;Eindhoven;Eenoudergezin;5.6;24.3;16.7
1055;Elburg;Totaal particulier huishouden;8.2;32.5;21.2
1056;Elburg;Eenpersoonshuishouden;2.0;18.1;18.1
1057;Elburg;Paar zonder kinderen;2.4;32.4;23.6
1058;Elburg;Paar met kinderen;3.1;40.0;21.0
1059;Elburg;Eenoudergezin;0.3;28.6;19.1
1060;Emmen;Totaal particulier huishouden;45.4;28.0;19.2
1061;Emmen;Eenpersoonshuishouden;12.9;16.2;16.2
1062;Emmen;Paar zonder kinderen;14.9;29.0;21.2
1063;Emmen;Paar met kinderen;13.5;37.6;20.2
1064;Emmen;Eenoudergezin;2.5;24.0;16.4
1065;Enkhuizen;Totaal particulier huishouden;7.6;29.9;20.8
1066;Enkhuizen;Eenpersoonshuishouden;2.4;17.8;17.8
1067;Enkhuizen;Paar zonder kinderen;2.3;32.3;23.6
1068;Enkhuizen;Paar met kinderen;2.2;40.5;21.7
1069;Enkhuizen;Eenoudergezin;0.4;24.0;16.4
1070;Enschede;Totaal particulier huishouden;63.6;26.7;18.9
1071;Enschede;Eenpersoonshuishouden;22.2;16.6;16.6
1072;Enschede;Paar zonder kinderen;18.3;29.7;21.7
1073;Enschede;Paar met kinderen;16.9;36.3;19.6
1074;Enschede;Eenoudergezin;3.9;21.8;15.0
1075;Epe;Totaal particulier huishouden;13.2;32.2;21.7
1076;Epe;Eenpersoonshuishouden;3.6;18.7;18.7
1077;Epe;Paar zonder kinderen;4.3;33.2;24.2
1078;Epe;Paar met kinderen;4.1;41.1;22.0
1079;Epe;Eenoudergezin;0.6;28.0;18.6
1080;Ermelo;Totaal particulier huishouden;10.5;33.4;22.6
1081;Ermelo;Eenpersoonshuishouden;3.4;17.9;17.9
1082;Ermelo;Paar zonder kinderen;3.0;36.6;26.7
1083;Ermelo;Paar met kinderen;3.2;45.9;24.0
1084;Ermelo;Eenoudergezin;0.5;28.3;19.1
1085;Etten-Leur;Totaal particulier huishouden;16.5;32.1;21.6
1086;Etten-Leur;Eenpersoonshuishouden;4.4;17.9;17.9
1087;Etten-Leur;Paar zonder kinderen;5.2;33.1;24.2
1088;Etten-Leur;Paar met kinderen;5.5;42.1;22.7
1089;Etten-Leur;Eenoudergezin;0.9;26.6;18.1
1090;Ferwerderadiel;Totaal particulier huishouden;3.5;28.8;19.3
1091;Ferwerderadiel;Eenpersoonshuishouden;0.9;16.4;16.4
1092;Ferwerderadiel;Paar zonder kinderen;1.1;29.9;21.8
1093;Ferwerderadiel;Paar met kinderen;1.2;36.6;19.3
1094;Ferwerderadiel;Eenoudergezin;0.2;24.0;16.5
1095;Franekeradeel;Totaal particulier huishouden;8.4;28.2;19.5
1096;Franekeradeel;Eenpersoonshuishouden;2.5;16.9;16.9
1097;Franekeradeel;Paar zonder kinderen;2.7;29.7;21.7
1098;Franekeradeel;Paar met kinderen;2.6;37.3;20.0
1099;Franekeradeel;Eenoudergezin;0.5;24.5;16.6
1100;Gaasterlân-Sleat;Totaal particulier huishouden;4.2;29.7;20.1
1101;Gaasterlân-Sleat;Eenpersoonshuishouden;1.2;16.8;16.8
1102;Gaasterlân-Sleat;Paar zonder kinderen;1.4;30.4;22.2
1103;Gaasterlân-Sleat;Paar met kinderen;1.3;40.0;20.9
1104;Gaasterlân-Sleat;Eenoudergezin;0.2;26.0;17.7
1105;Geertruidenberg;Totaal particulier huishouden;8.4;32.3;21.7
1106;Geertruidenberg;Eenpersoonshuishouden;2.1;17.7;17.7
1107;Geertruidenberg;Paar zonder kinderen;2.7;32.3;23.6
1108;Geertruidenberg;Paar met kinderen;2.9;42.5;23.0
1109;Geertruidenberg;Eenoudergezin;0.4;28.9;20.0
1110;Geldermalsen;Totaal particulier huishouden;9.9;36.1;23.6
1111;Geldermalsen;Eenpersoonshuishouden;2.3;19.7;19.7
1112;Geldermalsen;Paar zonder kinderen;3.0;34.4;25.1
1113;Geldermalsen;Paar met kinderen;3.9;46.7;25.0
1114;Geldermalsen;Eenoudergezin;0.4;31.4;21.0
1115;Geldrop-Mierlo;Totaal particulier huishouden;15.9;32.4;22.4
1116;Geldrop-Mierlo;Eenpersoonshuishouden;4.6;19.8;19.8
1117;Geldrop-Mierlo;Paar zonder kinderen;5.0;33.9;24.8
1118;Geldrop-Mierlo;Paar met kinderen;5.0;42.7;23.0
1119;Geldrop-Mierlo;Eenoudergezin;0.8;26.6;18.3
1120;Gemert-Bakel;Totaal particulier huishouden;10.7;32.2;21.0
1121;Gemert-Bakel;Eenpersoonshuishouden;2.6;17.1;17.1
1122;Gemert-Bakel;Paar zonder kinderen;3.3;30.8;22.5
1123;Gemert-Bakel;Paar met kinderen;4.0;42.7;22.5
1124;Gemert-Bakel;Eenoudergezin;0.5;27.7;18.8
1125;Gennep;Totaal particulier huishouden;6.5;32.0;21.6
1126;Gennep;Eenpersoonshuishouden;1.7;17.9;17.9
1127;Gennep;Paar zonder kinderen;2.1;32.6;23.8
1128;Gennep;Paar met kinderen;2.1;41.5;22.2
1129;Gennep;Eenoudergezin;0.3;27.3;17.9
1130;Giessenlanden;Totaal particulier huishouden;5.4;37.7;24.3
1131;Giessenlanden;Eenpersoonshuishouden;1.1;20.3;20.3
1132;Giessenlanden;Paar zonder kinderen;1.8;34.4;25.1
1133;Giessenlanden;Paar met kinderen;2.1;49.4;26.0
1134;Giessenlanden;Eenoudergezin;0.2;30.6;21.3
1135;Gilze en Rijen;Totaal particulier huishouden;10.0;32.1;21.3
1136;Gilze en Rijen;Eenpersoonshuishouden;2.4;17.7;17.7
1137;Gilze en Rijen;Paar zonder kinderen;3.3;31.3;22.9
1138;Gilze en Rijen;Paar met kinderen;3.5;42.3;22.6
1139;Gilze en Rijen;Eenoudergezin;0.4;27.2;18.2
1140;Goedereede;Totaal particulier huishouden;4.4;35.3;23.3
1141;Goedereede;Eenpersoonshuishouden;1.0;20.4;20.4
1142;Goedereede;Paar zonder kinderen;1.4;35.6;26.0
1143;Goedereede;Paar met kinderen;1.7;43.0;22.8
1144;Goedereede;Eenoudergezin;0.2;31.0;21.0
1145;Goes;Totaal particulier huishouden;15.6;30.5;21.4
1146;Goes;Eenpersoonshuishouden;5.2;18.3;18.3
1147;Goes;Paar zonder kinderen;4.9;33.1;24.2
1148;Goes;Paar met kinderen;4.4;41.8;22.4
1149;Goes;Eenoudergezin;0.7;26.5;18.0
1150;Goirle;Totaal particulier huishouden;8.7;35.1;23.4
1151;Goirle;Eenpersoonshuishouden;2.0;19.6;19.6
1152;Goirle;Paar zonder kinderen;3.0;34.4;25.1
1153;Goirle;Paar met kinderen;3.1;45.6;24.4
1154;Goirle;Eenoudergezin;0.4;29.3;19.6
1155;Gorinchem;Totaal particulier huishouden;14.5;29.8;20.6
1156;Gorinchem;Eenpersoonshuishouden;4.9;17.4;17.4
1157;Gorinchem;Paar zonder kinderen;4.0;31.9;23.2
1158;Gorinchem;Paar met kinderen;4.3;41.9;22.6
1159;Gorinchem;Eenoudergezin;0.9;25.6;17.5
1160;Gouda;Totaal particulier huishouden;29.5;31.5;21.7
1161;Gouda;Eenpersoonshuishouden;9.9;18.4;18.4
1162;Gouda;Paar zonder kinderen;8.1;34.3;25.0
1163;Gouda;Paar met kinderen;8.7;43.6;23.2
1164;Gouda;Eenoudergezin;1.9;25.9;17.8
1165;Graafstroom;Totaal particulier huishouden;3.3;38.8;24.4
1166;Graafstroom;Eenpersoonshuishouden;0.7;18.9;18.9
1167;Graafstroom;Paar zonder kinderen;1.0;38.8;28.3
1168;Graafstroom;Paar met kinderen;1.4;47.0;24.0
1169;Graafstroom;Eenoudergezin;0.1;36.7;23.9
1170;Graft-De Rijp;Totaal particulier huishouden;2.6;35.5;23.8
1171;Graft-De Rijp;Eenpersoonshuishouden;0.7;20.5;20.5
1172;Graft-De Rijp;Paar zonder kinderen;0.9;36.0;26.3
1173;Graft-De Rijp;Paar met kinderen;0.9;47.7;25.3
1174;Graft-De Rijp;Eenoudergezin;0.1;23.7;15.8
1175;Grave;Totaal particulier huishouden;5.1;31.3;21.0
1176;Grave;Eenpersoonshuishouden;1.3;17.2;17.2
1177;Grave;Paar zonder kinderen;1.7;32.2;23.5
1178;Grave;Paar met kinderen;1.8;41.1;22.0
1179;Grave;Eenoudergezin;0.2;24.6;16.9
1180;Groesbeek;Totaal particulier huishouden;7.5;31.2;21.0
1181;Groesbeek;Eenpersoonshuishouden;2.0;17.4;17.4
1182;Groesbeek;Paar zonder kinderen;2.4;30.5;22.2
1183;Groesbeek;Paar met kinderen;2.4;42.2;22.6
1184;Groesbeek;Eenoudergezin;0.3;27.5;18.8
1185;Groningen (gemeente);Totaal particulier huishouden;78.0;25.7;19.5
1186;Groningen (gemeente);Eenpersoonshuishouden;37.0;17.3;17.3
1187;Groningen (gemeente);Paar zonder kinderen;19.6;31.8;23.2
1188;Groningen (gemeente);Paar met kinderen;14.0;39.4;21.4
1189;Groningen (gemeente);Eenoudergezin;5.4;21.9;15.2
1190;Grootegast;Totaal particulier huishouden;4.5;30.4;19.9
1191;Grootegast;Eenpersoonshuishouden;1.0;17.1;17.1
1192;Grootegast;Paar zonder kinderen;1.4;31.0;22.6
1193;Grootegast;Paar met kinderen;1.8;37.3;19.6
1194;Grootegast;Eenoudergezin;0.2;25.9;17.5
1195;Gulpen-Wittem;Totaal particulier huishouden;6.1;31.6;21.3
1196;Gulpen-Wittem;Eenpersoonshuishouden;1.5;17.0;17.0
1197;Gulpen-Wittem;Paar zonder kinderen;2.1;31.7;23.1
1198;Gulpen-Wittem;Paar met kinderen;1.9;41.5;22.4
1199;Gulpen-Wittem;Eenoudergezin;0.3;29.8;20.8
1200;Haaksbergen;Totaal particulier huishouden;9.4;32.4;21.2
1201;Haaksbergen;Eenpersoonshuishouden;2.1;17.0;17.0
1202;Haaksbergen;Paar zonder kinderen;3.2;30.7;22.4
1203;Haaksbergen;Paar met kinderen;3.2;42.0;22.4
1204;Haaksbergen;Eenoudergezin;0.5;31.0;21.0
1205;Haaren;Totaal particulier huishouden;4.9;37.4;24.1
1206;Haaren;Eenpersoonshuishouden;1.0;18.3;18.3
1207;Haaren;Paar zonder kinderen;1.7;37.5;27.3
1208;Haaren;Paar met kinderen;1.9;46.8;24.6
1209;Haaren;Eenoudergezin;0.2;29.9;19.8
1210;Haarlem;Totaal particulier huishouden;67.6;30.2;22.0
1211;Haarlem;Eenpersoonshuishouden;28.0;19.2;19.2
1212;Haarlem;Paar zonder kinderen;17.4;35.1;25.6
1213;Haarlem;Paar met kinderen;15.7;44.3;24.0
1214;Haarlem;Eenoudergezin;4.2;25.5;17.6
1215;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;36.5;24.5
1216;Haarlemmerliede en Spaarnwoude;Eenpersoonshuishouden;0.6;21.5;21.5
1217;Haarlemmerliede en Spaarnwoude;Paar zonder kinderen;0.7;37.0;27.0
1218;Haarlemmerliede en Spaarnwoude;Paar met kinderen;0.8;48.3;25.7
1219;Haarlemmerliede en Spaarnwoude;Eenoudergezin;0.1;28.0;18.9
1220;Haarlemmermeer;Totaal particulier huishouden;54.6;35.9;24.1
1221;Haarlemmermeer;Eenpersoonshuishouden;14.1;20.4;20.4
1222;Haarlemmermeer;Paar zonder kinderen;15.8;37.6;27.5
1223;Haarlemmermeer;Paar met kinderen;19.7;46.4;25.0
1224;Haarlemmermeer;Eenoudergezin;3.3;27.4;18.8
1225;Halderberge;Totaal particulier huishouden;11.8;33.2;22.3
1226;Halderberge;Eenpersoonshuishouden;2.7;18.8;18.8
1227;Halderberge;Paar zonder kinderen;4.1;32.4;23.7
1228;Halderberge;Paar met kinderen;4.0;43.2;23.3
1229;Halderberge;Eenoudergezin;0.5;30.4;20.6
1230;Hardenberg;Totaal particulier huishouden;21.3;31.6;20.6
1231;Hardenberg;Eenpersoonshuishouden;4.9;18.0;18.0
1232;Hardenberg;Paar zonder kinderen;6.4;30.1;22.0
