ID;Geslacht;Leeftijd;ZorgvormenBureauJeugdzorg;ZorgvormenJeugdEnOpvoedhulp;Perioden;JongerenInJeugdzorg_1;TotaalZorgduur_2;ZorgduurBureauJeugdzorg_3;ZorgduurJeugdEnOpvoedhulp_4
4225;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling;2012;175.0;28860.0;0.0;28860.0
4226;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling;2013;170.0;25270.0;0.0;25270.0
4227;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling;2014;220.0;25820.0;0.0;25820.0
4228;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg;2011;10.0;900.0;0.0;900.0
4229;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg;2012;15.0;1170.0;0.0;1170.0
4230;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg;2013;20.0;2000.0;0.0;2000.0
4231;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg;2014;20.0;2450.0;0.0;2450.0
4232;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Pleegzorg;2011;130.0;27580.0;0.0;27580.0
4233;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Pleegzorg;2012;140.0;27640.0;0.0;27640.0
4234;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Pleegzorg;2013;140.0;28080.0;0.0;28080.0
4235;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Pleegzorg;2014;130.0;28250.0;0.0;28250.0
4236;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en dagbehandeling;2011;1070.0;428020.0;0.0;428020.0
4237;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en dagbehandeling;2012;1235.0;490490.0;0.0;490490.0
4238;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en dagbehandeling;2013;1235.0;468250.0;0.0;468250.0
4239;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en dagbehandeling;2014;1230.0;480450.0;0.0;480450.0
4240;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante en residentiële jeugdzorg;2011;30.0;9500.0;0.0;9500.0
4241;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante en residentiële jeugdzorg;2012;65.0;24760.0;0.0;24760.0
4242;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante en residentiële jeugdzorg;2013;70.0;22130.0;0.0;22130.0
4243;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante en residentiële jeugdzorg;2014;25.0;4840.0;0.0;4840.0
4244;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en pleegzorg;2011;150.0;61170.0;0.0;61170.0
4245;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en pleegzorg;2012;175.0;64410.0;0.0;64410.0
4246;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en pleegzorg;2013;180.0;69330.0;0.0;69330.0
4247;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulante jeugdzorg en pleegzorg;2014;190.0;75070.0;0.0;75070.0
4248;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en dagbehandeling;2011;0.0;0.0;0.0;0.0
4249;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en dagbehandeling;2012;0.0;0.0;0.0;0.0
4250;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en dagbehandeling;2013;5.0;1140.0;0.0;1140.0
4251;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en dagbehandeling;2014;5.0;330.0;0.0;330.0
4252;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en pleegzorg;2011;5.0;650.0;0.0;650.0
4253;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en pleegzorg;2012;5.0;210.0;0.0;210.0
4254;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en pleegzorg;2013;5.0;330.0;0.0;330.0
4255;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Residentiële jeugdzorg en pleegzorg;2014;5.0;110.0;0.0;110.0
4256;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling en pleegzorg;2011;5.0;1000.0;0.0;1000.0
4257;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling en pleegzorg;2012;5.0;1400.0;0.0;1400.0
4258;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling en pleegzorg;2013;5.0;730.0;0.0;730.0
4259;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehandeling en pleegzorg;2014;5.0;1480.0;0.0;1480.0
4260;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en dagbehand.;2011;5.0;2750.0;0.0;2750.0
4261;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en dagbehand.;2012;10.0;7220.0;0.0;7220.0
4262;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en dagbehand.;2013;10.0;6820.0;0.0;6820.0
4263;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en dagbehand.;2014;5.0;2000.0;0.0;2000.0
4264;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbehandeling en pleegzorg;2011;25.0;19090.0;0.0;19090.0
4265;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbehandeling en pleegzorg;2012;35.0;24810.0;0.0;24810.0
4266;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbehandeling en pleegzorg;2013;35.0;25170.0;0.0;25170.0
4267;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbehandeling en pleegzorg;2014;20.0;12250.0;0.0;12250.0
4268;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en pleegzorg;2011;10.0;2440.0;0.0;2440.0
4269;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en pleegzorg;2012;5.0;2560.0;0.0;2560.0
4270;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en pleegzorg;2013;5.0;2290.0;0.0;2290.0
4271;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, residentieel en pleegzorg;2014;5.0;2060.0;0.0;2060.0
4272;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehand., residentieel en pleegzorg;2011;0.0;0.0;0.0;0.0
4273;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehand., residentieel en pleegzorg;2012;0.0;0.0;0.0;0.0
4274;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehand., residentieel en pleegzorg;2013;0.0;0.0;0.0;0.0
4275;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Dagbehand., residentieel en pleegzorg;2014;0.0;0.0;0.0;0.0
4276;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbeh., resid. en pleegzorg;2011;0.0;0.0;0.0;0.0
4277;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbeh., resid. en pleegzorg;2012;5.0;330.0;0.0;330.0
4278;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbeh., resid. en pleegzorg;2013;5.0;730.0;0.0;730.0
4279;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Ambulant, dagbeh., resid. en pleegzorg;2014;0.0;0.0;0.0;0.0
4280;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Geen zorg door Jeugd en Opvoedhulp;2011;;;;
4281;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Geen zorg door Jeugd en Opvoedhulp;2012;;;;
4282;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Geen zorg door Jeugd en Opvoedhulp;2013;;;;
4283;Mannen;0 tot 5 jaar;Geen zorg door Bureau Jeugdzorg;Geen zorg door Jeugd en Opvoedhulp;2014;;;;
4284;Mannen;5 tot 12 jaar;Totaal ;Totaal ;2011;18960.0;7366910.0;2822300.0;4544600.0
4285;Mannen;5 tot 12 jaar;Totaal ;Totaal ;2012;18930.0;7384470.0;2770720.0;4613750.0
4286;Mannen;5 tot 12 jaar;Totaal ;Totaal ;2013;19425.0;7489060.0;2742190.0;4746870.0
4287;Mannen;5 tot 12 jaar;Totaal ;Totaal ;2014;19380.0;7297690.0;2662570.0;4635120.0
4288;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg;2011;7230.0;1544400.0;372800.0;1171600.0
4289;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg;2012;7300.0;1557700.0;361950.0;1195750.0
4290;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg;2013;7865.0;1676600.0;389200.0;1287390.0
4291;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg;2014;8380.0;1758630.0;391200.0;1367430.0
4292;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling;2011;545.0;115180.0;12440.0;102750.0
4293;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling;2012;465.0;90070.0;11100.0;78970.0
4294;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling;2013;325.0;59760.0;8030.0;51730.0
4295;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling;2014;345.0;56450.0;8090.0;48360.0
4296;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg;2011;250.0;125130.0;66770.0;58360.0
4297;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg;2012;235.0;113240.0;56610.0;56630.0
4298;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg;2013;180.0;88830.0;43740.0;45090.0
4299;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg;2014;150.0;70720.0;36040.0;34680.0
4300;Mannen;5 tot 12 jaar;Totaal ;Pleegzorg;2011;1895.0;1109950.0;479250.0;630710.0
4301;Mannen;5 tot 12 jaar;Totaal ;Pleegzorg;2012;1890.0;1092950.0;469700.0;623250.0
4302;Mannen;5 tot 12 jaar;Totaal ;Pleegzorg;2013;1995.0;1148080.0;481020.0;667060.0
4303;Mannen;5 tot 12 jaar;Totaal ;Pleegzorg;2014;1940.0;1109990.0;458740.0;651250.0
4304;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2011;2175.0;987490.0;75220.0;912270.0
4305;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2012;2135.0;947670.0;75920.0;871750.0
4306;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2013;2125.0;955340.0;63960.0;891380.0
4307;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2014;1925.0;844790.0;48330.0;796450.0
4308;Mannen;5 tot 12 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2011;535.0;355210.0;109780.0;245430.0
4309;Mannen;5 tot 12 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2012;610.0;393330.0;105050.0;288280.0
4310;Mannen;5 tot 12 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2013;575.0;365180.0;96400.0;268780.0
4311;Mannen;5 tot 12 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2014;455.0;311290.0;89040.0;222250.0
4312;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2011;1760.0;1465620.0;449120.0;1016490.0
4313;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2012;1840.0;1540980.0;458030.0;1082950.0
4314;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2013;1915.0;1609960.0;464680.0;1145280.0
4315;Mannen;5 tot 12 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2014;1980.0;1660100.0;481830.0;1178270.0
4316;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2011;5.0;5290.0;2010.0;3280.0
4317;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2012;5.0;5200.0;1860.0;3340.0
4318;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2013;15.0;4660.0;370.0;4290.0
4319;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2014;5.0;1640.0;310.0;1330.0
4320;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2011;85.0;69460.0;28000.0;41450.0
4321;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2012;75.0;58650.0;21620.0;37030.0
4322;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2013;70.0;57910.0;22180.0;35730.0
4323;Mannen;5 tot 12 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2014;60.0;49730.0;19260.0;30470.0
4324;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2011;40.0;28840.0;10040.0;18800.0
4325;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2012;30.0;23360.0;7330.0;16030.0
4326;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2013;35.0;22910.0;7920.0;14990.0
4327;Mannen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2014;20.0;16640.0;5840.0;10800.0
4328;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2011;80.0;67180.0;14840.0;52340.0
4329;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2012;70.0;56200.0;8940.0;47260.0
4330;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2013;80.0;58060.0;9840.0;48220.0
4331;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2014;35.0;28990.0;5540.0;23450.0
4332;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2011;165.0;160350.0;38430.0;121920.0
4333;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2012;190.0;197390.0;48060.0;149330.0
4334;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2013;170.0;171940.0;40090.0;131840.0
4335;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2014;170.0;164780.0;35850.0;128930.0
4336;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2011;225.0;211550.0;63190.0;148360.0
4337;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2012;215.0;208050.0;60300.0;147750.0
4338;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2013;190.0;186880.0;53230.0;133650.0
4339;Mannen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2014;180.0;176210.0;53880.0;122340.0
4340;Mannen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2011;5.0;6210.0;2560.0;3660.0
4341;Mannen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2012;5.0;1040.0;370.0;670.0
4342;Mannen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2013;5.0;3530.0;1460.0;2070.0
4343;Mannen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2014;5.0;3300.0;1100.0;2210.0
4344;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2011;25.0;22530.0;5320.0;17210.0
4345;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2012;15.0;19160.0;4390.0;14770.0
4346;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2013;20.0;24490.0;5110.0;19380.0
4347;Mannen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2014;20.0;22220.0;5320.0;16900.0
4348;Mannen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2011;3945.0;1092520.0;1092520.0;0.0
4349;Mannen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2012;3855.0;1079500.0;1079500.0;0.0
4350;Mannen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2013;3860.0;1054960.0;1054960.0;0.0
4351;Mannen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2014;3710.0;1022220.0;1022220.0;0.0
4352;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2011;7585.0;3654140.0;2246410.0;1407730.0
4353;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2012;7430.0;3606820.0;2191120.0;1415700.0
4354;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2013;7240.0;3432710.0;2098450.0;1334270.0
4355;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2014;6815.0;3200430.0;1978280.0;1222150.0
4356;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2011;1250.0;589130.0;365030.0;224100.0
4357;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2012;1230.0;579110.0;353290.0;225820.0
4358;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2013;1335.0;620720.0;379090.0;241630.0
4359;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2014;1330.0;625790.0;383740.0;242050.0
4360;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2011;45.0;21090.0;12440.0;8650.0
4361;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2012;35.0;16080.0;10370.0;5710.0
4362;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2013;25.0;11250.0;7300.0;3950.0
4363;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2014;25.0;12420.0;8090.0;4330.0
4364;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2011;140.0;81310.0;47540.0;33770.0
4365;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2012;120.0;65650.0;38720.0;26930.0
4366;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2013;80.0;47000.0;26220.0;20780.0
4367;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2014;60.0;35880.0;19980.0;15900.0
4368;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2011;675.0;446140.0;230320.0;215820.0
4369;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2012;695.0;456490.0;232950.0;223540.0
4370;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2013;625.0;410590.0;208490.0;202100.0
4371;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2014;540.0;353790.0;179730.0;174060.0
4372;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2011;240.0;177490.0;73990.0;103500.0
4373;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2012;255.0;183250.0;75390.0;107860.0
4374;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2013;210.0;150380.0;63600.0;86780.0
4375;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2014;155.0;115710.0;47970.0;67740.0
4376;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2011;300.0;235450.0;96290.0;139160.0
4377;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2012;290.0;235990.0;92860.0;143130.0
4378;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2013;245.0;197650.0;78390.0;119250.0
4379;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2014;215.0;175410.0;69370.0;106040.0
4380;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2011;820.0;729920.0;274840.0;455080.0
4381;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2012;825.0;737540.0;271350.0;466190.0
4382;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2013;820.0;737780.0;267010.0;470780.0
4383;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2014;810.0;711320.0;263320.0;448010.0
4384;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2011;5.0;4970.0;2010.0;2950.0
4385;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2012;5.0;4650.0;1860.0;2800.0
4386;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2013;5.0;950.0;370.0;590.0
4387;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2014;5.0;1090.0;310.0;770.0
4388;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2011;55.0;44410.0;19090.0;25320.0
4389;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2012;50.0;43170.0;17970.0;25190.0
4390;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2013;45.0;37570.0;15620.0;21960.0
4391;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2014;35.0;29070.0;11590.0;17480.0
4392;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2011;25.0;17670.0;7270.0;10410.0
4393;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2012;20.0;15280.0;5870.0;9410.0
4394;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2013;15.0;13090.0;5730.0;7360.0
4395;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2014;10.0;8630.0;3650.0;4980.0
4396;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2011;45.0;44270.0;14110.0;30150.0
4397;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2012;30.0;26670.0;8580.0;18090.0
4398;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2013;30.0;27430.0;9110.0;18320.0
4399;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2014;10.0;12280.0;4080.0;8210.0
4400;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2011;90.0;94870.0;29490.0;65380.0
4401;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2012;95.0;109830.0;32720.0;77110.0
4402;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2013;80.0;88990.0;27440.0;61550.0
4403;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2014;75.0;79830.0;22360.0;57460.0
4404;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2011;135.0;126500.0;45140.0;81360.0
4405;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2012;120.0;113890.0;39330.0;74560.0
4406;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2013;110.0;106800.0;36100.0;70690.0
4407;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2014;105.0;100310.0;36030.0;64280.0
4408;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2011;5.0;4050.0;1830.0;2230.0
4409;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2012;5.0;900.0;370.0;530.0
4410;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2013;5.0;1610.0;730.0;880.0
4411;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2014;5.0;1810.0;730.0;1080.0
4412;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2011;15.0;14440.0;4590.0;9850.0
4413;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2012;10.0;12130.0;3300.0;8830.0
4414;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2013;10.0;10960.0;3290.0;7680.0
4415;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2014;10.0;14010.0;4230.0;9780.0
4416;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2011;3740.0;1022440.0;1022440.0;0.0
4417;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2012;3645.0;1006200.0;1006200.0;0.0
4418;Mannen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2013;3615.0;969960.0;969960.0;0.0
