ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
4782;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2045;20029;10116;1565;2377;1633;1008;1175;1056;1303;9913;7539;1154;552;668
4783;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2046;20152;10133;1568;2421;1671;966;1188;1037;1281;10019;7633;1162;550;674
4784;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2047;20305;10181;1584;2465;1711;927;1210;1025;1260;10123;7729;1166;547;680
4785;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2048;20455;10224;1595;2507;1743;893;1229;1016;1242;10231;7827;1170;547;687
4786;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2049;20623;10283;1605;2543;1778;865;1254;1006;1232;10340;7927;1171;547;694
4787;Mannen en vrouwen;21 jaar;2e Generatie met 1 allochtone ouder;2050;20776;10329;1615;2583;1809;835;1267;998;1222;10446;8029;1171;545;701
4788;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2009;15548;14262;574;1104;144;3979;538;3481;4442;1285;560;138;530;58
4789;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2010;16866;15582;627;1176;183;4319;594;3619;5063;1284;560;158;497;70
4790;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2011;17716;16409;712;1141;170;4720;692;3390;5584;1307;638;167;434;69
4791;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2012;18883;17544;846;1320;232;5017;769;3508;5852;1339;696;163;395;85
4792;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2013;19181;17884;926;1497;230;5034;792;3455;5950;1297;698;180;359;61
4793;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2014;19673;18252;997;1639;248;5376;789;3299;5903;1421;712;285;342;82
4794;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2015;19452;18015;1047;1675;267;5185;753;3274;5814;1437;690;350;322;74
4795;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2016;20148;18438;1270;1941;250;5208;753;3134;5882;1710;705;663;266;76
4796;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2017;19852;18021;1324;2133;247;5127;733;2989;5468;1831;710;808;252;61
4797;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2018;20268;18366;1410;2210;252;5261;698;2882;5653;1902;781;803;244;74
4798;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2019;20884;19097;1552;2486;283;5462;688;2875;5751;1788;753;742;230;64
4799;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2020;21579;19686;1705;2786;265;5684;823;2790;5633;1894;761;850;217;65
4800;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2021;22123;20038;1911;2922;323;5794;883;2938;5266;2085;796;1015;203;71
4801;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2022;23072;20799;2118;3173;365;6235;925;2794;5191;2272;888;1102;207;75
4802;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2023;22488;20202;2231;3151;358;6078;925;2660;4800;2286;860;1150;192;84
4803;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2024;22091;19839;2345;3075;338;6161;913;2519;4487;2252;882;1107;185;78
4804;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2025;21927;19616;2398;3061;351;6279;934;2372;4222;2311;946;1093;194;77
4805;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2026;21648;19278;2382;3193;355;6139;933;2251;4026;2370;1028;1057;190;95
4806;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2027;21112;18780;2291;3071;372;6130;910;2113;3892;2332;1071;1008;177;76
4807;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2028;20697;18203;2279;3135;373;5892;922;2019;3583;2494;1248;998;159;89
4808;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2029;20071;17456;2257;3096;391;5470;988;1878;3376;2614;1372;934;177;131
4809;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2030;20229;17229;2301;3213;415;5222;1046;1785;3247;3000;1618;1040;174;169
4810;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2031;20030;16892;2319;3287;428;5042;1045;1674;3098;3138;1748;1053;172;166
4811;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2032;19710;16464;2317;3294;433;4849;1048;1581;2943;3246;1852;1064;170;161
4812;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2033;19374;16034;2311;3276;441;4658;1051;1495;2803;3340;1941;1074;168;158
4813;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2034;19014;15597;2310;3252;447;4455;1056;1417;2659;3417;2015;1080;166;156
4814;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2035;18687;15206;2309;3244;455;4254;1067;1352;2527;3481;2075;1086;164;156
4815;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2036;18362;14832;2309;3236;466;4046;1076;1293;2405;3531;2123;1089;162;156
4816;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2037;18086;14516;2310;3253;476;3844;1090;1244;2299;3570;2162;1089;161;157
4817;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2038;17847;14245;2316;3280;484;3657;1103;1202;2203;3602;2197;1090;157;159
4818;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2039;17636;14005;2315;3325;491;3470;1116;1164;2124;3631;2230;1087;154;160
4819;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2040;17463;13806;2316;3379;497;3301;1130;1128;2055;3657;2260;1084;152;162
4820;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2041;17320;13639;2315;3444;504;3146;1143;1097;1990;3681;2289;1079;150;163
4821;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2042;17195;13493;2317;3501;509;3000;1159;1073;1935;3702;2317;1073;147;165
4822;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2043;17102;13378;2318;3562;515;2870;1172;1050;1891;3724;2346;1065;147;166
4823;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2044;17018;13275;2326;3621;521;2750;1183;1030;1844;3743;2376;1056;143;168
4824;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2045;16951;13189;2328;3670;527;2646;1197;1012;1809;3762;2405;1046;141;170
4825;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2046;16929;13146;2339;3729;532;2557;1213;997;1779;3783;2435;1036;140;172
4826;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2047;16902;13097;2344;3781;538;2472;1226;981;1755;3805;2466;1026;140;173
4827;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2048;16899;13071;2352;3833;546;2399;1239;970;1733;3827;2496;1017;139;175
4828;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2049;16905;13053;2361;3883;552;2335;1249;959;1713;3852;2528;1008;138;177
4829;Mannen en vrouwen;21 jaar;2e Generatie met 2 allochtone ouders;2050;16930;13052;2372;3930;559;2282;1259;950;1700;3877;2560;1001;137;179
4830;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2009;49844;31775;3621;6290;1352;5463;2975;6054;6021;18069;10236;2215;3937;1681
4831;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2010;50153;31940;3344;6231;1377;5746;3040;5872;6329;18214;10586;2287;3611;1730
4832;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2011;51752;33296;3378;6436;1494;6005;3134;5969;6881;18455;10956;2367;3376;1755
4833;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2012;52482;34204;3461;6434;1523;6222;3332;5868;7363;18277;11012;2404;3114;1748
4834;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2013;53977;35494;3731;6583;1676;6471;3536;5999;7498;18484;11156;2502;2924;1900
4835;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2014;53887;35441;3761;6595;1621;6455;3543;5865;7604;18446;11301;2545;2748;1851
4836;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2015;54121;36073;3927;6769;1695;6726;3647;5662;7647;18050;11156;2532;2488;1873
4837;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2016;53525;35759;4014;6675;1744;6552;3627;5589;7558;17766;11158;2468;2262;1877
4838;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2017;54232;36433;4254;6901;1761;6622;3777;5406;7714;17799;11150;2744;2042;1863
4839;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2018;53829;36117;4337;7033;1781;6496;3778;5358;7334;17712;11232;2871;1822;1787
4840;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2019;54611;36840;4422;7233;1897;6699;3706;5326;7556;17771;11460;2856;1699;1755
4841;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2020;55664;38025;4698;7487;1939;6884;3698;5500;7819;17639;11569;2802;1530;1739
4842;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2021;56643;38776;4884;7662;1988;7196;3809;5414;7824;17867;11731;2913;1489;1734
4843;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2022;57457;39312;5124;7819;2021;7332;3860;5624;7533;18145;12018;3021;1367;1739
4844;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2023;59076;40646;5383;8153;2165;7907;3848;5599;7591;18430;12320;3075;1374;1662
4845;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2024;59025;40616;5507;8210;2198;7877;3917;5572;7337;18408;12241;3239;1235;1693
4846;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2025;59152;40696;5651;8286;2247;8022;3969;5359;7164;18456;12445;3173;1227;1610
4847;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2026;59131;40600;5686;8354;2274;8261;3906;5132;6989;18530;12545;3211;1219;1554
4848;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2027;59064;40483;5674;8602;2309;8262;3850;4913;6872;18580;12589;3209;1192;1590
4849;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2028;58663;40326;5571;8640;2405;8328;3868;4675;6841;18337;12602;3174;1136;1424
4850;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2029;58380;40006;5549;8836;2440;8123;3898;4575;6586;18374;12660;3198;1068;1448
4851;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2030;57912;39470;5506;8814;2456;7885;3996;4418;6396;18443;12777;3086;1083;1497
4852;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2031;58438;39131;5548;9005;2503;7609;4035;4238;6193;19306;13400;3269;1029;1607
4853;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2032;58679;38832;5602;9163;2549;7433;4051;4064;5970;19847;13925;3305;1016;1601
4854;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2033;58710;38410;5616;9242;2584;7237;4068;3917;5746;20301;14361;3338;1010;1591
4855;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2034;58643;37953;5635;9281;2623;7020;4082;3784;5526;20691;14734;3370;1000;1586
4856;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2035;58506;37479;5646;9318;2665;6785;4102;3656;5307;21028;15055;3396;991;1587
4857;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2036;58377;37058;5665;9362;2708;6537;4136;3546;5103;21319;15323;3418;986;1592
4858;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2037;58233;36669;5687;9422;2758;6274;4167;3450;4912;21564;15542;3441;979;1602
4859;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2038;58118;36340;5712;9499;2809;6014;4199;3363;4744;21778;15732;3460;971;1616
4860;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2039;58029;36059;5733;9590;2859;5763;4236;3286;4593;21970;15900;3478;964;1629
4861;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2040;57998;35835;5751;9703;2906;5519;4271;3218;4466;22163;16062;3497;962;1642
4862;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2041;57983;35652;5768;9828;2953;5287;4312;3152;4350;22331;16210;3511;954;1655
4863;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2042;58002;35503;5782;9954;3001;5070;4349;3098;4249;22499;16354;3524;951;1671
4864;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2043;58042;35389;5798;10084;3049;4866;4388;3049;4154;22653;16491;3533;946;1683
4865;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2044;58112;35299;5814;10207;3095;4679;4424;3003;4076;22814;16634;3539;943;1698
4866;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2045;58212;35242;5834;10324;3145;4511;4460;2962;4006;22970;16774;3543;941;1712
4867;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2046;58323;35202;5850;10437;3192;4359;4495;2926;3943;23121;16916;3542;938;1726
4868;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2047;58460;35189;5869;10544;3237;4228;4529;2892;3892;23271;17055;3541;936;1740
4869;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2048;58623;35204;5892;10648;3285;4104;4566;2863;3845;23420;17198;3535;933;1753
4870;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2049;58795;35229;5916;10744;3327;3996;4599;2841;3806;23566;17340;3531;931;1764
4871;Mannen en vrouwen;22 jaar;Totaal 1e en 2e generatie allochtonen;2050;58997;35284;5938;10838;3371;3905;4636;2820;3776;23713;17483;3524;931;1775
4872;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2009;22955;14567;2368;4632;842;1624;1789;1405;1908;8388;5657;1826;265;640
4873;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2010;22452;13667;1976;4563;792;1548;1778;1326;1684;8785;6013;1893;230;649
4874;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2011;22386;13451;1928;4659;850;1421;1813;1239;1542;8935;6166;1929;245;594
4875;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2012;22187;13215;1835;4600;865;1234;1934;1283;1464;8971;6167;1941;253;611
4876;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2013;21666;12667;1826;4546;887;1115;1937;1113;1243;8999;6106;2018;236;638
4877;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2014;20996;12124;1760;4358;843;1047;1952;1026;1140;8872;5967;2010;243;651
4878;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2015;20667;11991;1768;4323;837;932;2028;981;1122;8677;5891;1890;233;662
4879;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2016;20124;11647;1767;4128;843;897;2092;877;1044;8477;5843;1711;248;675
4880;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2017;20003;11612;1752;4125;855;855;2166;799;1061;8391;5834;1629;248;680
4881;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2018;19872;11510;1771;3934;896;852;2192;841;1023;8362;5868;1557;248;688
4882;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2019;20169;11683;1781;4059;893;870;2200;869;1010;8486;5988;1551;247;700
4883;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2020;20135;11641;1856;3945;924;825;2167;905;1019;8494;6032;1506;251;705
4884;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2021;19685;11195;1831;3703;908;792;2144;842;976;8490;6085;1444;249;712
4885;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2022;19523;11068;1824;3690;903;769;2107;850;925;8455;6143;1340;249;723
4886;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2023;19443;10976;1819;3684;948;747;2060;827;891;8467;6200;1290;248;729
4887;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2024;19350;10840;1797;3660;928;736;2005;830;884;8510;6253;1271;249;736
4888;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2025;19516;10925;1821;3762;944;719;1992;808;880;8590;6322;1275;250;743
4889;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2026;19720;11017;1848;3829;948;732;2003;812;846;8703;6425;1282;244;751
4890;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2027;19856;11058;1871;3869;971;687;2012;818;830;8797;6493;1299;247;758
4891;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2028;20185;11272;1910;3994;995;678;2034;827;835;8913;6605;1298;245;764
4892;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2029;20419;11406;1939;4088;991;683;2048;835;823;9013;6683;1314;245;771
4893;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2030;20407;11383;1908;4080;989;680;2057;839;831;9024;6693;1307;246;778
4894;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2031;20382;11390;1912;4080;982;686;2064;846;820;8992;6652;1309;245;785
4895;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2032;20434;11420;1915;4090;985;690;2073;848;819;9014;6661;1317;245;791
4896;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2033;20527;11481;1921;4121;990;696;2081;853;820;9046;6680;1322;246;798
4897;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2034;20619;11539;1926;4155;994;700;2087;855;821;9081;6700;1328;246;806
4898;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2035;20710;11595;1931;4192;999;701;2092;858;822;9115;6724;1333;246;813
4899;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2036;20796;11645;1935;4226;1003;701;2096;860;823;9151;6750;1336;246;819
4900;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2037;20880;11691;1940;4260;1006;701;2100;860;824;9189;6779;1338;246;826
4901;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2038;20959;11730;1944;4287;1010;701;2104;859;825;9229;6809;1339;246;835
4902;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2039;21032;11766;1948;4312;1013;701;2107;859;826;9267;6838;1341;246;842
4903;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2040;21094;11792;1951;4328;1016;701;2110;859;827;9302;6866;1342;246;848
4904;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2041;21152;11816;1955;4342;1019;701;2113;858;827;9336;6892;1343;246;854
4905;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2042;21202;11832;1959;4349;1022;701;2116;858;828;9370;6917;1345;246;862
4906;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2043;21250;11848;1962;4356;1025;700;2119;857;828;9402;6940;1346;246;869
4907;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2044;21296;11864;1965;4364;1028;700;2121;857;828;9432;6962;1347;246;877
4908;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2045;21341;11880;1969;4372;1030;700;2124;856;828;9461;6983;1348;246;884
4909;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2046;21381;11894;1972;4378;1033;700;2126;856;829;9487;7002;1349;246;890
4910;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2047;21417;11906;1976;4383;1035;700;2129;855;829;9511;7019;1350;246;896
4911;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2048;21454;11922;1979;4392;1037;700;2131;854;829;9532;7034;1350;246;901
4912;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2049;21478;11929;1983;4393;1040;700;2133;853;828;9549;7048;1351;246;904
4913;Mannen en vrouwen;22 jaar;Allochtonen 1e generatie;2050;21507;11943;1987;4400;1042;699;2135;852;828;9564;7060;1352;246;906
4914;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2009;26889;17208;1253;1658;510;3839;1186;4649;4113;9681;4579;389;3672;1041
4915;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2010;27701;18273;1368;1668;585;4198;1262;4546;4645;9429;4573;394;3381;1081
4916;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2011;29366;19845;1450;1777;644;4584;1321;4730;5339;9520;4790;438;3131;1161
4917;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2012;30295;20989;1626;1834;658;4988;1398;4585;5899;9306;4845;463;2861;1137
4918;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2013;32311;22827;1905;2037;789;5356;1599;4886;6255;9485;5050;484;2688;1262
4919;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2014;32891;23317;2001;2237;778;5408;1591;4839;6464;9574;5334;535;2505;1200
4920;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2015;33454;24082;2159;2446;858;5794;1619;4681;6525;9373;5265;642;2255;1211
4921;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2016;33401;24112;2247;2547;901;5655;1535;4712;6514;9289;5315;757;2014;1202
4922;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2017;34229;24821;2502;2776;906;5767;1611;4607;6653;9408;5316;1115;1794;1183
4923;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2018;33957;24607;2566;3099;885;5644;1586;4517;6311;9350;5364;1314;1574;1099
4924;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2019;34442;25157;2641;3174;1004;5829;1506;4457;6546;9285;5472;1305;1452;1055
4925;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2020;35529;26384;2842;3542;1015;6059;1531;4595;6800;9145;5537;1296;1279;1034
4926;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2021;36958;27581;3053;3959;1080;6404;1665;4572;6848;9377;5646;1469;1240;1022
4927;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2022;37934;28244;3300;4129;1118;6563;1753;4774;6608;9690;5875;1681;1118;1016
4928;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2023;39633;29670;3564;4469;1217;7160;1788;4772;6700;9963;6120;1785;1126;933
4929;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2024;39675;29776;3710;4550;1270;7141;1912;4742;6453;9898;5988;1968;986;957
4930;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2025;39636;29771;3830;4524;1303;7303;1977;4551;6284;9866;6123;1898;977;867
4931;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2026;39411;29583;3838;4525;1326;7529;1903;4320;6143;9827;6120;1929;975;803
4932;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2027;39208;29425;3803;4733;1338;7575;1838;4095;6042;9783;6096;1910;945;832
4933;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2028;38478;29054;3661;4646;1410;7650;1834;3848;6006;9424;5997;1876;891;660
4934;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2029;37961;28600;3610;4748;1449;7440;1850;3740;5763;9361;5977;1884;823;677
4935;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2030;37505;28087;3598;4734;1467;7205;1939;3579;5565;9419;6084;1779;837;719
4936;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2031;38056;27741;3636;4925;1521;6923;1971;3392;5373;10314;6748;1960;784;822
4937;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2032;38245;27412;3687;5073;1564;6743;1978;3216;5151;10833;7264;1988;771;810
4938;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2033;38183;26929;3695;5121;1594;6541;1987;3064;4926;11255;7681;2016;764;793
4939;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2034;38024;26414;3709;5126;1629;6320;1995;2929;4705;11610;8034;2042;754;780
4940;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2035;37796;25884;3715;5126;1666;6084;2010;2798;4485;11913;8331;2063;745;774
4941;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2036;37581;25413;3730;5136;1705;5836;2040;2686;4280;12168;8573;2082;740;773
4942;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2037;37353;24978;3747;5162;1752;5573;2067;2590;4088;12375;8763;2103;733;776
4943;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2038;37159;24610;3768;5212;1799;5313;2095;2504;3919;12549;8923;2121;725;781
4944;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2039;36997;24293;3785;5278;1846;5062;2129;2427;3767;12703;9062;2137;718;787
4945;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2040;36904;24043;3800;5375;1890;4818;2161;2359;3639;12861;9196;2155;716;794
4946;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2041;36831;23836;3813;5486;1934;4586;2199;2294;3523;12995;9318;2168;708;801
4947;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2042;36800;23671;3823;5605;1979;4369;2233;2240;3421;13129;9437;2179;705;809
4948;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2043;36792;23541;3836;5728;2024;4166;2269;2192;3326;13251;9551;2187;700;814
4949;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2044;36816;23435;3849;5843;2067;3979;2303;2146;3248;13382;9672;2192;697;821
4950;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2045;36871;23362;3865;5952;2115;3811;2336;2106;3178;13509;9791;2195;695;828
4951;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2046;36942;23308;3878;6059;2159;3659;2369;2070;3114;13634;9914;2193;692;836
4952;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2047;37043;23283;3893;6161;2202;3528;2400;2037;3063;13760;10036;2191;690;844
4953;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2048;37169;23282;3913;6256;2248;3404;2435;2009;3016;13888;10164;2185;687;852
4954;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2049;37317;23300;3933;6351;2287;3296;2466;1988;2978;14017;10292;2180;685;860
4955;Mannen en vrouwen;22 jaar;Totaal 2e generatie;2050;37490;23341;3951;6438;2329;3206;2501;1968;2948;14149;10423;2172;685;869
4956;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2009;12285;3968;727;575;391;238;707;1099;232;8317;4001;261;3076;979
4957;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2010;12226;4080;784;569;442;246;726;1082;232;8146;4016;254;2852;1025
4958;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2011;12567;4327;817;600;462;287;729;1127;304;8240;4233;279;2635;1093
4959;Mannen en vrouwen;22 jaar;2e Generatie met 1 allochtone ouder;2012;12631;4628;909;688;488;288;710;1205;341;8003;4210;296;2427;1070
