ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
4580;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1994;360;22.3;355.0;1.0;2.1
4581;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1995;374;22.8;331.0;0.9;1.9
4582;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1996;375;22.7;340.0;0.9;1.9
4583;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1997;482;28.8;345.0;0.7;1.8
4584;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1998;464;27.4;359.0;0.8;1.9
4585;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;1999;464;27.1;355.0;0.8;1.7
4586;Ontvangen rente op spaartegoeden e.d.;Laagste 25%-groep van bruto inkomens;2000;473;27.3;375.0;0.8;1.7
4587;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1990;674;44.0;705.0;1.0;2.2
4588;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1991;686;44.2;853.0;1.2;2.6
4589;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1992;710;45.0;962.0;1.4;2.7
4590;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1993;696;43.5;939.0;1.3;2.6
4591;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1994;745;46.2;853.0;1.1;2.4
4592;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1995;811;49.6;881.0;1.1;2.4
4593;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1996;799;48.3;839.0;1.1;2.2
4594;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1997;968;57.7;867.0;0.9;2.2
4595;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1998;911;53.7;867.0;1.0;2.1
4596;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;1999;928;54.1;873.0;0.9;2.1
4597;Ontvangen rente op spaartegoeden e.d.;2e 25%-groep van bruto inkomens;2000;913;52.6;777.0;0.9;1.7
4598;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1990;961;62.7;826.0;0.9;1.7
4599;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1991;986;63.5;1000.0;1.0;1.9
4600;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1992;1017;64.5;1114.0;1.1;2.0
4601;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1993;1018;63.6;1069.0;1.1;1.9
4602;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1994;1103;68.3;1014.0;0.9;1.8
4603;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1995;1171;71.5;1053.0;0.9;1.8
4604;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1996;1146;69.3;1039.0;0.9;1.7
4605;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1997;1350;80.6;1108.0;0.8;1.8
4606;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1998;1299;76.6;1094.0;0.8;1.7
4607;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;1999;1309;76.4;1122.0;0.9;1.6
4608;Ontvangen rente op spaartegoeden e.d.;3e 25%-groep van bruto inkomens;2000;1294;74.5;1067.0;0.8;1.5
4609;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1990;1202;78.5;1927.0;1.6;2.2
4610;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1991;1230;79.2;2335.0;1.9;2.5
4611;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1992;1284;81.4;2572.0;2.0;2.6
4612;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1993;1285;80.3;2200.0;1.7;2.2
4613;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1994;1331;82.5;1856.0;1.4;1.9
4614;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1995;1408;86.0;1955.0;1.4;1.9
4615;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1996;1363;82.4;1894.0;1.4;1.8
4616;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1997;1535;91.6;2047.0;1.3;1.9
4617;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1998;1519;89.6;2130.0;1.4;1.9
4618;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;1999;1523;88.8;2107.0;1.4;1.7
4619;Ontvangen rente op spaartegoeden e.d.;Hoogste 25%-groep van bruto inkomens;2000;1512;87.1;2198.0;1.5;1.7
4620;Ontvangen rente op obligaties;Totaal huishoudens;1990;207;3.4;434.0;2.1;0.2
4621;Ontvangen rente op obligaties;Totaal huishoudens;1991;216;3.5;526.0;2.4;0.3
4622;Ontvangen rente op obligaties;Totaal huishoudens;1992;211;3.3;596.0;2.8;0.3
4623;Ontvangen rente op obligaties;Totaal huishoudens;1993;193;3.0;500.0;2.6;0.2
4624;Ontvangen rente op obligaties;Totaal huishoudens;1994;178;2.8;393.0;2.2;0.2
4625;Ontvangen rente op obligaties;Totaal huishoudens;1995;178;2.7;426.0;2.4;0.2
4626;Ontvangen rente op obligaties;Totaal huishoudens;1996;164;2.5;360.0;2.2;0.2
4627;Ontvangen rente op obligaties;Totaal huishoudens;1997;31;0.5;47.0;1.5;0.0
4628;Ontvangen rente op obligaties;Totaal huishoudens;1998;16;0.2;17.0;1.1;0.0
4629;Ontvangen rente op obligaties;Totaal huishoudens;1999;16;0.2;11.0;0.7;0.0
4630;Ontvangen rente op obligaties;Totaal huishoudens;2000;42;0.6;58.0;1.4;0.0
4631;Ontvangen rente op obligaties;Eenpersoonshuishouden;1990;72;3.7;185.0;2.6;0.6
4632;Ontvangen rente op obligaties;Eenpersoonshuishouden;1991;73;3.7;216.0;2.9;0.7
4633;Ontvangen rente op obligaties;Eenpersoonshuishouden;1992;73;3.6;232.0;3.2;0.6
4634;Ontvangen rente op obligaties;Eenpersoonshuishouden;1993;66;3.2;214.0;3.2;0.6
4635;Ontvangen rente op obligaties;Eenpersoonshuishouden;1994;61;2.9;174.0;2.8;0.5
4636;Ontvangen rente op obligaties;Eenpersoonshuishouden;1995;61;2.8;175.0;2.9;0.4
4637;Ontvangen rente op obligaties;Eenpersoonshuishouden;1996;57;2.6;161.0;2.8;0.4
4638;Ontvangen rente op obligaties;Eenpersoonshuishouden;1997;11;0.5;24.0;2.2;0.1
4639;Ontvangen rente op obligaties;Eenpersoonshuishouden;1998;5;0.2;4.0;0.9;0.0
4640;Ontvangen rente op obligaties;Eenpersoonshuishouden;1999;4;0.2;3.0;0.8;0.0
4641;Ontvangen rente op obligaties;Eenpersoonshuishouden;2000;13;0.6;23.0;1.7;0.0
4642;Ontvangen rente op obligaties;Meerpersoonshuishouden;1990;135;3.3;249.0;1.8;0.2
4643;Ontvangen rente op obligaties;Meerpersoonshuishouden;1991;142;3.4;310.0;2.2;0.2
4644;Ontvangen rente op obligaties;Meerpersoonshuishouden;1992;138;3.2;364.0;2.6;0.2
4645;Ontvangen rente op obligaties;Meerpersoonshuishouden;1993;127;2.9;286.0;2.3;0.2
4646;Ontvangen rente op obligaties;Meerpersoonshuishouden;1994;117;2.7;219.0;1.9;0.1
4647;Ontvangen rente op obligaties;Meerpersoonshuishouden;1995;117;2.7;250.0;2.1;0.1
4648;Ontvangen rente op obligaties;Meerpersoonshuishouden;1996;106;2.4;198.0;1.9;0.1
4649;Ontvangen rente op obligaties;Meerpersoonshuishouden;1997;20;0.4;23.0;1.2;0.0
4650;Ontvangen rente op obligaties;Meerpersoonshuishouden;1998;11;0.2;13.0;1.1;0.0
4651;Ontvangen rente op obligaties;Meerpersoonshuishouden;1999;12;0.3;8.0;0.7;0.0
4652;Ontvangen rente op obligaties;Meerpersoonshuishouden;2000;29;0.6;34.0;1.2;0.0
4653;Ontvangen rente op obligaties;Met minderjarige kinderen;1990;29;1.6;29.0;1.0;0.0
4654;Ontvangen rente op obligaties;Met minderjarige kinderen;1991;32;1.8;44.0;1.4;0.1
4655;Ontvangen rente op obligaties;Met minderjarige kinderen;1992;32;1.8;45.0;1.4;0.1
4656;Ontvangen rente op obligaties;Met minderjarige kinderen;1993;27;1.5;35.0;1.3;0.0
4657;Ontvangen rente op obligaties;Met minderjarige kinderen;1994;23;1.3;21.0;0.9;0.0
4658;Ontvangen rente op obligaties;Met minderjarige kinderen;1995;24;1.3;25.0;1.0;0.0
4659;Ontvangen rente op obligaties;Met minderjarige kinderen;1996;22;1.2;23.0;1.1;0.0
4660;Ontvangen rente op obligaties;Met minderjarige kinderen;1997;5;0.3;4.0;0.8;0.0
4661;Ontvangen rente op obligaties;Met minderjarige kinderen;1998;3;0.2;2.0;0.7;0.0
4662;Ontvangen rente op obligaties;Met minderjarige kinderen;1999;4;0.2;2.0;0.4;0.0
4663;Ontvangen rente op obligaties;Met minderjarige kinderen;2000;6;0.3;1.0;0.1;0.0
4664;Ontvangen rente op obligaties;Eén volwassene met kind;1990;1;0.7;1.0;0.9;0.0
4665;Ontvangen rente op obligaties;Eén volwassene met kind;1991;1;0.8;4.0;2.6;0.1
4666;Ontvangen rente op obligaties;Eén volwassene met kind;1992;2;1.1;3.0;1.2;0.1
4667;Ontvangen rente op obligaties;Eén volwassene met kind;1993;2;1.2;3.0;1.2;0.1
4668;Ontvangen rente op obligaties;Eén volwassene met kind;1994;2;0.8;2.0;0.9;0.0
4669;Ontvangen rente op obligaties;Eén volwassene met kind;1995;1;0.6;1.0;0.7;0.0
4670;Ontvangen rente op obligaties;Eén volwassene met kind;1996;1;;;;
4671;Ontvangen rente op obligaties;Eén volwassene met kind;1997;0;;;;
4672;Ontvangen rente op obligaties;Eén volwassene met kind;1998;0;;;;
4673;Ontvangen rente op obligaties;Eén volwassene met kind;1999;0;;;;
4674;Ontvangen rente op obligaties;Eén volwassene met kind;2000;0;;;;
4675;Ontvangen rente op obligaties;Twee volwassenen met kind;1990;21;1.6;21.0;1.0;0.0
4676;Ontvangen rente op obligaties;Twee volwassenen met kind;1991;23;1.7;27.0;1.2;0.1
4677;Ontvangen rente op obligaties;Twee volwassenen met kind;1992;22;1.7;26.0;1.2;0.1
4678;Ontvangen rente op obligaties;Twee volwassenen met kind;1993;19;1.5;21.0;1.1;0.0
4679;Ontvangen rente op obligaties;Twee volwassenen met kind;1994;16;1.2;13.0;0.8;0.0
4680;Ontvangen rente op obligaties;Twee volwassenen met kind;1995;17;1.3;17.0;1.0;0.0
4681;Ontvangen rente op obligaties;Twee volwassenen met kind;1996;16;1.2;16.0;1.0;0.0
4682;Ontvangen rente op obligaties;Twee volwassenen met kind;1997;4;0.3;2.0;0.5;0.0
4683;Ontvangen rente op obligaties;Twee volwassenen met kind;1998;2;0.2;2.0;0.7;0.0
4684;Ontvangen rente op obligaties;Twee volwassenen met kind;1999;3;0.2;2.0;0.5;0.0
4685;Ontvangen rente op obligaties;Twee volwassenen met kind;2000;5;0.4;0.0;0.0;0.0
4686;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1990;7;2.5;6.0;0.8;0.0
4687;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1991;8;2.7;12.0;1.6;0.1
4688;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1992;7;2.5;16.0;2.2;0.1
4689;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1993;6;2.0;11.0;1.9;0.1
4690;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1994;5;1.8;7.0;1.3;0.0
4691;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1995;5;1.9;7.0;1.3;0.0
4692;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1996;4;1.7;6.0;1.3;0.0
4693;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1997;1;0.4;2.0;1.7;0.0
4694;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1998;1;0.3;0.0;0.4;0.0
4695;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;1999;1;;;;
4696;Ontvangen rente op obligaties;Drie of meer volwassenen met kind;2000;1;0.4;1.0;1.0;0.0
4697;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1990;106;4.5;220.0;2.1;0.3
4698;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1991;110;4.5;266.0;2.4;0.3
4699;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1992;106;4.3;319.0;3.0;0.3
4700;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1993;100;4.0;251.0;2.5;0.2
4701;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1994;93;3.7;198.0;2.1;0.2
4702;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1995;93;3.6;225.0;2.4;0.2
4703;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1996;85;3.3;175.0;2.1;0.2
4704;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1997;15;0.6;19.0;1.3;0.0
4705;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1998;8;0.3;10.0;1.3;0.0
4706;Ontvangen rente op obligaties;Zonder minderjarige kinderen;1999;8;0.3;6.0;0.8;0.0
4707;Ontvangen rente op obligaties;Zonder minderjarige kinderen;2000;22;0.8;34.0;1.5;0.0
4708;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1990;85;4.8;193.0;2.3;0.3
4709;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1991;88;4.7;232.0;2.6;0.4
4710;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1992;86;4.5;280.0;3.3;0.4
4711;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1993;82;4.3;220.0;2.7;0.3
4712;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1994;77;3.9;174.0;2.3;0.2
4713;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1995;77;3.8;199.0;2.6;0.3
4714;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1996;72;3.5;151.0;2.1;0.2
4715;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1997;13;0.6;17.0;1.4;0.0
4716;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1998;6;0.3;9.0;1.4;0.0
4717;Ontvangen rente op obligaties;Twee volwassenen zonder kind;1999;7;0.3;6.0;0.8;0.0
4718;Ontvangen rente op obligaties;Twee volwassenen zonder kind;2000;19;0.9;30.0;1.6;0.0
4719;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1990;21;3.5;28.0;1.3;0.1
4720;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1991;23;3.8;35.0;1.5;0.1
4721;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1992;21;3.5;39.0;1.9;0.1
4722;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1993;17;3.0;31.0;1.8;0.1
4723;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1994;16;2.9;24.0;1.5;0.1
4724;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1995;16;3.0;26.0;1.6;0.1
4725;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1996;13;2.5;24.0;1.9;0.1
4726;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1997;2;0.4;2.0;1.1;0.0
4727;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1998;2;0.3;2.0;1.2;0.0
4728;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;1999;1;0.2;1.0;0.4;0.0
4729;Ontvangen rente op obligaties;Drie of meer volwassenen zonder kind;2000;3;0.7;4.0;1.1;0.0
4730;Ontvangen rente op obligaties;Winst;1990;18;5.4;37.0;2.1;0.2
4731;Ontvangen rente op obligaties;Winst;1991;19;6.1;50.0;2.6;0.3
4732;Ontvangen rente op obligaties;Winst;1992;17;5.3;43.0;2.6;0.3
4733;Ontvangen rente op obligaties;Winst;1993;15;4.8;37.0;2.5;0.3
4734;Ontvangen rente op obligaties;Winst;1994;12;3.7;17.0;1.4;0.1
4735;Ontvangen rente op obligaties;Winst;1995;12;3.5;24.0;2.1;0.2
4736;Ontvangen rente op obligaties;Winst;1996;10;3.0;15.0;1.5;0.1
4737;Ontvangen rente op obligaties;Winst;1997;0;;;;
4738;Ontvangen rente op obligaties;Winst;1998;1;;;;
4739;Ontvangen rente op obligaties;Winst;1999;0;;;;
4740;Ontvangen rente op obligaties;Winst;2000;1;0.3;0.0;0.2;0.0
4741;Ontvangen rente op obligaties;Loon;1990;64;1.9;71.0;1.1;0.1
4742;Ontvangen rente op obligaties;Loon;1991;64;1.9;82.0;1.3;0.1
4743;Ontvangen rente op obligaties;Loon;1992;64;1.9;130.0;2.0;0.1
4744;Ontvangen rente op obligaties;Loon;1993;56;1.6;81.0;1.5;0.1
4745;Ontvangen rente op obligaties;Loon;1994;52;1.5;72.0;1.4;0.1
4746;Ontvangen rente op obligaties;Loon;1995;53;1.5;96.0;1.8;0.1
4747;Ontvangen rente op obligaties;Loon;1996;49;1.4;58.0;1.2;0.0
4748;Ontvangen rente op obligaties;Loon;1997;12;0.3;8.0;0.7;0.0
4749;Ontvangen rente op obligaties;Loon;1998;8;0.2;5.0;0.6;0.0
4750;Ontvangen rente op obligaties;Loon;1999;10;0.3;5.0;0.4;0.0
4751;Ontvangen rente op obligaties;Loon;2000;16;0.4;7.0;0.4;0.0
4752;Ontvangen rente op obligaties;Pensioen;1990;113;7.8;301.0;2.7;1.1
4753;Ontvangen rente op obligaties;Pensioen;1991;117;8.0;358.0;3.1;1.2
4754;Ontvangen rente op obligaties;Pensioen;1992;114;7.6;380.0;3.3;1.2
4755;Ontvangen rente op obligaties;Pensioen;1993;109;7.1;339.0;3.1;1.0
4756;Ontvangen rente op obligaties;Pensioen;1994;102;6.5;277.0;2.7;0.8
4757;Ontvangen rente op obligaties;Pensioen;1995;99;6.3;274.0;2.8;0.8
4758;Ontvangen rente op obligaties;Pensioen;1996;90;5.7;253.0;2.8;0.7
4759;Ontvangen rente op obligaties;Pensioen;1997;17;1.1;36.0;2.1;0.1
4760;Ontvangen rente op obligaties;Pensioen;1998;6;0.3;9.0;1.6;0.0
4761;Ontvangen rente op obligaties;Pensioen;1999;5;0.3;6.0;1.2;0.0
4762;Ontvangen rente op obligaties;Pensioen;2000;23;1.4;48.0;2.0;0.1
4763;Ontvangen rente op obligaties;Uitkering;1990;8;0.9;12.0;1.6;0.1
4764;Ontvangen rente op obligaties;Uitkering;1991;9;1.0;16.0;1.8;0.1
4765;Ontvangen rente op obligaties;Uitkering;1992;9;1.0;20.0;2.1;0.1
4766;Ontvangen rente op obligaties;Uitkering;1993;9;0.9;25.0;2.9;0.2
4767;Ontvangen rente op obligaties;Uitkering;1994;8;0.8;14.0;1.7;0.1
4768;Ontvangen rente op obligaties;Uitkering;1995;9;0.9;13.0;1.5;0.1
4769;Ontvangen rente op obligaties;Uitkering;1996;8;0.9;16.0;1.9;0.1
4770;Ontvangen rente op obligaties;Uitkering;1997;2;0.2;3.0;1.5;0.0
4771;Ontvangen rente op obligaties;Uitkering;1998;1;;;;
4772;Ontvangen rente op obligaties;Uitkering;1999;0;;;;
4773;Ontvangen rente op obligaties;Uitkering;2000;1;;;;
4774;Ontvangen rente op obligaties;Overige inkomsten;1990;6;5.6;13.0;2.3;0.3
4775;Ontvangen rente op obligaties;Overige inkomsten;1991;6;7.2;19.0;3.1;0.4
4776;Ontvangen rente op obligaties;Overige inkomsten;1992;7;7.1;21.0;3.3;0.4
4777;Ontvangen rente op obligaties;Overige inkomsten;1993;5;4.8;17.0;3.5;0.3
4778;Ontvangen rente op obligaties;Overige inkomsten;1994;4;4.3;13.0;2.8;0.2
4779;Ontvangen rente op obligaties;Overige inkomsten;1995;6;4.6;18.0;3.0;0.3
4780;Ontvangen rente op obligaties;Overige inkomsten;1996;6;4.5;18.0;2.9;0.2
4781;Ontvangen rente op obligaties;Overige inkomsten;1997;0;;;;
4782;Ontvangen rente op obligaties;Overige inkomsten;1998;0;;;;
4783;Ontvangen rente op obligaties;Overige inkomsten;1999;0;;;;
4784;Ontvangen rente op obligaties;Overige inkomsten;2000;1;0.6;1.0;1.4;0.0
4785;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1990;0;;;;
4786;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1991;0;;;;
4787;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1992;0;;;;
4788;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1993;0;;;;
4789;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1994;0;;;;
4790;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1995;1;;;;
4791;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1996;0;;;;
4792;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1997;0;;;;
4793;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1998;0;;;;
4794;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;1999;0;;;;
4795;Ontvangen rente op obligaties;Leeftijd tot 25 jaar;2000;0;;;;
4796;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1990;8;0.6;5.0;0.7;0.0
4797;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1991;10;0.8;9.0;0.9;0.0
4798;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1992;9;0.6;6.0;0.7;0.0
4799;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1993;7;0.5;7.0;1.1;0.0
4800;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1994;7;0.5;5.0;0.7;0.0
4801;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1995;6;0.5;3.0;0.5;0.0
4802;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1996;6;0.4;2.0;0.4;0.0
4803;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1997;1;0.1;1.0;0.5;0.0
4804;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1998;1;0.1;0.0;0.1;0.0
4805;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;1999;1;0.1;0.0;0.2;0.0
4806;Ontvangen rente op obligaties;Leeftijd 25 tot 35 jaar;2000;1;0.1;1.0;0.4;0.0
4807;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1990;22;1.6;26.0;1.2;0.1
4808;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1991;23;1.7;36.0;1.6;0.1
4809;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1992;23;1.8;26.0;1.2;0.1
4810;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1993;19;1.4;18.0;1.0;0.0
4811;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1994;16;1.2;12.0;0.8;0.0
4812;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1995;14;1.1;12.0;0.8;0.0
4813;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1996;14;1.0;12.0;0.9;0.0
4814;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1997;4;0.3;2.0;0.5;0.0
4815;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1998;2;0.2;1.0;0.5;0.0
4816;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;1999;3;0.2;1.0;0.4;0.0
4817;Ontvangen rente op obligaties;Leeftijd 35 tot 45 jaar;2000;5;0.3;2.0;0.4;0.0
4818;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1990;30;3.1;30.0;1.0;0.1
4819;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1991;33;3.2;49.0;1.5;0.1
4820;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1992;33;3.1;61.0;1.8;0.1
4821;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1993;29;2.5;46.0;1.6;0.1
4822;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1994;28;2.4;28.0;1.0;0.1
4823;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1995;31;2.6;41.0;1.3;0.1
4824;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1996;27;2.2;42.0;1.5;0.1
4825;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1997;5;0.4;4.0;0.9;0.0
4826;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1998;4;0.3;2.0;0.7;0.0
4827;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;1999;4;0.3;2.0;0.5;0.0
4828;Ontvangen rente op obligaties;Leeftijd 45 tot 55 jaar;2000;6;0.5;2.0;0.2;0.0
4829;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1990;43;5.2;74.0;1.7;0.3
4830;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1991;43;5.1;71.0;1.7;0.2
4831;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1992;40;4.8;131.0;3.3;0.4
4832;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1993;39;4.6;93.0;2.4;0.3
4833;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1994;34;4.0;73.0;2.1;0.2
4834;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1995;33;3.8;95.0;2.9;0.3
4835;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1996;31;3.5;49.0;1.6;0.1
4836;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1997;5;0.5;6.0;1.3;0.0
4837;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1998;4;0.4;4.0;1.1;0.0
4838;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;1999;3;0.3;1.0;0.3;0.0
4839;Ontvangen rente op obligaties;Leeftijd 55 tot 65 jaar;2000;8;0.8;8.0;1.0;0.0
4840;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1990;105;8.3;299.0;2.8;1.2
4841;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1991;107;8.3;362.0;3.4;1.4
4842;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1992;106;8.0;370.0;3.5;1.3
4843;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1993;99;7.4;335.0;3.4;1.2
4844;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1994;93;6.9;275.0;3.0;0.9
4845;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1995;93;6.7;273.0;2.9;0.9
4846;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1996;86;6.1;255.0;3.0;0.8
4847;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1997;16;1.1;35.0;2.1;0.1
4848;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1998;5;0.3;9.0;1.9;0.0
4849;Ontvangen rente op obligaties;Leeftijd 65 jaar en ouder;1999;5;0.3;7.0;1.4;0.0
