ID;WerkzameStoffen;Perioden;GrootteOppervlakteMetGebruik_1;OppervlakteInVanTotaalAreaal_2;OppervlakteInVanToepassingsgroep_3;GebruikPerJaar_4;GebruikInVanTotaalWerkzameStoffen_5;GebruikInVanToepassingsgroep_6
738;"Fenmedifam; tegen schimmels";1995;0.0;0.0;0.0;0;0.0;0.0
739;"Fenmedifam; tegen schimmels";1998;3055.0;0.4;0.6;429;0.0;0.0
740;"Fenmedifam; tegen schimmels";2000;1476.0;0.2;0.3;222;0.0;0.0
741;"Fenmedifam; tegen schimmels";2004;0.0;0.0;0.0;0;0.0;0.0
742;"Fenmedifam; tegen schimmels";2008;0.0;0.0;0.0;0;0.0;0.0
743;"Fenmedifam; tegen schimmels";2012;0.0;0.0;0.0;0;0.0;0.0
744;Fenpiclonil;1995;0.0;0.0;0.0;0;0.0;0.0
745;Fenpiclonil;1998;9471.0;1.2;2.0;2808;0.0;0.1
746;Fenpiclonil;2000;0.0;0.0;0.0;0;0.0;0.0
747;Fenpiclonil;2004;0.0;0.0;0.0;0;0.0;0.0
748;Fenpiclonil;2008;0.0;0.0;0.0;0;0.0;0.0
749;Fenpiclonil;2012;0.0;0.0;0.0;0;0.0;0.0
750;Fenpropidin;1995;0.0;0.0;0.0;0;0.0;0.0
751;Fenpropidin;1998;0.0;0.0;0.0;0;0.0;0.0
752;Fenpropidin;2000;0.0;0.0;0.0;0;0.0;0.0
753;Fenpropidin;2004;460.0;0.1;0.1;205;0.0;0.0
754;Fenpropidin;2008;8512.0;1.0;1.7;2183;0.0;0.1
755;Fenpropidin;2012;14623.0;1.9;3.3;9997;0.2;0.4
756;Fenpropimorf;1995;86712.0;10.8;20.3;41226;0.7;1.5
757;Fenpropimorf;1998;99193.0;12.1;21.1;49110;0.8;1.5
758;Fenpropimorf;2000;97628.0;12.3;21.5;43646;0.8;1.5
759;Fenpropimorf;2004;110153.0;13.3;23.2;35205;0.6;1.2
760;Fenpropimorf;2008;109097.0;13.4;21.7;34554;0.6;1.2
761;Fenpropimorf;2012;87946.0;11.3;19.6;33909;0.6;1.3
762;Fentin-acetaat;1995;90204.0;11.2;21.1;132116;2.2;4.7
763;Fentin-acetaat;1998;89539.0;10.9;19.0;90883;1.5;2.7
764;Fentin-acetaat;2000;44218.0;5.6;9.7;23995;0.5;0.8
765;Fentin-acetaat;2004;143.0;0.0;0.0;104;0.0;0.0
766;Fentin-acetaat;2008;0.0;0.0;0.0;0;0.0;0.0
767;Fentin-acetaat;2012;0.0;0.0;0.0;0;0.0;0.0
768;Fentin-hydroxide;1995;1473.0;0.2;0.3;1238;0.0;0.0
769;Fentin-hydroxide;1998;11473.0;1.4;2.4;5497;0.1;0.2
770;Fentin-hydroxide;2000;2743.0;0.3;0.6;435;0.0;0.0
771;Fentin-hydroxide;2004;939.0;0.1;0.2;794;0.0;0.0
772;Fentin-hydroxide;2008;0.0;0.0;0.0;0;0.0;0.0
773;Fentin-hydroxide;2012;0.0;0.0;0.0;0;0.0;0.0
774;"Fluazinam; tegen schimmels";1995;94559.0;11.8;22.1;121348;2.0;4.3
775;"Fluazinam; tegen schimmels";1998;158648.0;19.4;33.7;210322;3.5;6.2
776;"Fluazinam; tegen schimmels";2000;164117.0;20.6;36.1;240776;4.5;8.1
777;"Fluazinam; tegen schimmels";2004;168869.0;20.4;35.6;184198;3.4;6.5
778;"Fluazinam; tegen schimmels";2008;138721.0;17.0;27.6;138550;2.5;4.7
779;"Fluazinam; tegen schimmels";2012;64733.0;8.3;14.4;44044;0.8;1.6
780;Fludioxonil;1995;0.0;0.0;0.0;0;0.0;0.0
781;Fludioxonil;1998;0.0;0.0;0.0;0;0.0;0.0
782;Fludioxonil;2000;0.0;0.0;0.0;0;0.0;0.0
783;Fludioxonil;2004;0.0;0.0;0.0;0;0.0;0.0
784;Fludioxonil;2008;8086.0;1.0;1.6;1953;0.0;0.1
785;Fludioxonil;2012;12301.0;1.6;2.7;3599;0.1;0.1
786;Fluopicolide;1995;0.0;0.0;0.0;0;0.0;0.0
787;Fluopicolide;1998;0.0;0.0;0.0;0;0.0;0.0
788;Fluopicolide;2000;0.0;0.0;0.0;0;0.0;0.0
789;Fluopicolide;2004;0.0;0.0;0.0;0;0.0;0.0
790;Fluopicolide;2008;46704.0;5.7;9.3;12263;0.2;0.4
791;Fluopicolide;2012;78595.0;10.1;17.5;30030;0.5;1.1
792;Fluxapyroxad;1995;0.0;0.0;0.0;0;0.0;0.0
793;Fluxapyroxad;1998;0.0;0.0;0.0;0;0.0;0.0
794;Fluxapyroxad;2000;0.0;0.0;0.0;0;0.0;0.0
795;Fluxapyroxad;2004;0.0;0.0;0.0;0;0.0;0.0
796;Fluxapyroxad;2008;0.0;0.0;0.0;0;0.0;0.0
797;Fluxapyroxad;2012;4819.0;0.6;1.1;1362;0.0;0.1
798;Fluoxastrobin;1995;0.0;0.0;0.0;0;0.0;0.0
799;Fluoxastrobin;1998;0.0;0.0;0.0;0;0.0;0.0
800;Fluoxastrobin;2000;0.0;0.0;0.0;0;0.0;0.0
801;Fluoxastrobin;2004;0.0;0.0;0.0;0;0.0;0.0
802;Fluoxastrobin;2008;29748.0;3.6;5.9;2158;0.0;0.1
803;Fluoxastrobin;2012;35326.0;4.5;7.9;9180;0.2;0.3
804;"Flutolanil; tegen schimmels";1995;14924.0;1.9;3.5;21005;0.4;0.7
805;"Flutolanil; tegen schimmels";1998;16676.0;2.0;3.5;17730;0.3;0.5
806;"Flutolanil; tegen schimmels";2000;15653.0;2.0;3.4;15695;0.3;0.5
807;"Flutolanil; tegen schimmels";2004;12517.0;1.5;2.6;20081;0.4;0.7
808;"Flutolanil; tegen schimmels";2008;413.0;0.1;0.1;114;0.0;0.0
809;"Flutolanil; tegen schimmels";2012;9383.0;1.2;2.1;3299;0.1;0.1
810;"Folpet; tegen schimmels";1995;7182.0;0.9;1.7;30206;0.5;1.1
811;"Folpet; tegen schimmels";1998;8004.0;1.0;1.7;25465;0.4;0.8
812;"Folpet; tegen schimmels";2000;5864.0;0.7;1.3;23995;0.5;0.8
813;"Folpet; tegen schimmels";2004;4294.0;0.5;0.9;8455;0.2;0.3
814;"Folpet; tegen schimmels";2008;5064.0;0.6;1.0;5775;0.1;0.2
815;"Folpet; tegen schimmels";2012;14012.0;1.8;3.1;29807;0.5;1.1
816;"Formaldehyde; tegen schimmels";1995;53.0;0.0;0.0;13521;0.2;0.5
817;"Formaldehyde; tegen schimmels";1998;1198.0;0.1;0.3;17633;0.3;0.5
818;"Formaldehyde; tegen schimmels";2000;3187.0;0.4;0.7;20276;0.4;0.7
819;"Formaldehyde; tegen schimmels";2004;76.0;0.0;0.0;596;0.0;0.0
820;"Formaldehyde; tegen schimmels";2008;1864.0;0.2;0.4;11501;0.2;0.4
821;"Formaldehyde; tegen schimmels";2012;0.0;0.0;0.0;0;0.0;0.0
822;Fosethyl;1995;0.0;0.0;0.0;0;0.0;0.0
823;Fosethyl;1998;0.0;0.0;0.0;0;0.0;0.0
824;Fosethyl;2000;0.0;0.0;0.0;0;0.0;0.0
825;Fosethyl;2004;0.0;0.0;0.0;0;0.0;0.0
826;Fosethyl;2008;0.0;0.0;0.0;0;0.0;0.0
827;Fosethyl;2012;2295.0;0.3;0.5;2904;0.1;0.1
828;"Fosethyl-aluminium; tegen schimmels";1995;2042.0;0.3;0.5;14098;0.2;0.5
829;"Fosethyl-aluminium; tegen schimmels";1998;3221.0;0.4;0.7;9739;0.2;0.3
830;"Fosethyl-aluminium; tegen schimmels";2000;3850.0;0.5;0.8;10867;0.2;0.4
831;"Fosethyl-aluminium; tegen schimmels";2004;2839.0;0.3;0.6;9291;0.2;0.3
832;"Fosethyl-aluminium; tegen schimmels";2008;2002.0;0.2;0.4;5867;0.1;0.2
833;"Fosethyl-aluminium; tegen schimmels";2012;4303.0;0.6;1.0;7235;0.1;0.3
834;Furalaxyl;1995;562.0;0.1;0.1;816;0.0;0.0
835;Furalaxyl;1998;1228.0;0.2;0.3;955;0.0;0.0
836;Furalaxyl;2000;711.0;0.1;0.2;273;0.0;0.0
837;Furalaxyl;2004;0.0;0.0;0.0;0;0.0;0.0
838;Furalaxyl;2008;0.0;0.0;0.0;0;0.0;0.0
839;Furalaxyl;2012;0.0;0.0;0.0;0;0.0;0.0
840;Gliocladium catenulatum stam J1446;1995;0.0;0.0;0.0;0;0.0;0.0
841;Gliocladium catenulatum stam J1446;1998;0.0;0.0;0.0;0;0.0;0.0
842;Gliocladium catenulatum stam J1446;2000;0.0;0.0;0.0;0;0.0;0.0
843;Gliocladium catenulatum stam J1446;2004;0.0;0.0;0.0;0;0.0;0.0
844;Gliocladium catenulatum stam J1446;2008;0.0;0.0;0.0;0;0.0;0.0
845;Gliocladium catenulatum stam J1446;2012;145.0;0.0;0.0;106;0.0;0.0
846;"Imazalil; tegen schimmels";1995;13811.0;1.7;3.2;4283;0.1;0.2
847;"Imazalil; tegen schimmels";1998;17338.0;2.1;3.7;2494;0.0;0.1
848;"Imazalil; tegen schimmels";2000;26530.0;3.3;5.8;7255;0.1;0.2
849;"Imazalil; tegen schimmels";2004;3235.0;0.4;0.7;577;0.0;0.0
850;"Imazalil; tegen schimmels";2008;3748.0;0.5;0.7;985;0.0;0.0
851;"Imazalil; tegen schimmels";2012;7110.0;0.9;1.6;2112;0.0;0.1
852;"Iprodion; tegen schimmels";1995;13773.0;1.7;3.2;9693;0.2;0.3
853;"Iprodion; tegen schimmels";1998;15070.0;1.8;3.2;11117;0.2;0.3
854;"Iprodion; tegen schimmels";2000;12090.0;1.5;2.7;10088;0.2;0.3
855;"Iprodion; tegen schimmels";2004;9225.0;1.1;1.9;5916;0.1;0.2
856;"Iprodion; tegen schimmels";2008;13099.0;1.6;2.6;8526;0.2;0.3
857;"Iprodion; tegen schimmels";2012;12307.0;1.6;2.7;9740;0.2;0.4
858;Kaliumbicarbonaat;1995;0.0;0.0;0.0;0;0.0;0.0
859;Kaliumbicarbonaat;1998;0.0;0.0;0.0;0;0.0;0.0
860;Kaliumbicarbonaat;2000;0.0;0.0;0.0;0;0.0;0.0
861;Kaliumbicarbonaat;2004;0.0;0.0;0.0;0;0.0;0.0
862;Kaliumbicarbonaat;2008;0.0;0.0;0.0;0;0.0;0.0
863;Kaliumbicarbonaat;2012;85.0;0.0;0.0;380;0.0;0.0
864;Kaliumfosfaat;1995;0.0;0.0;0.0;0;0.0;0.0
865;Kaliumfosfaat;1998;0.0;0.0;0.0;0;0.0;0.0
866;Kaliumfosfaat;2000;0.0;0.0;0.0;0;0.0;0.0
867;Kaliumfosfaat;2004;0.0;0.0;0.0;0;0.0;0.0
868;Kaliumfosfaat;2008;405.0;0.0;0.1;147;0.0;0.0
869;Kaliumfosfaat;2012;0.0;0.0;0.0;0;0.0;0.0
870;Kaliumjodide;1995;0.0;0.0;0.0;0;0.0;0.0
871;Kaliumjodide;1998;0.0;0.0;0.0;0;0.0;0.0
872;Kaliumjodide;2000;0.0;0.0;0.0;0;0.0;0.0
873;Kaliumjodide;2004;0.0;0.0;0.0;0;0.0;0.0
874;Kaliumjodide;2008;901.0;0.1;0.2;147;0.0;0.0
875;Kaliumjodide;2012;827.0;0.1;0.2;158;0.0;0.0
876;Koperhydroxide;1995;0.0;0.0;0.0;0;0.0;0.0
877;Koperhydroxide;1998;408.0;0.0;0.1;712;0.0;0.0
878;Koperhydroxide;2000;333.0;0.0;0.1;222;0.0;0.0
879;Koperhydroxide;2004;0.0;0.0;0.0;0;0.0;0.0
880;Koperhydroxide;2008;0.0;0.0;0.0;0;0.0;0.0
881;Koperhydroxide;2012;0.0;0.0;0.0;0;0.0;0.0
882;Koperoxychloride;1995;13397.0;1.7;3.1;38229;0.6;1.4
883;Koperoxychloride;1998;14641.0;1.8;3.1;38053;0.6;1.1
884;Koperoxychloride;2000;5018.0;0.6;1.1;7300;0.1;0.2
885;Koperoxychloride;2004;443.0;0.1;0.1;452;0.0;0.0
886;Koperoxychloride;2008;2843.0;0.3;0.6;1741;0.0;0.1
887;Koperoxychloride;2012;0.0;0.0;0.0;0;0.0;0.0
888;Kresoxim-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
889;Kresoxim-methyl;1998;95624.0;11.7;20.3;14073;0.2;0.4
890;Kresoxim-methyl;2000;111088.0;14.0;24.4;21834;0.4;0.7
891;Kresoxim-methyl;2004;93465.0;11.3;19.7;23443;0.4;0.8
892;Kresoxim-methyl;2008;56330.0;6.9;11.2;19413;0.4;0.7
893;Kresoxim-methyl;2012;24066.0;3.1;5.4;6795;0.1;0.3
894;"Mancozeb; tegen schimmels";1995;96927.0;12.1;22.7;589286;9.9;21.0
895;"Mancozeb; tegen schimmels";1998;130456.0;16.0;27.7;902272;15.1;26.7
896;"Mancozeb; tegen schimmels";2000;129151.0;16.2;28.4;944976;17.8;31.8
897;"Mancozeb; tegen schimmels";2004;156576.0;18.9;33.0;1323472;24.3;46.4
898;"Mancozeb; tegen schimmels";2008;175909.0;21.6;35.0;1499984;27.0;51.2
899;"Mancozeb; tegen schimmels";2012;116038.0;14.9;25.8;1182179;20.5;43.9
900;"Mandipropamid; tegen schimmels";1995;0.0;0.0;0.0;0;0.0;0.0
901;"Mandipropamid; tegen schimmels";1998;0.0;0.0;0.0;0;0.0;0.0
902;"Mandipropamid; tegen schimmels";2000;0.0;0.0;0.0;0;0.0;0.0
903;"Mandipropamid; tegen schimmels";2004;0.0;0.0;0.0;0;0.0;0.0
904;"Mandipropamid; tegen schimmels";2008;51991.0;6.4;10.3;34349;0.6;1.2
905;"Mandipropamid; tegen schimmels";2012;82579.0;10.6;18.4;58116;1.0;2.2
906;"Maneb; tegen schimmels";1995;139643.0;17.4;32.7;740292;12.4;26.4
907;"Maneb; tegen schimmels";1998;150045.0;18.3;31.9;548845;9.2;16.2
908;"Maneb; tegen schimmels";2000;82601.0;10.4;18.2;333153;6.3;11.2
909;"Maneb; tegen schimmels";2004;14753.0;1.8;3.1;78818;1.4;2.8
910;"Maneb; tegen schimmels";2008;9842.0;1.2;2.0;73795;1.3;2.5
911;"Maneb; tegen schimmels";2012;8053.0;1.0;1.8;107429;1.9;4.0
912;Mepanipyrim;1995;0.0;0.0;0.0;0;0.0;0.0
913;Mepanipyrim;1998;0.0;0.0;0.0;0;0.0;0.0
914;Mepanipyrim;2000;0.0;0.0;0.0;0;0.0;0.0
915;Mepanipyrim;2004;2112.0;0.3;0.4;910;0.0;0.0
916;Mepanipyrim;2008;1779.0;0.2;0.4;934;0.0;0.0
917;Mepanipyrim;2012;2879.0;0.4;0.6;2272;0.0;0.1
918;Metalaxyl-m;1995;5314.0;0.7;1.2;2384;0.0;0.1
919;Metalaxyl-m;1998;46930.0;5.7;10.0;13645;0.2;0.4
920;Metalaxyl-m;2000;132.0;0.0;0.0;89;0.0;0.0
921;Metalaxyl-m;2004;33325.0;4.0;7.0;5212;0.1;0.2
922;Metalaxyl-m;2008;14811.0;1.8;2.9;2257;0.0;0.1
923;Metalaxyl-m;2012;15409.0;2.0;3.4;2092;0.0;0.1
924;Metconazool;1995;0.0;0.0;0.0;0;0.0;0.0
925;Metconazool;1998;0.0;0.0;0.0;0;0.0;0.0
926;Metconazool;2000;0.0;0.0;0.0;0;0.0;0.0
927;Metconazool;2004;0.0;0.0;0.0;0;0.0;0.0
928;Metconazool;2008;13920.0;1.7;2.8;847;0.0;0.0
929;Metconazool;2012;3075.0;0.4;0.7;314;0.0;0.0
930;Metiram;1995;17922.0;2.2;4.2;67924;1.1;2.4
931;Metiram;1998;21415.0;2.6;4.5;76075;1.3;2.3
932;Metiram;2000;20186.0;2.5;4.4;177313;3.3;6.0
933;Metiram;2004;39939.0;4.8;8.4;232860;4.3;8.2
934;Metiram;2008;14393.0;1.8;2.9;119516;2.2;4.1
935;Metiram;2012;1436.0;0.2;0.3;2963;0.1;0.1
936;Metrafenon;1995;0.0;0.0;0.0;0;0.0;0.0
937;Metrafenon;1998;0.0;0.0;0.0;0;0.0;0.0
938;Metrafenon;2000;0.0;0.0;0.0;0;0.0;0.0
939;Metrafenon;2004;0.0;0.0;0.0;0;0.0;0.0
940;Metrafenon;2008;14216.0;1.7;2.8;2283;0.0;0.1
941;Metrafenon;2012;2502.0;0.3;0.6;104;0.0;0.0
942;"Natrium-p-tolueensulfonchloramide; sch.";1995;0.0;0.0;0.0;0;0.0;0.0
943;"Natrium-p-tolueensulfonchloramide; sch.";1998;0.0;0.0;0.0;0;0.0;0.0
944;"Natrium-p-tolueensulfonchloramide; sch.";2000;0.0;0.0;0.0;0;0.0;0.0
945;"Natrium-p-tolueensulfonchloramide; sch.";2004;60.0;0.0;0.0;420;0.0;0.0
946;"Natrium-p-tolueensulfonchloramide; sch.";2008;207.0;0.0;0.0;232;0.0;0.0
947;"Natrium-p-tolueensulfonchloramide; sch.";2012;0.0;0.0;0.0;0;0.0;0.0
948;Nitrothal-isopropyl;1995;9171.0;1.1;2.1;8899;0.1;0.3
949;Nitrothal-isopropyl;1998;6476.0;0.8;1.4;4510;0.1;0.1
950;Nitrothal-isopropyl;2000;937.0;0.1;0.2;1326;0.0;0.0
951;Nitrothal-isopropyl;2004;0.0;0.0;0.0;0;0.0;0.0
952;Nitrothal-isopropyl;2008;0.0;0.0;0.0;0;0.0;0.0
953;Nitrothal-isopropyl;2012;0.0;0.0;0.0;0;0.0;0.0
954;Penconazool;1995;2176.0;0.3;0.5;262;0.0;0.0
955;Penconazool;1998;2429.0;0.3;0.5;354;0.0;0.0
956;Penconazool;2000;1598.0;0.2;0.4;384;0.0;0.0
957;Penconazool;2004;0.0;0.0;0.0;0;0.0;0.0
958;Penconazool;2008;0.0;0.0;0.0;0;0.0;0.0
959;Penconazool;2012;3562.0;0.5;0.8;293;0.0;0.0
960;"Pencycuron; tegen schimmels";1995;57419.0;7.1;13.4;57096;1.0;2.0
961;"Pencycuron; tegen schimmels";1998;44441.0;5.4;9.4;61783;1.0;1.8
962;"Pencycuron; tegen schimmels";2000;42982.0;5.4;9.5;68087;1.3;2.3
963;"Pencycuron; tegen schimmels";2004;72587.0;8.8;15.3;67104;1.2;2.4
964;"Pencycuron; tegen schimmels";2008;40078.0;4.9;8.0;33771;0.6;1.2
965;"Pencycuron; tegen schimmels";2012;36959.0;4.8;8.2;31229;0.5;1.2
966;Picoxystrobin;1995;0.0;0.0;0.0;0;0.0;0.0
967;Picoxystrobin;1998;0.0;0.0;0.0;0;0.0;0.0
968;Picoxystrobin;2000;0.0;0.0;0.0;0;0.0;0.0
969;Picoxystrobin;2004;35382.0;4.3;7.5;6270;0.1;0.2
970;Picoxystrobin;2008;5034.0;0.6;1.0;650;0.0;0.0
971;Picoxystrobin;2012;3856.0;0.5;0.9;1137;0.0;0.0
972;"Prochloraz; tegen schimmels";1995;38782.0;4.8;9.1;24949;0.4;0.9
973;"Prochloraz; tegen schimmels";1998;25156.0;3.1;5.3;21147;0.4;0.6
974;"Prochloraz; tegen schimmels";2000;16966.0;2.1;3.7;10581;0.2;0.4
975;"Prochloraz; tegen schimmels";2004;11573.0;1.4;2.4;5105;0.1;0.2
976;"Prochloraz; tegen schimmels";2008;15187.0;1.9;3.0;8509;0.2;0.3
977;"Prochloraz; tegen schimmels";2012;19557.0;2.5;4.4;14905;0.3;0.6
978;"Procymidon; tegen schimmels";1995;7887.0;1.0;1.8;6652;0.1;0.2
979;"Procymidon; tegen schimmels";1998;12159.0;1.5;2.6;7787;0.1;0.2
980;"Procymidon; tegen schimmels";2000;10847.0;1.4;2.4;7391;0.1;0.2
981;"Procymidon; tegen schimmels";2004;7756.0;0.9;1.6;4053;0.1;0.1
982;"Procymidon; tegen schimmels";2008;8193.0;1.0;1.6;2503;0.0;0.1
983;"Procymidon; tegen schimmels";2012;0.0;0.0;0.0;0;0.0;0.0
984;Propamocarb;1995;0.0;0.0;0.0;0;0.0;0.0
985;Propamocarb;1998;0.0;0.0;0.0;0;0.0;0.0
986;Propamocarb;2000;0.0;0.0;0.0;0;0.0;0.0
987;Propamocarb;2004;0.0;0.0;0.0;0;0.0;0.0
988;Propamocarb;2008;0.0;0.0;0.0;0;0.0;0.0
989;Propamocarb;2012;80890.0;10.4;18.0;257314;4.5;9.6
990;"Propamocarb-hydrochloride; schimmels";1995;6867.0;0.9;1.6;14642;0.2;0.5
991;"Propamocarb-hydrochloride; schimmels";1998;96483.0;11.8;20.5;193427;3.2;5.7
992;"Propamocarb-hydrochloride; schimmels";2000;76033.0;9.6;16.7;144492;2.7;4.9
993;"Propamocarb-hydrochloride; schimmels";2004;46802.0;5.7;9.9;79338;1.5;2.8
994;"Propamocarb-hydrochloride; schimmels";2008;52292.0;6.4;10.4;123962;2.2;4.2
995;"Propamocarb-hydrochloride; schimmels";2012;5151.0;0.7;1.1;9496;0.2;0.4
996;Propiconazool;1995;35900.0;4.5;8.4;5365;0.1;0.2
997;Propiconazool;1998;35337.0;4.3;7.5;5471;0.1;0.2
998;Propiconazool;2000;36192.0;4.5;8.0;4830;0.1;0.2
999;Propiconazool;2004;21242.0;2.6;4.5;2201;0.0;0.1
1000;Propiconazool;2008;5253.0;0.6;1.0;782;0.0;0.0
1001;Propiconazool;2012;3265.0;0.4;0.7;1127;0.0;0.0
1002;Prothioconazool;1995;0.0;0.0;0.0;0;0.0;0.0
1003;Prothioconazool;1998;0.0;0.0;0.0;0;0.0;0.0
1004;Prothioconazool;2000;0.0;0.0;0.0;0;0.0;0.0
1005;Prothioconazool;2004;0.0;0.0;0.0;0;0.0;0.0
1006;Prothioconazool;2008;116876.0;14.3;23.2;19603;0.4;0.7
1007;Prothioconazool;2012;150055.0;19.3;33.4;26236;0.5;1.0
1008;"Pyraclostrobin; tegen schimmels";1995;0.0;0.0;0.0;0;0.0;0.0
1009;"Pyraclostrobin; tegen schimmels";1998;0.0;0.0;0.0;0;0.0;0.0
1010;"Pyraclostrobin; tegen schimmels";2000;0.0;0.0;0.0;0;0.0;0.0
1011;"Pyraclostrobin; tegen schimmels";2004;23655.0;2.9;5.0;6483;0.1;0.2
1012;"Pyraclostrobin; tegen schimmels";2008;132428.0;16.2;26.3;16768;0.3;0.6
1013;"Pyraclostrobin; tegen schimmels";2012;94676.0;12.2;21.1;12708;0.2;0.5
1014;Pyrazofos;1995;4010.0;0.5;0.9;788;0.0;0.0
1015;Pyrazofos;1998;6510.0;0.8;1.4;5679;0.1;0.2
1016;Pyrazofos;2000;242.0;0.0;0.1;73;0.0;0.0
1017;Pyrazofos;2004;0.0;0.0;0.0;0;0.0;0.0
1018;Pyrazofos;2008;0.0;0.0;0.0;0;0.0;0.0
1019;Pyrazofos;2012;0.0;0.0;0.0;0;0.0;0.0
1020;Pyrifenox;1995;4135.0;0.5;1.0;603;0.0;0.0
1021;Pyrifenox;1998;7367.0;0.9;1.6;1308;0.0;0.0
1022;Pyrifenox;2000;5890.0;0.7;1.3;1155;0.0;0.0
1023;Pyrifenox;2004;0.0;0.0;0.0;0;0.0;0.0
1024;Pyrifenox;2008;0.0;0.0;0.0;0;0.0;0.0
1025;Pyrifenox;2012;0.0;0.0;0.0;0;0.0;0.0
1026;Pyrimethanil;1995;7842.0;1.0;1.8;3126;0.1;0.1
1027;Pyrimethanil;1998;11851.0;1.4;2.5;6986;0.1;0.2
1028;Pyrimethanil;2000;11389.0;1.4;2.5;6136;0.1;0.2
1029;Pyrimethanil;2004;13095.0;1.6;2.8;5816;0.1;0.2
1030;Pyrimethanil;2008;11527.0;1.4;2.3;7890;0.1;0.3
1031;Pyrimethanil;2012;9120.0;1.2;2.0;5993;0.1;0.2
1032;Quinoxyfen;1995;0.0;0.0;0.0;0;0.0;0.0
1033;Quinoxyfen;1998;0.0;0.0;0.0;0;0.0;0.0
1034;Quinoxyfen;2000;0.0;0.0;0.0;0;0.0;0.0
1035;Quinoxyfen;2004;5893.0;0.7;1.2;570;0.0;0.0
1036;Quinoxyfen;2008;0.0;0.0;0.0;0;0.0;0.0
1037;Quinoxyfen;2012;0.0;0.0;0.0;0;0.0;0.0
1038;Tebuconazool;1995;29706.0;3.7;6.9;4638;0.1;0.2
1039;Tebuconazool;1998;14795.0;1.8;3.1;3749;0.1;0.1
1040;Tebuconazool;2000;50164.0;6.3;11.0;10208;0.2;0.3
1041;Tebuconazool;2004;64098.0;7.7;13.5;20195;0.4;0.7
1042;Tebuconazool;2008;70538.0;8.6;14.0;14378;0.3;0.5
1043;Tebuconazool;2012;125319.0;16.1;27.9;23203;0.4;0.9
1044;"Thiabendazool; tegen schimmels";1995;7571.0;0.9;1.8;2780;0.0;0.1
1045;"Thiabendazool; tegen schimmels";1998;8520.0;1.0;1.8;1444;0.0;0.0
1046;"Thiabendazool; tegen schimmels";2000;8771.0;1.1;1.9;3723;0.1;0.1
1047;"Thiabendazool; tegen schimmels";2004;0.0;0.0;0.0;0;0.0;0.0
1048;"Thiabendazool; tegen schimmels";2008;1971.0;0.2;0.4;1263;0.0;0.0
1049;"Thiabendazool; tegen schimmels";2012;3256.0;0.4;0.7;5001;0.1;0.2
1050;"Thiofanaat-methyl; tegen schimmels";1995;6365.0;0.8;1.5;6088;0.1;0.2
1051;"Thiofanaat-methyl; tegen schimmels";1998;4747.0;0.6;1.0;3494;0.1;0.1
1052;"Thiofanaat-methyl; tegen schimmels";2000;5939.0;0.7;1.3;3258;0.1;0.1
1053;"Thiofanaat-methyl; tegen schimmels";2004;5197.0;0.6;1.1;3379;0.1;0.1
1054;"Thiofanaat-methyl; tegen schimmels";2008;14677.0;1.8;2.9;18991;0.3;0.6
1055;"Thiofanaat-methyl; tegen schimmels";2012;9159.0;1.2;2.0;30618;0.5;1.1
1056;Thiram;1995;9949.0;1.2;2.3;25818;0.4;0.9
1057;Thiram;1998;3991.0;0.5;0.8;10871;0.2;0.3
1058;Thiram;2000;4358.0;0.5;1.0;12218;0.2;0.4
1059;Thiram;2004;11265.0;1.4;2.4;67823;1.2;2.4
1060;Thiram;2008;11613.0;1.4;2.3;60028;1.1;2.0
1061;Thiram;2012;2303.0;0.3;0.5;6473;0.1;0.2
1062;"Tolclofos-methyl; tegen schimmels";1995;4587.0;0.6;1.1;23976;0.4;0.9
1063;"Tolclofos-methyl; tegen schimmels";1998;4665.0;0.6;1.0;12890;0.2;0.4
1064;"Tolclofos-methyl; tegen schimmels";2000;2817.0;0.4;0.6;7065;0.1;0.2
1065;"Tolclofos-methyl; tegen schimmels";2004;2510.0;0.3;0.5;7584;0.1;0.3
1066;"Tolclofos-methyl; tegen schimmels";2008;2599.0;0.3;0.5;10613;0.2;0.4
1067;"Tolclofos-methyl; tegen schimmels";2012;2480.0;0.3;0.6;9551;0.2;0.4
1068;"Tolylfluanide; tegen schimmels";1995;19759.0;2.5;4.6;62234;1.0;2.2
1069;"Tolylfluanide; tegen schimmels";1998;20640.0;2.5;4.4;63968;1.1;1.9
1070;"Tolylfluanide; tegen schimmels";2000;22339.0;2.8;4.9;81375;1.5;2.7
1071;"Tolylfluanide; tegen schimmels";2004;23348.0;2.8;4.9;81896;1.5;2.9
1072;"Tolylfluanide; tegen schimmels";2008;249.0;0.0;0.0;202;0.0;0.0
1073;"Tolylfluanide; tegen schimmels";2012;0.0;0.0;0.0;0;0.0;0.0
1074;Triadimenol;1995;39240.0;4.9;9.2;3214;0.1;0.1
1075;Triadimenol;1998;22873.0;2.8;4.9;1991;0.0;0.1
1076;Triadimenol;2000;61941.0;7.8;13.6;5234;0.1;0.2
1077;Triadimenol;2004;51930.0;6.3;10.9;5536;0.1;0.2
1078;Triadimenol;2008;20637.0;2.5;4.1;1847;0.0;0.1
1079;Triadimenol;2012;17527.0;2.3;3.9;1813;0.0;0.1
1080;"Trichoderma harzianum Rifai T-22; sch.";1995;0.0;0.0;0.0;0;0.0;0.0
