ID;Leefomgeving;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
539;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2012;;;;
540;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2003;7.0;93.0;9.0;91.0
541;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2004;7.0;93.0;11.0;89.0
542;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2005;9.0;91.0;8.0;92.0
543;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2006;9.0;91.0;8.0;92.0
544;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2007;8.0;92.0;10.0;90.0
545;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2008;8.0;92.0;11.0;89.0
546;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2009;8.0;92.0;13.0;87.0
547;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
548;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;15.0;85.0;16.0;84.0
549;Stedelijkheid: niet stedelijk;Leeftijd: 35 tot 50 jaar;2012;;;;
550;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2003;9.0;91.0;11.0;89.0
551;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2004;10.0;90.0;10.0;90.0
552;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;12.0;88.0
553;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2006;8.0;92.0;11.0;89.0
554;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2007;13.0;87.0;12.0;88.0
555;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2008;12.0;88.0;9.0;91.0
556;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2009;8.0;92.0;7.0;93.0
557;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
558;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;17.0;83.0
559;Stedelijkheid: niet stedelijk;Leeftijd: 50 tot 65 jaar;2012;;;;
560;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2003;20.0;80.0;12.0;88.0
561;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2004;15.0;85.0;11.0;89.0
562;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2005;12.0;88.0;7.0;93.0
563;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2006;14.0;86.0;17.0;83.0
564;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2007;15.0;85.0;10.0;90.0
565;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2008;12.0;88.0;9.0;91.0
566;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2009;15.0;85.0;12.0;88.0
567;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
568;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
569;Stedelijkheid: niet stedelijk;Leeftijd: 65 jaar of ouder;2012;;;;
570;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2003;9.0;91.0;9.0;91.0
571;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2004;9.0;91.0;10.0;90.0
572;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2005;9.0;91.0;10.0;90.0
573;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2006;9.0;91.0;10.0;90.0
574;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2007;10.0;90.0;10.0;90.0
575;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2008;8.0;92.0;8.0;92.0
576;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2009;8.0;92.0;9.0;91.0
577;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2010 oude methode;13.0;87.0;14.0;86.0
578;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2010 nieuwe methode;16.0;84.0;15.0;85.0
579;Stedelijkheid: niet stedelijk;Herkomst: autochtoon;2012;15.0;85.0;13.0;87.0
580;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2003;16.0;84.0;12.0;88.0
581;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2004;9.0;91.0;13.0;87.0
582;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2005;;;;
583;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2006;;;;
584;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2007;;;;
585;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2008;;;;
586;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2009;;;;
587;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2010 oude methode;;;;
588;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
589;Stedelijkheid: niet stedelijk;Herkomst: westerse allochtoon;2012;;;;
590;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2003;;;;
591;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2004;;;;
592;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2005;;;;
593;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2006;;;;
594;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2007;;;;
595;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2008;;;;
596;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2009;;;;
597;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
598;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
599;Stedelijkheid: niet stedelijk;Herkomst: niet-westerse allochtoon;2012;;;;
