ID;Misdrijven;Geslacht;Leeftijd;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
3693;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2012;0.0
3694;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2013;0.0
3695;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2014;0.0
3696;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2015;0.0
3697;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2016;0.0
3698;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2017;0.0
3699;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2018;0.0
3700;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2019;0.0
3701;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2020;0.0
3702;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2021;0.0
3703;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2022;0.0
3704;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2023;0.0
3705;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2005;0.0
3706;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2006;0.0
3707;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2007;0.0
3708;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2008;0.0
3709;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2009;0.0
3710;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2010;0.0
3711;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2011;0.0
3712;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2012;0.0
3713;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2013;0.0
3714;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2014;0.0
3715;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2015;0.0
3716;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2016;0.0
3717;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2017;0.0
3718;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2018;0.0
3719;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2019;0.0
3720;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2020;0.0
3721;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2021;0.0
3722;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2022;0.0
3723;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2023;0.0
3724;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2005;0.0
3725;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2006;0.0
3726;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2007;0.0
3727;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2008;0.0
3728;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2009;0.0
3729;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2010;0.0
3730;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2011;0.0
3731;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2012;0.0
3732;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2013;0.0
3733;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2014;0.0
3734;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2015;0.0
3735;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2016;0.0
3736;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2017;10.0
3737;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2018;10.0
3738;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2019;10.0
3739;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2020;0.0
3740;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2021;0.0
3741;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2022;10.0
3742;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Totaal;2023;10.0
3743;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2005;0.0
3744;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2006;0.0
3745;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2007;0.0
3746;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2008;0.0
3747;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2009;0.0
3748;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2010;0.0
3749;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2011;0.0
3750;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2012;0.0
3751;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2013;0.0
3752;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2014;0.0
3753;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2015;0.0
3754;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2016;0.0
3755;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2017;0.0
3756;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2018;0.0
3757;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2019;0.0
3758;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2020;0.0
3759;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2021;0.0
3760;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2022;0.0
3761;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Minder dan 1 maand;2023;0.0
3762;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2005;0.0
3763;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2006;0.0
3764;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2007;0.0
3765;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2008;0.0
3766;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2009;0.0
3767;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2010;0.0
3768;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2011;0.0
3769;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2012;0.0
3770;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2013;0.0
3771;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2014;0.0
3772;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2015;0.0
3773;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2016;0.0
3774;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2017;0.0
3775;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2018;0.0
3776;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2019;0.0
3777;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2020;0.0
3778;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2021;0.0
3779;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2022;0.0
3780;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2023;0.0
3781;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2005;0.0
3782;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2006;0.0
3783;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2007;0.0
3784;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2008;0.0
3785;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2009;0.0
3786;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2010;0.0
3787;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2011;0.0
3788;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2012;0.0
3789;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2013;0.0
3790;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2014;0.0
3791;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2015;0.0
3792;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2016;0.0
3793;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2017;0.0
3794;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2018;0.0
3795;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2019;0.0
3796;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2020;0.0
3797;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2021;0.0
3798;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2022;0.0
3799;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2023;0.0
3800;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2005;0.0
3801;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2006;0.0
3802;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2007;0.0
3803;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2008;0.0
3804;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2009;0.0
3805;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2010;0.0
3806;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2011;0.0
3807;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2012;0.0
3808;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2013;0.0
3809;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2014;0.0
3810;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2015;0.0
3811;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2016;0.0
3812;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2017;10.0
3813;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2018;10.0
3814;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2019;10.0
3815;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2020;0.0
3816;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2021;0.0
3817;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2022;10.0
3818;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2023;10.0
3819;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2005;0.0
3820;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2006;0.0
3821;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2007;0.0
3822;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2008;0.0
3823;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2009;0.0
3824;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2010;0.0
3825;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2011;0.0
3826;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2012;0.0
3827;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2013;0.0
3828;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2014;0.0
3829;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2015;0.0
3830;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2016;0.0
3831;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2017;0.0
3832;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2018;0.0
3833;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2019;0.0
3834;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2020;0.0
3835;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2021;0.0
3836;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2022;0.0
3837;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;3 jaren of langer;2023;0.0
3838;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2005;0.0
3839;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2006;0.0
3840;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2007;0.0
3841;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2008;0.0
3842;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2009;0.0
3843;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2010;0.0
3844;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2011;0.0
3845;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2012;0.0
3846;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2013;0.0
3847;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2014;0.0
3848;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2015;0.0
3849;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2016;0.0
3850;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2017;0.0
3851;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2018;0.0
3852;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2019;0.0
3853;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2020;0.0
3854;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2021;0.0
3855;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2022;0.0
3856;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Inrichting voor Stelselmatige Daders;Overig en onbekend;2023;0.0
3857;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2005;10.0
3858;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2006;0.0
3859;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2007;10.0
3860;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2008;0.0
3861;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2009;0.0
3862;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2010;10.0
3863;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2011;10.0
3864;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2012;0.0
3865;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2013;0.0
3866;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2014;0.0
3867;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2015;0.0
3868;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2016;0.0
3869;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2017;0.0
3870;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2018;0.0
3871;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2019;0.0
3872;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2020;10.0
3873;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2021;10.0
3874;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2022;10.0
3875;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Totaal;2023;10.0
3876;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2005;0.0
3877;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2006;0.0
3878;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2007;0.0
3879;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2008;0.0
3880;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2009;0.0
3881;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2010;0.0
3882;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2011;0.0
3883;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2012;0.0
3884;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2013;0.0
3885;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2014;0.0
3886;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2015;0.0
3887;Misdrijven, totaal;Totaal mannen en vrouwen;65 jaar en ouder;Overig/onbekend;Minder dan 1 maand;2016;0.0
