ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2026;Haarlem;Zelfstandige;6.8;17.7
2027;Haarlem;Totaal niet-actief;39.6;14.4
2028;Haarlem;Werkloosheids- en bijstandsuitk. ontv.;4.0;12.0
2029;Haarlem;Pensioenontvanger;25.1;16.2
2030;Haarlemmerliede en Spaarnwoude;Totaal sociaal-economische categorie;3.7;19.4
2031;Haarlemmerliede en Spaarnwoude;Totaal actief;2.5;21.2
2032;Haarlemmerliede en Spaarnwoude;Werknemer;2.2;21.4
2033;Haarlemmerliede en Spaarnwoude;Zelfstandige;0.3;20.0
2034;Haarlemmerliede en Spaarnwoude;Totaal niet-actief;1.2;15.7
2035;Haarlemmerliede en Spaarnwoude;Werkloosheids- en bijstandsuitk. ontv.;;
2036;Haarlemmerliede en Spaarnwoude;Pensioenontvanger;0.8;17.3
2037;Haarlemmermeer;Totaal sociaal-economische categorie;85.4;19.3
2038;Haarlemmermeer;Totaal actief;61.2;21.2
2039;Haarlemmermeer;Werknemer;55.2;21.4
2040;Haarlemmermeer;Zelfstandige;5.9;19.4
2041;Haarlemmermeer;Totaal niet-actief;24.2;14.7
2042;Haarlemmermeer;Werkloosheids- en bijstandsuitk. ontv.;1.4;12.8
2043;Haarlemmermeer;Pensioenontvanger;15.5;16.9
2044;Harenkarspel;Totaal sociaal-economische categorie;10.6;17.3
2045;Harenkarspel;Totaal actief;7.6;18.6
2046;Harenkarspel;Werknemer;6.3;19.3
2047;Harenkarspel;Zelfstandige;1.2;15.1
2048;Harenkarspel;Totaal niet-actief;3.0;14.0
2049;Harenkarspel;Werkloosheids- en bijstandsuitk. ontv.;;
2050;Harenkarspel;Pensioenontvanger;1.9;15.9
2051;Heemskerk;Totaal sociaal-economische categorie;24.9;17.6
2052;Heemskerk;Totaal actief;14.8;19.4
2053;Heemskerk;Werknemer;13.5;19.6
2054;Heemskerk;Zelfstandige;1.3;17.7
2055;Heemskerk;Totaal niet-actief;10.1;15.0
2056;Heemskerk;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.5
2057;Heemskerk;Pensioenontvanger;6.8;17.1
2058;Heemstede;Totaal sociaal-economische categorie;17.7;23.5
2059;Heemstede;Totaal actief;9.9;27.1
2060;Heemstede;Werknemer;8.5;28.0
2061;Heemstede;Zelfstandige;1.4;22.1
2062;Heemstede;Totaal niet-actief;7.8;18.8
2063;Heemstede;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.2
2064;Heemstede;Pensioenontvanger;5.9;21.1
2065;Heerhugowaard;Totaal sociaal-economische categorie;31.6;17.5
2066;Heerhugowaard;Totaal actief;21.9;19.0
2067;Heerhugowaard;Werknemer;19.9;19.2
2068;Heerhugowaard;Zelfstandige;2.0;17.5
2069;Heerhugowaard;Totaal niet-actief;9.6;14.0
2070;Heerhugowaard;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.6
2071;Heerhugowaard;Pensioenontvanger;5.5;16.4
2072;Heiloo;Totaal sociaal-economische categorie;15.0;20.6
2073;Heiloo;Totaal actief;8.7;22.8
2074;Heiloo;Werknemer;7.7;23.1
2075;Heiloo;Zelfstandige;1.0;20.9
2076;Heiloo;Totaal niet-actief;6.2;17.3
2077;Heiloo;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
2078;Heiloo;Pensioenontvanger;4.7;19.1
2079;Den Helder;Totaal sociaal-economische categorie;40.6;16.5
2080;Den Helder;Totaal actief;24.2;17.9
2081;Den Helder;Werknemer;22.4;18.2
2082;Den Helder;Zelfstandige;1.8;14.6
2083;Den Helder;Totaal niet-actief;16.4;14.4
2084;Den Helder;Werkloosheids- en bijstandsuitk. ontv.;2.0;12.5
2085;Den Helder;Pensioenontvanger;10.5;16.2
2086;Hilversum;Totaal sociaal-economische categorie;58.2;19.5
2087;Hilversum;Totaal actief;35.1;21.9
2088;Hilversum;Werknemer;30.5;22.3
2089;Hilversum;Zelfstandige;4.5;19.4
2090;Hilversum;Totaal niet-actief;23.0;15.8
2091;Hilversum;Werkloosheids- en bijstandsuitk. ontv.;1.7;13.2
2092;Hilversum;Pensioenontvanger;16.3;17.5
2093;Hoorn;Totaal sociaal-economische categorie;45.5;17.7
2094;Hoorn;Totaal actief;29.8;19.6
2095;Hoorn;Werknemer;26.8;19.8
2096;Hoorn;Zelfstandige;3.0;18.1
2097;Hoorn;Totaal niet-actief;15.6;14.2
2098;Hoorn;Werkloosheids- en bijstandsuitk. ontv.;1.7;13.1
2099;Hoorn;Pensioenontvanger;9.3;16.3
2100;Huizen;Totaal sociaal-economische categorie;27.8;19.7
2101;Huizen;Totaal actief;18.4;22.0
2102;Huizen;Werknemer;16.3;22.2
2103;Huizen;Zelfstandige;2.1;20.2
2104;Huizen;Totaal niet-actief;9.4;15.4
2105;Huizen;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.3
2106;Huizen;Pensioenontvanger;6.0;18.0
2107;Niedorp;Totaal sociaal-economische categorie;7.7;17.0
2108;Niedorp;Totaal actief;5.4;18.7
2109;Niedorp;Werknemer;4.5;18.9
2110;Niedorp;Zelfstandige;1.0;17.6
2111;Niedorp;Totaal niet-actief;2.2;13.1
2112;Niedorp;Werkloosheids- en bijstandsuitk. ontv.;;
2113;Niedorp;Pensioenontvanger;1.5;14.4
2114;Landsmeer;Totaal sociaal-economische categorie;7.1;19.9
2115;Landsmeer;Totaal actief;4.7;22.3
2116;Landsmeer;Werknemer;4.0;23.3
2117;Landsmeer;Zelfstandige;0.7;16.9
2118;Landsmeer;Totaal niet-actief;2.4;15.3
2119;Landsmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2120;Landsmeer;Pensioenontvanger;1.8;16.8
2121;Langedijk;Totaal sociaal-economische categorie;16.6;17.9
2122;Langedijk;Totaal actief;11.6;19.7
2123;Langedijk;Werknemer;10.1;19.8
2124;Langedijk;Zelfstandige;1.5;19.4
2125;Langedijk;Totaal niet-actief;5.1;13.8
2126;Langedijk;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.5
2127;Langedijk;Pensioenontvanger;3.3;15.6
2128;Laren (NH.);Totaal sociaal-economische categorie;7.4;25.4
2129;Laren (NH.);Totaal actief;3.8;29.3
2130;Laren (NH.);Werknemer;3.1;30.8
2131;Laren (NH.);Zelfstandige;0.7;23.2
2132;Laren (NH.);Totaal niet-actief;3.6;21.1
2133;Laren (NH.);Werkloosheids- en bijstandsuitk. ontv.;;
2134;Laren (NH.);Pensioenontvanger;3.0;22.7
2135;Medemblik;Totaal sociaal-economische categorie;5.3;17.0
2136;Medemblik;Totaal actief;3.5;18.6
2137;Medemblik;Werknemer;3.0;18.4
2138;Medemblik;Zelfstandige;0.5;20.1
2139;Medemblik;Totaal niet-actief;1.8;13.9
2140;Medemblik;Werkloosheids- en bijstandsuitk. ontv.;;
2141;Medemblik;Pensioenontvanger;1.2;14.8
2142;Muiden;Totaal sociaal-economische categorie;4.5;22.0
2143;Muiden;Totaal actief;3.0;23.9
2144;Muiden;Werknemer;2.5;25.4
2145;Muiden;Zelfstandige;0.5;16.7
2146;Muiden;Totaal niet-actief;1.5;18.2
2147;Muiden;Werkloosheids- en bijstandsuitk. ontv.;;
2148;Muiden;Pensioenontvanger;1.1;20.1
2149;Naarden;Totaal sociaal-economische categorie;11.0;25.0
2150;Naarden;Totaal actief;6.7;28.7
2151;Naarden;Werknemer;5.9;29.0
2152;Naarden;Zelfstandige;0.8;26.4
2153;Naarden;Totaal niet-actief;4.3;19.3
2154;Naarden;Werkloosheids- en bijstandsuitk. ontv.;;
2155;Naarden;Pensioenontvanger;3.4;21.6
2156;Obdam;Totaal sociaal-economische categorie;4.6;17.4
2157;Obdam;Totaal actief;3.4;18.9
2158;Obdam;Werknemer;3.0;18.5
2159;Obdam;Zelfstandige;0.5;21.2
2160;Obdam;Totaal niet-actief;1.2;13.2
2161;Obdam;Werkloosheids- en bijstandsuitk. ontv.;;
2162;Obdam;Pensioenontvanger;0.8;14.7
2163;Oostzaan;Totaal sociaal-economische categorie;6.3;18.8
2164;Oostzaan;Totaal actief;4.2;20.8
2165;Oostzaan;Werknemer;3.8;21.1
2166;Oostzaan;Zelfstandige;0.5;18.9
2167;Oostzaan;Totaal niet-actief;2.0;14.6
2168;Oostzaan;Werkloosheids- en bijstandsuitk. ontv.;;
2169;Oostzaan;Pensioenontvanger;1.5;16.1
2170;Opmeer;Totaal sociaal-economische categorie;7.4;17.0
2171;Opmeer;Totaal actief;5.2;18.2
2172;Opmeer;Werknemer;4.3;18.9
2173;Opmeer;Zelfstandige;0.9;15.1
2174;Opmeer;Totaal niet-actief;2.2;14.1
2175;Opmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2176;Opmeer;Pensioenontvanger;1.5;15.2
2177;Ouder-Amstel;Totaal sociaal-economische categorie;9.2;21.4
2178;Ouder-Amstel;Totaal actief;6.1;24.2
2179;Ouder-Amstel;Werknemer;5.2;24.9
2180;Ouder-Amstel;Zelfstandige;0.9;20.2
2181;Ouder-Amstel;Totaal niet-actief;3.1;16.0
2182;Ouder-Amstel;Werkloosheids- en bijstandsuitk. ontv.;0.2;15.1
2183;Ouder-Amstel;Pensioenontvanger;2.2;17.8
2184;Purmerend;Totaal sociaal-economische categorie;52.6;17.4
2185;Purmerend;Totaal actief;34.4;19.1
2186;Purmerend;Werknemer;31.3;19.4
2187;Purmerend;Zelfstandige;3.1;15.8
2188;Purmerend;Totaal niet-actief;18.1;14.2
2189;Purmerend;Werkloosheids- en bijstandsuitk. ontv.;1.4;13.0
2190;Purmerend;Pensioenontvanger;11.3;16.2
2191;Schagen;Totaal sociaal-economische categorie;12.6;17.6
2192;Schagen;Totaal actief;8.0;19.2
2193;Schagen;Werknemer;7.3;19.4
2194;Schagen;Zelfstandige;0.7;17.7
2195;Schagen;Totaal niet-actief;4.6;14.7
2196;Schagen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
2197;Schagen;Pensioenontvanger;3.1;16.4
2198;Texel;Totaal sociaal-economische categorie;9.2;16.0
2199;Texel;Totaal actief;6.1;16.7
2200;Texel;Werknemer;4.3;17.4
2201;Texel;Zelfstandige;1.7;14.9
2202;Texel;Totaal niet-actief;3.1;14.6
2203;Texel;Werkloosheids- en bijstandsuitk. ontv.;;
2204;Texel;Pensioenontvanger;2.2;15.5
2205;Uitgeest;Totaal sociaal-economische categorie;7.8;18.8
2206;Uitgeest;Totaal actief;5.4;20.5
2207;Uitgeest;Werknemer;4.8;20.7
2208;Uitgeest;Zelfstandige;0.6;18.9
2209;Uitgeest;Totaal niet-actief;2.5;15.0
2210;Uitgeest;Werkloosheids- en bijstandsuitk. ontv.;;
2211;Uitgeest;Pensioenontvanger;1.7;17.2
2212;Uithoorn;Totaal sociaal-economische categorie;18.3;20.0
2213;Uithoorn;Totaal actief;12.4;21.9
2214;Uithoorn;Werknemer;11.0;21.8
2215;Uithoorn;Zelfstandige;1.3;22.6
2216;Uithoorn;Totaal niet-actief;5.9;16.0
2217;Uithoorn;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.9
2218;Uithoorn;Pensioenontvanger;4.3;17.7
2219;Velsen;Totaal sociaal-economische categorie;46.3;18.2
2220;Velsen;Totaal actief;28.8;20.3
2221;Velsen;Werknemer;26.2;20.4
2222;Velsen;Zelfstandige;2.6;19.5
2223;Velsen;Totaal niet-actief;17.5;14.9
2224;Velsen;Werkloosheids- en bijstandsuitk. ontv.;1.2;13.3
2225;Velsen;Pensioenontvanger;12.4;16.5
2226;Venhuizen;Totaal sociaal-economische categorie;5.0;17.5
2227;Venhuizen;Totaal actief;3.5;18.7
2228;Venhuizen;Werknemer;2.7;19.7
2229;Venhuizen;Zelfstandige;0.8;15.2
2230;Venhuizen;Totaal niet-actief;1.6;14.8
2231;Venhuizen;Werkloosheids- en bijstandsuitk. ontv.;;
2232;Venhuizen;Pensioenontvanger;1.1;16.3
2233;Weesp;Totaal sociaal-economische categorie;12.7;18.9
2234;Weesp;Totaal actief;8.3;21.0
2235;Weesp;Werknemer;7.3;21.3
2236;Weesp;Zelfstandige;0.9;18.6
2237;Weesp;Totaal niet-actief;4.5;15.0
2238;Weesp;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.6
2239;Weesp;Pensioenontvanger;3.0;17.0
2240;Schermer;Totaal sociaal-economische categorie;3.2;18.1
2241;Schermer;Totaal actief;2.3;19.5
2242;Schermer;Werknemer;1.7;20.1
2243;Schermer;Zelfstandige;0.6;17.7
2244;Schermer;Totaal niet-actief;0.9;14.7
2245;Schermer;Werkloosheids- en bijstandsuitk. ontv.;;
2246;Schermer;Pensioenontvanger;0.6;16.5
2247;Wervershoof;Totaal sociaal-economische categorie;5.6;16.5
2248;Wervershoof;Totaal actief;3.8;18.1
2249;Wervershoof;Werknemer;3.2;18.6
2250;Wervershoof;Zelfstandige;0.6;15.8
2251;Wervershoof;Totaal niet-actief;1.8;13.0
2252;Wervershoof;Werkloosheids- en bijstandsuitk. ontv.;;
2253;Wervershoof;Pensioenontvanger;1.2;14.4
2254;Wieringen;Totaal sociaal-economische categorie;5.7;17.7
2255;Wieringen;Totaal actief;3.6;19.8
2256;Wieringen;Werknemer;2.9;19.7
2257;Wieringen;Zelfstandige;0.7;20.5
2258;Wieringen;Totaal niet-actief;2.1;14.1
2259;Wieringen;Werkloosheids- en bijstandsuitk. ontv.;;
2260;Wieringen;Pensioenontvanger;1.6;14.8
2261;Wieringermeer;Totaal sociaal-economische categorie;8.4;16.2
2262;Wieringermeer;Totaal actief;5.5;17.3
2263;Wieringermeer;Werknemer;4.3;18.5
2264;Wieringermeer;Zelfstandige;1.2;13.1
2265;Wieringermeer;Totaal niet-actief;2.8;13.9
2266;Wieringermeer;Werkloosheids- en bijstandsuitk. ontv.;;
2267;Wieringermeer;Pensioenontvanger;1.9;15.1
2268;Wognum;Totaal sociaal-economische categorie;5.4;17.7
2269;Wognum;Totaal actief;3.6;19.9
2270;Wognum;Werknemer;3.0;19.7
2271;Wognum;Zelfstandige;0.6;20.7
2272;Wognum;Totaal niet-actief;1.8;13.2
2273;Wognum;Werkloosheids- en bijstandsuitk. ontv.;;
2274;Wognum;Pensioenontvanger;1.1;15.5
2275;Zandvoort;Totaal sociaal-economische categorie;11.8;19.0
2276;Zandvoort;Totaal actief;7.0;21.1
2277;Zandvoort;Werknemer;6.0;22.0
2278;Zandvoort;Zelfstandige;1.1;15.9
2279;Zandvoort;Totaal niet-actief;4.7;15.9
2280;Zandvoort;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
2281;Zandvoort;Pensioenontvanger;3.4;17.5
2282;Zijpe;Totaal sociaal-economische categorie;7.5;16.1
2283;Zijpe;Totaal actief;5.0;16.9
2284;Zijpe;Werknemer;4.0;18.3
2285;Zijpe;Zelfstandige;1.0;11.5
2286;Zijpe;Totaal niet-actief;2.4;14.6
2287;Zijpe;Werkloosheids- en bijstandsuitk. ontv.;;
2288;Zijpe;Pensioenontvanger;1.7;16.0
2289;Zeevang;Totaal sociaal-economische categorie;4.2;18.4
2290;Zeevang;Totaal actief;3.0;19.9
2291;Zeevang;Werknemer;2.4;20.8
2292;Zeevang;Zelfstandige;0.6;15.9
2293;Zeevang;Totaal niet-actief;1.2;14.8
2294;Zeevang;Werkloosheids- en bijstandsuitk. ontv.;;
2295;Zeevang;Pensioenontvanger;0.8;16.4
2296;Zaanstad;Totaal sociaal-economische categorie;96.0;17.4
2297;Zaanstad;Totaal actief;60.8;19.5
2298;Zaanstad;Werknemer;55.5;19.6
2299;Zaanstad;Zelfstandige;5.3;18.1
2300;Zaanstad;Totaal niet-actief;35.3;14.0
2301;Zaanstad;Werkloosheids- en bijstandsuitk. ontv.;3.2;12.5
2302;Zaanstad;Pensioenontvanger;22.2;15.5
2303;Ter Aar;Totaal sociaal-economische categorie;5.9;17.5
2304;Ter Aar;Totaal actief;4.2;18.9
2305;Ter Aar;Werknemer;3.5;19.5
2306;Ter Aar;Zelfstandige;0.7;16.0
2307;Ter Aar;Totaal niet-actief;1.6;13.9
2308;Ter Aar;Werkloosheids- en bijstandsuitk. ontv.;;
2309;Ter Aar;Pensioenontvanger;1.2;15.5
2310;Alblasserdam;Totaal sociaal-economische categorie;11.7;17.2
2311;Alblasserdam;Totaal actief;7.3;19.4
2312;Alblasserdam;Werknemer;6.7;19.4
2313;Alblasserdam;Zelfstandige;0.6;18.5
2314;Alblasserdam;Totaal niet-actief;4.5;13.7
2315;Alblasserdam;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.6
2316;Alblasserdam;Pensioenontvanger;3.3;15.0
2317;Alkemade;Totaal sociaal-economische categorie;9.7;17.5
2318;Alkemade;Totaal actief;6.9;19.1
2319;Alkemade;Werknemer;5.9;19.6
2320;Alkemade;Zelfstandige;1.0;16.7
2321;Alkemade;Totaal niet-actief;2.8;13.3
2322;Alkemade;Werkloosheids- en bijstandsuitk. ontv.;;
2323;Alkemade;Pensioenontvanger;2.0;14.7
2324;Alphen aan den Rijn;Totaal sociaal-economische categorie;47.2;18.8
2325;Alphen aan den Rijn;Totaal actief;33.2;20.4
2326;Alphen aan den Rijn;Werknemer;30.5;20.5
2327;Alphen aan den Rijn;Zelfstandige;2.7;19.4
2328;Alphen aan den Rijn;Totaal niet-actief;13.9;14.8
2329;Alphen aan den Rijn;Werkloosheids- en bijstandsuitk. ontv.;1.2;14.0
2330;Alphen aan den Rijn;Pensioenontvanger;8.8;17.2
2331;Barendrecht;Totaal sociaal-economische categorie;24.2;19.7
2332;Barendrecht;Totaal actief;17.5;21.5
2333;Barendrecht;Werknemer;16.0;21.4
2334;Barendrecht;Zelfstandige;1.5;22.2
2335;Barendrecht;Totaal niet-actief;6.7;15.0
2336;Barendrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.4
2337;Barendrecht;Pensioenontvanger;4.8;16.8
2338;Bergambacht;Totaal sociaal-economische categorie;5.8;18.7
2339;Bergambacht;Totaal actief;3.9;20.5
2340;Bergambacht;Werknemer;3.4;20.7
2341;Bergambacht;Zelfstandige;0.5;19.5
2342;Bergambacht;Totaal niet-actief;1.9;15.0
2343;Bergambacht;Werkloosheids- en bijstandsuitk. ontv.;;
2344;Bergambacht;Pensioenontvanger;1.5;16.4
2345;Bergschenhoek;Totaal sociaal-economische categorie;9.8;20.8
2346;Bergschenhoek;Totaal actief;7.6;22.7
2347;Bergschenhoek;Werknemer;6.9;23.1
2348;Bergschenhoek;Zelfstandige;0.7;19.3
2349;Bergschenhoek;Totaal niet-actief;2.2;14.2
2350;Bergschenhoek;Werkloosheids- en bijstandsuitk. ontv.;;
2351;Bergschenhoek;Pensioenontvanger;1.5;16.2
2352;Berkel en Rodenrijs;Totaal sociaal-economische categorie;11.5;19.5
2353;Berkel en Rodenrijs;Totaal actief;7.9;21.6
2354;Berkel en Rodenrijs;Werknemer;6.9;21.6
2355;Berkel en Rodenrijs;Zelfstandige;1.0;21.6
2356;Berkel en Rodenrijs;Totaal niet-actief;3.7;15.0
2357;Berkel en Rodenrijs;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
2358;Berkel en Rodenrijs;Pensioenontvanger;2.6;17.1
2359;Bleiswijk;Totaal sociaal-economische categorie;6.5;19.2
2360;Bleiswijk;Totaal actief;4.7;20.7
2361;Bleiswijk;Werknemer;4.1;21.5
2362;Bleiswijk;Zelfstandige;0.6;15.3
2363;Bleiswijk;Totaal niet-actief;1.8;15.5
2364;Bleiswijk;Werkloosheids- en bijstandsuitk. ontv.;;
2365;Bleiswijk;Pensioenontvanger;1.3;18.1
2366;Bodegraven;Totaal sociaal-economische categorie;12.6;18.9
2367;Bodegraven;Totaal actief;8.9;20.8
2368;Bodegraven;Werknemer;7.7;20.8
2369;Bodegraven;Zelfstandige;1.2;21.1
2370;Bodegraven;Totaal niet-actief;3.7;14.3
2371;Bodegraven;Werkloosheids- en bijstandsuitk. ontv.;;
2372;Bodegraven;Pensioenontvanger;2.5;16.4
2373;Drechterland;Totaal sociaal-economische categorie;6.8;17.7
2374;Drechterland;Totaal actief;4.8;19.2
2375;Drechterland;Werknemer;4.2;18.8
2376;Drechterland;Zelfstandige;0.6;21.7
2377;Drechterland;Totaal niet-actief;2.0;14.1
2378;Drechterland;Werkloosheids- en bijstandsuitk. ontv.;;
2379;Drechterland;Pensioenontvanger;1.4;15.4
2380;Boskoop;Totaal sociaal-economische categorie;9.8;18.6
2381;Boskoop;Totaal actief;7.0;20.4
2382;Boskoop;Werknemer;5.7;20.2
2383;Boskoop;Zelfstandige;1.3;21.3
2384;Boskoop;Totaal niet-actief;2.8;14.3
2385;Boskoop;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.0
2386;Boskoop;Pensioenontvanger;2.0;16.0
2387;Brielle;Totaal sociaal-economische categorie;10.6;19.5
2388;Brielle;Totaal actief;7.3;21.1
2389;Brielle;Werknemer;6.4;21.8
2390;Brielle;Zelfstandige;0.9;15.9
2391;Brielle;Totaal niet-actief;3.4;16.1
2392;Brielle;Werkloosheids- en bijstandsuitk. ontv.;;
2393;Brielle;Pensioenontvanger;2.6;17.5
2394;Capelle aan den IJssel;Totaal sociaal-economische categorie;44.2;18.8
2395;Capelle aan den IJssel;Totaal actief;29.1;21.1
2396;Capelle aan den IJssel;Werknemer;26.6;21.4
2397;Capelle aan den IJssel;Zelfstandige;2.5;18.2
2398;Capelle aan den IJssel;Totaal niet-actief;15.1;14.4
2399;Capelle aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;1.8;12.0
2400;Capelle aan den IJssel;Pensioenontvanger;10.2;16.1
2401;Delft;Totaal sociaal-economische categorie;63.4;17.6
2402;Delft;Totaal actief;37.8;20.4
2403;Delft;Werknemer;34.6;20.6
2404;Delft;Zelfstandige;3.1;18.2
2405;Delft;Totaal niet-actief;25.6;13.6
2406;Delft;Werkloosheids- en bijstandsuitk. ontv.;3.4;12.8
2407;Delft;Pensioenontvanger;14.0;16.3
2408;Dirksland;Totaal sociaal-economische categorie;5.3;17.6
2409;Dirksland;Totaal actief;3.6;19.5
2410;Dirksland;Werknemer;3.0;19.6
2411;Dirksland;Zelfstandige;0.6;19.4
2412;Dirksland;Totaal niet-actief;1.7;13.7
2413;Dirksland;Werkloosheids- en bijstandsuitk. ontv.;;
2414;Dirksland;Pensioenontvanger;1.3;14.8
2415;Dordrecht;Totaal sociaal-economische categorie;78.9;17.3
2416;Dordrecht;Totaal actief;48.6;19.6
2417;Dordrecht;Werknemer;44.4;19.7
2418;Dordrecht;Zelfstandige;4.2;18.6
2419;Dordrecht;Totaal niet-actief;30.3;13.7
2420;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;5.2;11.3
2421;Dordrecht;Pensioenontvanger;18.7;15.6
2422;Goedereede;Totaal sociaal-economische categorie;7.5;18.1
2423;Goedereede;Totaal actief;5.0;19.9
2424;Goedereede;Werknemer;4.2;20.3
2425;Goedereede;Zelfstandige;0.8;18.1
2426;Goedereede;Totaal niet-actief;2.4;14.5
2427;Goedereede;Werkloosheids- en bijstandsuitk. ontv.;;
2428;Goedereede;Pensioenontvanger;1.9;15.6
2429;Gorinchem;Totaal sociaal-economische categorie;23.6;17.4
2430;Gorinchem;Totaal actief;15.6;19.4
2431;Gorinchem;Werknemer;14.2;19.5
2432;Gorinchem;Zelfstandige;1.4;18.7
2433;Gorinchem;Totaal niet-actief;8.1;13.6
2434;Gorinchem;Werkloosheids- en bijstandsuitk. ontv.;0.6;10.9
2435;Gorinchem;Pensioenontvanger;5.4;15.2
2436;Gouda;Totaal sociaal-economische categorie;47.5;18.4
2437;Gouda;Totaal actief;31.1;20.6
2438;Gouda;Werknemer;28.5;20.8
2439;Gouda;Zelfstandige;2.6;18.5
2440;Gouda;Totaal niet-actief;16.4;14.2
2441;Gouda;Werkloosheids- en bijstandsuitk. ontv.;2.0;12.0
2442;Gouda;Pensioenontvanger;10.7;15.9
2443;'s-Gravendeel;Totaal sociaal-economische categorie;6.0;18.0
2444;'s-Gravendeel;Totaal actief;4.2;19.6
2445;'s-Gravendeel;Werknemer;3.8;20.1
2446;'s-Gravendeel;Zelfstandige;0.5;15.8
2447;'s-Gravendeel;Totaal niet-actief;1.8;14.1
2448;'s-Gravendeel;Werkloosheids- en bijstandsuitk. ontv.;;
2449;'s-Gravendeel;Pensioenontvanger;1.4;15.1
2450;'s-Gravenhage (gemeente);Totaal sociaal-economische categorie;303.2;18.3
2451;'s-Gravenhage (gemeente);Totaal actief;181.7;20.6
2452;'s-Gravenhage (gemeente);Werknemer;162.2;21.1
2453;'s-Gravenhage (gemeente);Zelfstandige;19.3;16.2
2454;'s-Gravenhage (gemeente);Totaal niet-actief;121.4;14.8
2455;'s-Gravenhage (gemeente);Werkloosheids- en bijstandsuitk. ontv.;22.6;11.6
2456;'s-Gravenhage (gemeente);Pensioenontvanger;71.3;17.3
2457;Hardinxveld-Giessendam;Totaal sociaal-economische categorie;11.2;17.8
2458;Hardinxveld-Giessendam;Totaal actief;7.7;19.6
2459;Hardinxveld-Giessendam;Werknemer;7.0;19.3
2460;Hardinxveld-Giessendam;Zelfstandige;0.7;22.3
2461;Hardinxveld-Giessendam;Totaal niet-actief;3.5;13.8
2462;Hardinxveld-Giessendam;Werkloosheids- en bijstandsuitk. ontv.;;
2463;Hardinxveld-Giessendam;Pensioenontvanger;2.6;14.8
2464;Noorder-Koggenland;Totaal sociaal-economische categorie;6.9;17.8
2465;Noorder-Koggenland;Totaal actief;4.9;19.3
2466;Noorder-Koggenland;Werknemer;3.9;20.2
2467;Noorder-Koggenland;Zelfstandige;1.0;15.8
2468;Noorder-Koggenland;Totaal niet-actief;2.0;14.1
2469;Noorder-Koggenland;Werkloosheids- en bijstandsuitk. ontv.;;
2470;Noorder-Koggenland;Pensioenontvanger;1.4;15.4
2471;Hellevoetsluis;Totaal sociaal-economische categorie;26.2;18.3
2472;Hellevoetsluis;Totaal actief;17.9;20.1
2473;Hellevoetsluis;Werknemer;16.5;20.2
2474;Hellevoetsluis;Zelfstandige;1.4;18.7
2475;Hellevoetsluis;Totaal niet-actief;8.3;14.5
2476;Hellevoetsluis;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.7
2477;Hellevoetsluis;Pensioenontvanger;5.3;16.1
2478;Hendrik-Ido-Ambacht;Totaal sociaal-economische categorie;14.5;18.8
2479;Hendrik-Ido-Ambacht;Totaal actief;10.0;20.5
2480;Hendrik-Ido-Ambacht;Werknemer;9.1;20.7
2481;Hendrik-Ido-Ambacht;Zelfstandige;0.8;17.8
2482;Hendrik-Ido-Ambacht;Totaal niet-actief;4.5;15.1
2483;Hendrik-Ido-Ambacht;Werkloosheids- en bijstandsuitk. ontv.;0.2;15.1
2484;Hendrik-Ido-Ambacht;Pensioenontvanger;3.3;16.7
2485;Stede Broec;Totaal sociaal-economische categorie;14.1;16.8
2486;Stede Broec;Totaal actief;9.6;18.4
2487;Stede Broec;Werknemer;8.4;18.5
2488;Stede Broec;Zelfstandige;1.1;17.7
2489;Stede Broec;Totaal niet-actief;4.5;13.3
2490;Stede Broec;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.7
2491;Stede Broec;Pensioenontvanger;2.8;14.6
2492;Hillegom;Totaal sociaal-economische categorie;14.1;18.0
2493;Hillegom;Totaal actief;9.2;19.8
2494;Hillegom;Werknemer;8.3;19.7
2495;Hillegom;Zelfstandige;0.9;21.2
2496;Hillegom;Totaal niet-actief;4.9;14.6
2497;Hillegom;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.5
2498;Hillegom;Pensioenontvanger;3.6;16.1
2499;Katwijk;Totaal sociaal-economische categorie;27.1;17.4
2500;Katwijk;Totaal actief;18.5;18.9
