ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
4802;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1983;19.0;1.1;370.0;21.8;19.5
4803;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1984;6.0;0.3;170.0;9.8;28.3
4804;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1985;8.0;0.4;80.0;4.5;10.0
4805;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1986;9.0;0.5;335.0;18.2;37.2
4806;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1987;9.0;0.5;327.0;17.6;36.3
4807;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1988;8.0;0.4;143.0;7.7;17.9
4808;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1989;;;;;
4809;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1990;;;;;
4810;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1991;6.0;0.3;41.0;2.1;6.7
4811;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1992;;;;;
4812;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1993;5.0;0.3;84.0;4.3;16.8
4813;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1994;;;;;
4814;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1995;;;;;
4815;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1996;5.0;0.3;185.0;9.7;37.0
4816;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1997;5.0;0.3;86.0;4.5;17.2
4817;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1998;;;;;
4818;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;1999;;;;;
4819;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2000;;;;;
4820;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2001;12.0;0.6;213.0;10.5;17.8
4821;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2002;;;;;
4822;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2003;;;;;
4823;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2004;;;;;
4824;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2005;9.0;0.5;469.0;25.0;52.1
4825;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2006;;;;;
4826;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2007;10.0;0.6;396.0;21.9;39.6
4827;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2008;;;;;
4828;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2009;5.0;0.3;193.0;10.4;38.6
4829;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2010;5.0;0.3;56.0;3.0;11.2
4830;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2011;5.0;0.3;111.0;6.2;22.2
4831;Totaal mannen en vrouwen;0 jaar;9 Ziekten van de spijsverteringsorganen;2012;;;;;
4832;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1981;;;;;
4833;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1982;;;;;
4834;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1983;;;;;
4835;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1984;;;;;
4836;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1985;;;;;
4837;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1986;;;;;
4838;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1987;;;;;
4839;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1988;;;;;
4840;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1989;;;;;
4841;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1990;;;;;
4842;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1991;;;;;
4843;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1992;;;;;
4844;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1993;;;;;
4845;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1994;;;;;
4846;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1995;;;;;
4847;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1996;;;;;
4848;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1997;;;;;
4849;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1998;;;;;
4850;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;1999;;;;;
4851;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2000;;;;;
4852;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2001;;;;;
4853;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2002;;;;;
4854;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2003;;;;;
4855;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2004;;;;;
4856;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2005;;;;;
4857;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2006;;;;;
4858;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2007;;;;;
4859;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2008;;;;;
4860;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2009;;;;;
4861;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2010;;;;;
4862;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2011;;;;;
4863;Totaal mannen en vrouwen;0 jaar;9.1 Maagzweer, zweer aan twaalfv. darm.;2012;;;;;
4864;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1981;;;;;
4865;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1982;;;;;
4866;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1983;;;;;
4867;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1984;;;;;
4868;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1985;;;;;
4869;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1986;;;;;
4870;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1987;;;;;
4871;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1988;;;;;
4872;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1989;;;;;
4873;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1990;;;;;
4874;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1991;;;;;
4875;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1992;;;;;
4876;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1993;;;;;
4877;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1994;;;;;
4878;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1995;;;;;
4879;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1996;;;;;
4880;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1997;;;;;
4881;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1998;;;;;
4882;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;1999;;;;;
4883;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2000;;;;;
4884;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2001;;;;;
4885;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2002;;;;;
4886;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2003;;;;;
4887;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2004;;;;;
4888;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2005;;;;;
4889;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2006;;;;;
4890;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2007;;;;;
4891;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2008;;;;;
4892;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2009;;;;;
4893;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2010;;;;;
4894;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2011;;;;;
4895;Totaal mannen en vrouwen;0 jaar;9.2 Chronische leveraandoeningen;2012;;;;;
4896;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1981;;;;;
4897;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1982;;;;;
4898;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1983;;;;;
4899;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1984;;;;;
4900;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1985;;;;;
4901;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1986;;;;;
4902;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1987;;;;;
4903;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1988;;;;;
4904;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1989;;;;;
4905;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1990;;;;;
4906;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1991;;;;;
4907;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1992;;;;;
4908;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1993;;;;;
4909;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1994;;;;;
4910;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1995;;;;;
4911;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1996;;;;;
4912;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1997;;;;;
4913;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1998;;;;;
4914;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;1999;;;;;
4915;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2000;;;;;
4916;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2001;;;;;
4917;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2002;;;;;
4918;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2003;;;;;
4919;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2004;;;;;
4920;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2005;;;;;
4921;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2006;;;;;
4922;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2007;;;;;
4923;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2008;;;;;
4924;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2009;;;;;
4925;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2010;;;;;
4926;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2011;;;;;
4927;Totaal mannen en vrouwen;0 jaar;9.2.1 Chron. leveraand. oiv alcohol;2012;;;;;
4928;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1981;;;;;
4929;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1982;;;;;
4930;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1983;;;;;
4931;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1984;;;;;
4932;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1985;;;;;
4933;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1986;;;;;
4934;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1987;;;;;
4935;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1988;;;;;
4936;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1989;;;;;
4937;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1990;;;;;
4938;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1991;;;;;
4939;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1992;;;;;
4940;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1993;;;;;
4941;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1994;;;;;
4942;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1995;;;;;
4943;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1996;;;;;
4944;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1997;;;;;
4945;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1998;;;;;
4946;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;1999;;;;;
4947;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2000;;;;;
4948;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2001;;;;;
4949;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2002;;;;;
4950;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2003;;;;;
4951;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2004;;;;;
4952;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2005;;;;;
4953;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2006;;;;;
4954;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2007;;;;;
4955;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2008;;;;;
4956;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2009;;;;;
4957;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2010;;;;;
4958;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2011;;;;;
4959;Totaal mannen en vrouwen;0 jaar;9.2.2 Overige chron. leveraandoeningen;2012;;;;;
4960;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1981;15.0;0.8;222.0;12.5;14.8
4961;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1982;14.0;0.8;425.0;24.8;30.3
4962;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1983;15.0;0.9;275.0;16.2;18.3
4963;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1984;5.0;0.3;139.0;8.0;27.8
4964;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1985;8.0;0.4;80.0;4.5;10.0
4965;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1986;9.0;0.5;335.0;18.2;37.2
4966;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1987;9.0;0.5;327.0;17.6;36.3
4967;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1988;6.0;0.3;104.0;5.6;17.3
4968;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1989;;;;;
4969;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1990;;;;;
4970;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1991;6.0;0.3;41.0;2.1;6.7
4971;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1992;;;;;
4972;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1993;;;;;
4973;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1994;;;;;
4974;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1995;;;;;
4975;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1996;;;;;
4976;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1997;5.0;0.3;86.0;4.5;17.2
4977;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1998;;;;;
4978;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;1999;;;;;
4979;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2000;;;;;
4980;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2001;10.0;0.5;145.0;7.1;14.5
4981;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2002;;;;;
4982;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2003;;;;;
4983;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2004;;;;;
4984;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2005;9.0;0.5;469.0;25.0;52.1
4985;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2006;;;;;
4986;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2007;10.0;0.6;396.0;21.9;39.6
4987;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2008;;;;;
4988;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2009;;;;;
4989;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2010;5.0;0.3;56.0;3.0;11.2
4990;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2011;;;;;
4991;Totaal mannen en vrouwen;0 jaar;9.3 Ov. zktn van de spijsverteringsorg.;2012;;;;;
4992;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1981;;;;;
4993;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1982;;;;;
4994;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1983;;;;;
4995;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1984;;;;;
4996;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1985;;;;;
4997;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1986;;;;;
4998;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1987;;;;;
4999;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1988;;;;;
5000;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1989;;;;;
5001;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1990;;;;;
5002;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1991;;;;;
5003;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1992;;;;;
5004;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1993;;;;;
5005;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1994;;;;;
5006;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1995;;;;;
5007;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1996;;;;;
5008;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1997;;;;;
5009;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1998;;;;;
5010;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;1999;;;;;
5011;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2000;;;;;
5012;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2001;;;;;
5013;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2002;;;;;
5014;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2003;;;;;
5015;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2004;;;;;
5016;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2005;;;;;
5017;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2006;;;;;
5018;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2007;;;;;
5019;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2008;;;;;
5020;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2009;;;;;
5021;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2010;;;;;
5022;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2011;;;;;
5023;Totaal mannen en vrouwen;0 jaar;10 Ziekten van huid, onderhuids bindw.;2012;;;;;
5024;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1981;;;;;
5025;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1982;;;;;
5026;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1983;;;;;
5027;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1984;;;;;
5028;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1985;;;;;
5029;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1986;;;;;
5030;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1987;;;;;
5031;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1988;;;;;
5032;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1989;;;;;
5033;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1990;;;;;
5034;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1991;;;;;
5035;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1992;;;;;
5036;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1993;;;;;
5037;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1994;;;;;
5038;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1995;;;;;
5039;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1996;;;;;
5040;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1997;;;;;
5041;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1998;;;;;
5042;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;1999;;;;;
5043;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2000;;;;;
5044;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2001;;;;;
5045;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2002;;;;;
5046;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2003;;;;;
5047;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2004;;;;;
5048;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2005;;;;;
5049;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2006;;;;;
5050;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2007;;;;;
5051;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2008;;;;;
5052;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2009;;;;;
5053;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2010;;;;;
5054;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2011;;;;;
5055;Totaal mannen en vrouwen;0 jaar;11 Ziekten van spieren, beenderen en ...;2012;;;;;
5056;Totaal mannen en vrouwen;0 jaar;11.1 Reumatoïde artritis en artrose;1981;;;;;
