ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5016;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;2290.0;540.0;1750.0;23.7
5017;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2690.0;600.0;2090.0;22.3
5018;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;3070.0;700.0;2370.0;22.9
5019;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;3560.0;640.0;2930.0;17.9
5020;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5021;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;2390.0;750.0;1640.0;31.5
5022;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;2770.0;790.0;1970.0;28.6
5023;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;2910.0;720.0;2190.0;24.6
5024;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;2980.0;650.0;2320.0;22.0
5025;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5026;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;1360.0;360.0;1000.0;26.6
5027;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;1590.0;350.0;1240.0;22.2
5028;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1740.0;360.0;1380.0;20.5
5029;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1830.0;320.0;1510.0;17.4
5030;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5031;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;1030.0;390.0;640.0;37.9
5032;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;1170.0;440.0;740.0;37.3
5033;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;1170.0;360.0;810.0;30.8
5034;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;1140.0;340.0;810.0;29.3
5035;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5036;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;420.0;90.0;330.0;22.1
5037;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;680.0;160.0;530.0;22.7
5038;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;490.0;120.0;370.0;24.6
5039;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;640.0;120.0;520.0;19.3
5040;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5041;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2005/'06;50.0;20.0;30.0;48.0
5042;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2006/'07;90.0;40.0;50.0;41.6
5043;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2007/'08;100.0;30.0;70.0;33.0
5044;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2008/'09;130.0;40.0;100.0;27.1
5045;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5046;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2005/'06;370.0;70.0;300.0;18.6
5047;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2006/'07;600.0;120.0;480.0;19.8
5048;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2007/'08;390.0;90.0;300.0;22.4
5049;Totaal mannen en vrouwen;100;0;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2008/'09;510.0;90.0;420.0;17.2
5050;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5051;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;9570.0;2000.0;7570.0;20.9
5052;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;11230.0;2110.0;9130.0;18.8
5053;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;12590.0;2270.0;10320.0;18.1
5054;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;14900.0;2130.0;12770.0;14.3
5055;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5056;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;7000.0;1240.0;5760.0;17.7
5057;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;8090.0;1270.0;6830.0;15.6
5058;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;9510.0;1540.0;7980.0;16.1
5059;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;11680.0;1470.0;10210.0;12.6
5060;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5061;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;5010.0;790.0;4220.0;15.7
5062;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;5780.0;780.0;5000.0;13.5
5063;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;6920.0;980.0;5940.0;14.1
5064;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;8610.0;970.0;7640.0;11.3
5065;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5066;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;1990.0;450.0;1540.0;22.8
5067;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2310.0;490.0;1830.0;21.0
5068;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;2600.0;560.0;2040.0;21.5
5069;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;3070.0;500.0;2570.0;16.3
5070;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5071;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;2210.0;690.0;1520.0;31.1
5072;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;2550.0;720.0;1830.0;28.1
5073;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;2650.0;640.0;2010.0;24.1
5074;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;2680.0;570.0;2110.0;21.3
5075;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5076;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;1220.0;310.0;910.0;25.5
5077;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;1430.0;300.0;1130.0;20.8
5078;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1550.0;300.0;1250.0;19.6
5079;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1610.0;260.0;1350.0;15.9
5080;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5081;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;990.0;380.0;610.0;38.0
5082;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;1120.0;420.0;700.0;37.5
5083;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;1100.0;340.0;760.0;30.6
5084;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;1080.0;320.0;760.0;29.4
5085;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5086;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;370.0;70.0;290.0;20.0
5087;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;600.0;130.0;470.0;21.0
5088;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;430.0;100.0;330.0;22.8
5089;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;540.0;90.0;450.0;17.0
5090;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5091;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;IIT-bewoner;2005/'06;40.0;20.0;20.0;45.0
5092;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;IIT-bewoner;2006/'07;60.0;20.0;30.0;42.9
5093;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;IIT-bewoner;2007/'08;70.0;20.0;50.0;29.7
5094;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;IIT-bewoner;2008/'09;100.0;20.0;70.0;25.3
5095;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5096;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Overig en onbekend;2005/'06;330.0;60.0;270.0;16.9
5097;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Overig en onbekend;2006/'07;540.0;100.0;440.0;18.7
5098;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Overig en onbekend;2007/'08;350.0;80.0;280.0;21.4
5099;Totaal mannen en vrouwen;100;0;Niet verdacht van misdrijf;Overig en onbekend;2008/'09;450.0;70.0;380.0;15.2
5100;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5101;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal soort huishouden;2005/'06;1110.0;330.0;780.0;30.0
5102;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal soort huishouden;2006/'07;1390.0;420.0;970.0;30.1
5103;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal soort huishouden;2007/'08;1630.0;480.0;1160.0;29.3
5104;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal soort huishouden;2008/'09;1780.0;450.0;1330.0;25.4
5105;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5106;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal thuiswonend;2005/'06;870.0;250.0;630.0;28.4
5107;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal thuiswonend;2006/'07;1080.0;310.0;770.0;29.0
5108;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal thuiswonend;2007/'08;1310.0;380.0;930.0;28.8
5109;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal thuiswonend;2008/'09;1390.0;340.0;1050.0;24.4
5110;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5111;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;570.0;160.0;410.0;27.8
5112;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;710.0;200.0;510.0;27.9
5113;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;830.0;230.0;600.0;27.8
5114;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;890.0;200.0;690.0;22.6
5115;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5116;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;300.0;90.0;210.0;29.4
5117;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;370.0;120.0;260.0;30.9
5118;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;480.0;150.0;330.0;30.5
5119;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;500.0;140.0;360.0;27.8
5120;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5121;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal eigen huishouden;2005/'06;180.0;70.0;120.0;36.1
5122;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal eigen huishouden;2006/'07;220.0;80.0;140.0;34.2
5123;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal eigen huishouden;2007/'08;260.0;80.0;180.0;29.8
5124;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal eigen huishouden;2008/'09;290.0;80.0;210.0;27.9
5125;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5126;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;140.0;50.0;90.0;36.2
5127;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;170.0;60.0;110.0;34.3
5128;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;190.0;50.0;130.0;28.6
5129;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;230.0;60.0;160.0;28.1
5130;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5131;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, overig;2005/'06;40.0;20.0;30.0;35.7
5132;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, overig;2006/'07;50.0;20.0;40.0;34.0
5133;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, overig;2007/'08;70.0;20.0;50.0;32.9
5134;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Eigen huishouden, overig;2008/'09;70.0;20.0;50.0;27.3
5135;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5136;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal overige huishoudens;2005/'06;60.0;20.0;40.0;35.7
5137;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal overige huishoudens;2006/'07;90.0;30.0;60.0;33.7
5138;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal overige huishoudens;2007/'08;70.0;20.0;40.0;36.4
5139;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Totaal overige huishoudens;2008/'09;100.0;30.0;70.0;31.4
5140;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5141;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;IIT-bewoner;2005/'06;10.0;;;
5142;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;IIT-bewoner;2006/'07;30.0;10.0;20.0;39.4
5143;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;IIT-bewoner;2007/'08;30.0;10.0;20.0;41.4
5144;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;IIT-bewoner;2008/'09;40.0;10.0;30.0;31.6
5145;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5146;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Overig en onbekend;2005/'06;50.0;10.0;30.0;30.4
5147;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Overig en onbekend;2006/'07;60.0;20.0;40.0;30.4
5148;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Overig en onbekend;2007/'08;40.0;10.0;30.0;32.4
5149;Totaal mannen en vrouwen;100;0;Wel verdacht van misdrijf;Overig en onbekend;2008/'09;60.0;20.0;40.0;31.3
5150;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5151;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal soort huishouden;2005/'06;790.0;230.0;560.0;28.7
5152;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal soort huishouden;2006/'07;920.0;260.0;670.0;27.9
5153;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal soort huishouden;2007/'08;1110.0;300.0;810.0;27.2
5154;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal soort huishouden;2008/'09;1220.0;290.0;940.0;23.3
5155;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5156;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal thuiswonend;2005/'06;610.0;170.0;440.0;27.4
5157;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal thuiswonend;2006/'07;730.0;200.0;530.0;27.1
5158;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal thuiswonend;2007/'08;890.0;240.0;650.0;27.1
5159;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal thuiswonend;2008/'09;960.0;220.0;740.0;22.5
5160;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5161;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;400.0;100.0;300.0;25.4
5162;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;480.0;130.0;350.0;26.2
5163;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;570.0;150.0;420.0;25.7
5164;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;640.0;130.0;510.0;20.3
5165;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;;;;
5166;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;210.0;70.0;150.0;31.0
5167;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;250.0;70.0;180.0;28.9
5168;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;320.0;100.0;230.0;29.6
5169;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;320.0;90.0;240.0;26.8
5170;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;;;;
5171;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;140.0;50.0;100.0;33.1
5172;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;140.0;50.0;100.0;32.9
5173;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;180.0;50.0;130.0;26.1
5174;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;210.0;50.0;150.0;26.1
5175;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;;;;
5176;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;110.0;40.0;70.0;33.3
5177;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;100.0;30.0;70.0;33.3
5178;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;130.0;30.0;90.0;26.4
5179;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;160.0;40.0;120.0;25.0
5180;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;;;;
5181;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;30.0;10.0;20.0;32.3
5182;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;40.0;10.0;30.0;31.7
5183;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;50.0;10.0;40.0;25.5
5184;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;50.0;20.0;40.0;29.4
5185;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;;;;
5186;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;40.0;10.0;20.0;33.3
5187;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;50.0;10.0;40.0;24.5
5188;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;40.0;10.0;30.0;33.3
5189;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;60.0;20.0;50.0;26.2
5190;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;IIT-bewoner;2004/'05;;;;
5191;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;IIT-bewoner;2005/'06;;;;
5192;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;IIT-bewoner;2006/'07;20.0;;;
5193;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;IIT-bewoner;2007/'08;10.0;;;
5194;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;IIT-bewoner;2008/'09;20.0;;10.0;
5195;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Overig en onbekend;2004/'05;;;;
5196;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Overig en onbekend;2005/'06;30.0;;20.0;
5197;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Overig en onbekend;2006/'07;40.0;;30.0;
5198;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Overig en onbekend;2007/'08;30.0;10.0;20.0;34.5
5199;Totaal mannen en vrouwen;100;0;1 keer verdacht van misdrijf;Overig en onbekend;2008/'09;40.0;10.0;30.0;29.5
5200;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2004/'05;;;;
5201;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2005/'06;320.0;110.0;220.0;33.2
5202;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2006/'07;460.0;160.0;300.0;34.6
5203;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2007/'08;530.0;180.0;350.0;33.7
5204;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2008/'09;560.0;170.0;390.0;30.0
5205;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2004/'05;;;;
5206;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2005/'06;260.0;80.0;180.0;30.7
5207;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2006/'07;350.0;120.0;240.0;32.8
5208;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2007/'08;420.0;140.0;280.0;32.5
5209;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2008/'09;430.0;120.0;310.0;28.7
5210;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;;;;
5211;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;170.0;60.0;120.0;33.3
5212;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;230.0;70.0;160.0;31.6
5213;Totaal mannen en vrouwen;100;0;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;270.0;90.0;180.0;32.5
