ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
5371;Totaal mannen en vrouwen;90200;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
5372;Totaal mannen en vrouwen;90200;Gehuwd;Buiten Europa;Onbekend;2020;;;
5373;Totaal mannen en vrouwen;90200;Gehuwd;Buiten Europa;Onbekend;2021;;;
5374;Totaal mannen en vrouwen;90200;Gehuwd;Buiten Europa;Onbekend;2022;;;
5375;Totaal mannen en vrouwen;90200;Gehuwd;Buiten Europa;Onbekend;2023;;;
5376;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Totaal;2020;0.0;0.0;0.0
5377;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Totaal;2021;0.0;0.0;0.0
5378;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Totaal;2022;0.0;0.0;0.0
5379;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
5380;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
5381;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
5382;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
5383;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
5384;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
5385;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;0.0;0.0
5386;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;0.0;0.0
5387;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
5388;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
5389;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
5390;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
5391;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
5392;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
5393;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
5394;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
5395;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
5396;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Onbekend;2020;0.0;0.0;0.0
5397;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Onbekend;2021;0.0;0.0;0.0
5398;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Onbekend;2022;0.0;0.0;0.0
5399;Totaal mannen en vrouwen;90200;Gehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
5400;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Totaal;2020;6150.0;18342.0;18511.0
5401;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Totaal;2021;7180.0;20930.0;21093.0
5402;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Totaal;2022;8050.0;94531.0;94690.0
5403;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Totaal;2023;8390.0;104102.0;104246.0
5404;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in Nederland;2020;5260.0;16493.0;16636.0
5405;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in Nederland;2021;6080.0;19133.0;19276.0
5406;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in Nederland;2022;6900.0;86850.0;86986.0
5407;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in Nederland;2023;7140.0;95634.0;95753.0
5408;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren buiten Nederland;2020;890.0;1849.0;1875.0
5409;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren buiten Nederland;2021;1100.0;1797.0;1817.0
5410;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren buiten Nederland;2022;1150.0;7681.0;7704.0
5411;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren buiten Nederland;2023;1240.0;8469.0;8493.0
5412;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;330.0;1348.0;1357.0
5413;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;380.0;1222.0;1228.0
5414;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;440.0;7316.0;7325.0
5415;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;460.0;8111.0;8118.0
5416;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouders in NL;2020;4930.0;15145.0;15279.0
5417;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouders in NL;2021;5700.0;17911.0;18048.0
5418;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouders in NL;2022;6460.0;79534.0;79661.0
5419;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Geboren in NL, ouders in NL;2023;6690.0;87523.0;87635.0
5420;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Onbekend;2020;0.0;0.0;0.0
5421;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Onbekend;2021;0.0;0.0;0.0
5422;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Onbekend;2022;0.0;0.0;0.0
5423;Totaal mannen en vrouwen;90200;Verweduwd;Totaal;Onbekend;2023;0.0;0.0;0.0
5424;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Totaal;2020;4930.0;15145.0;15279.0
5425;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Totaal;2021;5700.0;17911.0;18048.0
5426;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Totaal;2022;6460.0;79534.0;79661.0
5427;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Totaal;2023;6690.0;87523.0;87635.0
5428;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in Nederland;2020;4930.0;15145.0;15279.0
5429;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in Nederland;2021;5700.0;17911.0;18048.0
5430;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in Nederland;2022;6460.0;79534.0;79661.0
5431;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in Nederland;2023;6690.0;87523.0;87635.0
5432;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren buiten Nederland;2020;;;
5433;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren buiten Nederland;2021;;;
5434;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren buiten Nederland;2022;;;
5435;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren buiten Nederland;2023;;;
5436;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
5437;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
5438;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
5439;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
5440;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouders in NL;2020;4930.0;15145.0;15279.0
5441;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouders in NL;2021;5700.0;17911.0;18048.0
5442;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouders in NL;2022;6460.0;79534.0;79661.0
5443;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Geboren in NL, ouders in NL;2023;6690.0;87523.0;87635.0
5444;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Onbekend;2020;;;
5445;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Onbekend;2021;;;
5446;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Onbekend;2022;;;
5447;Totaal mannen en vrouwen;90200;Verweduwd;Nederland;Onbekend;2023;;;
5448;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Totaal;2020;450.0;1586.0;1594.0
5449;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Totaal;2021;560.0;1157.0;1164.0
5450;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Totaal;2022;620.0;6482.0;6493.0
5451;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Totaal;2023;620.0;6970.0;6981.0
5452;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2020;190.0;901.0;904.0
5453;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2021;210.0;656.0;660.0
5454;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2022;250.0;4363.0;4370.0
5455;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2023;240.0;4697.0;4700.0
5456;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;260.0;685.0;691.0
5457;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;350.0;501.0;504.0
5458;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;380.0;2119.0;2124.0
5459;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;380.0;2273.0;2280.0
5460;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;190.0;901.0;904.0
5461;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;210.0;656.0;660.0
5462;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;250.0;4363.0;4370.0
5463;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;240.0;4697.0;4700.0
5464;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
5465;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
5466;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
5467;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
5468;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Onbekend;2020;;;
5469;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Onbekend;2021;;;
5470;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Onbekend;2022;;;
5471;Totaal mannen en vrouwen;90200;Verweduwd;Europa (exclusief Nederland);Onbekend;2023;;;
5472;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Totaal;2020;770.0;1611.0;1638.0
5473;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Totaal;2021;910.0;1862.0;1881.0
5474;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Totaal;2022;970.0;8515.0;8536.0
5475;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Totaal;2023;1080.0;9610.0;9631.0
5476;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in Nederland;2020;140.0;447.0;453.0
5477;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in Nederland;2021;170.0;566.0;568.0
5478;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in Nederland;2022;200.0;2953.0;2956.0
5479;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in Nederland;2023;220.0;3414.0;3418.0
5480;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren buiten Nederland;2020;630.0;1164.0;1185.0
5481;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren buiten Nederland;2021;750.0;1296.0;1313.0
5482;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren buiten Nederland;2022;770.0;5562.0;5580.0
5483;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren buiten Nederland;2023;860.0;6196.0;6213.0
5484;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;140.0;447.0;453.0
5485;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;170.0;566.0;568.0
5486;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;200.0;2953.0;2956.0
5487;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;220.0;3414.0;3418.0
5488;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
5489;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
5490;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
5491;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
5492;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Onbekend;2020;;;
5493;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Onbekend;2021;;;
5494;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Onbekend;2022;;;
5495;Totaal mannen en vrouwen;90200;Verweduwd;Buiten Europa;Onbekend;2023;;;
5496;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Totaal;2020;0.0;0.0;0.0
5497;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Totaal;2021;0.0;0.0;0.0
5498;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Totaal;2022;0.0;0.0;0.0
5499;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
5500;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
5501;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
5502;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
5503;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
5504;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
5505;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;0.0;0.0
5506;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;0.0;0.0
5507;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
5508;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
5509;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
5510;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
5511;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
5512;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
5513;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
5514;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
5515;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
5516;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Onbekend;2020;0.0;0.0;0.0
5517;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Onbekend;2021;0.0;0.0;0.0
5518;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Onbekend;2022;0.0;0.0;0.0
5519;Totaal mannen en vrouwen;90200;Verweduwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
5520;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Totaal;2020;17180.0;51463.0;51955.0
5521;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Totaal;2021;20670.0;59176.0;59596.0
5522;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Totaal;2022;20650.0;76670.0;77145.0
5523;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Totaal;2023;21380.0;90014.0;90421.0
5524;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in Nederland;2020;13240.0;44395.0;44811.0
5525;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in Nederland;2021;15780.0;51172.0;51531.0
5526;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in Nederland;2022;15570.0;66647.0;67053.0
5527;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in Nederland;2023;16050.0;78492.0;78850.0
5528;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren buiten Nederland;2020;3940.0;7068.0;7144.0
5529;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren buiten Nederland;2021;4890.0;8004.0;8065.0
5530;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren buiten Nederland;2022;5080.0;10023.0;10092.0
5531;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren buiten Nederland;2023;5340.0;11523.0;11571.0
5532;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2020;1160.0;3494.0;3527.0
5533;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2021;1340.0;3713.0;3740.0
5534;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2022;1340.0;5560.0;5585.0
5535;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2023;1380.0;6645.0;6670.0
5536;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouders in NL;2020;12080.0;40901.0;41284.0
5537;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouders in NL;2021;14440.0;47459.0;47792.0
5538;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouders in NL;2022;14230.0;61087.0;61468.0
5539;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Geboren in NL, ouders in NL;2023;14670.0;71847.0;72180.0
5540;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Onbekend;2020;0.0;0.0;0.0
5541;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Onbekend;2021;0.0;0.0;0.0
5542;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Onbekend;2022;0.0;0.0;0.0
5543;Totaal mannen en vrouwen;90200;Gescheiden;Totaal;Onbekend;2023;0.0;0.0;0.0
5544;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Totaal;2020;12080.0;40901.0;41284.0
5545;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Totaal;2021;14440.0;47459.0;47792.0
5546;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Totaal;2022;14230.0;61087.0;61468.0
5547;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Totaal;2023;14670.0;71847.0;72180.0
5548;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in Nederland;2020;12080.0;40901.0;41284.0
5549;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in Nederland;2021;14440.0;47459.0;47792.0
5550;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in Nederland;2022;14230.0;61087.0;61468.0
5551;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in Nederland;2023;14670.0;71847.0;72180.0
5552;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren buiten Nederland;2020;;;
5553;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren buiten Nederland;2021;;;
5554;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren buiten Nederland;2022;;;
5555;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren buiten Nederland;2023;;;
5556;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
5557;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
5558;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
5559;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
5560;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouders in NL;2020;12080.0;40901.0;41284.0
5561;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouders in NL;2021;14440.0;47459.0;47792.0
5562;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouders in NL;2022;14230.0;61087.0;61468.0
5563;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Geboren in NL, ouders in NL;2023;14670.0;71847.0;72180.0
5564;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Onbekend;2020;;;
5565;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Onbekend;2021;;;
5566;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Onbekend;2022;;;
5567;Totaal mannen en vrouwen;90200;Gescheiden;Nederland;Onbekend;2023;;;
5568;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Totaal;2020;1440.0;3111.0;3151.0
5569;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Totaal;2021;1780.0;3601.0;3622.0
5570;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Totaal;2022;1790.0;4674.0;4710.0
5571;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Totaal;2023;1820.0;5279.0;5301.0
5572;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2020;550.0;1579.0;1600.0
5573;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2021;590.0;1500.0;1507.0
5574;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2022;610.0;2382.0;2399.0
5575;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2023;600.0;2739.0;2748.0
5576;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2020;890.0;1532.0;1552.0
5577;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2021;1190.0;2101.0;2114.0
5578;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2022;1190.0;2292.0;2311.0
5579;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2023;1220.0;2540.0;2553.0
5580;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;550.0;1579.0;1600.0
5581;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;590.0;1500.0;1507.0
5582;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;610.0;2382.0;2399.0
5583;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;600.0;2739.0;2748.0
5584;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
5585;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
5586;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
5587;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
5588;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Onbekend;2020;;;
5589;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Onbekend;2021;;;
5590;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Onbekend;2022;;;
5591;Totaal mannen en vrouwen;90200;Gescheiden;Europa (exclusief Nederland);Onbekend;2023;;;
5592;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Totaal;2020;3660.0;7450.0;7520.0
5593;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Totaal;2021;4460.0;8115.0;8183.0
5594;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Totaal;2022;4630.0;10909.0;10968.0
5595;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Totaal;2023;4900.0;12889.0;12940.0
5596;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in Nederland;2020;610.0;1915.0;1928.0
5597;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in Nederland;2021;750.0;2212.0;2232.0
5598;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in Nederland;2022;730.0;3178.0;3186.0
5599;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren in Nederland;2023;780.0;3907.0;3922.0
5600;Totaal mannen en vrouwen;90200;Gescheiden;Buiten Europa;Geboren buiten Nederland;2020;3060.0;5536.0;5593.0
