ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
5543;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Nederland (LD);2023;214.0;1.5;230.0;1.1;1.9;10.0;;1.6;8.9;;99.0;533.0;;
5544;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Oost-Nederland (LD);2021;202.0;1.4;219.0;1.2;1.4;7.7;;1.2;6.6;;50.0;285.0;;
5545;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Oost-Nederland (LD);2022;211.0;1.5;236.0;1.2;1.7;8.9;;1.5;7.8;;67.0;355.0;;
5546;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Oost-Nederland (LD);2023;211.0;1.5;221.0;1.1;1.4;8.0;;1.2;6.9;;56.0;316.0;;
5547;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;West-Nederland (LD);2021;227.0;1.6;237.0;1.1;1.8;8.7;;1.6;7.6;;76.0;374.0;;
5548;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;West-Nederland (LD);2022;226.0;1.6;245.0;1.1;1.8;8.7;;1.5;7.6;;78.0;391.0;;
5549;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;West-Nederland (LD);2023;225.0;1.6;243.0;1.1;1.3;6.9;;1.1;5.8;;64.0;351.0;;
5550;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;132.0;0.9;149.0;1.2;1.0;9.1;;0.9;7.9;;66.0;632.0;;
5551;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;178.0;1.2;199.0;1.2;1.3;8.1;;1.1;7.0;;70.0;459.0;;
5552;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;182.0;1.3;190.0;1.1;1.3;8.7;;1.1;7.7;;49.0;317.0;;
5553;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
5554;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
5555;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
5556;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Groningen (PV);2021;;;;;;;;;;;;;;
5557;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Groningen (PV);2022;;;;;;;;;;;;;;
5558;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
5559;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Fryslân (PV);2021;112.0;0.8;120.0;1.1;1.0;10.5;;0.9;9.4;;46.0;489.0;;
5560;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Fryslân (PV);2022;139.0;1.0;159.0;1.2;1.4;11.3;;1.2;10.1;;80.0;683.0;;
5561;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Fryslân (PV);2023;181.0;1.3;195.0;1.2;1.7;10.8;;1.5;9.7;;87.0;561.0;;
5562;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Drenthe (PV);2021;;;;;;;;;;;;;;
5563;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Drenthe (PV);2022;63.0;0.4;63.0;1.0;0.4;8.3;;0.4;7.3;;18.0;352.0;;
5564;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Drenthe (PV);2023;;;;;;;;;;;;;;
5565;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overijssel (PV);2021;85.0;0.6;86.0;1.1;0.5;7.8;;0.5;6.8;;16.0;243.0;;
5566;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overijssel (PV);2022;74.0;0.5;84.0;1.2;0.7;10.9;;0.6;9.8;;30.0;486.0;;
5567;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overijssel (PV);2023;;;;;;;;;;;;;;
5568;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
5569;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
5570;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
5571;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Gelderland (PV);2021;129.0;0.9;145.0;1.2;0.9;8.2;;0.8;7.0;;36.0;333.0;;
5572;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Gelderland (PV);2022;137.0;1.0;153.0;1.2;1.0;8.8;;0.9;7.7;;40.0;335.0;;
5573;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Gelderland (PV);2023;132.0;0.9;134.0;1.0;0.8;6.8;;0.6;5.8;;34.0;316.0;;
5574;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Utrecht (PV);2021;;;;;;;;;;;;;;
5575;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Utrecht (PV);2022;;;;;;;;;;;;;;
5576;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Utrecht (PV);2023;;;;;;;;;;;;;;
5577;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Holland (PV);2021;;;;;;;;;;;;;;
5578;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Holland (PV);2022;100.0;0.7;107.0;1.1;0.9;10.8;;0.8;9.8;;39.0;471.0;;
5579;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Holland (PV);2023;;;;;;;;;;;;;;
5580;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Holland (PV);2021;;;;;;;;;;;;;;
5581;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Holland (PV);2022;;;;;;;;;;;;;;
5582;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zuid-Holland (PV);2023;;;;;;;;;;;;;;
5583;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zeeland (PV);2021;96.0;0.7;97.0;1.0;0.9;11.0;;0.8;10.0;;40.0;494.0;;
5584;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zeeland (PV);2022;59.0;0.4;68.0;1.3;0.6;13.3;;0.6;12.2;;28.0;568.0;;
5585;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Zeeland (PV);2023;;;;;;;;;;;;;;
5586;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Brabant (PV);2021;;;;;;;;;;;;;;
5587;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Brabant (PV);2022;88.0;0.6;104.0;1.3;0.6;8.6;;0.5;7.5;;20.0;276.0;;
5588;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Noord-Brabant (PV);2023;;;;;;;;;;;;;;
5589;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Limburg (PV);2021;81.0;0.6;95.0;1.4;0.7;10.4;;0.6;9.1;;56.0;920.0;;
5590;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Limburg (PV);2022;103.0;0.7;110.0;1.1;0.7;8.4;;0.6;7.3;;54.0;637.0;;
5591;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Limburg (PV);2023;101.0;0.7;109.0;1.2;1.0;12.6;;0.9;11.5;;35.0;417.0;;
5592;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
5593;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
5594;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
5595;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Kust (TG);2021;202.0;1.4;212.0;1.1;1.8;9.6;;1.6;8.6;;82.0;454.0;;
5596;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Kust (TG);2022;183.0;1.3;206.0;1.2;1.8;11.2;;1.6;10.0;;112.0;694.0;;
5597;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Kust (TG);2023;198.0;1.4;217.0;1.2;1.6;9.4;;1.4;8.3;;81.0;506.0;;
5598;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Watersportgebieden (TG);2021;105.0;0.8;108.0;1.1;0.8;9.0;;0.7;8.0;;24.0;282.0;;
5599;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Watersportgebieden (TG);2022;87.0;0.6;93.0;1.1;0.7;10.0;;0.6;9.0;;27.0;393.0;;
5600;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Watersportgebieden (TG);2023;;;;;;;;;;;;;;
5601;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;124.0;0.9;140.0;1.2;0.9;8.8;;0.8;7.7;;36.0;342.0;;
5602;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;169.0;1.2;188.0;1.2;1.1;7.5;;0.9;6.4;;44.0;300.0;;
5603;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;133.0;0.9;135.0;1.0;0.8;6.8;;0.6;5.8;;36.0;323.0;;
5604;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;110.0;0.8;113.0;1.1;0.8;8.6;;0.7;7.6;;28.0;308.0;;
5605;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;136.0;1.0;148.0;1.1;0.9;7.8;;0.8;6.7;;40.0;339.0;;
5606;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;119.0;0.8;122.0;1.1;1.0;10.2;;0.9;9.2;;39.0;411.0;;
5607;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;137.0;1.0;155.0;1.2;1.0;8.9;;0.9;7.7;;67.0;610.0;;
5608;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;176.0;1.2;200.0;1.2;1.3;8.4;;1.1;7.3;;69.0;459.0;;
5609;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;182.0;1.3;192.0;1.1;1.3;8.8;;1.1;7.8;;49.0;317.0;;
5610;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overig Nederland (TG);2021;89.0;0.6;90.0;1.1;0.5;6.7;;0.4;5.7;;28.0;385.0;;
5611;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overig Nederland (TG);2022;71.0;0.5;72.0;1.0;0.7;12.3;;0.7;11.3;;19.0;334.0;;
5612;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Overig Nederland (TG);2023;;;;;;;;;;;;;;
5613;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
5614;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
5615;Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
5616;Boekingswijze accommodatie: overig;Waarde;Nederland               ;2021;561.0;3.9;613.0;1.1;3.7;6.6;6.1;3.1;5.6;5.1;200.0;357.0;327.0;54.0
5617;Boekingswijze accommodatie: overig;Waarde;Nederland               ;2022;736.0;5.0;895.0;1.2;4.7;6.3;5.2;3.8;5.1;4.2;180.0;245.0;201.0;39.0
5618;Boekingswijze accommodatie: overig;Waarde;Nederland               ;2023;631.0;4.3;784.0;1.2;4.3;6.9;5.5;3.5;5.6;4.5;195.0;309.0;249.0;45.0
5619;Boekingswijze accommodatie: overig;Waarde;Noord-Nederland (LD);2021;98.0;0.7;102.0;1.0;0.6;6.3;6.1;0.5;5.2;5.1;33.0;340.0;329.0;54.0
5620;Boekingswijze accommodatie: overig;Waarde;Noord-Nederland (LD);2022;177.0;1.2;202.0;1.1;1.0;5.5;4.8;0.8;4.3;3.8;44.0;247.0;217.0;45.0
5621;Boekingswijze accommodatie: overig;Waarde;Noord-Nederland (LD);2023;129.0;0.9;140.0;1.1;0.8;6.3;5.8;0.7;5.2;4.8;45.0;349.0;320.0;55.0
5622;Boekingswijze accommodatie: overig;Waarde;Oost-Nederland (LD);2021;161.0;1.1;169.0;1.1;0.9;5.8;5.5;0.8;4.7;4.5;47.0;290.0;276.0;50.0
5623;Boekingswijze accommodatie: overig;Waarde;Oost-Nederland (LD);2022;228.0;1.6;266.0;1.2;1.3;5.9;5.0;1.1;4.7;4.0;46.0;203.0;174.0;35.0
5624;Boekingswijze accommodatie: overig;Waarde;Oost-Nederland (LD);2023;210.0;1.4;253.0;1.2;1.6;7.6;6.3;1.3;6.4;5.3;67.0;318.0;264.0;42.0
5625;Boekingswijze accommodatie: overig;Waarde;West-Nederland (LD);2021;164.0;1.1;182.0;1.1;1.2;7.4;6.7;1.0;6.3;5.7;63.0;386.0;347.0;52.0
5626;Boekingswijze accommodatie: overig;Waarde;West-Nederland (LD);2022;192.0;1.3;220.0;1.1;1.4;7.4;6.5;1.2;6.3;5.5;50.0;258.0;226.0;35.0
5627;Boekingswijze accommodatie: overig;Waarde;West-Nederland (LD);2023;173.0;1.2;206.0;1.2;1.1;6.4;5.4;0.9;5.2;4.4;51.0;292.0;246.0;46.0
5628;Boekingswijze accommodatie: overig;Waarde;Zuid-Nederland (LD);2021;141.0;1.0;143.0;1.0;0.9;6.1;6.1;0.7;5.1;5.1;51.0;364.0;359.0;59.0
5629;Boekingswijze accommodatie: overig;Waarde;Zuid-Nederland (LD);2022;194.0;1.3;207.0;1.1;0.9;4.8;4.5;0.7;3.7;3.5;40.0;204.0;192.0;43.0
5630;Boekingswijze accommodatie: overig;Waarde;Zuid-Nederland (LD);2023;167.0;1.1;184.0;1.1;0.8;4.8;4.4;0.6;3.7;3.4;32.0;194.0;176.0;40.0
5631;Boekingswijze accommodatie: overig;Waarde;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
5632;Boekingswijze accommodatie: overig;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
5633;Boekingswijze accommodatie: overig;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
5634;Boekingswijze accommodatie: overig;Waarde;Groningen (PV);2021;;;;;;;;;;;;;;
5635;Boekingswijze accommodatie: overig;Waarde;Groningen (PV);2022;;;;;;;;;;;;;;
5636;Boekingswijze accommodatie: overig;Waarde;Groningen (PV);2023;;;;;;;;;;;;;;
5637;Boekingswijze accommodatie: overig;Waarde;Fryslân (PV);2021;64.0;0.4;67.0;1.0;0.4;6.9;6.6;0.4;5.8;5.6;20.0;314.0;302.0;46.0
5638;Boekingswijze accommodatie: overig;Waarde;Fryslân (PV);2022;97.0;0.7;111.0;1.1;0.6;5.8;5.1;0.5;4.6;4.1;26.0;272.0;238.0;47.0
5639;Boekingswijze accommodatie: overig;Waarde;Fryslân (PV);2023;;;;;;;;;;;;;;
5640;Boekingswijze accommodatie: overig;Waarde;Drenthe (PV);2021;;;;;;;;;;;;;;
5641;Boekingswijze accommodatie: overig;Waarde;Drenthe (PV);2022;;;;;;;;;;;;;;
5642;Boekingswijze accommodatie: overig;Waarde;Drenthe (PV);2023;;;;;;;;;;;;;;
5643;Boekingswijze accommodatie: overig;Waarde;Overijssel (PV);2021;;;;;;;;;;;;;;
5644;Boekingswijze accommodatie: overig;Waarde;Overijssel (PV);2022;93.0;0.6;96.0;1.0;0.5;5.6;5.4;0.4;4.5;4.4;17.0;182.0;177.0;33.0
5645;Boekingswijze accommodatie: overig;Waarde;Overijssel (PV);2023;;;;;;;;;;;;;;
5646;Boekingswijze accommodatie: overig;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
5647;Boekingswijze accommodatie: overig;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
5648;Boekingswijze accommodatie: overig;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
5649;Boekingswijze accommodatie: overig;Waarde;Gelderland (PV);2021;97.0;0.7;101.0;1.0;0.6;6.2;5.9;0.5;5.1;4.9;28.0;292.0;279.0;47.0
5650;Boekingswijze accommodatie: overig;Waarde;Gelderland (PV);2022;127.0;0.9;160.0;1.3;0.8;6.2;4.9;0.6;5.0;3.9;28.0;221.0;174.0;35.0
5651;Boekingswijze accommodatie: overig;Waarde;Gelderland (PV);2023;131.0;0.9;159.0;1.2;0.9;7.1;5.8;0.8;5.9;4.8;38.0;291.0;239.0;41.0
5652;Boekingswijze accommodatie: overig;Waarde;Utrecht (PV);2021;;;;;;;;;;;;;;
5653;Boekingswijze accommodatie: overig;Waarde;Utrecht (PV);2022;;;;;;;;;;;;;;
5654;Boekingswijze accommodatie: overig;Waarde;Utrecht (PV);2023;;;;;;;;;;;;;;
5655;Boekingswijze accommodatie: overig;Waarde;Noord-Holland (PV);2021;76.0;0.5;79.0;1.0;0.6;7.3;7.0;0.5;6.2;6.0;28.0;362.0;348.0;50.0
5656;Boekingswijze accommodatie: overig;Waarde;Noord-Holland (PV);2022;62.0;0.4;68.0;1.1;0.5;8.9;8.0;0.5;7.8;7.0;17.0;276.0;249.0;31.0
5657;Boekingswijze accommodatie: overig;Waarde;Noord-Holland (PV);2023;;;;;;;;;;;;;;
5658;Boekingswijze accommodatie: overig;Waarde;Zuid-Holland (PV);2021;;;;;;;;;;;;;;
5659;Boekingswijze accommodatie: overig;Waarde;Zuid-Holland (PV);2022;;;;;;;;;;;;;;
5660;Boekingswijze accommodatie: overig;Waarde;Zuid-Holland (PV);2023;;;;;;;;;;;;;;
5661;Boekingswijze accommodatie: overig;Waarde;Zeeland (PV);2021;;;;;;;;;;;;;;
5662;Boekingswijze accommodatie: overig;Waarde;Zeeland (PV);2022;53.0;0.4;63.0;1.2;0.5;9.2;7.6;0.4;7.9;6.6;16.0;303.0;251.0;33.0
5663;Boekingswijze accommodatie: overig;Waarde;Zeeland (PV);2023;;;;;;;;;;;;;;
5664;Boekingswijze accommodatie: overig;Waarde;Noord-Brabant (PV);2021;;;;;;;;;;;;;;
5665;Boekingswijze accommodatie: overig;Waarde;Noord-Brabant (PV);2022;123.0;0.8;133.0;1.1;0.6;4.5;4.2;0.4;3.4;3.2;20.0;159.0;147.0;35.0
5666;Boekingswijze accommodatie: overig;Waarde;Noord-Brabant (PV);2023;;;;;;;;;;;;;;
5667;Boekingswijze accommodatie: overig;Waarde;Limburg (PV);2021;;;;;;;;;;;;;;
5668;Boekingswijze accommodatie: overig;Waarde;Limburg (PV);2022;73.0;0.5;74.0;1.0;0.4;5.1;5.0;0.3;4.1;4.0;20.0;275.0;271.0;54.0
5669;Boekingswijze accommodatie: overig;Waarde;Limburg (PV);2023;;;;;;;;;;;;;;
5670;Boekingswijze accommodatie: overig;Waarde;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
5671;Boekingswijze accommodatie: overig;Waarde;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
5672;Boekingswijze accommodatie: overig;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
5673;Boekingswijze accommodatie: overig;Waarde;Kust (TG);2021;134.0;0.9;150.0;1.1;1.0;7.3;6.5;0.8;6.2;5.5;50.0;371.0;330.0;51.0
5674;Boekingswijze accommodatie: overig;Waarde;Kust (TG);2022;155.0;1.1;171.0;1.1;1.3;8.3;7.5;1.1;7.2;6.5;48.0;312.0;282.0;37.0
5675;Boekingswijze accommodatie: overig;Waarde;Kust (TG);2023;114.0;0.8;114.0;1.0;0.6;5.1;5.0;0.5;4.0;4.0;27.0;238.0;237.0;47.0
5676;Boekingswijze accommodatie: overig;Waarde;Watersportgebieden (TG);2021;93.0;0.6;99.0;1.1;0.6;6.5;6.1;0.5;5.4;5.1;27.0;288.0;269.0;44.0
5677;Boekingswijze accommodatie: overig;Waarde;Watersportgebieden (TG);2022;65.0;0.4;77.0;1.2;0.3;4.6;3.9;0.2;3.4;2.9;11.0;175.0;148.0;38.0
5678;Boekingswijze accommodatie: overig;Waarde;Watersportgebieden (TG);2023;;;;;;;;;;;;;;
5679;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Midden-Nederland (TG);2021;95.0;0.7;100.0;1.0;0.6;6.2;5.9;0.5;5.1;4.9;26.0;275.0;262.0;44.0
5680;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Midden-Nederland (TG);2022;141.0;1.0;169.0;1.2;0.8;5.9;4.9;0.7;4.7;3.9;29.0;206.0;171.0;35.0
5681;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Midden-Nederland (TG);2023;150.0;1.0;179.0;1.2;1.1;7.0;5.9;0.9;5.8;4.9;43.0;286.0;241.0;41.0
5682;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Noordoost-Nederland (TG);2021;74.0;0.5;75.0;1.0;0.4;5.9;5.8;0.4;4.9;4.8;25.0;339.0;333.0;57.0
5683;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Noordoost-Nederland (TG);2022;155.0;1.1;166.0;1.1;0.9;5.6;5.2;0.7;4.5;4.2;33.0;213.0;198.0;38.0
5684;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Noordoost-Nederland (TG);2023;110.0;0.7;118.0;1.1;0.9;8.6;8.0;0.8;7.6;7.0;43.0;393.0;364.0;45.0
5685;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Zuid-Nederland (TG);2021;148.0;1.0;150.0;1.0;0.9;6.1;6.0;0.8;5.1;5.0;56.0;380.0;376.0;62.0
5686;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Zuid-Nederland (TG);2022;200.0;1.4;217.0;1.1;0.9;4.7;4.4;0.7;3.7;3.4;41.0;202.0;187.0;43.0
5687;Boekingswijze accommodatie: overig;Waarde;Bos en Heide Zuid-Nederland (TG);2023;167.0;1.1;185.0;1.1;0.8;4.9;4.4;0.6;3.8;3.4;34.0;203.0;183.0;42.0
5688;Boekingswijze accommodatie: overig;Waarde;Overig Nederland (TG);2021;;;;;;;;;;;;;;
5689;Boekingswijze accommodatie: overig;Waarde;Overig Nederland (TG);2022;62.0;0.4;77.0;1.2;0.4;5.7;4.7;0.3;4.5;3.7;13.0;213.0;174.0;37.0
5690;Boekingswijze accommodatie: overig;Waarde;Overig Nederland (TG);2023;;;;;;;;;;;;;;
5691;Boekingswijze accommodatie: overig;Waarde;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
5692;Boekingswijze accommodatie: overig;Waarde;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
5693;Boekingswijze accommodatie: overig;Waarde;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
5694;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Nederland               ;2021;492.0;3.4;535.0;1.1;3.1;5.9;;2.6;4.8;;166.0;312.0;;
5695;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Nederland               ;2022;660.0;4.5;795.0;1.2;4.0;5.6;;3.2;4.4;;155.0;217.0;;
5696;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Nederland               ;2023;540.0;3.7;646.0;1.1;3.5;5.8;;2.8;4.7;;153.0;255.0;;
5697;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Nederland (LD);2021;71.0;0.5;74.0;1.0;0.4;4.9;;0.3;3.8;;22.0;259.0;;
5698;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Nederland (LD);2022;136.0;1.0;156.0;1.0;0.7;4.7;;0.6;3.6;;32.0;192.0;;
5699;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Noord-Nederland (LD);2023;88.0;0.6;93.0;1.0;0.4;3.7;;0.3;2.6;;20.0;195.0;;
5700;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Oost-Nederland (LD);2021;123.0;0.9;130.0;1.0;0.7;4.9;;0.5;3.8;;33.0;230.0;;
5701;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Oost-Nederland (LD);2022;185.0;1.3;208.0;1.0;1.0;4.9;;0.8;3.8;;36.0;168.0;;
5702;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Oost-Nederland (LD);2023;158.0;1.1;181.0;1.0;1.1;5.8;;0.9;4.6;;43.0;224.0;;
5703;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;West-Nederland (LD);2021;128.0;0.9;140.0;1.0;0.9;5.8;;0.7;4.7;;44.0;296.0;;
5704;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;West-Nederland (LD);2022;157.0;1.1;177.0;1.0;1.0;5.2;;0.8;4.1;;37.0;202.0;;
5705;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;West-Nederland (LD);2023;126.0;0.9;125.0;0.9;0.7;4.5;;0.6;3.5;;32.0;201.0;;
5706;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;105.0;0.8;106.0;1.0;0.6;4.6;;0.4;3.6;;30.0;249.0;;
5707;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;153.0;1.1;164.0;1.0;0.7;4.0;;0.5;2.9;;26.0;143.0;;
5708;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;116.0;0.8;126.0;1.0;0.5;3.9;;0.4;2.8;;21.0;147.0;;
5709;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
5710;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
5711;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
5712;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Groningen (PV);2021;;;;;;;;;;;;;;
5713;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Groningen (PV);2022;;;;;;;;;;;;;;
5714;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
5715;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Fryslân (PV);2021;42.0;0.3;44.0;1.0;0.3;4.8;;0.2;3.8;;14.0;253.0;;
5716;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Fryslân (PV);2022;69.0;0.5;79.0;1.0;0.4;4.6;;0.3;3.6;;17.0;184.0;;
5717;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Fryslân (PV);2023;;;;;;;;;;;;;;
5718;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Drenthe (PV);2021;;;;;;;;;;;;;;
5719;Boekingswijze accommodatie: overig;Ondergrens 95%-interval;Drenthe (PV);2022;;;;;;;;;;;;;;
