ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
4012;Totaal landen;66313 Handslijp- of polijststenen;2016 januari;0.0;0.0
4013;Totaal landen;66313 Handslijp- of polijststenen;2016 februari;0.0;0.0
4014;Totaal landen;66313 Handslijp- of polijststenen;2016 maart;0.0;0.0
4015;Totaal landen;66313 Handslijp- of polijststenen;2016 april;0.0;0.0
4016;Totaal landen;66313 Handslijp- of polijststenen;2016 mei;0.0;0.0
4017;Totaal landen;66313 Handslijp- of polijststenen;2016 juni;0.0;0.0
4018;Totaal landen;66313 Handslijp- of polijststenen;2016 juli;0.0;0.0
4019;Totaal landen;66313 Handslijp- of polijststenen;2016 augustus;0.0;0.0
4020;Totaal landen;66313 Handslijp- of polijststenen;2016 september;0.0;0.0
4021;Totaal landen;66313 Handslijp- of polijststenen;2016 oktober;0.0;0.0
4022;Totaal landen;66313 Handslijp- of polijststenen;2016 november;0.0;0.0
4023;Totaal landen;66313 Handslijp- of polijststenen;2016 december;0.0;0.0
4024;Totaal landen;66313 Handslijp- of polijststenen;2016;3.0;1.0
4025;Totaal landen;66313 Handslijp- of polijststenen;2017 januari;0.0;0.0
4026;Totaal landen;66313 Handslijp- of polijststenen;2017 februari;0.0;0.0
4027;Totaal landen;66313 Handslijp- of polijststenen;2017 maart;0.0;0.0
4028;Totaal landen;66313 Handslijp- of polijststenen;2017 april;0.0;0.0
4029;Totaal landen;66313 Handslijp- of polijststenen;2017 mei;0.0;0.0
4030;Totaal landen;66313 Handslijp- of polijststenen;2017 juni;0.0;0.0
4031;Totaal landen;66313 Handslijp- of polijststenen;2017 juli;0.0;0.0
4032;Totaal landen;66313 Handslijp- of polijststenen;2017 augustus;0.0;0.0
4033;Totaal landen;66313 Handslijp- of polijststenen;2017 september;0.0;0.0
4034;Totaal landen;66313 Handslijp- of polijststenen;2017 oktober;0.0;0.0
4035;Totaal landen;66313 Handslijp- of polijststenen;2017 november;0.0;0.0
4036;Totaal landen;66313 Handslijp- of polijststenen;2017 december;0.0;0.0
4037;Totaal landen;66313 Handslijp- of polijststenen;2017;3.0;1.0
4038;Totaal landen;66313 Handslijp- of polijststenen;2018 januari;0.0;0.0
4039;Totaal landen;66313 Handslijp- of polijststenen;2018 februari;0.0;0.0
4040;Totaal landen;66313 Handslijp- of polijststenen;2018 maart;0.0;0.0
4041;Totaal landen;66313 Handslijp- of polijststenen;2018 april;0.0;0.0
4042;Totaal landen;66313 Handslijp- of polijststenen;2018 mei;0.0;0.0
4043;Totaal landen;66313 Handslijp- of polijststenen;2018 juni;0.0;0.0
4044;Totaal landen;66313 Handslijp- of polijststenen;2018 juli;0.0;0.0
4045;Totaal landen;66313 Handslijp- of polijststenen;2018 augustus;0.0;0.0
4046;Totaal landen;66313 Handslijp- of polijststenen;2018 september;0.0;0.0
4047;Totaal landen;66313 Handslijp- of polijststenen;2018 oktober;0.0;0.0
4048;Totaal landen;66313 Handslijp- of polijststenen;2018 november;1.0;0.0
4049;Totaal landen;66313 Handslijp- of polijststenen;2018 december;0.0;0.0
4050;Totaal landen;66313 Handslijp- of polijststenen;2018 ;5.0;2.0
4051;Totaal landen;66313 Handslijp- of polijststenen;2019 januari;0.0;0.0
4052;Totaal landen;66313 Handslijp- of polijststenen;2019 februari;0.0;0.0
4053;Totaal landen;66313 Handslijp- of polijststenen;2019 maart;0.0;0.0
4054;Totaal landen;66313 Handslijp- of polijststenen;2019 april;0.0;0.0
4055;Totaal landen;66313 Handslijp- of polijststenen;2019 mei;0.0;0.0
4056;Totaal landen;66313 Handslijp- of polijststenen;2019 juni;0.0;0.0
4057;Totaal landen;66313 Handslijp- of polijststenen;2019 juli;0.0;0.0
4058;Totaal landen;66313 Handslijp- of polijststenen;2019 augustus;0.0;0.0
4059;Totaal landen;66313 Handslijp- of polijststenen;2019 september;0.0;0.0
4060;Totaal landen;66313 Handslijp- of polijststenen;2019 oktober;1.0;0.0
4061;Totaal landen;66313 Handslijp- of polijststenen;2019 november;0.0;0.0
4062;Totaal landen;66313 Handslijp- of polijststenen;2019 december;0.0;0.0
4063;Totaal landen;66313 Handslijp- of polijststenen;2019;5.0;3.0
4064;Totaal landen;66313 Handslijp- of polijststenen;2020 januari;0.0;0.0
4065;Totaal landen;66313 Handslijp- of polijststenen;2020 februari;0.0;0.0
4066;Totaal landen;66313 Handslijp- of polijststenen;2020 maart;1.0;0.0
4067;Totaal landen;66313 Handslijp- of polijststenen;2020 april;0.0;0.0
4068;Totaal landen;66313 Handslijp- of polijststenen;2020 mei;1.0;0.0
4069;Totaal landen;66313 Handslijp- of polijststenen;2020 juni;1.0;0.0
4070;Totaal landen;66313 Handslijp- of polijststenen;2020 juli;1.0;0.0
4071;Totaal landen;66313 Handslijp- of polijststenen;2020 augustus;0.0;0.0
4072;Totaal landen;66313 Handslijp- of polijststenen;2020 september;1.0;0.0
4073;Totaal landen;66313 Handslijp- of polijststenen;2020 oktober;0.0;0.0
4074;Totaal landen;66313 Handslijp- of polijststenen;2020 november;0.0;0.0
4075;Totaal landen;66313 Handslijp- of polijststenen;2020 december;1.0;0.0
4076;Totaal landen;66313 Handslijp- of polijststenen;2020;6.0;4.0
4077;Totaal landen;66313 Handslijp- of polijststenen;2021 januari;;
4078;Totaal landen;66313 Handslijp- of polijststenen;2021 februari;;
4079;Totaal landen;66313 Handslijp- of polijststenen;2021 maart;;
4080;Totaal landen;66313 Handslijp- of polijststenen;2021 april;;
4081;Totaal landen;66313 Handslijp- of polijststenen;2021 mei;;
4082;Totaal landen;66313 Handslijp- of polijststenen;2021 juni;;
4083;Totaal landen;66313 Handslijp- of polijststenen;2021 juli;;
4084;Totaal landen;66313 Handslijp- of polijststenen;2021 augustus;;
4085;Totaal landen;66313 Handslijp- of polijststenen;2021 september;;
4086;Totaal landen;66313 Handslijp- of polijststenen;2021 oktober;;
4087;Totaal landen;66313 Handslijp- of polijststenen;2021 november;;
4088;Totaal landen;66313 Handslijp- of polijststenen;2021 december;;
4089;Totaal landen;66313 Handslijp- of polijststenen;2021;;
4090;Totaal landen;66313 Handslijp- of polijststenen;2022 januari;0.0;0.0
4091;Totaal landen;66313 Handslijp- of polijststenen;2022 februari;0.0;0.0
4092;Totaal landen;66313 Handslijp- of polijststenen;2022 maart;1.0;0.0
4093;Totaal landen;66313 Handslijp- of polijststenen;2022 april;0.0;0.0
4094;Totaal landen;66313 Handslijp- of polijststenen;2022 mei;0.0;0.0
4095;Totaal landen;66313 Handslijp- of polijststenen;2022 juni;0.0;1.0
4096;Totaal landen;66313 Handslijp- of polijststenen;2022 juli;0.0;0.0
4097;Totaal landen;66313 Handslijp- of polijststenen;2022 augustus;1.0;0.0
4098;Totaal landen;66313 Handslijp- of polijststenen;2022 september;1.0;0.0
4099;Totaal landen;66313 Handslijp- of polijststenen;2022 oktober;0.0;0.0
4100;Totaal landen;66313 Handslijp- of polijststenen;2022 november;1.0;0.0
4101;Totaal landen;66313 Handslijp- of polijststenen;2022 december;1.0;0.0
4102;Totaal landen;66313 Handslijp- of polijststenen;2022;7.0;4.0
4103;Totaal landen;66313 Handslijp- of polijststenen;2023 januari;0.0;0.0
4104;Totaal landen;66313 Handslijp- of polijststenen;2023 februari;1.0;0.0
4105;Totaal landen;66313 Handslijp- of polijststenen;2023 maart;0.0;0.0
4106;Totaal landen;66313 Handslijp- of polijststenen;2023 april;1.0;0.0
4107;Totaal landen;66313 Handslijp- of polijststenen;2023 mei;1.0;0.0
4108;Totaal landen;66313 Handslijp- of polijststenen;2023 juni;1.0;0.0
4109;Totaal landen;66313 Handslijp- of polijststenen;2023 juli;1.0;0.0
4110;Totaal landen;66313 Handslijp- of polijststenen;2023 augustus;0.0;0.0
4111;Totaal landen;66313 Handslijp- of polijststenen;2023 september;0.0;0.0
4112;Totaal landen;66313 Handslijp- of polijststenen;2023 oktober;1.0;0.0
4113;Totaal landen;66313 Handslijp- of polijststenen;2023 november;0.0;0.0
4114;Totaal landen;66313 Handslijp- of polijststenen;2023 december;1.0;0.0
4115;Totaal landen;66313 Handslijp- of polijststenen;2023;6.0;2.0
4116;Totaal landen;66313 Handslijp- of polijststenen;2024 januari;0.0;0.0
4117;Totaal landen;66313 Handslijp- of polijststenen;2024 februari;1.0;0.0
4118;Totaal landen;66313 Handslijp- of polijststenen;2024 maart;1.0;1.0
4119;Totaal landen;66313 Handslijp- of polijststenen;2024 april;1.0;0.0
4120;Totaal landen;66313 Handslijp- of polijststenen;2024 mei;1.0;0.0
4121;Totaal landen;66313 Handslijp- of polijststenen;2024 juni;1.0;0.0
4122;Totaal landen;66313 Handslijp- of polijststenen;2024 juli;1.0;1.0
4123;Totaal landen;66313 Handslijp- of polijststenen;2024 augustus;1.0;0.0
4124;Totaal landen;66313 Handslijp- of polijststenen;2024 september;0.0;0.0
4125;Totaal landen;66313 Handslijp- of polijststenen;2024 oktober;1.0;0.0
4126;Totaal landen;66313 Handslijp- of polijststenen;2024 november;1.0;0.0
4127;Totaal landen;66313 Handslijp- of polijststenen;2024 januari-november;6.0;4.0
4128;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 januari;2.0;1.0
4129;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 februari;2.0;1.0
4130;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 maart;2.0;1.0
4131;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 april;2.0;1.0
4132;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 mei;2.0;1.0
4133;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 juni;2.0;1.0
4134;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 juli;2.0;1.0
4135;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 augustus;2.0;1.0
4136;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 september;2.0;1.0
4137;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 oktober;2.0;1.0
4138;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 november;2.0;1.0
4139;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 december;2.0;1.0
4140;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2015 ;26.0;13.0
4141;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 januari;2.0;1.0
4142;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 februari;2.0;1.0
4143;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 maart;2.0;1.0
4144;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 april;2.0;1.0
4145;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 mei;2.0;1.0
4146;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 juni;2.0;1.0
4147;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 juli;2.0;1.0
4148;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 augustus;1.0;1.0
4149;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 september;2.0;1.0
4150;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 oktober;2.0;1.0
4151;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 november;2.0;1.0
4152;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016 december;2.0;1.0
4153;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2016;21.0;14.0
4154;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 januari;2.0;1.0
4155;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 februari;2.0;1.0
4156;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 maart;2.0;1.0
4157;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 april;2.0;1.0
4158;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 mei;2.0;1.0
4159;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 juni;2.0;1.0
4160;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 juli;3.0;2.0
4161;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 augustus;2.0;1.0
4162;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 september;2.0;1.0
4163;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 oktober;2.0;1.0
4164;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 november;3.0;1.0
4165;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017 december;2.0;1.0
4166;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2017;24.0;15.0
4167;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 januari;2.0;1.0
4168;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 februari;2.0;1.0
4169;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 maart;2.0;1.0
4170;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 april;2.0;1.0
4171;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 mei;2.0;1.0
4172;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 juni;2.0;1.0
4173;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 juli;2.0;1.0
4174;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 augustus;2.0;2.0
4175;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 september;2.0;1.0
4176;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 oktober;2.0;2.0
4177;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 november;2.0;1.0
4178;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 december;2.0;1.0
4179;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2018 ;23.0;16.0
4180;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 januari;2.0;1.0
4181;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 februari;2.0;1.0
4182;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 maart;2.0;1.0
4183;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 april;2.0;1.0
4184;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 mei;2.0;1.0
4185;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 juni;2.0;1.0
4186;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 juli;2.0;1.0
4187;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 augustus;1.0;1.0
4188;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 september;2.0;1.0
4189;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 oktober;2.0;1.0
4190;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 november;2.0;1.0
4191;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019 december;2.0;1.0
4192;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2019;22.0;16.0
4193;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 januari;2.0;1.0
4194;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 februari;2.0;1.0
4195;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 maart;2.0;1.0
4196;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 april;2.0;1.0
4197;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 mei;1.0;1.0
4198;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 juni;2.0;1.0
4199;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 juli;2.0;2.0
4200;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 augustus;2.0;1.0
4201;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 september;3.0;1.0
4202;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 oktober;2.0;1.0
4203;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 november;2.0;1.0
4204;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020 december;2.0;1.0
4205;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2020;24.0;16.0
4206;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 januari;;
4207;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 februari;;
4208;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 maart;;
4209;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 april;;
4210;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 mei;;
4211;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 juni;;
4212;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 juli;;
4213;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 augustus;;
4214;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 september;;
4215;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 oktober;;
4216;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 november;;
4217;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021 december;;
4218;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2021;;
4219;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 januari;2.0;1.0
4220;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 februari;2.0;2.0
4221;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 maart;2.0;2.0
4222;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 april;2.0;2.0
4223;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 mei;2.0;1.0
4224;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 juni;2.0;1.0
4225;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 juli;2.0;2.0
4226;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 augustus;2.0;2.0
4227;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 september;2.0;2.0
4228;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 oktober;3.0;2.0
4229;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 november;2.0;2.0
4230;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022 december;2.0;2.0
4231;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2022;24.0;20.0
4232;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 januari;2.0;2.0
4233;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 februari;2.0;2.0
4234;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 maart;3.0;2.0
4235;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 april;2.0;2.0
4236;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 mei;2.0;2.0
4237;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 juni;2.0;2.0
4238;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 juli;2.0;1.0
4239;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 augustus;2.0;1.0
4240;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 september;2.0;2.0
4241;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 oktober;3.0;2.0
4242;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 november;2.0;2.0
4243;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023 december;2.0;2.0
4244;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2023;27.0;20.0
4245;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 januari;3.0;2.0
4246;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 februari;3.0;2.0
4247;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 maart;2.0;2.0
4248;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 april;3.0;2.0
4249;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 mei;2.0;2.0
4250;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 juni;3.0;2.0
4251;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 juli;3.0;2.0
4252;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 augustus;2.0;2.0
4253;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 september;3.0;2.0
4254;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 oktober;3.0;2.0
4255;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 november;2.0;1.0
4256;Totaal landen;66321 Schuur-, slijp- of polijstmidde...;2024 januari-november;28.0;20.0
4257;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 januari;2.0;2.0
4258;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 februari;2.0;2.0
4259;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 maart;2.0;2.0
4260;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 april;2.0;2.0
4261;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 mei;2.0;2.0
4262;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 juni;2.0;3.0
4263;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 juli;2.0;2.0
4264;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 augustus;1.0;2.0
4265;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 september;2.0;3.0
4266;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 oktober;2.0;3.0
4267;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 november;2.0;2.0
4268;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 december;2.0;2.0
4269;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2015 ;22.0;27.0
4270;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 januari;2.0;2.0
4271;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 februari;2.0;3.0
4272;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 maart;2.0;3.0
4273;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 april;2.0;3.0
4274;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 mei;2.0;3.0
4275;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 juni;2.0;3.0
4276;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 juli;2.0;2.0
4277;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 augustus;2.0;2.0
4278;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 september;2.0;3.0
4279;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 oktober;2.0;3.0
4280;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 november;2.0;3.0
4281;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016 december;2.0;2.0
4282;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2016;24.0;31.0
4283;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 januari;2.0;3.0
4284;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 februari;2.0;2.0
4285;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 maart;2.0;3.0
4286;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 april;2.0;3.0
4287;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 mei;2.0;3.0
4288;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 juni;2.0;3.0
4289;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 juli;2.0;3.0
4290;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 augustus;2.0;2.0
4291;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 september;2.0;2.0
4292;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 oktober;2.0;3.0
4293;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 november;2.0;3.0
4294;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017 december;2.0;2.0
4295;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2017;25.0;31.0
4296;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 januari;2.0;3.0
4297;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 februari;2.0;3.0
4298;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 maart;2.0;3.0
4299;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 april;2.0;2.0
4300;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 mei;2.0;3.0
4301;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 juni;2.0;3.0
4302;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 juli;3.0;3.0
4303;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 augustus;2.0;3.0
4304;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 september;2.0;3.0
4305;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 oktober;3.0;3.0
4306;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 november;2.0;3.0
4307;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 december;2.0;2.0
4308;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2018 ;26.0;32.0
4309;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 januari;2.0;2.0
4310;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 februari;2.0;2.0
4311;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 maart;2.0;2.0
4312;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 april;2.0;2.0
4313;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 mei;2.0;2.0
4314;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 juni;2.0;2.0
4315;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 juli;2.0;2.0
4316;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 augustus;1.0;1.0
4317;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 september;2.0;2.0
4318;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 oktober;2.0;2.0
4319;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 november;3.0;1.0
4320;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019 december;2.0;2.0
4321;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2019;24.0;20.0
4322;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 januari;3.0;2.0
4323;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 februari;2.0;1.0
4324;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 maart;2.0;1.0
4325;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 april;2.0;1.0
4326;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 mei;2.0;1.0
4327;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 juni;2.0;1.0
4328;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 juli;2.0;1.0
4329;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 augustus;2.0;1.0
4330;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 september;3.0;2.0
4331;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 oktober;3.0;2.0
4332;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 november;3.0;2.0
4333;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020 december;2.0;1.0
4334;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2020;28.0;17.0
4335;Totaal landen;66322 Schuur-, slijp- of polijstmidde...;2021 januari;;
