ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
4638;Azië;Soort vakantie: cultuur;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4639;Azië;Soort vakantie: cultuur;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4640;Azië;Soort vakantie: cultuur;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4641;Azië;Soort vakantie: cultuur;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4642;Azië;Soort vakantie: cultuur;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4643;Azië;Soort vakantie: cultuur;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4644;Azië;Soort vakantie: recreatie;Waarde;2021;;;;;;;;;;;;;;
4645;Azië;Soort vakantie: recreatie;Waarde;2022;;;;;;;;;;;;;;
4646;Azië;Soort vakantie: recreatie;Waarde;2023;;;;;;;;;;;;;;
4647;Azië;Soort vakantie: recreatie;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4648;Azië;Soort vakantie: recreatie;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4649;Azië;Soort vakantie: recreatie;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4650;Azië;Soort vakantie: recreatie;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4651;Azië;Soort vakantie: recreatie;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4652;Azië;Soort vakantie: recreatie;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4653;Azië;Soort vakantie: rondreis;Waarde;2021;;;;;;;;;;;;;;
4654;Azië;Soort vakantie: rondreis;Waarde;2022;115.0;0.8;128.0;1.1;2.2;19.4;17.4;2.1;18.3;16.4;235.0;2042.0;1832.0;105.0
4655;Azië;Soort vakantie: rondreis;Waarde;2023;208.0;1.4;214.0;1.0;4.5;21.5;20.9;4.3;20.5;19.9;548.0;2639.0;2560.0;123.0
4656;Azië;Soort vakantie: rondreis;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4657;Azië;Soort vakantie: rondreis;Ondergrens 95%-interval;2022;82.0;0.6;86.0;1.0;1.5;17.4;;1.4;16.3;;157.0;1697.0;;
4658;Azië;Soort vakantie: rondreis;Ondergrens 95%-interval;2023;149.0;1.1;154.0;1.0;3.1;18.6;;2.9;17.6;;377.0;2126.0;;
4659;Azië;Soort vakantie: rondreis;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4660;Azië;Soort vakantie: rondreis;Bovengrens 95%-interval;2022;148.0;1.0;170.0;1.3;2.9;21.4;;2.8;20.2;;312.0;2387.0;;
4661;Azië;Soort vakantie: rondreis;Bovengrens 95%-interval;2023;266.0;1.9;274.0;1.1;5.9;24.4;;5.6;23.4;;720.0;3152.0;;
4662;Azië;Soort vakantie: familie, vrienden, e.d.;Waarde;2021;;;;;;;;;;;;;;
4663;Azië;Soort vakantie: familie, vrienden, e.d.;Waarde;2022;;;;;;;;;;;;;;
4664;Azië;Soort vakantie: familie, vrienden, e.d.;Waarde;2023;;;;;;;;;;;;;;
4665;Azië;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4666;Azië;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4667;Azië;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4668;Azië;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4669;Azië;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4670;Azië;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4671;Azië;Soort vakantie: ontspanning;Waarde;2021;;;;;;;;;;;;;;
4672;Azië;Soort vakantie: ontspanning;Waarde;2022;;;;;;;;;;;;;;
4673;Azië;Soort vakantie: ontspanning;Waarde;2023;;;;;;;;;;;;;;
4674;Azië;Soort vakantie: ontspanning;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4675;Azië;Soort vakantie: ontspanning;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4676;Azië;Soort vakantie: ontspanning;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4677;Azië;Soort vakantie: ontspanning;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4678;Azië;Soort vakantie: ontspanning;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4679;Azië;Soort vakantie: ontspanning;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4680;Azië;Soort vakantie: overig, onbekend;Waarde;2021;;;;;;;;;;;;;;
4681;Azië;Soort vakantie: overig, onbekend;Waarde;2022;;;;;;;;;;;;;;
4682;Azië;Soort vakantie: overig, onbekend;Waarde;2023;;;;;;;;;;;;;;
4683;Azië;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4684;Azië;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4685;Azië;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4686;Azië;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4687;Azië;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4688;Azië;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4689;Azië;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2021;;;;;;;;;;;;;;
4690;Azië;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2022;;;;;;;;;;;;;;
4691;Azië;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2023;;;;;;;;;;;;;;
4692;Azië;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4693;Azië;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4694;Azië;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4695;Azië;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4696;Azië;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4697;Azië;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4698;Azië;Vakantieduur: 5 of meer dagen (lang);Waarde;2021;153.0;1.1;164.0;1.1;3.1;20.2;18.9;2.9;19.1;17.9;234.0;1530.0;1430.0;76.0
4699;Azië;Vakantieduur: 5 of meer dagen (lang);Waarde;2022;611.0;4.2;690.0;1.1;11.5;18.8;16.6;10.8;17.7;15.6;1102.0;1805.0;1596.0;96.0
4700;Azië;Vakantieduur: 5 of meer dagen (lang);Waarde;2023;898.0;6.1;964.0;1.1;16.9;18.8;17.5;15.9;17.8;16.5;1909.0;2126.0;1979.0;113.0
4701;Azië;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2021;111.0;0.8;118.0;1.0;2.0;16.3;;1.8;15.2;;159.0;1267.0;;
4702;Azië;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2022;533.0;3.7;595.0;1.1;9.5;16.6;;8.8;15.5;;942.0;1646.0;;
4703;Azië;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2023;760.0;5.2;817.0;1.0;13.9;17.2;;13.1;16.2;;1561.0;1868.0;;
4704;Azië;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2021;195.0;1.4;209.0;1.1;4.2;24.1;;4.0;23.0;;308.0;1792.0;;
4705;Azië;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2022;688.0;4.7;786.0;1.2;13.5;21.0;;12.7;19.9;;1262.0;1965.0;;
4706;Azië;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2023;1035.0;7.0;1112.0;1.1;19.9;20.5;;18.8;19.4;;2257.0;2384.0;;
4707;Azië;Vakantieduur: 5 tot 9 dagen;Waarde;2021;;;;;;;;;;;;;;
4708;Azië;Vakantieduur: 5 tot 9 dagen;Waarde;2022;165.0;1.1;179.0;1.1;1.3;7.9;7.3;1.1;6.8;6.3;205.0;1239.0;1144.0;158.0
4709;Azië;Vakantieduur: 5 tot 9 dagen;Waarde;2023;170.0;1.1;180.0;1.1;1.3;7.5;7.1;1.1;6.5;6.1;220.0;1295.0;1226.0;172.0
4710;Azië;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4711;Azië;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2022;126.0;0.9;132.0;1.0;1.0;7.4;;0.8;6.4;;140.0;1003.0;;
4712;Azië;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2023;115.0;0.8;122.0;1.0;0.9;6.9;;0.8;5.9;;142.0;1042.0;;
4713;Azië;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4714;Azië;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2022;205.0;1.4;226.0;1.2;1.6;8.3;;1.4;7.2;;270.0;1474.0;;
4715;Azië;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2023;226.0;1.6;238.0;1.1;1.7;8.2;;1.5;7.1;;299.0;1548.0;;
4716;Azië;Vakantieduur: 9 tot 16 dagen;Waarde;2021;;;;;;;;;;;;;;
4717;Azië;Vakantieduur: 9 tot 16 dagen;Waarde;2022;220.0;1.5;236.0;1.1;2.8;12.5;11.7;2.5;11.5;10.7;314.0;1429.0;1332.0;114.0
4718;Azië;Vakantieduur: 9 tot 16 dagen;Waarde;2023;274.0;1.8;279.0;1.0;3.4;12.6;12.4;3.2;11.6;11.4;405.0;1481.0;1452.0;118.0
4719;Azië;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4720;Azië;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2022;175.0;1.2;185.0;1.0;2.2;11.8;;2.0;10.8;;245.0;1223.0;;
4721;Azië;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2023;198.0;1.4;203.0;1.0;2.5;12.0;;2.3;11.0;;293.0;1215.0;;
4722;Azië;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4723;Azië;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2022;265.0;1.8;287.0;1.1;3.3;13.2;;3.0;12.1;;384.0;1635.0;;
4724;Azië;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2023;349.0;2.4;355.0;1.0;4.4;13.2;;4.0;12.2;;517.0;1746.0;;
4725;Azië;Vakantieduur: 16 of meer dagen;Waarde;2021;;;;;;;;;;;;;;
4726;Azië;Vakantieduur: 16 of meer dagen;Waarde;2022;254.0;1.7;275.0;1.1;7.4;29.2;27.0;7.2;28.2;26.0;583.0;2293.0;2117.0;78.0
4727;Azië;Vakantieduur: 16 of meer dagen;Waarde;2023;475.0;3.2;506.0;1.1;12.2;25.6;24.1;11.7;24.6;23.1;1283.0;2699.0;2538.0;105.0
4728;Azië;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4729;Azië;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2022;201.0;1.4;216.0;1.0;5.5;24.9;;5.3;23.9;;458.0;2009.0;;
4730;Azië;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2023;373.0;2.6;395.0;1.0;9.4;23.6;;9.0;22.6;;968.0;2299.0;;
4731;Azië;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4732;Azië;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2022;307.0;2.1;335.0;1.2;9.3;33.5;;9.0;32.4;;708.0;2578.0;;
4733;Azië;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2023;578.0;4.0;617.0;1.1;14.9;27.7;;14.3;26.6;;1598.0;3099.0;;
4734;Azië;Vervoerwijze: auto;Waarde;2021;;;;;;;;;;;;;;
4735;Azië;Vervoerwijze: auto;Waarde;2022;;;;;;;;;;;;;;
4736;Azië;Vervoerwijze: auto;Waarde;2023;;;;;;;;;;;;;;
4737;Azië;Vervoerwijze: auto;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4738;Azië;Vervoerwijze: auto;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4739;Azië;Vervoerwijze: auto;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4740;Azië;Vervoerwijze: auto;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4741;Azië;Vervoerwijze: auto;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4742;Azië;Vervoerwijze: auto;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4743;Azië;Vervoerwijze: vliegtuig;Waarde;2021;144.0;1.0;160.0;1.1;2.8;19.2;17.3;2.6;18.1;16.3;226.0;1573.0;1415.0;82.0
4744;Azië;Vervoerwijze: vliegtuig;Waarde;2022;604.0;4.1;697.0;1.2;11.2;18.5;16.0;10.5;17.4;15.0;1100.0;1821.0;1577.0;98.0
4745;Azië;Vervoerwijze: vliegtuig;Waarde;2023;898.0;6.0;965.0;1.1;16.8;18.7;17.4;15.8;17.6;16.4;1913.0;2131.0;1982.0;114.0
4746;Azië;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2021;104.0;0.7;113.0;1.0;1.8;15.5;;1.6;14.4;;153.0;1284.0;;
4747;Azië;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2022;527.0;3.6;598.0;1.1;9.3;16.6;;8.7;15.5;;940.0;1661.0;;
4748;Azië;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2023;760.0;5.2;818.0;1.0;13.8;17.1;;13.0;16.0;;1565.0;1873.0;;
4749;Azië;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2021;184.0;1.3;208.0;1.2;3.8;23.0;;3.6;21.9;;300.0;1862.0;;
4750;Azië;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2022;681.0;4.7;797.0;1.2;13.1;20.4;;12.3;19.3;;1259.0;1981.0;;
4751;Azië;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2023;1035.0;7.0;1113.0;1.1;19.7;20.3;;18.6;19.2;;2262.0;2389.0;;
4752;Azië;Vervoerwijze: trein;Waarde;2021;;;;;;;;;;;;;;
4753;Azië;Vervoerwijze: trein;Waarde;2022;;;;;;;;;;;;;;
4754;Azië;Vervoerwijze: trein;Waarde;2023;;;;;;;;;;;;;;
4755;Azië;Vervoerwijze: trein;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4756;Azië;Vervoerwijze: trein;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4757;Azië;Vervoerwijze: trein;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4758;Azië;Vervoerwijze: trein;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4759;Azië;Vervoerwijze: trein;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4760;Azië;Vervoerwijze: trein;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4761;Azië;Vervoerwijze: overige ;Waarde;2021;;;;;;;;;;;;;;
4762;Azië;Vervoerwijze: overige ;Waarde;2022;;;;;;;;;;;;;;
4763;Azië;Vervoerwijze: overige ;Waarde;2023;;;;;;;;;;;;;;
4764;Azië;Vervoerwijze: overige ;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4765;Azië;Vervoerwijze: overige ;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4766;Azië;Vervoerwijze: overige ;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4767;Azië;Vervoerwijze: overige ;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4768;Azië;Vervoerwijze: overige ;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4769;Azië;Vervoerwijze: overige ;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4770;Oceanië, Antarctica;Totaal vakanties;Waarde;2021;;;;;;;;;;;;;;
4771;Oceanië, Antarctica;Totaal vakanties;Waarde;2022;44.0;0.3;50.0;1.1;1.1;23.9;20.9;1.0;22.8;19.9;149.0;3392.0;2973.0;142.0
4772;Oceanië, Antarctica;Totaal vakanties;Waarde;2023;;;;;;;;;;;;;;
4773;Oceanië, Antarctica;Totaal vakanties;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4774;Oceanië, Antarctica;Totaal vakanties;Ondergrens 95%-interval;2022;28.0;0.2;28.0;1.0;0.6;15.6;;0.5;14.4;;77.0;2107.0;;
4775;Oceanië, Antarctica;Totaal vakanties;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4776;Oceanië, Antarctica;Totaal vakanties;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4777;Oceanië, Antarctica;Totaal vakanties;Bovengrens 95%-interval;2022;60.0;0.4;72.0;1.3;1.5;32.2;;1.5;31.2;;222.0;4677.0;;
4778;Oceanië, Antarctica;Totaal vakanties;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4779;Oceanië, Antarctica;Seizoen: zomer;Waarde;2021;;;;;;;;;;;;;;
4780;Oceanië, Antarctica;Seizoen: zomer;Waarde;2022;;;;;;;;;;;;;;
4781;Oceanië, Antarctica;Seizoen: zomer;Waarde;2023;;;;;;;;;;;;;;
4782;Oceanië, Antarctica;Seizoen: zomer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4783;Oceanië, Antarctica;Seizoen: zomer;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4784;Oceanië, Antarctica;Seizoen: zomer;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4785;Oceanië, Antarctica;Seizoen: zomer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4786;Oceanië, Antarctica;Seizoen: zomer;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4787;Oceanië, Antarctica;Seizoen: zomer;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4788;Oceanië, Antarctica;Seizoen: winter;Waarde;2021;;;;;;;;;;;;;;
4789;Oceanië, Antarctica;Seizoen: winter;Waarde;2022;;;;;;;;;;;;;;
4790;Oceanië, Antarctica;Seizoen: winter;Waarde;2023;;;;;;;;;;;;;;
4791;Oceanië, Antarctica;Seizoen: winter;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4792;Oceanië, Antarctica;Seizoen: winter;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4793;Oceanië, Antarctica;Seizoen: winter;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4794;Oceanië, Antarctica;Seizoen: winter;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4795;Oceanië, Antarctica;Seizoen: winter;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4796;Oceanië, Antarctica;Seizoen: winter;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4797;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Waarde;2021;;;;;;;;;;;;;;
4798;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Waarde;2022;;;;;;;;;;;;;;
4799;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Waarde;2023;;;;;;;;;;;;;;
4800;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4801;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4802;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4803;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4804;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4805;Oceanië, Antarctica;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4806;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Waarde;2021;;;;;;;;;;;;;;
4807;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Waarde;2022;;;;;;;;;;;;;;
4808;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Waarde;2023;;;;;;;;;;;;;;
4809;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4810;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4811;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4812;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4813;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4814;Oceanië, Antarctica;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4815;Oceanië, Antarctica;Accommodatie: appartement;Waarde;2021;;;;;;;;;;;;;;
4816;Oceanië, Antarctica;Accommodatie: appartement;Waarde;2022;;;;;;;;;;;;;;
4817;Oceanië, Antarctica;Accommodatie: appartement;Waarde;2023;;;;;;;;;;;;;;
4818;Oceanië, Antarctica;Accommodatie: appartement;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4819;Oceanië, Antarctica;Accommodatie: appartement;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4820;Oceanië, Antarctica;Accommodatie: appartement;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4821;Oceanië, Antarctica;Accommodatie: appartement;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4822;Oceanië, Antarctica;Accommodatie: appartement;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4823;Oceanië, Antarctica;Accommodatie: appartement;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4824;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Waarde;2021;;;;;;;;;;;;;;
4825;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Waarde;2022;;;;;;;;;;;;;;
4826;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Waarde;2023;;;;;;;;;;;;;;
4827;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4828;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4829;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4830;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4831;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4832;Oceanië, Antarctica;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4833;Oceanië, Antarctica;Accommodatie: particulier (alle);Waarde;2021;;;;;;;;;;;;;;
4834;Oceanië, Antarctica;Accommodatie: particulier (alle);Waarde;2022;;;;;;;;;;;;;;
4835;Oceanië, Antarctica;Accommodatie: particulier (alle);Waarde;2023;;;;;;;;;;;;;;
4836;Oceanië, Antarctica;Accommodatie: particulier (alle);Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4837;Oceanië, Antarctica;Accommodatie: particulier (alle);Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4838;Oceanië, Antarctica;Accommodatie: particulier (alle);Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4839;Oceanië, Antarctica;Accommodatie: particulier (alle);Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4840;Oceanië, Antarctica;Accommodatie: particulier (alle);Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4841;Oceanië, Antarctica;Accommodatie: particulier (alle);Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4842;Oceanië, Antarctica;Accommodatie: overig, onbekend;Waarde;2021;;;;;;;;;;;;;;
4843;Oceanië, Antarctica;Accommodatie: overig, onbekend;Waarde;2022;;;;;;;;;;;;;;
4844;Oceanië, Antarctica;Accommodatie: overig, onbekend;Waarde;2023;;;;;;;;;;;;;;
4845;Oceanië, Antarctica;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4846;Oceanië, Antarctica;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4847;Oceanië, Antarctica;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4848;Oceanië, Antarctica;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4849;Oceanië, Antarctica;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4850;Oceanië, Antarctica;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4851;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Waarde;2021;;;;;;;;;;;;;;
4852;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Waarde;2022;;;;;;;;;;;;;;
4853;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Waarde;2023;;;;;;;;;;;;;;
4854;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4855;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4856;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
4857;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
4858;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
4859;Oceanië, Antarctica;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
4860;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Waarde;2021;;;;;;;;;;;;;;
4861;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Waarde;2022;;;;;;;;;;;;;;
4862;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Waarde;2023;;;;;;;;;;;;;;
4863;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
4864;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
4865;Oceanië, Antarctica;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
