ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
352;B Delfstoffenwinning;1997 1e kwartaal;;;;;;;;;;;;
353;B Delfstoffenwinning;1997 2e kwartaal;;;;;;;;;;;;
354;B Delfstoffenwinning;1997 3e kwartaal;;;;;;;;;;;;
355;B Delfstoffenwinning;1997 4e kwartaal;;;;;;;;;;;;
356;B Delfstoffenwinning;1998 1e kwartaal;;;;;;;;;;;;
357;B Delfstoffenwinning;1998 2e kwartaal;;;;;;;;;;;;
358;B Delfstoffenwinning;1998 3e kwartaal;;;;;;;;;;;;
359;B Delfstoffenwinning;1998 4e kwartaal;;;;;;;;;;;;
360;B Delfstoffenwinning;1999 1e kwartaal;;;;;;;;;;;;
361;B Delfstoffenwinning;1999 2e kwartaal;;;;;;;;;;;;
362;B Delfstoffenwinning;1999 3e kwartaal;;;;;;;;;;;;
363;B Delfstoffenwinning;1999 4e kwartaal;;;;;;;;;;;;
364;B Delfstoffenwinning;2000 1e kwartaal;;;;;;;;;;;;
365;B Delfstoffenwinning;2000 2e kwartaal;;;;;;;;;;;;
366;B Delfstoffenwinning;2000 3e kwartaal;;;;;;;;;;;;
367;B Delfstoffenwinning;2000 4e kwartaal;;;;;;;;;;;;
368;B Delfstoffenwinning;2001 1e kwartaal;;;;;;;;;;;;
369;B Delfstoffenwinning;2001 2e kwartaal;;;;;;;;;;;;
370;B Delfstoffenwinning;2001 3e kwartaal;;;;;;;;;;;;
371;B Delfstoffenwinning;2001 4e kwartaal;;;;;;;;;;;;
372;B Delfstoffenwinning;2002 1e kwartaal;;;;;;;;;;;;
373;B Delfstoffenwinning;2002 2e kwartaal;;;;;;;;;;;;
374;B Delfstoffenwinning;2002 3e kwartaal;;;;;;;;;;;;
375;B Delfstoffenwinning;2002 4e kwartaal;;;;;;;;;;;;
376;B Delfstoffenwinning;2003 1e kwartaal;;;;;;;;;;;;
377;B Delfstoffenwinning;2003 2e kwartaal;;;;;;;;;;;;
378;B Delfstoffenwinning;2003 3e kwartaal;;;;;;;;;;;;
379;B Delfstoffenwinning;2003 4e kwartaal;;;;;;;;;;;;
380;B Delfstoffenwinning;2004 1e kwartaal;;;;;;;;;;;;
381;B Delfstoffenwinning;2004 2e kwartaal;;;;;;;;;;;;
382;B Delfstoffenwinning;2004 3e kwartaal;;;;;;;;;;;;
383;B Delfstoffenwinning;2004 4e kwartaal;;;;;;;;;;;;
384;B Delfstoffenwinning;2005 1e kwartaal;;;;;;;;;;;;
385;B Delfstoffenwinning;2005 2e kwartaal;;;;;;;;;;;;
386;B Delfstoffenwinning;2005 3e kwartaal;;;;;;;;;;;;
387;B Delfstoffenwinning;2005 4e kwartaal;;;;;;;;;;;;
388;B Delfstoffenwinning;2006 1e kwartaal;;;;;;;;;;;;
389;B Delfstoffenwinning;2006 2e kwartaal;;;;;;;;;;;;
390;B Delfstoffenwinning;2006 3e kwartaal;;;;;;;;;;;;
391;B Delfstoffenwinning;2006 4e kwartaal;;;;;;;;;;;;
392;B Delfstoffenwinning;2007 1e kwartaal;;;;;;;;;;;;
393;B Delfstoffenwinning;2007 2e kwartaal;;;;;;;;;;;;
394;B Delfstoffenwinning;2007 3e kwartaal;;;;;;;;;;;;
395;B Delfstoffenwinning;2007 4e kwartaal;;;;;;;;;;;;
396;B Delfstoffenwinning;2008 1e kwartaal;;;;;;;;;;;;
397;B Delfstoffenwinning;2008 2e kwartaal;;;;;;;;;;;;
398;B Delfstoffenwinning;2008 3e kwartaal;;;;;;;;;;;;
399;B Delfstoffenwinning;2008 4e kwartaal;;;;;;;;;;;;
400;B Delfstoffenwinning;2009 1e kwartaal;;;;;;;;;;;;
401;B Delfstoffenwinning;2009 2e kwartaal;;;;;;;;;;;;
402;B Delfstoffenwinning;2009 3e kwartaal;;;;;;;;;;;;
403;B Delfstoffenwinning;2009 4e kwartaal;;;;;;;;;;;;
404;B Delfstoffenwinning;2010 1e kwartaal;;;;;;;;;;;;
405;B Delfstoffenwinning;2010 2e kwartaal;;;;;;;;;;;;
406;B Delfstoffenwinning;2010 3e kwartaal;;;;;;;;;;;;
407;B Delfstoffenwinning;2010 4e kwartaal;;;;;;;;;;;;
408;B Delfstoffenwinning;2011 1e kwartaal;;;;;;;;;;;;
409;B Delfstoffenwinning;2011 2e kwartaal;;;;;;;;;;;;
410;B Delfstoffenwinning;2011 3e kwartaal;;;;;;;;;;;;
411;B Delfstoffenwinning;2011 4e kwartaal;;;;;;;;;;;;
412;B Delfstoffenwinning;2012 1e kwartaal;;;;;;;;;;;;
413;B Delfstoffenwinning;2012 2e kwartaal;;;;;;;;;;;;
414;B Delfstoffenwinning;2012 3e kwartaal;;;;;;;;;;;;
415;B Delfstoffenwinning;2012 4e kwartaal;;;;;;;;;;;;
416;B Delfstoffenwinning;2013 1e kwartaal;;;;;;;;;;;;
417;B Delfstoffenwinning;2013 2e kwartaal;;;;;;;;;;;;
418;B Delfstoffenwinning;2013 3e kwartaal;;;;;;;;;;;;
419;B Delfstoffenwinning;2013 4e kwartaal;;;;;;;;;;;;
420;B Delfstoffenwinning;2014 1e kwartaal;;;;;;;;;;;;
421;B Delfstoffenwinning;2014 2e kwartaal;;;;;;;;;;;;
422;B Delfstoffenwinning;2014 3e kwartaal;;;;;;;;;;;;
423;B Delfstoffenwinning;2014 4e kwartaal;;;;;;;;;;;;
424;B Delfstoffenwinning;2015 1e kwartaal;;;;;;;;;;;;
425;B Delfstoffenwinning;2015 2e kwartaal;;;;;;;;;;;;
426;B Delfstoffenwinning;2015 3e kwartaal;;;;;;;;;;;;
427;B Delfstoffenwinning;2015 4e kwartaal;;;;;;;;;;;;
428;B Delfstoffenwinning;2016 1e kwartaal;;;;;;;;;;;;
429;B Delfstoffenwinning;2016 2e kwartaal;;;;;;;;;;;;
430;B Delfstoffenwinning;2016 3e kwartaal;;;;;;;;;;;;
431;B Delfstoffenwinning;2016 4e kwartaal;;;;;;;;;;;;
432;B Delfstoffenwinning;2017 1e kwartaal;;;;;;;;;;;;
433;B Delfstoffenwinning;2017 2e kwartaal;;;;;;;;;;;;
434;B Delfstoffenwinning;2017 3e kwartaal;;;;;;;;;;;;
435;B Delfstoffenwinning;2017 4e kwartaal;;;;;;;;;;;;
436;B Delfstoffenwinning;2018 1e kwartaal;;;;;;;;;;;;
437;B Delfstoffenwinning;2018 2e kwartaal;;;;;;;;;;;;
438;B Delfstoffenwinning;2018 3e kwartaal;;;;;;;;;;;;
439;B Delfstoffenwinning;2018 4e kwartaal;;;;;;;;;;;;
440;B Delfstoffenwinning;2019 1e kwartaal;;;;;;;;;;;;
441;B Delfstoffenwinning;2019 2e kwartaal;;;;;;;;;;;;
442;B Delfstoffenwinning;2019 3e kwartaal;;;;;;;;;;;;
443;B Delfstoffenwinning;2019 4e kwartaal;;;;;;;;;;;;
444;B Delfstoffenwinning;2020 1e kwartaal;;;;;;;;;;;;
445;B Delfstoffenwinning;2020 2e kwartaal;;;;;;;;;;;;
446;B Delfstoffenwinning;2020 3e kwartaal;;;;;;;;;;;;
447;B Delfstoffenwinning;2020 4e kwartaal;;;;;;;;;;;;
448;B Delfstoffenwinning;2021 1e kwartaal;;;;;;;;;;;;
449;B Delfstoffenwinning;2021 2e kwartaal;;;;;;;;;;;;
450;B Delfstoffenwinning;2021 3e kwartaal;;;;;;;;;;;;
451;B Delfstoffenwinning;2021 4e kwartaal;;;;;;;;;;;;
452;B Delfstoffenwinning;2022 1e kwartaal;;;;;;;;;;;;
453;B Delfstoffenwinning;2022 2e kwartaal;;;;;;;;;;;;
454;B Delfstoffenwinning;2022 3e kwartaal;;;;;;;;;;;;
455;B Delfstoffenwinning;2022 4e kwartaal;;;;;;;;;;;;
456;B Delfstoffenwinning;2023 1e kwartaal;;;;;;;;;;;;
457;B Delfstoffenwinning;2023 2e kwartaal;;;;;;;;;;;;
458;B Delfstoffenwinning;2023 3e kwartaal;;;;;;;;;;;;
459;B Delfstoffenwinning;2023 4e kwartaal;;;;;;;;;;;;
460;B Delfstoffenwinning;2024 1e kwartaal;;;;;;;;;;;;
461;B Delfstoffenwinning;2024 2e kwartaal;;;;;;;;;;;;
462;B Delfstoffenwinning;2024 3e kwartaal;;;;;;;;;;;;
463;B Delfstoffenwinning;2024 4e kwartaal;;;;;;;;;;;;
464;C Industrie;1996 1e kwartaal;99.8;106.7;99.1;106.3;8.1;8.5;18.3;19.9;16.1;15.9;36.1;36.7
465;C Industrie;1996 2e kwartaal;118.0;107.9;118.5;107.6;9.6;8.4;24.1;20.1;16.2;15.6;39.8;36.5
466;C Industrie;1996 3e kwartaal;92.6;103.1;92.6;102.9;7.8;8.4;20.7;20.0;16.9;16.4;43.7;38.1
467;C Industrie;1996 4e kwartaal;98.2;101.7;97.8;101.4;8.3;8.4;18.0;20.0;16.9;16.6;36.0;38.6
468;C Industrie;1997 1e kwartaal;101.0;104.4;100.4;104.1;8.1;8.5;18.9;20.2;16.0;16.2;36.8;38.0
469;C Industrie;1997 2e kwartaal;117.1;105.0;117.3;104.5;9.7;8.5;23.8;20.1;16.6;16.3;39.7;37.7
470;C Industrie;1997 3e kwartaal;92.8;102.2;92.8;101.8;7.9;8.6;21.2;20.5;17.1;16.8;44.8;39.4
471;C Industrie;1997 4e kwartaal;98.2;101.3;97.8;101.0;8.5;8.6;18.5;20.6;17.3;17.1;37.1;39.8
472;C Industrie;1998 1e kwartaal;96.9;98.2;96.4;98.1;8.3;8.7;19.1;20.6;17.2;17.7;38.7;41.2
473;C Industrie;1998 2e kwartaal;113.7;99.9;114.5;99.8;9.9;8.7;24.7;20.8;17.4;17.5;42.3;40.7
474;C Industrie;1998 3e kwartaal;93.0;102.9;93.3;102.9;8.2;8.8;22.0;21.1;17.6;17.2;46.0;40.2
475;C Industrie;1998 4e kwartaal;99.7;104.9;99.6;105.1;8.7;8.9;19.1;21.4;17.4;16.9;37.5;39.8
476;C Industrie;1999 1e kwartaal;99.4;102.6;98.9;102.5;8.6;9.0;19.9;21.6;17.4;17.5;39.4;41.2
477;C Industrie;1999 2e kwartaal;114.2;100.9;114.9;100.8;10.3;9.1;25.8;21.8;18.0;18.0;44.0;42.3
478;C Industrie;1999 3e kwartaal;92.1;98.7;92.2;98.6;8.5;9.2;23.0;22.0;18.4;18.6;48.7;43.7
479;C Industrie;1999 4e kwartaal;94.5;97.5;94.1;97.3;9.0;9.2;19.4;21.9;19.0;18.8;40.4;44.1
480;C Industrie;2000 1e kwartaal;98.4;101.3;97.6;101.1;9.2;9.6;20.9;23.1;18.7;18.9;42.0;44.7
481;C Industrie;2000 2e kwartaal;113.1;99.5;113.4;99.1;10.8;9.6;27.0;22.8;19.1;19.2;46.6;45.0
482;C Industrie;2000 3e kwartaal;93.3;98.0;93.5;97.7;9.0;9.6;24.9;23.6;19.2;19.7;52.1;47.2
483;C Industrie;2000 4e kwartaal;96.1;97.5;95.9;97.2;9.5;9.7;21.6;23.7;19.7;19.8;44.1;47.7
484;C Industrie;2001 1e kwartaal;96.6;98.9;95.9;98.6;9.4;9.8;21.6;23.6;19.5;19.8;44.2;46.9
485;C Industrie;2001 2e kwartaal;109.4;98.0;109.6;97.6;10.9;9.7;27.7;23.4;20.0;19.8;49.5;47.0
486;C Industrie;2001 3e kwartaal;93.3;100.0;93.3;99.7;9.2;9.9;25.2;24.0;19.6;19.8;52.8;47.1
487;C Industrie;2001 4e kwartaal;97.7;99.4;97.3;99.1;9.7;10.0;21.8;24.1;19.9;20.0;43.9;47.5
488;C Industrie;2002 1e kwartaal;100.0;101.4;98.9;100.7;9.8;10.1;22.8;24.6;19.5;20.0;45.1;47.8
489;C Industrie;2002 2e kwartaal;113.1;102.3;113.3;101.7;11.6;10.2;29.6;24.9;20.4;20.0;51.1;47.9
490;C Industrie;2002 3e kwartaal;94.4;103.5;94.0;102.8;9.6;10.4;26.1;25.3;20.4;20.1;54.3;48.1
491;C Industrie;2002 4e kwartaal;101.4;103.3;101.0;103.0;10.3;10.5;23.2;25.5;20.3;20.4;44.9;48.5
492;C Industrie;2003 1e kwartaal;100.5;105.0;99.2;104.2;10.1;10.5;23.5;25.4;20.1;20.0;46.3;47.7
493;C Industrie;2003 2e kwartaal;117.2;103.1;117.3;102.4;12.1;10.7;30.8;25.8;20.6;20.7;51.4;49.3
494;C Industrie;2003 3e kwartaal;95.5;102.1;94.9;101.3;10.0;10.8;26.9;26.1;21.0;21.2;55.4;50.5
495;C Industrie;2003 4e kwartaal;101.9;104.3;101.2;103.7;10.7;10.9;24.1;26.5;21.0;20.9;46.6;50.0
496;C Industrie;2004 1e kwartaal;96.9;101.8;95.9;101.3;10.7;11.1;24.4;26.8;22.1;21.9;49.8;51.8
497;C Industrie;2004 2e kwartaal;112.6;101.7;112.9;101.2;12.6;11.1;32.2;26.7;22.3;21.8;55.9;51.6
498;C Industrie;2004 3e kwartaal;92.0;103.1;91.6;102.4;10.3;11.2;27.6;27.1;22.4;21.7;58.9;51.7
499;C Industrie;2004 4e kwartaal;97.3;100.8;96.2;99.6;11.0;11.2;24.2;27.1;22.6;22.3;49.3;53.3
500;C Industrie;2005 1e kwartaal;93.9;97.5;93.0;97.4;10.8;11.2;25.1;27.4;23.0;23.0;52.8;54.9
501;C Industrie;2005 2e kwartaal;107.9;97.0;108.4;96.7;12.9;11.3;32.7;27.6;23.8;23.3;59.0;55.8
502;C Industrie;2005 3e kwartaal;88.4;95.0;88.0;94.3;10.5;11.4;27.9;27.6;23.7;24.0;62.0;57.4
503;C Industrie;2005 4e kwartaal;93.5;94.3;93.1;93.8;11.2;11.4;25.4;27.7;23.9;24.2;53.3;57.8
504;C Industrie;2006 1e kwartaal;93.0;99.3;91.8;99.0;11.0;11.4;25.0;27.9;23.7;23.0;53.3;55.1
505;C Industrie;2006 2e kwartaal;106.2;94.7;106.6;94.2;13.1;11.5;34.1;28.2;24.7;24.3;62.5;58.6
506;C Industrie;2006 3e kwartaal;87.9;92.5;87.9;92.2;10.6;11.6;28.5;28.2;24.0;25.0;63.5;59.9
507;C Industrie;2006 4e kwartaal;91.7;91.1;91.4;90.6;11.5;11.7;26.6;28.6;25.0;25.7;56.9;61.7
508;C Industrie;2007 1e kwartaal;86.5;90.9;85.3;89.9;11.4;11.8;26.0;28.5;26.2;25.9;59.6;62.0
509;C Industrie;2007 2e kwartaal;104.1;91.8;104.0;91.2;13.5;11.8;35.0;28.6;25.9;25.7;65.9;61.3
510;C Industrie;2007 3e kwartaal;86.5;93.4;86.1;92.9;10.8;11.9;29.1;29.1;25.0;25.5;66.0;61.4
511;C Industrie;2007 4e kwartaal;92.5;93.4;92.0;92.9;12.0;12.3;27.6;29.9;26.1;26.3;58.6;63.0
512;C Industrie;2008 1e kwartaal;91.9;96.1;90.6;95.0;12.1;12.5;28.4;30.6;26.3;26.0;61.3;63.0
513;C Industrie;2008 2e kwartaal;108.6;98.4;108.4;97.5;14.3;12.5;37.2;30.7;26.3;25.4;67.2;61.6
514;C Industrie;2008 3e kwartaal;92.4;101.0;91.8;100.4;11.4;12.5;30.2;30.9;24.6;24.8;64.3;60.3
515;C Industrie;2008 4e kwartaal;100.6;102.3;99.9;101.6;12.3;12.5;28.4;30.7;24.5;24.5;55.5;59.2
516;C Industrie;2009 1e kwartaal;110.2;113.6;109.1;112.8;12.4;12.8;30.0;32.1;22.5;22.5;53.8;55.7
517;C Industrie;2009 2e kwartaal;124.1;110.6;124.2;109.8;14.7;12.8;39.9;32.3;23.7;23.3;62.9;57.6
518;C Industrie;2009 3e kwartaal;102.3;111.1;102.0;110.6;11.9;13.2;32.1;33.1;23.3;23.7;61.6;58.6
519;C Industrie;2009 4e kwartaal;104.1;106.1;103.2;105.2;12.8;13.1;29.8;32.8;24.7;24.7;56.5;61.0
520;C Industrie;2010 1e kwartaal;101.5;105.3;100.2;104.5;12.1;12.4;29.1;31.0;23.8;23.6;56.8;58.0
521;C Industrie;2010 2e kwartaal;111.7;102.2;111.9;101.5;14.5;12.7;39.2;31.4;26.0;24.9;68.5;60.5
522;C Industrie;2010 3e kwartaal;91.4;99.6;90.8;98.8;11.6;12.8;30.0;31.2;25.5;25.7;64.6;61.8
523;C Industrie;2010 4e kwartaal;95.5;98.5;94.6;97.7;12.7;12.9;28.6;31.5;26.5;26.2;59.0;63.1
524;C Industrie;2011 1e kwartaal;97.0;99.1;95.4;98.5;12.7;13.1;29.9;32.2;26.2;26.5;61.3;63.9
525;C Industrie;2011 2e kwartaal;108.1;97.4;108.0;96.6;15.0;13.2;39.4;32.6;27.7;27.0;71.3;66.1
526;C Industrie;2011 3e kwartaal;90.5;98.8;89.1;97.2;12.1;13.3;30.9;32.1;26.8;26.9;67.8;64.7
527;C Industrie;2011 4e kwartaal;98.0;100.8;96.9;99.6;13.1;13.4;30.4;32.5;26.7;26.5;61.4;63.9
528;C Industrie;2012 1e kwartaal;98.6;100.0;97.1;99.0;13.0;13.4;30.0;32.7;26.4;26.9;60.6;64.7
529;C Industrie;2012 2e kwartaal;111.4;100.8;111.1;99.8;15.5;13.6;40.3;33.1;27.8;26.9;70.9;64.9
530;C Industrie;2012 3e kwartaal;94.8;102.6;93.7;101.5;12.6;13.8;32.8;33.6;26.5;26.8;68.4;64.8
531;C Industrie;2012 4e kwartaal;98.3;102.5;97.2;101.0;13.5;13.8;31.9;34.0;27.4;26.9;64.3;65.9
532;C Industrie;2013 1e kwartaal;103.9;105.8;102.2;104.3;13.4;13.9;31.6;33.7;25.8;26.3;60.6;63.2
533;C Industrie;2013 2e kwartaal;114.5;104.3;113.5;102.6;15.9;13.9;40.5;33.5;27.8;26.7;69.9;63.9
534;C Industrie;2013 3e kwartaal;95.0;102.5;94.0;101.7;12.8;14.0;32.5;33.7;26.8;27.3;67.6;64.9
535;C Industrie;2013 4e kwartaal;95.9;101.0;94.7;99.4;13.7;14.0;31.7;33.6;28.7;27.8;65.4;66.2
536;C Industrie;2014 1e kwartaal;102.6;104.9;101.0;103.6;14.0;14.4;32.4;34.4;27.3;27.5;62.8;65.0
537;C Industrie;2014 2e kwartaal;114.4;103.2;113.3;101.7;16.5;14.5;42.1;35.4;28.9;28.1;72.7;68.1
538;C Industrie;2014 3e kwartaal;97.1;103.8;95.4;102.1;13.4;14.7;33.5;34.8;27.6;28.3;68.7;66.7
539;C Industrie;2014 4e kwartaal;102.0;107.2;100.8;106.0;14.6;14.9;33.7;35.8;28.7;27.8;65.5;66.1
540;C Industrie;2015 1e kwartaal;101.5;103.6;99.5;101.3;14.0;14.5;32.8;34.8;27.6;27.9;64.5;67.3
541;C Industrie;2015 2e kwartaal;115.3;103.7;115.0;102.8;16.6;14.5;42.8;35.1;28.8;28.1;72.9;66.9
542;C Industrie;2015 3e kwartaal;97.0;103.6;96.2;102.7;13.2;14.5;33.7;35.0;27.2;28.1;68.6;66.7
543;C Industrie;2015 4e kwartaal;96.8;101.3;96.3;100.8;14.3;14.6;32.7;35.2;29.6;28.9;66.5;68.3
544;C Industrie;2016 1e kwartaal;102.7;104.9;101.8;104.1;14.4;14.8;33.8;35.8;28.0;28.3;65.0;67.4
545;C Industrie;2016 2e kwartaal;115.4;105.1;115.3;104.6;17.0;14.9;42.3;35.7;29.5;28.3;71.7;66.8
546;C Industrie;2016 3e kwartaal;97.7;104.5;97.7;104.3;13.5;14.9;34.8;36.1;27.7;28.5;69.7;67.8
547;C Industrie;2016 4e kwartaal;97.4;101.8;96.7;101.2;14.5;14.8;33.8;35.8;29.7;29.1;68.3;69.3
548;C Industrie;2017 1e kwartaal;98.6;101.1;97.7;100.6;14.5;15.0;33.4;36.3;29.4;29.7;66.9;70.6
549;C Industrie;2017 2e kwartaal;111.7;100.3;112.1;100.1;17.3;15.1;43.8;36.5;30.9;30.1;76.4;71.3
550;C Industrie;2017 3e kwartaal;94.3;100.2;94.1;99.9;13.7;15.1;35.5;36.5;29.0;30.1;73.9;71.6
551;C Industrie;2017 4e kwartaal;94.0;99.4;93.8;98.7;14.9;15.2;35.3;37.0;31.6;30.6;73.7;73.4
552;C Industrie;2018 1e kwartaal;98.0;99.5;96.7;98.6;14.9;15.4;35.0;37.4;30.5;31.0;70.8;74.3
553;C Industrie;2018 2e kwartaal;111.7;100.3;111.7;99.8;17.7;15.4;45.0;37.6;31.6;30.8;78.8;73.7
554;C Industrie;2018 3e kwartaal;94.8;99.9;94.2;99.1;14.0;15.5;36.7;37.8;29.6;31.0;76.3;74.6
555;C Industrie;2018 4e kwartaal;94.7;101.0;94.6;100.5;15.0;15.4;35.1;37.2;31.6;30.5;72.7;72.5
556;C Industrie;2019 1e kwartaal;102.4;103.1;101.8;103.0;15.2;15.6;35.9;37.8;29.6;30.2;69.0;71.8
557;C Industrie;2019 2e kwartaal;117.1;105.2;116.9;104.8;18.0;15.8;45.7;38.7;30.8;30.0;76.5;72.3
558;C Industrie;2019 3e kwartaal;98.7;103.7;98.3;103.3;14.4;15.9;37.0;38.8;29.3;30.7;73.7;73.6
559;C Industrie;2019 4e kwartaal;97.6;103.9;97.7;104.3;15.5;15.9;36.7;38.9;31.7;30.7;73.5;73.0
560;C Industrie;2020 1e kwartaal;105.7;105.8;105.7;106.0;15.7;16.0;38.8;41.0;29.6;30.2;71.7;75.8
561;C Industrie;2020 2e kwartaal;123.3;110.4;123.2;109.8;17.3;15.1;45.9;37.6;28.1;27.3;72.9;67.0
562;C Industrie;2020 3e kwartaal;101.2;105.4;101.7;105.7;14.4;15.9;40.3;40.3;28.5;30.2;77.5;74.6
563;C Industrie;2020 4e kwartaal;95.3;103.6;94.7;102.6;15.6;16.1;37.0;40.4;32.7;31.1;76.4;77.1
564;C Industrie;2021 1e kwartaal;101.2;102.8;101.1;102.9;16.1;16.4;38.2;40.2;31.9;31.9;73.9;76.6
565;C Industrie;2021 2e kwartaal;112.3;100.1;111.9;99.8;18.7;16.4;46.8;39.7;33.3;32.8;81.7;77.8
566;C Industrie;2021 3e kwartaal;94.2;98.7;94.4;98.5;15.0;16.5;41.3;41.7;31.7;33.5;85.5;83.0
567;C Industrie;2021 4e kwartaal;92.3;98.4;92.5;98.9;16.2;16.7;37.7;41.6;35.0;34.0;79.6;82.3
568;C Industrie;2022 1e kwartaal;98.7;98.2;98.7;98.4;16.5;16.7;39.7;42.1;33.5;34.1;78.8;83.7
569;C Industrie;2022 2e kwartaal;111.7;100.7;112.5;100.9;19.4;17.1;50.5;42.7;34.7;33.9;87.8;82.8
570;C Industrie;2022 3e kwartaal;99.1;103.7;99.2;103.8;15.8;17.4;41.7;42.7;31.8;33.5;82.2;80.4
571;C Industrie;2022 4e kwartaal;96.3;105.6;96.3;104.3;16.9;17.5;40.3;43.4;35.1;33.2;81.8;81.4
572;C Industrie;2023 1e kwartaal;107.8;108.1;107.2;108.1;17.7;17.9;41.8;44.5;32.8;33.1;76.2;80.5
573;C Industrie;2023 2e kwartaal;124.2;111.8;125.0;111.8;20.7;18.2;53.7;45.4;33.3;32.6;84.1;79.4
574;C Industrie;2023 3e kwartaal;107.4;115.0;107.5;114.7;16.6;18.3;44.4;45.3;30.8;31.8;80.9;77.3
575;C Industrie;2023 4e kwartaal;105.9;115.8;106.3;116.2;17.9;18.5;43.3;46.1;33.7;32.0;79.7;77.7
576;C Industrie;2024 1e kwartaal;121.8;122.2;121.0;121.7;18.7;18.9;44.8;47.1;30.7;31.0;72.5;75.7
577;C Industrie;2024 2e kwartaal;132.9;119.8;133.6;119.7;21.7;19.1;55.5;47.4;32.6;31.8;81.3;77.6
578;C Industrie;2024 3e kwartaal;114.3;119.9;113.7;119.5;17.5;19.3;46.5;48.1;30.5;32.2;80.0;78.7
579;C Industrie;2024 4e kwartaal;110.6;121.0;110.2;120.2;18.9;19.6;45.3;48.8;34.2;32.4;80.5;79.5
580;D Energievoorziening;1996 1e kwartaal;;;;;;;;;;;;
581;D Energievoorziening;1996 2e kwartaal;;;;;;;;;;;;
582;D Energievoorziening;1996 3e kwartaal;;;;;;;;;;;;
583;D Energievoorziening;1996 4e kwartaal;;;;;;;;;;;;
584;D Energievoorziening;1997 1e kwartaal;;;;;;;;;;;;
585;D Energievoorziening;1997 2e kwartaal;;;;;;;;;;;;
586;D Energievoorziening;1997 3e kwartaal;;;;;;;;;;;;
587;D Energievoorziening;1997 4e kwartaal;;;;;;;;;;;;
588;D Energievoorziening;1998 1e kwartaal;;;;;;;;;;;;
589;D Energievoorziening;1998 2e kwartaal;;;;;;;;;;;;
590;D Energievoorziening;1998 3e kwartaal;;;;;;;;;;;;
591;D Energievoorziening;1998 4e kwartaal;;;;;;;;;;;;
592;D Energievoorziening;1999 1e kwartaal;;;;;;;;;;;;
593;D Energievoorziening;1999 2e kwartaal;;;;;;;;;;;;
594;D Energievoorziening;1999 3e kwartaal;;;;;;;;;;;;
595;D Energievoorziening;1999 4e kwartaal;;;;;;;;;;;;
596;D Energievoorziening;2000 1e kwartaal;;;;;;;;;;;;
597;D Energievoorziening;2000 2e kwartaal;;;;;;;;;;;;
598;D Energievoorziening;2000 3e kwartaal;;;;;;;;;;;;
599;D Energievoorziening;2000 4e kwartaal;;;;;;;;;;;;
600;D Energievoorziening;2001 1e kwartaal;;;;;;;;;;;;
601;D Energievoorziening;2001 2e kwartaal;;;;;;;;;;;;
602;D Energievoorziening;2001 3e kwartaal;;;;;;;;;;;;
603;D Energievoorziening;2001 4e kwartaal;;;;;;;;;;;;
604;D Energievoorziening;2002 1e kwartaal;;;;;;;;;;;;
605;D Energievoorziening;2002 2e kwartaal;;;;;;;;;;;;
606;D Energievoorziening;2002 3e kwartaal;;;;;;;;;;;;
607;D Energievoorziening;2002 4e kwartaal;;;;;;;;;;;;
608;D Energievoorziening;2003 1e kwartaal;;;;;;;;;;;;
609;D Energievoorziening;2003 2e kwartaal;;;;;;;;;;;;
610;D Energievoorziening;2003 3e kwartaal;;;;;;;;;;;;
611;D Energievoorziening;2003 4e kwartaal;;;;;;;;;;;;
612;D Energievoorziening;2004 1e kwartaal;;;;;;;;;;;;
613;D Energievoorziening;2004 2e kwartaal;;;;;;;;;;;;
614;D Energievoorziening;2004 3e kwartaal;;;;;;;;;;;;
615;D Energievoorziening;2004 4e kwartaal;;;;;;;;;;;;
616;D Energievoorziening;2005 1e kwartaal;;;;;;;;;;;;
617;D Energievoorziening;2005 2e kwartaal;;;;;;;;;;;;
618;D Energievoorziening;2005 3e kwartaal;;;;;;;;;;;;
619;D Energievoorziening;2005 4e kwartaal;;;;;;;;;;;;
620;D Energievoorziening;2006 1e kwartaal;;;;;;;;;;;;
621;D Energievoorziening;2006 2e kwartaal;;;;;;;;;;;;
622;D Energievoorziening;2006 3e kwartaal;;;;;;;;;;;;
623;D Energievoorziening;2006 4e kwartaal;;;;;;;;;;;;
624;D Energievoorziening;2007 1e kwartaal;;;;;;;;;;;;
625;D Energievoorziening;2007 2e kwartaal;;;;;;;;;;;;
626;D Energievoorziening;2007 3e kwartaal;;;;;;;;;;;;
627;D Energievoorziening;2007 4e kwartaal;;;;;;;;;;;;
628;D Energievoorziening;2008 1e kwartaal;;;;;;;;;;;;
629;D Energievoorziening;2008 2e kwartaal;;;;;;;;;;;;
630;D Energievoorziening;2008 3e kwartaal;;;;;;;;;;;;
631;D Energievoorziening;2008 4e kwartaal;;;;;;;;;;;;
632;D Energievoorziening;2009 1e kwartaal;;;;;;;;;;;;
633;D Energievoorziening;2009 2e kwartaal;;;;;;;;;;;;
