ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
3533;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kerkrade;2014;8.4;37;19.6;18.1;19.6;18.1;13.0;21.0;19.0;15.0;10.0;7.0;6.0;4.0;3.0;2.0
3534;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kerkrade;2015;8.5;38;20.1;18.5;20.0;18.4;14.0;20.0;19.0;15.0;11.0;7.0;5.0;4.0;3.0;2.0
3535;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Koggenland;2011;2.3;26;22.4;20.4;22.4;20.4;10.0;13.0;14.0;12.0;11.0;10.0;10.0;7.0;7.0;5.0
3536;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Koggenland;2012;2.4;27;22.5;20.8;22.5;20.8;9.0;13.0;14.0;12.0;11.0;11.0;10.0;8.0;7.0;4.0
3537;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Koggenland;2013;2.4;27;22.6;21.0;22.6;21.0;9.0;14.0;13.0;13.0;11.0;11.0;10.0;9.0;6.0;4.0
3538;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Koggenland;2014;2.5;27;23.9;21.6;23.9;21.6;9.0;13.0;13.0;13.0;12.0;10.0;10.0;9.0;6.0;4.0
3539;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Koggenland;2015;2.5;28;23.8;22.0;23.8;22.0;9.0;13.0;12.0;14.0;12.0;11.0;10.0;10.0;6.0;4.0
3540;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kollumerland en Nieuwkruisland;2011;1.5;28;19.7;18.2;19.7;18.2;12.0;20.0;17.0;15.0;11.0;9.0;6.0;5.0;3.0;2.0
3541;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kollumerland en Nieuwkruisland;2012;1.5;29;19.9;18.1;19.9;18.1;13.0;20.0;17.0;15.0;10.0;8.0;7.0;5.0;3.0;2.0
3542;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kollumerland en Nieuwkruisland;2013;1.5;29;20.2;18.6;20.1;18.5;12.0;18.0;18.0;15.0;11.0;8.0;7.0;5.0;3.0;2.0
3543;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kollumerland en Nieuwkruisland;2014;1.5;29;20.6;18.7;20.6;18.7;13.0;20.0;16.0;14.0;11.0;8.0;8.0;5.0;2.0;3.0
3544;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Kollumerland en Nieuwkruisland;2015;1.5;29;21.1;19.1;21.1;19.1;12.0;19.0;18.0;13.0;12.0;9.0;7.0;5.0;3.0;2.0
3545;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Korendijk;2011;1.1;25;22.9;20.1;22.9;20.1;8.0;17.0;15.0;11.0;10.0;9.0;10.0;7.0;7.0;6.0
3546;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Korendijk;2012;1.0;24;23.4;20.9;23.4;20.9;7.0;15.0;16.0;11.0;11.0;9.0;9.0;8.0;8.0;6.0
3547;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Korendijk;2013;1.1;25;23.7;21.1;23.7;21.1;7.0;13.0;16.0;12.0;11.0;10.0;10.0;8.0;7.0;6.0
3548;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Korendijk;2014;1.1;25;24.7;21.5;24.7;21.5;7.0;14.0;16.0;12.0;10.0;10.0;10.0;9.0;7.0;6.0
3549;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Korendijk;2015;1.1;26;25.0;21.8;24.9;21.8;7.0;13.0;17.0;11.0;11.0;9.0;10.0;8.0;8.0;6.0
3550;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpen aan den IJssel;2011;3.2;27;23.1;19.8;23.1;19.8;7.0;16.0;17.0;12.0;9.0;9.0;8.0;8.0;7.0;6.0
3551;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpen aan den IJssel;2012;3.3;28;23.4;20.0;23.4;20.0;7.0;15.0;17.0;13.0;9.0;9.0;8.0;8.0;7.0;6.0
3552;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpen aan den IJssel;2013;3.4;29;23.3;20.0;23.3;20.0;7.0;15.0;18.0;12.0;9.0;9.0;9.0;8.0;7.0;6.0
3553;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpen aan den IJssel;2014;3.4;29;24.3;20.8;24.3;20.8;8.0;14.0;17.0;13.0;10.0;9.0;9.0;8.0;7.0;6.0
3554;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpen aan den IJssel;2015;3.5;29;23.9;20.8;23.8;20.7;8.0;14.0;16.0;14.0;10.0;10.0;8.0;8.0;7.0;6.0
3555;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpenerwaard;2011;6.2;28;22.3;19.4;22.3;19.4;13.0;15.0;14.0;12.0;10.0;9.0;8.0;7.0;6.0;6.0
3556;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpenerwaard;2012;6.3;29;22.2;19.8;22.2;19.8;12.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;6.0;6.0
3557;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpenerwaard;2013;6.4;29;22.2;19.8;22.2;19.8;12.0;14.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;5.0
3558;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpenerwaard;2014;6.5;29;23.3;20.3;23.3;20.3;12.0;14.0;15.0;12.0;11.0;10.0;8.0;7.0;6.0;5.0
3559;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Krimpenerwaard;2015;6.7;30;23.0;20.6;22.9;20.6;12.0;13.0;15.0;12.0;11.0;10.0;8.0;7.0;6.0;5.0
3560;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laarbeek;2011;2.0;24;21.5;19.1;21.5;19.1;10.0;18.0;16.0;12.0;9.0;10.0;9.0;6.0;5.0;5.0
3561;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laarbeek;2012;2.2;25;21.4;19.2;21.4;19.2;10.0;18.0;16.0;11.0;10.0;10.0;8.0;6.0;6.0;4.0
3562;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laarbeek;2013;2.3;26;21.5;19.2;21.5;19.2;10.0;17.0;17.0;12.0;10.0;10.0;8.0;7.0;6.0;5.0
3563;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laarbeek;2014;2.3;25;23.1;20.3;23.1;20.3;9.0;15.0;18.0;12.0;10.0;10.0;8.0;7.0;6.0;4.0
3564;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laarbeek;2015;2.3;26;22.9;20.4;22.8;20.4;11.0;15.0;17.0;12.0;10.0;11.0;8.0;7.0;6.0;4.0
3565;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landerd;2011;1.3;23;21.5;19.8;21.5;19.8;10.0;13.0;18.0;13.0;12.0;10.0;9.0;5.0;5.0;5.0
3566;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landerd;2012;1.3;23;21.6;20.1;21.6;20.1;10.0;13.0;17.0;12.0;14.0;11.0;10.0;5.0;5.0;4.0
3567;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landerd;2013;1.4;24;21.9;20.2;21.9;20.2;10.0;13.0;17.0;11.0;13.0;10.0;8.0;6.0;5.0;4.0
3568;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landerd;2014;1.4;23;22.8;20.9;22.8;20.9;9.0;13.0;17.0;13.0;12.0;10.0;8.0;8.0;5.0;4.0
3569;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landerd;2015;1.5;25;22.3;20.6;22.3;20.6;11.0;14.0;16.0;14.0;13.0;10.0;8.0;7.0;4.0;4.0
3570;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landgraaf;2011;5.5;32;19.7;18.3;19.6;18.2;12.0;20.0;16.0;14.0;11.0;9.0;7.0;5.0;4.0;2.0
3571;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landgraaf;2012;5.5;32;20.1;18.6;20.1;18.6;11.0;19.0;16.0;15.0;11.0;9.0;8.0;5.0;4.0;2.0
3572;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landgraaf;2013;5.7;33;20.4;18.6;20.4;18.6;12.0;18.0;16.0;15.0;11.0;9.0;8.0;5.0;3.0;2.0
3573;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landgraaf;2014;5.7;33;21.0;19.2;21.0;19.2;11.0;18.0;16.0;16.0;11.0;9.0;8.0;6.0;4.0;2.0
3574;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landgraaf;2015;5.7;33;21.6;19.5;21.5;19.5;10.0;18.0;16.0;15.0;12.0;10.0;7.0;6.0;4.0;2.0
3575;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landsmeer;2011;1.2;27;24.4;21.2;24.4;21.2;10.0;11.0;14.0;11.0;11.0;9.0;9.0;9.0;7.0;9.0
3576;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landsmeer;2012;1.2;28;24.7;21.8;24.7;21.8;10.0;10.0;14.0;11.0;11.0;10.0;8.0;8.0;9.0;9.0
3577;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landsmeer;2013;1.2;28;25.2;21.9;25.2;21.9;9.0;10.0;13.0;11.0;12.0;10.0;9.0;9.0;8.0;10.0
3578;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landsmeer;2014;1.3;28;26.9;23.0;26.9;23.0;9.0;9.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;9.0
3579;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Landsmeer;2015;1.3;29;26.0;22.7;26.0;22.7;10.0;10.0;12.0;12.0;11.0;10.0;10.0;9.0;8.0;9.0
3580;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Langedijk;2011;2.7;25;22.7;20.4;22.7;20.3;10.0;14.0;14.0;11.0;11.0;10.0;9.0;8.0;6.0;6.0
3581;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Langedijk;2012;2.7;25;23.1;20.4;23.1;20.3;9.0;15.0;14.0;13.0;11.0;10.0;9.0;7.0;7.0;5.0
3582;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Langedijk;2013;2.7;25;22.7;20.6;22.7;20.6;9.0;15.0;14.0;13.0;12.0;11.0;9.0;8.0;7.0;5.0
3583;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Langedijk;2014;2.8;26;23.8;21.2;23.8;21.2;9.0;14.0;14.0;13.0;11.0;11.0;9.0;8.0;6.0;5.0
3584;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Langedijk;2015;2.9;26;23.7;21.5;23.7;21.5;9.0;14.0;14.0;12.0;12.0;10.0;9.0;8.0;7.0;5.0
3585;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lansingerland;2011;4.4;21;25.2;22.0;25.2;22.0;9.0;11.0;12.0;11.0;9.0;9.0;9.0;9.0;9.0;11.0
3586;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lansingerland;2012;4.4;21;26.3;22.2;26.3;22.2;8.0;11.0;13.0;10.0;11.0;9.0;10.0;9.0;9.0;11.0
3587;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lansingerland;2013;4.6;21;25.8;22.5;25.8;22.5;8.0;12.0;12.0;10.0;10.0;9.0;9.0;10.0;9.0;11.0
3588;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lansingerland;2014;4.6;21;27.5;23.2;27.5;23.2;9.0;11.0;12.0;10.0;10.0;9.0;10.0;9.0;10.0;10.0
3589;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lansingerland;2015;4.8;22;27.0;23.3;27.0;23.3;9.0;10.0;13.0;11.0;10.0;9.0;9.0;10.0;9.0;10.0
3590;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laren (NH.);2011;1.8;37;30.2;22.4;30.2;22.4;18.0;10.0;9.0;7.0;8.0;7.0;7.0;8.0;9.0;17.0
3591;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laren (NH.);2012;1.8;37;30.6;23.1;30.6;23.1;17.0;9.0;9.0;7.0;7.0;7.0;8.0;8.0;8.0;20.0
3592;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laren (NH.);2013;1.7;36;32.6;24.9;32.5;24.9;11.0;10.0;9.0;8.0;8.0;6.0;9.0;10.0;9.0;19.0
3593;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laren (NH.);2014;1.7;35;34.1;25.6;34.1;25.6;9.0;9.0;9.0;8.0;10.0;9.0;8.0;10.0;9.0;19.0
3594;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Laren (NH.);2015;1.7;36;34.6;25.6;34.5;25.5;9.0;10.0;11.0;8.0;9.0;8.0;9.0;9.0;10.0;18.0
3595;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leek;2011;2.1;27;20.5;18.3;20.5;18.3;10.0;19.0;18.0;13.0;11.0;9.0;7.0;5.0;4.0;4.0
3596;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leek;2012;2.3;29;20.3;18.3;20.3;18.3;11.0;19.0;18.0;14.0;10.0;8.0;6.0;6.0;4.0;3.0
3597;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leek;2013;2.5;30;20.1;18.1;20.1;18.0;13.0;19.0;18.0;13.0;10.0;8.0;6.0;6.0;4.0;3.0
3598;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leek;2014;2.4;30;20.8;18.6;20.8;18.6;13.0;18.0;18.0;13.0;10.0;8.0;6.0;6.0;5.0;3.0
3599;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leek;2015;2.4;29;21.4;19.2;21.4;19.2;12.0;17.0;18.0;14.0;11.0;9.0;5.0;7.0;4.0;3.0
3600;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leerdam;2011;2.6;30;19.8;18.1;19.8;18.1;14.0;19.0;16.0;12.0;10.0;9.0;8.0;5.0;4.0;3.0
3601;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leerdam;2012;2.6;30;20.3;18.6;20.2;18.6;13.0;17.0;17.0;14.0;10.0;9.0;8.0;6.0;4.0;3.0
3602;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leerdam;2013;2.6;31;20.7;18.7;20.6;18.7;11.0;18.0;18.0;12.0;11.0;9.0;8.0;6.0;4.0;3.0
3603;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leerdam;2014;2.5;30;22.3;19.6;22.3;19.6;10.0;17.0;17.0;13.0;10.0;10.0;8.0;6.0;4.0;3.0
3604;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leerdam;2015;2.5;30;21.9;19.6;21.9;19.6;11.0;16.0;18.0;14.0;10.0;9.0;8.0;6.0;5.0;3.0
3605;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarden;2011;23.8;45;17.8;16.6;17.8;16.6;29.0;16.0;13.0;10.0;9.0;7.0;6.0;5.0;4.0;3.0
3606;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarden;2012;24.2;46;17.8;16.6;17.8;16.6;28.0;17.0;12.0;10.0;9.0;7.0;6.0;5.0;4.0;3.0
3607;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarden;2013;24.7;46;18.1;16.6;18.0;16.6;27.0;17.0;12.0;10.0;8.0;7.0;6.0;5.0;4.0;3.0
3608;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarden;2014;24.6;46;18.6;16.9;18.6;16.9;29.0;17.0;12.0;9.0;8.0;7.0;6.0;5.0;3.0;3.0
3609;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarden;2015;24.9;46;18.9;17.1;18.8;17.1;29.0;17.0;12.0;10.0;9.0;7.0;6.0;5.0;4.0;3.0
3610;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarderadeel;2011;1.0;25;21.5;19.0;21.5;19.0;10.0;15.0;18.0;14.0;10.0;9.0;8.0;8.0;5.0;4.0
3611;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarderadeel;2012;1.1;25;22.0;19.1;22.0;19.1;10.0;17.0;16.0;14.0;10.0;11.0;7.0;8.0;5.0;3.0
3612;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarderadeel;2013;1.1;26;23.1;19.4;23.1;19.4;10.0;16.0;17.0;13.0;10.0;11.0;7.0;7.0;6.0;4.0
3613;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarderadeel;2014;1.1;26;21.8;19.8;21.8;19.8;10.0;16.0;17.0;12.0;10.0;11.0;8.0;6.0;4.0;4.0
3614;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leeuwarderadeel;2015;1.1;27;22.1;20.3;22.1;20.3;10.0;15.0;17.0;14.0;11.0;11.0;8.0;7.0;5.0;3.0
3615;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiden;2011;30.1;50;18.4;16.6;18.4;16.6;33.0;13.0;10.0;8.0;7.0;7.0;6.0;5.0;5.0;5.0
3616;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiden;2012;30.9;51;18.7;16.5;18.6;16.5;34.0;12.0;10.0;8.0;7.0;7.0;6.0;5.0;5.0;5.0
3617;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiden;2013;31.7;51;18.5;16.4;18.4;16.4;35.0;12.0;10.0;8.0;7.0;7.0;6.0;5.0;5.0;5.0
3618;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiden;2014;32.3;52;18.9;16.7;18.9;16.7;36.0;12.0;10.0;8.0;7.0;7.0;6.0;5.0;5.0;5.0
3619;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiden;2015;32.8;52;19.0;16.9;19.0;16.8;36.0;11.0;10.0;8.0;7.0;7.0;6.0;5.0;5.0;5.0
3620;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiderdorp;2011;3.7;32;24.2;21.9;24.2;21.9;11.0;10.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;9.0
3621;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiderdorp;2012;3.8;33;24.3;21.9;24.3;21.9;11.0;11.0;11.0;11.0;10.0;10.0;10.0;8.0;8.0;9.0
3622;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiderdorp;2013;3.8;33;24.6;22.1;24.6;22.1;10.0;11.0;12.0;12.0;10.0;10.0;10.0;9.0;9.0;8.0
3623;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiderdorp;2014;3.9;33;25.5;22.6;25.5;22.6;10.0;10.0;12.0;12.0;10.0;10.0;9.0;10.0;9.0;8.0
3624;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leiderdorp;2015;4.0;33;25.1;22.5;25.1;22.5;11.0;10.0;12.0;12.0;10.0;10.0;9.0;9.0;9.0;7.0
3625;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leidschendam-Voorburg;2011;13.8;40;24.5;21.9;24.5;21.9;10.0;12.0;11.0;11.0;10.0;10.0;9.0;9.0;9.0;9.0
3626;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leidschendam-Voorburg;2012;14.0;40;24.9;22.3;24.9;22.3;9.0;13.0;11.0;10.0;10.0;10.0;10.0;9.0;9.0;9.0
3627;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leidschendam-Voorburg;2013;14.1;41;25.5;22.4;25.5;22.4;9.0;13.0;11.0;10.0;9.0;10.0;9.0;10.0;9.0;9.0
3628;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leidschendam-Voorburg;2014;14.1;40;26.0;23.0;26.0;23.0;9.0;13.0;11.0;11.0;9.0;11.0;9.0;10.0;9.0;9.0
3629;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leidschendam-Voorburg;2015;14.3;40;25.7;23.0;25.7;22.9;10.0;13.0;11.0;11.0;10.0;10.0;9.0;10.0;9.0;8.0
3630;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lelystad;2011;10.2;32;19.7;17.9;19.6;17.9;17.0;18.0;15.0;12.0;10.0;8.0;7.0;5.0;4.0;3.0
3631;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lelystad;2012;10.4;32;19.9;18.1;19.8;18.1;16.0;19.0;14.0;12.0;10.0;9.0;7.0;5.0;4.0;3.0
3632;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lelystad;2013;10.6;32;20.0;18.2;20.0;18.2;16.0;18.0;15.0;12.0;10.0;9.0;7.0;5.0;5.0;3.0
3633;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lelystad;2014;10.5;32;20.9;18.7;20.9;18.7;15.0;18.0;15.0;12.0;9.0;9.0;7.0;6.0;5.0;3.0
3634;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lelystad;2015;10.7;33;21.4;19.2;21.4;19.2;14.0;18.0;15.0;12.0;10.0;9.0;7.0;6.0;5.0;3.0
3635;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leudal;2011;3.8;25;21.3;19.9;21.3;19.9;11.0;13.0;14.0;14.0;12.0;11.0;9.0;7.0;5.0;4.0
3636;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leudal;2012;3.9;26;22.3;20.5;22.3;20.5;11.0;13.0;13.0;13.0;12.0;11.0;9.0;7.0;5.0;4.0
3637;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leudal;2013;4.0;27;22.2;20.8;22.2;20.8;12.0;12.0;12.0;13.0;13.0;11.0;9.0;8.0;6.0;5.0
3638;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leudal;2014;4.1;27;23.5;21.5;23.5;21.5;9.0;12.0;13.0;14.0;13.0;12.0;9.0;8.0;5.0;4.0
3639;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leudal;2015;4.2;28;23.5;21.8;23.5;21.8;10.0;12.0;13.0;14.0;14.0;12.0;9.0;8.0;6.0;4.0
3640;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leusden;2011;3.3;28;25.0;22.2;25.0;22.2;7.0;11.0;11.0;12.0;12.0;10.0;10.0;9.0;10.0;8.0
3641;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leusden;2012;3.4;28;25.0;22.4;25.0;22.4;7.0;11.0;11.0;12.0;12.0;11.0;10.0;9.0;9.0;8.0
3642;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leusden;2013;3.4;28;25.2;22.8;25.2;22.8;7.0;10.0;11.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0
3643;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leusden;2014;3.5;29;26.0;23.4;25.9;23.4;6.0;11.0;10.0;13.0;12.0;11.0;10.0;11.0;9.0;7.0
3644;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Leusden;2015;3.6;29;26.0;23.7;25.9;23.7;7.0;10.0;11.0;13.0;11.0;12.0;11.0;10.0;9.0;7.0
3645;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaal;2011;0.9;20;23.0;20.0;23.0;20.0;;;;;;;;;;
3646;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaal;2012;0.9;22;23.2;20.3;23.2;20.3;;;;;;;;;;
3647;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaal;2013;0.9;22;23.4;20.9;23.4;20.9;;;;;;;;;;
3648;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaal;2014;1.0;23;24.2;21.4;24.2;21.4;8.0;14.0;14.0;12.0;12.0;11.0;9.0;8.0;6.0;5.0
3649;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaal;2015;1.0;22;24.0;21.0;24.0;21.0;9.0;14.0;14.0;14.0;11.0;10.0;9.0;8.0;6.0;6.0
3650;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaard;2011;4.6;25;21.4;19.3;21.4;19.3;10.0;15.0;17.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
3651;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaard;2012;4.7;25;21.7;19.6;21.6;19.6;10.0;15.0;17.0;13.0;12.0;10.0;8.0;7.0;5.0;4.0
3652;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaard;2013;4.9;26;21.7;19.8;21.7;19.8;11.0;14.0;16.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
3653;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaard;2014;4.8;26;23.0;20.4;22.9;20.4;10.0;14.0;16.0;13.0;12.0;10.0;9.0;7.0;5.0;4.0
3654;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lingewaard;2015;4.9;26;22.9;20.6;22.9;20.6;11.0;14.0;16.0;13.0;12.0;10.0;9.0;7.0;5.0;4.0
3655;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lisse;2011;3.1;32;21.7;19.2;21.7;19.2;13.0;14.0;16.0;13.0;10.0;9.0;7.0;6.0;6.0;6.0
3656;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lisse;2012;3.1;32;22.1;19.5;22.1;19.5;11.0;14.0;16.0;13.0;11.0;9.0;7.0;7.0;6.0;5.0
3657;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lisse;2013;3.1;32;22.1;19.7;22.0;19.7;11.0;13.0;17.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0
3658;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Lisse;2014;3.1;32;23.3;20.2;23.3;20.2;10.0;14.0;16.0;14.0;11.0;9.0;8.0;7.0;5.0;5.0
