ID;Geslacht;UitstromersHoMetEnZonderDiploma;BedrijfstakkenBranchesSBI2008;Studierichting;Peilmoment;Perioden;UitstromersHoMetWerk_1
4292;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2010/'11;120.0
4293;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2011/'12;150.0
4294;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2012/'13;150.0
4295;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2013/'14;200.0
4296;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2014/'15;210.0
4297;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2015/'16;220.0
4298;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2016/'17;200.0
4299;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2017/'18;210.0
4300;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2018/'19;190.0
4301;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2019/'20;190.0
4302;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2020/'21;
4303;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2021/'22;
4304;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2006/'07;90.0
4305;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2007/'08;90.0
4306;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2008/'09;80.0
4307;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2009/'10;90.0
4308;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2010/'11;110.0
4309;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2011/'12;150.0
4310;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2012/'13;160.0
4311;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2013/'14;200.0
4312;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2014/'15;240.0
4313;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2015/'16;220.0
4314;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2016/'17;210.0
4315;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2017/'18;210.0
4316;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2018/'19;200.0
4317;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2019/'20;
4318;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2020/'21;
4319;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2021/'22;
4320;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2006/'07;90.0
4321;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2007/'08;90.0
4322;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2008/'09;80.0
4323;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2009/'10;90.0
4324;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2010/'11;110.0
4325;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2011/'12;160.0
4326;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2012/'13;160.0
4327;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2013/'14;210.0
4328;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2014/'15;220.0
4329;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2015/'16;210.0
4330;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2016/'17;230.0
4331;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2017/'18;220.0
4332;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2018/'19;
4333;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2019/'20;
4334;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2020/'21;
4335;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2021/'22;
4336;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2006/'07;100.0
4337;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2007/'08;80.0
4338;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2008/'09;90.0
4339;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2009/'10;100.0
4340;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2010/'11;130.0
4341;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2011/'12;170.0
4342;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2012/'13;170.0
4343;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2013/'14;210.0
4344;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2014/'15;250.0
4345;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2015/'16;240.0
4346;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2016/'17;250.0
4347;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2017/'18;
4348;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2018/'19;
4349;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2019/'20;
4350;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2020/'21;
4351;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2021/'22;
4352;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2006/'07;110.0
4353;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2007/'08;100.0
4354;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2008/'09;90.0
4355;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2009/'10;120.0
4356;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2010/'11;150.0
4357;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2011/'12;200.0
4358;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2012/'13;
4359;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2013/'14;
4360;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2014/'15;
4361;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2015/'16;
4362;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2016/'17;
4363;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2017/'18;
4364;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2018/'19;
4365;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2019/'20;
4366;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2020/'21;
4367;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2021/'22;
4368;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2006/'07;2250.0
4369;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2007/'08;2400.0
4370;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2008/'09;1760.0
4371;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2009/'10;1920.0
4372;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2010/'11;2220.0
4373;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2011/'12;2380.0
4374;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2012/'13;2030.0
4375;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2013/'14;2220.0
4376;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2014/'15;2540.0
4377;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2015/'16;2620.0
4378;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2016/'17;2800.0
4379;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2017/'18;3190.0
4380;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2018/'19;3160.0
4381;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2019/'20;2960.0
4382;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2020/'21;3800.0
4383;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2021/'22;4030.0
4384;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2006/'07;2700.0
4385;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2007/'08;2400.0
4386;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2008/'09;1970.0
4387;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2009/'10;2330.0
4388;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2010/'11;2500.0
4389;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2011/'12;2700.0
4390;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2012/'13;2450.0
4391;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2013/'14;2760.0
4392;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2014/'15;3180.0
4393;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2015/'16;3260.0
4394;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2016/'17;3420.0
4395;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2017/'18;3710.0
4396;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2018/'19;3630.0
4397;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2019/'20;3640.0
4398;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2020/'21;4220.0
4399;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2021/'22;
4400;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2006/'07;2550.0
4401;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2007/'08;2400.0
4402;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2008/'09;2170.0
4403;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2009/'10;2380.0
4404;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2010/'11;2580.0
4405;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2011/'12;3010.0
4406;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2012/'13;2620.0
4407;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2013/'14;2950.0
4408;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2014/'15;3480.0
4409;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2015/'16;3420.0
4410;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2016/'17;3650.0
4411;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2017/'18;3790.0
4412;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2018/'19;3890.0
4413;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2019/'20;3800.0
4414;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2020/'21;
4415;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;2 jaar na verlaten onderwijs;2021/'22;
4416;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2006/'07;2410.0
4417;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2007/'08;2440.0
4418;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2008/'09;2170.0
4419;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2009/'10;2420.0
4420;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2010/'11;2670.0
4421;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2011/'12;3130.0
4422;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2012/'13;2800.0
4423;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2013/'14;3170.0
4424;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2014/'15;3660.0
4425;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2015/'16;3490.0
4426;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2016/'17;3770.0
4427;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2017/'18;3990.0
4428;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2018/'19;4030.0
4429;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2019/'20;
4430;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2020/'21;
4431;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;3 jaar na verlaten onderwijs;2021/'22;
4432;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2006/'07;2490.0
4433;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2007/'08;2480.0
4434;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2008/'09;2190.0
4435;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2009/'10;2450.0
4436;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2010/'11;2740.0
4437;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2011/'12;3260.0
4438;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2012/'13;2900.0
4439;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2013/'14;3230.0
4440;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2014/'15;3670.0
4441;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2015/'16;3610.0
4442;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2016/'17;3850.0
4443;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2017/'18;4080.0
4444;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2018/'19;
4445;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2019/'20;
4446;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2020/'21;
4447;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;4 jaar na verlaten onderwijs;2021/'22;
4448;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2006/'07;2510.0
4449;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2007/'08;2410.0
4450;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2008/'09;2230.0
4451;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2009/'10;2530.0
4452;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2010/'11;2790.0
4453;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2011/'12;3310.0
4454;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2012/'13;2870.0
4455;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2013/'14;3260.0
4456;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2014/'15;3710.0
4457;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2015/'16;3670.0
4458;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2016/'17;3890.0
4459;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2017/'18;
4460;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2018/'19;
4461;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2019/'20;
4462;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2020/'21;
4463;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;5 jaar na verlaten onderwijs;2021/'22;
4464;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2006/'07;2420.0
4465;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2007/'08;2360.0
4466;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2008/'09;2310.0
4467;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2009/'10;2560.0
4468;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2010/'11;2880.0
4469;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2011/'12;3400.0
4470;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2012/'13;
4471;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2013/'14;
4472;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2014/'15;
4473;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2015/'16;
4474;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2016/'17;
4475;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2017/'18;
4476;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2018/'19;
4477;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2019/'20;
4478;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2020/'21;
4479;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;10 jaar na verlaten onderwijs;2021/'22;
4480;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2006/'07;90.0
4481;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2007/'08;100.0
4482;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2008/'09;100.0
4483;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2009/'10;100.0
4484;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2010/'11;120.0
4485;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2011/'12;150.0
4486;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2012/'13;110.0
4487;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2013/'14;120.0
4488;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2014/'15;140.0
4489;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2015/'16;130.0
4490;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2016/'17;140.0
4491;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2017/'18;110.0
4492;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2018/'19;110.0
4493;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2019/'20;110.0
4494;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2020/'21;140.0
4495;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;Direct na verlaten onderwijs;2021/'22;190.0
4496;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2006/'07;80.0
4497;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2007/'08;80.0
4498;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2008/'09;60.0
4499;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2009/'10;90.0
4500;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2010/'11;120.0
4501;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2011/'12;140.0
4502;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2012/'13;110.0
4503;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2013/'14;110.0
4504;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2014/'15;130.0
4505;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2015/'16;150.0
4506;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2016/'17;150.0
4507;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2017/'18;100.0
4508;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2018/'19;100.0
4509;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2019/'20;120.0
4510;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2020/'21;150.0
4511;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;1 jaar na verlaten onderwijs;2021/'22;
4512;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;2 jaar na verlaten onderwijs;2006/'07;90.0
4513;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Recht;2 jaar na verlaten onderwijs;2007/'08;70.0
