ID;Geslacht;Leeftijd;Herkomstgroepering;DiagnoseIndelingISHMT;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5
5058;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;1999;;;;;
5059;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2000;;;;;
5060;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2001;;;;;
5061;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2002;;;;;
5062;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2003;;;;;
5063;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2004;;;;;
5064;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2005;;;;;
5065;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2006;;;;;
5066;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2007;;;;;
5067;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2008;;;;;
5068;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2009;;;;;
5069;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;2010;;;;;
5070;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;Totaal 1996-2000;103557.0;15.9;331940.0;50.9;3.3
5071;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;Totaal 2001-2005;102911.0;15.6;284724.0;43.3;2.9
5072;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.4  Complicaties van bevalling;Aantallen;Totaal 2006-2010;104755.0;15.9;267406.0;40.5;2.7
5073;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;1995;;;;;
5074;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;1996;;;;;
5075;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;1997;;;;;
5076;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;1998;;;;;
5077;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;1999;;;;;
5078;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2000;;;;;
5079;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2001;;;;;
5080;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2002;;;;;
5081;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2003;;;;;
5082;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2004;;;;;
5083;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2005;;;;;
5084;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2006;;;;;
5085;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2007;;;;;
5086;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2008;;;;;
5087;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2009;;;;;
5088;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;2010;;;;;
5089;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;Totaal 1996-2000;10155.0;1.6;24631.0;3.8;2.4
5090;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;Totaal 2001-2005;7679.0;1.2;16501.0;2.5;2.2
5091;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.5  Spontane enkelvoudige bevalling;Aantallen;Totaal 2006-2010;7526.0;1.1;15329.0;2.3;2.0
5092;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;1995;;;;;
5093;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;1996;;;;;
5094;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;1997;;;;;
5095;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;1998;;;;;
5096;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;1999;;;;;
5097;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2000;;;;;
5098;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2001;;;;;
5099;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2002;;;;;
5100;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2003;;;;;
5101;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2004;;;;;
5102;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2005;;;;;
5103;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2006;;;;;
5104;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2007;;;;;
5105;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2008;;;;;
5106;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2009;;;;;
5107;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;2010;;;;;
5108;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;Totaal 1996-2000;1637.0;0.3;8823.0;1.4;5.4
5109;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;Totaal 2001-2005;1000.0;0.2;4967.0;0.8;5.0
5110;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.6  Overige bevalling;Aantallen;Totaal 2006-2010;550.0;0.1;2202.0;0.3;4.1
5111;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;1995;;;;;
5112;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;1996;;;;;
5113;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;1997;;;;;
5114;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;1998;;;;;
5115;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;1999;;;;;
5116;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2000;;;;;
5117;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2001;;;;;
5118;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2002;;;;;
5119;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2003;;;;;
5120;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2004;;;;;
5121;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2005;;;;;
5122;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2006;;;;;
5123;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2007;;;;;
5124;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2008;;;;;
5125;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2009;;;;;
5126;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;2010;;;;;
5127;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;Totaal 1996-2000;4314.0;0.7;24404.0;3.7;5.9
5128;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;Totaal 2001-2005;5163.0;0.8;22556.0;3.4;4.7
5129;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.7  Complicaties i.v.m. het kraambed;Aantallen;Totaal 2006-2010;7715.0;1.2;25344.0;3.8;3.8
5130;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;1995;;;;;
5131;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;1996;;;;;
5132;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;1997;;;;;
5133;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;1998;;;;;
5134;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;1999;;;;;
5135;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2000;;;;;
5136;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2001;;;;;
5137;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2002;;;;;
5138;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2003;;;;;
5139;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2004;;;;;
5140;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2005;;;;;
5141;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2006;;;;;
5142;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2007;;;;;
5143;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2008;;;;;
5144;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2009;;;;;
5145;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;2010;;;;;
5146;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;Totaal 1996-2000;18352.0;2.8;82932.0;12.7;4.8
5147;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;Totaal 2001-2005;18936.0;2.9;68196.0;10.4;3.9
5148;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;15.8  Overige obstetrische aandoeningen;Aantallen;Totaal 2006-2010;26830.0;4.1;80600.0;12.2;3.5
5149;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;1995;45129.0;34.8;369469.0;284.6;8.2
5150;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;1996;46718.0;35.9;374275.0;287.8;8.1
5151;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;1997;47345.0;36.4;367951.0;282.5;7.8
5152;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;1998;49993.0;38.3;381388.0;292.2;7.7
5153;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;1999;51797.0;39.6;378969.0;289.8;7.4
5154;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2000;54161.0;41.3;376903.0;287.6;7.0
5155;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2001;53874.0;41.0;372485.0;283.8;7.0
5156;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2002;54452.0;41.4;363751.0;276.7;6.7
5157;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2003;53882.0;40.9;356154.0;270.6;6.6
5158;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2004;53411.0;40.5;344017.0;261.2;6.5
5159;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2005;52304.0;39.7;329236.0;249.8;6.3
5160;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2006;52345.0;39.7;330229.0;250.4;6.3
5161;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2007;51552.0;39.1;318496.0;241.5;6.2
5162;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2008;55462.0;42.0;327874.0;248.5;5.9
5163;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2009;57721.0;43.7;336848.0;255.1;5.9
5164;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;2010;61750.0;46.7;345191.0;261.1;5.6
5165;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;Totaal 1996-2000;250014.0;38.3;1879486.0;288.0;7.6
5166;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;Totaal 2001-2005;267922.0;40.7;1765643.0;268.4;6.6
5167;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16;Aantallen;Totaal 2006-2010;278829.0;42.3;1658638.0;251.3;6.0
5168;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;1995;;;;;
5169;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;1996;;;;;
5170;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;1997;;;;;
5171;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;1998;;;;;
5172;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;1999;;;;;
5173;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2000;;;;;
5174;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2001;;;;;
5175;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2002;;;;;
5176;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2003;;;;;
5177;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2004;;;;;
5178;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2005;;;;;
5179;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2006;;;;;
5180;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2007;;;;;
5181;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2008;;;;;
5182;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2009;;;;;
5183;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;2010;;;;;
5184;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;Totaal 1996-2000;46026.0;7.1;787040.0;120.6;17.1
5185;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;Totaal 2001-2005;45197.0;6.9;731920.0;111.3;16.2
5186;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.1  Korte zw.schapsduur, laag geb.gew.;Aantallen;Totaal 2006-2010;43084.0;6.5;674840.0;102.3;15.7
5187;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;1995;;;;;
5188;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;1996;;;;;
5189;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;1997;;;;;
5190;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;1998;;;;;
5191;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;1999;;;;;
5192;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2000;;;;;
5193;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2001;;;;;
5194;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2002;;;;;
5195;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2003;;;;;
5196;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2004;;;;;
5197;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2005;;;;;
5198;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2006;;;;;
5199;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2007;;;;;
5200;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2008;;;;;
5201;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2009;;;;;
5202;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;2010;;;;;
5203;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;Totaal 1996-2000;203988.0;31.3;1092446.0;167.4;5.4
5204;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;Totaal 2001-2005;222725.0;33.9;1033723.0;157.1;4.7
5205;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;16.2  Ov.aand. perinatale periode;Aantallen;Totaal 2006-2010;235744.0;35.7;983797.0;149.1;4.2
5206;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;1995;20751.0;16.0;108174.0;83.3;8.2
5207;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;1996;20686.0;15.9;105141.0;80.9;8.1
5208;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;1997;20455.0;15.7;106038.0;81.4;8.4
5209;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;1998;19789.0;15.2;91659.0;70.2;7.7
5210;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;1999;18754.0;14.3;80034.0;61.2;7.5
5211;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2000;19525.0;14.9;82685.0;63.1;7.4
5212;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2001;19439.0;14.8;79967.0;60.9;7.4
5213;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2002;19784.0;15.1;77461.0;58.9;7.2
5214;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2003;19779.0;15.0;74215.0;56.4;7.0
5215;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2004;21150.0;16.1;74331.0;56.4;6.7
5216;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2005;19975.0;15.2;73206.0;55.5;6.8
5217;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2006;18993.0;14.4;70802.0;53.7;6.8
5218;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2007;19375.0;14.7;64488.0;48.9;6.4
5219;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2008;18753.0;14.2;56984.0;43.2;6.1
5220;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2009;20297.0;15.4;65433.0;49.6;6.2
5221;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;2010;21462.0;16.2;64673.0;48.9;5.9
5222;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;Totaal 1996-2000;99209.0;15.2;465556.0;71.3;7.8
5223;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;Totaal 2001-2005;100127.0;15.2;379180.0;57.6;7.0
5224;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;17;Aantallen;Totaal 2006-2010;98881.0;15.0;322381.0;48.9;6.3
5225;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;1995;95639.0;73.7;578505.0;445.6;7.7
5226;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;1996;97280.0;74.8;574931.0;442.1;7.5
5227;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;1997;111225.0;85.4;607607.0;466.5;7.4
5228;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;1998;118160.0;90.5;615162.0;471.4;7.3
5229;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;1999;129080.0;98.7;646850.0;494.7;7.0
5230;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2000;118439.0;90.4;541446.0;413.2;6.8
5231;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2001;122779.0;93.5;517710.0;394.4;6.5
5232;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2002;143755.0;109.4;545917.0;415.3;6.1
5233;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2003;167484.0;127.3;588232.0;446.9;5.8
5234;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2004;190383.0;144.5;612835.0;465.2;5.3
5235;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2005;215128.0;163.2;676171.0;512.9;5.3
5236;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2006;258300.0;195.9;646147.0;490.0;4.8
5237;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2007;279394.0;211.9;676293.0;512.8;4.6
5238;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2008;286863.0;217.4;754296.0;571.6;4.6
5239;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2009;276259.0;209.2;641830.0;486.1;4.0
5240;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;2010;283713.0;214.6;621248.0;469.9;3.8
5241;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;Totaal 1996-2000;574184.0;88.0;2985996.0;457.6;7.2
5242;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;Totaal 2001-2005;839529.0;127.6;2940866.0;447.0;5.7
5243;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18;Aantallen;Totaal 2006-2010;1384530.0;209.8;3339813.0;506.1;4.3
5244;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;1995;;;;;
5245;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;1996;;;;;
5246;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;1997;;;;;
5247;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;1998;;;;;
5248;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;1999;;;;;
5249;Totaal mannen en vrouwen;Totaal alle leeftijden;Autochtoon;18.1  Pijn in keel en borst;Aantallen;2000;;;;;
