ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5709;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2008/'09;4580.0;730.0;3850.0;15.9
5710;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2004/'05;1450.0;390.0;1060.0;26.9
5711;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2005/'06;1850.0;400.0;1450.0;21.6
5712;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2006/'07;2060.0;370.0;1680.0;18.2
5713;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2007/'08;2480.0;420.0;2060.0;16.8
5714;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2008/'09;2760.0;430.0;2340.0;15.5
5715;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2004/'05;910.0;250.0;660.0;27.8
5716;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2005/'06;1140.0;280.0;860.0;24.5
5717;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2006/'07;1390.0;310.0;1090.0;22.1
5718;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2007/'08;1720.0;360.0;1360.0;20.7
5719;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2008/'09;1820.0;300.0;1510.0;16.6
5720;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2004/'05;14790.0;4580.0;10210.0;30.9
5721;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2005/'06;17330.0;4290.0;13040.0;24.7
5722;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2006/'07;18900.0;4310.0;14590.0;22.8
5723;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2007/'08;21890.0;4830.0;17060.0;22.1
5724;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2008/'09;22740.0;4580.0;18160.0;20.2
5725;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2004/'05;4490.0;1440.0;3050.0;32.0
5726;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2005/'06;5620.0;1460.0;4160.0;26.0
5727;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2006/'07;6340.0;1490.0;4850.0;23.5
5728;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2007/'08;7280.0;1700.0;5580.0;23.4
5729;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2008/'09;6960.0;1480.0;5480.0;21.3
5730;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2004/'05;10300.0;3140.0;7160.0;30.5
5731;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2005/'06;11710.0;2830.0;8890.0;24.1
5732;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2006/'07;12550.0;2820.0;9740.0;22.4
5733;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2007/'08;14610.0;3130.0;11490.0;21.4
5734;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2008/'09;15780.0;3100.0;12680.0;19.7
5735;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2004/'05;1740.0;510.0;1220.0;29.5
5736;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2005/'06;2250.0;550.0;1700.0;24.5
5737;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2006/'07;2690.0;600.0;2090.0;22.2
5738;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2007/'08;2420.0;510.0;1910.0;21.2
5739;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2008/'09;2250.0;380.0;1870.0;16.8
5740;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2004/'05;90.0;40.0;50.0;47.3
5741;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2005/'06;120.0;60.0;60.0;49.2
5742;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2006/'07;130.0;50.0;80.0;38.9
5743;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2007/'08;160.0;70.0;90.0;44.9
5744;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2008/'09;160.0;50.0;110.0;31.0
5745;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2004/'05;1640.0;470.0;1180.0;28.5
5746;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2005/'06;2130.0;490.0;1640.0;23.1
5747;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2006/'07;2560.0;550.0;2020.0;21.3
5748;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2007/'08;2260.0;440.0;1820.0;19.5
5749;Totaal mannen en vrouwen;2;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2008/'09;2100.0;330.0;1770.0;15.8
5750;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal soort huishouden;2004/'05;79830.0;15390.0;64430.0;19.3
5751;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal soort huishouden;2005/'06;91700.0;15030.0;76670.0;16.4
5752;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal soort huishouden;2006/'07;95560.0;14930.0;80640.0;15.6
5753;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal soort huishouden;2007/'08;99230.0;15140.0;84090.0;15.3
5754;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal soort huishouden;2008/'09;100100.0;13420.0;86680.0;13.4
5755;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal thuiswonend;2004/'05;41340.0;6170.0;35170.0;14.9
5756;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal thuiswonend;2005/'06;47680.0;6230.0;41450.0;13.1
5757;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal thuiswonend;2006/'07;49240.0;6370.0;42870.0;12.9
5758;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal thuiswonend;2007/'08;54030.0;6790.0;47230.0;12.6
5759;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal thuiswonend;2008/'09;55110.0;6040.0;49080.0;11.0
5760;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2004/'05;26550.0;3620.0;22930.0;13.6
5761;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2005/'06;30460.0;3520.0;26950.0;11.6
5762;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2006/'07;31540.0;3570.0;27980.0;11.3
5763;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2007/'08;34660.0;3800.0;30860.0;11.0
5764;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2008/'09;35770.0;3450.0;32320.0;9.6
5765;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2004/'05;14790.0;2550.0;12240.0;17.2
5766;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2005/'06;17220.0;2710.0;14510.0;15.8
5767;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2006/'07;17700.0;2800.0;14900.0;15.8
5768;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2007/'08;19370.0;2990.0;16380.0;15.5
5769;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2008/'09;19340.0;2590.0;16750.0;13.4
5770;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2004/'05;30380.0;7460.0;22920.0;24.5
5771;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2005/'06;34760.0;7040.0;27730.0;20.2
5772;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2006/'07;35950.0;6810.0;29140.0;18.9
5773;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2007/'08;37080.0;6970.0;30110.0;18.8
5774;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2008/'09;36710.0;6240.0;30460.0;17.0
5775;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2004/'05;17360.0;3810.0;13550.0;21.9
5776;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2005/'06;19970.0;3760.0;16210.0;18.8
5777;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2006/'07;20730.0;3620.0;17110.0;17.5
5778;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2007/'08;20100.0;3520.0;16580.0;17.5
5779;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2008/'09;18520.0;2840.0;15680.0;15.3
5780;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2004/'05;13020.0;3650.0;9370.0;28.0
5781;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2005/'06;14790.0;3280.0;11510.0;22.2
5782;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2006/'07;15220.0;3190.0;12030.0;21.0
5783;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2007/'08;16980.0;3450.0;13530.0;20.3
5784;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2008/'09;18190.0;3410.0;14780.0;18.7
5785;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2004/'05;8110.0;1770.0;6340.0;21.8
5786;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2005/'06;9250.0;1760.0;7490.0;19.0
5787;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2006/'07;10370.0;1750.0;8620.0;16.9
5788;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2007/'08;8120.0;1380.0;6740.0;17.0
5789;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2008/'09;8290.0;1140.0;7140.0;13.8
5790;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;IIT-bewoner;2004/'05;440.0;180.0;260.0;40.6
5791;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;IIT-bewoner;2005/'06;490.0;180.0;310.0;37.0
5792;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;IIT-bewoner;2006/'07;530.0;170.0;370.0;31.1
5793;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;IIT-bewoner;2007/'08;640.0;250.0;400.0;38.4
5794;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;IIT-bewoner;2008/'09;650.0;200.0;450.0;31.1
5795;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Overig en onbekend;2004/'05;7670.0;1590.0;6080.0;20.7
5796;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Overig en onbekend;2005/'06;8760.0;1580.0;7190.0;18.0
5797;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Overig en onbekend;2006/'07;9840.0;1580.0;8260.0;16.1
5798;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Overig en onbekend;2007/'08;7480.0;1130.0;6350.0;15.1
5799;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);0;Overig en onbekend;2008/'09;7640.0;940.0;6700.0;12.3
5800;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2004/'05;61300.0;9780.0;51520.0;16.0
5801;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2005/'06;69800.0;9730.0;60070.0;13.9
5802;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2006/'07;71600.0;9620.0;61980.0;13.4
5803;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2007/'08;72100.0;9410.0;62690.0;13.1
5804;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2008/'09;72000.0;8060.0;63950.0;11.2
5805;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2004/'05;39030.0;5540.0;33500.0;14.2
5806;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2005/'06;44840.0;5600.0;39240.0;12.5
5807;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2006/'07;46040.0;5740.0;40290.0;12.5
5808;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2007/'08;50130.0;6100.0;44030.0;12.2
5809;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2008/'09;50860.0;5380.0;45480.0;10.6
5810;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2004/'05;25150.0;3240.0;21910.0;12.9
5811;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2005/'06;28710.0;3150.0;25560.0;11.0
5812;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2006/'07;29620.0;3220.0;26410.0;10.9
5813;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2007/'08;32360.0;3430.0;28930.0;10.6
5814;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2008/'09;33210.0;3070.0;30140.0;9.2
5815;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2004/'05;13890.0;2300.0;11590.0;16.5
5816;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2005/'06;16130.0;2450.0;13680.0;15.2
5817;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2006/'07;16410.0;2530.0;13890.0;15.4
5818;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2007/'08;17770.0;2670.0;15100.0;15.0
5819;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2008/'09;17650.0;2300.0;15340.0;13.1
5820;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal eigen huishouden;2004/'05;15860.0;2980.0;12880.0;18.8
5821;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal eigen huishouden;2005/'06;17880.0;2900.0;14980.0;16.2
5822;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal eigen huishouden;2006/'07;17780.0;2700.0;15080.0;15.2
5823;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal eigen huishouden;2007/'08;16110.0;2410.0;13700.0;15.0
5824;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal eigen huishouden;2008/'09;14990.0;1890.0;13100.0;12.6
5825;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, alleenstaand;2004/'05;12960.0;2400.0;10560.0;18.5
5826;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, alleenstaand;2005/'06;14520.0;2350.0;12170.0;16.2
5827;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, alleenstaand;2006/'07;14670.0;2190.0;12470.0;15.0
5828;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, alleenstaand;2007/'08;13180.0;1930.0;11250.0;14.6
5829;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, alleenstaand;2008/'09;11910.0;1430.0;10480.0;12.0
5830;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, overig;2004/'05;2890.0;570.0;2320.0;19.8
5831;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, overig;2005/'06;3360.0;550.0;2810.0;16.3
5832;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, overig;2006/'07;3110.0;500.0;2610.0;16.2
5833;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, overig;2007/'08;2940.0;480.0;2450.0;16.5
5834;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eigen huishouden, overig;2008/'09;3090.0;460.0;2620.0;14.9
5835;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal overige huishoudens;2004/'05;6410.0;1270.0;5140.0;19.8
5836;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal overige huishoudens;2005/'06;7080.0;1230.0;5850.0;17.4
5837;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal overige huishoudens;2006/'07;7780.0;1180.0;6610.0;15.1
5838;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal overige huishoudens;2007/'08;5860.0;910.0;4960.0;15.4
5839;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal overige huishoudens;2008/'09;6150.0;790.0;5360.0;12.9
5840;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;IIT-bewoner;2004/'05;350.0;140.0;220.0;39.0
5841;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;IIT-bewoner;2005/'06;370.0;120.0;250.0;33.2
5842;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;IIT-bewoner;2006/'07;410.0;120.0;290.0;28.4
5843;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;IIT-bewoner;2007/'08;490.0;180.0;310.0;36.3
5844;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;IIT-bewoner;2008/'09;500.0;160.0;350.0;31.2
5845;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Overig en onbekend;2004/'05;6060.0;1130.0;4920.0;18.7
5846;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Overig en onbekend;2005/'06;6710.0;1110.0;5600.0;16.5
5847;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Overig en onbekend;2006/'07;7380.0;1060.0;6320.0;14.4
5848;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Overig en onbekend;2007/'08;5370.0;730.0;4640.0;13.5
5849;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);22 jaar of jonger;Overig en onbekend;2008/'09;5650.0;640.0;5010.0;11.3
5850;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal soort huishouden;2004/'05;7820.0;890.0;6930.0;11.3
5851;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal soort huishouden;2005/'06;8870.0;970.0;7900.0;10.9
5852;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal soort huishouden;2006/'07;9110.0;870.0;8250.0;9.5
5853;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal soort huishouden;2007/'08;8990.0;710.0;8290.0;7.9
5854;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal soort huishouden;2008/'09;8860.0;590.0;8270.0;6.7
5855;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal thuiswonend;2004/'05;7240.0;770.0;6470.0;10.6
5856;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal thuiswonend;2005/'06;8310.0;830.0;7480.0;10.0
5857;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal thuiswonend;2006/'07;8500.0;750.0;7750.0;8.8
5858;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal thuiswonend;2007/'08;8500.0;620.0;7880.0;7.3
5859;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal thuiswonend;2008/'09;8430.0;520.0;7910.0;6.1
5860;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2004/'05;4700.0;430.0;4270.0;9.1
5861;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2005/'06;5490.0;470.0;5030.0;8.5
5862;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2006/'07;5520.0;410.0;5120.0;7.3
5863;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2007/'08;5530.0;320.0;5210.0;5.8
5864;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2008/'09;5480.0;270.0;5210.0;4.9
5865;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2004/'05;2530.0;340.0;2190.0;13.4
5866;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2005/'06;2820.0;360.0;2450.0;12.9
5867;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2006/'07;2980.0;350.0;2630.0;11.6
5868;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2007/'08;2970.0;300.0;2670.0;10.1
5869;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Thuiswonend, 1 ouder/verzorger;2008/'09;2950.0;250.0;2700.0;8.5
5870;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal eigen huishouden;2004/'05;300.0;60.0;250.0;18.6
5871;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal eigen huishouden;2005/'06;300.0;70.0;230.0;23.0
5872;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal eigen huishouden;2006/'07;280.0;60.0;220.0;20.0
5873;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal eigen huishouden;2007/'08;250.0;40.0;210.0;15.4
5874;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal eigen huishouden;2008/'09;100.0;20.0;80.0;18.4
5875;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, alleenstaand;2004/'05;270.0;50.0;220.0;17.9
5876;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, alleenstaand;2005/'06;250.0;60.0;190.0;23.6
5877;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, alleenstaand;2006/'07;240.0;50.0;190.0;19.3
5878;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, alleenstaand;2007/'08;210.0;30.0;180.0;14.6
5879;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, alleenstaand;2008/'09;90.0;20.0;70.0;18.6
5880;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, overig;2004/'05;30.0;;30.0;
5881;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, overig;2005/'06;50.0;10.0;40.0;20.4
5882;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, overig;2006/'07;40.0;10.0;30.0;23.8
5883;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, overig;2007/'08;50.0;;40.0;
5884;Totaal mannen en vrouwen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eigen huishouden, overig;2008/'09;20.0;;10.0;
