ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5312;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Totaal populatie;2006/'07;37020.0;8300.0;28730.0;22.4
5313;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Totaal populatie;2007/'08;39790.0;8560.0;31230.0;21.5
5314;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Totaal populatie;2008/'09;40540.0;7960.0;32580.0;19.6
5315;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;10450.0;3320.0;7130.0;31.8
5316;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;13510.0;3930.0;9580.0;29.1
5317;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;14290.0;4220.0;10080.0;29.5
5318;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;13640.0;3900.0;9740.0;28.6
5319;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;13540.0;3560.0;9980.0;26.3
5320;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;16320.0;3520.0;12800.0;21.6
5321;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;19620.0;3630.0;15990.0;18.5
5322;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;22730.0;4080.0;18650.0;17.9
5323;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;26150.0;4660.0;21490.0;17.8
5324;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;27000.0;4400.0;22600.0;16.3
5325;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;4120.0;760.0;3360.0;18.5
5326;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;5560.0;900.0;4660.0;16.2
5327;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;5840.0;990.0;4850.0;17.0
5328;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;6200.0;1010.0;5190.0;16.3
5329;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;5890.0;830.0;5060.0;14.0
5330;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;2620.0;530.0;2090.0;20.2
5331;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;3170.0;650.0;2520.0;20.6
5332;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;3970.0;770.0;3210.0;19.3
5333;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;4570.0;850.0;3720.0;18.6
5334;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;5150.0;830.0;4320.0;16.0
5335;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;9580.0;2230.0;7350.0;23.3
5336;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;10890.0;2080.0;8820.0;19.1
5337;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;12920.0;2320.0;10600.0;17.9
5338;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;15380.0;2800.0;12590.0;18.2
5339;Mannen;Mbo (inclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;15960.0;2750.0;13210.0;17.2
5340;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2004/'05;18860.0;4160.0;14700.0;22.1
5341;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2005/'06;22700.0;4470.0;18240.0;19.7
5342;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2006/'07;24920.0;4660.0;20260.0;18.7
5343;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2007/'08;26350.0;4690.0;21660.0;17.8
5344;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2008/'09;27050.0;4360.0;22690.0;16.1
5345;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;6540.0;1760.0;4790.0;26.8
5346;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;8270.0;2050.0;6220.0;24.8
5347;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;8550.0;2090.0;6460.0;24.4
5348;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;7960.0;1840.0;6120.0;23.1
5349;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;8040.0;1700.0;6340.0;21.1
5350;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;12320.0;2410.0;9910.0;19.5
5351;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;14430.0;2420.0;12020.0;16.7
5352;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;16360.0;2570.0;13790.0;15.7
5353;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;18390.0;2850.0;15540.0;15.5
5354;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;19010.0;2660.0;16350.0;14.0
5355;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;3130.0;500.0;2630.0;15.9
5356;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;4070.0;580.0;3490.0;14.3
5357;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;4170.0;590.0;3580.0;14.1
5358;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;4360.0;580.0;3780.0;13.2
5359;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;4130.0;460.0;3670.0;11.2
5360;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;1960.0;330.0;1630.0;16.9
5361;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;2300.0;420.0;1880.0;18.3
5362;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;2830.0;470.0;2360.0;16.6
5363;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;3180.0;520.0;2660.0;16.3
5364;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;3640.0;510.0;3130.0;14.0
5365;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;7230.0;1580.0;5650.0;21.8
5366;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;8060.0;1410.0;6650.0;17.5
5367;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;9370.0;1520.0;7850.0;16.2
5368;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;10850.0;1760.0;9100.0;16.2
5369;Mannen;Mbo (inclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;11240.0;1690.0;9550.0;15.0
5370;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2004/'05;7920.0;2680.0;5230.0;33.9
5371;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2005/'06;10420.0;3090.0;7330.0;29.7
5372;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2006/'07;12110.0;3630.0;8470.0;30.0
5373;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2007/'08;13440.0;3870.0;9570.0;28.8
5374;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2008/'09;13490.0;3610.0;9890.0;26.7
5375;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;3910.0;1570.0;2340.0;40.1
5376;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;5240.0;1880.0;3360.0;35.9
5377;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;5740.0;2130.0;3610.0;37.1
5378;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;5680.0;2060.0;3610.0;36.4
5379;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;5500.0;1860.0;3640.0;33.8
5380;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;4010.0;1120.0;2890.0;27.9
5381;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;5190.0;1220.0;3970.0;23.4
5382;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;6360.0;1500.0;4860.0;23.6
5383;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;7760.0;1810.0;5950.0;23.3
5384;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;7990.0;1750.0;6250.0;21.8
5385;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;1000.0;260.0;730.0;26.5
5386;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;1490.0;320.0;1170.0;21.5
5387;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;1670.0;410.0;1270.0;24.4
5388;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;1840.0;430.0;1400.0;23.6
5389;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;1760.0;360.0;1400.0;20.6
5390;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;660.0;200.0;460.0;29.8
5391;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;870.0;230.0;640.0;26.6
5392;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;1140.0;300.0;840.0;26.2
5393;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;1390.0;330.0;1060.0;23.9
5394;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;1510.0;320.0;1190.0;21.0
5395;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;2350.0;660.0;1690.0;28.0
5396;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;2840.0;670.0;2170.0;23.5
5397;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;3550.0;800.0;2750.0;22.5
5398;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;4530.0;1040.0;3490.0;23.0
5399;Mannen;Mbo (inclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;4720.0;1070.0;3660.0;22.5
5400;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2004/'05;186170.0;22930.0;163250.0;12.3
5401;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2005/'06;204660.0;21890.0;182760.0;10.7
5402;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2006/'07;207790.0;21300.0;186490.0;10.2
5403;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2007/'08;209000.0;20450.0;188550.0;9.8
5404;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2008/'09;208910.0;18650.0;190250.0;8.9
5405;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;64700.0;9830.0;54880.0;15.2
5406;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;74260.0;10150.0;64100.0;13.7
5407;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;73110.0;9880.0;63230.0;13.5
5408;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;66190.0;8770.0;57420.0;13.2
5409;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;66680.0;8010.0;58670.0;12.0
5410;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;121470.0;13100.0;108370.0;10.8
5411;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;130400.0;11740.0;118660.0;9.0
5412;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;134680.0;11410.0;123260.0;8.5
5413;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;142810.0;11680.0;131130.0;8.2
5414;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;142230.0;10640.0;131590.0;7.5
5415;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;46590.0;3850.0;42740.0;8.3
5416;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;52990.0;3870.0;49120.0;7.3
5417;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;48820.0;3550.0;45270.0;7.3
5418;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;49230.0;3320.0;45910.0;6.7
5419;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;46780.0;2690.0;44090.0;5.8
5420;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;24180.0;2420.0;21770.0;10.0
5421;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;26190.0;2350.0;23850.0;9.0
5422;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;29920.0;2540.0;27380.0;8.5
5423;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;31680.0;2590.0;29090.0;8.2
5424;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;35570.0;2480.0;33080.0;7.0
5425;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;50700.0;6840.0;43860.0;13.5
5426;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;51220.0;5520.0;45690.0;10.8
5427;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;55930.0;5320.0;50610.0;9.5
5428;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;61890.0;5770.0;56130.0;9.3
5429;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;59880.0;5470.0;54420.0;9.1
5430;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2004/'05;163580.0;17480.0;146100.0;10.7
5431;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2005/'06;176860.0;15950.0;160910.0;9.0
5432;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2006/'07;176960.0;14700.0;162260.0;8.3
5433;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2007/'08;176300.0;13720.0;162570.0;7.8
5434;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2008/'09;175950.0;12470.0;163490.0;7.1
5435;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;55270.0;6990.0;48280.0;12.6
5436;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;62130.0;6830.0;55290.0;11.0
5437;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;60320.0;6290.0;54040.0;10.4
5438;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;53940.0;5410.0;48540.0;10.0
5439;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;54560.0;4950.0;49610.0;9.1
5440;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;108310.0;10490.0;97820.0;9.7
5441;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;114730.0;9120.0;105620.0;7.9
5442;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;116640.0;8410.0;108220.0;7.2
5443;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;122350.0;8320.0;114040.0;6.8
5444;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;121400.0;7520.0;113870.0;6.2
5445;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;42740.0;3160.0;39580.0;7.4
5446;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;47880.0;3070.0;44810.0;6.4
5447;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;43490.0;2680.0;40810.0;6.2
5448;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;43630.0;2430.0;41190.0;5.6
5449;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;41400.0;1950.0;39450.0;4.7
5450;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;21780.0;1960.0;19830.0;9.0
5451;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;23350.0;1800.0;21550.0;7.7
5452;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;26390.0;1900.0;24490.0;7.2
5453;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;27640.0;1890.0;25750.0;6.8
5454;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;31020.0;1810.0;29200.0;5.8
5455;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;43790.0;5380.0;38420.0;12.3
5456;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;43510.0;4250.0;39260.0;9.8
5457;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;46760.0;3830.0;42930.0;8.2
5458;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;51090.0;4000.0;47090.0;7.8
5459;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;48980.0;3760.0;45220.0;7.7
5460;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2004/'05;22590.0;5450.0;17140.0;24.1
5461;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2005/'06;27800.0;5940.0;21850.0;21.4
5462;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2006/'07;30830.0;6590.0;24230.0;21.4
5463;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2007/'08;32710.0;6720.0;25980.0;20.6
5464;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2008/'09;32960.0;6190.0;26770.0;18.8
5465;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;9430.0;2840.0;6600.0;30.1
5466;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;12130.0;3320.0;8810.0;27.4
5467;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;12790.0;3600.0;9190.0;28.1
5468;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;12250.0;3370.0;8890.0;27.5
5469;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;12120.0;3070.0;9060.0;25.3
5470;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;13160.0;2610.0;10550.0;19.8
5471;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;15670.0;2620.0;13040.0;16.7
5472;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;18040.0;3000.0;15040.0;16.6
5473;Mannen;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;20450.0;3360.0;17100.0;16.4
