ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
3977;Total countries;51215 Undenatured ethyl alcohol of an...;2023 April;130.0;156.0
3978;Total countries;51215 Undenatured ethyl alcohol of an...;2023 May;100.0;196.0
3979;Total countries;51215 Undenatured ethyl alcohol of an...;2023 June;107.0;144.0
3980;Total countries;51215 Undenatured ethyl alcohol of an...;2023 July;81.0;145.0
3981;Total countries;51215 Undenatured ethyl alcohol of an...;2023 August;74.0;140.0
3982;Total countries;51215 Undenatured ethyl alcohol of an...;2023 September;131.0;117.0
3983;Total countries;51215 Undenatured ethyl alcohol of an...;2023 October;89.0;159.0
3984;Total countries;51215 Undenatured ethyl alcohol of an...;2023 November;99.0;123.0
3985;Total countries;51215 Undenatured ethyl alcohol of an...;2023 December;79.0;128.0
3986;Total countries;51215 Undenatured ethyl alcohol of an...;2023;1223.0;1731.0
3987;Total countries;51215 Undenatured ethyl alcohol of an...;2024 January;77.0;74.0
3988;Total countries;51215 Undenatured ethyl alcohol of an...;2024 February;85.0;97.0
3989;Total countries;51215 Undenatured ethyl alcohol of an...;2024 March;84.0;113.0
3990;Total countries;51215 Undenatured ethyl alcohol of an...;2024 April;66.0;87.0
3991;Total countries;51215 Undenatured ethyl alcohol of an...;2024 May;90.0;76.0
3992;Total countries;51215 Undenatured ethyl alcohol of an...;2024 June;84.0;119.0
3993;Total countries;51215 Undenatured ethyl alcohol of an...;2024 July;97.0;94.0
3994;Total countries;51215 Undenatured ethyl alcohol of an...;2024 August;124.0;116.0
3995;Total countries;51215 Undenatured ethyl alcohol of an...;2024 September;70.0;122.0
3996;Total countries;51215 Undenatured ethyl alcohol of an...;2024 October;83.0;84.0
3997;Total countries;51215 Undenatured ethyl alcohol of an...;2024 November;74.0;115.0
3998;Total countries;51215 Undenatured ethyl alcohol of an...;2024 January-November;934.0;1096.0
3999;Total countries;51216 Ethyl alcohol and other spirits...;2015 January;4.0;4.0
4000;Total countries;51216 Ethyl alcohol and other spirits...;2015 February;1.0;1.0
4001;Total countries;51216 Ethyl alcohol and other spirits...;2015 March;0.0;1.0
4002;Total countries;51216 Ethyl alcohol and other spirits...;2015 April;3.0;12.0
4003;Total countries;51216 Ethyl alcohol and other spirits...;2015 May;5.0;11.0
4004;Total countries;51216 Ethyl alcohol and other spirits...;2015 June;14.0;16.0
4005;Total countries;51216 Ethyl alcohol and other spirits...;2015 July;12.0;26.0
4006;Total countries;51216 Ethyl alcohol and other spirits...;2015 August;12.0;27.0
4007;Total countries;51216 Ethyl alcohol and other spirits...;2015 September;16.0;31.0
4008;Total countries;51216 Ethyl alcohol and other spirits...;2015 October;22.0;17.0
4009;Total countries;51216 Ethyl alcohol and other spirits...;2015 November;8.0;5.0
4010;Total countries;51216 Ethyl alcohol and other spirits...;2015 December;3.0;4.0
4011;Total countries;51216 Ethyl alcohol and other spirits...;2015;101.0;156.0
4012;Total countries;51216 Ethyl alcohol and other spirits...;2016 January;11.0;1.0
4013;Total countries;51216 Ethyl alcohol and other spirits...;2016 February;3.0;3.0
4014;Total countries;51216 Ethyl alcohol and other spirits...;2016 March;2.0;2.0
4015;Total countries;51216 Ethyl alcohol and other spirits...;2016 April;3.0;1.0
4016;Total countries;51216 Ethyl alcohol and other spirits...;2016 May;7.0;6.0
4017;Total countries;51216 Ethyl alcohol and other spirits...;2016 June;2.0;2.0
4018;Total countries;51216 Ethyl alcohol and other spirits...;2016 July;8.0;2.0
4019;Total countries;51216 Ethyl alcohol and other spirits...;2016 August;6.0;3.0
4020;Total countries;51216 Ethyl alcohol and other spirits...;2016 September;2.0;2.0
4021;Total countries;51216 Ethyl alcohol and other spirits...;2016 October;2.0;2.0
4022;Total countries;51216 Ethyl alcohol and other spirits...;2016 November;1.0;1.0
4023;Total countries;51216 Ethyl alcohol and other spirits...;2016 December;1.0;0.0
4024;Total countries;51216 Ethyl alcohol and other spirits...;2016;47.0;25.0
4025;Total countries;51216 Ethyl alcohol and other spirits...;2017 January;8.0;1.0
4026;Total countries;51216 Ethyl alcohol and other spirits...;2017 February;4.0;1.0
4027;Total countries;51216 Ethyl alcohol and other spirits...;2017 March;7.0;1.0
4028;Total countries;51216 Ethyl alcohol and other spirits...;2017 April;4.0;1.0
4029;Total countries;51216 Ethyl alcohol and other spirits...;2017 May;1.0;1.0
4030;Total countries;51216 Ethyl alcohol and other spirits...;2017 June;1.0;0.0
4031;Total countries;51216 Ethyl alcohol and other spirits...;2017 July;1.0;0.0
4032;Total countries;51216 Ethyl alcohol and other spirits...;2017 August;2.0;0.0
4033;Total countries;51216 Ethyl alcohol and other spirits...;2017 September;1.0;1.0
4034;Total countries;51216 Ethyl alcohol and other spirits...;2017 October;1.0;1.0
4035;Total countries;51216 Ethyl alcohol and other spirits...;2017 November;1.0;0.0
4036;Total countries;51216 Ethyl alcohol and other spirits...;2017 December;1.0;0.0
4037;Total countries;51216 Ethyl alcohol and other spirits...;2017;31.0;6.0
4038;Total countries;51216 Ethyl alcohol and other spirits...;2018 January;1.0;2.0
4039;Total countries;51216 Ethyl alcohol and other spirits...;2018 February;0.0;0.0
4040;Total countries;51216 Ethyl alcohol and other spirits...;2018 March;2.0;0.0
4041;Total countries;51216 Ethyl alcohol and other spirits...;2018 April;1.0;0.0
4042;Total countries;51216 Ethyl alcohol and other spirits...;2018 May;1.0;0.0
4043;Total countries;51216 Ethyl alcohol and other spirits...;2018 June;2.0;1.0
4044;Total countries;51216 Ethyl alcohol and other spirits...;2018 July;2.0;1.0
4045;Total countries;51216 Ethyl alcohol and other spirits...;2018 August;0.0;1.0
4046;Total countries;51216 Ethyl alcohol and other spirits...;2018 September;0.0;0.0
4047;Total countries;51216 Ethyl alcohol and other spirits...;2018 October;1.0;1.0
4048;Total countries;51216 Ethyl alcohol and other spirits...;2018 November;1.0;1.0
4049;Total countries;51216 Ethyl alcohol and other spirits...;2018 December;1.0;1.0
4050;Total countries;51216 Ethyl alcohol and other spirits...;2018;12.0;10.0
4051;Total countries;51216 Ethyl alcohol and other spirits...;2019 January;10.0;2.0
4052;Total countries;51216 Ethyl alcohol and other spirits...;2019 February;4.0;1.0
4053;Total countries;51216 Ethyl alcohol and other spirits...;2019 March;1.0;0.0
4054;Total countries;51216 Ethyl alcohol and other spirits...;2019 April;3.0;3.0
4055;Total countries;51216 Ethyl alcohol and other spirits...;2019 May;7.0;12.0
4056;Total countries;51216 Ethyl alcohol and other spirits...;2019 June;2.0;8.0
4057;Total countries;51216 Ethyl alcohol and other spirits...;2019 July;3.0;2.0
4058;Total countries;51216 Ethyl alcohol and other spirits...;2019 August;18.0;9.0
4059;Total countries;51216 Ethyl alcohol and other spirits...;2019 September;7.0;5.0
4060;Total countries;51216 Ethyl alcohol and other spirits...;2019 October;1.0;2.0
4061;Total countries;51216 Ethyl alcohol and other spirits...;2019 November;12.0;5.0
4062;Total countries;51216 Ethyl alcohol and other spirits...;2019 December;7.0;8.0
4063;Total countries;51216 Ethyl alcohol and other spirits...;2019;75.0;59.0
4064;Total countries;51216 Ethyl alcohol and other spirits...;2020 January;16.0;8.0
4065;Total countries;51216 Ethyl alcohol and other spirits...;2020 February;14.0;7.0
4066;Total countries;51216 Ethyl alcohol and other spirits...;2020 March;39.0;8.0
4067;Total countries;51216 Ethyl alcohol and other spirits...;2020 April;14.0;10.0
4068;Total countries;51216 Ethyl alcohol and other spirits...;2020 May;15.0;7.0
4069;Total countries;51216 Ethyl alcohol and other spirits...;2020 June;12.0;3.0
4070;Total countries;51216 Ethyl alcohol and other spirits...;2020 July;6.0;6.0
4071;Total countries;51216 Ethyl alcohol and other spirits...;2020 August;19.0;6.0
4072;Total countries;51216 Ethyl alcohol and other spirits...;2020 September;34.0;10.0
4073;Total countries;51216 Ethyl alcohol and other spirits...;2020 October;42.0;8.0
4074;Total countries;51216 Ethyl alcohol and other spirits...;2020 November;35.0;3.0
4075;Total countries;51216 Ethyl alcohol and other spirits...;2020 December;33.0;4.0
4076;Total countries;51216 Ethyl alcohol and other spirits...;2020;279.0;79.0
4077;Total countries;51216 Ethyl alcohol and other spirits...;2021 January;;
4078;Total countries;51216 Ethyl alcohol and other spirits...;2021 February;;
4079;Total countries;51216 Ethyl alcohol and other spirits...;2021 March;;
4080;Total countries;51216 Ethyl alcohol and other spirits...;2021 April;;
4081;Total countries;51216 Ethyl alcohol and other spirits...;2021 May;;
4082;Total countries;51216 Ethyl alcohol and other spirits...;2021 June;;
4083;Total countries;51216 Ethyl alcohol and other spirits...;2021 July;;
4084;Total countries;51216 Ethyl alcohol and other spirits...;2021 August;;
4085;Total countries;51216 Ethyl alcohol and other spirits...;2021 September;;
4086;Total countries;51216 Ethyl alcohol and other spirits...;2021 October;;
4087;Total countries;51216 Ethyl alcohol and other spirits...;2021 November;;
4088;Total countries;51216 Ethyl alcohol and other spirits...;2021 December;;
4089;Total countries;51216 Ethyl alcohol and other spirits...;2021;;
4090;Total countries;51216 Ethyl alcohol and other spirits...;2022 January;28.0;21.0
4091;Total countries;51216 Ethyl alcohol and other spirits...;2022 February;19.0;10.0
4092;Total countries;51216 Ethyl alcohol and other spirits...;2022 March;28.0;32.0
4093;Total countries;51216 Ethyl alcohol and other spirits...;2022 April;26.0;48.0
4094;Total countries;51216 Ethyl alcohol and other spirits...;2022 May;29.0;41.0
4095;Total countries;51216 Ethyl alcohol and other spirits...;2022 June;58.0;42.0
4096;Total countries;51216 Ethyl alcohol and other spirits...;2022 July;53.0;48.0
4097;Total countries;51216 Ethyl alcohol and other spirits...;2022 August;45.0;67.0
4098;Total countries;51216 Ethyl alcohol and other spirits...;2022 September;49.0;41.0
4099;Total countries;51216 Ethyl alcohol and other spirits...;2022 October;60.0;43.0
4100;Total countries;51216 Ethyl alcohol and other spirits...;2022 November;52.0;26.0
4101;Total countries;51216 Ethyl alcohol and other spirits...;2022 December;31.0;35.0
4102;Total countries;51216 Ethyl alcohol and other spirits...;2022;479.0;452.0
4103;Total countries;51216 Ethyl alcohol and other spirits...;2023 January;32.0;30.0
4104;Total countries;51216 Ethyl alcohol and other spirits...;2023 February;37.0;21.0
4105;Total countries;51216 Ethyl alcohol and other spirits...;2023 March;60.0;33.0
4106;Total countries;51216 Ethyl alcohol and other spirits...;2023 April;29.0;20.0
4107;Total countries;51216 Ethyl alcohol and other spirits...;2023 May;33.0;27.0
4108;Total countries;51216 Ethyl alcohol and other spirits...;2023 June;42.0;20.0
4109;Total countries;51216 Ethyl alcohol and other spirits...;2023 July;21.0;24.0
4110;Total countries;51216 Ethyl alcohol and other spirits...;2023 August;31.0;30.0
4111;Total countries;51216 Ethyl alcohol and other spirits...;2023 September;36.0;46.0
4112;Total countries;51216 Ethyl alcohol and other spirits...;2023 October;27.0;27.0
4113;Total countries;51216 Ethyl alcohol and other spirits...;2023 November;26.0;17.0
4114;Total countries;51216 Ethyl alcohol and other spirits...;2023 December;24.0;19.0
4115;Total countries;51216 Ethyl alcohol and other spirits...;2023;398.0;312.0
4116;Total countries;51216 Ethyl alcohol and other spirits...;2024 January;16.0;15.0
4117;Total countries;51216 Ethyl alcohol and other spirits...;2024 February;34.0;21.0
4118;Total countries;51216 Ethyl alcohol and other spirits...;2024 March;16.0;24.0
4119;Total countries;51216 Ethyl alcohol and other spirits...;2024 April;16.0;19.0
4120;Total countries;51216 Ethyl alcohol and other spirits...;2024 May;23.0;18.0
4121;Total countries;51216 Ethyl alcohol and other spirits...;2024 June;14.0;11.0
4122;Total countries;51216 Ethyl alcohol and other spirits...;2024 July;16.0;19.0
4123;Total countries;51216 Ethyl alcohol and other spirits...;2024 August;26.0;12.0
4124;Total countries;51216 Ethyl alcohol and other spirits...;2024 September;23.0;28.0
4125;Total countries;51216 Ethyl alcohol and other spirits...;2024 October;27.0;20.0
4126;Total countries;51216 Ethyl alcohol and other spirits...;2024 November;19.0;21.0
4127;Total countries;51216 Ethyl alcohol and other spirits...;2024 January-November;231.0;208.0
4128;Total countries;51217 Industrial fatty alcohols;2015 January;19.0;24.0
4129;Total countries;51217 Industrial fatty alcohols;2015 February;20.0;24.0
4130;Total countries;51217 Industrial fatty alcohols;2015 March;20.0;25.0
4131;Total countries;51217 Industrial fatty alcohols;2015 April;22.0;29.0
4132;Total countries;51217 Industrial fatty alcohols;2015 May;17.0;26.0
4133;Total countries;51217 Industrial fatty alcohols;2015 June;26.0;27.0
4134;Total countries;51217 Industrial fatty alcohols;2015 July;25.0;23.0
4135;Total countries;51217 Industrial fatty alcohols;2015 August;21.0;22.0
4136;Total countries;51217 Industrial fatty alcohols;2015 September;24.0;26.0
4137;Total countries;51217 Industrial fatty alcohols;2015 October;22.0;25.0
4138;Total countries;51217 Industrial fatty alcohols;2015 November;18.0;31.0
4139;Total countries;51217 Industrial fatty alcohols;2015 December;18.0;27.0
4140;Total countries;51217 Industrial fatty alcohols;2015;252.0;309.0
4141;Total countries;51217 Industrial fatty alcohols;2016 January;20.0;26.0
4142;Total countries;51217 Industrial fatty alcohols;2016 February;19.0;26.0
4143;Total countries;51217 Industrial fatty alcohols;2016 March;15.0;32.0
4144;Total countries;51217 Industrial fatty alcohols;2016 April;22.0;24.0
4145;Total countries;51217 Industrial fatty alcohols;2016 May;22.0;23.0
4146;Total countries;51217 Industrial fatty alcohols;2016 June;23.0;35.0
4147;Total countries;51217 Industrial fatty alcohols;2016 July;17.0;31.0
4148;Total countries;51217 Industrial fatty alcohols;2016 August;30.0;26.0
4149;Total countries;51217 Industrial fatty alcohols;2016 September;24.0;27.0
4150;Total countries;51217 Industrial fatty alcohols;2016 October;24.0;28.0
4151;Total countries;51217 Industrial fatty alcohols;2016 November;23.0;26.0
4152;Total countries;51217 Industrial fatty alcohols;2016 December;27.0;21.0
4153;Total countries;51217 Industrial fatty alcohols;2016;267.0;327.0
4154;Total countries;51217 Industrial fatty alcohols;2017 January;28.0;28.0
4155;Total countries;51217 Industrial fatty alcohols;2017 February;27.0;48.0
4156;Total countries;51217 Industrial fatty alcohols;2017 March;49.0;31.0
4157;Total countries;51217 Industrial fatty alcohols;2017 April;21.0;26.0
4158;Total countries;51217 Industrial fatty alcohols;2017 May;25.0;36.0
4159;Total countries;51217 Industrial fatty alcohols;2017 June;28.0;29.0
4160;Total countries;51217 Industrial fatty alcohols;2017 July;35.0;37.0
4161;Total countries;51217 Industrial fatty alcohols;2017 August;34.0;27.0
4162;Total countries;51217 Industrial fatty alcohols;2017 September;22.0;26.0
4163;Total countries;51217 Industrial fatty alcohols;2017 October;29.0;29.0
4164;Total countries;51217 Industrial fatty alcohols;2017 November;40.0;25.0
4165;Total countries;51217 Industrial fatty alcohols;2017 December;18.0;19.0
4166;Total countries;51217 Industrial fatty alcohols;2017;356.0;361.0
4167;Total countries;51217 Industrial fatty alcohols;2018 January;32.0;38.0
4168;Total countries;51217 Industrial fatty alcohols;2018 February;31.0;41.0
4169;Total countries;51217 Industrial fatty alcohols;2018 March;30.0;38.0
4170;Total countries;51217 Industrial fatty alcohols;2018 April;26.0;40.0
4171;Total countries;51217 Industrial fatty alcohols;2018 May;30.0;38.0
4172;Total countries;51217 Industrial fatty alcohols;2018 June;32.0;37.0
4173;Total countries;51217 Industrial fatty alcohols;2018 July;29.0;28.0
4174;Total countries;51217 Industrial fatty alcohols;2018 August;33.0;38.0
4175;Total countries;51217 Industrial fatty alcohols;2018 September;32.0;39.0
4176;Total countries;51217 Industrial fatty alcohols;2018 October;19.0;33.0
4177;Total countries;51217 Industrial fatty alcohols;2018 November;18.0;30.0
4178;Total countries;51217 Industrial fatty alcohols;2018 December;27.0;27.0
4179;Total countries;51217 Industrial fatty alcohols;2018;338.0;427.0
4180;Total countries;51217 Industrial fatty alcohols;2019 January;26.0;29.0
4181;Total countries;51217 Industrial fatty alcohols;2019 February;18.0;36.0
4182;Total countries;51217 Industrial fatty alcohols;2019 March;27.0;32.0
4183;Total countries;51217 Industrial fatty alcohols;2019 April;23.0;38.0
4184;Total countries;51217 Industrial fatty alcohols;2019 May;28.0;31.0
4185;Total countries;51217 Industrial fatty alcohols;2019 June;22.0;26.0
4186;Total countries;51217 Industrial fatty alcohols;2019 July;28.0;46.0
4187;Total countries;51217 Industrial fatty alcohols;2019 August;22.0;33.0
4188;Total countries;51217 Industrial fatty alcohols;2019 September;22.0;29.0
4189;Total countries;51217 Industrial fatty alcohols;2019 October;21.0;29.0
4190;Total countries;51217 Industrial fatty alcohols;2019 November;40.0;30.0
4191;Total countries;51217 Industrial fatty alcohols;2019 December;17.0;30.0
4192;Total countries;51217 Industrial fatty alcohols;2019;294.0;389.0
4193;Total countries;51217 Industrial fatty alcohols;2020 January;25.0;34.0
4194;Total countries;51217 Industrial fatty alcohols;2020 February;25.0;31.0
4195;Total countries;51217 Industrial fatty alcohols;2020 March;21.0;37.0
4196;Total countries;51217 Industrial fatty alcohols;2020 April;35.0;36.0
4197;Total countries;51217 Industrial fatty alcohols;2020 May;33.0;33.0
4198;Total countries;51217 Industrial fatty alcohols;2020 June;21.0;31.0
4199;Total countries;51217 Industrial fatty alcohols;2020 July;32.0;33.0
4200;Total countries;51217 Industrial fatty alcohols;2020 August;24.0;31.0
4201;Total countries;51217 Industrial fatty alcohols;2020 September;17.0;39.0
4202;Total countries;51217 Industrial fatty alcohols;2020 October;26.0;32.0
4203;Total countries;51217 Industrial fatty alcohols;2020 November;22.0;33.0
4204;Total countries;51217 Industrial fatty alcohols;2020 December;22.0;37.0
4205;Total countries;51217 Industrial fatty alcohols;2020;302.0;406.0
4206;Total countries;51217 Industrial fatty alcohols;2021 January;;
4207;Total countries;51217 Industrial fatty alcohols;2021 February;;
4208;Total countries;51217 Industrial fatty alcohols;2021 March;;
4209;Total countries;51217 Industrial fatty alcohols;2021 April;;
4210;Total countries;51217 Industrial fatty alcohols;2021 May;;
4211;Total countries;51217 Industrial fatty alcohols;2021 June;;
4212;Total countries;51217 Industrial fatty alcohols;2021 July;;
4213;Total countries;51217 Industrial fatty alcohols;2021 August;;
4214;Total countries;51217 Industrial fatty alcohols;2021 September;;
4215;Total countries;51217 Industrial fatty alcohols;2021 October;;
4216;Total countries;51217 Industrial fatty alcohols;2021 November;;
4217;Total countries;51217 Industrial fatty alcohols;2021 December;;
4218;Total countries;51217 Industrial fatty alcohols;2021;;
4219;Total countries;51217 Industrial fatty alcohols;2022 January;34.0;52.0
4220;Total countries;51217 Industrial fatty alcohols;2022 February;57.0;57.0
4221;Total countries;51217 Industrial fatty alcohols;2022 March;69.0;64.0
4222;Total countries;51217 Industrial fatty alcohols;2022 April;61.0;64.0
4223;Total countries;51217 Industrial fatty alcohols;2022 May;58.0;64.0
4224;Total countries;51217 Industrial fatty alcohols;2022 June;49.0;68.0
4225;Total countries;51217 Industrial fatty alcohols;2022 July;55.0;64.0
4226;Total countries;51217 Industrial fatty alcohols;2022 August;49.0;69.0
4227;Total countries;51217 Industrial fatty alcohols;2022 September;50.0;48.0
4228;Total countries;51217 Industrial fatty alcohols;2022 October;37.0;39.0
4229;Total countries;51217 Industrial fatty alcohols;2022 November;41.0;41.0
4230;Total countries;51217 Industrial fatty alcohols;2022 December;25.0;32.0
4231;Total countries;51217 Industrial fatty alcohols;2022;585.0;663.0
4232;Total countries;51217 Industrial fatty alcohols;2023 January;35.0;33.0
4233;Total countries;51217 Industrial fatty alcohols;2023 February;30.0;43.0
4234;Total countries;51217 Industrial fatty alcohols;2023 March;34.0;36.0
4235;Total countries;51217 Industrial fatty alcohols;2023 April;29.0;32.0
4236;Total countries;51217 Industrial fatty alcohols;2023 May;39.0;25.0
4237;Total countries;51217 Industrial fatty alcohols;2023 June;26.0;29.0
4238;Total countries;51217 Industrial fatty alcohols;2023 July;29.0;31.0
4239;Total countries;51217 Industrial fatty alcohols;2023 August;37.0;26.0
4240;Total countries;51217 Industrial fatty alcohols;2023 September;24.0;22.0
4241;Total countries;51217 Industrial fatty alcohols;2023 October;43.0;28.0
4242;Total countries;51217 Industrial fatty alcohols;2023 November;30.0;25.0
4243;Total countries;51217 Industrial fatty alcohols;2023 December;27.0;19.0
4244;Total countries;51217 Industrial fatty alcohols;2023;382.0;349.0
4245;Total countries;51217 Industrial fatty alcohols;2024 January;21.0;36.0
4246;Total countries;51217 Industrial fatty alcohols;2024 February;26.0;37.0
4247;Total countries;51217 Industrial fatty alcohols;2024 March;44.0;47.0
4248;Total countries;51217 Industrial fatty alcohols;2024 April;28.0;35.0
4249;Total countries;51217 Industrial fatty alcohols;2024 May;35.0;41.0
4250;Total countries;51217 Industrial fatty alcohols;2024 June;25.0;37.0
4251;Total countries;51217 Industrial fatty alcohols;2024 July;41.0;41.0
4252;Total countries;51217 Industrial fatty alcohols;2024 August;32.0;32.0
4253;Total countries;51217 Industrial fatty alcohols;2024 September;33.0;42.0
4254;Total countries;51217 Industrial fatty alcohols;2024 October;49.0;47.0
4255;Total countries;51217 Industrial fatty alcohols;2024 November;32.0;50.0
4256;Total countries;51217 Industrial fatty alcohols;2024 January-November;367.0;446.0
4257;Total countries;51218 Industrial monocarboxylic fatty...;2015 January;46.0;39.0
4258;Total countries;51218 Industrial monocarboxylic fatty...;2015 February;47.0;44.0
4259;Total countries;51218 Industrial monocarboxylic fatty...;2015 March;35.0;44.0
4260;Total countries;51218 Industrial monocarboxylic fatty...;2015 April;55.0;40.0
4261;Total countries;51218 Industrial monocarboxylic fatty...;2015 May;34.0;38.0
4262;Total countries;51218 Industrial monocarboxylic fatty...;2015 June;61.0;41.0
4263;Total countries;51218 Industrial monocarboxylic fatty...;2015 July;44.0;44.0
4264;Total countries;51218 Industrial monocarboxylic fatty...;2015 August;55.0;37.0
4265;Total countries;51218 Industrial monocarboxylic fatty...;2015 September;44.0;38.0
4266;Total countries;51218 Industrial monocarboxylic fatty...;2015 October;49.0;42.0
4267;Total countries;51218 Industrial monocarboxylic fatty...;2015 November;37.0;40.0
4268;Total countries;51218 Industrial monocarboxylic fatty...;2015 December;43.0;37.0
4269;Total countries;51218 Industrial monocarboxylic fatty...;2015;551.0;484.0
4270;Total countries;51218 Industrial monocarboxylic fatty...;2016 January;42.0;43.0
4271;Total countries;51218 Industrial monocarboxylic fatty...;2016 February;34.0;42.0
4272;Total countries;51218 Industrial monocarboxylic fatty...;2016 March;26.0;42.0
4273;Total countries;51218 Industrial monocarboxylic fatty...;2016 April;45.0;40.0
4274;Total countries;51218 Industrial monocarboxylic fatty...;2016 May;28.0;39.0
4275;Total countries;51218 Industrial monocarboxylic fatty...;2016 June;41.0;43.0
4276;Total countries;51218 Industrial monocarboxylic fatty...;2016 July;51.0;41.0
4277;Total countries;51218 Industrial monocarboxylic fatty...;2016 August;58.0;43.0
4278;Total countries;51218 Industrial monocarboxylic fatty...;2016 September;38.0;44.0
4279;Total countries;51218 Industrial monocarboxylic fatty...;2016 October;35.0;46.0
4280;Total countries;51218 Industrial monocarboxylic fatty...;2016 November;43.0;46.0
4281;Total countries;51218 Industrial monocarboxylic fatty...;2016 December;44.0;44.0
4282;Total countries;51218 Industrial monocarboxylic fatty...;2016;486.0;511.0
4283;Total countries;51218 Industrial monocarboxylic fatty...;2017 January;87.0;44.0
4284;Total countries;51218 Industrial monocarboxylic fatty...;2017 February;41.0;64.0
4285;Total countries;51218 Industrial monocarboxylic fatty...;2017 March;70.0;52.0
4286;Total countries;51218 Industrial monocarboxylic fatty...;2017 April;37.0;48.0
4287;Total countries;51218 Industrial monocarboxylic fatty...;2017 May;70.0;53.0
4288;Total countries;51218 Industrial monocarboxylic fatty...;2017 June;59.0;50.0
4289;Total countries;51218 Industrial monocarboxylic fatty...;2017 July;68.0;56.0
4290;Total countries;51218 Industrial monocarboxylic fatty...;2017 August;58.0;50.0
4291;Total countries;51218 Industrial monocarboxylic fatty...;2017 September;58.0;46.0
4292;Total countries;51218 Industrial monocarboxylic fatty...;2017 October;57.0;43.0
4293;Total countries;51218 Industrial monocarboxylic fatty...;2017 November;60.0;46.0
4294;Total countries;51218 Industrial monocarboxylic fatty...;2017 December;61.0;40.0
4295;Total countries;51218 Industrial monocarboxylic fatty...;2017;727.0;592.0
4296;Total countries;51218 Industrial monocarboxylic fatty...;2018 January;64.0;46.0
4297;Total countries;51218 Industrial monocarboxylic fatty...;2018 February;51.0;45.0
4298;Total countries;51218 Industrial monocarboxylic fatty...;2018 March;45.0;51.0
4299;Total countries;51218 Industrial monocarboxylic fatty...;2018 April;67.0;43.0
4300;Total countries;51218 Industrial monocarboxylic fatty...;2018 May;48.0;45.0
4301;Total countries;51218 Industrial monocarboxylic fatty...;2018 June;35.0;45.0
4302;Total countries;51218 Industrial monocarboxylic fatty...;2018 July;55.0;43.0
4303;Total countries;51218 Industrial monocarboxylic fatty...;2018 August;60.0;44.0
4304;Total countries;51218 Industrial monocarboxylic fatty...;2018 September;64.0;43.0
4305;Total countries;51218 Industrial monocarboxylic fatty...;2018 October;61.0;45.0
4306;Total countries;51218 Industrial monocarboxylic fatty...;2018 November;49.0;42.0
4307;Total countries;51218 Industrial monocarboxylic fatty...;2018 December;37.0;31.0
4308;Total countries;51218 Industrial monocarboxylic fatty...;2018;635.0;523.0
4309;Total countries;51218 Industrial monocarboxylic fatty...;2019 January;56.0;41.0
4310;Total countries;51218 Industrial monocarboxylic fatty...;2019 February;52.0;40.0
4311;Total countries;51218 Industrial monocarboxylic fatty...;2019 March;39.0;41.0
4312;Total countries;51218 Industrial monocarboxylic fatty...;2019 April;49.0;40.0
4313;Total countries;51218 Industrial monocarboxylic fatty...;2019 May;49.0;39.0
4314;Total countries;51218 Industrial monocarboxylic fatty...;2019 June;51.0;36.0
4315;Total countries;51218 Industrial monocarboxylic fatty...;2019 July;60.0;43.0
4316;Total countries;51218 Industrial monocarboxylic fatty...;2019 August;61.0;41.0
4317;Total countries;51218 Industrial monocarboxylic fatty...;2019 September;44.0;41.0
4318;Total countries;51218 Industrial monocarboxylic fatty...;2019 October;40.0;43.0
4319;Total countries;51218 Industrial monocarboxylic fatty...;2019 November;42.0;46.0
4320;Total countries;51218 Industrial monocarboxylic fatty...;2019 December;55.0;37.0
4321;Total countries;51218 Industrial monocarboxylic fatty...;2019;599.0;489.0
4322;Total countries;51218 Industrial monocarboxylic fatty...;2020 January;60.0;44.0
4323;Total countries;51218 Industrial monocarboxylic fatty...;2020 February;47.0;42.0
4324;Total countries;51218 Industrial monocarboxylic fatty...;2020 March;53.0;49.0
4325;Total countries;51218 Industrial monocarboxylic fatty...;2020 April;53.0;49.0
4326;Total countries;51218 Industrial monocarboxylic fatty...;2020 May;57.0;41.0
4327;Total countries;51218 Industrial monocarboxylic fatty...;2020 June;53.0;35.0
4328;Total countries;51218 Industrial monocarboxylic fatty...;2020 July;60.0;40.0
4329;Total countries;51218 Industrial monocarboxylic fatty...;2020 August;41.0;40.0
4330;Total countries;51218 Industrial monocarboxylic fatty...;2020 September;42.0;41.0
4331;Total countries;51218 Industrial monocarboxylic fatty...;2020 October;46.0;39.0
4332;Total countries;51218 Industrial monocarboxylic fatty...;2020 November;41.0;41.0
4333;Total countries;51218 Industrial monocarboxylic fatty...;2020 December;53.0;54.0
4334;Total countries;51218 Industrial monocarboxylic fatty...;2020;606.0;516.0
4335;Total countries;51218 Industrial monocarboxylic fatty...;2021 January;;
4336;Total countries;51218 Industrial monocarboxylic fatty...;2021 February;;
4337;Total countries;51218 Industrial monocarboxylic fatty...;2021 March;;
4338;Total countries;51218 Industrial monocarboxylic fatty...;2021 April;;
4339;Total countries;51218 Industrial monocarboxylic fatty...;2021 May;;
4340;Total countries;51218 Industrial monocarboxylic fatty...;2021 June;;
4341;Total countries;51218 Industrial monocarboxylic fatty...;2021 July;;
4342;Total countries;51218 Industrial monocarboxylic fatty...;2021 August;;
4343;Total countries;51218 Industrial monocarboxylic fatty...;2021 September;;
