ID;Bedrijfstak;Balanstotaal;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
637;Vervoer en communicatie;C.3. Balanstotaal 50 - 250 mln euro;2002;58.0;5995.3;342.2;2620.7;436.5;386.1;111.8;1675.7;422.3;1324.9;75.1;0.4;267.9;2305.3;2021.7;7079.5;-1376.1;-383.0;-5004.1;316.4;-127.6;-21.9;61.1;-163.0;-3.8;-42.4;40.7;-83.1;146.3;-85.4;18.1;79.1;70.0;9.1
638;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1992;6.0;2086.2;35.2;1231.9;102.7;131.1;37.4;404.4;143.4;336.5;0.0;126.6;153.8;841.9;627.4;895.7;-379.7;-103.4;-371.3;41.2;-66.5;-4.9;24.3;-88.5;2.5;-24.6;38.3;-62.9;-49.9;6.0;0.0;-44.0;0.0;-44.0
639;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1993;6.0;2102.2;10.9;1292.0;37.2;126.2;41.7;442.1;152.1;288.7;0.0;153.0;118.7;988.8;553.1;907.2;-391.5;-98.7;-346.7;70.3;-61.6;4.2;15.8;-84.1;2.5;-7.3;8.8;-16.1;1.4;1.0;0.0;2.4;0.0;2.4
640;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1994;5.0;1888.7;68.5;1009.6;-50.2;215.9;39.6;401.8;203.6;465.5;0.0;123.1;121.4;642.3;536.5;883.0;-352.8;-81.4;-373.2;75.6;-105.8;-64.2;27.2;-68.3;-0.5;5.4;15.2;-9.8;-24.8;-5.1;0.0;-29.9;2.3;-32.2
641;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1995;9.0;3189.1;86.8;1187.5;134.3;684.6;65.2;584.6;446.2;982.3;0.0;136.5;227.0;874.3;969.0;2064.9;-611.2;-123.1;-1233.2;97.4;-21.8;2.7;70.0;-85.7;-8.7;-18.0;3.0;-21.0;57.7;-9.2;0.0;48.4;5.3;43.1
642;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1996;8.0;2999.3;74.9;1046.3;397.1;306.0;65.7;802.4;307.0;675.7;-4.8;87.0;319.0;540.2;1382.3;2378.1;-652.7;-172.4;-1785.5;-232.5;-1.9;24.6;61.3;-89.4;1.6;69.7;92.7;-23.0;-164.6;-10.4;50.5;-124.6;11.9;-136.5
643;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1997;5.0;1726.7;8.5;1055.7;89.3;59.6;33.0;312.0;168.4;601.8;-0.1;96.8;217.6;360.6;450.0;1199.5;-423.2;-101.3;-581.0;93.9;-7.9;18.9;17.6;-41.8;-2.5;19.7;36.7;-17.0;105.7;-10.2;0.2;95.7;39.3;56.4
644;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1998;6.0;2144.4;9.7;1090.5;86.4;138.9;41.3;470.0;307.5;883.5;0.0;77.4;194.0;360.0;629.4;1409.0;-441.2;-116.4;-796.8;54.6;17.9;38.0;23.7;-40.4;-3.4;16.6;43.5;-26.9;89.0;-20.3;0.0;68.7;18.6;50.1
645;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;1999;10.0;8644.9;867.7;2520.6;2088.3;649.7;84.1;1200.7;1233.8;2861.2;58.2;80.4;231.3;4187.3;1226.5;2362.4;-672.1;-308.8;-1525.0;-143.5;-383.7;-248.9;59.2;-178.8;-15.2;-53.2;16.8;-69.9;-580.3;-21.0;-5.1;-606.5;27.0;-633.5
646;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;2000;11.0;4045.1;9.6;1554.0;382.9;143.6;60.7;1173.4;721.0;1162.2;63.8;95.1;276.0;832.0;1615.9;3912.5;-922.7;-230.6;-2655.1;104.1;-46.2;5.7;45.0;-82.5;-14.5;-12.8;10.8;-23.6;45.1;-4.0;-3.1;38.0;37.0;1.0
647;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;2001;11.0;4304.4;135.4;1790.9;312.9;480.5;80.9;901.0;602.8;819.4;47.5;76.2;209.6;1743.0;1408.7;2906.2;-651.6;-185.9;-1954.9;113.7;-64.7;7.0;66.1;-132.1;-5.8;-6.5;16.8;-23.3;42.5;-15.2;-8.8;18.4;13.8;4.6
648;Vervoer en communicatie;C.4. Balanstotaal 250 - 500 mln euro;2002;16.0;5521.3;58.3;2144.7;714.1;676.1;42.2;1203.5;682.4;1888.1;120.1;75.4;191.9;1904.7;1341.2;3673.1;-708.8;-227.5;-2624.8;112.0;10.4;62.0;58.3;-114.2;4.3;208.0;249.8;-41.8;330.5;-20.2;5.7;316.0;24.0;292.0
649;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1992;9.0;30990.4;9.1;23643.4;803.5;875.3;631.8;3634.8;1392.4;10598.8;56.3;2581.3;2275.1;10042.3;5436.5;17432.4;-6029.1;-2062.4;-7318.2;2022.6;-739.5;-87.0;225.8;-876.6;-1.7;11.0;147.4;-136.4;1294.1;-420.2;-3.7;870.2;372.8;497.4
650;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1993;9.0;31307.6;6.9;22968.0;1060.9;1612.6;555.8;3623.0;1480.4;10840.1;58.3;2753.8;2514.2;9780.1;5361.1;18070.9;-5992.7;-2335.0;-7885.8;1857.4;-895.0;-216.8;243.2;-917.6;-3.8;14.6;147.4;-132.9;977.0;-359.4;0.9;618.5;442.8;175.7
651;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1994;9.0;33405.9;141.5;23888.2;1095.4;1569.3;556.1;4467.7;1687.8;12307.6;73.7;3045.4;2524.3;9817.4;5637.4;19164.9;-5951.7;-2276.1;-8522.9;2414.2;-631.0;19.3;179.4;-800.7;-29.0;-53.2;55.4;-108.6;1730.0;-524.6;-5.6;1199.8;542.1;657.7
652;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1995;10.0;36010.6;274.6;24450.0;1773.6;2269.6;585.0;4277.0;2380.7;13386.5;86.7;3606.9;2667.2;10292.0;5971.3;20644.7;-6021.0;-2349.7;-9623.3;2650.7;-512.9;55.4;232.7;-769.5;-31.6;44.0;116.9;-72.9;2181.7;-650.8;-8.0;1522.9;678.3;844.6
653;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1996;12.0;40520.0;569.0;25512.2;2675.5;3709.7;630.8;4916.1;2506.6;14519.8;72.3;4376.4;2851.3;10670.1;8030.1;22008.7;-6141.8;-2205.0;-11037.8;2624.1;-452.9;61.3;294.2;-833.3;24.9;106.8;341.1;-234.3;2278.0;-726.1;24.9;1576.9;763.0;813.9
654;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1997;13.0;42349.2;451.7;26016.6;3355.2;3271.9;526.3;6017.9;2709.6;16207.0;42.6;4505.6;3192.0;10808.3;7593.7;22808.1;-6342.5;-2397.4;-11790.7;2277.5;-283.7;248.8;278.2;-850.6;39.9;167.4;491.9;-324.5;2161.2;-608.9;52.2;1604.4;799.7;804.7
655;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1998;15.0;47134.4;1328.6;27622.7;4126.7;3537.8;780.3;7037.2;2701.1;16814.4;53.4;4959.0;3527.4;11839.1;9941.1;28633.8;-6713.4;-2321.5;-16632.4;2966.4;-400.1;144.5;398.6;-998.1;54.9;524.1;935.6;-411.5;3090.4;-823.9;73.6;2340.1;874.7;1465.4
656;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;1999;14.0;56223.1;1666.8;29197.2;6500.1;4258.3;890.2;8301.6;5409.0;19005.0;16.7;5429.7;3426.8;16087.4;12257.5;30237.3;-6592.0;-3132.8;-18844.4;1668.1;-63.0;615.2;532.6;-1184.9;-26.0;2054.7;2541.1;-486.4;3659.9;-426.1;18.4;3252.1;847.4;2404.7
657;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;2000;15.0;104370.6;5087.5;34062.7;20031.6;13405.1;1095.9;20993.6;9694.2;27029.8;1477.8;6158.9;4727.9;45376.5;19599.6;32574.2;-7000.8;-3530.1;-20236.2;1807.1;-3286.6;-2046.0;1234.2;-2445.7;-29.1;1950.4;4418.4;-2468.0;470.9;-130.5;296.9;637.3;580.9;56.4
658;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;2001;18.0;95741.5;4787.8;35620.9;5216.0;11982.5;1031.1;24791.2;12312.0;19852.7;373.7;7197.0;5491.0;43279.0;19548.2;35855.3;-7953.8;-5713.9;-22083.8;103.9;-19802.2;-18250.7;3768.2;-5038.5;-281.2;6993.0;7840.1;-847.1;-12705.2;-747.9;1703.3;-11749.9;305.4;-12055.3
659;Vervoer en communicatie;C.5. Balanstotaal >500 mln euro;2002;21.0;81980.9;4289.4;34353.2;-10522.0;15220.5;863.1;31054.2;6722.4;15312.2;254.9;8123.9;3944.3;30172.2;24173.4;34705.4;-7618.1;-4933.9;-20813.7;1339.8;-11690.7;-11096.9;1782.0;-3172.2;796.4;-364.6;815.3;-1179.9;-10715.5;-736.2;-85.3;-11537.0;318.1;-11855.1
660;Dienstverlening;A. Alle ondernemingen;1992;34442.0;30648.2;488.4;9725.5;1974.1;2189.7;1315.5;9663.3;5292.0;8319.0;79.0;57.0;3369.5;6476.4;12347.4;30497.3;-11543.0;-1767.6;-15286.6;1900.1;88.1;;;;;-40.1;;;1948.1;-677.1;-32.6;1238.4;415.3;823.1
661;Dienstverlening;A. Alle ondernemingen;1993;38021.0;32977.7;580.2;10599.0;2253.7;2537.1;1439.5;10183.8;5384.7;8941.8;117.9;35.4;3967.7;7336.8;12578.2;32878.6;-12323.6;-1916.9;-16789.4;1848.7;213.8;;;;;-58.7;;;2003.7;-696.6;-31.7;1275.4;565.0;710.4
662;Dienstverlening;A. Alle ondernemingen;1994;41285.0;35188.8;591.5;11271.5;2352.8;2823.5;1372.1;11140.9;5636.8;9362.7;76.0;21.1;4653.1;8098.2;12977.8;34135.2;-13057.1;-1939.9;-16871.8;2266.4;85.8;;;;;-125.8;374.1;-499.8;2226.2;-770.2;-8.1;1447.9;536.1;911.8
663;Dienstverlening;A. Alle ondernemingen;1995;45847.0;38119.3;769.5;11346.1;3232.4;3565.5;1418.2;11972.1;5815.8;10762.3;118.3;17.0;5047.0;7727.9;14447.0;38402.1;-13659.6;-1928.7;-19897.6;2916.2;188.6;399.3;324.1;-726.9;192.2;-47.6;469.7;-517.3;3056.8;-991.7;-26.5;2038.5;807.8;1230.7
664;Dienstverlening;A. Alle ondernemingen;1996;50461.0;42245.0;923.0;12008.8;3544.9;4195.5;1587.6;13395.7;6589.9;13125.8;90.7;13.3;5492.0;8287.9;15235.6;42439.1;-15103.2;-2119.3;-21826.6;3389.9;462.5;604.9;315.6;-735.0;277.0;93.9;600.1;-506.2;3945.9;-1177.7;-18.9;2749.3;688.0;2061.3
665;Dienstverlening;A. Alle ondernemingen;1997;54045.0;47335.4;1031.0;12859.2;3702.6;4226.1;1682.2;16454.2;7380.6;14520.5;127.7;15.7;5875.9;9246.3;17549.6;50347.3;-18459.5;-2320.8;-25442.7;4124.3;409.7;591.2;338.9;-780.5;260.1;195.7;819.4;-623.8;4729.5;-1364.5;-26.8;3338.2;1098.6;2239.6
666;Dienstverlening;A. Alle ondernemingen;1998;59273.0;61942.6;1684.8;15100.2;6744.0;6403.6;1939.1;21219.5;8852.0;21076.0;200.0;16.0;7166.4;11705.3;21779.1;59468.2;-22214.8;-2671.6;-30228.0;4353.8;879.3;1100.6;569.8;-1035.4;244.4;256.3;787.5;-531.2;5489.2;-1524.3;-34.8;3930.2;1735.0;2195.2
667;Dienstverlening;A. Alle ondernemingen;1999;63057.0;76894.7;3587.1;16720.4;10112.9;8334.7;2454.4;25238.3;10447.6;27701.7;171.4;28.0;7836.1;13844.8;27312.9;73017.1;-26766.2;-3113.0;-37528.0;5609.8;1318.0;1532.5;642.4;-1201.9;345.0;1062.8;1788.4;-725.5;7990.5;-2001.1;-9.6;5979.8;2281.5;3698.3
668;Dienstverlening;A. Alle ondernemingen;2000;68826.0;89080.2;4797.6;18228.7;12033.8;11142.3;2272.8;29373.4;11232.1;30674.2;182.8;31.3;8457.6;17474.1;32260.4;79968.3;-28664.2;-3654.1;-43029.2;4620.9;1020.9;1568.0;940.1;-1713.5;226.4;682.8;1540.3;-857.5;6324.5;-1752.1;-22.8;4549.7;2163.5;2386.2
669;Dienstverlening;A. Alle ondernemingen;2001;78676.0;103427.3;5631.4;21057.5;14544.0;11178.2;2670.9;34705.4;13639.9;35204.0;280.5;19.4;9447.4;19850.6;38625.4;88115.5;-32210.2;-4531.7;-46656.6;4717.1;-574.8;267.5;1132.6;-2181.8;206.9;464.8;1739.2;-1274.4;4606.8;-1840.3;-53.7;2712.8;2711.0;1.8
670;Dienstverlening;A. Alle ondernemingen;2002;82868.0;99004.2;5471.1;21322.4;10132.3;12318.1;2834.3;33048.0;13876.9;32981.4;270.2;17.2;10175.7;17774.0;37785.8;88334.4;-32980.7;-5049.4;-46185.0;4119.2;-394.0;652.1;893.5;-1946.1;6.4;-586.4;1013.6;-1600.0;3137.3;-1626.3;-62.8;1448.1;2901.4;-1453.3
671;Dienstverlening;"B. Kleine ondernemingen; totaal";1992;34220.0;18227.1;293.8;4788.2;1105.0;1608.4;855.4;5851.0;3725.7;5191.2;;;2630.2;3208.9;7197.0;17540.6;-6445.0;-950.6;-9121.0;1024.0;179.9;;;;;-3.9;;;1200.1;-461.6;;738.5;217.9;520.6
672;Dienstverlening;"B. Kleine ondernemingen; totaal";1993;37795.0;20200.0;339.7;5191.6;1315.4;1891.3;947.6;6550.3;3964.3;5478.1;;;3132.4;3738.3;7851.3;18611.6;-6946.9;-1036.1;-9688.6;939.9;277.3;;;;;-39.0;;;1178.2;-465.9;;712.3;228.8;483.5
673;Dienstverlening;"B. Kleine ondernemingen; totaal";1994;41046.0;20580.7;341.7;4942.7;1154.3;2167.7;920.3;6959.7;4094.6;5316.9;;;3635.3;3740.6;7888.1;19251.0;-7361.6;-1014.1;-9761.9;1113.5;176.0;;;;;-54.6;229.3;-283.9;1234.7;-498.1;;736.5;271.2;465.3
674;Dienstverlening;"B. Kleine ondernemingen; totaal";1995;45580.0;22665.5;363.1;5319.2;1398.7;2628.5;913.7;7782.9;4259.7;6513.4;;;3957.2;3854.9;8340.2;20408.7;-7459.8;-1085.9;-10283.3;1579.6;280.9;311.7;158.1;-378.8;190.0;32.1;352.3;-320.2;1892.2;-669.1;;1223.1;257.7;965.4
675;Dienstverlening;"B. Kleine ondernemingen; totaal";1996;50210.0;25265.4;371.3;5664.1;1638.4;3020.1;921.4;8773.6;4877.0;7929.0;;;4301.1;4033.7;9001.9;23017.5;-8319.7;-1173.5;-11641.7;1882.5;424.2;416.3;153.7;-388.2;242.4;119.7;418.6;-298.9;2426.0;-802.4;;1623.5;318.3;1305.2
676;Dienstverlening;"B. Kleine ondernemingen; totaal";1997;53793.0;28041.0;463.0;6011.3;1831.9;3164.9;1008.5;10324.7;5237.2;8576.6;;;4669.3;4588.3;10207.1;26525.3;-9572.2;-1230.0;-13350.2;2372.9;506.7;501.2;147.9;-407.3;264.8;165.2;513.1;-348.0;3044.5;-947.8;;2096.7;633.8;1462.9
677;Dienstverlening;"B. Kleine ondernemingen; totaal";1998;59041.0;31619.7;487.7;6455.8;2115.5;3683.8;1117.6;11703.3;6056.5;10349.0;;;5218.2;4861.7;11191.1;30022.0;-10891.7;-1305.6;-14962.3;2862.4;774.2;804.9;156.9;-450.9;263.3;200.9;563.1;-362.2;3837.2;-1097.0;;2740.2;818.2;1922.0
678;Dienstverlening;"B. Kleine ondernemingen; totaal";1999;62745.0;34575.6;492.8;6751.8;2242.5;4205.6;1211.2;12927.9;6744.6;11793.9;;;5520.2;5014.0;12247.8;33031.5;-11911.3;-1391.6;-16725.0;3003.6;907.9;911.7;156.8;-500.8;340.2;292.6;617.4;-324.8;4204.1;-1202.5;;3001.6;1138.9;1862.7
679;Dienstverlening;"B. Kleine ondernemingen; totaal";2000;68490.0;38561.4;579.4;7383.6;2554.2;4727.3;1217.1;14872.5;7227.8;12983.7;;;5884.4;5703.4;13990.2;36386.1;-13441.0;-1548.6;-18565.5;2831.0;979.1;1075.6;173.6;-531.6;261.5;354.8;770.2;-415.3;4164.8;-1185.8;;2979.0;1264.3;1714.7
680;Dienstverlening;"B. Kleine ondernemingen; totaal";2001;78449.0;50794.2;955.7;9987.8;4025.0;6103.1;1612.1;19031.4;9079.2;16384.5;;;7140.1;7676.1;19593.4;46670.5;-17350.2;-2070.5;-24304.4;2945.4;639.5;1110.3;271.5;-820.5;78.2;298.0;750.5;-452.5;3882.6;-1293.9;;2588.7;1877.7;711.0
681;Dienstverlening;"B. Kleine ondernemingen; totaal";2002;82655.0;52575.8;939.3;10418.8;4143.6;6293.2;1654.8;19430.4;9694.4;17571.9;;;7744.3;7814.6;19445.1;48360.6;-18936.0;-2191.0;-24294.7;2938.8;495.1;1069.5;240.8;-751.6;-63.5;210.0;650.6;-440.6;3642.4;-1287.7;;2354.7;1848.2;506.5
682;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1992;19181.0;1938.7;47.2;377.4;128.8;146.0;61.2;742.0;436.2;287.0;;;477.2;268.3;906.1;2457.1;-1106.2;-136.2;-1163.9;50.7;-3.2;;;;;-3.9;;;43.7;-50.2;;-6.5;29.8;-36.3
683;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1993;21360.0;2134.9;52.1;391.2;137.5;167.4;69.1;840.4;477.3;235.2;;;565.1;304.8;1029.8;2715.1;-1239.2;-151.3;-1297.6;27.0;-9.0;;;;;-2.6;;;15.4;-50.0;;-34.5;18.6;-53.1
684;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1994;23520.0;2326.3;54.1;416.7;125.6;225.7;78.7;900.4;525.3;177.0;;;665.7;344.5;1139.2;2960.8;-1338.8;-159.8;-1422.9;39.4;-13.2;;;;;-8.4;39.8;-48.2;17.5;-55.9;;-38.3;31.8;-70.1
685;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1995;25763.0;2555.5;58.0;429.3;172.4;279.1;82.3;971.5;563.0;229.3;;;712.8;407.9;1205.5;3160.5;-1362.6;-158.6;-1511.6;127.6;-6.3;16.5;15.0;-48.7;10.9;4.6;50.9;-46.3;125.6;-79.3;;46.3;19.8;26.5
686;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1996;28062.0;2816.6;62.7;457.9;184.3;298.8;82.8;1102.2;628.1;354.1;;;762.8;401.1;1298.6;3503.7;-1480.9;-168.1;-1687.7;167.0;-10.9;7.9;14.3;-47.9;14.8;11.9;59.5;-47.5;167.8;-89.6;;78.2;33.5;44.7
687;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1997;29343.0;2832.1;70.3;472.2;270.6;37.2;87.8;1229.5;664.9;265.7;;;772.2;402.7;1391.7;3875.2;-1619.3;-176.9;-1883.1;195.9;-22.4;-2.0;12.9;-49.9;16.6;7.8;64.3;-56.5;181.1;-102.5;;78.7;56.0;22.7
688;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1998;31531.0;3130.6;73.5;495.7;306.2;61.3;87.1;1356.2;750.8;326.9;;;823.8;442.9;1537.0;4239.7;-1814.2;-185.5;-1985.7;254.3;9.7;40.9;12.8;-53.9;10.0;-19.3;68.3;-87.6;244.4;-123.3;;121.1;82.0;39.1
689;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;1999;32639.0;3450.2;73.3;500.5;211.4;330.8;92.0;1445.6;796.7;582.6;;;851.9;457.8;1558.0;4414.2;-1919.3;-187.6;-2055.1;252.2;8.6;39.1;12.5;-52.2;9.2;34.3;79.4;-45.1;294.8;-129.5;;165.4;103.6;61.8
690;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;2000;35234.0;3758.0;75.1;515.4;246.7;335.8;82.2;1646.8;856.1;633.8;;;890.3;490.3;1743.7;4726.9;-2111.3;-200.3;-2202.5;212.8;7.3;45.3;13.9;-55.2;3.3;21.4;80.3;-59.0;241.3;-125.3;;116.0;141.8;-25.8
691;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;2001;39765.0;4185.4;81.7;558.5;267.5;374.5;62.2;1850.0;991.0;473.4;;;1028.4;437.0;2246.7;5482.9;-2502.9;-224.9;-2606.6;148.6;-74.2;7.3;16.4;-68.6;-29.2;17.3;75.9;-58.6;91.2;-125.1;;-33.9;233.2;-267.1
692;Dienstverlening;B.1.Balanstotaal 0 - 0,25 mln euro;2002;41905.0;4408.4;85.5;576.4;278.3;377.3;61.4;1951.5;1077.1;475.0;;;1112.7;456.7;2363.9;5813.7;-2740.2;-239.2;-2725.6;108.7;-112.2;-12.7;16.0;-69.6;-45.9;32.1;85.1;-52.9;27.1;-117.3;;-90.2;219.7;-309.9
693;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1992;6349.0;2259.9;50.6;488.1;133.5;236.4;81.0;765.5;504.9;545.0;;;570.5;319.1;825.5;2349.2;-1013.0;-125.6;-1075.9;134.7;20.8;;;;;-0.1;;;155.4;-68.4;;86.9;13.6;73.3
694;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1993;6818.0;2432.6;59.6;506.7;158.1;259.2;83.5;836.7;529.0;529.8;;;657.4;359.7;885.8;2477.6;-1069.4;-134.0;-1157.9;116.3;9.0;;;;;-7.5;;;117.8;-62.5;;55.2;14.8;40.4
695;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1994;7439.0;2646.6;58.1;533.6;136.0;302.2;89.2;959.4;568.2;474.8;;;780.3;435.9;955.6;2755.3;-1203.3;-144.5;-1255.4;152.1;2.0;;;;;-2.2;31.0;-33.1;152.0;-71.2;;80.8;22.3;58.5
696;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1995;8435.0;2997.9;57.1;568.8;204.1;374.3;98.9;1084.0;610.8;668.0;;;838.2;431.5;1060.2;2981.6;-1211.7;-149.7;-1352.8;267.4;20.7;25.9;20.9;-53.5;27.5;4.1;39.4;-35.4;292.1;-108.0;;184.2;23.0;161.2
697;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1996;9291.0;3305.0;60.1;612.0;227.7;419.4;106.6;1199.6;679.8;802.5;;;882.3;462.6;1157.7;3319.9;-1341.7;-160.1;-1501.1;317.0;34.2;37.3;19.7;-56.9;34.2;11.6;49.2;-37.6;362.8;-121.6;;241.2;35.4;205.8
698;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1997;10204.0;3636.6;76.5;637.4;225.1;464.1;113.2;1381.6;738.8;898.2;;;936.9;497.0;1304.6;3857.4;-1545.7;-174.9;-1765.3;371.6;42.1;48.1;19.2;-60.4;35.2;11.2;64.2;-53.0;424.9;-144.0;;281.0;75.1;205.9
699;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1998;11404.0;4063.3;85.5;690.5;256.9;513.5;119.8;1571.4;825.8;1053.4;;;1059.7;540.4;1409.8;4340.1;-1751.0;-191.8;-1979.8;417.5;50.7;64.9;19.5;-66.4;32.8;18.5;69.0;-50.6;486.6;-156.7;;330.0;88.4;241.6
700;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;1999;12531.0;4467.1;93.7;712.9;295.2;560.9;127.0;1733.3;944.2;1265.7;;;1151.3;569.3;1480.9;4672.0;-1908.9;-202.8;-2085.3;475.0;63.7;64.2;19.5;-66.7;46.7;35.2;75.7;-40.6;573.8;-180.6;;393.2;159.0;234.2
701;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;2000;13814.0;4950.4;105.1;757.9;335.7;624.6;127.7;2036.1;963.5;1370.5;;;1218.4;639.1;1722.5;5189.8;-2172.2;-220.8;-2337.7;459.1;66.7;88.1;21.0;-74.6;32.3;35.6;85.9;-50.3;561.4;-180.0;;381.4;160.5;220.9
702;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;2001;15573.0;5565.8;117.2;825.1;404.2;669.7;134.8;2278.2;1136.7;1499.7;;;1395.8;678.6;1991.6;5890.9;-2518.3;-260.6;-2661.3;450.7;57.9;108.1;24.7;-86.8;11.9;32.1;79.3;-47.2;540.6;-182.0;;358.7;214.0;144.7
703;Dienstverlening;B.2. Balanstotaal 0,25 - 0,5 mln euro;2002;16382.0;5852.8;114.5;847.4;445.1;684.3;135.0;2376.5;1249.9;1474.8;;;1534.9;677.8;2165.4;6199.1;-2687.5;-268.8;-2816.4;426.4;20.7;101.5;25.6;-89.6;-16.7;37.4;87.3;-49.9;484.4;-178.5;;305.9;213.0;92.9
704;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1992;5433.0;4224.8;61.0;1018.8;217.0;443.0;167.9;1399.1;918.1;1245.9;;;793.3;650.2;1535.4;4170.9;-1575.4;-211.4;-2103.9;280.3;51.1;;;;;-4.2;;;327.2;-126.1;;201.1;34.4;166.7
705;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1993;5947.0;4608.4;63.9;1066.2;233.4;528.6;188.7;1568.1;959.6;1298.7;;;941.3;746.1;1622.4;4375.2;-1665.9;-226.0;-2236.0;247.4;156.2;;;;;-2.9;;;400.7;-121.2;;279.4;37.5;241.9
706;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1994;6383.0;4942.6;61.6;1093.0;243.3;594.5;182.7;1740.4;1027.0;1374.9;;;1105.8;754.3;1707.6;4675.3;-1841.7;-219.3;-2317.4;296.9;38.8;;;;;3.1;60.9;-57.8;338.8;-133.7;;205.1;47.1;158.0
707;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1995;7267.0;5614.9;84.3;1190.5;310.6;744.8;198.8;1997.9;1088.1;1719.1;;;1189.8;844.8;1861.2;5067.2;-1866.8;-238.0;-2497.6;464.7;79.0;70.8;42.1;-88.6;54.7;12.6;86.0;-73.4;556.3;-191.9;;364.4;60.4;304.0
708;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1996;8282.0;6425.5;88.0;1292.3;388.6;892.0;209.1;2272.8;1282.8;2143.5;;;1325.4;892.3;2064.3;5822.2;-2083.6;-271.5;-2880.2;586.9;126.0;100.0;43.4;-95.1;77.7;37.9;101.0;-63.0;750.8;-239.0;;511.8;81.9;429.9
709;Dienstverlening;B.3. Balanstotaal 0,5 - 1,25 mln euro;1997;9055.0;7037.2;98.1;1340.1;377.0;1008.0;229.2;2644.4;1340.7;2372.8;;;1474.2;982.7;2207.6;6605.9;-2386.0;-278.7;-3240.0;701.3;115.5;86.7;40.7;-97.2;85.2;40.1;108.7;-68.6;856.9;-272.5;;584.4;168.8;415.6
