ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
1288;070000 Vervoer;Hoofdkostwinner: 45 tot 55 jaar;2015;5.7
1289;070000 Vervoer;Hoofdkostwinner: 45 tot 55 jaar;2020;5.3
1290;070000 Vervoer;Hoofdkostwinner: 55 tot 65 jaar;2015;5.2
1291;070000 Vervoer;Hoofdkostwinner: 55 tot 65 jaar;2020;4.3
1292;070000 Vervoer;Hoofdkostwinner: 65 tot 75 jaar;2015;3.7
1293;070000 Vervoer;Hoofdkostwinner: 65 tot 75 jaar;2020;3.3
1294;070000 Vervoer;Hoofdkostwinner: 75 jaar of ouder;2015;1.9
1295;070000 Vervoer;Hoofdkostwinner: 75 jaar of ouder;2020;2.2
1296;070000 Vervoer;Hoofdkostwinner: 25 tot 45 jaar;2015;4.3
1297;070000 Vervoer;Hoofdkostwinner: 25 tot 45 jaar;2020;4.2
1298;070000 Vervoer;Hoofdkostwinner: 45 tot 65 jaar;2015;5.5
1299;070000 Vervoer;Hoofdkostwinner: 45 tot 65 jaar;2020;4.7
1300;070000 Vervoer;Hoofdkostwinner: 65 jaar of ouder;2015;3.1
1301;070000 Vervoer;Hoofdkostwinner: 65 jaar of ouder;2020;2.9
1302;070000 Vervoer;Herkomst: geb. in NL, ouders in NL;2015;4.5
1303;070000 Vervoer;Herkomst: geb. in NL, ouders in NL;2020;4.2
1304;070000 Vervoer;Herkomst: geb. in NL, ouder(s) buiten NL;2015;4.1
1305;070000 Vervoer;Herkomst: geb. in NL, ouder(s) buiten NL;2020;3.5
1306;070000 Vervoer;Herkomst: geb. in NL, 1 ouder geboren NL;2015;4.2
1307;070000 Vervoer;Herkomst: geb. in NL, 1 ouder geboren NL;2020;3.9
1308;070000 Vervoer;Herkomst: geb. in NL, 2 ouders buiten NL;2015;3.9
1309;070000 Vervoer;Herkomst: geb. in NL, 2 ouders buiten NL;2020;2.7
1310;070000 Vervoer;Herkomst: geboren buiten Nederland;2015;3.8
1311;070000 Vervoer;Herkomst: geboren buiten Nederland;2020;2.9
1312;070000 Vervoer;Bron: Inkomen als werknemer/zelfstandige;2015;5.5
1313;070000 Vervoer;Bron: Inkomen als werknemer/zelfstandige;2020;5.0
1314;070000 Vervoer;Bron: Inkomen als werknemer;2015;5.4
1315;070000 Vervoer;Bron: Inkomen als werknemer;2020;4.9
1316;070000 Vervoer;Bron: Inkomen als zelfstandige (totaal);2015;6.3
1317;070000 Vervoer;Bron: Inkomen als zelfstandige (totaal);2020;5.7
1318;070000 Vervoer;Bron: Overdrachtsinkomen;2015;2.6
1319;070000 Vervoer;Bron: Overdrachtsinkomen;2020;2.3
1320;070000 Vervoer;Bron: Uitkering inkomensverzekering;2015;3.0
1321;070000 Vervoer;Bron: Uitkering inkomensverzekering;2020;2.6
1322;070000 Vervoer;Bron: Uitkering werkloosheid;2015;2.6
1323;070000 Vervoer;Bron: Uitkering werkloosheid;2020;2.3
1324;070000 Vervoer;Bron: Uitkering arbeidsongeschiktheid;2015;1.7
1325;070000 Vervoer;Bron: Uitkering arbeidsongeschiktheid;2020;1.6
1326;070000 Vervoer;Bron: Uitkering pensioen;2015;3.2
1327;070000 Vervoer;Bron: Uitkering pensioen;2020;2.7
1328;070000 Vervoer;Bron: Uitkering sociale voorziening;2015;1.0
1329;070000 Vervoer;Bron: Uitkering sociale voorziening;2020;0.6
1330;070000 Vervoer;Bron: Uitkering bijstand;2015;0.9
1331;070000 Vervoer;Bron: Uitkering bijstand;2020;0.5
1332;070000 Vervoer;Bron: Uitk. sociale voorziening, overig;2015;1.3
1333;070000 Vervoer;Bron: Uitk. sociale voorziening, overig;2020;0.7
1334;070000 Vervoer;Bron: Studiefinanciering;2015;1.1
1335;070000 Vervoer;Bron: Studiefinanciering;2020;1.0
1336;070000 Vervoer;Woningbezit: eigen woning;2015;5.9
1337;070000 Vervoer;Woningbezit: eigen woning;2020;5.4
1338;070000 Vervoer;Woningbezit: huurwoning;2015;2.3
1339;070000 Vervoer;Woningbezit: huurwoning;2020;2.1
1340;070000 Vervoer;Woningbezit: huurwoning met huurtoeslag;2015;1.5
1341;070000 Vervoer;Woningbezit: huurwoning met huurtoeslag;2020;0.9
1342;070000 Vervoer;Woningbezit: huurwoning geen huurtoeslag;2015;3.6
1343;070000 Vervoer;Woningbezit: huurwoning geen huurtoeslag;2020;2.9
1344;070000 Vervoer;Besteedbaar inkomen: 1e 10%-groep;2015;1.3
1345;070000 Vervoer;Besteedbaar inkomen: 1e 10%-groep;2020;0.9
1346;070000 Vervoer;Besteedbaar inkomen: 2e 10%-groep;2015;1.2
1347;070000 Vervoer;Besteedbaar inkomen: 2e 10%-groep;2020;1.4
1348;070000 Vervoer;Besteedbaar inkomen: 3e 10%-groep;2015;1.8
1349;070000 Vervoer;Besteedbaar inkomen: 3e 10%-groep;2020;1.7
1350;070000 Vervoer;Besteedbaar inkomen: 4e 10%-groep;2015;2.5
1351;070000 Vervoer;Besteedbaar inkomen: 4e 10%-groep;2020;2.7
1352;070000 Vervoer;Besteedbaar inkomen: 5e 10%-groep;2015;3.2
1353;070000 Vervoer;Besteedbaar inkomen: 5e 10%-groep;2020;3.2
1354;070000 Vervoer;Besteedbaar inkomen: 6e 10%-groep;2015;4.4
1355;070000 Vervoer;Besteedbaar inkomen: 6e 10%-groep;2020;3.6
1356;070000 Vervoer;Besteedbaar inkomen: 7e 10%-groep;2015;4.9
1357;070000 Vervoer;Besteedbaar inkomen: 7e 10%-groep;2020;4.4
1358;070000 Vervoer;Besteedbaar inkomen: 8e 10%-groep;2015;5.8
1359;070000 Vervoer;Besteedbaar inkomen: 8e 10%-groep;2020;5.3
1360;070000 Vervoer;Besteedbaar inkomen: 9e 10%-groep;2015;7.4
1361;070000 Vervoer;Besteedbaar inkomen: 9e 10%-groep;2020;6.8
1362;070000 Vervoer;Besteedbaar inkomen: 10e 10%-groep;2015;10.9
1363;070000 Vervoer;Besteedbaar inkomen: 10e 10%-groep;2020;9.5
1364;070000 Vervoer;Besteedbaar inkomen: 1e 20%-groep;2015;1.3
1365;070000 Vervoer;Besteedbaar inkomen: 1e 20%-groep;2020;1.2
1366;070000 Vervoer;Besteedbaar inkomen: 2e 20%-groep;2015;2.1
1367;070000 Vervoer;Besteedbaar inkomen: 2e 20%-groep;2020;2.2
1368;070000 Vervoer;Besteedbaar inkomen: 3e 20%-groep;2015;3.8
1369;070000 Vervoer;Besteedbaar inkomen: 3e 20%-groep;2020;3.4
1370;070000 Vervoer;Besteedbaar inkomen: 4e 20%-groep;2015;5.3
1371;070000 Vervoer;Besteedbaar inkomen: 4e 20%-groep;2020;4.8
1372;070000 Vervoer;Besteedbaar inkomen: 5e 20%-groep;2015;9.2
1373;070000 Vervoer;Besteedbaar inkomen: 5e 20%-groep;2020;8.1
1374;070000 Vervoer;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.5
1375;070000 Vervoer;Gestandaardiseerd inkomen: 1e 10%-groep;2020;1.1
1376;070000 Vervoer;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.5
1377;070000 Vervoer;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.3
1378;070000 Vervoer;Gestandaardiseerd inkomen: 3e 10%-groep;2015;2.0
1379;070000 Vervoer;Gestandaardiseerd inkomen: 3e 10%-groep;2020;2.5
1380;070000 Vervoer;Gestandaardiseerd inkomen: 4e 10%-groep;2015;2.8
1381;070000 Vervoer;Gestandaardiseerd inkomen: 4e 10%-groep;2020;2.6
1382;070000 Vervoer;Gestandaardiseerd inkomen: 5e 10%-groep;2015;3.6
1383;070000 Vervoer;Gestandaardiseerd inkomen: 5e 10%-groep;2020;3.6
1384;070000 Vervoer;Gestandaardiseerd inkomen: 6e 10%-groep;2015;4.3
1385;070000 Vervoer;Gestandaardiseerd inkomen: 6e 10%-groep;2020;3.8
1386;070000 Vervoer;Gestandaardiseerd inkomen: 7e 10%-groep;2015;5.0
1387;070000 Vervoer;Gestandaardiseerd inkomen: 7e 10%-groep;2020;4.4
1388;070000 Vervoer;Gestandaardiseerd inkomen: 8e 10%-groep;2015;5.7
1389;070000 Vervoer;Gestandaardiseerd inkomen: 8e 10%-groep;2020;5.1
1390;070000 Vervoer;Gestandaardiseerd inkomen: 9e 10%-groep;2015;7.2
1391;070000 Vervoer;Gestandaardiseerd inkomen: 9e 10%-groep;2020;6.4
1392;070000 Vervoer;Gestandaardiseerd inkomen: 10e 10%-groep;2015;10.1
1393;070000 Vervoer;Gestandaardiseerd inkomen: 10e 10%-groep;2020;8.8
1394;070000 Vervoer;Gestandaardiseerd inkomen: 1e 20%-groep;2015;1.5
1395;070000 Vervoer;Gestandaardiseerd inkomen: 1e 20%-groep;2020;1.2
1396;070000 Vervoer;Gestandaardiseerd inkomen: 2e 20%-groep;2015;2.4
1397;070000 Vervoer;Gestandaardiseerd inkomen: 2e 20%-groep;2020;2.5
1398;070000 Vervoer;Gestandaardiseerd inkomen: 3e 20%-groep;2015;3.9
1399;070000 Vervoer;Gestandaardiseerd inkomen: 3e 20%-groep;2020;3.7
1400;070000 Vervoer;Gestandaardiseerd inkomen: 4e 20%-groep;2015;5.3
1401;070000 Vervoer;Gestandaardiseerd inkomen: 4e 20%-groep;2020;4.7
1402;070000 Vervoer;Gestandaardiseerd inkomen: 5e 20%-groep;2015;8.6
1403;070000 Vervoer;Gestandaardiseerd inkomen: 5e 20%-groep;2020;7.6
1404;070000 Vervoer;Inkomen tot lage-inkomensgrens;2015;1.3
1405;070000 Vervoer;Inkomen tot lage-inkomensgrens;2020;0.8
1406;070000 Vervoer;Inkomen boven lage-inkomensgrens;2015;4.8
1407;070000 Vervoer;Inkomen boven lage-inkomensgrens;2020;4.3
1408;080000 Communicatie;Particuliere huishoudens;2015;1.1
1409;080000 Communicatie;Particuliere huishoudens;2020;1.2
1410;080000 Communicatie;Type: Eenpersoonshuishouden;2015;0.8
1411;080000 Communicatie;Type: Eenpersoonshuishouden;2020;0.9
1412;080000 Communicatie;Type: Alleenstaande man;2015;0.9
1413;080000 Communicatie;Type: Alleenstaande man;2020;1.0
1414;080000 Communicatie;Type: Alleenstaande man onder AOW-lft;2015;0.9
1415;080000 Communicatie;Type: Alleenstaande man onder AOW-lft;2020;0.9
1416;080000 Communicatie;Type: Alleenstaande man vanaf AOW-lft;2015;0.9
1417;080000 Communicatie;Type: Alleenstaande man vanaf AOW-lft;2020;1.0
1418;080000 Communicatie;Type: Alleenstaande vrouw;2015;0.8
1419;080000 Communicatie;Type: Alleenstaande vrouw;2020;0.9
1420;080000 Communicatie;Type: Alleenstaande vrouw onder AOW-lft;2015;0.8
1421;080000 Communicatie;Type: Alleenstaande vrouw onder AOW-lft;2020;0.9
1422;080000 Communicatie;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.8
1423;080000 Communicatie;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.9
1424;080000 Communicatie;Type: Meerpersoonshuishouden;2015;1.3
1425;080000 Communicatie;Type: Meerpersoonshuishouden;2020;1.4
1426;080000 Communicatie;Type: Eenoudergezin;2015;1.3
1427;080000 Communicatie;Type: Eenoudergezin;2020;1.4
1428;080000 Communicatie;Type: Eenouder, alle kinderen < 18 jr;2015;1.3
1429;080000 Communicatie;Type: Eenouder, alle kinderen < 18 jr;2020;1.4
1430;080000 Communicatie;Type: Eenouder, minst. één kind >= 18 jr;2015;1.3
1431;080000 Communicatie;Type: Eenouder, minst. één kind >= 18 jr;2020;1.5
1432;080000 Communicatie;Type: Paar, totaal;2015;1.3
1433;080000 Communicatie;Type: Paar, totaal;2020;1.4
1434;080000 Communicatie;Type: Paar, met kind(eren);2015;1.5
1435;080000 Communicatie;Type: Paar, met kind(eren);2020;1.6
1436;080000 Communicatie;Type: Paar, alle kinderen < 18 jr;2015;1.4
1437;080000 Communicatie;Type: Paar, alle kinderen < 18 jr;2020;1.5
1438;080000 Communicatie;Type: Paar, minstens één kind >= 18 jr;2015;1.6
1439;080000 Communicatie;Type: Paar, minstens één kind >= 18 jr;2020;1.8
1440;080000 Communicatie;Type: Paar, zonder kind;2015;1.2
1441;080000 Communicatie;Type: Paar, zonder kind;2020;1.3
1442;080000 Communicatie;Type: Paar, zonder kind, onder AOW-lft;2015;1.2
1443;080000 Communicatie;Type: Paar, zonder kind, onder AOW-lft;2020;1.3
1444;080000 Communicatie;Type: Paar, zonder kind, vanaf AOW-lft;2015;1.1
1445;080000 Communicatie;Type: Paar, zonder kind, vanaf AOW-lft;2020;1.2
1446;080000 Communicatie;Type: Meerpersoonshuishouden, overig;2015;1.3
1447;080000 Communicatie;Type: Meerpersoonshuishouden, overig;2020;1.2
1448;080000 Communicatie;Huishoudensgrootte: 1 persoon;2015;0.8
1449;080000 Communicatie;Huishoudensgrootte: 1 persoon;2020;0.9
1450;080000 Communicatie;Huishoudensgrootte: 2 personen;2015;1.2
1451;080000 Communicatie;Huishoudensgrootte: 2 personen;2020;1.3
1452;080000 Communicatie;Huishoudensgrootte: 3 personen;2015;1.4
1453;080000 Communicatie;Huishoudensgrootte: 3 personen;2020;1.5
1454;080000 Communicatie;Huishoudensgrootte: 4 personen;2015;1.5
1455;080000 Communicatie;Huishoudensgrootte: 4 personen;2020;1.6
1456;080000 Communicatie;Huishoudensgrootte: 5 of meer personen;2015;1.4
1457;080000 Communicatie;Huishoudensgrootte: 5 of meer personen;2020;1.6
1458;080000 Communicatie;Hoofdkostwinner: tot 25 jaar;2015;0.8
1459;080000 Communicatie;Hoofdkostwinner: tot 25 jaar;2020;0.9
1460;080000 Communicatie;Hoofdkostwinner: 25 tot 35 jaar;2015;1.1
1461;080000 Communicatie;Hoofdkostwinner: 25 tot 35 jaar;2020;1.1
1462;080000 Communicatie;Hoofdkostwinner: 35 tot 45 jaar;2015;1.2
1463;080000 Communicatie;Hoofdkostwinner: 35 tot 45 jaar;2020;1.3
1464;080000 Communicatie;Hoofdkostwinner: 45 tot 55 jaar;2015;1.3
1465;080000 Communicatie;Hoofdkostwinner: 45 tot 55 jaar;2020;1.5
1466;080000 Communicatie;Hoofdkostwinner: 55 tot 65 jaar;2015;1.2
1467;080000 Communicatie;Hoofdkostwinner: 55 tot 65 jaar;2020;1.3
1468;080000 Communicatie;Hoofdkostwinner: 65 tot 75 jaar;2015;1.0
1469;080000 Communicatie;Hoofdkostwinner: 65 tot 75 jaar;2020;1.1
1470;080000 Communicatie;Hoofdkostwinner: 75 jaar of ouder;2015;0.9
1471;080000 Communicatie;Hoofdkostwinner: 75 jaar of ouder;2020;1.0
1472;080000 Communicatie;Hoofdkostwinner: 25 tot 45 jaar;2015;1.2
1473;080000 Communicatie;Hoofdkostwinner: 25 tot 45 jaar;2020;1.2
1474;080000 Communicatie;Hoofdkostwinner: 45 tot 65 jaar;2015;1.3
1475;080000 Communicatie;Hoofdkostwinner: 45 tot 65 jaar;2020;1.4
1476;080000 Communicatie;Hoofdkostwinner: 65 jaar of ouder;2015;1.0
1477;080000 Communicatie;Hoofdkostwinner: 65 jaar of ouder;2020;1.1
1478;080000 Communicatie;Herkomst: geb. in NL, ouders in NL;2015;1.1
1479;080000 Communicatie;Herkomst: geb. in NL, ouders in NL;2020;1.2
1480;080000 Communicatie;Herkomst: geb. in NL, ouder(s) buiten NL;2015;1.1
1481;080000 Communicatie;Herkomst: geb. in NL, ouder(s) buiten NL;2020;1.2
1482;080000 Communicatie;Herkomst: geb. in NL, 1 ouder geboren NL;2015;1.1
1483;080000 Communicatie;Herkomst: geb. in NL, 1 ouder geboren NL;2020;1.2
1484;080000 Communicatie;Herkomst: geb. in NL, 2 ouders buiten NL;2015;1.2
1485;080000 Communicatie;Herkomst: geb. in NL, 2 ouders buiten NL;2020;1.1
1486;080000 Communicatie;Herkomst: geboren buiten Nederland;2015;1.2
1487;080000 Communicatie;Herkomst: geboren buiten Nederland;2020;1.2
1488;080000 Communicatie;Bron: Inkomen als werknemer/zelfstandige;2015;1.3
1489;080000 Communicatie;Bron: Inkomen als werknemer/zelfstandige;2020;1.3
1490;080000 Communicatie;Bron: Inkomen als werknemer;2015;1.3
1491;080000 Communicatie;Bron: Inkomen als werknemer;2020;1.3
1492;080000 Communicatie;Bron: Inkomen als zelfstandige (totaal);2015;1.3
1493;080000 Communicatie;Bron: Inkomen als zelfstandige (totaal);2020;1.3
1494;080000 Communicatie;Bron: Overdrachtsinkomen;2015;0.9
1495;080000 Communicatie;Bron: Overdrachtsinkomen;2020;1.1
1496;080000 Communicatie;Bron: Uitkering inkomensverzekering;2015;1.0
1497;080000 Communicatie;Bron: Uitkering inkomensverzekering;2020;1.1
1498;080000 Communicatie;Bron: Uitkering werkloosheid;2015;0.9
1499;080000 Communicatie;Bron: Uitkering werkloosheid;2020;1.1
1500;080000 Communicatie;Bron: Uitkering arbeidsongeschiktheid;2015;1.0
1501;080000 Communicatie;Bron: Uitkering arbeidsongeschiktheid;2020;1.1
1502;080000 Communicatie;Bron: Uitkering pensioen;2015;1.0
1503;080000 Communicatie;Bron: Uitkering pensioen;2020;1.1
1504;080000 Communicatie;Bron: Uitkering sociale voorziening;2015;0.9
1505;080000 Communicatie;Bron: Uitkering sociale voorziening;2020;0.9
1506;080000 Communicatie;Bron: Uitkering bijstand;2015;0.9
1507;080000 Communicatie;Bron: Uitkering bijstand;2020;1.0
1508;080000 Communicatie;Bron: Uitk. sociale voorziening, overig;2015;0.9
1509;080000 Communicatie;Bron: Uitk. sociale voorziening, overig;2020;0.9
1510;080000 Communicatie;Bron: Studiefinanciering;2015;0.5
1511;080000 Communicatie;Bron: Studiefinanciering;2020;0.6
1512;080000 Communicatie;Woningbezit: eigen woning;2015;1.2
1513;080000 Communicatie;Woningbezit: eigen woning;2020;1.4
1514;080000 Communicatie;Woningbezit: huurwoning;2015;1.0
1515;080000 Communicatie;Woningbezit: huurwoning;2020;1.1
1516;080000 Communicatie;Woningbezit: huurwoning met huurtoeslag;2015;0.9
1517;080000 Communicatie;Woningbezit: huurwoning met huurtoeslag;2020;0.9
1518;080000 Communicatie;Woningbezit: huurwoning geen huurtoeslag;2015;1.1
1519;080000 Communicatie;Woningbezit: huurwoning geen huurtoeslag;2020;1.2
1520;080000 Communicatie;Besteedbaar inkomen: 1e 10%-groep;2015;0.8
1521;080000 Communicatie;Besteedbaar inkomen: 1e 10%-groep;2020;0.8
1522;080000 Communicatie;Besteedbaar inkomen: 2e 10%-groep;2015;0.8
1523;080000 Communicatie;Besteedbaar inkomen: 2e 10%-groep;2020;0.9
1524;080000 Communicatie;Besteedbaar inkomen: 3e 10%-groep;2015;1.0
1525;080000 Communicatie;Besteedbaar inkomen: 3e 10%-groep;2020;1.0
1526;080000 Communicatie;Besteedbaar inkomen: 4e 10%-groep;2015;1.0
1527;080000 Communicatie;Besteedbaar inkomen: 4e 10%-groep;2020;1.1
1528;080000 Communicatie;Besteedbaar inkomen: 5e 10%-groep;2015;1.1
1529;080000 Communicatie;Besteedbaar inkomen: 5e 10%-groep;2020;1.2
1530;080000 Communicatie;Besteedbaar inkomen: 6e 10%-groep;2015;1.2
1531;080000 Communicatie;Besteedbaar inkomen: 6e 10%-groep;2020;1.2
1532;080000 Communicatie;Besteedbaar inkomen: 7e 10%-groep;2015;1.2
1533;080000 Communicatie;Besteedbaar inkomen: 7e 10%-groep;2020;1.4
1534;080000 Communicatie;Besteedbaar inkomen: 8e 10%-groep;2015;1.4
1535;080000 Communicatie;Besteedbaar inkomen: 8e 10%-groep;2020;1.4
1536;080000 Communicatie;Besteedbaar inkomen: 9e 10%-groep;2015;1.4
1537;080000 Communicatie;Besteedbaar inkomen: 9e 10%-groep;2020;1.6
1538;080000 Communicatie;Besteedbaar inkomen: 10e 10%-groep;2015;1.5
1539;080000 Communicatie;Besteedbaar inkomen: 10e 10%-groep;2020;1.6
1540;080000 Communicatie;Besteedbaar inkomen: 1e 20%-groep;2015;0.8
1541;080000 Communicatie;Besteedbaar inkomen: 1e 20%-groep;2020;0.8
1542;080000 Communicatie;Besteedbaar inkomen: 2e 20%-groep;2015;1.0
1543;080000 Communicatie;Besteedbaar inkomen: 2e 20%-groep;2020;1.1
1544;080000 Communicatie;Besteedbaar inkomen: 3e 20%-groep;2015;1.1
1545;080000 Communicatie;Besteedbaar inkomen: 3e 20%-groep;2020;1.2
1546;080000 Communicatie;Besteedbaar inkomen: 4e 20%-groep;2015;1.3
1547;080000 Communicatie;Besteedbaar inkomen: 4e 20%-groep;2020;1.4
1548;080000 Communicatie;Besteedbaar inkomen: 5e 20%-groep;2015;1.5
1549;080000 Communicatie;Besteedbaar inkomen: 5e 20%-groep;2020;1.6
1550;080000 Communicatie;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.8
1551;080000 Communicatie;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.9
1552;080000 Communicatie;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.0
1553;080000 Communicatie;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.0
1554;080000 Communicatie;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
1555;080000 Communicatie;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.0
1556;080000 Communicatie;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.1
1557;080000 Communicatie;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.2
1558;080000 Communicatie;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.1
1559;080000 Communicatie;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.2
1560;080000 Communicatie;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.2
1561;080000 Communicatie;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.3
1562;080000 Communicatie;Gestandaardiseerd inkomen: 7e 10%-groep;2015;1.3
1563;080000 Communicatie;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.3
1564;080000 Communicatie;Gestandaardiseerd inkomen: 8e 10%-groep;2015;1.3
1565;080000 Communicatie;Gestandaardiseerd inkomen: 8e 10%-groep;2020;1.4
1566;080000 Communicatie;Gestandaardiseerd inkomen: 9e 10%-groep;2015;1.3
1567;080000 Communicatie;Gestandaardiseerd inkomen: 9e 10%-groep;2020;1.5
1568;080000 Communicatie;Gestandaardiseerd inkomen: 10e 10%-groep;2015;1.3
1569;080000 Communicatie;Gestandaardiseerd inkomen: 10e 10%-groep;2020;1.4
1570;080000 Communicatie;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.9
1571;080000 Communicatie;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.9
1572;080000 Communicatie;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.0
1573;080000 Communicatie;Gestandaardiseerd inkomen: 2e 20%-groep;2020;1.1
1574;080000 Communicatie;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.1
1575;080000 Communicatie;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.2
1576;080000 Communicatie;Gestandaardiseerd inkomen: 4e 20%-groep;2015;1.3
1577;080000 Communicatie;Gestandaardiseerd inkomen: 4e 20%-groep;2020;1.4
1578;080000 Communicatie;Gestandaardiseerd inkomen: 5e 20%-groep;2015;1.3
1579;080000 Communicatie;Gestandaardiseerd inkomen: 5e 20%-groep;2020;1.5
1580;080000 Communicatie;Inkomen tot lage-inkomensgrens;2015;0.9
1581;080000 Communicatie;Inkomen tot lage-inkomensgrens;2020;0.9
1582;080000 Communicatie;Inkomen boven lage-inkomensgrens;2015;1.2
1583;080000 Communicatie;Inkomen boven lage-inkomensgrens;2020;1.3
1584;090000 Recreatie en cultuur;Particuliere huishoudens;2015;3.3
1585;090000 Recreatie en cultuur;Particuliere huishoudens;2020;3.0
1586;090000 Recreatie en cultuur;Type: Eenpersoonshuishouden;2015;1.9
1587;090000 Recreatie en cultuur;Type: Eenpersoonshuishouden;2020;1.8
1588;090000 Recreatie en cultuur;Type: Alleenstaande man;2015;1.9
1589;090000 Recreatie en cultuur;Type: Alleenstaande man;2020;1.9
1590;090000 Recreatie en cultuur;Type: Alleenstaande man onder AOW-lft;2015;1.8
1591;090000 Recreatie en cultuur;Type: Alleenstaande man onder AOW-lft;2020;1.9
1592;090000 Recreatie en cultuur;Type: Alleenstaande man vanaf AOW-lft;2015;2.3
1593;090000 Recreatie en cultuur;Type: Alleenstaande man vanaf AOW-lft;2020;1.6
1594;090000 Recreatie en cultuur;Type: Alleenstaande vrouw;2015;1.9
1595;090000 Recreatie en cultuur;Type: Alleenstaande vrouw;2020;1.7
1596;090000 Recreatie en cultuur;Type: Alleenstaande vrouw onder AOW-lft;2015;1.8
1597;090000 Recreatie en cultuur;Type: Alleenstaande vrouw onder AOW-lft;2020;1.7
1598;090000 Recreatie en cultuur;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.9
1599;090000 Recreatie en cultuur;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.6
1600;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden;2015;4.0
1601;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden;2020;3.8
1602;090000 Recreatie en cultuur;Type: Eenoudergezin;2015;2.7
1603;090000 Recreatie en cultuur;Type: Eenoudergezin;2020;2.8
1604;090000 Recreatie en cultuur;Type: Eenouder, alle kinderen < 18 jr;2015;2.5
1605;090000 Recreatie en cultuur;Type: Eenouder, alle kinderen < 18 jr;2020;2.9
1606;090000 Recreatie en cultuur;Type: Eenouder, minst. één kind >= 18 jr;2015;2.9
1607;090000 Recreatie en cultuur;Type: Eenouder, minst. één kind >= 18 jr;2020;2.7
1608;090000 Recreatie en cultuur;Type: Paar, totaal;2015;4.2
1609;090000 Recreatie en cultuur;Type: Paar, totaal;2020;4.0
1610;090000 Recreatie en cultuur;Type: Paar, met kind(eren);2015;4.5
1611;090000 Recreatie en cultuur;Type: Paar, met kind(eren);2020;4.6
1612;090000 Recreatie en cultuur;Type: Paar, alle kinderen < 18 jr;2015;4.4
1613;090000 Recreatie en cultuur;Type: Paar, alle kinderen < 18 jr;2020;4.4
1614;090000 Recreatie en cultuur;Type: Paar, minstens één kind >= 18 jr;2015;4.8
1615;090000 Recreatie en cultuur;Type: Paar, minstens één kind >= 18 jr;2020;4.9
1616;090000 Recreatie en cultuur;Type: Paar, zonder kind;2015;4.0
1617;090000 Recreatie en cultuur;Type: Paar, zonder kind;2020;3.4
1618;090000 Recreatie en cultuur;Type: Paar, zonder kind, onder AOW-lft;2015;4.1
1619;090000 Recreatie en cultuur;Type: Paar, zonder kind, onder AOW-lft;2020;3.7
1620;090000 Recreatie en cultuur;Type: Paar, zonder kind, vanaf AOW-lft;2015;3.8
1621;090000 Recreatie en cultuur;Type: Paar, zonder kind, vanaf AOW-lft;2020;3.0
1622;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden, overig;2015;4.1
1623;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden, overig;2020;2.7
1624;090000 Recreatie en cultuur;Huishoudensgrootte: 1 persoon;2015;1.9
1625;090000 Recreatie en cultuur;Huishoudensgrootte: 1 persoon;2020;1.8
1626;090000 Recreatie en cultuur;Huishoudensgrootte: 2 personen;2015;3.7
1627;090000 Recreatie en cultuur;Huishoudensgrootte: 2 personen;2020;3.2
1628;090000 Recreatie en cultuur;Huishoudensgrootte: 3 personen;2015;3.9
1629;090000 Recreatie en cultuur;Huishoudensgrootte: 3 personen;2020;3.8
1630;090000 Recreatie en cultuur;Huishoudensgrootte: 4 personen;2015;4.7
1631;090000 Recreatie en cultuur;Huishoudensgrootte: 4 personen;2020;4.7
1632;090000 Recreatie en cultuur;Huishoudensgrootte: 5 of meer personen;2015;4.7
1633;090000 Recreatie en cultuur;Huishoudensgrootte: 5 of meer personen;2020;4.9
