ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Onderwijsniveau;Perioden;Bevolking_1
5364;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2017;75
5365;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2018 1e kwartaal;73
5366;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2018 2e kwartaal;74
5367;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2018 3e kwartaal;72
5368;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2018 4e kwartaal;65
5369;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2018;71
5370;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2019 1e kwartaal;76
5371;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2019 2e kwartaal;76
5372;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2019 3e kwartaal;79
5373;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2019 4e kwartaal;80
5374;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2019;78
5375;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2020 1e kwartaal;81
5376;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2020 2e kwartaal;86
5377;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2020 3e kwartaal;94
5378;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2020 4e kwartaal;92
5379;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2020;88
5380;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2021 1e kwartaal;90
5381;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2021 2e kwartaal;79
5382;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2021 3e kwartaal;65
5383;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2021 4e kwartaal;71
5384;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2021;76
5385;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2022 1e kwartaal;67
5386;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2022 2e kwartaal;62
5387;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2022 3e kwartaal;76
5388;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2022 4e kwartaal;66
5389;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2022;68
5390;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2023 1e kwartaal;56
5391;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2023 2e kwartaal;55
5392;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2023 3e kwartaal;52
5393;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2023 4e kwartaal;59
5394;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2023;55
5395;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2024 1e kwartaal;63
5396;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2024 2e kwartaal;56
5397;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2024 3e kwartaal;61
5398;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2024 4e kwartaal;67
5399;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Europa;Weet niet of onbekend;2024;62
5400;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2013 1e kwartaal;374
5401;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2013 2e kwartaal;378
5402;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2013 3e kwartaal;374
5403;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2013 4e kwartaal;377
5404;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2013;376
5405;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2014 1e kwartaal;376
5406;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2014 2e kwartaal;376
5407;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2014 3e kwartaal;377
5408;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2014 4e kwartaal;382
5409;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2014;378
5410;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2015 1e kwartaal;384
5411;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2015 2e kwartaal;379
5412;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2015 3e kwartaal;375
5413;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2015 4e kwartaal;369
5414;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2015;377
5415;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2016 1e kwartaal;372
5416;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2016 2e kwartaal;369
5417;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2016 3e kwartaal;367
5418;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2016 4e kwartaal;370
5419;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2016;369
5420;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2017 1e kwartaal;362
5421;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2017 2e kwartaal;363
5422;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2017 3e kwartaal;364
5423;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2017 4e kwartaal;366
5424;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2017;364
5425;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2018 1e kwartaal;367
5426;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2018 2e kwartaal;368
5427;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2018 3e kwartaal;369
5428;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2018 4e kwartaal;373
5429;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2018;369
5430;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2019 1e kwartaal;372
5431;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2019 2e kwartaal;364
5432;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2019 3e kwartaal;366
5433;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2019 4e kwartaal;359
5434;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2019;365
5435;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2020 1e kwartaal;364
5436;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2020 2e kwartaal;365
5437;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2020 3e kwartaal;366
5438;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2020 4e kwartaal;362
5439;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2020;364
5440;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2021 1e kwartaal;351
5441;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2021 2e kwartaal;350
5442;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2021 3e kwartaal;350
5443;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2021 4e kwartaal;352
5444;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2021;351
5445;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2022 1e kwartaal;347
5446;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2022 2e kwartaal;348
5447;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2022 3e kwartaal;349
5448;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2022 4e kwartaal;350
5449;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2022;349
5450;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2023 1e kwartaal;346
5451;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2023 2e kwartaal;342
5452;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2023 3e kwartaal;340
5453;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2023 4e kwartaal;335
5454;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2023;341
5455;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2024 1e kwartaal;330
5456;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2024 2e kwartaal;332
5457;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2024 3e kwartaal;333
5458;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2024 4e kwartaal;335
5459;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;Totaal;2024;333
5460;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;75
5461;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;71
5462;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;73
5463;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;75
5464;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2013;73
5465;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;75
5466;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;81
5467;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;83
5468;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;79
5469;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2014;80
5470;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;83
5471;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;83
5472;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;80
5473;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;72
5474;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2015;80
5475;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;82
5476;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;81
5477;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;81
5478;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;78
5479;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2016;80
5480;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;74
5481;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;78
5482;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;75
5483;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;81
5484;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2017;77
5485;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;87
5486;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;84
5487;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;79
5488;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;75
5489;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2018;81
5490;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;69
5491;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;74
5492;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;70
5493;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;64
5494;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2019;69
5495;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;68
5496;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;69
5497;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;73
5498;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;69
5499;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2020;70
5500;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;66
5501;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;72
5502;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;66
5503;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;75
5504;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2021;70
5505;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;74
5506;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;71
5507;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;71
5508;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;70
5509;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2022;72
5510;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;71
5511;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;75
5512;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;73
5513;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;76
5514;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2023;74
5515;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;74
5516;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;75
5517;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;69
5518;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;68
5519;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;1 Basisonderwijs, vmbo, mbo1;2024;72
5520;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2013 1e kwartaal;23
5521;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2013 2e kwartaal;21
5522;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2013 3e kwartaal;21
5523;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2013 4e kwartaal;22
5524;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2013;22
5525;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2014 1e kwartaal;18
5526;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2014 2e kwartaal;22
5527;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2014 3e kwartaal;19
5528;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2014 4e kwartaal;18
5529;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2014;19
5530;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2015 1e kwartaal;20
5531;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2015 2e kwartaal;21
5532;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2015 3e kwartaal;26
5533;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2015 4e kwartaal;21
5534;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2015;22
5535;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2016 1e kwartaal;23
5536;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2016 2e kwartaal;20
5537;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2016 3e kwartaal;16
5538;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2016 4e kwartaal;13
5539;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2016;18
5540;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2017 1e kwartaal;14
5541;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2017 2e kwartaal;15
5542;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2017 3e kwartaal;16
5543;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2017 4e kwartaal;17
5544;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2017;16
5545;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2018 1e kwartaal;19
5546;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2018 2e kwartaal;18
5547;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2018 3e kwartaal;16
5548;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2018 4e kwartaal;17
5549;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2018;17
5550;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2019 1e kwartaal;15
5551;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2019 2e kwartaal;16
5552;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2019 3e kwartaal;16
5553;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2019 4e kwartaal;18
5554;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2019;16
5555;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2020 1e kwartaal;16
5556;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2020 2e kwartaal;17
5557;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2020 3e kwartaal;20
5558;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2020 4e kwartaal;13
5559;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2020;16
5560;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2021 1e kwartaal;15
5561;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2021 2e kwartaal;16
5562;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2021 3e kwartaal;12
5563;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2021 4e kwartaal;16
5564;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2021;15
5565;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2022 1e kwartaal;15
5566;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2022 2e kwartaal;14
5567;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2022 3e kwartaal;17
5568;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2022 4e kwartaal;14
5569;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2022;15
5570;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2023 1e kwartaal;15
5571;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2023 2e kwartaal;17
5572;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2023 3e kwartaal;19
5573;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2023 4e kwartaal;18
5574;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2023;17
5575;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2024 1e kwartaal;20
5576;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2024 2e kwartaal;21
5577;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2024 3e kwartaal;18
5578;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2024 4e kwartaal;18
5579;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;11 Basisonderwijs;2024;19
5580;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2013 1e kwartaal;23
5581;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2013 2e kwartaal;21
5582;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2013 3e kwartaal;21
5583;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2013 4e kwartaal;22
5584;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2013;22
5585;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2014 1e kwartaal;18
5586;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2014 2e kwartaal;22
5587;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2014 3e kwartaal;19
5588;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Indonesië;111 Basisonderwijs;2014 4e kwartaal;18
