ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
3612;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2009 voor methodewijziging;11.4;26.1;5.7;103.1;101.7;100.6
3613;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2009 na methodewijziging;11.4;26.1;5.7;102.7;101.7;100.9
3614;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2010;11.5;26.3;5.7;102.5;101.6;100.9
3615;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2011;11.7;26.4;5.6;102.7;101.6;100.8
3616;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2012;11.7;26.4;5.6;102.4;101.5;100.8
3617;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2013;11.8;26.5;5.5;102.5;101.7;101.1
3618;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leiderdorp;2014;11.9;26.6;5.5;103.1;101.9;101.1
3619;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2005;34.0;71.1;13.6;104.3;103.4;103.0
3620;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2006;34.1;71.1;13.5;103.0;102.3;101.9
3621;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2007;34.4;71.3;13.4;103.2;102.4;102.1
3622;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2008;34.4;71.0;13.3;103.4;102.6;102.2
3623;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2009 voor methodewijziging;34.3;70.7;13.2;103.0;102.3;102.0
3624;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2009 na methodewijziging;34.3;70.6;13.3;103.1;102.4;102.1
3625;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2010;34.3;70.5;13.2;102.9;102.2;101.5
3626;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2011;34.5;70.9;13.2;103.1;102.4;102.1
3627;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2012;34.7;71.1;13.1;102.9;102.4;102.4
3628;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2013;34.9;71.7;13.3;103.1;102.6;102.3
3629;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leidschendam-Voorburg;2014;35.2;72.4;13.6;103.3;102.7;102.6
3630;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2005;29.9;70.3;15.9;105.4;103.8;103.4
3631;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2006;30.4;71.1;16.0;103.6;102.1;101.2
3632;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2007;30.9;72.0;16.2;104.7;102.8;101.7
3633;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2008;31.4;72.7;16.3;104.5;102.7;101.8
3634;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2009 voor methodewijziging;32.0;73.5;16.4;104.5;102.8;101.7
3635;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2009 na methodewijziging;31.8;73.5;16.8;104.0;102.6;101.9
3636;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2010;32.1;74.0;17.0;103.8;102.4;101.9
3637;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2011;32.3;74.2;16.9;103.6;102.3;101.9
3638;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2012;32.6;74.6;16.9;103.7;102.4;102.0
3639;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2013;32.5;74.8;16.9;103.6;102.5;102.3
3640;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lelystad;2014;32.8;75.1;16.8;104.0;102.8;102.7
3641;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2005;5.5;13.3;3.0;103.6;102.8;103.0
3642;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2006;5.5;13.2;3.0;101.8;101.2;100.7
3643;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2007;5.6;13.3;3.0;102.7;101.6;100.7
3644;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2008;5.6;13.4;3.0;101.5;101.1;101.2
3645;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2009 voor methodewijziging;5.7;13.5;3.1;101.6;101.0;100.7
3646;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2009 na methodewijziging;5.6;13.5;3.1;101.8;101.1;100.8
3647;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2010;5.7;13.5;3.0;101.6;101.2;101.0
3648;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2011;5.7;13.4;3.0;101.8;101.2;101.0
3649;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2012;5.7;13.4;3.0;101.9;101.4;101.2
3650;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2013;;;;;;
3651;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lemsterland;2014;;;;;;
3652;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2005;;;;;;
3653;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2006;14.3;36.0;8.0;101.3;100.9;100.5
3654;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2007;14.5;35.9;7.7;101.1;100.7;100.4
3655;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2008;14.7;36.0;7.6;101.6;101.1;101.0
3656;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2009 voor methodewijziging;14.9;36.0;7.4;101.4;100.9;100.6
3657;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2009 na methodewijziging;14.8;35.7;7.3;101.3;100.9;100.5
3658;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2010;14.8;35.5;7.1;101.3;100.9;100.5
3659;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2011;14.9;35.5;6.9;101.3;100.9;100.7
3660;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2012;15.0;35.4;6.7;101.4;101.0;100.8
3661;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2013;15.1;35.3;6.6;101.3;100.9;100.9
3662;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leudal;2014;15.2;35.2;6.4;101.4;101.1;101.3
3663;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2005;11.7;28.4;6.7;101.6;101.1;100.8
3664;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2006;11.6;28.2;6.5;101.5;101.0;100.4
3665;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2007;11.7;28.2;6.4;102.1;101.3;100.8
3666;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2008;11.8;28.2;6.4;101.6;100.9;100.2
3667;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2009 voor methodewijziging;11.8;28.3;6.4;101.9;101.1;100.4
3668;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2009 na methodewijziging;11.8;28.2;6.5;101.7;101.1;100.8
3669;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2010;11.9;28.3;6.4;101.4;100.9;100.6
3670;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2011;12.0;28.6;6.3;101.4;100.9;100.7
3671;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2012;12.1;28.7;6.3;101.4;100.9;100.5
3672;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2013;12.2;28.7;6.2;101.3;100.9;100.5
3673;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leusden;2014;12.3;28.7;6.1;101.3;100.9;100.6
3674;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2005;2.4;6.3;1.5;102.0;101.2;100.6
3675;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2006;;;;;;
3676;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2007;;;;;;
3677;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2008;;;;;;
3678;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2009 voor methodewijziging;;;;;;
3679;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2009 na methodewijziging;;;;;;
3680;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2010;;;;;;
3681;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2011;;;;;;
3682;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2012;;;;;;
3683;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2013;;;;;;
3684;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liemeer;2014;;;;;;
3685;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2005;3.5;9.7;2.6;101.5;101.1;101.2
3686;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2006;3.5;9.8;2.6;101.2;100.8;100.4
3687;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2007;3.6;9.7;2.5;101.0;100.4;100.0
3688;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2008;3.6;9.7;2.5;101.9;101.0;100.5
3689;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2009 voor methodewijziging;3.6;9.7;2.5;101.0;100.6;100.3
3690;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2009 na methodewijziging;3.6;9.6;2.5;101.0;100.6;100.2
3691;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2010;3.6;9.6;2.5;101.2;100.9;101.0
3692;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2011;3.6;9.7;2.4;101.0;100.6;100.5
3693;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2012;;;;;;
3694;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2013;;;;;;
3695;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Liesveld;2014;;;;;;
3696;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2005;4.1;10.7;2.5;101.6;101.1;100.5
3697;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2006;4.1;10.7;2.5;100.8;100.6;100.4
3698;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2007;4.1;10.8;2.4;101.1;101.1;100.7
3699;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2008;4.1;10.8;2.5;101.6;101.3;101.1
3700;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2009 voor methodewijziging;4.2;10.8;2.4;101.5;101.1;101.4
3701;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2009 na methodewijziging;4.2;10.8;2.5;100.9;100.6;100.5
3702;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2010;4.2;10.8;2.5;100.8;100.6;100.4
3703;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2011;4.2;10.8;2.4;100.9;100.5;100.6
3704;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2012;4.3;10.9;2.4;100.7;100.5;100.3
3705;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2013;4.4;10.9;2.4;101.1;100.8;100.7
3706;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaal;2014;4.4;10.9;2.4;101.0;100.6;100.5
3707;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2005;17.0;43.2;9.9;102.1;101.5;101.1
3708;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2006;17.4;43.8;10.1;101.0;100.7;100.6
3709;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2007;17.7;44.1;10.1;101.5;101.0;100.7
3710;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2008;18.1;44.6;10.0;101.4;100.8;100.4
3711;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2009 voor methodewijziging;18.3;45.0;10.1;101.6;101.1;100.8
3712;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2009 na methodewijziging;18.3;44.9;10.2;101.4;100.9;100.7
3713;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2010;18.5;45.1;10.2;101.3;100.9;100.7
3714;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2011;18.6;45.2;10.2;101.2;100.8;100.7
3715;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2012;18.8;45.3;10.1;101.3;100.8;100.5
3716;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2013;18.8;45.1;9.9;101.2;100.8;100.5
3717;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lingewaard;2014;18.9;45.2;9.8;101.5;101.0;100.6
3718;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2005;9.0;21.6;4.8;103.0;102.4;102.0
3719;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2006;9.1;21.7;4.8;102.0;101.4;100.9
3720;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2007;9.3;21.8;4.8;101.8;101.2;100.4
3721;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2008;9.4;22.1;4.7;102.1;101.6;101.5
3722;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2009 voor methodewijziging;9.5;22.1;4.7;102.3;101.5;100.4
3723;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2009 na methodewijziging;9.5;22.1;4.7;101.8;101.3;100.8
3724;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2010;9.8;22.5;4.7;102.7;101.7;100.6
3725;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2011;9.8;22.4;4.6;102.0;101.4;100.7
3726;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2012;9.7;22.2;4.6;101.8;101.2;100.5
3727;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2013;9.7;22.2;4.5;101.8;101.3;100.6
3728;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lisse;2014;9.8;22.4;4.5;101.8;101.3;100.9
3729;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2005;2.4;6.6;1.6;101.7;101.0;100.9
3730;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2006;2.4;6.7;1.6;100.8;100.3;100.0
3731;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2007;2.4;6.7;1.6;102.0;101.0;100.6
3732;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2008;2.4;6.6;1.5;101.2;100.4;100.0
3733;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2009 voor methodewijziging;2.4;6.6;1.5;100.8;100.3;100.0
3734;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2009 na methodewijziging;2.4;6.6;1.5;101.0;100.6;100.5
3735;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2010;;;;;;
3736;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2011;;;;;;
3737;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2012;;;;;;
3738;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2013;;;;;;
3739;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lith;2014;;;;;;
3740;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2005;4.2;10.7;2.8;102.3;101.6;101.1
3741;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2006;4.2;10.7;2.8;101.7;101.0;100.5
3742;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2007;4.2;10.8;2.8;101.5;100.8;100.3
3743;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2008;4.3;10.8;2.7;101.9;101.2;101.6
3744;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2009 voor methodewijziging;4.3;10.8;2.7;101.2;100.7;100.2
3745;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2009 na methodewijziging;4.3;10.8;2.7;101.4;100.8;100.6
3746;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2010;4.3;10.8;2.7;101.4;100.9;100.5
3747;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2011;4.3;10.8;2.6;101.2;100.7;100.3
3748;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2012;4.4;10.8;2.6;101.4;100.8;100.3
3749;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2013;4.4;10.8;2.5;101.2;100.8;100.9
3750;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Littenseradiel;2014;4.4;10.8;2.5;101.4;100.9;100.7
3751;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2005;13.2;32.1;6.6;101.6;101.2;101.2
3752;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2006;13.4;32.1;6.6;101.4;100.9;100.8
3753;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2007;13.5;32.3;6.6;101.4;100.9;100.9
3754;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2008;13.7;32.5;6.6;101.1;100.7;100.5
3755;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2009 voor methodewijziging;13.8;32.6;6.6;101.2;100.8;100.8
3756;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2009 na methodewijziging;13.8;32.6;6.7;101.4;100.9;100.6
3757;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2010;13.9;32.5;6.6;101.0;100.7;100.5
3758;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2011;14.0;32.5;6.4;101.2;100.8;100.6
3759;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2012;14.1;32.5;6.3;101.3;100.8;100.5
3760;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2013;14.1;32.4;6.3;101.3;100.9;100.7
3761;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lochem;2014;14.2;32.4;6.2;101.5;101.0;100.7
3762;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2005;3.4;8.1;1.9;101.6;100.9;100.0
3763;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2006;3.4;8.1;1.9;100.5;100.5;100.7
3764;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2007;3.4;8.1;1.9;101.2;100.7;100.0
3765;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2008;3.5;8.3;1.9;101.0;100.6;100.0
3766;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2009 voor methodewijziging;3.5;8.4;1.9;101.1;100.7;100.7
3767;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2009 na methodewijziging;3.5;8.4;1.9;101.7;101.1;100.8
3768;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2010;;;;;;
3769;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2011;;;;;;
3770;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2012;;;;;;
3771;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2013;;;;;;
3772;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loenen;2014;;;;;;
3773;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2005;9.0;22.5;5.0;102.5;101.8;101.9
3774;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2006;9.0;22.5;4.9;101.4;100.8;100.3
3775;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2007;9.1;22.5;4.8;101.5;100.8;100.4
3776;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2008;9.1;22.5;4.8;101.2;100.8;100.9
3777;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2009 voor methodewijziging;9.2;22.5;4.7;101.4;100.8;100.6
3778;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2009 na methodewijziging;9.2;22.5;4.8;101.2;100.8;100.7
3779;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2010;9.3;22.5;4.7;101.0;100.7;100.6
3780;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2011;9.4;22.5;4.6;101.2;100.8;100.6
3781;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2012;9.5;22.5;4.5;101.2;100.9;100.7
3782;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2013;9.7;22.8;4.4;101.5;101.0;100.7
3783;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loon op Zand;2014;9.7;22.6;4.3;101.3;100.9;100.7
3784;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2005;5.0;13.9;3.7;102.9;101.5;100.7
3785;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2006;5.1;14.0;3.7;101.1;100.6;100.6
3786;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2007;5.2;14.0;3.6;101.1;100.8;100.6
3787;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2008;5.3;14.1;3.6;101.0;100.6;100.3
3788;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2009 voor methodewijziging;5.3;14.1;3.6;101.3;100.7;100.5
3789;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2009 na methodewijziging;5.2;14.0;3.6;101.4;100.8;100.7
3790;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2010;5.2;14.0;3.5;101.9;101.0;100.7
3791;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2011;5.3;13.9;3.5;101.6;100.9;100.7
3792;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2012;5.3;13.9;3.4;101.6;100.9;100.6
3793;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2013;5.3;13.9;3.4;101.4;100.8;100.8
3794;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Lopik;2014;5.3;14.0;3.3;101.7;101.1;101.2
3795;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2005;4.4;10.7;2.4;102.8;101.7;101.3
3796;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2006;4.4;10.6;2.4;102.8;101.8;101.2
3797;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2007;4.4;10.5;2.3;102.6;101.5;101.4
3798;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2008;4.4;10.4;2.2;101.5;101.0;101.1
3799;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2009 voor methodewijziging;4.4;10.2;2.2;101.4;101.0;101.4
3800;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2009 na methodewijziging;4.3;10.3;2.2;101.7;101.0;100.6
3801;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2010;4.4;10.3;2.2;102.0;101.1;100.8
3802;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2011;4.3;10.1;2.2;101.5;100.9;100.8
3803;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2012;4.4;10.1;2.1;101.4;100.9;100.6
3804;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2013;4.4;10.0;2.1;101.6;101.0;100.8
3805;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Loppersum;2014;4.4;10.0;2.0;101.6;101.1;101.4
3806;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2005;8.5;21.9;4.8;103.2;102.3;101.5
3807;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Losser;2006;8.6;21.9;4.7;101.8;101.2;100.8
