ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
371;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;3.4;3.1
372;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;2.5;2.5
373;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;3.7;3.7
374;A-U Alle economische activiteiten;Limburg (PV);1996;2.5;2.2
375;A-U Alle economische activiteiten;Limburg (PV);1997;5.8;5.8
376;A-U Alle economische activiteiten;Limburg (PV);1998;4.9;4.8
377;A-U Alle economische activiteiten;Limburg (PV);1999;5.5;5.4
378;A-U Alle economische activiteiten;Limburg (PV);2000;2.7;2.8
379;A-U Alle economische activiteiten;Limburg (PV);2001;1.6;1.6
380;A-U Alle economische activiteiten;Limburg (PV);2002;0.4;0.3
381;A-U Alle economische activiteiten;Limburg (PV);2003;-0.8;-0.7
382;A-U Alle economische activiteiten;Limburg (PV);2004;2.8;2.9
383;A-U Alle economische activiteiten;Limburg (PV);2005;0.3;0.3
384;A-U Alle economische activiteiten;Limburg (PV);2006;2.9;2.9
385;A-U Alle economische activiteiten;Limburg (PV);2007;4.5;4.6
386;A-U Alle economische activiteiten;Limburg (PV);2008;0.3;0.5
387;A-U Alle economische activiteiten;Limburg (PV);2009;-5.3;-5.0
388;A-U Alle economische activiteiten;Limburg (PV);2010;2.2;2.6
389;A-U Alle economische activiteiten;Limburg (PV);2011;2.2;2.6
390;A-U Alle economische activiteiten;Limburg (PV);2012;-1.5;-1.2
391;A-U Alle economische activiteiten;Limburg (PV);2013;-0.7;-0.3
392;A-U Alle economische activiteiten;Limburg (PV);2014;0.2;0.3
393;A-U Alle economische activiteiten;Limburg (PV);2015;2.7;2.4
394;A-U Alle economische activiteiten;Limburg (PV);2016;2.2;2.1
395;A-U Alle economische activiteiten;Limburg (PV);2017;3.2;3.2
396;A-U Alle economische activiteiten;Oost-Groningen (CR);1996;4.5;4.2
397;A-U Alle economische activiteiten;Oost-Groningen (CR);1997;4.3;4.4
398;A-U Alle economische activiteiten;Oost-Groningen (CR);1998;0.7;0.7
399;A-U Alle economische activiteiten;Oost-Groningen (CR);1999;4.8;4.8
400;A-U Alle economische activiteiten;Oost-Groningen (CR);2000;2.0;2.0
401;A-U Alle economische activiteiten;Oost-Groningen (CR);2001;-1.8;-1.8
402;A-U Alle economische activiteiten;Oost-Groningen (CR);2002;-0.1;-0.1
403;A-U Alle economische activiteiten;Oost-Groningen (CR);2003;0.7;0.7
404;A-U Alle economische activiteiten;Oost-Groningen (CR);2004;-2.3;-2.2
405;A-U Alle economische activiteiten;Oost-Groningen (CR);2005;2.3;2.4
406;A-U Alle economische activiteiten;Oost-Groningen (CR);2006;0.5;0.5
407;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;4.4;4.5
408;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;-0.6;-0.4
409;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;-2.9;-2.5
410;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;-4.7;-4.4
411;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;9.9;10.2
412;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;-2.3;-2.1
413;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;-1.6;-1.3
414;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;3.7;3.8
415;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;2.0;1.8
416;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;1.5;1.5
417;A-U Alle economische activiteiten;Oost-Groningen (CR);2017;2.7;2.7
418;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1996;7.2;6.9
419;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1997;6.2;6.2
420;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1998;-1.5;-1.6
421;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1999;3.5;3.4
422;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2000;8.6;8.7
423;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2001;-15.0;-15.0
424;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2002;0.2;0.2
425;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2003;6.4;6.4
426;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2004;-2.0;-2.0
427;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2005;7.0;7.1
428;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2006;-10.9;-10.9
429;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;5.3;5.4
430;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;-3.4;-3.1
431;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;-16.7;-16.5
432;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;11.0;11.4
433;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;9.2;9.5
434;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;-5.9;-5.6
435;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;-5.4;-5.1
436;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;4.4;4.4
437;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;1.6;1.3
438;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;2.3;2.2
439;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;3.6;3.6
440;A-U Alle economische activiteiten;Overig Groningen (CR);1996;10.3;9.9
441;A-U Alle economische activiteiten;Overig Groningen (CR);1997;-3.8;-3.8
442;A-U Alle economische activiteiten;Overig Groningen (CR);1998;-1.1;-1.2
443;A-U Alle economische activiteiten;Overig Groningen (CR);1999;-2.1;-2.2
444;A-U Alle economische activiteiten;Overig Groningen (CR);2000;0.6;0.7
445;A-U Alle economische activiteiten;Overig Groningen (CR);2001;6.9;6.8
446;A-U Alle economische activiteiten;Overig Groningen (CR);2002;2.6;2.6
447;A-U Alle economische activiteiten;Overig Groningen (CR);2003;2.3;2.3
448;A-U Alle economische activiteiten;Overig Groningen (CR);2004;3.1;3.2
449;A-U Alle economische activiteiten;Overig Groningen (CR);2005;-1.9;-1.8
450;A-U Alle economische activiteiten;Overig Groningen (CR);2006;2.3;2.3
451;A-U Alle economische activiteiten;Overig Groningen (CR);2007;-3.4;-3.3
452;A-U Alle economische activiteiten;Overig Groningen (CR);2008;10.6;10.9
453;A-U Alle economische activiteiten;Overig Groningen (CR);2009;-3.4;-3.0
454;A-U Alle economische activiteiten;Overig Groningen (CR);2010;12.2;12.5
455;A-U Alle economische activiteiten;Overig Groningen (CR);2011;-4.9;-4.6
456;A-U Alle economische activiteiten;Overig Groningen (CR);2012;0.0;0.3
457;A-U Alle economische activiteiten;Overig Groningen (CR);2013;7.0;7.3
458;A-U Alle economische activiteiten;Overig Groningen (CR);2014;-9.3;-9.2
459;A-U Alle economische activiteiten;Overig Groningen (CR);2015;-10.1;-10.3
460;A-U Alle economische activiteiten;Overig Groningen (CR);2016;-2.5;-2.6
461;A-U Alle economische activiteiten;Overig Groningen (CR);2017;-1.5;-1.5
462;A-U Alle economische activiteiten;Noord-Friesland (CR);1996;1.4;1.1
463;A-U Alle economische activiteiten;Noord-Friesland (CR);1997;2.1;2.1
464;A-U Alle economische activiteiten;Noord-Friesland (CR);1998;7.9;7.8
465;A-U Alle economische activiteiten;Noord-Friesland (CR);1999;-0.3;-0.4
466;A-U Alle economische activiteiten;Noord-Friesland (CR);2000;1.3;1.4
467;A-U Alle economische activiteiten;Noord-Friesland (CR);2001;2.8;2.7
468;A-U Alle economische activiteiten;Noord-Friesland (CR);2002;-1.3;-1.3
469;A-U Alle economische activiteiten;Noord-Friesland (CR);2003;0.7;0.7
470;A-U Alle economische activiteiten;Noord-Friesland (CR);2004;-0.9;-0.9
471;A-U Alle economische activiteiten;Noord-Friesland (CR);2005;1.1;1.1
472;A-U Alle economische activiteiten;Noord-Friesland (CR);2006;0.9;0.9
473;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;4.1;4.2
474;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;0.9;1.1
475;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;-2.0;-1.6
476;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;-0.3;0.0
477;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;3.1;3.5
478;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;-3.4;-3.1
479;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;-0.6;-0.3
480;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;-2.4;-2.3
481;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;0.8;0.5
482;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;0.7;0.6
483;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;1.2;1.2
484;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1996;4.5;4.2
485;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1997;4.0;4.0
486;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1998;2.4;2.3
487;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1999;7.0;6.9
488;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2000;4.3;4.4
489;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2001;3.3;3.2
490;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2002;-1.0;-1.1
491;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2003;4.3;4.4
492;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2004;0.9;1.0
493;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2005;2.5;2.5
494;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2006;0.1;0.1
495;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;8.5;8.6
496;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;1.8;2.0
497;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;-4.4;-4.1
498;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;-3.5;-3.2
499;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;-0.9;-0.6
500;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;-1.6;-1.3
501;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;-2.1;-1.8
502;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;23.4;23.5
503;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;3.8;3.6
504;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;2.4;2.4
505;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;3.5;3.5
506;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1996;4.2;3.8
507;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1997;3.1;3.1
508;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1998;6.4;6.4
509;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1999;7.8;7.7
510;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2000;6.7;6.8
511;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2001;1.8;1.7
512;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2002;-3.4;-3.4
513;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2003;0.4;0.4
514;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2004;1.6;1.6
515;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2005;4.4;4.4
516;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2006;6.2;6.2
517;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;4.4;4.5
518;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;-0.5;-0.3
519;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;-1.8;-1.5
520;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;2.8;3.2
521;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;6.8;7.1
522;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;-1.6;-1.3
523;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;-3.8;-3.5
524;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;-2.6;-2.5
525;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;0.4;0.1
526;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;2.7;2.6
527;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2017;3.3;3.3
528;A-U Alle economische activiteiten;Noord-Drenthe (CR);1996;3.0;2.7
529;A-U Alle economische activiteiten;Noord-Drenthe (CR);1997;2.3;2.3
530;A-U Alle economische activiteiten;Noord-Drenthe (CR);1998;9.2;9.1
531;A-U Alle economische activiteiten;Noord-Drenthe (CR);1999;3.0;2.9
532;A-U Alle economische activiteiten;Noord-Drenthe (CR);2000;1.7;1.8
533;A-U Alle economische activiteiten;Noord-Drenthe (CR);2001;3.2;3.1
534;A-U Alle economische activiteiten;Noord-Drenthe (CR);2002;-0.7;-0.7
535;A-U Alle economische activiteiten;Noord-Drenthe (CR);2003;0.6;0.6
536;A-U Alle economische activiteiten;Noord-Drenthe (CR);2004;0.1;0.2
537;A-U Alle economische activiteiten;Noord-Drenthe (CR);2005;3.7;3.7
538;A-U Alle economische activiteiten;Noord-Drenthe (CR);2006;-2.7;-2.7
539;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;4.4;4.5
540;A-U Alle economische activiteiten;Noord-Drenthe (CR);2008;0.7;0.9
541;A-U Alle economische activiteiten;Noord-Drenthe (CR);2009;-2.9;-2.5
542;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;0.7;1.0
543;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;-0.3;0.0
544;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;-0.6;-0.3
545;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;-2.7;-2.4
546;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;2.3;2.4
547;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;2.9;2.6
548;A-U Alle economische activiteiten;Noord-Drenthe (CR);2016;1.9;1.9
549;A-U Alle economische activiteiten;Noord-Drenthe (CR);2017;1.9;1.9
550;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1996;0.2;-0.1
551;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1997;0.0;0.0
552;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1998;5.7;5.6
553;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1999;3.1;3.0
554;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2000;1.6;1.7
555;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2001;2.1;2.1
556;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2002;0.7;0.7
557;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2003;-3.0;-2.9
558;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2004;-1.5;-1.4
559;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2005;1.1;1.1
560;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2006;1.9;1.9
561;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2007;8.0;8.1
562;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2008;-1.5;-1.2
563;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2009;-5.2;-4.9
564;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;-4.5;-4.2
565;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;0.0;0.3
566;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;-1.5;-1.2
567;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;-0.5;-0.2
568;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;1.4;1.5
569;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;-0.6;-0.9
570;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2016;2.1;2.1
571;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2017;2.2;2.3
572;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1996;3.6;3.2
573;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1997;4.2;4.2
574;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1998;-9.2;-9.3
575;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1999;1.8;1.7
576;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2000;4.1;4.2
577;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2001;0.7;0.7
578;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2002;3.0;3.0
579;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2003;1.0;1.0
580;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2004;0.0;0.1
581;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2005;4.1;4.2
582;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2006;4.1;4.1
583;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2007;2.7;2.8
584;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2008;2.9;3.1
585;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2009;-5.7;-5.4
586;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;0.4;0.7
587;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;4.8;5.1
588;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;-2.7;-2.4
589;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;-1.0;-0.6
590;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;3.0;3.1
591;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2015;0.9;0.7
592;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2016;2.1;2.0
593;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2017;3.1;3.1
594;A-U Alle economische activiteiten;Noord-Overijssel (CR);1996;1.9;1.6
595;A-U Alle economische activiteiten;Noord-Overijssel (CR);1997;6.6;6.6
596;A-U Alle economische activiteiten;Noord-Overijssel (CR);1998;7.1;7.0
597;A-U Alle economische activiteiten;Noord-Overijssel (CR);1999;5.3;5.2
598;A-U Alle economische activiteiten;Noord-Overijssel (CR);2000;4.3;4.4
599;A-U Alle economische activiteiten;Noord-Overijssel (CR);2001;0.4;0.4
600;A-U Alle economische activiteiten;Noord-Overijssel (CR);2002;-1.0;-1.0
601;A-U Alle economische activiteiten;Noord-Overijssel (CR);2003;0.9;0.9
602;A-U Alle economische activiteiten;Noord-Overijssel (CR);2004;2.0;2.0
603;A-U Alle economische activiteiten;Noord-Overijssel (CR);2005;4.1;4.1
604;A-U Alle economische activiteiten;Noord-Overijssel (CR);2006;3.3;3.3
605;A-U Alle economische activiteiten;Noord-Overijssel (CR);2007;2.8;2.9
606;A-U Alle economische activiteiten;Noord-Overijssel (CR);2008;6.7;6.9
607;A-U Alle economische activiteiten;Noord-Overijssel (CR);2009;-5.5;-5.2
608;A-U Alle economische activiteiten;Noord-Overijssel (CR);2010;-0.5;-0.2
609;A-U Alle economische activiteiten;Noord-Overijssel (CR);2011;4.0;4.4
610;A-U Alle economische activiteiten;Noord-Overijssel (CR);2012;-2.5;-2.3
611;A-U Alle economische activiteiten;Noord-Overijssel (CR);2013;-0.5;-0.2
612;A-U Alle economische activiteiten;Noord-Overijssel (CR);2014;2.6;2.7
613;A-U Alle economische activiteiten;Noord-Overijssel (CR);2015;2.8;2.5
614;A-U Alle economische activiteiten;Noord-Overijssel (CR);2016;2.6;2.6
615;A-U Alle economische activiteiten;Noord-Overijssel (CR);2017;3.2;3.2
616;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1996;4.0;3.7
617;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1997;0.9;0.9
618;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1998;2.4;2.3
619;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1999;6.3;6.2
620;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2000;4.0;4.1
621;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2001;3.2;3.2
622;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2002;0.0;0.0
623;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2003;-1.1;-1.0
624;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2004;1.5;1.6
625;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2005;-0.5;-0.5
626;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2006;2.5;2.5
627;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2007;2.1;2.2
628;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2008;2.8;3.0
629;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2009;-1.5;-1.1
630;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2010;1.0;1.3
631;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2011;1.2;1.5
632;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2012;-5.1;-4.8
633;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2013;-0.5;-0.2
634;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2014;1.3;1.4
635;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2015;2.4;2.2
636;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2016;2.4;2.3
637;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2017;3.1;3.1
638;A-U Alle economische activiteiten;Twente (CR);1996;3.6;3.3
639;A-U Alle economische activiteiten;Twente (CR);1997;0.8;0.8
640;A-U Alle economische activiteiten;Twente (CR);1998;3.0;2.9
641;A-U Alle economische activiteiten;Twente (CR);1999;5.2;5.1
