ID;Huishoudenskenmerken;Perioden;ZeerMoeilijkRondkomen_1;MaandelijkseWoonkostenZijnZwareLast_2;LeningenZijnZwareLast_3;EenWarmeMaaltijdOmDeAndereDag_4;HetRegelmatigKopenVanNieuweKleding_5;HetVerwarmenVanHetHuis_6;HetVervangenVanVersletenMeubels_7;HetTeEtenVragenVanFamilieKennissen_8;JaarlijksEenWeekVakantie_9;OnverwachteNoodzakelijkeUitgaven_10;MinstensEenVanDeGenoemdeItems_11;HuurOfHypotheek_12;GasWaterEnElektriciteit_13;OpAfbetalingGekochteArtikelen_14;OpMinstensEenVanDeGenoemdeItems_15
490;Bron: Uitkering sociale voorziening;2020;45;27;6;14;64;19;78;45;69;81;91;8;7;3;11
491;Bron: Uitkering sociale voorziening;2021;33;24;7;16;57;13;68;45;65;77;91;12;8;6;16
492;Bron: Uitkering sociale voorziening;2022;44;31;6;18;63;32;72;54;68;82;95;10;12;7;17
493;Bron: Uitkering sociale voorziening;2023;38;28;3;25;62;38;76;50;67;75;92;9;7;7;15
494;Inkomensgrens: niet ingedeeld;2005;22;19;4;5;21;3;37;6;22;47;60;7;5;2;10
495;Inkomensgrens: niet ingedeeld;2006;20;18;2;1;16;2;31;8;22;48;59;4;3;0;5
496;Inkomensgrens: niet ingedeeld;2007;10;14;2;3;16;2;30;6;18;45;59;6;5;1;8
497;Inkomensgrens: niet ingedeeld;2008;11;6;1;4;10;4;21;1;13;40;53;2;3;0;4
498;Inkomensgrens: niet ingedeeld;2009;13;11;1;3;14;1;32;2;16;46;55;6;3;1;8
499;Inkomensgrens: niet ingedeeld;2010;10;11;2;2;16;2;25;5;20;58;63;6;2;3;6
500;Inkomensgrens: niet ingedeeld;2011;17;10;2;4;20;2;30;7;33;54;64;5;3;0;6
501;Inkomensgrens: niet ingedeeld;2012;15;8;0;4;20;2;31;6;28;53;69;5;2;1;6
502;Inkomensgrens: niet ingedeeld;2013;16;12;3;3;19;2;23;3;21;42;50;5;4;1;6
503;Inkomensgrens: niet ingedeeld;2014;20;14;7;2;22;2;43;9;22;48;69;12;9;1;13
504;Inkomensgrens: niet ingedeeld;2015;15;11;4;0;22;5;39;14;20;55;61;13;8;2;16
505;Inkomensgrens: niet ingedeeld;2016;19;14;6;4;20;6;45;12;24;57;72;7;5;2;9
506;Inkomensgrens: niet ingedeeld;2017;18;13;5;4;19;4;37;11;23;47;60;6;4;1;8
507;Inkomensgrens: niet ingedeeld;2018;12;8;4;4;20;1;31;10;17;46;58;7;2;2;8
508;Inkomensgrens: niet ingedeeld;2019;12;10;5;6;23;3;33;11;21;51;62;8;3;2;9
509;Inkomensgrens: niet ingedeeld;2020;15;11;6;6;20;3;33;11;24;44;58;5;3;1;6
510;Inkomensgrens: niet ingedeeld;2021;11;7;8;5;24;5;37;7;24;43;61;7;3;6;10
511;Inkomensgrens: niet ingedeeld;2022;18;12;9;6;24;7;40;11;17;33;55;1;1;4;4
512;Inkomensgrens: niet ingedeeld;2023;12;11;2;13;27;10;49;13;20;50;68;2;1;3;5
513;Inkomensgrens: laag inkomen;2005;45;41;8;10;44;10;59;27;51;60;72;11;9;3;16
514;Inkomensgrens: laag inkomen;2006;49;39;8;14;48;12;65;31;57;66;77;8;9;2;14
515;Inkomensgrens: laag inkomen;2007;38;33;6;9;36;11;60;27;55;62;76;8;7;2;11
516;Inkomensgrens: laag inkomen;2008;40;33;3;7;40;8;52;24;52;57;70;7;8;1;11
517;Inkomensgrens: laag inkomen;2009;37;24;4;11;40;8;52;25;42;53;66;9;8;2;15
518;Inkomensgrens: laag inkomen;2010;40;35;8;14;46;11;61;27;52;58;71;13;9;4;18
519;Inkomensgrens: laag inkomen;2011;40;33;5;14;45;8;61;27;56;63;78;13;12;2;19
520;Inkomensgrens: laag inkomen;2012;40;33;5;13;48;10;64;30;54;64;78;11;8;2;15
521;Inkomensgrens: laag inkomen;2013;50;32;6;14;56;14;64;32;60;64;81;12;9;2;17
522;Inkomensgrens: laag inkomen;2014;48;37;6;15;53;15;63;32;59;64;79;12;10;1;16
523;Inkomensgrens: laag inkomen;2015;42;30;6;12;50;14;64;33;54;66;77;10;7;1;14
524;Inkomensgrens: laag inkomen;2016;52;39;10;14;59;15;70;36;62;74;86;13;8;2;16
525;Inkomensgrens: laag inkomen;2017;53;41;12;12;59;17;71;38;65;75;86;13;9;3;17
526;Inkomensgrens: laag inkomen;2018;43;35;5;15;57;15;71;39;63;75;85;9;6;3;13
527;Inkomensgrens: laag inkomen;2019;45;37;7;14;57;19;69;42;61;72;83;11;7;2;15
528;Inkomensgrens: laag inkomen;2020;36;24;5;10;55;14;67;38;60;71;83;7;5;2;9
529;Inkomensgrens: laag inkomen;2021;31;23;6;11;50;12;61;36;59;68;81;6;5;4;10
530;Inkomensgrens: laag inkomen;2022;40;29;5;12;54;25;61;40;55;66;79;7;7;5;12
531;Inkomensgrens: laag inkomen;2023;28;18;4;14;45;33;57;37;52;59;75;5;4;4;9
532;Inkomensgrens: geen laag inkomen;2005;14;16;3;2;14;3;23;8;17;23;36;3;2;1;4
533;Inkomensgrens: geen laag inkomen;2006;11;13;3;2;11;2;19;7;13;20;30;2;2;1;4
534;Inkomensgrens: geen laag inkomen;2007;9;11;2;1;9;1;17;5;13;18;29;2;1;1;3
535;Inkomensgrens: geen laag inkomen;2008;10;11;2;2;10;2;17;6;14;18;29;2;1;1;3
536;Inkomensgrens: geen laag inkomen;2009;9;9;2;2;9;1;17;6;13;17;28;2;1;1;3
537;Inkomensgrens: geen laag inkomen;2010;11;10;2;2;11;2;19;6;15;21;31;2;2;1;4
538;Inkomensgrens: geen laag inkomen;2011;11;11;2;2;11;1;19;6;16;20;31;2;2;1;4
539;Inkomensgrens: geen laag inkomen;2012;11;10;2;2;12;2;20;7;16;19;31;3;2;1;4
540;Inkomensgrens: geen laag inkomen;2013;13;12;2;2;14;3;21;8;18;21;33;3;2;0;4
541;Inkomensgrens: geen laag inkomen;2014;12;10;3;2;13;2;20;8;16;20;31;3;2;0;4
542;Inkomensgrens: geen laag inkomen;2015;12;9;3;2;13;2;20;7;15;20;31;3;2;1;4
543;Inkomensgrens: geen laag inkomen;2016;11;10;2;2;12;2;19;9;15;20;32;2;2;1;3
544;Inkomensgrens: geen laag inkomen;2017;10;9;2;2;12;2;18;9;14;19;30;3;2;1;3
545;Inkomensgrens: geen laag inkomen;2018;9;8;2;2;12;2;18;9;13;20;29;2;1;1;3
546;Inkomensgrens: geen laag inkomen;2019;9;8;2;2;12;2;19;10;14;20;31;2;1;1;2
547;Inkomensgrens: geen laag inkomen;2020;7;6;1;2;11;2;16;8;12;18;28;2;1;0;2
548;Inkomensgrens: geen laag inkomen;2021;5;5;1;2;11;3;16;9;12;14;26;1;1;1;2
549;Inkomensgrens: geen laag inkomen;2022;6;5;1;2;12;6;17;10;13;14;28;1;1;1;2
550;Inkomensgrens: geen laag inkomen;2023;7;7;1;3;13;8;19;12;14;16;31;2;1;1;3
551;Sociaal minimum: niet ingedeeld;2005;22;19;4;5;21;3;37;6;22;47;60;7;5;2;10
552;Sociaal minimum: niet ingedeeld;2006;20;18;2;1;16;2;31;8;22;48;59;4;3;0;5
553;Sociaal minimum: niet ingedeeld;2007;10;14;2;3;16;2;30;6;18;45;59;6;5;1;8
554;Sociaal minimum: niet ingedeeld;2008;11;6;1;4;10;4;21;1;13;40;53;2;3;0;4
555;Sociaal minimum: niet ingedeeld;2009;13;11;1;3;14;1;32;2;16;46;55;6;3;1;8
556;Sociaal minimum: niet ingedeeld;2010;10;11;2;2;16;2;25;5;20;58;63;6;2;3;6
557;Sociaal minimum: niet ingedeeld;2011;17;10;2;4;20;2;30;7;33;54;64;5;3;0;6
558;Sociaal minimum: niet ingedeeld;2012;15;8;0;4;20;2;31;6;28;53;69;5;2;1;6
559;Sociaal minimum: niet ingedeeld;2013;16;12;3;3;19;2;23;3;21;42;50;5;4;1;6
560;Sociaal minimum: niet ingedeeld;2014;20;14;7;2;22;2;43;9;22;48;69;12;9;1;13
561;Sociaal minimum: niet ingedeeld;2015;15;11;4;0;22;5;39;14;20;55;61;13;8;2;16
562;Sociaal minimum: niet ingedeeld;2016;19;14;6;4;20;6;45;12;24;57;72;7;5;2;9
563;Sociaal minimum: niet ingedeeld;2017;18;13;5;4;19;4;37;11;23;47;60;6;4;1;8
564;Sociaal minimum: niet ingedeeld;2018;12;8;4;4;20;1;31;10;17;46;58;7;2;2;8
565;Sociaal minimum: niet ingedeeld;2019;12;10;5;6;23;3;33;11;21;51;62;8;3;2;9
566;Sociaal minimum: niet ingedeeld;2020;15;11;6;6;20;3;33;11;24;44;58;5;3;1;6
567;Sociaal minimum: niet ingedeeld;2021;11;7;8;5;24;5;37;7;24;43;61;7;3;6;10
568;Sociaal minimum: niet ingedeeld;2022;18;12;9;6;24;7;40;11;17;33;55;1;1;4;4
569;Sociaal minimum: niet ingedeeld;2023;12;11;2;13;27;10;49;13;20;50;68;2;1;3;5
570;Sociaal minimum: onder of rond minimum;2005;36;36;6;6;36;7;49;21;41;47;62;12;9;3;18
571;Sociaal minimum: onder of rond minimum;2006;48;39;9;13;48;12;65;30;56;62;75;10;13;2;18
572;Sociaal minimum: onder of rond minimum;2007;35;33;5;9;35;11;58;26;53;58;74;8;8;2;11
573;Sociaal minimum: onder of rond minimum;2008;41;35;2;7;40;7;52;23;51;56;69;8;9;1;12
574;Sociaal minimum: onder of rond minimum;2009;39;26;4;10;41;7;57;28;44;55;70;9;7;3;15
575;Sociaal minimum: onder of rond minimum;2010;41;37;6;15;45;8;63;30;55;60;74;14;9;3;18
576;Sociaal minimum: onder of rond minimum;2011;39;31;5;11;41;7;59;23;52;57;76;12;10;2;18
577;Sociaal minimum: onder of rond minimum;2012;37;32;5;11;48;6;64;33;56;65;77;11;8;2;14
578;Sociaal minimum: onder of rond minimum;2013;47;30;4;12;53;12;62;32;59;60;80;9;6;0;12
579;Sociaal minimum: onder of rond minimum;2014;48;38;5;15;54;15;63;28;57;63;78;11;8;1;14
580;Sociaal minimum: onder of rond minimum;2015;45;30;5;11;50;16;63;34;53;65;77;10;6;1;13
581;Sociaal minimum: onder of rond minimum;2016;49;37;9;13;58;16;70;36;63;72;84;10;7;2;13
582;Sociaal minimum: onder of rond minimum;2017;52;42;12;12;61;17;73;41;68;78;88;12;8;3;15
583;Sociaal minimum: onder of rond minimum;2018;44;36;5;15;58;14;72;40;64;75;85;8;5;3;11
584;Sociaal minimum: onder of rond minimum;2019;43;35;7;15;58;18;68;43;61;71;84;11;8;1;14
585;Sociaal minimum: onder of rond minimum;2020;34;22;4;10;53;15;68;39;61;69;84;6;3;2;7
586;Sociaal minimum: onder of rond minimum;2021;30;21;6;12;51;13;64;40;60;67;82;5;5;4;10
587;Sociaal minimum: onder of rond minimum;2022;37;25;5;14;52;27;61;42;57;65;79;7;7;4;11
588;Sociaal minimum: onder of rond minimum;2023;31;22;3;20;54;34;65;43;59;62;81;7;4;4;9
589;Sociaal minimum: boven minimum;2005;16;17;3;3;16;3;25;9;19;26;38;3;3;1;5
590;Sociaal minimum: boven minimum;2006;12;14;3;3;12;2;20;7;15;21;32;2;2;1;4
591;Sociaal minimum: boven minimum;2007;10;11;2;2;10;1;19;6;14;20;30;2;2;1;3
592;Sociaal minimum: boven minimum;2008;10;11;2;2;10;2;18;7;14;19;30;2;2;1;3
593;Sociaal minimum: boven minimum;2009;9;9;2;2;9;2;17;6;13;17;28;2;2;1;3
594;Sociaal minimum: boven minimum;2010;11;11;2;3;11;2;19;6;15;21;31;2;2;1;4
595;Sociaal minimum: boven minimum;2011;12;11;2;3;11;1;20;7;17;20;31;2;2;1;4
596;Sociaal minimum: boven minimum;2012;12;10;2;3;12;2;20;7;16;20;32;3;2;1;4
597;Sociaal minimum: boven minimum;2013;14;12;2;3;15;3;22;8;19;23;35;3;2;1;4
598;Sociaal minimum: boven minimum;2014;13;11;3;2;14;2;21;9;17;22;33;3;2;1;4
599;Sociaal minimum: boven minimum;2015;13;10;3;2;14;3;21;8;16;22;33;3;2;1;4
600;Sociaal minimum: boven minimum;2016;12;10;3;2;13;2;20;10;16;21;32;3;2;1;4
601;Sociaal minimum: boven minimum;2017;11;9;2;2;13;2;19;9;15;20;30;3;2;1;4
602;Sociaal minimum: boven minimum;2018;9;8;2;2;12;2;18;9;14;21;30;2;1;1;3
603;Sociaal minimum: boven minimum;2019;9;8;2;2;12;3;19;10;14;21;32;2;1;1;3
604;Sociaal minimum: boven minimum;2020;7;6;2;2;11;2;17;9;13;19;29;2;1;0;2
605;Sociaal minimum: boven minimum;2021;6;5;1;2;11;3;16;9;12;14;26;1;1;1;2
606;Sociaal minimum: boven minimum;2022;7;6;1;2;13;6;17;10;13;14;29;1;1;1;2
607;Sociaal minimum: boven minimum;2023;7;6;1;2;12;7;18;11;13;15;30;1;1;1;3
608;Woningbezit: eigen woning;2005;8;11;1;1;7;1;13;3;8;12;22;2;1;0;3
609;Woningbezit: eigen woning;2006;7;8;1;1;6;1;11;3;6;10;19;1;1;0;2
610;Woningbezit: eigen woning;2007;6;8;1;1;6;1;10;3;6;10;18;1;1;0;2
611;Woningbezit: eigen woning;2008;6;8;1;1;5;1;10;3;6;10;18;1;1;0;2
612;Woningbezit: eigen woning;2009;6;7;1;0;5;1;11;3;6;9;18;1;1;0;2
613;Woningbezit: eigen woning;2010;7;8;1;1;6;1;12;3;8;12;20;1;1;0;2
614;Woningbezit: eigen woning;2011;7;8;1;1;6;1;12;3;8;11;20;1;1;0;2
615;Woningbezit: eigen woning;2012;8;7;2;1;7;1;12;4;9;12;21;1;1;0;2
616;Woningbezit: eigen woning;2013;9;7;1;1;8;1;13;4;11;12;23;2;1;0;2
617;Woningbezit: eigen woning;2014;8;6;2;1;8;1;13;4;9;12;21;2;1;0;3
618;Woningbezit: eigen woning;2015;7;5;1;1;6;1;11;4;8;11;20;2;1;0;2
619;Woningbezit: eigen woning;2016;6;6;1;1;6;1;11;5;8;11;21;1;1;0;2
620;Woningbezit: eigen woning;2017;6;5;1;1;6;1;10;5;7;10;18;1;1;0;2
621;Woningbezit: eigen woning;2018;5;4;1;1;6;1;10;5;7;10;18;1;1;0;1
622;Woningbezit: eigen woning;2019;5;5;1;1;7;1;11;6;7;11;20;1;0;0;1
623;Woningbezit: eigen woning;2020;3;3;0;1;5;1;9;4;6;9;17;1;0;0;1
624;Woningbezit: eigen woning;2021;2;2;0;1;5;1;8;5;6;6;15;0;0;0;1
625;Woningbezit: eigen woning;2022;3;2;0;1;6;3;9;6;6;5;17;0;0;0;1
626;Woningbezit: eigen woning;2023;3;2;0;1;6;3;9;6;6;6;17;0;0;0;1
627;Woningbezit: huurwoning met huurtoeslag;2005;44;40;7;11;45;11;66;30;58;67;82;9;7;3;13
628;Woningbezit: huurwoning met huurtoeslag;2006;40;37;6;12;44;10;65;30;54;65;79;6;7;1;11
629;Woningbezit: huurwoning met huurtoeslag;2007;31;27;5;7;34;8;58;23;49;59;75;5;6;1;9
630;Woningbezit: huurwoning met huurtoeslag;2008;35;29;4;8;37;8;53;23;52;56;74;6;6;1;9
631;Woningbezit: huurwoning met huurtoeslag;2009;30;23;5;10;36;7;54;24;46;55;72;7;6;2;11
632;Woningbezit: huurwoning met huurtoeslag;2010;34;27;5;11;39;8;55;24;50;62;76;8;5;3;11
633;Woningbezit: huurwoning met huurtoeslag;2011;36;28;5;11;40;6;59;26;57;61;80;8;7;2;12
634;Woningbezit: huurwoning met huurtoeslag;2012;33;24;4;11;43;8;58;28;52;61;77;9;4;2;11
635;Woningbezit: huurwoning met huurtoeslag;2013;41;30;5;12;48;11;61;30;55;64;80;9;6;2;12
636;Woningbezit: huurwoning met huurtoeslag;2014;42;33;8;11;50;12;66;30;58;68;84;12;9;2;16
637;Woningbezit: huurwoning met huurtoeslag;2015;42;29;7;11;49;12;65;31;52;71;82;12;8;4;16
638;Woningbezit: huurwoning met huurtoeslag;2016;39;33;10;10;48;13;64;33;54;70;84;10;7;3;13
639;Woningbezit: huurwoning met huurtoeslag;2017;42;34;8;9;51;13;65;34;57;69;84;11;8;3;14
640;Woningbezit: huurwoning met huurtoeslag;2018;35;27;5;10;47;11;62;33;53;70;82;7;5;2;11
641;Woningbezit: huurwoning met huurtoeslag;2019;36;28;6;11;49;13;63;36;53;66;80;8;5;2;11
642;Woningbezit: huurwoning met huurtoeslag;2020;29;20;5;8;46;11;58;34;53;64;80;6;4;1;7
643;Woningbezit: huurwoning met huurtoeslag;2021;23;18;5;9;43;10;54;31;49;56;75;6;4;4;10
644;Woningbezit: huurwoning met huurtoeslag;2022;28;21;4;10;43;21;55;34;47;55;75;5;5;3;8
645;Woningbezit: huurwoning met huurtoeslag;2023;26;21;3;13;42;26;58;36;48;56;77;6;4;4;10
646;Woningbezit: huurwoning geen huurtoeslag;2005;19;20;5;3;19;3;31;10;22;36;50;5;4;1;7
647;Woningbezit: huurwoning geen huurtoeslag;2006;16;19;5;3;14;2;26;8;19;32;45;5;4;1;7
648;Woningbezit: huurwoning geen huurtoeslag;2007;12;14;3;2;13;2;24;7;20;30;43;4;3;1;6
649;Woningbezit: huurwoning geen huurtoeslag;2008;12;11;2;3;12;2;22;7;16;27;40;2;2;1;4
650;Woningbezit: huurwoning geen huurtoeslag;2009;11;10;2;2;11;1;22;7;16;26;38;4;2;1;5
651;Woningbezit: huurwoning geen huurtoeslag;2010;13;12;3;3;12;2;24;6;18;30;42;4;2;1;6
652;Woningbezit: huurwoning geen huurtoeslag;2011;15;13;4;2;15;1;24;6;21;31;42;4;3;0;6
653;Woningbezit: huurwoning geen huurtoeslag;2012;14;13;3;3;16;2;27;7;22;31;45;5;3;1;7
654;Woningbezit: huurwoning geen huurtoeslag;2013;18;16;3;3;19;3;28;9;24;33;47;4;3;0;5
655;Woningbezit: huurwoning geen huurtoeslag;2014;17;16;4;3;18;3;29;10;22;32;45;5;3;0;6
656;Woningbezit: huurwoning geen huurtoeslag;2015;14;12;4;2;18;3;28;10;21;31;45;4;2;1;5
657;Woningbezit: huurwoning geen huurtoeslag;2016;17;13;3;4;20;4;30;13;23;32;48;4;2;1;5
658;Woningbezit: huurwoning geen huurtoeslag;2017;14;11;4;2;17;3;26;12;20;29;42;3;2;1;5
659;Woningbezit: huurwoning geen huurtoeslag;2018;11;10;4;3;15;2;25;11;17;30;41;4;2;1;4
660;Woningbezit: huurwoning geen huurtoeslag;2019;10;10;3;2;14;3;25;11;18;30;44;3;2;1;4
661;Woningbezit: huurwoning geen huurtoeslag;2020;10;9;3;3;14;3;23;11;17;28;42;3;2;1;4
662;Woningbezit: huurwoning geen huurtoeslag;2021;8;8;2;2;15;4;22;10;16;23;38;3;1;2;4
663;Woningbezit: huurwoning geen huurtoeslag;2022;9;8;3;2;16;7;23;12;15;21;39;2;1;2;4
664;Woningbezit: huurwoning geen huurtoeslag;2023;9;9;2;5;18;9;27;14;15;25;43;2;1;2;4
665;Stedelijkheid: zeer sterk stedelijk;2005;20;20;4;5;21;4;34;10;22;36;48;5;4;1;7
666;Stedelijkheid: zeer sterk stedelijk;2006;19;19;4;4;17;4;29;12;21;35;44;3;4;1;7
667;Stedelijkheid: zeer sterk stedelijk;2007;12;14;3;2;15;2;25;9;21;32;41;4;3;1;5
668;Stedelijkheid: zeer sterk stedelijk;2008;13;13;2;4;15;4;22;7;18;32;41;2;3;1;5
669;Stedelijkheid: zeer sterk stedelijk;2009;13;12;3;3;16;3;26;8;18;32;42;5;4;1;8
670;Stedelijkheid: zeer sterk stedelijk;2010;16;15;3;4;18;3;28;9;22;37;46;6;3;2;8
671;Stedelijkheid: zeer sterk stedelijk;2011;16;14;3;4;19;2;29;9;23;33;45;5;4;1;7
672;Stedelijkheid: zeer sterk stedelijk;2012;18;15;3;5;20;4;31;11;23;34;47;7;4;1;9
673;Stedelijkheid: zeer sterk stedelijk;2013;22;16;4;6;23;6;30;12;26;36;47;6;4;1;8
674;Stedelijkheid: zeer sterk stedelijk;2014;19;17;5;5;21;7;35;11;25;35;47;6;4;1;7
675;Stedelijkheid: zeer sterk stedelijk;2015;17;14;4;4;21;5;31;13;22;36;47;7;5;2;9
676;Stedelijkheid: zeer sterk stedelijk;2016;18;15;6;4;20;5;31;13;23;37;48;6;4;1;7
677;Stedelijkheid: zeer sterk stedelijk;2017;17;14;4;3;20;5;29;13;23;33;43;6;4;1;7
678;Stedelijkheid: zeer sterk stedelijk;2018;14;12;3;4;21;4;29;13;22;34;43;4;2;1;5
679;Stedelijkheid: zeer sterk stedelijk;2019;15;13;3;4;22;5;30;14;22;33;44;4;2;1;5
680;Stedelijkheid: zeer sterk stedelijk;2020;12;9;3;4;18;5;27;12;20;31;41;4;3;1;5
681;Stedelijkheid: zeer sterk stedelijk;2021;12;9;3;4;20;5;28;13;21;27;41;4;2;2;5
682;Stedelijkheid: zeer sterk stedelijk;2022;12;9;3;5;19;9;26;13;18;26;40;3;3;2;5
683;Stedelijkheid: zeer sterk stedelijk;2023;12;11;1;6;19;12;30;14;20;29;44;4;2;2;5
684;Stedelijkheid: sterk stedelijk;2005;19;19;4;4;19;4;31;10;23;33;45;4;3;1;6
685;Stedelijkheid: sterk stedelijk;2006;17;17;3;5;17;3;26;9;19;29;39;4;3;1;5
686;Stedelijkheid: sterk stedelijk;2007;12;12;3;2;13;3;25;7;18;26;37;3;2;1;5
687;Stedelijkheid: sterk stedelijk;2008;13;12;2;3;13;2;22;6;16;23;34;3;2;1;4
688;Stedelijkheid: sterk stedelijk;2009;11;10;2;3;12;2;21;8;16;22;33;3;2;1;4
689;Stedelijkheid: sterk stedelijk;2010;15;14;4;5;16;4;25;9;20;27;37;3;2;1;5
690;Stedelijkheid: sterk stedelijk;2011;14;14;3;3;14;2;24;7;20;27;37;3;3;1;5
691;Stedelijkheid: sterk stedelijk;2012;13;12;3;3;16;3;24;8;21;27;39;3;2;1;5
692;Stedelijkheid: sterk stedelijk;2013;17;15;2;3;19;2;26;9;22;27;40;4;2;1;5
693;Stedelijkheid: sterk stedelijk;2014;16;14;4;3;21;3;26;10;22;28;39;5;3;1;6
694;Stedelijkheid: sterk stedelijk;2015;18;12;4;3;19;5;28;12;22;30;41;4;3;1;6
695;Stedelijkheid: sterk stedelijk;2016;15;13;3;3;19;4;27;12;21;28;41;4;3;1;5
696;Stedelijkheid: sterk stedelijk;2017;14;11;3;3;17;3;25;11;20;26;37;3;2;1;4
697;Stedelijkheid: sterk stedelijk;2018;12;11;2;2;15;3;22;11;17;25;36;2;2;1;4
698;Stedelijkheid: sterk stedelijk;2019;12;10;3;3;16;3;23;13;17;27;38;2;1;1;4
699;Stedelijkheid: sterk stedelijk;2020;10;7;2;3;14;3;20;11;17;23;34;2;1;0;2
700;Stedelijkheid: sterk stedelijk;2021;6;5;2;2;13;2;18;10;15;19;30;2;1;1;3
701;Stedelijkheid: sterk stedelijk;2022;9;6;2;3;16;7;21;13;16;18;33;1;2;1;3
702;Stedelijkheid: sterk stedelijk;2023;9;7;2;4;17;9;23;14;16;21;35;1;1;2;3
703;Stedelijkheid: matig stedelijk;2005;17;19;3;3;16;3;24;9;19;26;38;4;4;1;6
704;Stedelijkheid: matig stedelijk;2006;14;15;3;3;13;2;22;8;17;22;33;3;2;1;4
705;Stedelijkheid: matig stedelijk;2007;11;13;2;2;12;2;21;6;16;21;33;2;1;1;3
706;Stedelijkheid: matig stedelijk;2008;11;12;1;2;11;1;17;6;17;19;31;2;1;1;3
707;Stedelijkheid: matig stedelijk;2009;11;10;2;2;10;1;18;6;13;18;29;2;1;1;3
708;Stedelijkheid: matig stedelijk;2010;11;11;1;2;10;3;19;7;15;21;30;2;2;1;4
709;Stedelijkheid: matig stedelijk;2011;13;10;2;3;10;2;19;6;16;21;32;3;2;1;5
710;Stedelijkheid: matig stedelijk;2012;11;9;1;2;13;2;21;9;18;21;33;2;1;1;3
711;Stedelijkheid: matig stedelijk;2013;16;13;2;3;16;3;25;9;21;23;35;3;2;0;4
712;Stedelijkheid: matig stedelijk;2014;15;12;3;3;14;2;23;10;18;23;34;4;3;1;5
713;Stedelijkheid: matig stedelijk;2015;12;10;2;3;14;2;21;8;16;21;31;2;2;1;3
714;Stedelijkheid: matig stedelijk;2016;11;10;2;2;14;2;20;10;16;19;31;2;1;1;3
715;Stedelijkheid: matig stedelijk;2017;11;10;3;2;13;2;20;11;16;20;31;3;2;1;4
716;Stedelijkheid: matig stedelijk;2018;10;8;2;2;12;2;21;10;15;22;31;3;1;1;4
717;Stedelijkheid: matig stedelijk;2019;9;9;2;2;12;3;21;12;17;23;33;2;2;1;3
718;Stedelijkheid: matig stedelijk;2020;8;7;1;2;13;2;19;10;15;21;31;1;1;1;2
719;Stedelijkheid: matig stedelijk;2021;6;6;1;1;11;3;16;9;14;15;27;1;1;1;2
720;Stedelijkheid: matig stedelijk;2022;7;6;1;2;12;6;17;10;14;15;28;1;1;1;2
721;Stedelijkheid: matig stedelijk;2023;6;5;0;2;13;7;17;11;14;13;28;1;1;1;2
722;Stedelijkheid: Weinig stedelijk;2005;14;18;3;2;13;2;22;9;18;22;34;3;2;1;4
723;Stedelijkheid: Weinig stedelijk;2006;10;12;2;1;11;1;19;8;13;19;31;2;2;0;3
724;Stedelijkheid: Weinig stedelijk;2007;9;12;1;1;9;2;17;7;14;18;30;2;2;1;3
725;Stedelijkheid: Weinig stedelijk;2008;10;12;1;2;9;1;18;8;15;16;28;1;2;0;3
726;Stedelijkheid: Weinig stedelijk;2009;10;10;1;1;9;1;17;8;14;15;27;2;2;0;2
727;Stedelijkheid: Weinig stedelijk;2010;11;9;2;2;9;1;17;7;16;17;29;1;1;0;2
728;Stedelijkheid: Weinig stedelijk;2011;12;11;2;3;10;1;18;8;18;19;30;2;2;1;3
729;Stedelijkheid: Weinig stedelijk;2012;11;10;1;2;11;2;18;7;16;17;29;2;1;1;3
730;Stedelijkheid: Weinig stedelijk;2013;12;10;1;2;12;2;20;9;18;19;32;1;1;0;2
731;Stedelijkheid: Weinig stedelijk;2014;14;10;2;2;14;1;20;9;17;20;33;3;2;0;4
732;Stedelijkheid: Weinig stedelijk;2015;12;9;2;2;12;2;19;8;15;18;29;3;2;0;4
733;Stedelijkheid: Weinig stedelijk;2016;13;10;2;1;12;2;18;11;15;18;30;1;1;1;2
734;Stedelijkheid: Weinig stedelijk;2017;11;9;2;2;13;2;18;11;14;18;29;3;1;1;3
735;Stedelijkheid: Weinig stedelijk;2018;9;8;2;2;12;1;17;10;13;19;27;2;1;1;2
736;Stedelijkheid: Weinig stedelijk;2019;9;7;2;2;12;3;17;11;15;18;29;2;1;1;3
737;Stedelijkheid: Weinig stedelijk;2020;7;6;1;1;11;2;15;10;13;16;28;2;1;0;2
738;Stedelijkheid: Weinig stedelijk;2021;5;5;1;2;11;2;14;9;13;11;25;1;1;1;1
739;Stedelijkheid: Weinig stedelijk;2022;6;6;1;2;12;5;17;11;12;12;27;1;1;0;1
740;Stedelijkheid: Weinig stedelijk;2023;6;5;1;2;11;5;16;11;11;12;27;1;0;1;2
741;Stedelijkheid: niet stedelijk;2005;14;15;2;3;11;3;21;8;17;19;33;2;1;0;3
742;Stedelijkheid: niet stedelijk;2006;11;15;2;2;12;2;20;6;17;19;31;2;2;0;3
743;Stedelijkheid: niet stedelijk;2007;12;13;1;2;11;2;19;7;14;18;28;3;2;1;4
744;Stedelijkheid: niet stedelijk;2008;12;11;1;1;10;1;18;9;15;17;30;1;2;0;2
745;Stedelijkheid: niet stedelijk;2009;9;8;2;1;8;1;18;8;13;14;28;1;1;0;2
746;Stedelijkheid: niet stedelijk;2010;11;9;2;2;9;2;17;6;14;15;28;1;1;1;2
747;Stedelijkheid: niet stedelijk;2011;11;8;3;3;12;1;18;7;17;15;29;2;1;0;2
