ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
3728;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2010;0.05;2.62;4.41;19.0;909.0;25.5
3729;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2011;0.06;2.91;4.72;22.0;1012.0;27.3
3730;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2012;0.07;3.51;5.94;25.0;1227.0;34.6
3731;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2013;0.07;3.84;6.16;23.0;1336.0;35.7
3732;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2014;0.07;3.3;6.39;24.0;1149.0;37.1
3733;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2015;0.06;3.13;5.45;22.0;1092.0;31.7
3734;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2016;;;;;;
3735;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Nederland (LD);2017;0.06;3.09;4.91;22.0;1072.0;28.4
3736;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2010;;;;;;
3737;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2011;;;;;;
3738;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2012;;;;;;
3739;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2013;;;;;;
3740;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2014;;;;;;
3741;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2015;;;;;;
3742;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2016;;;;;;
3743;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Groningen (PV);2017;;;;;;
3744;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2010;;;;;;
3745;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2011;;;;;;
3746;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2012;;;;;;
3747;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2013;;;;;;
3748;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2014;;;;;;
3749;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2015;;;;;;
3750;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2016;;;;;;
3751;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Friesland (PV);2017;;;;;;
3752;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2010;;;;;;
3753;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2011;;;;;;
3754;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2012;;;;;;
3755;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2013;;;;;;
3756;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2014;;;;;;
3757;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2015;;;;;;
3758;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2016;;;;;;
3759;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Drenthe (PV);2017;;;;;;
3760;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2010;;;;;;
3761;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2011;;;;;;
3762;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2012;;;;;;
3763;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2013;;;;;;
3764;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2014;;;;;;
3765;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2015;;;;;;
3766;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2016;;;;;;
3767;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Overijssel (PV);2017;;;;;;
3768;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2010;;;;;;
3769;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2011;;;;;;
3770;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2012;0.12;3.98;8.05;41.0;1387.0;46.8
3771;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2013;0.18;5.05;12.42;61.0;1755.0;72.0
3772;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2014;0.12;3.68;8.62;42.0;1281.0;50.0
3773;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2015;;;;;;
3774;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2016;;;;;;
3775;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Flevoland (PV);2017;;;;;;
3776;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2010;0.08;3.82;7.2;29.0;1331.0;41.8
3777;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2011;;;;;;
3778;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2012;;;;;;
3779;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2013;;;;;;
3780;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2014;;;;;;
3781;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2015;0.1;3.63;6.78;35.0;1267.0;39.4
3782;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2016;;;;;;
3783;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Gelderland (PV);2017;;;;;;
3784;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2010;;;;;;
3785;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2011;;;;;;
3786;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2012;;;;;;
3787;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2013;;;;;;
3788;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2014;;;;;;
3789;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2015;;;;;;
3790;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2016;;;;;;
3791;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Utrecht (PV);2017;;;;;;
3792;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2010;0.09;2.99;6.84;30.0;1040.0;39.7
3793;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2011;0.1;3.91;7.77;36.0;1360.0;45.1
3794;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2012;0.11;4.17;8.48;39.0;1456.0;49.3
3795;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2013;0.1;3.86;7.73;35.0;1345.0;44.9
3796;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2014;0.11;3.89;7.95;37.0;1352.0;46.0
3797;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2015;0.1;3.79;7.58;35.0;1323.0;44.2
3798;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2016;0.1;4.07;7.52;35.0;1424.0;43.8
3799;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Holland (PV);2017;0.1;3.64;7.29;33.0;1261.0;42.1
3800;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2010;0.08;2.75;5.68;27.0;957.0;32.9
3801;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2011;0.11;3.64;7.37;37.0;1268.0;42.8
3802;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2012;0.1;3.48;7.48;36.0;1216.0;43.5
3803;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2013;0.1;4.11;7.75;34.0;1431.0;44.9
3804;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2014;0.07;2.13;4.66;23.0;742.0;27.1
3805;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2015;0.08;2.92;5.69;29.0;1021.0;33.1
3806;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2016;0.07;2.72;5.33;23.0;952.0;31.1
3807;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zuid-Holland (PV);2017;0.07;2.5;5.15;25.0;869.0;29.8
3808;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2010;;;;;;
3809;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2011;;;;;;
3810;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2012;;;;;;
3811;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2013;;;;;;
3812;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2014;;;;;;
3813;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2015;;;;;;
3814;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2016;;;;;;
3815;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeeland (PV);2017;;;;;;
3816;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2010;;;;;;
3817;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2011;;;;;;
3818;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2012;0.08;3.73;6.41;27.0;1305.0;37.3
3819;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2013;;;;;;
3820;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2014;;;;;;
3821;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2015;0.07;3.18;5.79;23.0;1109.0;33.6
3822;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2016;;;;;;
3823;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Noord-Brabant (PV);2017;0.06;3.17;5.21;22.0;1099.0;30.1
3824;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2010;;;;;;
3825;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2011;;;;;;
3826;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2012;;;;;;
3827;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2013;;;;;;
3828;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2014;;;;;;
3829;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2015;;;;;;
3830;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2016;;;;;;
3831;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Limburg (PV);2017;;;;;;
3832;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2010;0.1;4.39;7.48;35.0;1530.0;43.4
3833;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2011;0.13;5.51;9.64;45.0;1921.0;56.0
3834;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2012;0.13;5.92;11.38;47.0;2072.0;66.4
3835;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2013;0.13;6.68;10.94;45.0;2328.0;63.6
3836;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2014;0.09;4.14;7.44;31.0;1444.0;43.3
3837;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2015;0.14;5.76;10.25;48.0;2012.0;59.7
3838;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2016;0.1;4.66;7.79;35.0;1633.0;45.5
3839;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Zeer sterk stedelijk;2017;0.1;4.73;7.97;35.0;1641.0;46.1
3840;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2010;0.08;3.35;6.45;28.0;1168.0;37.4
3841;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2011;0.1;4.01;7.41;34.0;1398.0;43.0
3842;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2012;0.1;3.99;7.21;33.0;1391.0;41.9
3843;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2013;0.1;4.69;8.15;36.0;1634.0;47.3
3844;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2014;0.11;5.1;9.06;38.0;1777.0;52.6
3845;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2015;0.08;2.83;5.65;26.0;990.0;32.9
3846;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2016;0.09;3.9;6.94;32.0;1365.0;40.4
3847;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Sterk stedelijk;2017;0.09;3.78;7.29;33.0;1313.0;42.1
3848;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2010;0.07;2.89;5.23;25.0;1003.0;30.3
3849;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2011;0.08;3.33;5.68;28.0;1162.0;33.0
3850;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2012;0.08;2.81;5.36;27.0;981.0;31.2
3851;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2013;0.09;2.99;6.26;30.0;1043.0;36.3
3852;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2014;0.08;3.33;6.66;29.0;1161.0;38.7
3853;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2015;0.08;3.18;6.33;27.0;1111.0;36.9
3854;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2016;;;;;;
3855;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Matig stedelijk;2017;0.08;2.84;5.67;26.0;982.0;32.7
3856;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2010;0.05;2.06;4.09;18.0;717.0;23.7
3857;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2011;0.06;2.49;4.4;21.0;866.0;25.5
3858;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2012;0.04;1.86;3.42;15.0;648.0;19.8
3859;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2013;0.05;2.3;4.58;18.0;799.0;26.6
3860;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2014;0.06;2.47;4.94;20.0;860.0;28.7
3861;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2015;0.06;2.59;4.47;21.0;903.0;26.0
3862;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2016;0.04;2.02;3.56;14.0;705.0;20.7
3863;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Weinig stedelijk;2017;0.04;1.78;3.67;15.0;618.0;21.2
3864;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2010;0.04;1.78;4.19;15.0;621.0;24.3
3865;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2011;0.04;1.19;2.59;14.0;415.0;15.0
3866;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2012;;;;;;
3867;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2013;0.05;2.31;4.48;16.0;805.0;26.0
3868;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2014;;;;;;
3869;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2015;;;;;;
3870;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2016;;;;;;
3871;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Trein;Niet stedelijk;2017;;;;;;
3872;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2010;0.09;1.25;3.89;32.0;436.0;22.6
3873;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2011;0.09;1.18;3.52;30.0;411.0;20.4
3874;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2012;0.08;1.18;3.61;27.0;412.0;21.0
3875;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2013;0.08;1.15;3.42;29.0;399.0;19.8
3876;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2014;0.08;1.17;3.48;28.0;407.0;20.2
3877;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2015;0.09;1.24;3.8;30.0;434.0;22.1
3878;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2016;0.08;1.11;3.73;29.0;390.0;21.8
3879;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Nederland;2017;0.09;1.18;3.63;30.0;408.0;21.0
3880;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2010;0.04;1.18;2.81;15.0;411.0;16.3
3881;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2011;0.06;1.37;3.26;21.0;477.0;18.9
3882;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2012;0.05;1.38;3.74;18.0;481.0;21.8
3883;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2013;0.05;1.44;2.71;17.0;500.0;15.7
3884;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2014;0.05;1.52;3.51;16.0;531.0;20.4
3885;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2015;;;;;;
3886;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2016;;;;;;
3887;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Noord-Nederland (LD);2017;;;;;;
3888;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2010;0.05;0.95;2.05;17.0;332.0;11.9
3889;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2011;0.06;0.97;2.13;21.0;336.0;12.4
3890;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2012;0.04;0.71;1.76;14.0;247.0;10.2
3891;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2013;0.05;0.73;2.27;17.0;255.0;13.2
3892;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2014;0.04;0.78;1.74;13.0;271.0;10.1
3893;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2015;0.05;0.93;1.84;17.0;325.0;10.7
3894;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2016;;;;;;
3895;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Oost-Nederland (LD);2017;0.05;0.6;1.57;16.0;207.0;9.1
3896;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2010;0.15;1.69;5.95;51.0;589.0;34.5
3897;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2011;0.13;1.46;5.06;44.0;510.0;29.4
3898;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2012;0.12;1.52;5.14;41.0;532.0;29.9
3899;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2013;0.13;1.54;5.17;45.0;535.0;30.0
3900;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2014;0.13;1.49;5.26;45.0;517.0;30.5
3901;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2015;0.13;1.6;5.74;46.0;559.0;33.4
3902;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2016;0.13;1.55;5.89;45.0;541.0;34.4
3903;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;West-Nederland (LD);2017;0.13;1.54;5.55;47.0;535.0;32.1
3904;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2010;;;;;;
3905;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2011;;;;;;
3906;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2012;0.05;0.86;2.27;17.0;301.0;13.2
3907;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2013;;;;;;
3908;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2014;;;;;;
3909;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2015;0.05;0.91;2.34;18.0;317.0;13.6
3910;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2016;;;;;;
3911;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Zuid-Nederland (LD);2017;;;;;;
3912;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2010;;;;;;
3913;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2011;;;;;;
3914;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2012;;;;;;
3915;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2013;;;;;;
3916;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2014;;;;;;
3917;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2015;;;;;;
3918;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2016;;;;;;
3919;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Groningen (PV);2017;;;;;;
3920;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2010;;;;;;
3921;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2011;;;;;;
3922;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2012;;;;;;
3923;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2013;;;;;;
3924;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2014;;;;;;
3925;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2015;;;;;;
3926;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2016;;;;;;
3927;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Bus/tram/metro;Friesland (PV);2017;;;;;;
