ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
6546;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2018/'19;2010.0;1550.0;77.0
6547;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2019/'20;2040.0;1930.0;95.0
6548;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2020/'21;2170.0;1810.0;83.0
6549;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2021/'22;2040.0;1720.0;84.0
6550;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2022/'23;1950.0;1430.0;73.0
6551;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren in NL, ouder(s) buiten NL;2023/'24;2080.0;1660.0;80.0
6552;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2011/'12;370.0;270.0;74.0
6553;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2012/'13;360.0;280.0;78.0
6554;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2013/'14;340.0;280.0;81.0
6555;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2014/'15;360.0;280.0;78.0
6556;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2015/'16;380.0;300.0;79.0
6557;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2016/'17;330.0;260.0;79.0
6558;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2017/'18;380.0;290.0;78.0
6559;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2018/'19;340.0;280.0;82.0
6560;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2019/'20;390.0;380.0;96.0
6561;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2020/'21;430.0;360.0;84.0
6562;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2021/'22;430.0;350.0;81.0
6563;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2022/'23;540.0;390.0;72.0
6564;Totaal mannen en vrouwen;Havo natuur en gezondheid;Totaal;Geboren buiten Nederland;2023/'24;570.0;450.0;79.0
6565;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2011/'12;7180.0;6290.0;88.0
6566;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2012/'13;7060.0;6250.0;89.0
6567;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2013/'14;7700.0;6880.0;89.0
6568;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2014/'15;8230.0;7160.0;87.0
6569;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2015/'16;9250.0;8080.0;87.0
6570;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2016/'17;9140.0;7920.0;87.0
6571;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2017/'18;9430.0;8350.0;89.0
6572;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2018/'19;9350.0;8270.0;88.0
6573;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2019/'20;9440.0;9240.0;98.0
6574;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2020/'21;9280.0;8620.0;93.0
6575;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2021/'22;8580.0;7990.0;93.0
6576;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2022/'23;8230.0;7120.0;86.0
6577;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Totaal;2023/'24;8160.0;7390.0;91.0
6578;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2011/'12;7180.0;6290.0;88.0
6579;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2012/'13;7060.0;6250.0;89.0
6580;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2013/'14;7700.0;6880.0;89.0
6581;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2014/'15;8230.0;7160.0;87.0
6582;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2015/'16;9250.0;8080.0;87.0
6583;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2016/'17;9140.0;7920.0;87.0
6584;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2017/'18;9430.0;8350.0;89.0
6585;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2018/'19;9350.0;8270.0;88.0
6586;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2019/'20;9440.0;9240.0;98.0
6587;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2020/'21;9280.0;8620.0;93.0
6588;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2021/'22;8580.0;7990.0;93.0
6589;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2022/'23;8230.0;7120.0;86.0
6590;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in Nederland;2023/'24;8160.0;7390.0;91.0
6591;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2011/'12;7180.0;6290.0;88.0
6592;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2012/'13;7060.0;6250.0;89.0
6593;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2013/'14;7700.0;6880.0;89.0
6594;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2014/'15;8230.0;7160.0;87.0
6595;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2015/'16;9250.0;8080.0;87.0
6596;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2016/'17;9140.0;7920.0;87.0
6597;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2017/'18;9430.0;8350.0;89.0
6598;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2018/'19;9350.0;8270.0;88.0
6599;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2019/'20;9440.0;9240.0;98.0
6600;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2020/'21;9280.0;8620.0;93.0
6601;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2021/'22;8580.0;7990.0;93.0
6602;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2022/'23;8230.0;7120.0;86.0
6603;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouders in NL;2023/'24;8160.0;7390.0;91.0
6604;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2011/'12;;;
6605;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2012/'13;;;
6606;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2013/'14;;;
6607;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2014/'15;;;
6608;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2015/'16;;;
6609;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2016/'17;;;
6610;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2017/'18;;;
6611;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2018/'19;;;
6612;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2019/'20;;;
6613;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2020/'21;;;
6614;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2021/'22;;;
6615;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2022/'23;;;
6616;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren in NL, ouder(s) buiten NL;2023/'24;;;
6617;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2011/'12;;;
6618;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2012/'13;;;
6619;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2013/'14;;;
6620;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2014/'15;;;
6621;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2015/'16;;;
6622;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2016/'17;;;
6623;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2017/'18;;;
6624;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2018/'19;;;
6625;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2019/'20;;;
6626;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2020/'21;;;
6627;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2021/'22;;;
6628;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2022/'23;;;
6629;Totaal mannen en vrouwen;Havo natuur en gezondheid;Nederland;Geboren buiten Nederland;2023/'24;;;
6630;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2011/'12;350.0;290.0;83.0
6631;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2012/'13;320.0;270.0;86.0
6632;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2013/'14;380.0;320.0;84.0
6633;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2014/'15;450.0;370.0;84.0
6634;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2015/'16;510.0;430.0;85.0
6635;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2016/'17;480.0;400.0;84.0
6636;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2017/'18;580.0;480.0;84.0
6637;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2018/'19;540.0;450.0;84.0
6638;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2019/'20;570.0;540.0;96.0
6639;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2020/'21;630.0;560.0;89.0
6640;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2021/'22;600.0;540.0;90.0
6641;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2022/'23;590.0;480.0;82.0
6642;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Totaal;2023/'24;680.0;580.0;86.0
6643;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2011/'12;250.0;210.0;83.0
6644;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2012/'13;220.0;190.0;86.0
6645;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2013/'14;280.0;240.0;84.0
6646;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2014/'15;330.0;270.0;82.0
6647;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2015/'16;390.0;330.0;84.0
6648;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2016/'17;360.0;310.0;85.0
6649;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2017/'18;440.0;370.0;85.0
6650;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2018/'19;410.0;340.0;84.0
6651;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2019/'20;430.0;410.0;96.0
6652;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2020/'21;470.0;420.0;88.0
6653;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2021/'22;460.0;410.0;91.0
6654;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2022/'23;410.0;340.0;84.0
6655;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in Nederland;2023/'24;460.0;400.0;86.0
6656;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2011/'12;;;
6657;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2012/'13;;;
6658;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2013/'14;;;
6659;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2014/'15;;;
6660;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2015/'16;;;
6661;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2016/'17;;;
6662;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2017/'18;;;
6663;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2018/'19;;;
6664;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2019/'20;;;
6665;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020/'21;;;
6666;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021/'22;;;
6667;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022/'23;;;
6668;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023/'24;;;
6669;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2011/'12;250.0;210.0;83.0
6670;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2012/'13;220.0;190.0;86.0
6671;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013/'14;280.0;240.0;84.0
6672;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014/'15;330.0;270.0;82.0
6673;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015/'16;390.0;330.0;84.0
6674;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2016/'17;360.0;310.0;85.0
6675;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2017/'18;440.0;370.0;85.0
6676;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2018/'19;410.0;340.0;84.0
6677;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2019/'20;430.0;410.0;96.0
6678;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020/'21;470.0;420.0;88.0
6679;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021/'22;460.0;410.0;91.0
6680;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022/'23;410.0;340.0;84.0
6681;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023/'24;460.0;400.0;86.0
6682;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2011/'12;100.0;80.0;82.0
6683;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2012/'13;90.0;80.0;86.0
6684;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2013/'14;100.0;80.0;86.0
6685;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2014/'15;120.0;100.0;88.0
6686;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2015/'16;120.0;110.0;86.0
6687;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2016/'17;110.0;90.0;81.0
6688;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2017/'18;140.0;110.0;79.0
6689;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2018/'19;130.0;110.0;85.0
6690;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2019/'20;140.0;130.0;96.0
6691;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2020/'21;150.0;140.0;90.0
6692;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2021/'22;150.0;130.0;90.0
6693;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2022/'23;180.0;140.0;79.0
6694;Totaal mannen en vrouwen;Havo natuur en gezondheid;Europa (exclusief Nederland);Geboren buiten Nederland;2023/'24;220.0;180.0;85.0
6695;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2011/'12;190.0;120.0;64.0
6696;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2012/'13;190.0;120.0;64.0
6697;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2013/'14;210.0;140.0;66.0
6698;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2014/'15;210.0;160.0;75.0
6699;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2015/'16;230.0;160.0;69.0
6700;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2016/'17;280.0;200.0;73.0
6701;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2017/'18;280.0;180.0;65.0
6702;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2018/'19;270.0;200.0;71.0
6703;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2019/'20;250.0;240.0;94.0
6704;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2020/'21;290.0;230.0;78.0
6705;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2021/'22;270.0;200.0;75.0
6706;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2022/'23;280.0;190.0;65.0
6707;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Totaal;2023/'24;280.0;200.0;73.0
6708;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2011/'12;170.0;110.0;66.0
6709;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2012/'13;180.0;120.0;64.0
6710;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2013/'14;200.0;130.0;65.0
6711;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2014/'15;200.0;150.0;75.0
6712;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2015/'16;220.0;150.0;70.0
6713;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2016/'17;270.0;200.0;72.0
6714;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2017/'18;270.0;170.0;64.0
6715;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2018/'19;270.0;190.0;71.0
6716;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2019/'20;240.0;220.0;93.0
6717;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2020/'21;280.0;220.0;78.0
6718;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2021/'22;260.0;190.0;75.0
6719;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2022/'23;270.0;180.0;66.0
6720;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in Nederland;2023/'24;260.0;190.0;74.0
6721;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2011/'12;;;
6722;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2012/'13;;;
6723;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2013/'14;;;
6724;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2014/'15;;;
6725;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2015/'16;;;
6726;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2016/'17;;;
6727;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2017/'18;;;
6728;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2018/'19;;;
6729;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2019/'20;;;
6730;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2020/'21;;;
6731;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2021/'22;;;
6732;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2022/'23;;;
6733;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouders in NL;2023/'24;;;
6734;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2011/'12;170.0;110.0;66.0
6735;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2012/'13;180.0;120.0;64.0
6736;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2013/'14;200.0;130.0;65.0
6737;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2014/'15;200.0;150.0;75.0
6738;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2015/'16;220.0;150.0;70.0
6739;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2016/'17;270.0;200.0;72.0
6740;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2017/'18;270.0;170.0;64.0
6741;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2018/'19;270.0;190.0;71.0
6742;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2019/'20;240.0;220.0;93.0
6743;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2020/'21;280.0;220.0;78.0
6744;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2021/'22;260.0;190.0;75.0
6745;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2022/'23;270.0;180.0;66.0
6746;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren in NL, ouder(s) buiten NL;2023/'24;260.0;190.0;74.0
6747;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2011/'12;20.0;10.0;38.0
6748;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2012/'13;10.0;0.0;
6749;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2013/'14;10.0;10.0;
6750;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2014/'15;10.0;10.0;70.0
6751;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2015/'16;10.0;0.0;
6752;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2016/'17;10.0;10.0;
6753;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2017/'18;10.0;10.0;82.0
6754;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2018/'19;10.0;10.0;
6755;Totaal mannen en vrouwen;Havo natuur en gezondheid;Turkije;Geboren buiten Nederland;2019/'20;10.0;10.0;100.0
