ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
4037;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2011;24300;14600;11300;1500;800;600;500;9700;500;500;600;900;7400;200;200;400;300;500;400;300;7400
4038;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2012;24300;14500;11300;1400;800;600;400;9900;500;600;600;900;7400;200;100;500;300;700;400;400;7400
4039;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2013;24400;14300;11100;1500;800;500;400;10200;500;700;600;900;7500;200;200;400;300;700;500;300;7500
4040;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2014;24600;14300;11000;1500;800;500;400;10300;500;600;700;900;7600;200;200;400;300;700;500;400;7600
4041;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2015;24700;14400;10900;1500;800;600;500;10300;400;600;600;900;7700;200;100;400;300;600;500;400;7700
4042;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Opsterland;2016;24700;14500;10900;1600;900;600;500;10200;400;600;600;900;7700;200;200;400;300;500;400;400;7700
4043;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2004;70900;42300;32800;4300;2600;1500;1100;28600;1200;1900;1900;2900;20600;400;400;1300;1100;2100;1400;1200;20600
4044;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2005;71200;42700;33400;4000;2400;1600;1200;28500;1000;1800;1900;2900;21000;400;400;1200;900;2000;1500;1200;21000
4045;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2006;71600;43400;33200;4100;2700;1800;1600;28200;1200;1500;1700;2800;21000;500;400;1100;800;1900;1300;1200;21000
4046;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2007;71900;44400;33200;4400;2900;2000;1900;27600;1100;1400;1600;2700;20800;500;400;1000;900;1500;1300;1100;20800
4047;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2008;72400;44900;33600;4500;2900;2200;1700;27500;1200;1400;1600;2600;20600;600;400;1200;900;1700;1100;1000;20600
4048;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2009;72800;44300;33400;4700;2900;2000;1300;28600;1600;1800;1700;2600;20800;700;400;1400;1200;2000;1200;900;20800
4049;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2010;73200;44100;33500;4900;2800;1600;1300;29100;1600;1900;2000;2700;20800;700;400;1400;1100;2100;1500;1000;20800
4050;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2011;73700;44600;33800;5000;2600;1900;1400;29100;1600;1800;2100;2800;20800;700;500;1400;1200;1900;1500;1100;20800
4051;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2012;74100;44300;33700;4800;2700;2000;1200;29800;1700;1900;2000;2900;21200;600;500;1300;1400;2100;1300;1300;21200
4052;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2013;74600;44100;33200;5000;2900;1700;1300;30500;1700;2100;2100;2900;21800;700;500;1200;1400;2300;1600;1200;21800
4053;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2014;75100;44300;33600;5000;2700;1700;1400;30800;1500;2000;2200;3000;22100;700;500;1200;1100;2100;1700;1400;22100
4054;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2015;75600;44900;33400;5300;2700;1900;1700;30600;1400;1900;2000;3000;22300;600;400;1200;1200;1900;1600;1400;22300
4055;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oss;2016;76200;45800;33600;5300;3000;2200;1700;30400;1200;1700;2000;2800;22700;500;400;1200;1000;1800;1500;1300;22700
4056;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2004;19000;12000;9500;1100;700;400;300;7000;300;400;500;700;5000;100;200;300;300;500;400;300;5000
4057;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2005;19200;12100;9700;1100;700;400;300;7000;300;500;400;700;5100;100;100;300;300;500;300;300;5100
4058;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2006;19300;12200;9500;1100;700;400;500;7100;300;500;400;700;5200;100;100;400;200;500;300;200;5200
4059;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2007;19200;12400;9400;1200;700;600;500;6800;300;300;500;700;5000;200;100;300;200;400;400;300;5000
4060;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2008;19200;12400;9400;1100;800;600;400;6800;300;400;400;700;5000;100;100;300;200;400;300;300;5000
4061;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2009;19000;12000;9300;1200;800;500;300;7000;400;400;400;700;5100;200;100;400;300;500;300;200;5100
4062;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2010;19100;12000;9200;1300;700;400;400;7100;400;500;500;700;5100;100;100;300;300;500;400;300;5100
4063;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2011;19000;12000;9200;1300;700;500;400;7000;400;400;400;700;5100;100;100;300;300;400;300;300;5100
4064;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2012;19100;12000;9200;1200;700;500;400;7100;400;500;400;700;5100;100;100;300;300;500;300;300;5100
4065;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2013;19400;11900;9200;1200;700;400;300;7500;400;500;500;700;5400;100;100;300;300;600;400;300;5400
4066;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2014;19400;11800;9200;1200;600;400;400;7600;400;500;500;800;5500;100;100;300;300;500;400;400;5500
4067;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2015;19600;12000;9300;1200;700;500;400;7600;400;400;500;700;5600;100;100;300;300;500;400;400;5600
4068;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oud-Beijerland;2016;19800;12200;9300;1200;700;500;400;7600;300;400;500;700;5800;100;100;200;300;500;400;300;5800
4069;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2004;32700;19300;15500;1600;1100;700;400;13400;500;800;800;1400;9900;200;200;600;500;900;600;600;9900
4070;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2005;32600;19300;15400;1600;1100;700;500;13400;500;800;900;1300;10000;200;100;600;400;900;700;500;10000
4071;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2006;32600;19500;15300;1600;1100;700;700;13100;500;700;700;1200;9900;200;100;500;400;900;600;500;9900
4072;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2007;32500;19700;15200;1800;1200;900;800;12800;400;600;800;1200;9700;200;100;500;400;700;600;500;9700
4073;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2008;32700;20000;15300;1800;1300;900;800;12700;500;600;700;1200;9700;300;200;500;300;800;500;500;9700
4074;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2009;32800;19600;15200;1800;1200;800;600;13200;600;700;700;1200;9800;300;200;600;500;900;500;500;9800
4075;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2010;32900;19600;15200;1900;1200;700;600;13400;600;800;900;1200;9900;200;200;600;400;900;600;500;9900
4076;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2011;33000;19800;15300;1900;1100;800;600;13200;500;700;800;1200;9900;300;200;600;400;800;600;500;9900
4077;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2012;33100;19500;15200;1900;1100;800;500;13600;600;800;900;1200;10000;200;200;600;500;900;600;500;10000
4078;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2013;33100;19200;15000;1900;1100;700;500;13900;700;900;900;1200;10200;200;200;600;500;1000;700;600;10200
4079;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2014;33200;19300;14900;2000;1000;700;600;13900;600;900;900;1300;10200;200;200;600;400;1000;700;600;10200
4080;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2015;33400;19400;14700;2000;1100;800;700;14000;600;700;900;1200;10400;300;200;600;400;800;700;600;10400
4081;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oude IJsselstreek;2016;33500;19700;14700;2100;1300;900;700;13800;500;800;800;1200;10500;200;200;500;400;800;600;600;10500
4082;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2004;10600;6700;5400;600;300;200;200;3900;200;300;300;400;2800;0;100;200;100;300;200;200;2800
4083;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2005;10600;6700;5400;600;300;200;200;3900;200;300;300;400;2900;100;100;200;100;300;200;200;2900
4084;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2006;10500;6700;5300;600;400;200;200;3900;200;300;200;300;2900;100;100;100;100;300;200;100;2900
4085;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2007;10600;6700;5200;700;400;300;200;3900;200;200;200;400;2800;100;100;100;100;300;200;200;2800
4086;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2008;10600;6800;5200;700;400;300;200;3800;200;200;200;400;2800;100;0;200;100;300;200;200;2800
4087;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2009;10700;6700;5200;700;400;300;200;4000;200;300;200;400;2900;100;100;200;200;300;200;100;2900
4088;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2010;10700;6700;5200;700;400;200;200;4000;200;300;300;400;2900;100;100;200;200;300;200;200;2900
4089;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2011;10800;6900;5200;800;400;300;200;3900;200;200;300;400;2900;100;0;200;200;200;200;200;2900
4090;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2012;10800;6800;5200;700;400;300;200;4000;200;300;200;400;2900;100;100;200;200;300;200;200;2900
4091;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2013;10800;6700;5200;700;400;200;200;4100;300;300;300;300;3000;100;100;200;200;300;200;100;3000
4092;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2014;10900;6700;5100;700;400;200;200;4200;200;300;300;400;3000;100;100;100;200;300;200;200;3000
4093;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2015;11000;6800;5100;700;400;300;200;4300;200;300;300;400;3100;100;100;200;200;300;200;200;3100
4094;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Ouder-Amstel;2016;11000;6800;5100;700;500;300;200;4200;200;300;300;400;3000;100;100;200;200;300;200;200;3000
4095;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2004;7900;5200;4200;400;300;200;100;2700;100;200;100;300;2000;0;0;100;100;200;100;100;2000
4096;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2005;7900;5200;4200;400;300;200;100;2700;100;200;200;300;2000;0;0;100;100;200;100;100;2000
4097;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2006;7900;5200;4200;400;300;200;200;2700;100;200;200;200;2000;0;0;100;100;200;100;100;2000
4098;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2007;7900;5300;4200;400;300;200;200;2600;100;100;200;200;2000;100;0;100;100;200;100;100;2000
4099;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2008;7900;5300;4100;500;300;200;200;2600;100;200;200;200;2000;0;100;100;100;200;100;100;2000
4100;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2009;7900;5300;4100;500;300;200;100;2700;200;200;200;200;2000;100;0;100;100;200;100;100;2000
4101;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2010;7900;5200;4100;500;300;200;100;2700;200;200;200;200;2000;100;0;100;100;200;100;100;2000
4102;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2011;8000;5300;4200;500;300;200;200;2700;100;100;200;200;2000;100;0;100;100;200;100;100;2000
4103;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2012;8000;5300;4200;500;300;200;100;2800;200;200;200;300;2000;100;0;100;100;200;100;100;2000
4104;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2013;8100;5200;4200;500;300;200;100;2800;200;200;200;300;2000;100;0;100;100;200;200;100;2000
4105;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2014;8200;5300;4200;500;300;200;100;2900;200;200;200;300;2100;100;0;100;100;200;200;100;2100
4106;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2015;8300;5400;4300;500;300;200;200;2900;100;200;200;300;2100;100;0;100;100;200;200;100;2100
4107;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Oudewater;2016;8400;5500;4300;500;300;200;200;2900;100;200;200;300;2100;100;0;100;100;200;100;100;2100
4108;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2004;33400;21000;17000;1800;1100;600;400;12400;600;900;900;1400;8600;200;300;700;500;900;600;500;8600
4109;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2005;33800;21300;17300;1700;1100;700;600;12500;500;800;900;1400;8800;200;300;600;500;1000;700;500;8800
4110;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2006;34100;21800;17200;1800;1200;900;700;12300;500;800;700;1400;8800;300;300;500;400;900;600;500;8800
4111;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2007;35100;22800;17500;2000;1300;1000;900;12300;500;700;800;1300;8900;300;200;600;400;800;600;500;8900
4112;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2008;35800;23300;17900;2200;1400;1100;800;12500;500;700;800;1500;9000;300;300;600;400;900;500;600;9000
4113;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2009;36300;23400;18100;2400;1400;900;600;12800;700;800;800;1400;9200;300;200;700;500;1000;600;500;9200
4114;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2010;36600;23600;18400;2400;1300;800;600;13000;700;800;900;1400;9200;300;300;700;500;900;700;500;9200
4115;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2011;37100;24000;18700;2400;1300;900;700;13000;700;800;800;1500;9300;300;300;700;500;900;600;500;9300
4116;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2012;37500;24000;18700;2400;1300;1000;700;13400;800;900;900;1400;9500;300;300;700;600;900;600;500;9500
4117;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2013;37700;23900;18700;2400;1400;800;600;13800;800;1000;1000;1400;9600;300;300;600;600;1100;700;500;9600
4118;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2014;38000;24000;18600;2500;1300;800;700;14000;700;900;1000;1500;9800;300;200;700;600;1100;800;600;9800
4119;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2015;38300;24100;18600;2500;1300;1000;800;14100;700;900;1000;1500;10000;300;300;600;600;900;700;700;10000
4120;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Overbetuwe;2016;38800;24600;18700;2500;1500;1000;900;14100;600;900;1000;1400;10300;300;200;600;500;900;700;600;10300
4121;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2004;25300;15400;12300;1400;800;500;400;9900;400;600;600;900;7400;100;100;400;300;700;500;400;7400
4122;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2005;25500;15600;12500;1400;800;500;400;10000;400;600;600;900;7400;100;100;400;400;700;500;400;7400
4123;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2006;25500;15900;12400;1400;800;600;600;9600;400;500;500;900;7300;200;100;300;300;600;400;400;7300
4124;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2007;25700;16200;12400;1500;900;700;700;9500;400;500;600;800;7200;200;100;300;300;500;400;300;7200
4125;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2008;25900;16500;12500;1500;1000;800;600;9400;300;500;500;900;7200;200;100;300;300;600;400;400;7200
4126;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2009;26000;16200;12500;1600;1000;700;400;9800;500;500;600;900;7300;200;100;400;400;600;400;300;7300
4127;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2010;26100;16300;12600;1600;900;600;500;9800;500;600;600;800;7300;200;100;400;400;700;500;400;7300
4128;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2011;26300;16300;12700;1700;800;600;500;9900;500;600;700;900;7300;200;100;400;400;600;500;400;7300
4129;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2012;26300;16100;12600;1600;900;600;400;10200;500;600;700;900;7500;200;200;400;400;700;500;400;7500
4130;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2013;26500;15900;12500;1600;800;500;400;10600;600;600;700;900;7700;200;200;400;400;700;600;400;7700
4131;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2014;26600;15800;12500;1500;800;600;500;10800;600;700;700;1000;7900;200;100;400;400;700;600;500;7900
4132;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2015;26800;15900;12300;1600;900;600;600;10900;500;700;700;1000;8000;200;200;400;400;700;600;500;8000
4133;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Papendrecht;2016;26900;16000;12300;1600;900;700;500;10900;400;600;700;1000;8200;200;200;400;300;600;500;500;8200
4134;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2004;34300;22300;17900;2100;1200;700;400;12100;600;800;900;1300;8400;200;300;600;500;900;600;500;8400
4135;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2005;34500;22200;17900;2000;1200;700;500;12200;600;900;900;1300;8600;200;200;600;500;1000;700;500;8600
4136;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2006;34600;22600;17700;2100;1200;800;700;12000;600;800;800;1300;8700;200;200;500;400;900;600;500;8700
4137;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2007;34800;23000;17700;2200;1300;1000;800;11900;500;700;800;1200;8700;300;100;500;300;700;600;500;8700
4138;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2008;35200;23300;17800;2200;1400;1000;700;12000;500;700;800;1200;8700;300;200;600;400;700;600;500;8700
4139;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2009;35500;23100;17700;2400;1400;1000;600;12500;800;800;800;1200;8900;400;200;600;500;800;500;500;8900
4140;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2010;35800;23100;17900;2500;1300;900;600;12600;700;900;900;1100;9000;400;200;600;400;1000;600;400;9000
4141;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2011;36100;23600;18100;2600;1400;900;600;12500;700;800;900;1200;9000;300;200;600;500;700;700;500;9000
4142;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2012;36200;23300;18100;2500;1300;900;500;12800;800;800;900;1300;9100;300;300;600;500;800;600;600;9100
4143;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2013;36400;23100;18000;2500;1400;800;500;13300;900;1000;900;1200;9300;300;300;600;600;1000;600;500;9300
4144;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2014;36700;23300;18100;2700;1300;800;500;13500;800;900;900;1200;9500;400;300;600;500;900;700;500;9500
4145;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2015;36800;23400;17900;2800;1300;800;600;13300;700;900;900;1300;9600;300;200;600;400;900;700;600;9600
4146;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Peel en Maas;2016;36900;23700;18100;2700;1400;1000;600;13100;600;700;800;1200;9800;200;200;500;400;700;700;600;9800
4147;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2004;11000;5200;3900;500;400;200;100;5800;300;300;300;500;4400;100;100;200;200;400;300;200;4400
4148;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2005;11000;5300;4000;500;300;200;200;5700;100;400;300;600;4400;100;100;200;200;400;300;200;4400
4149;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2006;11000;5400;3900;600;400;300;200;5600;200;200;300;500;4300;100;100;200;100;300;300;200;4300
4150;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2007;11000;5500;3900;600;400;300;300;5500;200;200;300;500;4300;100;100;200;100;300;200;200;4300
4151;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2008;10900;5600;4000;600;400;300;300;5300;100;200;300;500;4200;100;100;200;100;300;200;200;4200
4152;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2009;10900;5500;4000;600;400;300;200;5400;200;200;300;500;4200;100;100;200;200;300;200;200;4200
4153;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2010;10800;5500;4000;600;400;200;200;5400;200;300;300;500;4100;100;100;200;200;400;200;100;4100
4154;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2011;10800;5600;4100;700;400;200;200;5200;200;300;300;500;4000;100;100;200;200;300;300;200;4000
4155;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2012;10800;5500;4100;600;300;200;200;5300;200;300;300;500;4000;100;100;200;200;400;200;200;4000
4156;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2013;10700;5400;4000;600;300;200;200;5300;200;300;300;500;4000;100;100;200;100;300;300;200;4000
4157;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2014;10800;5400;4000;600;300;300;200;5300;200;300;300;500;4100;100;100;200;100;300;300;200;4100
4158;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2015;10800;5400;3900;600;400;200;200;5400;200;300;300;400;4200;100;100;200;100;300;200;200;4200
4159;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pekela;2016;10600;5400;3900;700;400;200;200;5200;200;300;300;400;4100;100;100;200;100;300;200;200;4100
4160;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2004;30400;20500;16900;1600;1000;600;400;9800;500;700;700;1000;7000;100;100;500;400;800;500;400;7000
4161;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2005;31700;21700;17900;1600;1000;600;500;10100;400;700;700;1100;7200;100;100;500;400;800;500;400;7200
4162;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2006;32600;22300;18000;1800;1100;800;700;10300;500;700;600;1100;7300;200;200;500;400;800;500;400;7300
4163;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2007;33400;23000;18200;1900;1300;900;700;10400;500;600;700;1100;7400;300;200;600;300;700;500;400;7400
4164;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2008;35100;24300;18900;2200;1400;1000;800;10900;500;700;700;1300;7700;300;200;600;400;800;500;500;7700
4165;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2009;36700;25100;19600;2400;1400;1000;700;11600;700;800;800;1300;8000;300;200;700;500;900;500;400;8000
4166;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2010;37800;25600;20100;2600;1400;900;700;12300;700;900;900;1300;8500;300;200;700;500;900;700;500;8500
4167;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2011;38600;26200;20400;2600;1400;1000;800;12400;700;800;900;1300;8700;300;300;700;600;800;600;500;8700
4168;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2012;39000;26200;20500;2600;1400;1000;700;12800;700;900;900;1400;9000;300;300;700;600;900;600;500;9000
4169;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2013;39600;26200;20600;2500;1500;900;700;13400;800;1000;1000;1400;9300;300;300;700;600;1000;700;500;9300
4170;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2014;40000;26400;20900;2500;1400;800;700;13600;700;900;1000;1400;9600;300;200;700;500;1000;700;600;9600
4171;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2015;40800;27000;21100;2600;1400;900;900;13800;700;900;900;1400;9900;300;200;700;500;900;700;600;9900
4172;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Pijnacker-Nootdorp;2016;41700;27900;21500;2700;1600;1200;900;13800;700;800;900;1400;10100;300;300;600;500;900;600;600;10100
4173;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2004;62500;38600;30400;3900;2200;1300;900;23900;1200;1700;1700;2300;17000;400;400;1100;1000;2000;1200;900;17000
4174;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2005;63300;39100;30900;3700;2200;1300;1000;24200;1000;1600;1800;2500;17400;300;300;1000;800;2000;1400;1000;17400
4175;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2006;63600;39600;30400;3900;2400;1600;1400;24000;1100;1400;1500;2400;17500;500;400;1000;800;1500;1200;1100;17500
4176;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Purmerend;2007;64300;40600;30300;4100;2600;1900;1700;23700;1000;1200;1500;2300;17700;500;400;1000;800;1300;1100;900;17700
