ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
264;Mannen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2015;10;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;8;;
265;Mannen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2016;14;4;3;3;3;0;0;0;0;0;0;1;0;0;0;1;0;0;2;1;;10;;
266;Mannen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2017;22;6;6;4;2;2;2;2;0;0;0;3;1;1;1;1;1;0;3;0;;16;;
267;Mannen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2015;44;33;30;26;19;6;5;4;1;0;0;8;2;1;0;6;2;4;22;3;;11;75.3;68.7
268;Mannen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2016;52;41;39;32;24;8;7;4;3;0;0;7;2;1;1;4;1;3;32;2;4.4;12;77.8;74.4
269;Mannen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2017;63;54;50;37;31;7;12;11;1;0;0;11;5;2;2;6;3;3;39;4;7.1;9;85.6;79.5
270;Vrouwen;Totaal personen;Totaal;2015;6344;4129;3829;3339;2492;847;489;382;74;33;0;2880;1091;585;507;1789;973;816;948;301;7.3;2215;65.1;60.3
271;Vrouwen;Totaal personen;Totaal;2016;6386;4159;3888;3408;2492;916;480;378;77;26;0;2912;1083;560;523;1830;943;887;976;271;6.5;2228;65.1;60.9
272;Vrouwen;Totaal personen;Totaal;2017;6438;4203;3982;3485;2528;957;497;394;85;18;0;2954;1075;567;507;1879;981;898;1028;221;5.3;2234;65.3;61.9
273;Vrouwen;Totaal personen;Arbeidsgehandicapten;2015;969;332;294;245;192;53;49;41;4;4;0;234;99;51;48;135;77;59;60;39;11.6;637;34.3;30.3
274;Vrouwen;Totaal personen;Arbeidsgehandicapten;2016;965;308;266;227;181;46;38;30;6;2;0;223;97;47;50;126;74;52;43;42;13.7;657;31.9;27.6
275;Vrouwen;Totaal personen;Arbeidsgehandicapten;2017;1057;350;317;270;212;58;47;40;5;2;0;260;109;53;55;151;85;66;57;33;9.4;707;33.1;30.0
276;Vrouwen;Totaal personen;Niet-arbeidsgehandicapten;2015;5375;3797;3535;3094;2301;794;440;341;70;30;0;2646;992;534;459;1654;896;758;888;262;6.9;1577;70.7;65.8
277;Vrouwen;Totaal personen;Niet-arbeidsgehandicapten;2016;5422;3851;3622;3181;2311;870;441;347;70;24;0;2689;986;513;473;1703;869;834;933;229;5.9;1571;71.0;66.8
278;Vrouwen;Totaal personen;Niet-arbeidsgehandicapten;2017;5381;3854;3665;3215;2316;899;450;353;80;17;0;2694;966;514;452;1728;897;832;971;188;4.9;1527;71.6;68.1
279;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;2015;1008;699;621;591;191;400;31;29;0;2;0;526;395;296;99;131;63;68;95;78;11.2;308;69.4;61.7
280;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;2016;1016;703;631;601;180;421;31;26;1;4;0;540;404;298;106;136;67;69;91;72;10.3;313;69.2;62.1
281;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;2017;1028;716;654;627;178;450;26;25;0;1;0;559;413;311;101;147;72;74;95;63;8.8;312;69.7;63.6
282;Vrouwen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2015;70;34;28;25;7;17;3;3;0;0;0;23;17;11;6;6;3;3;4;7;;35;49.3;39.8
283;Vrouwen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2016;56;24;20;18;6;13;2;2;0;0;0;19;13;11;2;5;3;3;2;4;;32;43.1;35.7
284;Vrouwen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2017;60;30;24;23;7;16;1;1;0;0;0;22;16;11;5;6;3;3;2;6;;31;49.2;39.8
285;Vrouwen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2015;938;665;594;566;184;382;28;26;0;2;0;503;378;285;93;125;60;65;90;72;10.8;273;70.9;63.3
286;Vrouwen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2016;960;679;611;582;174;408;29;24;1;4;0;521;391;287;104;130;64;66;90;68;10.0;281;70.7;63.7
287;Vrouwen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2017;968;687;630;605;171;433;25;24;0;1;0;537;397;300;96;141;69;71;93;57;8.3;281;71.0;65.1
288;Vrouwen;Leeftijd: 15 tot 65 jaar;Totaal;2015;5461;4081;3783;3318;2478;841;465;362;73;31;0;2838;1059;558;502;1779;965;813;946;298;7.3;1380;74.7;69.3
289;Vrouwen;Leeftijd: 15 tot 65 jaar;Totaal;2016;5481;4111;3842;3384;2479;905;458;356;76;25;0;2871;1051;537;514;1820;936;885;971;269;6.5;1370;75.0;70.1
290;Vrouwen;Leeftijd: 15 tot 65 jaar;Totaal;2017;5509;4146;3928;3455;2505;950;473;371;83;18;0;2903;1038;540;498;1866;974;892;1024;219;5.3;1363;75.3;71.3
291;Vrouwen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2015;824;329;291;245;191;53;46;40;4;3;0;232;98;50;48;135;76;59;58;39;11.7;495;40.0;35.3
292;Vrouwen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2016;783;305;263;226;179;46;37;29;6;2;0;220;96;46;50;125;73;52;42;42;13.8;479;38.9;33.5
293;Vrouwen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2017;851;342;311;266;211;55;45;38;5;2;0;254;104;49;55;150;84;66;57;31;9.1;509;40.2;36.5
294;Vrouwen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2015;4637;3752;3493;3074;2286;787;419;322;69;28;0;2605;962;508;454;1644;889;755;887;259;6.9;885;80.9;75.3
295;Vrouwen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2016;4698;3806;3579;3159;2300;859;421;327;70;23;0;2651;955;491;464;1696;863;833;929;227;6.0;891;81.0;76.2
296;Vrouwen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2017;4658;3804;3617;3189;2294;895;428;333;79;17;0;2650;933;491;442;1716;890;827;967;188;4.9;853;81.7;77.7
297;Vrouwen;Leeftijd: 25 tot 45 jaar;Totaal;2015;2092;1746;1637;1460;1159;300;178;138;27;12;0;1132;271;100;172;861;450;411;505;108;6.2;346;83.4;78.3
298;Vrouwen;Leeftijd: 25 tot 45 jaar;Totaal;2016;2085;1733;1642;1473;1147;326;169;133;29;7;0;1113;251;87;164;862;420;442;529;91;5.3;351;83.1;78.8
299;Vrouwen;Leeftijd: 25 tot 45 jaar;Totaal;2017;2089;1728;1656;1476;1150;327;180;139;34;6;0;1101;234;86;148;868;428;439;555;72;4.1;361;82.7;79.3
300;Vrouwen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2015;230;110;97;83;63;20;14;12;1;1;0;72;22;9;13;50;26;25;25;13;11.7;121;47.6;42.0
301;Vrouwen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2016;227;106;90;79;62;17;11;8;3;0;0;74;25;9;16;49;27;22;16;16;14.8;121;46.6;39.7
302;Vrouwen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2017;249;120;111;97;76;20;14;13;0;1;0;86;26;12;14;60;32;29;25;10;8.0;129;48.3;44.5
303;Vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2015;1862;1636;1540;1377;1097;280;164;126;27;11;0;1060;250;90;159;810;424;386;480;95;5.8;226;87.9;82.8
304;Vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2016;1857;1627;1552;1394;1085;309;158;125;26;7;0;1039;226;78;148;813;393;420;513;76;4.6;230;87.6;83.5
305;Vrouwen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2017;1840;1608;1546;1380;1073;306;166;126;34;6;0;1015;208;74;135;807;397;411;530;62;3.9;232;87.4;84.0
306;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2015;1021;862;810;746;537;209;63;52;8;3;0;506;118;48;70;388;190;198;304;52;6.1;159;84.4;79.3
307;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2016;1036;878;831;769;547;222;62;51;9;2;0;506;113;40;73;393;176;217;324;48;5.4;157;84.8;80.2
308;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2017;1056;885;843;776;559;217;67;58;7;1;0;506;103;45;58;402;181;222;337;42;4.7;171;83.8;79.8
309;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2015;97;50;45;41;27;14;4;3;0;0;0;32;10;3;6;22;11;11;13;6;10.9;47;52.0;46.3
310;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2016;90;42;34;31;21;10;2;1;1;0;0;28;9;2;7;19;9;10;6;8;19.6;48;46.8;37.6
311;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2017;107;57;51;47;34;13;5;4;0;0;0;37;11;4;7;26;12;14;15;5;9.4;50;53.2;48.2
312;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2015;924;811;765;705;510;195;60;48;8;3;0;474;109;45;64;365;179;186;291;47;5.8;112;87.8;82.8
313;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2016;946;836;797;737;526;211;59;49;8;2;0;478;105;38;67;374;167;207;318;40;4.7;109;88.4;84.3
314;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2017;949;828;791;729;526;204;62;54;7;0;0;469;92;41;51;377;169;208;322;37;4.4;121;87.2;83.4
315;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2015;1071;884;828;714;622;92;114;86;19;8;0;626;153;51;102;473;260;213;201;56;6.3;187;82.5;77.3
316;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2016;1049;855;811;704;600;105;107;82;20;5;0;607;138;47;91;469;244;225;205;44;5.1;194;81.5;77.3
317;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2017;1033;843;814;700;590;110;113;81;27;6;0;596;131;40;90;465;248;218;218;30;3.5;189;81.7;78.8
318;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2015;133;59;52;42;35;7;10;9;1;1;0;40;12;6;6;28;15;13;12;7;12.3;74;44.4;38.9
319;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2016;137;64;56;48;41;7;9;7;2;0;0;46;16;7;9;30;18;12;10;7;11.6;74;46.5;41.1
320;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2017;142;64;59;50;43;7;9;9;0;0;0;49;15;8;7;34;20;15;10;4;6.7;79;44.6;41.6
321;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2015;938;825;776;672;587;85;104;78;19;8;0;586;141;46;95;445;245;200;190;49;5.9;113;87.9;82.7
322;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2016;912;791;755;657;559;98;98;75;18;5;0;561;122;40;82;439;226;213;194;36;4.6;121;86.8;82.8
323;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2017;890;780;754;650;548;103;104;72;27;5;0;547;116;33;83;431;228;203;208;25;3.3;110;87.6;84.7
324;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2015;2362;1636;1525;1268;1127;141;257;195;45;17;0;1179;393;162;231;786;452;334;346;111;6.8;726;69.3;64.6
325;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2016;2380;1674;1569;1311;1153;158;258;197;47;14;0;1218;396;152;244;823;449;374;350;105;6.3;706;70.3;65.9
326;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2017;2392;1702;1618;1351;1178;173;266;207;49;11;0;1243;391;143;248;852;473;378;375;84;4.9;691;71.1;67.6
327;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2015;524;185;166;137;121;16;30;25;3;2;0;137;59;30;29;78;47;31;29;19;10.3;339;35.4;31.7
328;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2016;500;174;152;128;112;16;24;19;4;1;0;128;58;26;32;70;43;27;24;22;12.7;325;34.9;30.5
329;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2017;542;192;176;146;128;18;30;24;5;1;0;146;63;26;37;83;49;34;30;16;8.3;350;35.4;32.5
330;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2015;1838;1451;1359;1131;1006;125;227;170;42;15;0;1042;334;132;202;708;405;304;316;92;6.3;387;78.9;73.9
331;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2016;1880;1500;1416;1182;1041;142;234;178;43;12;0;1091;338;126;212;753;406;347;326;83;5.6;380;79.8;75.3
332;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2017;1850;1510;1442;1205;1049;155;237;182;45;10;0;1097;329;117;212;768;424;345;345;68;4.5;340;81.6;77.9
333;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2015;1265;1017;951;790;699;92;161;120;29;12;0;721;223;84;140;497;281;216;231;66;6.5;248;80.4;75.2
334;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2016;1267;1024;969;813;709;104;156;116;32;9;0;741;222;79;142;519;279;240;229;54;5.3;243;80.8;76.5
335;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2017;1262;1025;978;819;706;113;159;122;31;7;0;734;200;71;129;534;291;243;244;47;4.6;237;81.2;77.5
336;Vrouwen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2015;242;110;99;81;71;10;18;15;2;1;0;77;31;13;17;46;29;17;23;11;9.8;132;45.5;41.0
337;Vrouwen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2016;214;93;81;67;57;10;14;11;2;1;0;66;31;14;17;34;20;14;15;12;13.4;121;43.6;37.7
338;Vrouwen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2017;230;99;89;73;62;11;16;12;3;1;0;74;29;11;18;45;27;18;15;9;9.4;132;42.7;38.7
339;Vrouwen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2015;1023;907;852;709;628;81;143;106;27;10;0;644;193;70;122;451;252;199;208;55;6.0;116;88.6;83.3
340;Vrouwen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2016;1053;930;889;746;653;94;142;104;30;8;0;675;190;65;125;485;259;226;214;42;4.5;122;88.4;84.4
341;Vrouwen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2017;1032;926;889;746;644;102;143;109;28;6;0;660;171;60;111;489;264;225;229;37;4.0;105;89.8;86.2
342;Vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;2015;3245;1684;1570;1289;1142;147;281;215;47;20;0;1222;425;189;236;797;460;337;348;114;6.8;1560;51.9;48.4
343;Vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;2016;3285;1722;1615;1334;1166;169;280;219;47;14;0;1260;428;175;253;832;456;376;355;107;6.2;1563;52.4;49.1
344;Vrouwen;Leeftijd: 45 tot 75 jaar;Totaal;2017;3321;1759;1672;1381;1201;180;291;229;50;11;0;1294;428;170;258;865;481;385;378;87;4.9;1562;53.0;50.4
345;Vrouwen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2015;669;188;169;137;122;16;32;26;4;3;0;139;60;30;29;79;48;31;31;19;10.2;481;28.1;25.3
346;Vrouwen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2016;681;178;156;130;114;16;25;20;4;1;0;131;59;27;32;72;44;27;25;22;12.5;503;26.1;22.8
347;Vrouwen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2017;748;200;182;151;129;21;32;26;5;1;0;152;67;30;37;85;50;35;30;18;8.8;548;26.7;24.4
348;Vrouwen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2015;2575;1496;1401;1152;1020;132;249;189;43;17;0;1083;365;158;206;718;412;306;318;95;6.4;1079;58.1;54.4
349;Vrouwen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2016;2604;1544;1459;1204;1052;153;255;198;44;13;0;1129;369;148;221;760;412;348;330;85;5.5;1060;59.3;56.0
350;Vrouwen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2017;2573;1559;1490;1231;1072;159;259;203;46;10;0;1142;361;140;221;781;431;350;348;69;4.4;1014;60.6;57.9
351;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;2015;1097;619;574;477;428;49;96;74;17;5;0;459;169;78;91;289;171;118;115;45;7.3;478;56.4;52.3
352;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;2016;1113;650;599;497;444;54;102;82;15;5;0;478;174;72;102;304;170;134;121;51;7.9;463;58.4;53.8
353;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;2017;1130;677;640;532;472;60;108;85;18;4;0;509;191;72;119;318;182;136;131;38;5.6;453;59.9;56.6
354;Vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2015;282;75;67;55;50;5;12;10;1;1;0;60;28;16;12;32;19;14;7;8;11.1;207;26.7;23.7
355;Vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2016;286;81;71;61;55;6;10;8;2;1;0;62;26;12;15;36;23;13;9;10;12.0;204;28.4;25.0
356;Vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2017;312;93;87;73;66;7;14;12;2;0;0;72;33;15;18;38;22;16;15;7;7.1;218;30.0;27.9
357;Vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2015;815;544;507;422;378;44;84;64;16;4;0;398;141;62;79;257;153;104;108;37;6.8;271;66.7;62.2
358;Vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2016;827;569;528;436;388;48;92;74;13;4;0;416;148;61;87;268;147;120;112;42;7.3;258;68.8;63.8
359;Vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2017;819;584;553;459;405;54;94;73;16;4;0;437;158;57;101;280;160;120;115;31;5.3;235;71.3;67.5
360;Vrouwen;Leeftijd: 65 tot 75 jaar;Totaal;2015;883;48;45;21;15;6;24;20;1;3;0;43;32;27;5;11;8;3;3;3;6.9;834;5.5;5.1
361;Vrouwen;Leeftijd: 65 tot 75 jaar;Totaal;2016;905;48;46;24;13;11;22;21;0;1;0;41;32;23;9;9;7;2;5;2;4.0;858;5.3;5.1
362;Vrouwen;Leeftijd: 65 tot 75 jaar;Totaal;2017;929;57;55;30;23;7;24;23;1;0;0;51;37;27;10;14;7;6;4;2;4.3;872;6.1;5.9
363;Vrouwen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2015;145;3;3;0;0;0;3;1;1;1;0;2;1;1;0;1;1;0;1;0;;142;2.1;2.1
364;Vrouwen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2016;181;3;3;2;2;0;1;1;0;0;0;3;1;1;0;1;1;0;0;0;;178;1.8;1.8
365;Vrouwen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2017;206;8;6;4;1;3;2;2;0;0;0;6;5;5;0;1;1;1;0;2;;198;3.8;3.0
366;Vrouwen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2015;737;45;42;21;14;6;22;19;1;2;0;41;31;26;5;10;7;3;1;3;7.3;692;6.2;5.7
367;Vrouwen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2016;724;45;43;22;11;11;21;20;0;1;0;38;31;22;9;8;6;2;4;2;4.3;680;6.1;5.9
368;Vrouwen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2017;723;49;48;26;22;4;22;21;1;0;0;45;33;23;10;12;7;5;4;1;1.7;674;6.8;6.7
369;Vrouwen;Onderwijsniveau: 1 laag;Totaal;2015;1953;837;741;657;424;233;85;62;12;11;0;646;391;252;140;255;167;88;95;96;11.5;1116;42.9;37.9
370;Vrouwen;Onderwijsniveau: 1 laag;Totaal;2016;1887;812;726;649;383;267;77;56;13;9;0;629;377;237;140;252;153;99;97;86;10.6;1075;43.0;38.5
371;Vrouwen;Onderwijsniveau: 1 laag;Totaal;2017;1806;761;688;626;362;265;62;45;11;6;0;605;367;233;135;238;158;80;83;73;9.6;1045;42.1;38.1
372;Vrouwen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2015;414;88;74;66;48;18;8;6;0;2;0;66;36;21;15;30;19;11;8;14;15.7;326;21.2;17.9
373;Vrouwen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2016;402;76;65;57;42;15;8;6;1;1;0;57;34;19;15;23;15;9;8;11;14.6;326;18.9;16.1
374;Vrouwen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2017;412;78;66;61;44;16;5;4;1;0;0;58;31;14;17;27;20;8;7;12;15.5;334;18.9;15.9
375;Vrouwen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2015;1539;749;667;591;376;215;77;56;12;9;0;580;355;231;124;225;148;77;87;82;11.0;790;48.7;43.3
376;Vrouwen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2016;1485;736;661;592;341;252;69;50;11;7;0;572;343;218;125;229;138;90;89;75;10.2;749;49.6;44.5
377;Vrouwen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2017;1395;683;623;566;317;248;57;42;10;6;0;547;336;219;118;210;138;72;76;61;8.9;711;49.0;44.7
378;Vrouwen;Onderwijsniveau: 2 middelbaar;Totaal;2015;2478;1747;1609;1423;1057;366;187;141;29;16;0;1286;499;245;254;787;467;320;323;137;7.9;732;70.5;64.9
379;Vrouwen;Onderwijsniveau: 2 middelbaar;Totaal;2016;2504;1743;1622;1442;1063;379;180;136;32;12;0;1307;496;230;265;812;453;358;315;121;6.9;761;69.6;64.8
380;Vrouwen;Onderwijsniveau: 2 middelbaar;Totaal;2017;2539;1770;1665;1482;1072;411;183;141;34;7;0;1324;493;240;253;831;467;364;341;105;5.9;769;69.7;65.6
381;Vrouwen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2015;376;148;130;107;83;24;23;19;3;2;0;107;45;22;22;62;39;23;23;18;12.1;228;39.3;34.5
382;Vrouwen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2016;364;141;118;105;84;21;12;11;2;0;0;102;43;19;24;60;35;25;15;23;16.2;224;38.6;32.3
383;Vrouwen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2017;407;162;145;127;99;28;18;15;2;1;0;124;52;26;26;72;38;34;21;16;9.9;245;39.7;35.7
384;Vrouwen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2015;2102;1599;1479;1316;974;342;163;122;27;14;0;1180;455;223;232;725;429;296;300;119;7.5;503;76.1;70.4
385;Vrouwen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2016;2140;1603;1505;1337;978;359;168;126;30;12;0;1205;453;211;242;752;419;333;300;98;6.1;537;74.9;70.3
386;Vrouwen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2017;2132;1609;1519;1355;973;382;164;126;32;6;0;1200;441;214;227;759;429;330;320;89;5.5;523;75.5;71.3
387;Vrouwen;Onderwijsniveau: 3 hoog;Totaal;2015;1854;1521;1456;1241;996;244;216;177;32;6;0;933;196;86;110;737;333;404;523;65;4.3;333;82.0;78.5
388;Vrouwen;Onderwijsniveau: 3 hoog;Totaal;2016;1921;1565;1504;1284;1023;261;220;183;32;5;0;952;199;87;112;753;329;424;552;61;3.9;356;81.5;78.3
389;Vrouwen;Onderwijsniveau: 3 hoog;Totaal;2017;2014;1628;1588;1340;1067;273;248;204;39;5;0;996;201;88;113;795;348;447;592;40;2.5;387;80.8;78.8
390;Vrouwen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2015;166;94;88;70;59;11;17;16;1;0;0;59;18;8;10;41;18;23;28;7;7.0;72;56.9;52.9
391;Vrouwen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2016;186;89;80;63;53;10;18;14;4;0;0;62;19;9;11;42;24;19;19;8;9.2;97;47.7;43.3
392;Vrouwen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2017;218;106;101;78;65;13;23;21;2;1;0;75;24;13;11;50;26;25;27;4;4.1;112;48.5;46.5
393;Vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2015;1688;1427;1368;1170;937;233;198;162;31;6;0;874;178;78;100;696;315;381;494;58;4.1;262;84.5;81.1
394;Vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2016;1735;1476;1423;1221;970;251;202;169;29;5;0;890;179;79;101;711;305;405;533;53;3.6;259;85.1;82.0
395;Vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2017;1797;1522;1487;1262;1002;260;225;183;37;5;0;921;177;76;101;744;322;422;565;36;2.3;275;84.7;82.7
396;Vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2015;58;25;22;20;16;4;2;1;1;0;0;14;4;2;3;10;6;4;7;3;;34;42.4;37.5
397;Vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2016;74;38;35;33;24;9;2;2;0;0;0;24;11;5;7;13;7;5;11;3;;36;51.3;47.8
398;Vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2017;78;44;41;37;28;9;4;4;1;0;0;30;13;6;7;17;9;7;12;3;7.1;34;56.6;52.6
399;Vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2015;13;2;2;2;1;1;0;0;0;0;0;2;0;0;0;2;1;1;0;0;;11;;
400;Vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2016;12;3;3;3;2;1;0;0;0;0;0;2;1;0;1;1;1;0;1;0;;9;;
401;Vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2017;21;5;5;4;4;0;0;0;0;0;0;3;1;0;1;2;1;0;2;0;;16;;
402;Vrouwen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2015;45;22;20;18;14;3;2;1;1;0;0;12;4;2;3;8;5;3;7;2;;23;49.6;44.1
403;Vrouwen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2016;62;35;33;30;22;9;2;2;0;0;0;22;10;5;5;12;7;5;10;3;;27;57.0;52.9
