ID;Geslacht;Arbeidskenmerken;GeregistreerdWerkzoekendeBijUWV;Onderwijsvolgend;Persoonskenmerken;Uitkering;Perioden;Jongeren15Tot27Jaar_1
3965;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2018;4400.0
3966;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2019;4200.0
3967;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2020;4500.0
3968;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2021;4200.0
3969;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2022;3600.0
3970;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2023;3500.0
3971;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2005;
3972;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2006;
3973;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2007;
3974;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2008;
3975;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2009;
3976;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2010;
3977;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2011;
3978;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2012;
3979;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2013;
3980;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2014;
3981;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2015;
3982;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2016;
3983;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2017;
3984;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2018;1000.0
3985;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2019;1200.0
3986;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2020;1100.0
3987;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2021;1200.0
3988;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2022;1200.0
3989;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2023;1100.0
3990;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2005;
3991;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2006;
3992;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2007;
3993;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2008;
3994;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2009;
3995;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2010;
3996;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2011;
3997;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2012;
3998;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2013;
3999;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2014;
4000;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2015;
4001;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2016;
4002;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2017;
4003;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2018;37500.0
4004;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2019;33900.0
4005;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2020;39400.0
4006;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2021;31300.0
4007;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2022;26100.0
4008;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Totaal met of zonder uitkering;2023;27100.0
4009;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2005;
4010;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2006;
4011;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2007;
4012;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2008;
4013;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2009;
4014;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2010;
4015;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2011;
4016;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2012;
4017;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2013;
4018;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2014;
4019;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2015;
4020;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2016;
4021;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2017;
4022;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2018;27400.0
4023;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2019;23900.0
4024;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2020;27800.0
4025;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2021;22100.0
4026;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2022;18400.0
4027;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Met uitkering sociale zekerheid;2023;19800.0
4028;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2005;
4029;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2006;
4030;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2007;
4031;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2008;
4032;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2009;
4033;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2010;
4034;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2011;
4035;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2012;
4036;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2013;
4037;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2014;
4038;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2015;
4039;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2016;
4040;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2017;
4041;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2018;10100.0
4042;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2019;9900.0
4043;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2020;11600.0
4044;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2021;9200.0
4045;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2022;7800.0
4046;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2023;7300.0
4047;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2005;
4048;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2006;
4049;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2007;
4050;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2008;
4051;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2009;
4052;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2010;
4053;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2011;
4054;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2012;
4055;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2013;
4056;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2014;
4057;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2015;
4058;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2016;
4059;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2017;
4060;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2018;31400.0
4061;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2019;27800.0
4062;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2020;30900.0
4063;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2021;22100.0
4064;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2022;17800.0
4065;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Totaal met of zonder uitkering;2023;17300.0
4066;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2005;
4067;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2006;
4068;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2007;
4069;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2008;
4070;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2009;
4071;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2010;
4072;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2011;
4073;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2012;
4074;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2013;
4075;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2014;
4076;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2015;
4077;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2016;
4078;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2017;
4079;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2018;22900.0
4080;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2019;19700.0
4081;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2020;21700.0
4082;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2021;15200.0
4083;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2022;12400.0
4084;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Met uitkering sociale zekerheid;2023;12200.0
4085;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2005;
4086;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2006;
4087;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2007;
4088;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2008;
4089;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2009;
4090;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2010;
4091;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2011;
4092;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2012;
4093;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2013;
4094;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2014;
4095;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2015;
4096;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2016;
4097;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2017;
4098;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2018;8500.0
4099;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2019;8100.0
4100;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2020;9200.0
4101;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2021;6900.0
4102;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2022;5400.0
4103;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder;Zonder uitkering sociale zekerheid;2023;5100.0
4104;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2005;
4105;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2006;
4106;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2007;
4107;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2008;
4108;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2009;
4109;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2010;
4110;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2011;
4111;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2012;
4112;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2013;
4113;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2014;
4114;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2015;
4115;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2016;
4116;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2017;
4117;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2018;7500.0
4118;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2019;6900.0
4119;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2020;6400.0
4120;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2021;5700.0
4121;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2022;4700.0
4122;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2023;4500.0
4123;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2005;
4124;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2006;
4125;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2007;
4126;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2008;
4127;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2009;
4128;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2010;
4129;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2011;
4130;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2012;
4131;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2013;
4132;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2014;
4133;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2015;
4134;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2016;
4135;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2017;
4136;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2018;6300.0
4137;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2019;5800.0
4138;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2020;5400.0
4139;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2021;4800.0
4140;Totaal mannen en vrouwen;Totaal;Geregistreerd werkzoekende bij UWV;Totaal;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2022;4000.0
